id	settlement_option	captive_option_outcome	settlement_type	acting_army_faction_effect_bundle	acting_army_faction_effect_bundle_turns	target_settlement_faction_effect_bundle	target_settlement_faction_effect_bundle_turns	group	acting_army_effect_bundle	acting_army_effect_bundle_turns	tooltip	icon	base_loot	building_loot_mod	resource_transaction	uses_small_ui_template	sort_order_override	disable_gaining_action_points_for_a_turn	required_resources	resource_loot_multiplier	required_tag	required_diplomatic_stance	audio_override	allowed_building_chains	capturing_force_resource_transaction	capturing_force_resource_loot_multiplier	captured_region_resource_transaction	captured_region_resource_loot_multiplier	captured_region_resource_building_level_multiplier	allowed_regions_groups
691	occupation_decision_colonise	none			0		0	wh2_main_sc_grn_greenskins_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
694	occupation_decision_do_nothing	none			0		0	wh2_main_sc_grn_greenskins_occupation_decision_do_nothing		0	Do Nothing||Leave the settlement as it stands.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
696983577	occupation_decision_gift_to_another_faction	enslave			0		0	wh2_dlc13_sc_lzd_nakai_occupation_decision_region_handover	wh2_dlc13_bundle_nakai_temple_gifted	3	Gift for Quetzl||{{tr:occupation_decision_nakai}} This temple will focus mainly on Saurus, Temple Guard and Kroxigor and can unlock Protection of Quetzl army ability (grants temporary invulnerability).	placeholder	0.0000	0.3300	wh2_dlc13_occupation_reward_nakai_quetzl	true	-1	true		0.0000						0.0000		0.0000	-1.0000	
701	occupation_decision_loot	enslave			0		0	wh2_main_sc_grn_greenskins_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
707	occupation_decision_occupy	kill			0		0	wh2_main_sc_grn_greenskins_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
707729614	occupation_decision_sack	none			0		0	wh3_main_sc_nur_nurgle_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
708043342	occupation_decision_colonise	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_eagle_gate		0.0000		0.0000	-1.0000	
713002568	occupation_decision_occupy	kill			0		0	wh2_dlc09_sc_tmb_tomb_kings_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000	wh3_main_canopic_jars_occupation	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
716	occupation_decision_raze_without_occupy	kill			0		0	wh2_main_sc_grn_greenskins_occupation_decision_raze_without_occupy		0	Raze||All buildings are destroyed and the settlement is torched.	raze	100.0000	0.2000	wh2_dlc15_waaagh_raze	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
716154538	occupation_decision_gift_to_another_faction	enslave		wh2_dlc13_emp_reinstated_elector	0		0	wh2_main_sc_emp_empire_occupation_decision_reinstate_elector		0	Return to Elector||Return ownership of the settlement to its rightful Elector Count.	occupy	0.0000	0.0000		false	-1	true		0.0000	elector_capital	military_allies				0.0000		0.0000	-1.0000	
717853131	occupation_decision_colonise	kill			0		0	wh2_dlc17_bst_beastmen_major_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Raise Herdstone||Raise a Herdstone here, marking nearby regions as part of a Blood-ground.\n\nHerdstones require the [[img:icon_herdstone_shard]][[/img]]Herdstone Shard resource to construct, and cannot be constructed in existing Blood-grounds.	colonise	0.0000	1.0000	wh2_dlc17_bst_create_herdstone	false	-1	true	wh2_dlc17_bst_create_herdstone	0.0000						0.0000		0.0000	-1.0000	
724	occupation_decision_resettle	none			0		0	wh2_main_sc_grn_greenskins_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
729276206	occupation_decision_raze_without_occupy	none			0		0	wh3_dlc27_rogue_unholy_pageant_occupation_decision_raze		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
731	occupation_decision_sack	release			0		0	wh2_main_sc_grn_greenskins_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
738050561	occupation_decision_occupy	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_cth_bastion		0.0000		0.0000	-1.0000	
755822422	occupation_decision_occupy	kill		wh2_twa03_bundle_rakarth_occupation_norscans	0		0	wh2_twa03_rakarth_occupation_decision_norscans		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
782952222	occupation_decision_liberate	enslave			0		0	wh3_main_sc_sla_slaanesh_occupation_decision_liberate		0	Create Vassal||You resurrect a faction that once existed here, but enslaved to your will.\n\nThey will be immensely grateful for this, offering their services as a [[img:icon_vassal]][[/img]]vassal.	occupy	100.0000	0.5000	wh3_main_resource_cost_sla_vassalised_faction	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
783993629	occupation_decision_occupy	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_cth_bastion		0.0000		0.0000	-1.0000	
793725149	occupation_decision_occupy	none			0		0	wh3_main_sc_nur_nurgle_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
808095888	occupation_decision_colonise	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_gryphon_gate		0.0000		0.0000	-1.0000	
817651267	occupation_decision_sack	enslave			0		0	wh2_dlc12_sc_lzd_cult_of_sotek_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000	wh2_dlc12_resource_cost_lzd_capture_sacrifices	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
826165558	occupation_decision_do_nothing	none			0		0	wh_dlc08_occupation_decision_norsca		0	Do nothing||You take no action. This settlement has already been plundered.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
829952812	occupation_decision_sack	enslave		wh2_twa03_bundle_rakarth_occupation_warriors_of_chaos	0		0	wh2_twa03_rakarth_occupation_decision_warriors_of_chaos		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
837121762	occupation_decision_resettle	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_emp		0.0000		0.0000	-1.0000	
841026397	occupation_decision_resettle	enslave			0		0	wh3_dlc23_sc_chd_chaos_dwarfs_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	0.2000	wh3_dlc23_chd_sack_labour	false	0	false		1.0000				wh3_main_primary_core_special_fort_cth_bastion		0.0000		0.0000	-1.0000	
859	occupation_decision_colonise	none			0		0	wh2_main_sc_teb_teb_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
860	occupation_decision_do_nothing	none			0		0	wh2_main_sc_teb_teb_occupation_decision_do_nothing		0	Do Nothing||Leave the settlement as it stands.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
860538929	occupation_decision_occupy	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_major_galleons_graveyard		0.0000		0.0000	-1.0000	
865089996	occupation_decision_occupy	kill		wh2_twa03_bundle_rakarth_occupation_ogres	0		0	wh2_twa03_rakarth_occupation_decision_ogres		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
866	occupation_decision_loot	enslave			0		0	wh2_main_sc_teb_teb_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
874	occupation_decision_occupy	kill			0		0	wh2_main_sc_teb_teb_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
883	occupation_decision_raze_without_occupy	kill			0		0	wh2_main_sc_teb_teb_occupation_decision_raze_without_occupy		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
889	occupation_decision_resettle	none			0		0	wh2_main_sc_teb_teb_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
891798250	occupation_decision_raze_without_occupy	kill		wh2_twa03_bundle_rakarth_occupation_lizardmen	0		0	wh2_twa03_rakarth_occupation_decision_lizardmen		0	Raze||All buildings are destroyed and the settlement is torched.	wh2_main_def_dark_elves_raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
891814777	occupation_decision_colonise	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_oak_of_ages		0.0000		0.0000	-1.0000	
895	occupation_decision_sack	release			0		0	wh2_main_sc_teb_teb_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
899130128	occupation_decision_liberate	enslave			0		0	wh3_dlc27_sc_sla_the_masque_occupation_decision_liberate		0	Create Vassal||You resurrect a faction that once existed here, but bound to your will.\n\nThey will be immensely grateful for this, offering their services as a [[img:icon_vassal]][[/img]]vassal.	occupy	0.0000	1.0000		false	-1	true		0.0000					wh3_dlc27_resource_cost_sla_the_masque_tempo_occupation_vassalize	0.0200		0.0000	-1.0000	
906	occupation_decision_colonise	none			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
912058518	occupation_decision_establish_foreign_slot	none			0		0	wh3_dlc24_tze_the_deceivers		0	Symbiotic Trickster Cult||You sack the settlement and establish a [[img:icon_trickster_cult]][[/img]]Trickster Cult with a symbiotic building to strengthen the owner. You also steal wealth and damage buildings. [[img:icon_public_order]][[/img]]Control is reduced, and the previous owners will like you a lot less.	colonise	0.0000	0.3000		false	0	true		0.0000			tze_symbiotic			0.0000		0.0000	-1.0000	
915	occupation_decision_do_nothing	none			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_do_nothing		0	Do Nothing||Leave the settlement as it stands.	desolation	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
917506445	occupation_decision_colonise	none			0		0	wh2_main_sc_rogue_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
922680816	occupation_decision_loot	none			0		0	wh3_main_sc_nur_nurgle_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
922773991	occupation_decision_colonise	none			0		0	wh3_main_pro_sc_ksl_kislev_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
924	occupation_decision_loot	enslave			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_loot		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
930	occupation_decision_occupy	kill			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_occupy		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
934227548	occupation_decision_resettle	none			0		0	wh3_dlc27_sc_sla_the_masque_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
93506440	occupation_decision_vassal	enslave			0		0	wh2_main_sc_wef_wood_elves_occupation_decision_vassal		0	Subjugate||You become the master of the conquered faction and they become your vassal, paying tribute each turn. All captives are enslaved.	enslave	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
936240668	occupation_decision_colonise	enslave			0		0	wh3_dlc27_sc_sla_dechala_occupation_decision_colonise		0	Occupy||{{tr:occupation_decision_occupy}}	colonise	0.0000	1.0000		false	0	false		1.0000				wh3_main_primary_core_special_fort_phoenix_gate		0.0000		0.0000	-1.0000	
93823244	occupation_decision_colonise	none			0		0	wh2_dlc11_sc_cst_vampire_coast_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
939	occupation_decision_raze_without_occupy	kill			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_raze_without_occupy		0	Raze||All buildings are destroyed and the settlement is torched. The previous owners will like you a lot less.	raze	100.0000	0.2000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
948	occupation_decision_resettle	none			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_resettle		0	Resettle||With no regions currently under your control, you have the option to settle your army here.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
956	occupation_decision_sack	release			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_sack		0	Sack||You do not capture the settlement but instead steal wealth and damage buildings. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is reduced, and the previous owners will like you a lot less.	sack	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
957000480	occupation_decision_vassal	enslave			0		0	wh3_dlc27_sla_the_tormentors_occupation_decision_vassal		0	Subjugate||You become the master of the conquered faction and they become your vassal, paying tribute each turn. 	occupy	0.0000	1.0000	wh3_dlc27_resource_cost_sla_the_tormentors_vassalised_faction	false	-1	true		0.0000						0.0000		0.0000	-1.0000	
957672264	occupation_decision_colonise	none	wh3_dlc27_norsca_core_settlement		0		0	wh_dlc08_occupation_decision_norsca	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	wh3_dlc27_norsca_regions
96128829	occupation_decision_gift_to_another_faction	none			0		0	wh3_dlc27_hef_aislinn_occupation_option_gift_outposts		0	Establish Outpost||Gift the settlement to another High Elf faction while also establishing a Sea Patrol Outpost.\n\n[[col:yellow]]{{tr:hp_campaign_point_1_asur_domination}}\n\n{{tr:hp_campaign_point_4_asur_domination}}[[/col]]	wh3_hef_focus_outposts	0.0000	1.0000		false	0	true		0.0000				wh3_main_primary_core_generic_major		0.0000		0.0000	-1.0000	wh3_dlc27_aislinn_allowed_outpost_regions
965	occupation_decision_vassal	enslave			0		0	wh2_main_sc_vmp_vampire_counts_occupation_decision_vassal		0	Subjugate||You become the master of the conquered faction, and they become your vassal, paying tribute each turn. All captives are enslaved.	enslave	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
968326702	occupation_decision_colonise	none	wh3_dlc27_norsca_core_settlement		0		0	wh3_dlc27_occupation_decision_norsca_sayl	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	wh3_dlc27_norsca_regions
986506649	occupation_decision_colonise	none			0		0	wh3_main_sc_kho_khorne_occupation_decision_colonise	wh3_main_bundle_vulnerable_colonize	1	Colonise||Settle your troops.	colonise	0.0000	1.0000	wh3_main_resource_cost_kho_occupy_settlement	false	-1	true	wh3_main_resource_cost_kho_occupy_settlement	0.0000						0.0000		0.0000	-1.0000	
98659958	occupation_decision_loot	enslave		wh2_twa03_bundle_rakarth_occupation_ogres	0		0	wh2_twa03_rakarth_occupation_decision_ogres		0	Loot & Occupy||You gain wealth from looting, but buildings in the settlement are damaged. All captives are enslaved, [[img:icon_public_order]][[/img]]{{tr:hp_campaign_public_order_term}} is greatly reduced, and your diplomatic relations with the previous owner also suffer greatly.	loot	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
998467618	occupation_decision_occupy	kill		wh2_twa03_bundle_rakarth_occupation_greenskins	0		0	wh2_twa03_rakarth_occupation_decision_greenskins		0	Occupy||{{tr:occupation_decision_occupy}}	occupy	0.0000	1.0000		false	-1	true		0.0000						0.0000		0.0000	-1.0000	
