key	generate	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override	override_icon	is_large_dilemma
wh2_dlc11_th_puzzle_2_11	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_12	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_2	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_3	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_4	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_5	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_6	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_7	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_8	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_2_9	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – the Old Ones believed that alignment is all.	Dial of the Old Ones	vc_puzzle_2_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_1	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_10	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_11	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_12	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_2	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_3	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_4	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_5	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
wh2_dlc11_th_puzzle_3_6	false	Throughout the world, the Old Ones left vast troves of power for use by their most trusted servants. To prevent such power falling into the wrong hands, they placed wards and cryptographic locks over them. As millennia have passed, these wards have weakened but the arcane locks remain.\n\nTo access the treasure, solve the puzzle – solitude is always desired.	Rubric of the Old Ones	vc_puzzle_3_background	false	TreasureHunt	UI_CAM_EVENT_Dilemma			false
