unit	military_group
wh2_dlc13_lzd_mon_razordon_pack_0	wh2_main_lzd
wh2_dlc13_lzd_mon_razordon_pack_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc13_lzd_mon_sacred_kroxigors_0_blessed	wh2_main_lzd
wh2_dlc13_lzd_mon_sacred_kroxigors_0_nakai	wh2_main_lzd
wh2_dlc13_lzd_mon_sacred_kroxigors_0	wh2_main_lzd
wh2_dlc13_lzd_mon_sacred_kroxigors_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc14_def_cav_scourgerunner_chariot_0	wh2_main_def
wh2_dlc14_def_cav_scourgerunner_chariot_0	wh3_main_def_morathi
wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	wh2_main_def
wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	wh3_main_def_morathi
wh2_dlc14_def_cha_high_beastmaster_0	wh2_main_def
wh2_dlc14_def_cha_high_beastmaster_0	wh3_main_def_morathi
wh2_dlc14_def_cha_high_beastmaster_1	wh2_main_def
wh2_dlc14_def_cha_high_beastmaster_1	wh3_main_def_morathi
wh2_dlc14_def_cha_malus_darkblade_0	wh2_main_def
wh2_dlc14_def_cha_malus_darkblade_0	wh3_main_def_morathi
wh2_dlc14_def_cha_malus_darkblade_1	wh2_main_def
wh2_dlc14_def_cha_malus_darkblade_1	wh3_main_def_morathi
wh2_dlc14_def_cha_master_0	wh2_main_def
wh2_dlc14_def_cha_master_0	wh3_main_def_morathi
wh2_dlc14_def_cha_master_1	wh2_main_def
wh2_dlc14_def_cha_master_1	wh3_main_def_morathi
wh2_dlc14_def_cha_master_2	wh2_main_def
wh2_dlc14_def_cha_master_2	wh3_main_def_morathi
wh2_dlc14_def_inf_harpies_ror_0	wh2_main_def
wh2_dlc14_def_inf_harpies_ror_0	wh3_main_def_morathi
wh2_dlc14_def_mon_bloodwrack_medusa_0	wh2_main_def
wh2_dlc14_def_mon_bloodwrack_medusa_0	wh3_main_def_morathi
wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	wh2_main_def
wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	wh3_main_def_morathi
wh2_dlc14_def_veh_bloodwrack_shrine_0	wh2_main_def
wh2_dlc14_def_veh_bloodwrack_shrine_0	wh3_main_def_morathi
wh2_dlc14_skv_cha_deathmaster_snikch_0	wh2_main_skv
wh2_dlc14_skv_cha_deathmaster_snikch_0	wh2_main_skv_ikit
wh2_dlc14_skv_cha_eshin_sorcerer_0	wh2_main_skv
wh2_dlc14_skv_cha_eshin_sorcerer_0	wh2_main_skv_ikit
wh2_dlc14_skv_cha_master_assassin_0	wh2_main_skv
wh2_dlc14_skv_cha_master_assassin_0	wh2_main_skv_ikit
wh2_dlc14_skv_inf_eshin_triads_0	wh2_main_skv
wh2_dlc14_skv_inf_eshin_triads_0	wh2_main_skv_ikit
wh2_dlc14_skv_inf_poison_wind_mortar_0	wh2_main_skv
wh2_dlc14_skv_inf_poison_wind_mortar_0	wh2_main_skv_ikit
wh2_dlc14_skv_inf_warp_grinder_0	wh2_main_skv
wh2_dlc14_skv_inf_warp_grinder_0	wh2_main_skv_ikit
wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	wh_main_group_greenskins
wh2_dlc15_grn_cav_squig_hoppers_waaagh_0	wh_main_group_greenskins
wh2_dlc15_grn_mon_feral_hydra_waaagh_0	wh_main_group_greenskins
wh2_dlc15_grn_mon_river_trolls_0	wh_main_group_greenskins
wh2_dlc15_grn_mon_rogue_idol_0	wh_main_group_greenskins
wh2_dlc15_grn_mon_stone_trolls_0	wh_main_group_greenskins
wh2_dlc15_grn_mon_wyvern_waaagh_0	wh_main_group_greenskins
wh2_dlc15_grn_veh_snotling_pump_wagon_0	wh_main_group_greenskins
wh2_dlc15_grn_veh_snotling_pump_wagon_flappas_0	wh_main_group_greenskins
wh2_dlc15_grn_veh_snotling_pump_wagon_roller_0	wh_main_group_greenskins
wh2_dlc15_hef_cha_prince_6	wh2_main_hef
wh2_dlc15_hef_cha_prince_6	wh2_main_hef_imrik
wh2_dlc15_hef_cha_prince_6	wh2_main_rogue_tor_elithis
wh2_dlc15_hef_cha_prince_6	wh2_main_rogue_vauls_expedition
wh2_dlc15_hef_inf_archers_ror_0	wh2_main_hef
wh2_dlc15_hef_inf_archers_ror_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_mistwalkers_faithbearers_0	wh2_main_hef
wh2_dlc15_hef_inf_mistwalkers_faithbearers_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	wh2_main_hef
wh2_dlc15_hef_inf_mistwalkers_griffon_knights_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_mistwalkers_sentinels_0	wh2_main_hef
wh2_dlc15_hef_inf_mistwalkers_sentinels_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	wh2_main_hef
wh2_dlc15_hef_inf_mistwalkers_skyhawks_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_mistwalkers_spireguard_0	wh2_main_hef
wh2_dlc15_hef_inf_mistwalkers_spireguard_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_rangers_0	wh2_main_hef
wh2_dlc15_hef_inf_rangers_0	wh2_main_hef_imrik
wh2_dlc15_hef_inf_silverin_guard_0	wh2_main_hef
wh2_dlc15_hef_inf_silverin_guard_0	wh2_main_hef_imrik
wh2_dlc15_hef_mon_arcane_phoenix_0	wh2_main_hef
wh2_dlc15_hef_mon_arcane_phoenix_0	wh2_main_hef_imrik
wh2_dlc15_hef_mon_arcane_phoenix_ror_0	wh2_main_hef
wh2_dlc15_hef_mon_arcane_phoenix_ror_0	wh2_main_hef_imrik
wh2_dlc15_hef_mon_black_dragon_imrik	wh2_main_hef_imrik
wh2_dlc15_hef_mon_forest_dragon_0	wh2_main_hef_imrik
wh2_dlc15_hef_mon_forest_dragon_imrik	wh2_main_hef_imrik
wh2_dlc15_hef_mon_moon_dragon_imrik	wh2_main_hef_imrik
wh2_dlc15_hef_mon_star_dragon_imrik	wh2_main_hef_imrik
wh2_dlc15_hef_mon_sun_dragon_imrik	wh2_main_hef_imrik
wh2_dlc15_hef_mon_war_lions_of_chrace_0	wh2_main_hef
wh2_dlc15_hef_mon_war_lions_of_chrace_0	wh2_main_hef_imrik
wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	wh2_main_hef
wh2_dlc15_hef_mon_war_lions_of_chrace_ror_0	wh2_main_hef_imrik
wh2_dlc15_hef_veh_lion_chariot_of_chrace_0	wh2_main_hef
wh2_dlc15_hef_veh_lion_chariot_of_chrace_0	wh2_main_hef_imrik
wh2_dlc16_skv_mon_brood_horror_0	wh2_main_skv
wh2_dlc16_skv_mon_brood_horror_0	wh2_main_skv_ikit
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_main_skv
wh2_dlc16_skv_mon_rat_ogre_mutant	wh2_main_skv_ikit
wh2_dlc16_skv_mon_wolf_rats_0	wh2_main_skv
wh2_dlc16_skv_mon_wolf_rats_0	wh2_main_skv_ikit
wh2_dlc16_skv_mon_wolf_rats_1	wh2_main_skv
wh2_dlc16_skv_mon_wolf_rats_1	wh2_main_skv_ikit
wh2_dlc16_wef_cav_glade_riders_2	wh2_dlc16_group_drycha
wh2_dlc16_wef_cav_glade_riders_2	wh2_main_rogue_hunters_of_kurnous
wh2_dlc16_wef_cav_glade_riders_2	wh2_main_rogue_worldroot_rangers
wh2_dlc16_wef_cav_glade_riders_2	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cav_great_stag_knights_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_cha_ancient_treeman_coeddil_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_cha_malicious_ancient_treeman_beasts_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_cha_malicious_ancient_treeman_life_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_cha_malicious_ancient_treeman_shadows_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_inf_bladesingers_0	wh_dlc05_group_wood_elves
wh2_dlc16_wef_inf_malicious_dryads_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_cave_bats	wh3_main_ksl
wh2_dlc16_wef_mon_feral_manticore	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_giant_spiders_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_giant_spiders_0	wh3_main_ksl
wh2_dlc16_wef_mon_harpies_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_hawks_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_malicious_treekin_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_malicious_treeman_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_spider_hatchlings_0	wh3_dlc25_rogue_da_mad_howlerz
wh2_dlc16_wef_mon_spider_hatchlings_0	wh3_main_ksl
wh2_dlc16_wef_mon_wolves_0	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_zoats	wh2_dlc16_group_drycha
wh2_dlc16_wef_mon_zoats	wh2_main_lzd
wh2_dlc16_wef_mon_zoats	wh_dlc05_group_wood_elves
wh2_dlc17_bst_cav_tuskgor_chariot_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_cha_doombull_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_cha_taurox_the_brass_bull_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_cha_wargor_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_cha_wargor_1	wh_dlc03_group_beastmen
wh2_dlc17_bst_cha_wargor_2	wh_dlc03_group_beastmen
wh2_dlc17_bst_inf_centigors_ror_1	wh_dlc03_group_beastmen
wh2_dlc17_bst_mon_ghorgon_0	wh3_dlc25_nur_tamurkhan
wh2_dlc17_bst_mon_ghorgon_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_mon_ghorgon_ror_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_mon_jabberslythe_0	wh_dlc03_group_beastmen
wh2_dlc17_bst_mon_jabberslythe_ror_0	wh_dlc03_group_beastmen
wh2_dlc17_kho_mon_ghorgon_ror_0	wh3_main_kho
wh2_dlc17_lzd_cha_skink_oracle_troglodon_0	wh2_main_lzd
wh2_dlc17_lzd_cha_skink_oracle_troglodon_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc17_lzd_inf_chameleon_stalkers_0_blessed	wh2_main_lzd
wh2_dlc17_lzd_inf_chameleon_stalkers_0	wh2_main_lzd
wh2_dlc17_lzd_inf_chameleon_stalkers_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc17_lzd_mon_carnosaur_ror_0	wh2_main_lzd
wh2_dlc17_lzd_mon_coatl_0	wh2_main_lzd
wh2_dlc17_lzd_mon_coatl_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc17_lzd_mon_coatl_ror_0	wh2_main_lzd
wh2_dlc17_lzd_mon_troglodon_0	wh2_main_lzd
wh2_dlc17_lzd_mon_troglodon_0	wh3_dlc23_rogue_sacred_host_of_tepok
wh2_dlc17_lzd_mon_troglodon_ror_0	wh2_main_lzd
wh2_main_def_art_reaper_bolt_thrower	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_art_reaper_bolt_thrower	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_art_reaper_bolt_thrower	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_art_reaper_bolt_thrower	wh2_main_def
wh2_main_def_art_reaper_bolt_thrower	wh2_main_rogue_mengils_manflayers
wh2_main_def_art_reaper_bolt_thrower	wh2_main_rogue_vashnaars_conquest
wh2_main_def_art_reaper_bolt_thrower	wh3_main_def_morathi
wh2_main_def_cav_cold_one_chariot	wh2_main_def
wh2_main_def_cav_cold_one_chariot	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cav_cold_one_chariot	wh3_main_def_morathi
wh2_main_def_cav_cold_one_knights_0	wh2_dlc09_rogue_eyes_of_the_jungle
wh2_main_def_cav_cold_one_knights_0	wh2_main_def
wh2_main_def_cav_cold_one_knights_0	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cav_cold_one_knights_0	wh3_main_def_morathi
wh2_main_def_cav_cold_one_knights_1	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_cav_cold_one_knights_1	wh2_main_def
wh2_main_def_cav_cold_one_knights_1	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cav_cold_one_knights_1	wh3_main_def_morathi
wh2_main_def_cav_dark_riders_0	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_cav_dark_riders_0	wh2_main_def
wh2_main_def_cav_dark_riders_0	wh3_main_def_morathi
wh2_main_def_cav_dark_riders_1	wh2_main_def
wh2_main_def_cav_dark_riders_1	wh2_main_rogue_mengils_manflayers
wh2_main_def_cav_dark_riders_1	wh3_main_def_morathi
wh2_main_def_cav_dark_riders_2	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_cav_dark_riders_2	wh2_main_def
wh2_main_def_cav_dark_riders_2	wh3_main_def_morathi
wh2_main_def_cha_death_hag_0	wh2_main_def
wh2_main_def_cha_death_hag_0	wh3_main_def_morathi
wh2_main_def_cha_dreadlord_0	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_cha_dreadlord_0	wh2_main_def
wh2_main_def_cha_dreadlord_0	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_0	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_0	wh3_main_def_morathi
wh2_main_def_cha_dreadlord_1	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_cha_dreadlord_1	wh2_main_def
wh2_main_def_cha_dreadlord_1	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_1	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_1	wh3_main_def_morathi
wh2_main_def_cha_dreadlord_2	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_cha_dreadlord_2	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_2	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_4	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_cha_dreadlord_4	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_4	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_5	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_cha_dreadlord_5	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_5	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_female_0	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_female_0	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_female_1	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_female_1	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_female_2	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_female_2	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_female_4	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_female_4	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_dreadlord_female_5	wh2_main_rogue_mengils_manflayers
wh2_main_def_cha_dreadlord_female_5	wh2_main_rogue_vashnaars_conquest
wh2_main_def_cha_khainite_assassin_0	wh2_main_def
wh2_main_def_cha_khainite_assassin_0	wh3_main_def_morathi
wh2_main_def_cha_malekith_0	wh2_main_def
wh2_main_def_cha_malekith_0	wh3_main_def_morathi
wh2_main_def_cha_sorceress_dark_0	wh2_main_def
wh2_main_def_cha_sorceress_dark_0	wh3_main_def_morathi
wh2_main_def_cha_sorceress_dark_1	wh2_main_def
wh2_main_def_cha_sorceress_dark_1	wh3_main_def_morathi
wh2_main_def_inf_black_ark_corsairs_0	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_inf_black_ark_corsairs_0	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_inf_black_ark_corsairs_0	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_inf_black_ark_corsairs_0	wh2_main_def
wh2_main_def_inf_black_ark_corsairs_0	wh2_main_rogue_mengils_manflayers
wh2_main_def_inf_black_ark_corsairs_0	wh3_main_def_morathi
wh2_main_def_inf_black_ark_corsairs_1	wh2_dlc09_rogue_black_creek_raiders
wh2_main_def_inf_black_ark_corsairs_1	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_inf_black_ark_corsairs_1	wh2_main_def
wh2_main_def_inf_black_ark_corsairs_1	wh2_main_rogue_mengils_manflayers
wh2_main_def_inf_black_ark_corsairs_1	wh3_main_def_morathi
wh2_main_def_inf_black_guard_0	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_inf_black_guard_0	wh2_main_def
wh2_main_def_inf_black_guard_0	wh3_main_def_morathi
wh2_main_def_inf_bleakswords_0	wh2_main_def
wh2_main_def_inf_bleakswords_0	wh3_main_def_morathi
wh2_main_def_inf_darkshards_0	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_inf_darkshards_0	wh2_main_def
wh2_main_def_inf_darkshards_0	wh3_main_def_morathi
wh2_main_def_inf_darkshards_1	wh2_main_def
wh2_main_def_inf_darkshards_1	wh2_main_rogue_vashnaars_conquest
wh2_main_def_inf_darkshards_1	wh3_main_def_morathi
wh2_main_def_inf_dreadspears_0	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_inf_dreadspears_0	wh2_main_def
wh2_main_def_inf_dreadspears_0	wh3_main_def_morathi
wh2_main_def_inf_har_ganeth_executioners_0	wh2_main_def
wh2_main_def_inf_har_ganeth_executioners_0	wh3_main_def_morathi
wh2_main_def_inf_harpies	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
wh2_main_def_inf_harpies	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_inf_harpies	wh2_main_def
wh2_main_def_inf_harpies	wh3_main_def_morathi
wh2_main_def_inf_shades_0	wh2_main_def
wh2_main_def_inf_shades_0	wh3_main_def_morathi
wh2_main_def_inf_shades_1	wh2_main_def
wh2_main_def_inf_shades_1	wh2_main_rogue_mengils_manflayers
wh2_main_def_inf_shades_1	wh3_main_def_morathi
wh2_main_def_inf_shades_2	wh2_dlc09_rogue_eyes_of_the_jungle
wh2_main_def_inf_shades_2	wh2_main_def
wh2_main_def_inf_shades_2	wh2_main_rogue_mengils_manflayers
wh2_main_def_inf_shades_2	wh3_main_def_morathi
wh2_main_def_inf_witch_elves_0	wh2_main_def
wh2_main_def_inf_witch_elves_0	wh3_main_def_morathi
wh2_main_def_mon_black_dragon	wh2_main_def
wh2_main_def_mon_black_dragon	wh2_main_rogue_vashnaars_conquest
wh2_main_def_mon_black_dragon	wh3_main_def_morathi
wh2_main_def_mon_war_hydra	wh2_dlc09_rogue_dwellers_of_zardok
wh2_main_def_mon_war_hydra	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
wh2_main_def_mon_war_hydra	wh2_main_def
wh2_main_def_mon_war_hydra	wh2_main_rogue_beastcatchas
wh2_main_def_mon_war_hydra	wh3_main_def_morathi
wh2_main_def_mon_war_hydra	wh3_main_rogue_minor_cults
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_hef
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_hef_imrik
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_rogue_tor_elithis
wh2_main_hef_art_eagle_claw_bolt_thrower	wh2_main_rogue_vauls_expedition
wh2_main_hef_cav_dragon_princes	wh2_main_hef
wh2_main_hef_cav_dragon_princes	wh2_main_hef_imrik
wh2_main_hef_cav_dragon_princes	wh2_main_rogue_tor_elithis
wh2_main_hef_cav_ellyrian_reavers_0	wh2_main_hef
wh2_main_hef_cav_ellyrian_reavers_0	wh2_main_hef_imrik
wh2_main_hef_cav_ellyrian_reavers_0	wh2_main_rogue_tor_elithis
wh2_main_hef_cav_ellyrian_reavers_0	wh2_main_rogue_vauls_expedition
wh2_main_hef_cav_ellyrian_reavers_1	wh2_main_hef
wh2_main_hef_cav_ellyrian_reavers_1	wh2_main_hef_imrik
wh2_main_hef_cav_ellyrian_reavers_1	wh2_main_rogue_tor_elithis
wh2_main_hef_cav_ithilmar_chariot	wh2_main_hef
wh2_main_hef_cav_ithilmar_chariot	wh2_main_hef_imrik
wh2_main_hef_cav_silver_helms_0	wh2_main_hef
wh2_main_hef_cav_silver_helms_0	wh2_main_hef_imrik
wh2_main_hef_cav_silver_helms_1	wh2_main_hef
wh2_main_hef_cav_silver_helms_1	wh2_main_hef_imrik
wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef
wh2_main_hef_cav_tiranoc_chariot	wh2_main_hef_imrik
wh2_main_hef_cha_loremaster_of_hoeth_0	wh2_main_hef
wh2_main_hef_cha_loremaster_of_hoeth_0	wh2_main_hef_imrik
wh2_main_hef_cha_mage_high_0	wh2_main_hef
wh2_main_hef_cha_mage_high_0	wh2_main_hef_imrik
wh2_main_hef_cha_mage_high_1	wh2_main_hef
wh2_main_hef_cha_mage_high_1	wh2_main_hef_imrik
wh2_main_hef_cha_noble_0	wh2_main_hef
wh2_main_hef_cha_noble_0	wh2_main_hef_imrik
wh2_main_hef_cha_prince_0	wh2_main_hef
wh2_main_hef_cha_prince_0	wh2_main_hef_imrik
wh2_main_hef_cha_prince_0	wh2_main_rogue_tor_elithis
wh2_main_hef_cha_prince_0	wh2_main_rogue_vauls_expedition
wh2_main_hef_cha_prince_2	wh2_main_hef
wh2_main_hef_cha_prince_2	wh2_main_hef_imrik
wh2_main_hef_cha_prince_2	wh2_main_rogue_tor_elithis
wh2_main_hef_cha_prince_2	wh2_main_rogue_vauls_expedition
wh2_main_hef_cha_prince_3	wh2_main_rogue_tor_elithis
wh2_main_hef_cha_prince_3	wh2_main_rogue_vauls_expedition
wh2_main_hef_cha_prince_4	wh2_main_rogue_tor_elithis
wh2_main_hef_cha_prince_4	wh2_main_rogue_vauls_expedition
wh2_main_hef_cha_teclis_0	wh2_main_hef
wh2_main_hef_cha_teclis_0	wh2_main_hef_imrik
wh2_main_hef_cha_tyrion_1	wh2_main_hef
wh2_main_hef_cha_tyrion_1	wh2_main_hef_imrik
wh2_main_hef_inf_archers_0	wh2_main_hef
wh2_main_hef_inf_archers_0	wh2_main_hef_imrik
wh2_main_hef_inf_archers_0	wh2_main_rogue_tor_elithis
wh2_main_hef_inf_archers_0	wh2_main_rogue_vauls_expedition
wh2_main_hef_inf_archers_0	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_archers_0	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_archers_1	wh2_main_hef
wh2_main_hef_inf_archers_1	wh2_main_hef_imrik
wh2_main_hef_inf_archers_1	wh2_main_rogue_tor_elithis
wh2_main_hef_inf_archers_1	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_archers_1	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_gate_guard	wh2_main_hef
wh2_main_hef_inf_gate_guard	wh2_main_hef_imrik
wh2_main_hef_inf_gate_guard	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_gate_guard	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_lothern_sea_guard_0	wh2_main_hef
wh2_main_hef_inf_lothern_sea_guard_0	wh2_main_hef_imrik
wh2_main_hef_inf_lothern_sea_guard_0	wh2_main_rogue_tor_elithis
wh2_main_hef_inf_lothern_sea_guard_0	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_lothern_sea_guard_0	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_lothern_sea_guard_1	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef
wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_hef_imrik
wh2_main_hef_inf_lothern_sea_guard_1	wh2_main_rogue_tor_elithis
wh2_main_hef_inf_lothern_sea_guard_1	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_lothern_sea_guard_1	wh3_main_rogue_minor_cults
wh2_main_hef_inf_lothern_sea_guard_1	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_phoenix_guard	wh2_main_hef
wh2_main_hef_inf_phoenix_guard	wh2_main_hef_imrik
wh2_main_hef_inf_phoenix_guard	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_phoenix_guard	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_spearmen_0	wh2_main_hef
wh2_main_hef_inf_spearmen_0	wh2_main_hef_imrik
wh2_main_hef_inf_spearmen_0	wh2_main_rogue_tor_elithis
wh2_main_hef_inf_spearmen_0	wh2_main_rogue_vauls_expedition
wh2_main_hef_inf_spearmen_0	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_spearmen_0	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_swordmasters_of_hoeth_0	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_main_hef_inf_swordmasters_of_hoeth_0	wh2_main_hef
wh2_main_hef_inf_swordmasters_of_hoeth_0	wh2_main_hef_imrik
wh2_main_hef_inf_swordmasters_of_hoeth_0	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_swordmasters_of_hoeth_0	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_inf_white_lions_of_chrace_0	wh2_main_hef
wh2_main_hef_inf_white_lions_of_chrace_0	wh2_main_hef_imrik
wh2_main_hef_inf_white_lions_of_chrace_0	wh3_main_rogue_alliance_of_order
wh2_main_hef_inf_white_lions_of_chrace_0	wh3_main_rogue_the_treaty_of_ashshair
wh2_main_hef_mon_great_eagle	wh2_main_hef
wh2_main_hef_mon_great_eagle	wh2_main_hef_imrik
wh2_main_hef_mon_great_eagle	wh2_main_rogue_tor_elithis
wh2_main_hef_mon_moon_dragon	wh2_main_hef
wh2_main_hef_mon_moon_dragon	wh2_main_hef_imrik
wh2_main_hef_mon_phoenix_flamespyre	wh2_dlc11_cst_shanty_dragon_spine_privateers
wh2_main_hef_mon_phoenix_flamespyre	wh2_main_hef
wh2_main_hef_mon_phoenix_flamespyre	wh2_main_hef_imrik
wh2_main_hef_mon_phoenix_frostheart	wh2_main_hef
wh2_main_hef_mon_phoenix_frostheart	wh2_main_hef_imrik
wh2_main_hef_mon_star_dragon	wh2_main_hef
wh2_main_hef_mon_star_dragon	wh2_main_hef_imrik
wh2_main_hef_mon_sun_dragon	wh2_main_hef
wh2_main_hef_mon_sun_dragon	wh2_main_hef_imrik
wh2_main_lzd_cav_cold_one_spearmen_1	wh2_main_lzd
wh2_main_lzd_cav_cold_one_spearmen_1	wh2_main_rogue_celestial_storm
wh2_main_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd
wh2_main_lzd_cav_cold_ones_1	wh2_main_lzd
