chain	set	super_chain	remove
wh3_main_dae_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_ie_NORSCA_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh3_main_kho_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_ksl_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_nur_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_ogr_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_sla_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh3_main_tze_resource_pasture	wh3_main_secondary_addon_res_pastures		false
wh_dlc05_wef_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh_main_BRETONNIA_resource_pastures_military	wh3_main_secondary_addon_res_pastures		false
wh_main_DWARFS_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh_main_EMPIRE_resource_pastures_military	wh3_main_secondary_addon_res_pastures		false
wh_main_GREENSKINS_resource_pastures_furs_military	wh3_main_secondary_addon_res_pastures		false
wh_main_HUMAN_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh_main_VAMPIRES_resource_pastures	wh3_main_secondary_addon_res_pastures		false
wh_main_VAMPIRES_resource_pastures_timber_military	wh3_main_secondary_addon_res_pastures		false
wh2_dlc09_tmb_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_dlc11_cst_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_DWARFS_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_brt_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_def_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_hef_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_lzd_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_main_skv_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_dlc20_woc_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_dlc23_chd_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_cth_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_dae_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_ie_NORSCA_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_kho_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_ksl_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_nur_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_ogr_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_sla_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh3_main_tze_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh_dlc05_wef_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh_main_HUMAN_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh_main_VAMPIRES_resource_pottery	wh3_main_secondary_addon_res_pottery		false
wh2_dlc09_tmb_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_dlc11_cst_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_main_brt_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_main_def_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_main_hef_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_main_lzd_resource_salt	wh3_main_secondary_addon_res_salt		false
wh2_main_skv_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_dlc20_woc_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_dlc23_chd_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_cth_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_dae_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_ie_NORSCA_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_kho_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_ksl_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_nur_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_ogr_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_sla_resource_salt	wh3_main_secondary_addon_res_salt		false
wh3_main_tze_resource_salt	wh3_main_secondary_addon_res_salt		false
wh_dlc05_wef_resource_salt	wh3_main_secondary_addon_res_salt		false
wh_main_DWARFS_resource_brine	wh3_main_secondary_addon_res_salt		false
wh_main_HUMAN_resource_salt	wh3_main_secondary_addon_res_salt		false
wh_main_VAMPIRES_resource_salt	wh3_main_secondary_addon_res_salt		false
wh_main_special_savage_orc_camp	wh3_main_secondary_addon_res_savage_orcs		false
wh2_dlc09_tmb_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_dlc11_cst_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_brt_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_def_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_dwf_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_emp_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_hef_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_lzd_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_skv_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_vmp_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_main_wef_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_dlc20_woc_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_dlc23_chd_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_cth_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_dae_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_ie_NORSCA_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_kho_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_ksl_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_nur_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_ogr_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_sla_resource_spices	wh3_main_secondary_addon_res_spices		false
wh3_main_tze_resource_spices	wh3_main_secondary_addon_res_spices		false
wh2_dlc09_tmb_resource_wood	wh3_main_secondary_addon_res_timber		false
wh2_dlc11_cst_resource_wood	wh3_main_secondary_addon_res_timber		false
wh2_main_brt_resource_timber	wh3_main_secondary_addon_res_timber		false
wh2_main_def_resource_wood	wh3_main_secondary_addon_res_timber		false
wh2_main_hef_resource_wood	wh3_main_secondary_addon_res_timber		false
wh2_main_lzd_resource_wood	wh3_main_secondary_addon_res_timber		false
wh2_main_skv_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_dlc20_woc_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_dlc23_chd_resource_timber	wh3_main_secondary_addon_res_timber		false
wh3_main_cth_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_dae_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_ie_NORSCA_resource_timber	wh3_main_secondary_addon_res_timber		false
wh3_main_kho_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_ksl_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_nur_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_ogr_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_sla_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_main_tze_resource_wood	wh3_main_secondary_addon_res_timber		false
wh3_prologue_building_ksl_timber	wh3_main_secondary_addon_res_timber		false
wh_dlc05_wef_resource_timber	wh3_main_secondary_addon_res_timber		false
wh_main_BRETONNIA_resource_timber_military	wh3_main_secondary_addon_res_timber		false
wh_main_DWARFS_resource_coal	wh3_main_secondary_addon_res_timber		false
wh_main_EMPIRE_resource_timber_military	wh3_main_secondary_addon_res_timber		false
wh_main_GREENSKINS_resource_timber_military	wh3_main_secondary_addon_res_timber		false
wh_main_HUMAN_resource_timber	wh3_main_secondary_addon_res_timber		false
wh_main_VAMPIRES_resource_pastures_timber_military	wh3_main_secondary_addon_res_timber		false
wh_main_VAMPIRES_resource_timber	wh3_main_secondary_addon_res_timber		false
wh2_dlc09_tmb_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_dlc11_cst_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_DWARFS_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_brt_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_def_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_hef_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_lzd_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_main_skv_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_dlc20_woc_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_dlc23_chd_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_cth_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_dae_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_ie_NORSCA_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_kho_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_ksl_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_nur_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_ogr_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_sla_resource_wine	wh3_main_secondary_addon_res_wine		false
wh3_main_tze_resource_wine	wh3_main_secondary_addon_res_wine		false
wh_dlc05_wef_resource_wine	wh3_main_secondary_addon_res_wine		false
wh_main_HUMAN_resource_wine	wh3_main_secondary_addon_res_wine		false
wh_main_VAMPIRES_resource_wine	wh3_main_secondary_addon_res_wine		false
wh2_dlc11_horde_def_aristocracy	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_horde_def_exiles	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_horde_def_residence	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_horde_def_riders	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_special_ship_aranessa	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_special_ship_cylostra	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_special_ship_harkon	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_special_ship_harpoon	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_special_ship_noctilus	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_anchor	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_cannons	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_crows_nest	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_gunports	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_helm	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_hold	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_hull	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_main_deck	wh3_main_secondary_core_generic_horde		false
wh2_dlc11_vampirecoast_ship_sail	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_portal_itzl	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_portal_quetzl	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_portal_tlanxla	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_saurus_veteran	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_skink_chief	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_skink_priest	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_support_rcost	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_support_rrank	wh3_main_secondary_core_generic_horde		false
wh2_dlc13_horde_lizardmen_support_upkeep	wh3_main_secondary_core_generic_horde		false
wh2_dlc17_horde_beastmen_army_buffs_arcane	wh3_main_secondary_core_generic_horde		false
wh2_dlc17_horde_beastmen_army_buffs_terror	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_beasts	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_bombardment_a	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_bombardment_b	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_bombardment_c	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_entertainment	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_military	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_slavery	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_sorcery	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_special_blessed_dread	wh3_main_secondary_core_generic_horde		false
wh2_main_horde_def_worship	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_army_ability_2	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_artillery_workshop	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_barracks	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_beer_hall	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_cargo_hold	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_engineer_workshop	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_engines	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_infantry_workshop	wh3_main_secondary_core_generic_horde		false
wh3_dlc25_dwf_spirit_of_grungni_support_radius	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_barracks	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_cav	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_defence_replenishment	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_defence_upkeep	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_growth	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_gunpowder	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_heavy_cav	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_hunting	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_monster	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_recruitment	wh3_main_secondary_core_generic_horde		false
wh3_main_ogr_camp_upkeep	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_arcane	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_centigors	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_creatures	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_giants	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_gors	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_minotaurs	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_razorgors	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_ruination	wh3_main_secondary_core_generic_horde		false
wh_dlc03_horde_beastmen_weapons	wh3_main_secondary_core_generic_horde		false
wh_main_horde_SAVAGEORC_boars	wh3_main_secondary_core_generic_horde		false
wh_main_horde_SAVAGEORC_farm	wh3_main_secondary_core_generic_horde		false
wh_main_horde_SAVAGEORC_industry	wh3_main_secondary_core_generic_horde		false
wh_main_horde_SAVAGEORC_military	wh3_main_secondary_core_generic_horde		false
wh_main_horde_SAVAGEORC_monsters	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_dragon_ogres	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_forge	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_giants	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_knights	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_magic	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_marauders	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_trolls	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_warriors	wh3_main_secondary_core_generic_horde		false
wh_main_horde_chaos_weapons	wh3_main_secondary_core_generic_horde		false
wh2_dlc09_tmb_defence_major	wh3_main_secondary_core_generic_major_defence		false
wh2_dlc11_vampirecoast_defence_walls	wh3_main_secondary_core_generic_major_defence		false
wh2_main_def_defence_major	wh3_main_secondary_core_generic_major_defence		false
wh2_main_hef_defence_major	wh3_main_secondary_core_generic_major_defence		false
wh2_main_lzd_defence_major	wh3_main_secondary_core_generic_major_defence		false
wh2_main_skv_defence_major	wh3_main_secondary_core_generic_major_defence		false
wh3_dlc25_nur_walls	wh3_main_secondary_core_generic_major_defence		false
wh3_main_cth_defence_yang	wh3_main_secondary_core_generic_major_defence		false
wh3_main_cth_defence_yin	wh3_main_secondary_core_generic_major_defence		false
wh3_main_dae_garrison_major	wh3_main_secondary_core_generic_major_defence		false
wh3_main_kho_walls_major	wh3_main_secondary_core_generic_major_defence		false
wh3_main_ogr_defence_minor	wh3_main_secondary_core_generic_major_defence		false
wh3_main_sla_walls_major	wh3_main_secondary_core_generic_major_defence		false
wh3_main_tze_walls_major	wh3_main_secondary_core_generic_major_defence		false
wh_dlc06_GREENSKIN_walls_skarsnik	wh3_main_secondary_core_generic_major_defence		false
wh_dlc06_GREENSKIN_walls_wurrzag	wh3_main_secondary_core_generic_major_defence		false
wh_main_BRETONNIA_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_DWARFS_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_EMPIRE_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_GREENSKIN_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_NORSCA_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_SAVAGEORC_garrison	wh3_main_secondary_core_generic_major_defence		false
wh_main_TEB_walls	wh3_main_secondary_core_generic_major_defence		false
wh_main_VAMPIRES_walls	wh3_main_secondary_core_generic_major_defence		false
wh2_dlc09_tmb_defence_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_dlc11_vampirecoast_defence_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_main_def_defence_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_main_hef_defence_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_main_lzd_defence_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_main_skv_defence_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_dlc25_nur_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_cth_defence_yang	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_cth_defence_yin	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_dae_garrison_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_kho_walls_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_corruption_land	wh3_main_secondary_core_generic_major_variant_ksl_city		true
wh3_main_ksl_gold	wh3_main_secondary_core_generic_major_variant_ksl_city		true
wh3_main_ksl_growth_recruit_cost	wh3_main_secondary_core_generic_major_variant_ksl_city		true
wh3_main_ksl_growth_xp	wh3_main_secondary_core_generic_major_variant_ksl_city		true
wh3_main_ksl_kislev_city_build_growth	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_kislev_city_gold	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_kislev_city_recruit_growth_xp	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_kislev_city_temple	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_kislev_city_town_watch	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_kislev_city_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_ksl_trade_order	wh3_main_secondary_core_generic_major_variant_ksl_city		true
wh3_main_ogr_defence_minor	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_sla_walls_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh3_main_tze_walls_major	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_dlc06_GREENSKIN_walls_skarsnik	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_dlc06_GREENSKIN_walls_wurrzag	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_BRETONNIA_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_DWARFS_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_EMPIRE_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_GREENSKIN_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_NORSCA_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_SAVAGEORC_garrison	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_TEB_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh_main_VAMPIRES_walls	wh3_main_secondary_core_generic_major_variant_ksl_city		false
wh2_main_foreign_slot_discovery_wef	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_agent_protection	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_armoury	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_cavalry	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_flying	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_garrison	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_growth	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_income	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_melee	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_outpost_foraging	wh3_main_secondary_core_generic_major_variant_wef_forest		true
wh_dlc05_wef_outpost_recruitment	wh3_main_secondary_core_generic_major_variant_wef_forest		true
wh_dlc05_wef_outpost_replenishment	wh3_main_secondary_core_generic_major_variant_wef_forest		true
wh_dlc05_wef_outpost_slaughter	wh3_main_secondary_core_generic_major_variant_wef_forest		true
wh_dlc05_wef_public_order	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_ranged	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_spellsingers	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc05_wef_tree_spirits	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh_dlc16_wef_tree_spirits_drycha	wh3_main_secondary_core_generic_major_variant_wef_forest		false
wh2_dlc09_tmb_citadel	wh3_main_secondary_core_generic_major		false
wh2_dlc09_tmb_estate	wh3_main_secondary_core_generic_major		false
wh2_dlc09_tmb_hierotitan	wh3_main_secondary_core_generic_major		false
wh2_dlc09_tmb_necrosphinx	wh3_main_secondary_core_generic_major		false
wh2_dlc09_tmb_scorpions	wh3_main_secondary_core_generic_major		false
wh2_dlc09_tmb_warsphinx	wh3_main_secondary_core_generic_major		false
wh2_dlc11_vampirecoast_infrastructure_income	wh3_main_secondary_core_generic_major		true
wh2_dlc11_vampirecoast_infrastructure_income_other	wh3_main_secondary_core_generic_major		false
wh2_dlc11_vampirecoast_support_necrofex	wh3_main_secondary_core_generic_major		false
wh2_main_EMPIRE_roads	wh3_main_secondary_core_generic_major		false
wh2_main_VAMPIRES_terrorgheists	wh3_main_secondary_core_generic_major		false
wh2_main_def_coldones	wh3_main_secondary_core_generic_major		false
wh2_main_def_murder	wh3_main_secondary_core_generic_major		false
wh2_main_def_sorcery	wh3_main_secondary_core_generic_major		false
wh2_main_hef_dragons	wh3_main_secondary_core_generic_major		false
wh2_main_hef_mages	wh3_main_secondary_core_generic_major		false
wh2_main_lzd_energy	wh3_main_secondary_core_generic_major		false
wh2_main_lzd_energy_minor	wh3_main_secondary_core_generic_major		true
wh2_main_lzd_slann	wh3_main_secondary_core_generic_major		false
wh2_main_lzd_smith	wh3_main_secondary_core_generic_major		false
wh2_main_skv_energy	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_ballistics	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_furnace	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_living_quaters	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_patrol	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_temple_guardhouse	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_temple_of_hashut	wh3_main_secondary_core_generic_major		false
wh3_dlc23_chd_tower_tribute_halls	wh3_main_secondary_core_generic_major		false
wh3_main_kho_bloodthirster	wh3_main_secondary_core_generic_major		false
wh3_main_kho_infra_champion	wh3_main_secondary_core_generic_major		false
wh3_main_kho_infra_corruption	wh3_main_secondary_core_generic_major		true
wh3_main_ksl_trade_order	wh3_main_secondary_core_generic_major		false
wh3_main_nur_4	wh3_main_secondary_core_generic_major		false
wh3_main_nur_5	wh3_main_secondary_core_generic_major		false
wh3_main_sla_infra_corruption	wh3_main_secondary_core_generic_major		true
wh3_main_sla_infra_devotee	wh3_main_secondary_core_generic_major		false
wh3_main_tze_caster	wh3_main_secondary_core_generic_major		false
wh3_main_tze_corruption	wh3_main_secondary_core_generic_major		true
wh3_main_tze_library	wh3_main_secondary_core_generic_major		false
wh_main_DWARFS_oaths	wh3_main_secondary_core_generic_major		false
wh_main_EMPIRE_wizards	wh3_main_secondary_core_generic_major		false
wh_main_VAMPIRES_necromancers	wh3_main_secondary_core_generic_major		false
wh_main_VAMPIRES_vampires	wh3_main_secondary_core_generic_major		false
wh2_dlc13_lzd_nakai_itzl	wh3_main_secondary_core_generic_minimal		false
wh2_dlc13_lzd_nakai_quetzl	wh3_main_secondary_core_generic_minimal		false
wh2_dlc13_lzd_nakai_xholankha	wh3_main_secondary_core_generic_minimal		false
wh2_dlc17_bst_special_secondary_attributes	wh3_main_secondary_core_generic_minimal		false
wh2_dlc17_bst_special_secondary_attrition	wh3_main_secondary_core_generic_minimal		false
wh2_dlc17_bst_special_secondary_climates	wh3_main_secondary_core_generic_minimal		false
wh2_dlc17_bst_special_secondary_resistances	wh3_main_secondary_core_generic_minimal		false
wh3_dlc20_woc_chaos_altar_corruption	wh3_main_secondary_core_generic_minimal		false
wh3_dlc20_woc_chaos_altar_garrison	wh3_main_secondary_core_generic_minimal		false
wh3_dlc20_woc_chaos_altar_recruit	wh3_main_secondary_core_generic_minimal		false
wh3_dlc20_woc_chaos_altar_replenishment	wh3_main_secondary_core_generic_minimal		false
wh_dlc05_wef_outpost_foraging	wh3_main_secondary_core_generic_minimal		false
wh_dlc05_wef_outpost_recruitment	wh3_main_secondary_core_generic_minimal		false
wh_dlc05_wef_outpost_replenishment	wh3_main_secondary_core_generic_minimal		false
wh_dlc05_wef_outpost_slaughter	wh3_main_secondary_core_generic_minimal		false
wh2_dlc09_tmb_arkhan_burial_mound	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_cavalry	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_chariots	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_growth	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_income	wh3_main_secondary_core_generic_minor		false
wh2_dlc09_tmb_infantry	wh3_main_secondary_core_generic_minor		false
