item	set	initially_locked
wh3_dlc29_black_pyramid_lore_of_shadows_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_shadows_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_shadows_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_shadows_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_undeath_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_vampires_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_vampires_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_vampires_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_vampires_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_lore_of_vampires_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_luthor_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_luthor_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_luthor_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_artillery_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_vehicles_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_vehicles_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_vehicles_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_vehicles_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_magic_vehicles_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_mannfred_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_mannfred_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_mannfred_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_missile_artillery_siege_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_11	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_12	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_morghasts_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_movement_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_early_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_11	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_12	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_13	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_14	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_15	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_16	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_late_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_mid_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_shambling_horde_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nagash_transported_army_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_nameless_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_neferata_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_neferata_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_neferata_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_post_battle_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_post_battle_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_post_battle_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_post_battle_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_post_battle_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_settlements_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_settlements_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_settlements_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_settlements_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_settlements_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_skeleton_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_spears_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_start	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_sword_shield_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_thrones_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_thrones_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_thrones_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_thrones_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_thrones_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_II_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_II_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_II_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_II_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_II_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_I_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_I_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_I_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_I_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_tmb_I_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_1	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_10	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_100	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_101	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_102	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_103	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_104	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_105	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_106	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_107	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_108	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_109	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_11	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_110	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_111	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_112	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_113	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_114	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_115	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_116	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_117	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_118	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_119	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_12	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_120	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_121	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_122	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_123	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_124	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_125	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_126	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_127	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_128	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_129	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_13	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_130	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_131	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_132	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_133	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_134	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_135	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_136	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_137	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_138	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_139	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_14	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_140	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_141	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_142	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_143	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_144	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_145	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_146	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_147	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_148	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_15	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_16	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_17	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_18	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_19	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_2	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_20	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_21	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_22	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_23	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_24	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_25	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_26	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_27	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_28	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_29	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_3	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_30	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_31	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_32	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_33	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_34	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_35	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_36	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_37	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_38	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_39	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_4	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_40	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_41	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_42	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_43	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_44	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_45	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_46	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_47	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_48	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_49	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_5	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_50	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_51	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_52	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_53	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_54	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_55	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_56	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_57	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_58	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_59	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_6	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_60	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_61	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_62	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_63	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_64	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_65	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_66	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_67	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_68	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_69	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_7	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_70	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_71	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_72	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_73	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_74	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_75	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_76	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_77	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_78	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_79	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_8	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_80	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_81	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_82	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_83	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_84	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_85	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_86	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_87	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_88	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_89	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_9	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_90	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_91	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_92	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_93	wh3_dlc29_pyramid_initiative_set	false
wh3_dlc29_black_pyramid_transit_94	wh3_dlc29_pyramid_initiative_set	false
