child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	visible_in_ui
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_1	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_2	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_3	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_4	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_5	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_6	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_7	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_5_8	wh3_main_tech_kho_4_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_1	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_2	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_3	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_4	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_5	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_6	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_7	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_6_8	wh3_main_tech_kho_5_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_1	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_2	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_3	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_4	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_5	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_6	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_7	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_7_8	wh3_main_tech_kho_6_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_1	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_2	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_3	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_4	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_5	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_6	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_7	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_1	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_2	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_3	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_4	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_5	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_6	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_7	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_kho_8_8	wh3_main_tech_kho_7_8	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_05	wh3_main_tech_ksl_1_01	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_06	wh3_main_tech_ksl_1_01	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_07	wh3_main_tech_ksl_1_01	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_08	wh3_main_tech_ksl_1_01	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_05	wh3_main_tech_ksl_1_02	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_06	wh3_main_tech_ksl_1_02	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_07	wh3_main_tech_ksl_1_02	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_08	wh3_main_tech_ksl_1_02	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_05	wh3_main_tech_ksl_1_03	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_06	wh3_main_tech_ksl_1_03	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_07	wh3_main_tech_ksl_1_03	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_08	wh3_main_tech_ksl_1_03	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_05	wh3_main_tech_ksl_1_04	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_06	wh3_main_tech_ksl_1_04	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_07	wh3_main_tech_ksl_1_04	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_08	wh3_main_tech_ksl_1_04	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_09	wh3_main_tech_ksl_1_05	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_10	wh3_main_tech_ksl_1_05	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_11	wh3_main_tech_ksl_1_05	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_12	wh3_main_tech_ksl_1_05	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_09	wh3_main_tech_ksl_1_06	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_10	wh3_main_tech_ksl_1_06	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_11	wh3_main_tech_ksl_1_06	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_12	wh3_main_tech_ksl_1_06	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_09	wh3_main_tech_ksl_1_07	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_10	wh3_main_tech_ksl_1_07	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_11	wh3_main_tech_ksl_1_07	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_12	wh3_main_tech_ksl_1_07	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_09	wh3_main_tech_ksl_1_08	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_10	wh3_main_tech_ksl_1_08	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_11	wh3_main_tech_ksl_1_08	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_1_12	wh3_main_tech_ksl_1_08	0	2	4	0.0000	0.0000	false
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_01	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_01	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_02	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_02	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_03	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_14	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_15	wh3_main_tech_ksl_2_04	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_04	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	true
wh3_main_tech_ksl_2_10	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_11	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_12	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
wh3_main_tech_ksl_2_13	wh3_main_tech_ksl_2_05	0	3	1	0.0000	0.0000	false
