key	group	initial_unit_count	pool	faction_requirement	subculture_requirement	tech_requirement
379378927	wh2_dlc16_skv_mon_brood_horror_0_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
381681256	wh3_main_sla_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_sigvald		
383982889	wh3_dlc20_chs_mon_warshrine_faction_pool	0	wh3_dlc20_coc_faction_pool		wh_main_sc_chs_chaos	
38458857	wh3_dlc29_nag_cst_inf_zombie_gunnery_mob_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
3861990	wh3_dlc25_nur_inf_plague_ogres	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
386551546	wh2_dlc17_bst_mon_jabberslythe_ror_0	1	wh_dlc03_bst_units_of_renown_pool		wh_dlc03_sc_bst_beastmen	
388696676	wh2_dlc13_emp_art_mortar_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool		wh_main_sc_emp_empire	
395065171	wh_dlc01_chs_mon_dragon_ogre_shaggoth_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
398919411	wh3_dlc25_nur_cav_rot_knights_ror	1	wh3_main_nur_units_of_renown_pool	wh3_dlc20_chs_festus		
399488960	wh_dlc01_chs_mon_dragon_ogre_shaggoth_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool		wh_main_sc_chs_chaos	
399753989	wh3_twa10_nur_inf_nurglings_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
400240367	wh3_dlc27_sla_dechala_daemons_keeper_of_secrets	0	wh3_dlc27_sla_daemonic_attraction			
401447777	wh2_twa03_mon_monster_sabretusk	0	wh2_twa03_def_rakarth_merc_pool			
404004234	wh3_main_nur_mon_great_unclean_one_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
405139612	wh3_dlc29_chs_inf_putrid_blightkings_great_weapons	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
405208299	wh3_dlc29_skv_inf_deathvermin_ror	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
40662754	wh3_main_sla_mon_keeper_of_secrets_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
409836484	wh2_dlc13_emp_inf_handgunners_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
410441726	wh3_dlc25_nur_inf_plague_ogres_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
41177200	wh3_dlc25_nur_mon_bile_trolls_monster_mark_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
414181086	wh3_main_sla_inf_marauders_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
4144326	wh_main_chs_inf_chaos_warriors_0_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
417610876	wh2_dlc09_tmb_cav_skeleton_horsemen_ror	0	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
417788962	wh3_main_vmp_inf_grave_guard_2	999999	wh3_dlc29_vmp_raise_dead_province		wh_main_sc_vmp_vampire_counts	
422251990	wh2_dlc12_lzd_inf_saurus_warriors_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
42334842	wh2_main_lzd_cav_terradon_riders_blessed_1	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
425173003	wh3_dlc29_nag_tmb_mon_tomb_scorpion_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
426740446	wh3_dlc29_nag_tmb_inf_skeleton_spearmen_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
428149894	wh3_dlc25_nur_inf_pestigors_warriors_faction_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
429300158	wh3_dlc20_chs_mon_warshrine_msla_faction_pool	0	wh3_main_belakor_faction_pool			
432405601	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
439418706	wh2_dlc09_tmb_inf_tomb_guard_0	999999	wh3_dlc29_vmp_additional_units	wh3_dlc29_vmp_neferata		
444097347	wh3_main_sla_veh_seeker_chariot_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
446224078	wh3_main_sla_inf_daemonette_0_warriors_faction_pool	1	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
447205395	wh_pro04_chs_inf_chaos_warriors_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_sigvald		
449329771	wh3_main_kho_mon_spawn_of_khorne_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
449348655	wh3_dlc20_chs_inf_chaos_marauders_mkho_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
449466771	wh3_main_sla_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
449593315	wh2_dlc17_lzd_mon_troglodon_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
452851957	wh2_dlc15_hef_mon_sun_dragon_imrik_boss	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
454111499	wh3_dlc25_nur_inf_plague_ogres_great_weapons_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
458779796	wh_pro04_chs_mon_chaos_spawn_ror_0	1	wh3_main_tze_units_of_renown_pool			
465497382	wh2_dlc16_skv_mon_hell_pit_abomination_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
466900201	wh2_dlc12_lzd_inf_skink_red_crested_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
471519390	wh3_dlc27_nor_inf_chaos_marauders_great_weapons_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
471859506	wh3_dlc29_nag_cst_art_carronade_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
47212356	wh3_dlc26_kho_inf_khorngors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_valkia		
473532244	wh3_dlc25_dwf_grudges_slayers	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
474212109	wh_dlc04_vmp_inf_sternsmen_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
477001142	wh3_main_sla_mon_spawn_of_slaanesh_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_azazel		
478599206	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe_ror	1	wh3_main_nur_units_of_renown_pool			
479142842	wh3_dlc29_nag_vmp_mon_varghulf_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
483572339	wh3_dlc27_sla_dechala_daemons_fiends	0	wh3_dlc27_sla_daemonic_attraction			
483823445	wh3_dlc29_nag_tmb_mon_carrion_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
489589851	wh3_dlc20_chs_inf_chosen_mnur_province_pool_rotborne_ritual	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
493705397	wh2_dlc13_emp_cav_outriders_ror_0	0	wh2_dlc13_emp_elector_counts_merc_pool_volkmar		wh_main_sc_emp_empire	
494571333	wh3_dlc27_hef_inf_swordmasters_of_hoeth_ror	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
496958876	wh3_dlc29_chs_inf_putrid_blightkings_great_weapons	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
500947944	wh3_dlc25_nur_mon_soul_grinder_0_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
502850799	wh3_dlc20_chs_mon_warshrine_mkho_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
504520412	wh2_dlc11_cst_mon_mournguls_0	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
505192749	wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
507900744	wh3_dlc29_chs_mon_giant_spined_chaos_beast_ror	1	wh3_dlc20_renown_pool			
509212102	wh3_dlc29_nag_cst_mon_rotting_prometheans_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
510010036	wh3_twa08_tze_mon_lord_of_change_0_ror	1	wh3_main_tze_units_of_renown_pool			
512170369	wh3_dlc25_nur_cav_rot_knights_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_festus		
519745898	wh3_dlc20_chs_inf_aspiring_champions_mtze_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_vilitch		
520650162	wh3_dlc29_nag_vmp_inf_lahmian_handmaidens_shadow_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
523772197	wh2_dlc10_hef_inf_the_silverpelts_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
525138820	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe_ror	1	wh3_main_nur_units_of_renown_pool			
52580053	wh3_dlc29_nur_inf_plague_ogres_glottkin_garden_pool	0	wh3_dlc29_woc_glottkin_garden_faction_pool	wh3_dlc29_chs_host_of_the_triplets		
528108225	wh3_dlc29_chs_inf_chosen_mnur_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
529119680	wh3_dlc20_chs_mon_giant_mnur_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
529407078	wh3_main_sla_inf_marauders_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
530130715	wh2_dlc16_skv_mon_hell_pit_abomination_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
532900751	wh_pro04_brt_cav_questing_knights_ror_0	1	wh_dlc07_brt_units_of_renown_pool		wh_main_sc_brt_bretonnia	
533250098	wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0	1	wh2_dlc12_skv_units_of_renown_pool	wh2_main_skv_clan_skryre		
537284699	wh3_dlc27_sla_mon_preyton_ror	1	wh3_main_sla_units_of_renown_pool		wh3_main_sc_sla_slaanesh	
53960526	wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
540306899	wh2_dlc13_emp_inf_handgunners_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
541042512	wh3_cp1_cth_bhashiva_shang_yang_support_war_compass	0	wh3_cp1_cth_bhashiva_shang_yang_support			
541790409	wh3_main_tze_mon_spawn_of_tzeentch_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_vilitch		
542556665	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
544450338	wh2_dlc12_skv_veh_doom_flayer_ror_0	1	wh2_dlc12_skv_units_of_renown_pool		wh2_main_sc_skv_skaven	
545015843	wh2_dlc15_hef_mon_forest_dragon_imrik_boss	0	wh2_dlc15_hef_imrik_dragon_units_of_renown_pool		wh2_main_sc_hef_high_elves	
545186526	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
545314069	wh3_main_kho_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_valkia		
547048129	wh3_dlc26_ogr_mon_yhetees_ror	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
550226424	wh2_dlc16_mon_monster_feral_bear	0	wh2_dlc16_wef_drycha_province_merc_pool	wh2_dlc16_wef_drycha		
551167062	wh3_main_tze_inf_pink_horrors_0_warriors_faction_pool	1	wh3_main_belakor_faction_pool			
55282199	wh2_dlc16_skv_mon_wolf_rats_1_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
554263374	wh3_main_tze_mon_spawn_of_tzeentch_0_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
557164636	wh3_dlc29_nag_vmp_veh_corpse_cart_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
558399027	wh3_dlc20_chs_inf_chaos_marauders_mnur_greatweapons	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
56019884	wh_main_chs_mon_giant_province_pool	0	wh3_dlc20_chs_province_pool		wh_main_sc_chs_chaos	
563179176	wh3_twa07_kho_cav_bloodcrushers_ror_0	1	wh3_main_kho_units_of_renown_pool			
563518952	wh3_dlc29_nag_tmb_mon_ushabti_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
563943173	wh3_dlc24_tze_mon_mutalith_vortex_beast_faction_pool	0	wh3_main_belakor_faction_pool			
565686608	wh2_dlc11_cst_mon_scurvy_dogs	0	wh2_dlc11_cst_vampire_pirate_province_pool		wh2_dlc11_sc_cst_vampire_coast	
566092965	wh3_main_sla_mon_spawn_of_slaanesh_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
571175557	wh_pro04_chs_inf_chaos_warriors_ror_0	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
572424897	wh_pro04_wef_inf_wardancers_ror_0	1	wh_dlc05_wef_units_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
572844758	wh3_main_pro_ksl_mon_elemental_bear_ror_0	1	wh3_main_pro_ksl_ror		wh3_main_pro_sc_ksl_kislev	
573256198	wh3_dlc24_ksl_inf_kislevite_warriors	0	wh3_main_ksl_zealous_conscription			
573483027	wh3_dlc29_chs_inf_putrid_blightkings_dual_axe_ror	1	wh3_dlc20_renown_pool	wh3_dlc29_chs_host_of_the_triplets		
574144963	wh3_dlc27_nor_cav_marauder_horsemen_ror	1	wh3_main_sla_units_of_renown_pool			
575533042	wh3_main_sla_mon_keeper_of_secrets_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
575857935	wh_pro04_nor_mon_skinwolves_ror_0	1	wh_dlc08_nor_units_of_renown_pool		wh_dlc08_sc_nor_norsca	
578971351	wh3_dlc25_dwf_grudges_grudge_thrower	0	wh3_dlc25_dwf_book_of_grudges_mercenary_pool		wh_main_sc_dwf_dwarfs	
58005251	wh2_twa03_mon_war_hydra	0	wh2_twa03_def_rakarth_merc_pool			
582276108	wh3_twa08_ogr_mon_stonehorn_0_ror	1	wh3_main_ogr_units_of_renown_pool		wh3_main_sc_ogr_ogre_kingdoms	
582682560	wh2_dlc13_emp_inf_greatswords_imperial_supply	0	wh2_dlc13_emp_imperial_supply_pool	wh2_dlc13_emp_the_huntmarshals_expedition		
584556502	wh3_twa08_kho_mon_bloodthirster_0_ror	1	wh_dlc01_chs_units_of_renown_pool		wh_main_sc_chs_chaos	
585570019	wh2_dlc11_cst_cav_deck_droppers_ror_0	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
585618976	wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
587243495	wh3_dlc29_chs_inf_putrid_blightkings_axe_shield	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
592124027	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
596803452	wh3_main_nur_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
599992838	wh3_dlc29_nag_cst_inf_syreens_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
601321663	wh3_main_nur_inf_plaguebearers_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
603050433	wh_dlc08_nor_mon_frost_wyrm_boss	1	wh_dlc08_monster_hunt_of_renown_pool		wh_dlc08_sc_nor_norsca	
606100097	wh3_dlc25_nur_inf_pestigors_warriors_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
606974664	wh3_dlc29_nag_tmb_mon_necrosphinx_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
6114700	wh_pro04_bst_inf_bestigor_herd_ror_0	1	wh_dlc03_bst_units_of_renown_pool		wh_dlc03_sc_bst_beastmen	
614383391	wh3_twa06_sla_inf_daemonette_ror_0	1	wh3_main_sla_units_of_renown_pool			
616028767	wh3_dlc20_chs_inf_chaos_marauders_mtze_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
617948611	wh3_dlc27_nor_inf_chaos_marauders_great_weapons_ror	1	wh_dlc01_chs_units_of_renown_pool			
623918109	wh3_dlc27_sla_mon_champions_of_slaanesh_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
626338869	wh3_dlc26_kho_inf_skullreapers_faction_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_valkia		
627014889	wh2_main_lzd_inf_saurus_spearmen_blessed_1	1	wh2_main_lzd_spawnings_pool		wh2_main_sc_lzd_lizardmen	
636423510	wh3_main_sla_inf_daemonette_0_warriors_faction_pool	1	wh3_main_belakor_faction_pool			
636960023	wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	0	wh2_dlc15_grn_waaagh_pool		wh_main_sc_grn_greenskins	
638638163	wh2_dlc13_emp_inf_spearmen_ror_0_non_replenish	0	wh2_dlc13_emp_elector_counts_merc_pool_non_replenish		wh_main_sc_emp_empire	
639910915	wh3_dlc29_nag_tmb_cav_skeleton_horsemen_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
64114914	wh_dlc01_chs_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
64538216	wh3_dlc20_kho_cav_skullcrushers_mkho_ror	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_valkia		
646334386	wh3_main_tze_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_sigvald		
647131928	wh3_dlc27_sla_mon_champions_of_slaanesh_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_sigvald		
648606837	wh3_dlc29_nag_vmp_inf_lahmian_handmaidens_death_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
65375915	wh3_main_tze_mon_soul_grinder_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
662855406	wh_pro04_chs_inf_chaos_warriors_ror_0	1	wh3_dlc20_renown_pool	wh3_dlc20_chs_azazel		
662982416	wh3_dlc23_chd_veh_iron_daemon_ror_1dreadquake	1	wh3_dlc23_chd_units_of_renown_pool		wh3_dlc23_sc_chd_chaos_dwarfs	
663581280	wh3_main_nur_mon_spawn_of_nurgle_0_warriors_province_pool_rotborne_ritual	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
664048912	wh3_twa10_ksl_inf_armoured_kossars_ror	1	wh3_main_ksl_units_of_renown_pool		wh3_main_sc_ksl_kislev	
664723657	wh3_dlc25_nur_inf_plague_ogres	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
66825114	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0	1	wh2_dlc12_lzd_units_of_renown_pool		wh2_main_sc_lzd_lizardmen	
675760370	wh3_main_nur_mon_spawn_of_nurgle_0	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
67617541	wh3_dlc27_sla_mon_champions_of_slaanesh_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_azazel		
676393877	wh3_twa08_ksl_mon_elemental_bear_0_ror	1	wh3_main_ksl_units_of_renown_pool		wh3_main_sc_ksl_kislev	
677503986	wh3_dlc25_dwf_inf_doomseekers_ror	1	wh_dlc06_dwf_units_of_renown_pool		wh_main_sc_dwf_dwarfs	
67795136	wh2_dlc10_hef_cav_the_fireborn_ror_0	1	wh2_main_hef_units_of_renown_pool		wh2_main_sc_hef_high_elves	
681003247	wh3_dlc25_nur_chieftains_def_mon_war_mammoth_0	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
681934951	wh2_dlc16_skv_mon_rat_ogres_flesh_lab	0	wh2_dlc16_skv_throt_flesh_lab_pool	wh2_main_skv_clan_moulder		
684947956	wh3_dlc29_emp_middenland_inf_warriors_of_ulric	1	wh3_dlc29_emp_middenland_merc_pool_boris	wh_main_emp_middenland		
68902657	wh3_dlc20_chs_mon_warshrine_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
689264192	wh3_dlc29_tmb_mon_ushabti_ror_sepulchrex	1	wh3_dlc29_nag_units_of_renown_ror		wh3_dlc29_sc_nag_undead_legions	
692011192	wh2_dlc11_cst_inf_zombie_gunnery_mob_3	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
692158292	wh3_dlc24_cth_veh_zhangu_war_drum_ror	1	wh3_main_cth_units_of_renown_pool		wh3_main_sc_cth_cathay	
692225031	wh_main_chs_mon_chaos_warhounds_1_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_kholek		
692436114	wh2_dlc16_wef_inf_dryads_ror_0	1	wh_dlc05_wef_units_of_renown_pool		wh_dlc05_sc_wef_wood_elves	
694309773	wh3_dlc27_bst_inf_cygor	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
696730567	wh3_dlc27_nor_mon_chimera_ror	1	wh_dlc08_nor_units_of_renown_pool		wh_dlc08_sc_nor_norsca	
698909300	wh2_dlc11_cst_mon_animated_hulks_0	0	wh2_dlc11_cst_vampire_pirate_merc_pool		wh2_dlc11_sc_cst_vampire_coast	
69949835	wh3_dlc25_nur_inf_plague_ogres_great_weapons_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
701378310	wh_dlc08_nor_mon_war_mammoth_ror_1	1	wh_dlc08_nor_units_of_renown_pool		wh_dlc08_sc_nor_norsca	
703696024	wh3_main_kho_inf_flesh_hounds_of_khorne_0_warriors_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_valkia		
711023045	wh3_dlc29_nag_vmp_veh_mortis_engine_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_vmp_faction_pool		wh3_dlc29_sc_nag_undead_legions	
711311888	wh3_dlc29_nag_tmb_art_screaming_skull_catapult_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_tmb_faction_pool		wh3_dlc29_sc_nag_undead_legions	
712773021	wh3_main_nur_mon_beast_of_nurgle_0_warriors_faction_pool	0	wh3_dlc20_chs_faction_pool		wh_main_sc_chs_chaos	
713973865	wh_dlc08_grn_mon_giant_boss	1	wh_dlc08_monster_hunt_of_renown_pool		wh_main_sc_grn_greenskins	
715002153	wh3_dlc25_dwf_malakai_feature_thunderbarge	0	wh3_dlc25_dwf_malakai_feature_mercenary_pool		wh_main_sc_dwf_dwarfs	
716365989	wh3_dlc20_chs_mon_warshrine_mnur_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_festus		
716549516	wh3_dlc20_chs_inf_forsaken_mkho_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_valkia		
725721746	wh3_main_tze_mon_flamers_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
726988023	wh3_dlc20_chs_inf_chaos_marauders_mnur	0	wh3_main_nur_units		wh3_main_sc_nur_nurgle	
72740964	wh3_dlc29_tmb_mon_khemric_titan_ror	1	wh2_dlc09_tmb_units_of_renown_pool		wh2_dlc09_sc_tmb_tomb_kings	
728736187	wh3_main_tze_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_dlc20_chs_vilitch		
729764873	wh3_dlc20_chs_inf_chaos_marauders_mnur_province_pool	0	wh3_dlc20_chs_province_pool	wh_main_chs_chaos		
732727215	wh3_dlc27_bst_mon_ghorgon	0	wh3_dlc27_nor_monstrous_arcanum		wh_dlc08_sc_nor_norsca	
733474986	wh3_dlc29_nag_cst_mon_mournguls_0_faction_pool	999999	wh3_dlc29_nag_raise_dead_cst_faction_pool		wh3_dlc29_sc_nag_undead_legions	
733978264	wh3_twa06_cth_inf_dragon_guard_ror_0	1	wh3_main_cth_units_of_renown_pool		wh3_main_sc_cth_cathay	
734067075	wh3_dlc25_nur_chieftains_bst_inf_centigors_1	0	wh3_dlc25_nur_tamurkhan_chieftains_pool	wh3_dlc25_nur_tamurkhan		
734629928	wh2_twa03_mon_feral_manticore_0	0	wh2_twa03_def_rakarth_merc_pool			
739851627	wh3_dlc20_chs_mon_warshrine_msla_faction_pool	0	wh3_dlc20_coc_faction_pool	wh3_dlc20_chs_sigvald		
743174440	wh3_main_nur_mon_great_unclean_one_0_warriors_faction_pool	0	wh3_main_belakor_faction_pool			
74332811	wh2_dlc11_cst_cav_deck_droppers_ror_0	1	wh2_dlc11_cst_units_of_renown_pool		wh2_dlc11_sc_cst_vampire_coast	
745977709	wh3_dlc27_nor_cav_marauder_horsemen_ror	1	wh_dlc08_nor_units_of_renown_pool			
747359445	wh2_dlc15_grn_mon_rogue_idol_ror_0	1	wh_dlc06_grn_units_of_renown_pool		wh_main_sc_grn_greenskins	
748587873	wh3_main_pro_ksl_mon_snow_leopard_ror_0	1	wh3_main_pro_ksl_ror		wh3_main_pro_sc_ksl_kislev	
74906521	wh3_main_tze_inf_forsaken_0_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
752963257	wh_main_nur_inf_forsaken_0_province_pool_rotborne_ritual	0	wh3_dlc20_chs_province_pool	wh3_dlc29_chs_host_of_the_triplets		
755147941	wh_main_chs_mon_chaos_spawn_province_pool	0	wh3_dlc20_chs_province_pool	wh3_main_chs_shadow_legion		
759675949	wh2_dlc11_vmp_inf_crossbowmen	999999	wh3_dlc29_vmp_additional_units		wh_main_sc_vmp_vampire_counts	
761155356	wh2_twa03_cold_ones	0	wh2_twa03_def_rakarth_merc_pool			
76122678	wh3_dlc29_emp_middenland_inf_teutogen_guard	1	wh3_dlc29_emp_middenland_merc_pool_boris	wh_main_emp_middenland		
