key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
wh2_dlc09_tmb_cha_tomb_king_0	10	wh2_main_chainmail_80	2100	inf_melee	20	com	wh2_dlc09_tmb_cha_tomb_king	hu1_tomb_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	50	60	80	4832		0	wh2_dlc09_tmb_sword_hero_lord		1	wh_missile_block_55_wood	wh2_dlc09_tmb_cha_tomb_king	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_king_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	-15	0	0	0	15	0	melee_highvalue_undead	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_king_1	10	wh2_main_chainmail_80	2100	cavalry	40	com	wh2_dlc09_tmb_cha_tomb_king	hu1_tomb_hr1_tomb_steed_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	50	60	80	5232	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	wh2_dlc09_tmb_sword_hero_lord		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_king	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_king_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	-15	0	0	0	15	0	melee_flanker_shock_highvalue_undead	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_king_2	10	wh2_main_bone_80	2100	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_king	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	34	26	80	5788	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot_lord		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_king	wh_main_chariot	trained	wh2_dlc09_tmb_chariot_character	wh2_dlc09_tmb_chariot_general	true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_king_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue_undead	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_king_3	10	wh2_dlc10_bone_95	2100	war_beast	64	com	wh2_dlc09_tmb_cha_tomb_king	hu1_empire_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero_lord	38	38	80	9800	wh2_dlc09_tmb_mnt_warsphinx_lord	1	wh2_dlc09_tmb_warsphinx_lord		1	none	wh2_dlc09_tmb_cha_tomb_king	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_king_3	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue_undead	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_prince_0	10	wh2_main_chainmail_70	2100	inf_melee	15	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_halberd_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	38	48	70	4260		0	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_55_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_prince_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	-15	0	0	0	15	0	melee_highvalue_undead	false	true	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_prince_1	10	wh2_main_chainmail_70	2100	cavalry	35	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_hr1_tomb_steed_sword_and_shield	wh2_dlc09_tmb_skeleton_infantry_hero	38	48	70	4660	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	wh2_dlc09_tmb_halberd_prince		1	wh_missile_block_35_wood	wh2_dlc09_tmb_cha_tomb_prince	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_prince_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	-15	0	0	0	15	0	melee_flanker_shock_highvalue_undead	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_cha_tomb_prince_2	10	wh2_main_bone_80	2100	war_machine	80	com	wh2_dlc09_tmb_cha_tomb_prince	hu1_tomb_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton_infantry_hero	30	24	70	5200	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot_lord		1	none	wh2_dlc09_tmb_cha_tomb_prince	wh_main_chariot	trained	wh2_dlc09_tmb_chariot_character	wh2_dlc09_tmb_chariot_general	true	40.0000	1500.0000	wh2_dlc09_tmb_cha_tomb_prince_2	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	-15	0	1	0	15	0	melee_flanker_shock_highvalue_undead	false	false	false	false	high	high	domination_characters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_crypt_ghouls	10	wh2_main_body_30	2100	inf_melee	16	inf_mel	wh_main_unit_long_text_vmp_crypt_ghouls	hu8c_ghoul_club	wh3_main_arkhan_tmb_inf_ghoul_blood_dismembers	40	38	54	67		0	wh3_main_tmb_claws_ghouls		6	none	wh_main_unit_short_text_vmp_crypt_ghouls	wh_main_vmp_crypt_ghouls	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_crypt_ghouls	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	10	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_nehekhara_warriors_0	10	wh2_main_bone_45	2100	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_nehekhara_warriors	hu1_tomb_skeleton_dual_swords	wh2_dlc09_tmb_skeleton	32	22	45	68		0	wh2_dlc09_tmb_dual_sword		6	none	wh2_dlc09_tmb_inf_nehekhara_warriors	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_nehekhara_warriors_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_nehekhara_warriors_ror	10	wh_main_body_0	2100	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_nehekhara_warriors	hu1_tomb_skeleton_dual_swords	wh2_dlc_09_tmb_skeleton_ror	48	32	55	65		0	wh2_dlc09_tmb_dual_sword_ror_ethereal		6	none	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_nehekhara_warriors_ror	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	ethereal	0	0	0	0	0	55	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_archers_0	10	wh2_main_bone_20	2100	inf_ranged	3	inf_mis	wh2_dlc09_tmb_inf_skeleton_archers	hu1_tomb_skeleton_sword_and_bow	wh2_dlc09_tmb_skeleton_missile	10	14	35	49		0	wh2_dlc09_tmb_sword_short	wh2_dlc09_tmb_bow_skeleton	4	none	wh2_dlc09_tmb_inf_skeleton_archers	wh_main_infantry_ranged	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_archers_0	60	80	0	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_undead	true	true	false	false	medium	medium	domination_infantry_expendable			archer	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_archers_ror	10	wh2_main_bone_30	2100	inf_ranged	3	inf_mis	wh2_dlc09_tmb_inf_skeleton_archers	hu1_tomb_skeleton_sword_and_bow	wh2_dlc09_tmb_skeleton_missile	14	19	45	49		0	wh2_dlc09_tmb_sword_short	wh2_dlc09_tmb_bow_skeleton_ror	4	none	wh2_dlc09_tmb_inf_skeleton_archers_ror	wh_main_infantry_ranged	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_archers_ror	60	80	18	vo_sel_bretonnian_peasant_bowmen	vo_sel_missile	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_undead	true	true	false	false	medium	medium	domination_infantry_expendable			archer	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_spearmen_0	10	wh2_main_bone_20	2100	inf_melee	3	inf_spr	wh2_dlc09_tmb_inf_skeleton_spearmen	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton	14	30	35	53		0	wh2_dlc09_tmb_spear		8	wh_missile_block_55_metal	wh2_dlc09_tmb_inf_skeleton_spearmen	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_spearmen_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large_undead	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_spearmen_ror	10	wh2_main_bone_45	2100	inf_melee	3	inf_spr	wh2_dlc09_tmb_inf_skeleton_spearmen	hu1_tomb_skeleton_spear_and_shield	wh2_dlc09_tmb_skeleton	19	42	45	53		0	wh2_dlc09_tmb_spear_ror		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_spearmen_ror	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large_undead	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_warriors_0	10	wh2_main_bone_20	2100	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_skeleton_warriors	hu1_tomb_skeleton_sword_and_shield	wh2_dlc09_tmb_skeleton	18	22	35	53		0	wh2_dlc09_tmb_sword		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_warriors	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_warriors_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry_expendable			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	10	wh2_main_bone_20	2100	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_skeleton_warriors	hu1_tomb_skeleton_sword_and_shield	wh2_dlc09_tmb_skeleton	18	22	35	53		0	wh2_dlc09_tmb_sword		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_skeleton_warriors	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_skeleton_warriors_0_summoned	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_undead	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_tomb_guard_0	10	wh2_main_bone_55	2100	inf_melee	8	inf_mel	wh2_dlc09_tmb_inf_tomb_guard	hu1_tomb_sword_and_shield	wh2_dlc09_tmb_skeleton_heavy	32	41	65	74		0	wh2_dlc09_tmb_sword_tomb_guard		6	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_tomb_guard	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_tomb_guard_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_tomb_guard_1	10	wh2_main_bone_55	2100	inf_melee	5	inf_mel	wh2_dlc09_tmb_inf_tomb_guard	hu1_tomb_halberd_and_shield	wh2_dlc09_tmb_skeleton_heavy	25	47	65	74		0	wh2_dlc09_tmb_halberd		8	wh_missile_block_55_wood	wh2_dlc09_tmb_inf_tomb_guard_great	wh_main_infantry_2handed	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_tomb_guard_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_inf_tomb_guard_ror	10	wh2_main_bone_70	2100	inf_melee	15	inf_mel	wh2_dlc09_tmb_inf_tomb_guard	hu1_tomb_skeleton_dual_swords	wh2_dlc09_tmb_skeleton_heavy	41	51	75	74		0	wh2_dlc09_tmb_dual_sword_ror		6	none	wh2_dlc09_tmb_inf_tomb_guard_ror	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_inf_tomb_guard_ror	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_undead	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_carrion_0	10	wh2_main_body_20	2100	inf_melee	12	inf_mel	wh2_dlc09_tmb_mon_carrion	bi1b_carrion	wh2_dlc09_tmb_flying_carrion	26	46	35	202		0	wh2_cld09_tmb_carrion		5	none	wh2_dlc09_tmb_mon_carrion	wh2_dlc09_tmb_carrions	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_carrion_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	flying_melee_flanker_undead	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_carrion_ror	10	wh2_main_body_45	2100	inf_melee	22	inf_mel	wh2_dlc09_tmb_mon_carrion	bi1b_carrion	wh2_dlc09_tmb_flying_carrion_ror	38	46	50	532		0	wh2_cld09_tmb_carrion_ror		3	none	wh2_dlc09_tmb_mon_carrion_ror	wh2_dlc09_tmb_carrions	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_carrion_ror	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	flying_fast_melee_flanker_bomber_undead	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_dire_wolves	10	wh_main_body_0	2100	inf_melee	40	inf_mel	wh_main_unit_long_text_vmp_dire_wolves	wf1_dire_wolf	wh3_main_arkhan_tmb_wolf_hound_blood	31	14	40	68		0	wh3_main_tmb_wolf_fangs		6	none	wh_main_unit_short_text_vmp_dire_wolves	wh_main_war_beasts	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_dire_wolves	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	10	0	0	melee_flanker_undead	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_fell_bats	10	wh2_main_body_20	2100	inf_melee	30	inf_mel	wh_main_unit_long_text_vmp_fell_bats	ba1_bat	wh3_main_arkhan_tmb_flying_fell_bat_blood	19	49	30	62		0	wh3_main_tmb_fell_bats		7	none	wh_main_unit_short_text_vmp_fell_bats	wh_main_fellbats	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_fell_bats	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	15	0	flying_melee_flanker_undead	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_heirotitan_0	10	wh2_dlc09_bone_100	2100	inf_melee	20	inf_mel	wh2_dlc09_tmb_mon_heirotitan	gi1_hierotitan_staff_and_scales	wh2_dlc09_tmb_mon_hierotitan	56	45	60	12612		0	whh2_dlc09_tmb_heirotitan		1	none	wh2_dlc09_tmb_mon_heirotitan	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_heirotitan_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_undead	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_khemrian_warsphinx_0	10	wh2_dlc10_bone_95	2100	war_beast	64	inf_mel	wh2_dlc09_tmb_veh_khemrian_warsphinx	hu1_tomb_wb_bigcat01_bow	wh2_dlc09_tmb_warsphinx_rider_360	38	38	60	9612	wh2_dlc09_tmb_mnt_warsphinx	1	wh2_dlc09_tmb_warsphinx		1	none	wh2_dlc09_tmb_veh_khemrian_warsphinx	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	15	200	0	0	0	0	0	0	melee_gatecrusher_undead	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_necrosphinx_0	10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	48	40	60	8952		0	wh2_dlc09_swords_necrosphinx		1	none	wh2_dlc09_tmb_mon_necrosphinx	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_necrosphinx_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_undead	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_necrosphinx_ror	10	wh2_dlc09_bone_100	2100	inf_melee	52	inf_mel	wh2_dlc09_tmb_mon_necrosphinx	ce3_necrosphinx_blades	wh2_dlc09_tmb_mon_necrosphinx	59	50	70	9772		0	wh2_dlc09_swords_necrosphinx_RoR		1	none	wh2_dlc09_tmb_mon_necrosphinx_ror	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_necrosphinx_ror	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	20	0	0	0	0	0	melee_gatecrusher_undead	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_sepulchral_stalkers_0	10	wh2_main_bone_80	2100	inf_ranged	10	inf_mis	wh2_dlc09_tmb_mon_sepulchral_stalkers	sn1_sepulchral_stalker_halberd	wh2_dlc09_tmb_mon_sepulchral_stalker	22	30	50	432		0	wh2_dlc09_tmb_halberd_stalker	wh2_dlc09_tmb_stalker_gaze	2	none	wh2_dlc09_tmb_mon_sepulchral_stalkers	wh2_dlc09_stalkers	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	12	0	0	0	0	0	0	melee_undead	false	true	false	false	medium	medium	domination_monsters			archer	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	33	wh2_main_bone_80	2100	inf_ranged	10	inf_mis	wh2_dlc09_tmb_mon_sepulchral_stalkers	sn1_sepulchral_stalker_halberd	wh2_dlc09_tmb_mon_sepulchral_stalker	29	38	60	432		0	wh2_dlc09_tmb_halberd_stalker	wh2_dlc09_tmb_stalker_gaze_ror	2	none	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	wh2_dlc09_stalkers	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	60	80	18	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	12	0	0	0	0	25	0	ranged_stalkers_flanker_undead	false	true	false	false	medium	medium	domination_monsters			archer	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_tomb_scorpion_0	0	wh2_dlc10_bone_90	2100	inf_melee	45	inf_mel	wh2_dlc09_tmb_mon_tomb_scorpion	sc1_scorpion01	wh2_dlc09_tmb_mon_tomb_scorpion	35	33	55	6012		0	wh2_dlc09_tmb_scorpion_claws		1	none	wh2_dlc09_tmb_mon_tomb_scorpion	wh_main_monster	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_tomb_scorpion_0	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	0	0	20	0	0	0	0	melee_gatecrusher_undead	false	false	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_ushabti_0	10	wh2_dlc10_bone_90	2100	inf_melee	18	inf_mel	wh2_dlc09_tmb_mon_ushabti	hu6e_ushabti_dual_swords	wh2_dlc09_tmb_mon_ushabti	23	35	50	500		0	wh2_dlc09_dual_swords_ushabti		3	none	wh2_dlc09_tmb_mon_ushabti	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_ushabti_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_undead	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_ushabti_0_summoned	10	wh2_dlc10_bone_90	2100	inf_melee	18	inf_mel	wh2_dlc09_tmb_mon_ushabti	hu6e_ushabti_dual_swords	wh2_dlc09_tmb_mon_ushabti	23	35	50	500		0	wh2_dlc09_dual_swords_ushabti		3	none	wh2_dlc09_tmb_mon_ushabti	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_ushabti_0_summoned	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_undead	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_ushabti_1	10	wh2_dlc10_bone_90	2100	inf_ranged	18	inf_mis	wh2_dlc09_tmb_mon_ushabti	hu6e_ushabti_sword_and_bow	wh2_dlc09_tmb_mon_ushabti	23	35	40	500		0	wh2_dlc09_sword_ushabti	wh2_dlc09_tmb_bow_ushabti	2	none	wh2_dlc09_tmb_mon_ushabti_bow	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_ushabti_1	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	21	0	0	0	0	0	0	ranged_undead	true	true	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_dlc09_tmb_mon_ushabti_ror	30	wh2_dlc10_bone_90	2100	inf_ranged	18	inf_mis	wh2_dlc09_tmb_mon_ushabti	hu6e_ushabti_sword_and_bow	wh2_dlc09_tmb_mon_ushabti	30	44	50	500		0	wh2_dlc09_sword_ushabti	wh2_dlc09_tmb_ushabti_bolt_ror	2	none	wh2_dlc09_tmb_mon_ushabti_ror	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_mon_ushabti_ror	60	80	18	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	21	0	0	0	0	0	0	ranged_undead	true	true	false	false	medium	medium	domination_monsters			artillery	1.0000	1.0000	false	false
wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	10	wh2_main_bone_80	2100	war_machine	58	chariot	wh2_dlc09_tmb_veh_skeleton_chariot	hu1_tomb_wm_tomb_chariot01_sword_and_bow	wh2_dlc09_tmb_chariot_rider_bow_360	22	24	55	538	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_bow_chariot	2	none	wh2_dlc09_tmb_veh_skeleton_chariot_archers	wh2_dlc09_tmb_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	true	40.0000	1500.0000	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	60	80	0	vo_sel_goblin_wolf_chariot	vo_sel_cavalry	vo_sel_goblin_goblins	1.0000	large	0	30	0	0	12	0	0	0	hybrid_flanker_shock_harasser_undead	true	false	false	false	medium	medium	domination_cav			skirmish	1.0000	1.0000	false	false
wh2_dlc09_tmb_veh_skeleton_chariot_0	10	wh2_main_bone_80	2100	war_machine	58	chariot	wh2_dlc09_tmb_veh_skeleton_chariot	hu1_settra_wm_tomb_chariot01_2handed_halberd	wh2_dlc09_tmb_skeleton	22	24	55	538	wh2_dlc09_tmb_mnt_tomb_steed_chariot	2	wh2_dlc09_tmb_chariot		2	none	wh2_dlc09_tmb_veh_skeleton_chariot	wh2_dlc09_tmb_chariot	trained	wh2_dlc09_tmb_chariot	wh2_dlc09_tmb_chariot	true	40.0000	1500.0000	wh2_dlc09_tmb_veh_skeleton_chariot_0	60	80	0	vo_sel_boar_chariot	vo_sel_boar_chariot	vo_sel_goblin_goblins	1.0000	large	0	0	0	0	12	0	0	0	melee_flanker_shock_undead	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
wh2_dlc10_def_cav_doomfire_warlocks_0	10	wh2_main_leather_15	2100	cavalry	40	cav_mel	wh2_dlc10_unit_long_text_def_cav_doomfire_warlocks_0	hu1d_doomfire_hr1_warhorse_sword	wh2_dlc17_cavalry_rider_standard_blood_doomfire	32	28	65	76	wh2_main_def_mnt_dark_steed	60	wh2_dlc10_def_warlock_sword		4	none	wh2_dlc10_unit_short_text_def_cav_doomfire_warlocks_0	wh_main_cavalry_chaotic	trained			true	40.0000	1500.0000	wh2_dlc10_def_cav_doomfire_warlocks_0	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	40	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
