currency_type	item_type	cost_value
supplies_currency	wh_dlc01_nor_cha_chaos_sorcerer_lord_2	1050.0000
supplies_currency	wh_dlc02_vmp_cav_blood_knights_0	1700.0000
supplies_currency	wh_dlc03_bst_cav_razorgor_chariot_0	1150.0000
supplies_currency	wh_dlc03_bst_cha_beastlord_0_qb	1000.0000
supplies_currency	wh_dlc03_bst_cha_beastlord_0	750.0000
supplies_currency	wh_dlc03_bst_cha_beastlord_1	1250.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_beasts_0	350.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_beasts_1	850.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_death_0	350.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_death_1	850.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_shadows_0	350.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_shadows_1	850.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_wild_0_qb	500.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_wild_0	350.0000
supplies_currency	wh_dlc03_bst_cha_bray_shaman_wild_1	850.0000
supplies_currency	wh_dlc03_bst_cha_gorebull_0	1075.0000
supplies_currency	wh_dlc03_bst_cha_graktar_0	1000.0000
supplies_currency	wh_dlc03_bst_cha_khazrak_one_eye_0	950.0000
supplies_currency	wh_dlc03_bst_cha_khazrak_one_eye_1	1450.0000
supplies_currency	wh_dlc03_bst_cha_malagor_the_dark_omen_0	1000.0000
supplies_currency	wh_dlc03_bst_feral_manticore	800.0000
supplies_currency	wh_dlc03_bst_inf_bestigor_herd_0	1050.0000
supplies_currency	wh_dlc03_bst_inf_centigors_0	700.0000
supplies_currency	wh_dlc03_bst_inf_centigors_1	800.0000
supplies_currency	wh_dlc03_bst_inf_centigors_2	900.0000
supplies_currency	wh_dlc03_bst_inf_chaos_warhounds_0	400.0000
supplies_currency	wh_dlc03_bst_inf_chaos_warhounds_1	450.0000
supplies_currency	wh_dlc03_bst_inf_cygor_0_summoned	0.0000
supplies_currency	wh_dlc03_bst_inf_cygor_0	1550.0000
supplies_currency	wh_dlc03_bst_inf_gor_herd_0	600.0000
supplies_currency	wh_dlc03_bst_inf_gor_herd_1	550.0000
supplies_currency	wh_dlc03_bst_inf_minotaurs_0	1250.0000
supplies_currency	wh_dlc03_bst_inf_minotaurs_1	1250.0000
supplies_currency	wh_dlc03_bst_inf_minotaurs_2	1350.0000
supplies_currency	wh_dlc03_bst_inf_razorgor_herd_0	600.0000
supplies_currency	wh_dlc03_bst_inf_ungor_herd_1	400.0000
supplies_currency	wh_dlc03_bst_inf_ungor_raiders_0	425.0000
supplies_currency	wh_dlc03_bst_inf_ungor_spearmen_0	350.0000
supplies_currency	wh_dlc03_bst_inf_ungor_spearmen_1	400.0000
supplies_currency	wh_dlc03_bst_mon_chaos_spawn_0_summoned	0.0000
supplies_currency	wh_dlc03_bst_mon_chaos_spawn_0	900.0000
supplies_currency	wh_dlc03_bst_mon_giant_0	1500.0000
supplies_currency	wh_dlc03_emp_cha_boris_todbringer_0	850.0000
supplies_currency	wh_dlc03_emp_cha_boris_todbringer_1	1100.0000
supplies_currency	wh_dlc03_emp_cha_boris_todbringer_2	1350.0000
supplies_currency	wh_dlc03_emp_cha_boris_todbringer_3	1600.0000
supplies_currency	wh_dlc03_emp_cha_wizard_beasts_0	250.0000
supplies_currency	wh_dlc03_emp_cha_wizard_beasts_1	450.0000
supplies_currency	wh_dlc03_emp_cha_wizard_beasts_2	500.0000
supplies_currency	wh_dlc03_emp_cha_wizard_beasts_3	1300.0000
supplies_currency	wh_dlc03_emp_cha_wizard_beasts_4	650.0000
supplies_currency	wh_dlc04_emp_art_hammer_of_the_witches_0	1100.0000
supplies_currency	wh_dlc04_emp_art_sunmaker_0	1800.0000
supplies_currency	wh_dlc04_emp_cav_knights_blazing_sun_0	1200.0000
supplies_currency	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	1850.0000
supplies_currency	wh_dlc04_emp_cav_zintlers_reiksguard_0	1350.0000
supplies_currency	wh_dlc04_emp_cha_arch_lector_0	550.0000
supplies_currency	wh_dlc04_emp_cha_arch_lector_1	750.0000
supplies_currency	wh_dlc04_emp_cha_arch_lector_2	800.0000
supplies_currency	wh_dlc04_emp_cha_volkmar_the_grim_0	750.0000
supplies_currency	wh_dlc04_emp_cha_volkmar_the_grim_1	1550.0000
supplies_currency	wh_dlc04_emp_cha_volkmar_the_grim_2	950.0000
supplies_currency	wh_dlc04_emp_cha_volkmar_the_grim_3	1000.0000
supplies_currency	wh_dlc04_emp_inf_flagellants_0	600.0000
supplies_currency	wh_dlc04_emp_inf_free_company_militia_0	450.0000
supplies_currency	wh_dlc04_emp_inf_sigmars_sons_0	700.0000
supplies_currency	wh_dlc04_emp_inf_silver_bullets_0	850.0000
supplies_currency	wh_dlc04_emp_inf_stirlands_revenge_0	800.0000
supplies_currency	wh_dlc04_emp_inf_tattersouls_0	875.0000
supplies_currency	wh_dlc04_emp_veh_templehof_luminark_0	1900.0000
supplies_currency	wh_dlc04_vmp_cav_chillgheists_0	1700.0000
supplies_currency	wh_dlc04_vmp_cav_vereks_reavers_0	1300.0000
supplies_currency	wh_dlc04_vmp_cha_helman_ghorst_0	450.0000
supplies_currency	wh_dlc04_vmp_cha_helman_ghorst_1	650.0000
supplies_currency	wh_dlc04_vmp_cha_master_necromancer_1	450.0000
supplies_currency	wh_dlc04_vmp_cha_master_necromancer_2	550.0000
supplies_currency	wh_dlc04_vmp_cha_master_necromancer_3	650.0000
supplies_currency	wh_dlc04_vmp_cha_necromancer_1	400.0000
supplies_currency	wh_dlc04_vmp_cha_necromancer_2	500.0000
supplies_currency	wh_dlc04_vmp_cha_necromancer_3	600.0000
supplies_currency	wh_dlc04_vmp_cha_strigoi_ghoul_king_0_boss	2300.0000
supplies_currency	wh_dlc04_vmp_cha_strigoi_ghoul_king_0	1000.0000
supplies_currency	wh_dlc04_vmp_cha_strigoi_ghoul_king_1	2050.0000
supplies_currency	wh_dlc04_vmp_cha_vlad_von_carstein_0	1200.0000
supplies_currency	wh_dlc04_vmp_inf_feasters_in_the_dusk_0	700.0000
supplies_currency	wh_dlc04_vmp_inf_konigstein_stalkers_0	475.0000
supplies_currency	wh_dlc04_vmp_inf_sternsmen_0	1150.0000
supplies_currency	wh_dlc04_vmp_inf_tithe_0	200.0000
supplies_currency	wh_dlc04_vmp_mon_devils_swartzhafen_0	1300.0000
supplies_currency	wh_dlc04_vmp_mon_direpack_0	650.0000
supplies_currency	wh_dlc04_vmp_veh_claw_of_nagash_0	1700.0000
supplies_currency	wh_dlc04_vmp_veh_corpse_cart_0	250.0000
supplies_currency	wh_dlc04_vmp_veh_corpse_cart_1	400.0000
supplies_currency	wh_dlc04_vmp_veh_corpse_cart_2	500.0000
supplies_currency	wh_dlc04_vmp_veh_mortis_engine_0	1400.0000
supplies_currency	wh_dlc05_bst_cha_morghur_0_boss	1300.0000
supplies_currency	wh_dlc05_bst_cha_morghur_0	1200.0000
supplies_currency	wh_dlc05_bst_mon_chaos_spawn_0_boss	1200.0000
supplies_currency	wh_dlc05_bst_mon_harpies_0	600.0000
supplies_currency	wh_dlc05_emp_cha_wizard_life_0	250.0000
supplies_currency	wh_dlc05_emp_cha_wizard_life_1	450.0000
supplies_currency	wh_dlc05_emp_cha_wizard_life_2	500.0000
supplies_currency	wh_dlc05_emp_cha_wizard_life_3	650.0000
supplies_currency	wh_dlc05_emp_cha_wizard_shadows_0	250.0000
supplies_currency	wh_dlc05_emp_cha_wizard_shadows_1	450.0000
supplies_currency	wh_dlc05_emp_cha_wizard_shadows_2	500.0000
supplies_currency	wh_dlc05_emp_cha_wizard_shadows_3	650.0000
supplies_currency	wh_dlc05_vmp_cha_red_duke_0	1150.0000
supplies_currency	wh_dlc05_vmp_cha_red_duke_1	1600.0000
supplies_currency	wh_dlc05_vmp_cha_red_duke_2	1400.0000
supplies_currency	wh_dlc05_vmp_cha_red_duke_3	2250.0000
supplies_currency	wh_dlc05_vmp_cha_vampire_shadows_0	650.0000
supplies_currency	wh_dlc05_vmp_cha_vampire_shadows_1	900.0000
supplies_currency	wh_dlc05_vmp_cha_vampire_shadows_2	1100.0000
supplies_currency	wh_dlc05_wef_cav_glade_riders_0	700.0000
supplies_currency	wh_dlc05_wef_cav_glade_riders_1_qb	825.0000
supplies_currency	wh_dlc05_wef_cav_glade_riders_1	825.0000
supplies_currency	wh_dlc05_wef_cav_hawk_riders_0	1000.0000
supplies_currency	wh_dlc05_wef_cav_sisters_thorn_0	1200.0000
supplies_currency	wh_dlc05_wef_cav_wild_riders_0	1100.0000
supplies_currency	wh_dlc05_wef_cav_wild_riders_1	1200.0000
supplies_currency	wh_dlc05_wef_cha_ancient_treeman_0	1300.0000
supplies_currency	wh_dlc05_wef_cha_branchwraith_0	450.0000
supplies_currency	wh_dlc05_wef_cha_durthu_0	1800.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_0_qb	850.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_0	850.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_1	1050.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_2_qb	1400.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_2	1400.0000
supplies_currency	wh_dlc05_wef_cha_female_glade_lord_3	2200.0000
supplies_currency	wh_dlc05_wef_cha_glade_lord_0	850.0000
supplies_currency	wh_dlc05_wef_cha_glade_lord_1	1050.0000
supplies_currency	wh_dlc05_wef_cha_glade_lord_2	1400.0000
supplies_currency	wh_dlc05_wef_cha_glade_lord_3	2200.0000
supplies_currency	wh_dlc05_wef_cha_orion_0	1600.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_beasts_0	300.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_beasts_1	500.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_beasts_2	850.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_beasts_3	600.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_life_0	300.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_life_1	500.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_life_2	850.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_life_3	600.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_shadows_0	300.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_shadows_1	500.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_shadows_2	850.0000
supplies_currency	wh_dlc05_wef_cha_spellsinger_shadows_3	600.0000
supplies_currency	wh_dlc05_wef_cha_waystalker_0	600.0000
supplies_currency	wh_dlc05_wef_forest_dragon_0	1800.0000
supplies_currency	wh_dlc05_wef_inf_deepwood_scouts_0	700.0000
supplies_currency	wh_dlc05_wef_inf_deepwood_scouts_1_qb	900.0000
supplies_currency	wh_dlc05_wef_inf_deepwood_scouts_1	850.0000
supplies_currency	wh_dlc05_wef_inf_dryads_0	550.0000
supplies_currency	wh_dlc05_wef_inf_eternal_guard_0	475.0000
supplies_currency	wh_dlc05_wef_inf_eternal_guard_1_qb	550.0000
supplies_currency	wh_dlc05_wef_inf_eternal_guard_1	550.0000
supplies_currency	wh_dlc05_wef_inf_glade_guard_0	500.0000
supplies_currency	wh_dlc05_wef_inf_glade_guard_1_qb	650.0000
supplies_currency	wh_dlc05_wef_inf_glade_guard_1	650.0000
supplies_currency	wh_dlc05_wef_inf_glade_guard_2	600.0000
supplies_currency	wh_dlc05_wef_inf_wardancers_0	800.0000
supplies_currency	wh_dlc05_wef_inf_wardancers_1	950.0000
supplies_currency	wh_dlc05_wef_inf_waywatchers_0	1200.0000
supplies_currency	wh_dlc05_wef_inf_wildwood_rangers_0	900.0000
supplies_currency	wh_dlc05_wef_mon_great_eagle_0	800.0000
supplies_currency	wh_dlc05_wef_mon_treekin_0	900.0000
supplies_currency	wh_dlc05_wef_mon_treeman_0	1500.0000
supplies_currency	wh_dlc06_chs_cav_marauder_horsemasters_0	750.0000
supplies_currency	wh_dlc06_chs_feral_manticore	800.0000
supplies_currency	wh_dlc06_chs_inf_aspiring_champions_0	550.0000
supplies_currency	wh_dlc06_dwf_art_bolt_thrower_0	550.0000
supplies_currency	wh_dlc06_dwf_art_gob_lobber_0	900.0000
supplies_currency	wh_dlc06_dwf_cha_belegar_ironhammer_0	1000.0000
supplies_currency	wh_dlc06_dwf_cha_master_engineer_ghost_0	1050.0000
supplies_currency	wh_dlc06_dwf_cha_runelord_0	850.0000
supplies_currency	wh_dlc06_dwf_cha_runelord_1	1250.0000
supplies_currency	wh_dlc06_dwf_cha_runesmith_ghost_0	1100.0000
supplies_currency	wh_dlc06_dwf_cha_thane_ghost_0	1000.0000
supplies_currency	wh_dlc06_dwf_cha_thane_ghost_1	1000.0000
supplies_currency	wh_dlc06_dwf_inf_bugmans_rangers_0	800.0000
supplies_currency	wh_dlc06_dwf_inf_dragonback_slayers_0	1200.0000
supplies_currency	wh_dlc06_dwf_inf_ekrund_miners_0	600.0000
supplies_currency	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	1650.0000
supplies_currency	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	1050.0000
supplies_currency	wh_dlc06_dwf_inf_old_grumblers_0	1000.0000
supplies_currency	wh_dlc06_dwf_inf_peak_gate_guard_0	1550.0000
supplies_currency	wh_dlc06_dwf_inf_rangers_0	525.0000
supplies_currency	wh_dlc06_dwf_inf_rangers_1	650.0000
supplies_currency	wh_dlc06_dwf_inf_ulthars_raiders_0	750.0000
supplies_currency	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	700.0000
supplies_currency	wh_dlc06_dwf_veh_skyhammer_0	1400.0000
supplies_currency	wh_dlc06_emp_cha_arch_lector_0_boss	1000.0000
supplies_currency	wh_dlc06_emp_cha_captain_0_boss	700.0000
supplies_currency	wh_dlc06_emp_cha_witch_hunter_boss	1000.0000
supplies_currency	wh_dlc06_grn_art_hammer_of_gork_0	800.0000
supplies_currency	wh_dlc06_grn_cav_broken_tusks_mob_0	1300.0000
supplies_currency	wh_dlc06_grn_cav_deff_creepers_0	625.0000
supplies_currency	wh_dlc06_grn_cav_durkits_squigs_0	750.0000
supplies_currency	wh_dlc06_grn_cav_mogrubbs_marauders_0	625.0000
supplies_currency	wh_dlc06_grn_cav_moon_howlers_0	425.0000
supplies_currency	wh_dlc06_grn_cav_squig_hoppers_0	650.0000
supplies_currency	wh_dlc06_grn_cav_teef_robbers_0	650.0000
supplies_currency	wh_dlc06_grn_cha_night_goblin_warboss_0	550.0000
supplies_currency	wh_dlc06_grn_cha_night_goblin_warboss_1	1000.0000
supplies_currency	wh_dlc06_grn_cha_skarsnik_0	1200.0000
supplies_currency	wh_dlc06_grn_cha_wurrzag_0	700.0000
supplies_currency	wh_dlc06_grn_cha_wurrzag_1	1000.0000
supplies_currency	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	700.0000
supplies_currency	wh_dlc06_grn_inf_da_rusty_arrers_0	600.0000
supplies_currency	wh_dlc06_grn_inf_da_warlords_boyz_0	550.0000
supplies_currency	wh_dlc06_grn_inf_krimson_killerz_0	1450.0000
supplies_currency	wh_dlc06_grn_inf_nasty_skulkers_0	500.0000
supplies_currency	wh_dlc06_grn_inf_squig_explosive_0	425.0000
supplies_currency	wh_dlc06_grn_inf_squig_herd_0	500.0000
supplies_currency	wh_dlc06_grn_mon_spider_hatchlings_0_summoned	0.0000
supplies_currency	wh_dlc06_grn_mon_spider_hatchlings_0	150.0000
supplies_currency	wh_dlc06_grn_mon_venom_queen_0	2400.0000
supplies_currency	wh_dlc07_brt_art_blessed_field_trebuchet_0	850.0000
supplies_currency	wh_dlc07_brt_cav_grail_guardians_0	1600.0000
supplies_currency	wh_dlc07_brt_cav_knights_errant_0	700.0000
supplies_currency	wh_dlc07_brt_cav_questing_knights_0	1100.0000
supplies_currency	wh_dlc07_brt_cav_royal_hippogryph_knights_0	2000.0000
supplies_currency	wh_dlc07_brt_cav_royal_pegasus_knights_0	1600.0000
supplies_currency	wh_dlc07_brt_cha_alberic_bordeleaux_0	750.0000
supplies_currency	wh_dlc07_brt_cha_alberic_bordeleaux_1	1000.0000
supplies_currency	wh_dlc07_brt_cha_alberic_bordeleaux_2	1250.0000
supplies_currency	wh_dlc07_brt_cha_alberic_bordeleaux_3	1600.0000
supplies_currency	wh_dlc07_brt_cha_damsel_beasts_0	250.0000
supplies_currency	wh_dlc07_brt_cha_damsel_beasts_1	450.0000
supplies_currency	wh_dlc07_brt_cha_damsel_beasts_2	500.0000
supplies_currency	wh_dlc07_brt_cha_damsel_beasts_3	550.0000
supplies_currency	wh_dlc07_brt_cha_damsel_life_0	250.0000
supplies_currency	wh_dlc07_brt_cha_damsel_life_1	450.0000
supplies_currency	wh_dlc07_brt_cha_damsel_life_2	500.0000
supplies_currency	wh_dlc07_brt_cha_damsel_life_3	550.0000
supplies_currency	wh_dlc07_brt_cha_fay_enchantress_0	550.0000
supplies_currency	wh_dlc07_brt_cha_fay_enchantress_1	850.0000
supplies_currency	wh_dlc07_brt_cha_green_knight_0	1800.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_0	400.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_1	600.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_2	650.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_3	800.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_beasts_0	400.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_beasts_1	600.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_beasts_2	650.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_beasts_3	800.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_heavens_0	400.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_heavens_1	600.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_heavens_2	650.0000
supplies_currency	wh_dlc07_brt_cha_prophetess_heavens_3	800.0000
supplies_currency	wh_dlc07_brt_inf_battle_pilgrims_0	600.0000
supplies_currency	wh_dlc07_brt_inf_foot_squires_0	700.0000
supplies_currency	wh_dlc07_brt_inf_grail_reliquae_0	500.0000
supplies_currency	wh_dlc07_brt_inf_men_at_arms_1	250.0000
supplies_currency	wh_dlc07_brt_inf_men_at_arms_2	325.0000
supplies_currency	wh_dlc07_brt_inf_peasant_bowmen_1	450.0000
supplies_currency	wh_dlc07_brt_inf_peasant_bowmen_2	450.0000
supplies_currency	wh_dlc07_brt_inf_spearmen_at_arms_1	250.0000
supplies_currency	wh_dlc07_brt_peasant_mob_0	100.0000
supplies_currency	wh_dlc08_bst_mon_cygor_boss	2400.0000
supplies_currency	wh_dlc08_chs_cha_chaos_lord_2_qb	1550.0000
supplies_currency	wh_dlc08_chs_mon_dragon_ogre_shaggoth_boss	2000.0000
supplies_currency	wh_dlc08_chs_mon_dragon_ogre_shaggoth_minor_boss	2400.0000
supplies_currency	wh_dlc08_grn_mon_arachnarok_spider_boss	2400.0000
supplies_currency	wh_dlc08_grn_mon_giant_boss	2400.0000
supplies_currency	wh_dlc08_nor_art_hellcannon_battery	3200.0000
supplies_currency	wh_dlc08_nor_cav_marauder_horsemasters_0	750.0000
supplies_currency	wh_dlc08_nor_cha_arzik_0	1650.0000
supplies_currency	wh_dlc08_nor_cha_fimir_balefiend_fire_0	550.0000
supplies_currency	wh_dlc08_nor_cha_fimir_balefiend_shadow_0	550.0000
supplies_currency	wh_dlc08_nor_cha_kihar_0	2100.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_death_0	275.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_death_1	475.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_death_2	775.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_fire_0	275.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_fire_1	475.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_fire_2	775.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_metal_0	275.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_metal_1	475.0000
supplies_currency	wh_dlc08_nor_cha_shaman_sorcerer_metal_2	775.0000
supplies_currency	wh_dlc08_nor_cha_skin_wolf_werekin_0	1150.0000
supplies_currency	wh_dlc08_nor_cha_throgg_0	1600.0000
supplies_currency	wh_dlc08_nor_cha_wulfrik_0	1000.0000
supplies_currency	wh_dlc08_nor_cha_wulfrik_1	1200.0000
supplies_currency	wh_dlc08_nor_cha_wulfrik_2	1400.0000
supplies_currency	wh_dlc08_nor_cha_wulfrik_3	2300.0000
supplies_currency	wh_dlc08_nor_feral_manticore	800.0000
supplies_currency	wh_dlc08_nor_inf_marauder_berserkers_0	750.0000
supplies_currency	wh_dlc08_nor_inf_marauder_champions_0	1000.0000
supplies_currency	wh_dlc08_nor_inf_marauder_champions_1	1100.0000
supplies_currency	wh_dlc08_nor_inf_marauder_hunters_0	550.0000
supplies_currency	wh_dlc08_nor_inf_marauder_hunters_1	550.0000
supplies_currency	wh_dlc08_nor_inf_marauder_spearman_0	450.0000
supplies_currency	wh_dlc08_nor_mon_fimir_0	1300.0000
supplies_currency	wh_dlc08_nor_mon_fimir_1	1450.0000
supplies_currency	wh_dlc08_nor_mon_frost_wyrm_0	1700.0000
supplies_currency	wh_dlc08_nor_mon_frost_wyrm_boss	2100.0000
supplies_currency	wh_dlc08_nor_mon_frost_wyrm_ror_0	1800.0000
supplies_currency	wh_dlc08_nor_mon_norscan_giant_0	1500.0000
supplies_currency	wh_dlc08_nor_mon_norscan_ice_trolls_0	950.0000
supplies_currency	wh_dlc08_nor_mon_skinwolves_0	950.0000
supplies_currency	wh_dlc08_nor_mon_skinwolves_1	1100.0000
supplies_currency	wh_dlc08_nor_mon_war_mammoth_0	1600.0000
supplies_currency	wh_dlc08_nor_mon_war_mammoth_1	2100.0000
supplies_currency	wh_dlc08_nor_mon_war_mammoth_2	2100.0000
supplies_currency	wh_dlc08_nor_mon_war_mammoth_boss	5000.0000
supplies_currency	wh_dlc08_nor_mon_war_mammoth_ror_1	2000.0000
supplies_currency	wh_dlc08_nor_mon_warwolves_0	650.0000
supplies_currency	wh_dlc08_nor_veh_marauder_warwolves_chariot_0	900.0000
supplies_currency	wh_dlc08_vmp_mon_terrorgheist_boss	3500.0000
supplies_currency	wh_dlc08_wef_forest_dragon_boss	2000.0000
supplies_currency	wh_dlc08_wef_mon_treeman_boss	1700.0000
supplies_currency	wh_dlc15_grn_mon_arachnarok_spider_waaagh_0	2400.0000
supplies_currency	wh_main_brt_art_field_trebuchet	650.0000
supplies_currency	wh_main_brt_cav_grail_knights	1500.0000
supplies_currency	wh_main_brt_cav_knights_of_the_realm	950.0000
supplies_currency	wh_main_brt_cav_mounted_yeomen_0	400.0000
supplies_currency	wh_main_brt_cav_mounted_yeomen_1	500.0000
supplies_currency	wh_main_brt_cav_pegasus_knights	1100.0000
supplies_currency	wh_main_brt_cha_damsel_0	250.0000
supplies_currency	wh_main_brt_cha_damsel_1	450.0000
supplies_currency	wh_main_brt_cha_damsel_2	500.0000
supplies_currency	wh_main_brt_cha_damsel_3	550.0000
supplies_currency	wh_main_brt_cha_king_louen_leoncoeur_0	1000.0000
supplies_currency	wh_main_brt_cha_king_louen_leoncoeur_1	2000.0000
supplies_currency	wh_main_brt_cha_king_louen_leoncoeur_2	1250.0000
supplies_currency	wh_main_brt_cha_king_louen_leoncoeur_3	1500.0000
supplies_currency	wh_main_brt_cha_king_louen_leoncoeur_4	1850.0000
supplies_currency	wh_main_brt_cha_lord_0	600.0000
supplies_currency	wh_main_brt_cha_lord_2	1500.0000
supplies_currency	wh_main_brt_cha_lord_3	1100.0000
supplies_currency	wh_main_brt_cha_lord_4	850.0000
supplies_currency	wh_main_brt_cha_paladin_0	400.0000
supplies_currency	wh_main_brt_cha_paladin_3	875.0000
supplies_currency	wh_main_brt_cha_paladin_4	650.0000
supplies_currency	wh_main_brt_inf_men_at_arms	450.0000
supplies_currency	wh_main_brt_inf_peasant_bowmen	400.0000
supplies_currency	wh_main_brt_inf_spearmen_at_arms	325.0000
supplies_currency	wh_main_bst_feral_manticore_summoned	0.0000
supplies_currency	wh_main_chs_art_hellcannon	1200.0000
supplies_currency	wh_main_chs_cav_chaos_chariot	750.0000
supplies_currency	wh_main_chs_cav_chaos_knights_0	1400.0000
supplies_currency	wh_main_chs_cav_chaos_knights_1	1500.0000
supplies_currency	wh_main_chs_cav_marauder_horsemen_0	500.0000
supplies_currency	wh_main_chs_cav_marauder_horsemen_1	600.0000
supplies_currency	wh_main_chs_cha_archaon_the_everchosen_0	1450.0000
supplies_currency	wh_main_chs_cha_archaon_the_everchosen_1	1850.0000
supplies_currency	wh_main_chs_cha_chaos_lord_0	900.0000
supplies_currency	wh_main_chs_cha_chaos_lord_11	1100.0000
supplies_currency	wh_main_chs_cha_chaos_lord_12	1150.0000
supplies_currency	wh_main_chs_cha_chaos_lord_8	1250.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_death_0	400.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_death_10	600.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_death_11	650.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_death_7	750.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_death_9	1200.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_fire_0	400.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_fire_10	600.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_fire_11	650.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_fire_7	750.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_fire_9	1200.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_metal_0	400.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_metal_10	600.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_metal_11	650.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_metal_7	750.0000
supplies_currency	wh_main_chs_cha_chaos_sorcerer_metal_9	1200.0000
supplies_currency	wh_main_chs_cha_exalted_hero_0	600.0000
supplies_currency	wh_main_chs_cha_exalted_hero_12	800.0000
supplies_currency	wh_main_chs_cha_exalted_hero_13	850.0000
supplies_currency	wh_main_chs_cha_exalted_hero_7	1000.0000
supplies_currency	wh_main_chs_cha_lord_of_change_0	1650.0000
supplies_currency	wh_main_chs_inf_chaos_marauders_0	375.0000
supplies_currency	wh_main_chs_inf_chaos_marauders_1	475.0000
supplies_currency	wh_main_chs_inf_chaos_warriors_0	750.0000
supplies_currency	wh_main_chs_inf_chaos_warriors_1	850.0000
supplies_currency	wh_main_chs_inf_chosen_0	1250.0000
supplies_currency	wh_main_chs_inf_chosen_1	1450.0000
supplies_currency	wh_main_chs_mon_chaos_spawn_summoned	0.0000
supplies_currency	wh_main_chs_mon_chaos_spawn	900.0000
supplies_currency	wh_main_chs_mon_chaos_warhounds_0	400.0000
supplies_currency	wh_main_chs_mon_chaos_warhounds_1	450.0000
supplies_currency	wh_main_chs_mon_giant	1500.0000
supplies_currency	wh_main_chs_mon_trolls	800.0000
supplies_currency	wh_main_dwf_art_cannon	800.0000
supplies_currency	wh_main_dwf_art_flame_cannon	1300.0000
supplies_currency	wh_main_dwf_art_grudge_thrower	700.0000
supplies_currency	wh_main_dwf_art_organ_gun	1100.0000
supplies_currency	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1	1500.0000
supplies_currency	wh_main_dwf_cha_lord_0	900.0000
supplies_currency	wh_main_dwf_cha_master_engineer_0	600.0000
