key	category	model	audio_material	hit_points	gun_type	onscreen_name	ignition_threshold	radar_icon	visible_in_public_ted	fortwall_penetration_chance	collision_3d	destruct_thresholds	joiner	auxiliary	burn_rate	height_map_mesh	ground_type	can_burn	audio_count_as_urban	ability_radius	shares_reload_between_emitters	togleable_icon_path	audio_construction_type_switch	audio_faction_switch	tower_group	destructible
brt_prop_junk_02	incidental	brt_prop_junk_02	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_junk_03	incidental	brt_prop_junk_03	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_lance_01	incidental	brt_prop_lance_01	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_lance_add_01	incidental	brt_prop_lance_add_01	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_masonry_02	incidental	brt_prop_masonry_02	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_masonry_03	incidental	brt_prop_masonry_03	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_water_wheel_02	incidental	brt_prop_water_wheel_02	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_prop_wood_01	incidental	brt_prop_wood_01	rock	15			100		false	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_rocklrg_01	generic	brt_rocklrg_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_rockmed_01	generic	brt_rockmed_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_rockmed_02	generic	brt_rockmed_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_rocksml_01	generic	brt_rocksml_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_rocksml_02	generic	brt_rocksml_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_seacliff_a	generic	brt_seacliff_a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b	generic	brt_seacliff_b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_01	generic	brt_seacliff_b_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_02	generic	brt_seacliff_b_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_02_a	generic	brt_seacliff_b_02_a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_02_b	generic	brt_seacliff_b_02_b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_02_c	generic	brt_seacliff_b_02_c	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_04	generic	brt_seacliff_b_04	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_05	generic	brt_seacliff_b_05	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_06	generic	brt_seacliff_b_06	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_b_07	generic	brt_seacliff_b_07	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_formation_01	generic	brt_seacliff_formation_01	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_formation_02	generic	brt_seacliff_formation_02	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_seacliff_formation_03	generic	brt_seacliff_formation_03	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_slum_bridge_01	generic	brt_slum_bridge_01	rock	15		bridge	100		true	0	true		false	false	1.0000	false	rock	false	false	32.0000	false				default_value	default
brt_slum_bridge_02	generic	brt_slum_bridge_02	rock	15		bridge	100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_slumstairs_01	generic	brt_slumstairs_01	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_statue_he_01	generic	brt_statue_he_01	rock	15			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_a	generic	brt_stone_a	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_b	generic	brt_stone_b	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_bridge_long	generic	brt_stone_bridge_long	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_stone_bridge_lrg	generic	brt_stone_bridge_lrg	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_stone_c	generic	brt_stone_c	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_d	generic	brt_stone_d	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_e	generic	brt_stone_e	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_stone_f	generic	brt_stone_f	rock	500			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_tower_01	generic	brt_tower_01	rock	0			100	tower.tga	true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_02	generic	brt_tower_02	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_03	generic	brt_tower_03	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_04	generic	brt_tower_04	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_05	generic	brt_tower_05	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_06	generic	brt_tower_06	rock	500			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_balcony_01	generic	brt_tower_balcony_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_tower_brick_01	generic	brt_tower_brick_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_free_01	generic	brt_tower_free_01	rock	1000			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_tower_placement_01	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_brt_arrow	tower_arrow	100	tower_arrow	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_arrow_01	tower	brt	light_armoured_units	default
brt_tower_placement_02	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_brt_arrow_improved	tower_arrow	100	tower_arrow	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_arrow_02	tower	brt	light_armoured_units	default
brt_tower_placement_03	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_brt_blessed_stone	tower_magic	100	tower_magic	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_magic_03	tower	brt	heavy_armoured_units	default
brt_tower_placement_04	fort_tower	glb_tower_wood_01	rock	6000	wh3_survival_tower_brt_carcass	tower_explosive	100	tower_explosive	false	0	true		false	false	1.0000	false	rock	false	false	80.0000	true	tower_explosive_04	tower	brt	heavy_armoured_units	default
brt_tower_stone_01	generic	brt_tower_stone_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_stone_02	generic	brt_tower_stone_02	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_stone_03	generic	brt_tower_stone_03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_tower_wood_cap_01	generic	brt_tower_wood_cap_01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	always_indestructible
brt_wall_angled_joiner	unbreachable_fort_wall	brt_wall_angled_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_angled_to_grid_joiner	fort_wall	brt_wall_angled_to_grid_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_bartizan01	generic	brt_wall_bartizan01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_corner_90_exter	unbreachable_fort_wall	brt_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_corner_90_inter	unbreachable_fort_wall	brt_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_debris03	generic	brt_wall_debris03	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_emitter01	generic	brt_wall_emitter01	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_emitter02	generic	brt_wall_emitter02	wood	100			100		true	0	false		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_flag01	generic	brt_wall_flag01	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_flag05	generic	brt_wall_flag05	rock	15			100		true	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_gatehouse_60	gate	brt_wall_gatehouse_60	rock	12000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_gatehouse_60_02	gate	brt_wall_gatehouse_60	rock	14000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_gatehouse_60_03	gate	brt_wall_gatehouse_60	rock	16000		gate	100	gate.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_grid_to_angled_joiner	fort_wall	brt_wall_grid_to_angled_joiner	rock	10000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_ladder01	generic	brt_wall_ladder01	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_ladder02	generic	brt_wall_ladder02	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_ladder03	generic	brt_wall_ladder03	wood	100			100		true	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_merlon01	generic	brt_wall_merlon01	rock	250			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_shield01	generic	brt_wall_shield01	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_shield02	generic	brt_wall_shield02	rock	15			100		true	0	false		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_stepup_15m	generic	brt_wall_stepup_15m	rock	7500			100		false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_straight_20	fort_wall	brt_wall_straight_20	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_straight_20_02	fort_wall	brt_wall_straight_20	rock	14000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_straight_20_03	fort_wall	brt_wall_straight_20	rock	16000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_straight_20_stairs	fort_wall	brt_wall_straight_20_stairs	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	rock	false	false	0.0000	false				default_value	default
brt_wall_straight_20m	fort_wall	brt_wall_straight_20m	rock	12000		fort_wall	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_straight_20m_emplacment	unbreachable_fort_wall	brt_wall_straight_20m_emplacment	rock	12000		fort_bastion	100	wall.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	0.0000	false				default_value	default
brt_wall_tower	fort_tower	brt_wall_tower	rock	12000	wh3_settlement_tower_brt_arrow	tower_arrow	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
brt_wall_tower_01	fort_tower	brt_wall_tower	rock	14000	wh3_settlement_tower_brt_arrow_improved	tower_arrow	100	tower.tga	false	0	true		false	false	1.0000	false	wooden_floor	false	false	60.0000	false				default_value	default
