faction_key	campaign_key	level	skill_key	subculture_key	image_path	unlocked_at_rank
		2	wh3_main_skill_cth_caravan_master_cargo_capacity		x	3
		2	wh3_main_skill_cth_caravan_master_cargo_value		x	3
		2	wh3_main_skill_cth_caravan_master_replenish		x	3
		2	wh3_main_skill_cth_caravan_master_scouts		x	3
		2	wh3_main_skill_cth_caravan_master_smugglers_space		x	14
		2	wh3_main_skill_cth_caravan_master_speed		x	3
		2	wh3_main_skill_cth_caravan_master_wheelwright		x	14
		2	wh3_main_skill_sla_hero_hinder_settlement_establish_cult		x	4
		2	wh_dlc08_skill_vmp_lord_unique_necromancer_leading_dead		x	12
		2	wh_dlc08_skill_vmp_lord_unique_necromancer_raising_dead		x	12
		2	wh_main_qb_skill_scripted_all_rising_champion		x	0
		2	wh_main_skill_vmp_all_unique_master_of_the_dead		x	5
		2	wh_main_skill_vmp_all_unique_master_of_the_dead_helman		x	5
		3	wh2_dlc11_skill_all_hero_hinder_settlement_establish_pirate_cove		x	9
		3	wh2_dlc17_skill_lzd_skink_oracle_ferocious_acids		x	0
		3	wh2_dlc17_skill_runesmith_assist_army_harden_armour		x	12
		3	wh2_dlc17_skill_runesmith_assist_army_sharpen_weapons		x	12
		3	wh2_main_skill_all_hero_assist_army_increase_mobility		x	9
		3	wh2_main_skill_all_hero_assist_army_replenish_troops		x	9
		3	wh2_main_skill_all_hero_assist_army_scavenge		x	9
		3	wh2_main_skill_all_hero_assist_army_scouting		x	9
		3	wh2_main_skill_all_hero_assist_army_training		x	9
		3	wh2_main_skill_all_hero_hinder_agent_assassinate		x	9
		3	wh2_main_skill_all_hero_hinder_agent_wound		x	9
		3	wh2_main_skill_all_hero_hinder_army_assault_unit		x	9
		3	wh2_main_skill_all_hero_hinder_army_assault_units		x	9
		3	wh2_main_skill_all_hero_hinder_army_block_army		x	9
		3	wh2_main_skill_all_hero_hinder_army_hinder_replenishment		x	9
		3	wh2_main_skill_all_hero_hinder_settlement_assault_garrison		x	9
		3	wh2_main_skill_all_hero_hinder_settlement_damage_building		x	9
		3	wh2_main_skill_all_hero_hinder_settlement_damage_walls		x	9
		3	wh2_main_skill_all_hero_hinder_settlement_gain_influence		x	9
		3	wh2_main_skill_all_hero_hinder_settlement_steal_technology		x	9
		3	wh2_main_skill_all_hero_passive_boost_income		x	9
		3	wh2_main_skill_all_hero_passive_increase_slave_income		x	9
		3	wh2_main_skill_all_hero_passive_increase_trade		x	9
		3	wh2_main_skill_all_hero_passive_spread_corruption		x	9
		3	wh2_main_skill_all_hero_passive_spread_corruption_chs		x	9
		3	wh2_main_skill_all_hero_passive_spread_corruption_skv		x	9
		3	wh2_main_skill_all_hero_passive_spread_corruption_vmp		x	9
		3	wh2_main_skill_all_hero_passive_spread_public_order		x	9
		3	wh2_main_skill_all_hero_passive_spread_public_order_horde		x	9
		3	wh2_main_skill_all_hero_passive_stimulate_growth		x	9
		3	wh3_dlc20_skill_authority_kho_hero		x	20
		3	wh3_dlc20_skill_authority_kho_lord		x	20
		3	wh3_dlc20_skill_authority_nur_hero		x	20
		3	wh3_dlc20_skill_authority_nur_lord		x	20
		3	wh3_dlc20_skill_authority_sla_hero		x	20
		3	wh3_dlc20_skill_authority_sla_lord		x	20
		3	wh3_dlc20_skill_authority_tze_hero		x	20
		3	wh3_dlc20_skill_authority_tze_lord		x	20
		3	wh3_dlc20_skill_authority_und_hero		x	20
		3	wh3_dlc20_skill_authority_und_hero_wizard		x	20
		3	wh3_dlc20_skill_authority_und_lord		x	20
		3	wh3_dlc20_skill_authority_und_lord_wizard		x	20
		3	wh3_dlc23_skill_ksl_ulrika_battle_1_1		x	1
		3	wh3_dlc23_skill_ksl_ulrika_battle_1_2		x	1
		3	wh3_dlc23_skill_ksl_ulrika_battle_1_3		x	1
		3	wh3_dlc23_skill_ksl_ulrika_battle_1_4		x	1
		3	wh3_dlc24_skill_node_set_ksl_hag_witch_action_cursemark		x	9
		3	wh3_dlc24_skill_node_set_ksl_hag_witch_action_protective_charm		x	9
		3	wh3_main_skill_all_hero_passive_spread_corruption_kho		x	9
		3	wh3_main_skill_all_hero_passive_spread_corruption_nur		x	9
		3	wh3_main_skill_all_hero_passive_spread_corruption_sla		x	9
		3	wh3_main_skill_all_hero_passive_spread_corruption_tze		x	9
		3	wh3_main_skill_all_mentor_hero		x	49
		3	wh3_main_skill_all_mentor_lord		x	49
		3	wh3_main_skill_cth_caravan_master_cargo_capacity		x	7
		3	wh3_main_skill_cth_caravan_master_cargo_value		x	7
		3	wh3_main_skill_cth_caravan_master_replenish		x	7
		3	wh3_main_skill_cth_caravan_master_scouts		x	7
		3	wh3_main_skill_cth_caravan_master_speed		x	7
		3	wh3_main_skill_sla_hero_hinder_settlement_establish_cult		x	9
		3	wh_main_qb_skill_scripted_all_rising_champion		x	0
