key	localised_description	localised_title	bundle_target	priority	ui_icon	is_global_effect	show_in_3d_space	owner_only
wh2_dlc10_defender_of_ulthuan_inner_6	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 14%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_inner_7	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 11%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_inner_8	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 7%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_inner_9	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 4%)[[/col]]\n\n[[col:red]]The inner ring of Ulthuan has been breached[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_1	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 65%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_10	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 35%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_2	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 62%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_3	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 59%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_4	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 55%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_5	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 52%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_6	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 48%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_7	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 45%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_8	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 41%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_defender_of_ulthuan_outer_9	{{tr:defender_of_ulthuan_message}}\n\n[[col:yellow]](People's trust in Alarielle: 38%)[[/col]]\n\n[[col:yellow]]Ulthuan is not fully under High Elf control[[/col]]\n\nCurrent faction effects:	Defender of Ulthuan	faction	1	dlc10_defender_of_ulthuan.png	true	false	true
wh2_dlc10_lord_trait_def_hellebron	Hellebron's personal cauldron is scarred and inscribed with the cruellest hexes, the pall of which emanates ever outward.	Cauldron of the Blood Queen	faction	1	character.png	false	false	true
wh2_dlc10_lord_trait_hef_alarielle	The silken pavilions of the Radiant's carnival bring revels and joy to the fey folk of Avelorn.	Carnival of the Everqueen	faction	1	character.png	false	false	true
wh2_dlc10_lord_trait_hef_alith_anar	Alith Anar's shadow court meets only rarely, but when it does, vengeance upon the Druchii is the only real agenda.	Court of the Shadowlands	faction	1	character.png	false	false	true
wh2_dlc10_power_of_nature	Alarielle has recently visited this region. Those lucky enough to have witnessed her presence are left in no doubt that the Everqueen’s power is that of nature itself.	Power of Nature	region	1	dlc10_power_of_nature.png	true	true	true
wh2_dlc10_ritual_def_drakira	{{tr:wh2_dlc10_ritual_def_drakira_description}}	Sacrifice to Drakira	faction	1	effect_rite.png	true	false	true
wh2_dlc10_ritual_hef_lileath	Lileath is the patron of seers and prophets. She is prayed to for clarity, prophecy, and foresight - especially by one facing a great challenge, a difficult decision, or in need of some good luck.	Invocation of Lileath	faction	1	effect_rite.png	true	false	true
wh2_dlc11_award_treasure_map	A new treasure map! What riches lie ahead?	Treasure Map	faction	1	treasure_map.png	true	false	true
wh2_dlc11_bundle_amanar_attack	The Merwyrm Amanar has attacked this coastal region, and all have borne witness to its terror.	Amanar's Wrath	region	1	cst_sea_monster.png	true	false	true
wh2_dlc11_bundle_amanar_control	The Merwyrm has been slain by the empowered Star-metal Harpoon and now the beast has resurrected and in thrall to your Lord.	Amanar's Resurrection	faction	1	cst_sea_monster.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_bloodied_banner_of_slayers		Bloodied Banner of Slayers	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_boatswain	"Right, you truly 'orrible lot – bring a spring upon 'her… now!!!"	Boatswain's Burgees	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_burnt_banner_of_knights		Burnt Banner of Knights	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_corpse_surgeon	You'd think there'd be no need for surgery on a ship crewed by the dead, but you'd be wrong – someone who can sew limbs back on double-quick is worth their weight in grog!	War Standard o' the Corpse Surgeons	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_dead_mans_chest		Dead Man's Chest	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_holed_banner_of_militia		Holed Banner of Militia	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_rookie_gunner		Gonfalon o' the Green Hands	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_ships_colors		Ship's Colours	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_skull_and_crossbones	"Bring the fight right to their door. Remember, dead men tell no tales!"	Skull & Crossbones	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_spell_of_the_necromancers_apprentice	When first learning the ways of Necromancy, one's powers improve and increase with each night that passes.	Spell of the Necromancer's Apprentice	character	1	resistance_ward_save.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_throwing_bombs	Whatever you do, remember to let go.	Throwing-Bombs	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_anc_magic_standard_torn_banner_of_pilgrims		Torn Banner of Pilgrims	character	1	public_order.png	true	false	true
wh2_dlc11_bundle_force_siege_equipment_cst			force	0		true	false	true
wh2_dlc11_bundle_harkon_battle_army_abilities			force	0		true	false	true
wh2_dlc11_bundle_harpoon	A harpoon of tempered star-metal, the only weapon strong enough to pierce the heart of Amanar...	The Star-Metal Harpoon	faction	1	cst_harpoon.png	true	false	true
wh2_dlc11_bundle_harpoon_force	A harpoon of tempered star-metal, the only weapon strong enough to pierce the heart of Amanar...	The Star-Metal Harpoon	force	1	cst_harpoon.png	true	false	true
wh2_dlc11_bundle_immune_all_attrition	HIDDEN	HIDDEN	force	1	admiral.png	true	false	true
wh2_dlc11_bundle_legendary_pirate_1			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_legendary_pirate_2			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_legendary_pirate_3			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_pirate_boost_1			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_pirate_boost_2			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_pirate_boost_3			force	1	public_order.png	true	false	true
wh2_dlc11_bundle_pirate_cove_created	A Pirate Cove has been established recently, more time is required until we can efficiently establish another.	Pirate Cove Established	faction	1	pirate_cove.png	true	false	true
wh2_dlc11_bundle_sea_shanty	This pirate is in possession of one of the three verses of the Lost Sea Shanty! Surpass their Infamy to draw them out.\n\nOnly through defeating them in battle can you gain this verse.	Sea Shanty Verse	faction	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_sea_shanty_complete	You've collected the whole shanty and become a pirate legend!	Pirate of Legend	faction	1	cst_infamy.png	true	false	true
wh2_dlc11_bundle_sea_shanty_verse_1	"Oh, ye look at the sea, from the mists comes something might-y.\n\nAnchor the tides and slow the moons, becalm the waters for some hidden boons.\n\nBreak the waves, tame the sea; how big can one beast be?"	Lost Sea Shanty (First Verse)	faction	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_sea_shanty_verse_2	"Oh, ye look at the sea, from the mists comes something might-y.\n\nNow that we have the ocean so slow, put the sails away and prepare to row;\n\nFor the monster hunts and its prey should shiver, ever since the Vortex went a-quiver!"	Lost Sea Shanty (Second Verse)	faction	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_sea_shanty_verse_3	"Oh, ye look at the sea, from the mists comes something might-y.\n\nYet, all is not lost, the verse is complete, for the song is a rune to bless the Star-metal Harpoon!\n\nWe’ll make a hole and steal its soul, for when Wulfhart’s weapon shall fly… the great Amanar will surely die!"	Lost Sea Shanty (Third Verse)	faction	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_shanty_pirate_01	"Oh, ye look at the sea, from the mists comes something might-y.\n\nAnchor the tides and slow the moons, becalm the waters for some hidden boons.\n\nBreak the waves, tame the sea; how big can one beast be?"	Lost Sea Shanty (First Verse)	force	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_shanty_pirate_02	"Oh, ye look at the sea, from the mists comes something might-y.\n\nNow that we have the ocean so slow, put the sails away and prepare to row;\n\nFor the monster hunts and its prey should shiver, ever since the Vortex went a-quiver!"	Lost Sea Shanty (Second Verse)	force	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_shanty_pirate_03	"Oh, ye look at the sea, from the mists comes something might-y.\n\nYet, all is not lost, the verse is complete, for the song is a rune to bless the Star-metal Harpoon!\n\nWe’ll make a hole and steal its soul, for when Wulfhart’s weapon shall fly… the great Amanar will surely die!"	Lost Sea Shanty (Third Verse)	force	1	cst_shanty.png	true	false	true
wh2_dlc11_bundle_stance_army_encampment_coast	Sets up a defensive camp, enabling recruitment and replenishment regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true	false	true
wh2_dlc11_bundle_stance_army_encampment_horde_coast	Sets up a defensive camp, enabling shipbuilding, recruitment and replenishment regardless of territory.	Stance: Encamp	force	1	icon_effects_fortify.png	true	false	true
wh2_dlc11_bundle_stance_army_treasure_hunting	Solve Treasure Maps by digging for treasure at the locations hinted at in the riddles.	Stance: Dig for Treasure	force	1	treasure_map.png	true	false	true
wh2_dlc11_bundle_stance_flagship_patrol	Allows the [[img:icon_pirate_crew]][[/img]]pirate crew to construct ship buildings and recruit units directly to the vessel.	Stance: Flagship Expansion	force	1	icon_effects_patrol.png	true	false	true
wh2_dlc11_bundle_tmb_final_battle_army_abilities_battle_supply			force	0		true	false	true
wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_1_payload	Noctilus can utilise a heavy burst of pure Dark Magic for his own purposes.	The Maelstrom's Power	faction	1	technology.png	true	false	true
wh2_dlc11_edict_cst_bat_swarms		Bat Swarms	province	1	edict_cst_bat_swarms.png	true	false	true
wh2_dlc11_edict_cst_dredge_the_sea		Dredge the Sea!	province	1	edict_cst_dredge_the_sea.png	true	false	true
wh2_dlc11_edict_cst_even_more_powder		Even More Powder!	province	1	edict_cst_even_more_powder.png	true	false	true
wh2_dlc11_edict_cst_share_the_spoils		Share the Spoils	province	1	edict_cst_share_the_spoils.png	true	false	true
wh2_dlc11_faction_trait_vampire_coast			faction	1	food.png	false	false	true
wh2_dlc11_harkon_mind_dummy_restored	His psyche restored, Arch Grand Commodore Luthor Harkon is back to his old, utterly terrifying self.	Luthor Harkon gains trait: United Mind	none	1	restored_mind.png	false	false	true
wh2_dlc11_lord_trait_cst_aranessa	Aranessa, the honorary daughter of Manann, accepts his gifts and serves as his sword in return for the Sea-God's favour. Her divine mission does not interfere with her great desire for treasure, however; if it glitters, it must be hers - empires will burn before she will give up her booty!	Piratical Ambitions	faction	1	character.png	false	false	true
wh2_dlc11_lord_trait_cst_cylostra	Cylostra’s performance for the Phoenix King would have been her greatest achievement, but it was cruelly snatched from her grasp by the cold depths of the Great Ocean. Now she has returned. No longer constrained by mortal bonds, her sole purpose is to perform – to show the world she is the greatest prima donna to ever have lived and died!	Mistress of the Deep	faction	1	character.png	false	false	true
wh2_dlc11_lord_trait_cst_harkon	Luthor Harkon never chose to come to the New World, but fate decided that he must conquer this exotic land of the dead. Lustria conceals ancient secrets and great power. Harkon’s lust will not be sated until his Zombie army rules this land from coast to coast!	Captain of the Coast	faction	1	character.png	false	false	true
wh2_dlc11_lord_trait_cst_noctilus	Count Noctilus moved his castle in Sylvania to the Maelstrom known as Galleon's Graveyard, from there he wages war on all the living that dare sail his seas.	Master of the Bloody Reaver	faction	1	character.png	false	false	true
wh2_dlc11_lord_trait_def_lokhir	Lokhir ensures Mathlann's favour by stealing, killing, and sacrificing in his name. Those who see Lokhir's famous Black Ark, the Tower of Blessed Dread, should prepare either for death or for servitude - the only fates possible for any of Lokhir's targets.	Menace of Mathlann	faction	1	character.png	false	false	true
wh2_dlc11_minister_cst_beast_master	The beastmaster ensures all monsters kept aboard are looked after, in turn ensuring his crews make it through the voyage intact.	Fleet Beastmaster	character	1		true	false	true
wh2_dlc11_minister_cst_boatswain	The engineer oversees all maintenance and repair work undertaken to keep the fleet afloat and in good fighting condition.	Fleet Engineer	character	1		true	false	true
