armory_item	effect	effect_scope	value
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_gaze_of_fate	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_glean_magic	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_hidden_in_time	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_infernal_gateway	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_master_of_fates	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_tzeentch_blue_fire_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_tzeentch_pink_fire_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_tzeentch_treason_of_tzeentch	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_ability_enable_tzeentch_tzeentchs_firestorm	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_attribute_enable_flight	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_daemonic_instability	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh3_main_effect_single_entity_wounded	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_bird_06	wh_dlc08_effect_ability_enable_greater_arcane_conduit	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_daemon_prince_weapon_hellblade	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_ability_enable_daemonic_onslaught	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_ability_enable_deathbringer	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_ability_enable_fuelled_by_rage	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_ability_enable_gorefeast	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_attribute_enable_flight	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_daemonic_instability	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_brasscollar_04	wh3_main_effect_single_entity_wounded	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_children_of_nurgle	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_cloud_of_flies	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_curse_of_the_leper	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_fleshy_abundance	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_miasma_of_pestilence	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_rancid_visitations	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_restore_the_blighted	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_ability_enable_stream_of_corruption	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_attribute_enable_flight	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_daemonic_instability	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_fe_torso_corpulent_06	wh3_main_effect_single_entity_wounded	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_ability_enable_blissful_rapture	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_ability_enable_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_ability_enable_seductive_glory	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_ability_overcast_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh_main_effect_character_stat_leadership	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_1	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_ability_enable_blissful_rapture	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_ability_enable_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_ability_enable_sonic_boom	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_ability_overcast_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh_main_effect_character_stat_miscast	character_to_character_own	-10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_2	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh2_main_effect_ability_overcast_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh3_main_effect_ability_enable_sonic_boom	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_dlc05_effect_ability_enable_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_dlc05_effect_ability_enable_smoke_and_mirrors	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_main_effect_character_stat_charge_bonus_pct	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_3	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh2_main_effect_ability_overcast_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh3_main_effect_ability_enable_seductive_glory	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_dlc05_effect_ability_enable_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_dlc05_effect_ability_enable_smoke_and_mirrors	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_4	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh2_main_effect_ability_overcast_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh3_main_effect_ability_enable_seductive_glory	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_dlc05_effect_ability_enable_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_dlc05_effect_ability_enable_smoke_and_mirrors	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_5	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_ability_enable_blissful_rapture	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_ability_enable_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_ability_enable_sonic_boom	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_ability_overcast_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_6	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh2_main_effect_ability_overcast_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_dlc05_effect_ability_enable_okkams_mindrazor	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_dlc05_effect_ability_enable_smoke_and_mirrors	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_character_stat_melee_attack	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_character_stat_melee_defence	character_to_character_own	7.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_7	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh3_main_effect_ability_enable_blissful_rapture	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh3_main_effect_ability_enable_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh3_main_effect_ability_overcast_phantasmagoria	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_adornedhelmet_8	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_ability_enable_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_ability_enable_call_for_power	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_ability_enable_children_of_nurgle	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_ability_overcast_blight_boil	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_daemonic_instability_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh3_main_effect_single_entity_wounded_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh_main_effect_attribute_enable_causes_fear_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh_main_effect_attribute_enable_causes_terror_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh_main_effect_attribute_enable_encourage_hidden	character_to_character_own	1.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh_main_effect_character_stat_magic_resistance	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_base_10	wh_main_effect_character_stat_unit_health	character_to_character_own	5.0000
wh3_main_dae_cha_daemon_prince_head_base_11	wh2_main_effect_ability_overcast_the_purple_sun_of_xereus	character_to_character_own	1.0000
