key	combat_random_vocalisation	drowning_random_vocalisation	fatigued_idle_random_vocalisation	fatigued_moving_random_vocalisation	idle_random_vocalisation	running_random_vocalisation	musician_event	switch	material	walking_random_vocalisation	group_movement	limitation	idle_looping_sound	moving_looping_sound	rotating_looping_sound	actor_type	group_flying_idle	group_flying_moving	only_uses_material	group_movement_armour_override	group_idle	attenuation_scale	group_melee_armour_override	triggers_cinematic	sphere_of_influence_default	sphere_of_influence_combat	should_use_unique_entity_switches	max_unique_entity_switches	use_focus_rtpc	max_camera_distance_for_focus	min_camera_distance_for_focus	focus_rtpc	unique_entity_switch	consider_moving	group_idle_shoot	group_idle_combat_ready	record_id	focus_pool	min_units_focus_velocity	required_switch	landing_event	landing_limitation_scale	vox_vmd_slot_name	ignore_armour_priority
wh2_dlc14_skaven_poison_wind_mortar_team					wh2_skaven_default_idle	wh2_skaven_default_running	Battle_Musician_Event		wood	wh2_skaven_default_walking	wh_grp_movement_beast_light	medium				wh2_skaven			false	wh2_dlc12_grp_foley_movement_ratling_gun_metal_equipment	wh_grp_foley_movement_humanoid_metal_equipment	0.9500		false			false	0.0000	false	0.0000	0.0000			false			1299145688		0.0000			0.5000		true
wh2_dlc14_skaven_snikch_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2100		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			2116886813		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc14_skaven_sorcerer_LH							Battle_Musician_Event		wood		wh_grp_movement_beast_light	Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			164264144		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc14_skaven_warpgrinder_team					wh2_skaven_default_idle	wh2_skaven_default_running	Battle_Musician_Event		wood	wh2_skaven_default_walking	wh_grp_movement_beast_light	medium_warpgrinders				wh2_skaven			false	wh2_dlc12_grp_foley_movement_ratling_gun_metal_equipment	wh_grp_foley_movement_humanoid_metal_equipment	0.9500		true			false	0.0000	true	35.0000	10.0000	Battle_Focus_Entity		false			1872377613		0.0000			0.5000		true
wh2_dlc15_Goblin_Black_Tooth			wh2_dlc15_Gob_Black_Tooth_fatigue	wh2_dlc15_Gob_Black_Tooth_fatigue	wh2_dlc15_Gob_Black_Tooth_idle	wh2_dlc15_Gob_Black_Tooth_running	Battle_Musician_Event		wood	wh2_dlc15_Gob_Black_Tooth_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			184199387		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc15_Goblin_Grom_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			834292515		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc15_griffin_group					wh_griffin_demigryph_idle	wh_griffin_demigryph_running	Battle_Musician_Event	wh_griffin	wood	wh_griffin_demigryph_walking		large							false			1.0500		true			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			1370485808		0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh2_dlc15_grn_troll_hag_LH							Battle_Musician_Event		wood			Lord_Hero				wh2_dlc15_troll_hag			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			730781232		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc15_grn_troll_river					wh_troll_idle	wh_troll_running	Battle_Musician_Event		wood	wh_troll_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0000		true			false	0.0000	true	60.0000	10.0000	Battle_Focus_Entity		false			1138470144		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc15_hef_arcane_phoenix					wh2_phoenix_flamespyre_idle	wh2_phoenix_flamespyre_running	Battle_Musician_Event	wh2_dlc15_hef_arcane_phoenix	wood	wh2_phoenix_flamespyre_walking	wh_grp_movement_beast_medium	large					wh_grp_movement_flying_medium_bird	wh_grp_movement_flying_medium_bird	false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		false			1287883565	phoenix_pool	0.0000		Battle_Individual_Footstep_Landing_Medium	0.5000		true
wh2_dlc15_rogue_idol									rock			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	150.0000	10.0000	Battle_Focus_Entity		true			2097201065		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc15_snotling	wh2_dlc15_grn_snotling_incidental_combat			wh2_dlc15_grn_snotling_incidental_idle	wh2_dlc15_grn_snotling_incidental_idle_low	wh2_dlc15_grn_snotling_incidental_idle	Battle_Musician_Event		wood	wh2_dlc15_grn_snotling_incidental_idle		small				wh2_dlc15_Snotling			false			0.9500		false			false	0.0000	false	0.0000	0.0000			false			1170022551		0.0000			0.5000		true
wh2_dlc15_snotling_pump_wagon	wh2_dlc15_grn_snotling_incidental_combat			wh2_dlc15_grn_snotling_incidental_idle	wh2_dlc15_grn_snotling_incidental_idle_low	wh2_dlc15_grn_snotling_incidental_idle	Battle_Musician_Event		wood	wh2_dlc15_grn_snotling_incidental_idle		war_machine_group_pump_wagons							true			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			1820407822	wm_dlc15_pump_wagons	0.0000			0.5000		true
wh2_dlc15_snotling_pump_wagon_flappa	wh2_dlc15_grn_snotling_incidental_combat			wh2_dlc15_grn_snotling_incidental_idle	wh2_dlc15_grn_snotling_incidental_idle_low	wh2_dlc15_grn_snotling_incidental_idle	Battle_Musician_Event		wood	wh2_dlc15_grn_snotling_incidental_idle		war_machine_group_pump_wagons							true			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			55654132	wm_dlc15_pump_wagons	0.0000			0.5000		true
wh2_dlc15_snotling_pump_wagon_rolla	wh2_dlc15_grn_snotling_incidental_combat			wh2_dlc15_grn_snotling_incidental_idle	wh2_dlc15_grn_snotling_incidental_idle_low	wh2_dlc15_grn_snotling_incidental_idle	Battle_Musician_Event		wood	wh2_dlc15_grn_snotling_incidental_idle		war_machine_group_pump_wagons							true			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			1715460411	wm_dlc15_pump_wagons	0.0000			0.5000		true
wh2_dlc15_snotling_pump_wagon_ror	wh2_dlc15_grn_snotling_incidental_combat			wh2_dlc15_grn_snotling_incidental_idle	wh2_dlc15_grn_snotling_incidental_idle_low	wh2_dlc15_grn_snotling_incidental_idle	Battle_Musician_Event		wood	wh2_dlc15_grn_snotling_incidental_idle		war_machine_group_pump_wagons							true			1.0000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Warmachine		true			488498405	wm_dlc15_pump_wagons	0.0000			0.5000		true
wh2_dlc15_war_lion							Battle_Musician_Event		wood		wh_grp_movement_beast_medium	large							false			0.9500		false			false	0.0000	true	35.0000	5.0000	Battle_Focus_Entity		false			1936000249		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_brood_horror						wh2_dlc16_brood_horror_running			wood	wh2_dlc16_brood_horror_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			967983064		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_mutant_rat_ogre						wh2_rat_ogre_running	Battle_Musician_Event		wood	wh2_rat_ogre_walking		large				wh2_rat_ogre			false			1.1500		true			false	0.0000	true	35.0000	10.0000	Battle_Focus_Entity		false			534091049		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_skaven_chieftan_LH							Battle_Musician_Event		wood			Lord_Hero				wh2_dlc16_skaven_chieftan			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1623270898		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_skaven_ghoritch_LH						wh2_dlc16_Ghoritch_default_running	Battle_Musician_Event		wood	wh2_dlc16_Ghoritch_default_walking		Lord_Hero							false			1.3500		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			75374703		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_skaven_packmaster_LH							Battle_Musician_Event		wood			Lord_Hero				wh2_dlc16_skaven_packmaster			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			906019304		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_skaven_thrott_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			249772352		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_skv_wolf_rat						wh2_dlc16_wolfrat_running	Battle_Musician_Event		wood	wh2_dlc16_wolfrat_walking	wh_grp_movement_beast_medium	small							false			0.9500		false			false	0.0000	false	0.0000	0.0000			false			1409658162		0.0000			0.5000		true
wh2_dlc16_wef_arahan_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1200590887		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_wef_ariel_LH							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			203185072		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_wef_drycha_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2500		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1677780227		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_wef_gladecaptain_LH			wh2_dlc16_wef_glade_captain_fatigue	wh2_dlc16_wef_glade_captain_running	wh2_dlc16_wef_glade_captain_idle	wh2_dlc16_wef_glade_captain_running	Battle_Musician_Event		wood	wh2_dlc16_wef_glade_captain_walking		Lord_Hero				wh2_dlc16_wef_glade_captain			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1868162250		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_wef_great_stag						wh_dlc_wef_stag_normal_running	Battle_Musician_Event		wood	wh_dlc_wef_stag_normal_walking	wh_grp_movement_beast_medium	large							false	wh_grp_foley_movement_horse_leather		1.1000		false			false	0.0000	false	0.0000	0.0000			false			302974830		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh2_dlc16_wef_great_stag_RoR							Battle_Musician_Event		wood		wh_grp_movement_beast_medium	large							false	wh_grp_movement_horse_ghost		1.1000		false			false	0.0000	false	0.0000	0.0000			false			44319672		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh2_dlc16_wef_great_stag_knights_ROR							Battle_Musician_Event		wood		wh_grp_movement_beast_medium	medium				wh2_dlc16_Great_Stag_Knights_ROR			false	wh_grp_foley_movement_horse_leather		1.0000		false			false	0.0000	false	0.0000	0.0000			false			203091117		0.0000		Battle_Individual_Footstep_Landing_Light	0.5000		true
wh2_dlc16_wef_naestra_LORD							Battle_Musician_Event		wood			Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			169258339		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_wef_spellweaver_LORD			wh2_dlc16_wef_spellweaver_fatigue	wh2_dlc16_wef_spellweaver_running	wh2_dlc16_wef_spellweaver_idle	wh2_dlc16_wef_spellweaver_running	Battle_Musician_Event		wood	wh2_dlc16_wef_spellweaver_walking		Lord_Hero				wh2_dlc16_wef_spellweaver			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			682899338		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc16_zoat					wh2_dlc16_zoat_idle	wh2_dlc16_zoat_running	Battle_Musician_Event	wh_dragon_ogre_small	wood	wh2_dlc16_zoat_walking	wh_grp_movement_beast_heavy	large							false	wh_grp_foley_movement_beast_heavy_leather		1.0500		false			false	0.0000	true	50.0000	10.0000	Battle_Focus_Entity		false			130758791		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_coatl						wh_dlc17_coatl_running	Battle_Musician_Event		wood	wh_dlc17_coatl_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	75.0000	10.0000	Battle_Focus_Entity		true			1750151062		0.0000		Battle_Individual_Footstep_Landing_Hover_Large	0.5000		true
wh2_dlc17_doombull_LH			wh_dlc17_doombull_fatigue	wh_dlc17_doombull_fatigue	wh_dlc17_doombull_idle	wh_dlc17_doombull_running	Battle_Musician_Event		wood	wh_dlc17_doombull_walking		large				wh2_dlc17_bst_doombull			false			1.2000		true			false	0.0000	true	45.0000	10.0000	Battle_Focus_Entity		false			1947904008		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_dwarf_Thorek_LORD			wh2_dlc17_dwf_thorek_fatigue	wh2_dlc17_dwf_thorek_fatigue	wh2_dlc17_dwf_thorek_idle	wh2_dlc17_dwf_thorek_running	Battle_Musician_Event		wood	wh2_dlc17_dwf_thorek_idle		Lord_Hero							false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1506133108		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_ghorgon							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1531748362		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_human_male_prisoner			wh_human_male_fatigue	wh_human_male_fatigue	wh_human_male_idle	wh_human_male_running	Battle_Musician_Event	wh_human_male	wood	wh_human_male_walking	wh_grp_movement_humanoid_rabble_only	medium				wh_human_male			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			94111362		0.0000			0.5000		true
wh2_dlc17_jabberslythe							Battle_Musician_Event		wood			veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			615867228		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_lzd_Oxyotl_LORD			wh2_dlc17_lzd_oxyotl_fatigue	wh2_dlc17_lzd_oxyotl_fatigue	wh2_dlc17_lzd_oxyotl_idle	wh2_dlc17_lzd_oxyotl_running	Battle_Musician_Event		wood	wh2_dlc17_lzd_oxyotl_idle		Lord_Hero							false			1.1200		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			394972875		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_lzd_chameleon_stalkers			wh2_dlc17_lzd_chameleon_stalkers_fatigue	wh2_dlc17_lzd_chameleon_stalkers_fatigue	wh2_dlc17_lzd_chameleon_stalkers_idle	wh2_dlc17_lzd_chameleon_stalkers_running	Battle_Musician_Event		wood	wh2_dlc17_lzd_chameleon_stalkers_walking	wh_grp_movement_beast_light	medium				wh2_dlc17_chameleon_stalkers			false			1.0000		false			false	0.0000	false	0.0000	0.0000			false			239763631		0.0000			0.5000		true
wh2_dlc17_lzd_skink_oracle_LH			wh2_dlc17_lzd_skink_oracle_fatigue	wh2_dlc17_lzd_skink_oracle_fatigue	wh2_dlc17_lzd_skink_oracle_idle	wh2_dlc17_lzd_skink_oracle_running	Battle_Musician_Event		wood	wh2_dlc17_lzd_skink_oracle_walking	wh_grp_movement_beast_light	Lord_Hero				wh2_dlc17_skink_oracle			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			567886883		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_taurox_LORD			wh_dlc17_taurox_fatigue	wh_dlc17_taurox_fatigue	wh_dlc17_taurox_idle	wh_dlc17_taurox_running	Battle_Musician_Event		wood	wh_dlc17_taurox_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	100.0000	10.0000			false			1912080728		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_troglodon						wh_dlc17_troglodon_running	Battle_Musician_Event		wood	wh_dlc17_troglodon_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1447095732	troglodon_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc17_wargor_LH			wh2_dlc17_wargor_fatigue	wh2_dlc17_wargor_fatigue	wh2_dlc17_wargor_idle	wh2_dlc17_wargor_running	Battle_Musician_Event		wood	wh2_dlc17_wargor_walking	wh_grp_movement_humanoid	Lord_Hero				wh2_dlc17_bst_wargor			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1421898572		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_kharibdyss					wh2_hydra_idle	wh2_hydra_running	Battle_Musician_Event		wood	wh2_hydra_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1871578275		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_skaven_Ikit_LORD				wh2_dlc_12_skaven_ikit_walking		wh2_dlc_12_skaven_ikit_running	Battle_Musician_Event		wood	wh2_dlc_12_skaven_ikit_walking		Lord_Hero							false			1.2100		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1394656155		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_skaven_tretch_LORD						wh2_dlc_skaven_tretch_running	Battle_Musician_Event		wood	wh2_dlc_skaven_tretch_walking	wh_grp_movement_beast_light	Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1260217533		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_arkhan_LORD					wh2_dlc_tmb_arkhan_idle	wh2_dlc_tmb_arkhan_running	Battle_Musician_Event	wh2_tmb_arkhan	wood	wh2_dlc_tmb_arkhan_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1985686931		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_khalida_LORD					wh2_dlc_tmb_khalida_idle	wh2_dlc_tmb_khalida_running	Battle_Musician_Event		wood	wh2_dlc_tmb_khalida_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			370971389		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_khatep_LORD					wh2_dlc_tmb_khatep_idle	wh2_dlc_tmb_khatep_running	Battle_Musician_Event	wh2_tmb_khatep	wood	wh2_dlc_tmb_khatep_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			19763233		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_liche_priest_LH					wh2_dlc_tmb_liche_priest_idle	wh2_dlc_tmb_liche_priest_running	Battle_Musician_Event	wh2_tmb_liche_priest	wood	wh2_dlc_tmb_liche_priest_walking		Lord_Hero				wh2_dlc_tmb_liche_priest			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			814191983		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_necrotect_LH					wh2_dlc_tmb_necrotect_idle	wh2_dlc_tmb_necrotect_running	Battle_Musician_Event	wh2_tmb_necrotect	wood	wh2_dlc_tmb_necrotect_walking		Lord_Hero				wh2_dlc_tmb_necrotect			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1030219701		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_settra_LORD					wh2_dlc_tmb_settra_idle	wh2_dlc_tmb_settra_running	Battle_Musician_Event	wh2_tmb_settra	wood	wh2_dlc_tmb_settra_walking		Lord_Hero							false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			510230766		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_tomb_king_LORD					wh2_dlc_tmb_tomb_king_idle	wh2_dlc_tmb_tomb_king_running	Battle_Musician_Event	wh2_tmb_tomb_king	wood	wh2_dlc_tmb_tomb_king_walking		Lord_Hero				wh2_dlc_tmb_tomb_king			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			1727798263		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dlc_tmb_tomb_prince_LH					wh2_dlc_tmb_tomb_prince_idle	wh2_dlc_tmb_tomb_prince_running	Battle_Musician_Event	wh2_tmb_tomb_prince	wood	wh2_dlc_tmb_tomb_prince_walking		Lord_Hero				wh2_dlc_tmb_tomb_prince			false			1.2000		true	hero_default	hero_combat	false	0.0000	false	0.0000	0.0000			false			823786121		0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
wh2_dragon_large_hydra				wh2_hydra_walking	wh2_hydra_idle	wh2_hydra_running	Battle_Musician_Event		wood	wh2_hydra_walking		veryloud							false			1.0000		true		large_creature_combat	false	0.0000	true	100.0000	10.0000	Battle_Focus_Entity		true			1733628705	hydra_pool	0.0000		Battle_Individual_Footstep_Landing_Heavy	0.5000		true
