key	model_id	building_bmd	port_bmd	construction_bmd	damaged_bmd	destroyed_bmd	port_construction_bmd	port_walled_bmd	wall_bmd	on_sea_bmd	devastated_bmd	devastated_occupied_bmd
559	wh_dlc05_building_wef_settlement_minor_2	prefabs\campaign\wef_minor_02.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
563	wh_dlc05_building_wef_settlement_minor_1	prefabs\campaign\wef_minor_01.bmd	prefabs\campaign\empire_port_major_5.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
572	wh_dlc05_elf_oak_of_ages_1	prefabs\campaign\wef_oak_of_ages_01.bmd	prefabs\campaign\wef_oak_of_ages_01.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_01.bmd	prefabs\campaign\wef_oak_of_ages_01.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
57540836	wh3_main_ogr_camp_town_centre_5	prefabs\campaign\ogr_horde_settlement_5.bmd										
580	wh_dlc05_elf_oak_of_ages_2	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
582194241	wh3_main_sla_settlement_major_1	prefabs/campaign/chs_major_sla_01.bmd	prefabs/campaign/chs_port_major_sla_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_sla_01.bmd	prefabs/campaign/chs_major_sla_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
583298292	wh3_main_nur_settlement_major_4	prefabs/campaign/chs_major_nur_04.bmd	prefabs/campaign/chs_port_major_nur_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_nur_04.bmd	prefabs/campaign/chs_major_nur_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
585	wh_dlc05_elf_oak_of_ages_3	prefabs\campaign\wef_oak_of_ages_03.bmd	prefabs\campaign\wef_oak_of_ages_03.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_03.bmd	prefabs\campaign\wef_oak_of_ages_03.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
590043732	wh3_main_ogr_camp_town_centre_4	prefabs\campaign\ogr_horde_settlement_4.bmd										
591	wh_dlc05_elf_oak_of_ages_4	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd	prefabs\campaign\wef_oak_of_ages_04.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
595065777	wh3_dlc23_chd_settlement_factory_2	prefabs/campaign/chd_factory_02.bmd	prefabs/campaign/chd_factory_02.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_factory_02.bmd	prefabs/campaign/chd_factory_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
597	wh_dlc05_elf_oak_of_ages_5	prefabs\campaign\wef_oak_of_ages_05.bmd	prefabs\campaign\wef_oak_of_ages_05.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_05.bmd	prefabs\campaign\wef_oak_of_ages_05.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
598118769	wh3_main_nur_settlement_minor_1	prefabs/campaign/chs_minor_nur_01.bmd	prefabs/campaign/chs_port_minor_nur_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_minor_nur_04.bmd	prefabs/campaign/chs_minor_nur_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
599	wh_dlc05_elf_oak_of_ages_ruin	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd										
600	wh_dlc05_building_wef_settlement_ruin	prefabs\campaign\wef_major_01_ruin.bmd	prefabs\campaign\human_settlement_port_ruin.bmd									
603	wh2_main_building_hef_settlement_major_1	prefabs\campaign\hef_major_01.bmd	prefabs\campaign\hef_port_major_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_major_01.bmd	prefabs\campaign\hef_major_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
609	wh2_main_building_hef_settlement_major_2	prefabs\campaign\hef_major_02.bmd	prefabs\campaign\hef_port_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_major_02.bmd	prefabs\campaign\hef_major_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
609424695	wh2_dlc09_special_settlement_pyramid_of_nagash_tmb_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
611	wh_dlc05_building_wef_outpost_2	prefabs\campaign\wef_outpost_02.bmd	prefabs\campaign\wef_outpost_port_02.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
614	wh2_main_building_hef_settlement_major_3	prefabs\campaign\hef_major_03.bmd	prefabs\campaign\hef_port_major_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_major_03.bmd	prefabs\campaign\hef_major_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
61556032	wh3_dlc23_chd_settlement_outpost_1	prefabs/campaign/chd_outpost_01.bmd	prefabs/campaign/chd_outpost_01.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_outpost_01.bmd	prefabs/campaign/chd_outpost_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
617	wh2_main_building_hef_settlement_major_4	prefabs\campaign\hef_major_04.bmd	prefabs\campaign\hef_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_major_04.bmd	prefabs\campaign\hef_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
618	wh_dlc05_building_wef_outpost_3	prefabs\campaign\wef_outpost_03.bmd	prefabs\campaign\wef_outpost_port_03.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
619	wh_dlc05_building_wef_outpost_dwarf_port	prefabs\campaign\dwarf_port_outpost_1.bmd	prefabs\campaign\dwarf_port_outpost_1.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
625	wh2_main_building_hef_settlement_major_5	prefabs\campaign\hef_major_05.bmd	prefabs\campaign\hef_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_major_05.bmd	prefabs\campaign\hef_major_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
630	wh2_main_building_def_settlement_major_1	prefabs\campaign\def_major_01.bmd	prefabs\campaign\def_port_major_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_major_01.bmd	prefabs\campaign\def_major_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
632675157	wh2_dlc09_special_settlement_pyramid_of_nagash_savage_2	prefabs/campaign/tmb_blackpyramid_02.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_02.bmd	prefabs/campaign/tmb_blackpyramid_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
636	wh2_main_building_def_settlement_major_2	prefabs\campaign\def_major_02.bmd	prefabs\campaign\def_port_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_major_02.bmd	prefabs\campaign\def_major_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
64	wh_main_building_brt_settlement_major_2	prefabs/campaign/bretonnia_major_level_2.bmd	prefabs/campaign/bretonnia_port_major_level_2.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_major_level_2.bmd	prefabs/campaign/bretonnia_major_level_2.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
645	wh2_main_building_def_settlement_major_3	prefabs\campaign\def_major_03.bmd	prefabs\campaign\def_port_major_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_major_03.bmd	prefabs\campaign\def_major_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
649	wh2_main_building_def_settlement_major_4	prefabs\campaign\def_major_04.bmd	prefabs\campaign\def_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_major_04.bmd	prefabs\campaign\def_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
655	wh2_main_building_def_settlement_major_5	prefabs\campaign\def_major_05.bmd	prefabs\campaign\def_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_major_05.bmd	prefabs\campaign\def_major_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
655458379	wh2_dlc17_bst_settlement_major_2	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd	prefabs\campaign\wef_oak_of_ages_02.bmd		prefabs\campaign\wef_oak_of_ages_ruin_01.bmd	prefabs\campaign\wef_oak_of_ages_ruin_01.bmd
656267896	wh2_dlc09_special_settlement_pyramid_of_nagash_emp_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
659796223	wh3_main_dae_settlement_major_4	prefabs/campaign/chs_major_04.bmd	prefabs/campaign/chs_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_port_major_04.bmd	prefabs/campaign/chs_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
660	wh2_main_building_def_settlement_minor_1	prefabs\campaign\def_minor_01.bmd	prefabs\campaign\def_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_minor_04.bmd	prefabs\campaign\def_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
662829416	wh2_dlc12_dummy_nuclear_ruins_tombking	prefabs\campaign\tmb_ruin_standard_nuked.bmd	prefabs\campaign\tmb_ruin_port_nuked.bmd					prefabs\campaign\tmb_ruin_port_nuked.bmd	prefabs\campaign\tmb_ruin_standard_nuked.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
668	wh2_main_building_def_settlement_minor_2	prefabs\campaign\def_minor_02.bmd	prefabs\campaign\def_port_minor_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_minor_04.bmd	prefabs\campaign\def_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
669	wh2_main_building_def_settlement_minor_3	prefabs\campaign\def_minor_03.bmd	prefabs\campaign\def_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\def_port_minor_04.bmd	prefabs\campaign\def_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
672	wh2_main_building_hef_settlement_minor_1	prefabs\campaign\hef_minor_01.bmd	prefabs\campaign\hef_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_minor_04.bmd	prefabs\campaign\hef_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
680	wh2_main_building_hef_settlement_minor_2	prefabs\campaign\hef_minor_02.bmd	prefabs\campaign\hef_port_minor_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_minor_04.bmd	prefabs\campaign\hef_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
680212545	wh2_dlc09_special_settlement_pyramid_of_nagash_def_5	prefabs/campaign/tmb_blackpyramid_05.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_05.bmd	prefabs/campaign/tmb_blackpyramid_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
683	wh2_main_building_hef_settlement_minor_3	prefabs\campaign\hef_minor_03.bmd	prefabs\campaign\hef_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\hef_port_minor_04.bmd	prefabs\campaign\hef_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
690640295	wh3_dlc23_chd_settlement_tower_5	prefabs/campaign/chd_major_05.bmd	prefabs/campaign/chd_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chd_major_05.bmd	prefabs/campaign/chd_major_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
697657188	wh2_dlc09_tmb_settlement_minor_ruin	prefabs\campaign\tmb_ruin_standard.bmd	prefabs\campaign\tmb_ruin_port.bmd					prefabs\campaign\tmb_ruin_port.bmd	prefabs\campaign\tmb_ruin_standard.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
70	wh_main_building_brt_settlement_major_3	prefabs/campaign/bretonnia_major_level_3.bmd	prefabs/campaign/bretonnia_port_major_level_3.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/bretonnia_port_major_level_3.bmd	prefabs/campaign/bretonnia_major_level_3.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
711334537	wh2_dlc09_tmb_settlement_minor_3	prefabs\campaign\tmb_minor_03.bmd	prefabs\campaign\tmb_minor_port_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\tmb_minor_port_04.bmd	prefabs\campaign\tmb_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
713618162	wh3_main_pro_building_nor_settlement_minor_4	prefabs/campaign/pro_norsca_minor_4.bmd	prefabs\campaign\norsca_minor_port_4.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\norsca_minor_port_4.bmd	prefabs/campaign/norsca_minor_4.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
722278159	wh3_dlc29_special_settlement_garden_of_nurgle_1	prefabs/campaign/chs_major_nurgle_garden_01.bmd	prefabs/campaign/chs_major_nurgle_garden_port_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/chs_major_nurgle_garden_port_01.bmd	prefabs/campaign/chs_major_nurgle_garden_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
723	wh2_main_building_lzd_settlement_major_1	prefabs\campaign\lzd_major_01.bmd	prefabs\campaign\lzd_port_major_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_major_01.bmd	prefabs\campaign\lzd_major_01.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
725	wh2_main_building_lzd_settlement_major_2	prefabs\campaign\lzd_major_02.bmd	prefabs\campaign\lzd_port_major_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_major_02.bmd	prefabs\campaign\lzd_major_02.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
729	wh2_main_building_lzd_settlement_major_3	prefabs\campaign\lzd_major_03.bmd	prefabs\campaign\lzd_port_major_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_major_03.bmd	prefabs\campaign\lzd_major_03.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
738	wh2_main_building_lzd_settlement_major_4	prefabs\campaign\lzd_major_04.bmd	prefabs\campaign\lzd_port_major_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_major_04.bmd	prefabs\campaign\lzd_major_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
740	wh2_main_building_lzd_settlement_major_5	prefabs\campaign\lzd_major_05.bmd	prefabs\campaign\lzd_port_major_05.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_major_05.bmd	prefabs\campaign\lzd_major_05.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
741	wh2_main_building_lzd_settlement_minor_1	prefabs\campaign\lzd_minor_01.bmd	prefabs\campaign\lzd_port_minor_01.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_minor_04.bmd	prefabs\campaign\lzd_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
742576908	wh2_dlc09_special_settlement_pyramid_of_nagash_dwf_4	prefabs/campaign/tmb_blackpyramid_04.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs/campaign/tmb_major_port_04.bmd	prefabs/campaign/tmb_blackpyramid_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
748	wh2_main_building_lzd_settlement_minor_2	prefabs\campaign\lzd_minor_02.bmd	prefabs\campaign\lzd_port_minor_02.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_minor_04.bmd	prefabs\campaign\lzd_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
749	wh2_main_building_lzd_settlement_minor_3	prefabs\campaign\lzd_minor_03.bmd	prefabs\campaign\lzd_port_minor_03.bmd	prefabs\campaign\construction_minor_large.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\lzd_port_minor_04.bmd	prefabs\campaign\lzd_minor_04.bmd		prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
750	wh_dlc05_building_wef_outpost_1	prefabs\campaign\wef_outpost_01.bmd	prefabs\campaign\wef_outpost_port_01.bmd	prefabs\campaign\construction_minor.bmd	prefabs\campaign\damage_effect.bmd	prefabs\campaign\destroyed_effect.bmd	prefabs\campaign\construction_minor.bmd				prefabs/campaign/cwb_gen_camp_devastated.bmd	prefabs/campaign/cwb_gen_camp_devastated_resource.bmd
