key	max_attenuation_fire	max_attenuation_impact	max_attenuation_inflight	inflight_min_speed	fire_start_event	fire_stop_event	incoming_event	impact_event	impact_blood_event	inflight_start_event	inflight_stop_event	hit_tree_start_event	hit_tree_stop_event	idle_start_event	idle_stop_event	max_attenuation_idle	obstruction_size	use_reverb	group_fire	group_inflight	group_impact	incoming_time	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	switch_1	fire_only_trigger_once_per_volley	inflight_only_trigger_once_per_volley	impact_only_trigger_once_per_volley	flyby_event	flyby_distance	doppler_rtpc_name	limitation	limitation_scale_fire	limitation_scale_inflight	limitation_scale_impact	limitation_scale_incoming	limitation_scale_flyby
wh_catapult_rock_flaming	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Rock_Launch_Whoosh		Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Rock_InFlight_Play	Battle_Individual_Projectile_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_rock_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Incoming_Rock	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_catapult_rock_normal	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Rock_Launch_Whoosh		Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Rock_InFlight_Play	Battle_Individual_Projectile_Rock_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_rock_impact	1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Incoming_Rock	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_copter_bomb	0.0000	500.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Shell_Small	Battle_Individual_Projectile_Bomb_Explosion		Battle_Individual_Projectile_Bomb_InFlight_Play	Battle_Individual_Projectile_Bomb_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_copter_grenade	100.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Shell_Small	Battle_Individual_Projectile_Grenade_Explosion		Battle_Individual_Projectile_Bomb_Cargo_InFlight_Play	Battle_Individual_Projectile_Bomb_Cargo_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_crossbow_bolt_flaming	150.0000	100.0000	100.0000	22.0000	Battle_Individual_Projectile_Bolt_Fire_Flaming			Battle_Individual_Projectile_Bolt_Impact		Battle_Individual_Projectile_Bolt_InFlight_Flaming_Play	Battle_Individual_Projectile_Bolt_InFlight_Flaming_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false			wh_grp_projectile_crossbow_impact	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	18.0000		small	1.0000	0.0000	1.0000	0.5000	1.0000
wh_crossbow_bolt_normal	150.0000	100.0000	50.0000	22.0000	Battle_Individual_Projectile_Bolt_Fire			Battle_Individual_Projectile_Bolt_Impact		Battle_Individual_Projectile_Bolt_InFlight_Normal_Play	Battle_Individual_Projectile_Bolt_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false		wh_grp_projectile_bolt_inflight_normal	wh_grp_projectile_crossbow_impact	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	18.0000		small	1.0000	0.0000	1.0000	0.5000	1.0000
wh_crossbow_bolt_normal_LH	150.0000	240.0000	100.0000	22.0000	Battle_Individual_Projectile_Bolt_Fire_LH			Battle_Individual_Projectile_Bolt_Impact_LH		Battle_Individual_Projectile_Bolt_InFlight_Normal_Play	Battle_Individual_Projectile_Bolt_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false			wh_grp_projectile_crossbow_impact	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	18.0000		medium	1.0000	0.0000	1.0000	0.5000	1.0000
wh_crossbow_bolt_normal_LH_multi_impact	150.0000	240.0000	100.0000	22.0000	Battle_Individual_Projectile_Bolt_Fire_LH			Battle_Individual_Projectile_Bolt_Impact_LH		Battle_Individual_Projectile_Bolt_InFlight_Normal_Play	Battle_Individual_Projectile_Bolt_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false			wh_grp_projectile_crossbow_impact	1.0000						true	false	false	Battle_Individual_Projectile_Arrow_Passby	18.0000		medium	1.0000	0.0000	1.0000	0.5000	1.0000
wh_death_star	0.0000	100.0000	200.0000	22.0000				Battle_Individual_Projectile_Death_Star_Impact		Battle_Individual_Projectile_Death_Star_InFlight_Play	Battle_Individual_Projectile_Death_Star_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dlc05_ability_the_bow_of_loren	500.0000	500.0000	360.0000	10.0000												500.0000	0.0000	true		wh_dlc05_ability_the_bow_of_loren_inflight	wh_dlc05_ability_the_bow_of_loren_impact	1.0000						false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dlc05_weapon_abilities_arrow_of_kurnous	500.0000	500.0000	500.0000	10.0000	Battle_IND_Magic_Ability_Arrow_Of_Kurnous_Launch			Battle_IND_Magic_Ability_Arrow_Of_Kurnous_Impact		Battle_IND_Magic_Ability_Arrow_Of_Kurnous_Inflight_Start	Battle_IND_Magic_Ability_Arrow_Of_Kurnous_Inflight_Stop					500.0000	0.0000	true				1.0000						false	false	false	Battle_IND_Magic_Ability_Arrow_Of_Kurnous_Flyby	10.0000	Battle_Projectile_Doppler	magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dlc07_ability_chalice_of_potions	0.0000	1000.0000	1000.0000	0.0000			Battle_IND_Magic_Bretonnia_Chalice_of_Potions_Incoming			Battle_IND_Magic_Bretonnia_Chalice_of_Potions_Inflight_Start	Battle_IND_Magic_Bretonnia_Chalice_of_Potions_Inflight_Stop					100.0000	0.0000	false				0.0000	Battle_Projectile_Height	Projectile_Height	Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact		false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dlc08_abilities_copious_vomit	500.0000	500.0000	500.0000	10.0000	Battle_IND_Magic_Ability_Copious_Vomit_Launch			Battle_IND_Magic_Ability_Copious_Vomit_Impact		Battle_IND_Magic_Ability_Copious_Vomit_Loop_Start	Battle_IND_Magic_Ability_Copious_Vomit_Loop_Stop					500.0000	0.0000	true				1.0000						true	true	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_doomdiver_goblin	310.0000	250.0000	310.0000	0.0000	Battle_Individual_Projectile_Doom_Diver_Fire		Battle_Individual_Projectile_Doom_Diver_Incoming			Battle_Individual_Projectile_Doom_Diver_InFlight_Play	Battle_Individual_Projectile_Doom_Diver_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh2_grp_projectile_doom_driver_impact	1.8000	Battle_Projectile_Speed	Projectile_Speed				false	false	false		10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dragon_breath_flame	100.0000	300.0000	200.0000	10.0000												100.0000	0.0000	false		wh2_grp_projectile_dragons_breath_flaming_loop		1.0000						false	false	false		10.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_dragon_breath_ice	100.0000	300.0000	200.0000	10.0000												100.0000	0.0000	false		wh_grp_projectile_dragons_breath_ice_loop		1.0000						false	false	false		10.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_drakegun_flame	100.0000	150.0000	90.0000	10.0000												100.0000	0.0000	false		wh_grp_drakegun_loop	wh2_grp_projectile_warpfiregun_flame	1.0000						false	false	false		10.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_drakegun_troll_hammer	250.0000	500.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock_small	Battle_Individual_Projectile_Rock_Small_Impact		Battle_Individual_Projectile_Rock_Small_InFlight_Normal_Play	Battle_Individual_Projectile_Rock_Small_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true				1.0000						false	false	false		10.0000		medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_emp_tower_clockwork_bomb	240.0000	250.0000	300.0000	10.0000	Battle_Individual_Projectile_Generic_Tower_Rock_Launch_Whoosh		Battle_Individual_Projectile_Generic_Tower_Incoming_Rock			Battle_Individual_Projectile_EMP_Tower_Clockwork_Bomb_InFlight_Play	Battle_Individual_Projectile_EMP_Tower_Clockwork_Bomb_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false	Battle_Individual_Projectile_Generic_Tower_Rock_Flyby	25.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_flame_cannon_flame	150.0000	400.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Fire	Battle_Individual_Projectile_Flameball_Impact		Battle_Individual_Projectile_Flameball_Inflight_Start	Battle_Individual_Projectile_Flameball_Inflight_Stop					100.0000	0.0000	true				1.1000	Battle_Projectile_Speed	Projectile_Speed				false	false	false		10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_grenade	100.0000	50.0000	200.0000	10.0000				Battle_Individual_Projectile_Grenade_Impact_reduced		Battle_Individual_Projectile_Grenade_InFlight_Play	Battle_Individual_Projectile_Grenade_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false			wh_grp_projectile_grenade_launcher_impact	1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_grn_tower_rock_idol	400.0000	250.0000	300.0000	10.0000	Battle_Individual_Projectile_GRN_Rock_Idol_Launch		Battle_Individual_Projectile_GRN_Rock_Idol_Incoming			Battle_Individual_Projectile_GRN_Rock_Idol_Inflight_Play	Battle_Individual_Projectile_GRN_Rock_Idol_Inflight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_hell_cannon	250.0000	610.0000	310.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Hellcannon_InFlight_Play	Battle_Individual_Projectile_Hellcannon_InFlight_Stop					100.0000	0.0000	true				1.0000						false	false	false	Battle_Individual_Projectile_Hellcannon_FlyBy	10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_hell_cannon_ice_blast	250.0000	610.0000	400.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Ice_Forged_Legion_InFlight_Play	Battle_Individual_Projectile_Ice_Forged_Legion_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				0.8000						false	false	false	Battle_Individual_Projectile_Ice_Forged_Legion_FlyBy	10.0000	Battle_Projectile_Doppler	magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_hell_cannon_soul	250.0000	610.0000	310.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Soul_InFlight_Play	Battle_Individual_Projectile_Soul_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000						false	false	false	Battle_Individual_Projectile_Soul_FlyBy	10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_helstorm_rocket	400.0000	400.1500	400.0000	10.0000			Battle_Individual_Projectile_Incoming_Rocket			Battle_Individual_Projectile_Rocket_InFlight_Play	Battle_Individual_Projectile_Rocket_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true			wh_grp_drakegun_loop	1.0000	Battle_Projectile_Height	Projectile_Height				false	false	false		10.0000	Battle_Projectile_Doppler	large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_javelin	25.0000	100.0000	300.0000	10.0000	Battle_Individual_Projectile_Javelin_Fire_Normal			Battle_Individual_Projectile_Javelin_Impact		Battle_Individual_Projectile_Javelin_InFlight_Normal_Play	Battle_Individual_Projectile_Javelin_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false		wh_grp_projectile_javelin_inflight_normal	wh_grp_projectile_javelin_impact_normal	1.0000						false	false	false	Battle_Individual_Projectile_Arrow_Passby	17.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_amber_spear	500.0000	500.0000	500.0000	10.0000	Battle_IND_Magic_Beasts_The_Amber_Spear_Launch					Battle_IND_Magic_Beasts_The_Amber_Spear_Inflight_Start	Battle_IND_Magic_Beasts_The_Amber_Spear_Inflight_Stop					500.0000	0.0000	true			wh_grp_spell_beasts_amber_spear	1.0000						false	false	false	Battle_IND_Magic_Beasts_The_Amber_Spear_Flyby	10.0000	Battle_Projectile_Doppler	magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_bolt_of_illumination	400.0000	400.0000	400.0000	0.0000	Battle_Individual_Magic_Luminark_Fire			Battle_Individual_Magic_Luminark_Impact		Battle_Individual_Magic_Bolt_Of_Illumination_Inflight_Start	Battle_Individual_Magic_Bolt_Of_Illumination_Inflight_Stop					100.0000	0.0000	false				1.0000						false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_bound_soulfire	500.0000	500.0000	360.0000	10.0000												500.0000	0.0000	true		wh_magic_piercing_bolts_of_burning_inflight	wh_magic_piercing_bolts_of_burning_impact	1.0000						false	true	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_burning_gaze	500.0000	500.0000	360.0000	10.0000			Battle_IND_Magic_Light_Shems_Burning_Gaze_Incoming									500.0000	0.0000	true	wh_grp_spell_light_burning_gaze_launch	wh_grp_spell_light_burning_gaze_inflight	wh_grp_spell_light_burning_gaze_impact	1.0000						true	true	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_comet_of_casandora	0.0000	1000.0000	1000.0000	0.0000			Battle_IND_Magic_Heavens_Comet_Incoming			Battle_IND_Magic_Heavens_Comet_Inflight_Start	Battle_IND_Magic_Heavens_Comet_Inflight_Stop					100.0000	0.0000	false				1.5000	Battle_Projectile_Height	Projectile_Height	Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact		false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_dark_magic_doombolt	0.0000	1000.0000	1000.0000	0.0000						Battle_IND_Magic_Dark_Doombolt_Incoming						100.0000	0.0000	false				0.0000	Battle_Projectile_Height	Projectile_Height	Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact		false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_fireball	500.0000	500.0000	500.0000	10.0000	Battle_IND_Magic_Fire_Fireball_Launch		Battle_IND_Magic_Fire_Fireball_Incoming			Battle_IND_Magic_Fire_Fireball_Inflight_Start	Battle_IND_Magic_Fire_Fireball_Inflight_Stop					500.0000	0.0000	true			wh_grp_spell_fire_fireball	1.0000						false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_gaze_of_mork	500.0000	700.0000	700.0000	10.0000												100.0000	0.0000	false	wh_grp_spell_big_waaagh_gaze_of_mork_launch	wh_grp_spell_big_waaagh_gaze_of_mork_inflight	wh_grp_spell_big_waaagh_gaze_of_mork_Impact	1.5000	Battle_Projectile_Height	Projectile_Height	Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact		true	true	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_piercing_bolts_of_burning	500.0000	500.0000	360.0000	10.0000			Battle_IND_Magic_Fire_Piercing_Bolts_of_Burning_Incoming									500.0000	0.0000	true		wh_magic_piercing_bolts_of_burning_inflight	wh_magic_piercing_bolts_of_burning_impact	1.0000						false	true	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_ruin_warp_lightning	0.0000	1000.0000	1000.0000	0.0000												100.0000	0.0000	false				0.0000	Battle_Projectile_Height	Projectile_Height	Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact		false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_searing_doom	500.0000	500.0000	360.0000	10.0000												500.0000	0.0000	true	wh_magic_searing_doom_launch	wh_magic_searing_doom_inflight	wh_magic_searing_doom_impact	1.0000						true	false	true		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_urannons_thunderbolt	500.0000	500.0000	500.0000	10.0000			Battle_IND_Magic_Heavens_Urannons_Thunderbolt_Incoming			Battle_IND_Magic_Heavens_Urannons_Thunderbolt_Inflight_Start	Battle_IND_Magic_Heavens_Urannons_Thunderbolt_Inflight_Stop					500.0000	0.0000	true				1.0000						false	false	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_magic_vindictive_glare	700.0000	700.0000	300.0000	10.0000						Battle_IND_Magic_Lil_Waaagh_Vindictive_Inflight_Start	Battle_IND_Magic_Lil_Waaagh_Vindictive_Inflight_Stop					500.0000	0.0000	true	wh_grp_spell_lil_waaagh_vindictive_glare_launch		wh_grp_spell_lil_waaagh_vindictive_glare_impact	1.0000						true	true	false		10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_main_spell_vampires_gaze_of_nagash	500.0000	700.0000	700.0000	10.0000												100.0000	0.0000	true	wh_grp_spell_vampires_gaze_of_nagash_launch	wh_grp_spell_vampires_gaze_of_nagash_inflight	wh_grp_spell_vampires_gaze_of_nagash_impact	1.0000						true	true	true	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Flyby	10.0000		magic	1.0000	0.0000	1.0000	0.5000	0.5000
wh_miners_blasting_charge	250.0000	40.0000	50.0000	10.0000												100.0000	0.0000	false		wh_grp_projectile_arrow_inflight_normal		1.0000						false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_mortar_cannonball	250.0000	300.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Shell			Battle_Individual_Projectile_Mortar_InFlight_Play	Battle_Individual_Projectile_Mortar_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false		10.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_ogre_bullet	250.0000	100.0000	100.0000	10.0000				Battle_Individual_Projectile_Ogre_Bullet_Impact				Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true		wh_grp_projectile_ogre_bullet_inflight	wh_grp_projectile_ogre_bullet_impact	1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_ogre_bullet_multi_impact	250.0000	100.0000	100.0000	10.0000				Battle_Individual_Projectile_Ogre_Bullet_Impact				Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	true		wh_grp_projectile_ogre_bullet_inflight	wh_grp_projectile_ogre_bullet_impact_multi	1.0000						false	true	false	Battle_Individual_Projectile_Bullet_Large_Passby	25.0000		small	1.0000	0.0000	1.0000	0.5000	1.0000
wh_rock_split	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Rock_Launch_Whoosh		Battle_Individual_Projectile_Incoming_Rock_small	Battle_Individual_Projectile_Rock_Split_Impact		Battle_Individual_Projectile_Rock_Split_InFlight_Play	Battle_Individual_Projectile_Rock_Split_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Incoming_Rock_small	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_rock_split_split	250.0000	500.0000	300.0000	10.0000	Battle_Individual_Projectile_Rock_Launch_Whoosh		Battle_Individual_Projectile_Incoming_Rock_small	Battle_Individual_Projectile_Rock_Split_Split_Impact		Battle_Individual_Projectile_Rock_Split_InFlight_Play	Battle_Individual_Projectile_Rock_Split_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Incoming_Rock_small	25.0000	Battle_Projectile_Doppler	medium	1.0000	0.0000	1.0000	0.5000	0.5000
wh_shrapnel_fragment	0.0000	50.0000	100.0000	10.0000				Battle_Individual_Projectile_Shrapnel_Fragment_Impact		Battle_Individual_Projectile_Shrapnel_Fragment_Inflight_Play	Battle_Individual_Projectile_Shrapnel_Fragment_Inflight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_steam_gun_steam	100.0000	100.0000	110.0000	10.0000												100.0000	0.0000	false				1.0000						false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_terrorghiest_shriek	250.0000	300.0000	300.0000	10.0000												100.0000	0.0000	true				1.0000						false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_throwing_axe	0.0000	50.0000	100.0000	10.0000				Battle_Individual_Projectile_Throwing_Axe_Impact		Battle_Individual_Projectile_Throwing_Axe_InFlight_Play	Battle_Individual_Projectile_Throwing_Axe_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false				1.0000						false	false	false		10.0000		small	1.0000	0.0000	1.0000	0.5000	0.5000
wh_tower_blessed_stone	150.0000	250.0000	100.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Normal			Battle_Individual_Projectile_Rock_Small_Impact		Battle_Individual_Projectile_Arrow_InFlight_Normal_Play	Battle_Individual_Projectile_Arrow_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh_grp_projectile_arrow_fire_normal		wh_grp_projectile_arrow_impact_normal	1.0000						false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_tower_bones	150.0000	250.0000	100.0000	22.0000	Battle_Individual_Projectile_Arrow_Fire_Normal			Battle_Individual_Projectile_Rock_Small_Impact		Battle_Individual_Projectile_Arrow_InFlight_Normal_Play	Battle_Individual_Projectile_Arrow_InFlight_Normal_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Small_Stop			100.0000	0.0000	false	wh_grp_projectile_arrow_fire_normal		wh_grp_projectile_arrow_impact_normal	1.0000						false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_tower_caged_bats	180.0000	250.0000	150.0000	10.0000	Battle_Individual_Artillery_Bolt_Thrower_Launch		Battle_Individual_Projectile_Incoming_Rock_small			Battle_Individual_Projectile_Caged_Bats_InFlight_play	Battle_Individual_Projectile_Caged_Bats_InFlight_stop					100.0000	0.0000	false				1.0000						false	false	false	Battle_Individual_Projectile_Incoming_Rock_small	25.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_tower_clockwork_bomb	400.0000	250.0000	300.0000	10.0000			Battle_Individual_Projectile_Incoming_Rock	Battle_Individual_Projectile_Rock_Small_Impact		Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	true				1.0000	Battle_Projectile_Speed	Projectile_Speed	Battle_Projectile_Height	Projectile_Height		false	false	false		10.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
wh_tower_corpse_ball	180.0000	250.0000	300.0000	10.0000	Battle_Individual_Artillery_Bolt_Thrower_Launch		Battle_Individual_Projectile_Incoming_Rock			Battle_Individual_Projectile_Cannon_Ball_InFlight_Play	Battle_Individual_Projectile_Cannon_Ball_InFlight_Stop	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Play	Battle_Individual_Projectile_Impact_Tree_Canopy_Large_Stop			100.0000	0.0000	false				1.0000	Battle_Projectile_Speed	Projectile_Speed				false	false	false	Battle_Individual_Projectile_Incoming_Rock	25.0000		large	1.0000	0.0000	1.0000	0.5000	0.5000
