key	index	subculture	category	name_group	skin	ui_skin	is_rebel	flags_path	primary_colour_r	primary_colour_g	primary_colour_b	alt_primary_colour_r	alt_primary_colour_g	alt_primary_colour_b	secondary_colour_r	secondary_colour_g	secondary_colour_b	alt_secondary_colour_r	alt_secondary_colour_g	alt_secondary_colour_b	uniform_colour_r	uniform_colour_g	uniform_colour_b	alt_uniform_colour_r	alt_uniform_colour_g	alt_uniform_colour_b	rebel_colour_r	rebel_colour_g	rebel_colour_b	military_group	movie_death_event	unit_regiment_name_group	ship_name_group	pre_battle_speech_parameter	card_colour_r	card_colour_g	card_colour_b	audio_voiceover_culture	mp_force_gen_template	faction_swapping_id	win_movie	waaagh_faction	waaagh_general_unit	is_quest_faction	cdir_military_generator_config	feature_forest	default_audio_actor_vo_group	text_replacement_key	neutral_reinforcement_factions	can_accept_gifts_when_dead	uniform_colour_primary	uniform_colour_secondary	uniform_colour_tertiary	banner_colour_primary	banner_colour_secondary	banner_colour_tertiary	primary_colour	override_target_unit_vo_culture	music_feedback_group	ui_main_theme_skin
wh2_dlc11_cst_noctilus	1822439099	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_noctilus	191.0000	20.0000	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	8A3D58	4E4E48	010101	B6005E	BEB8BE	010101	BF1480	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_noctilus_separatists	2077032763	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_noctilus_separatists	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	8A3D58	4E4E48	010101	B6005E	BEB8BE	010101	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_pirates_of_sartosa	1624569225	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_pirates_of_sartosa	203.0000	177.0000	33.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast_sartosa	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	BA9F32	4E4E48	010101	D2CC33	88887D	010101	CBB121	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_pirates_of_sartosa_separatists	1250703938	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_pirates_of_sartosa_separatists	21.0000	51.0000	71.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	BA9F32	4E4E48	010101	D2CC33	88887D	010101	153347	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_rogue_bleak_coast_buccaneers	670460846	wh2_main_rogue		names_dwf_dwarfs	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_bleak_coast_buccaneers	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_bleak_coast_buccaneers	0	names_dwf_dwarfs	names_dwf_dwarfs	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Dwarf	default	dwf				false	WH_Dwarfs	MIGRATORY_HORDE	wh_main_vo_actor_Dwarf_Lord		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	591753791	wh2_main_rogue		names_grn_greenskins	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_boyz_of_the_forbidden_coast	0	names_grn_greenskins	names_grn_greenskins	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Orc	default	grn				false	WH_Greenskins	MIGRATORY_HORDE	wh_main_vo_actor_Orc_Warboss		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_warpstone_glow
wh2_dlc11_cst_rogue_freebooters_of_port_royale	1586109844	wh2_main_rogue		names_emp_empire	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_freebooters_of_port_royale	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_freebooters_of_port_royale	0	names_emp_empire	names_emp_empire	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	MIGRATORY_HORDE	wh_main_vo_actor_Empire_General		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh2_dlc11_cst_rogue_grey_point_scuttlers	1109644760	wh2_main_rogue		names_skv_skaven	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_grey_point_scuttlers	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_grey_point_scuttlers	0	names_skv_skaven	names_skv_skaven	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Skaven	default	skv				false	WH_Skaven	MIGRATORY_HORDE	wh2_main_vo_actor_Skaven_Warlord		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_warpstone_glow
wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	916697411	wh2_main_rogue		names_cst_vampire_coast	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_terrors_of_the_dark_straights	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	default	cst				false	WH_Vampire_Coast_land	MIGRATORY_HORDE	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_rogue_the_churning_gulf_raiders	2122502231	wh2_main_rogue_chaos		names_nor_norsca	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_the_churning_gulf_raiders	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_the_churning_gulf_raiders	0	names_nor_norsca	names_nor_norsca	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Chaos	default	nor				false	WH_Norsca	MIGRATORY_HORDE	wh_dlc08_vo_actor_Norsca_Marauder_Chieftan		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	1295324334	wh2_main_rogue		names_def_dark_elves	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	default	def				false	WH_Dark_Elves	MIGRATORY_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	35A1F2	800000	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_dlc11_cst_shanty_dragon_spine_privateers	1291418016	wh2_main_rogue		names_hef_high_elves	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_shanty_dragon_spine_privateers	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_shanty_dragon_spine_privateers	0	names_hef_high_elves	names_hef_high_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_High_Elves	default	hef				false	WH_High_Elves	MIGRATORY_HORDE	wh2_main_vo_actor_High_Elves_Prince		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	2AFEA5	800000	false	Feedback_Alignment_Good_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_shanty_middle_sea_brigands	1455695404	wh2_main_rogue		names_emp_empire	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_shanty_middle_sea_brigands	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_shanty_middle_sea_brigands	0	names_emp_empire	names_emp_empire	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	MIGRATORY_HORDE	wh_main_vo_actor_Empire_General		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	2AFEA5	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_khorne_red
wh2_dlc11_cst_shanty_shark_straight_seadogs	398909247	wh2_main_rogue		names_cst_vampire_coast	wh2_main_rogue_armies	wh2_main_rogue_armies	false	ui\flags\wh2_dlc11_cst_shanty_shark_straight_seadogs	128.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_cst_shanty_shark_straight_seadogs	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	default	cst				false	WH_Vampire_Counts	MIGRATORY_HORDE	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	262626	DDDDDD	2AFEA5	800000	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_the_drowned	566647716	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_the_drowned	48.0000	71.0000	133.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	958630	3D4E88	010101	334DC8	74C147	010101	304785	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_the_drowned_separatists	291493192	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_the_drowned_separatists	21.0000	51.0000	71.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	958630	3D4E88	010101	394A87	CCE4EA	010101	153347	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast	539722178	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast	58.0000	105.0000	121.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	3D5759	85A295	010101	153347	39A181	153347	3A6979	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_encounters	451624871	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_mutineers	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				true	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	153347	39A181	153347	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_qb1	2140251419	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_rebels	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				true	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	E1E1E1	320A0A	AFD6D0	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_qb2	807622877	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_rebels	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				true	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	E1E1E1	320A0A	AFD6D0	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_qb3	124005755	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_rebels	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				true	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	E1E1E1	320A0A	AFD6D0	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_qb4	1629805870	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_rebels	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				true	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	9D9887	2D2D2D	010101	E1E1E1	320A0A	AFD600	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_rebellion_rebels	1442156065	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	true	ui\flags\wh2_dlc11_cst_vampire_coast_rebels	186.0000	39.0000	10.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	141414	BA270A	010101	BA270A	FBFBFB	BA270A	BA270A	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_rebels	937521587	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_mutineers	62.0000	62.0000	62.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	141414	C8C8C8	010101	141414	C8C8C8	153347	3E3E3E	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_cst_vampire_coast_separatists	1447838612	wh2_dlc11_sc_cst_vampire_coast		names_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	wh2_dlc11_cst_vampire_coast	false	ui\flags\wh2_dlc11_cst_vampire_coast_separatists	21.0000	51.0000	72.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_dlc11_group_vampire_coast	0	names_cst_vampire_coast	names_cst_vampire_coast	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_dlc11_vo_culture_Vampire_Coast	wh_mp_force_gen_vampire_coast	cst				false	WH_Vampire_Coast_land	LOCKED_STANDARD	wh_main_vo_actor_Vampire_Lord		all	false	3D5759	85A295	010101	153347	39A181	153347	153348	false	Feedback_Alignment_Neutral_Faction	wh3_main_theme_caledor_sky
wh2_dlc11_def_dark_elves_dil	1372866376	wh2_main_rogue		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_main_def_dark_elves_rebels	218.0000	204.0000	218.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ODA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	default	def				false	WH_Dark_Elves	LOCKED_STANDARD	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	DACCDA	262626	010101	DACCDA	262626	B39E61	DACCDA	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_dlc11_def_the_blessed_dread	784137090	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_dlc11_def_the_blessed_dread	26.0000	110.0000	131.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	197387	EB552D	DFC910	198773	EB552D	DFC910	1A6E83	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_dlc11_def_the_blessed_dread_separatists	361372433	wh2_main_sc_def_dark_elves		names_def_dark_elves	wh2_main_def_dark_elves	wh2_main_def_dark_elves	false	ui\flags\wh2_dlc11_def_the_blessed_dread_separatists	104.0000	104.0000	104.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh2_main_def	0	names_def_dark_elves	names_def_dark_elves	FACTION_ASHIKAGA	0.0000	0.0000	0.0000	wh2_main_vo_culture_Dark_Elves	wh_mp_force_gen_dark_elves	def				false	WH_Dark_Elves	MIXED_NAVAL_HORDE	wh2_main_vo_actor_Dark_Elves_Dreadlord		all	false	197387	EB552D	DFC910	198773	EB552D	DFC910	686868	false	Feedback_Alignment_Evil_Faction	wh3_main_theme_sigvald_burgundy
wh2_dlc11_emp_empire_dil	2071702631	wh2_main_rogue		names_emp_empire	wh_main_emp_empire	wh_main_emp_empire	false	ui\flags\wh_main_emp_empire_rebels	224.0000	6.0000	6.0000	0.0000	0.0000	0.0000	228.0000	180.0000	9.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	wh_main_group_empire	0	names_emp_empire	names_emp_empire	FACTION_ODA	0.0000	0.0000	0.0000	wh_main_vo_culture_Empire	default	emp				false	WH_Empire	LOCKED_STANDARD	wh_main_vo_actor_Empire_General		all	false	383838	BCBCBC	010101	F3F3F3	F3D632	AC3232	E00606	false	Feedback_Alignment_Good_Faction	wh3_main_theme_khorne_red
