ability	land_unit
wh2_dlc09_unit_passive_unstable_mark_ii_sand	wh2_dlc09_tmb_mon_fell_bats
wh2_dlc09_unit_passive_unstable_sand	wh2_dlc09_tmb_mon_fell_bats
wh2_dlc09_spell_death_spirit_leech_bound	wh2_dlc09_tmb_mon_heirotitan_0
wh2_dlc09_unit_passive_spirit_conduit	wh2_dlc09_tmb_mon_heirotitan_0
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_heirotitan_0
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_heirotitan_0
wh3_main_unit_passive_single_entity	wh2_dlc09_tmb_mon_heirotitan_0
wh_main_spell_light_shems_burning_gaze_bound	wh2_dlc09_tmb_mon_heirotitan_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	wh2_dlc09_tmb_mon_khemrian_warsphinx_0
wh2_dlc09_unit_passive_unstable_sand	wh2_dlc09_tmb_mon_khemrian_warsphinx_0
wh3_main_unit_passive_single_entity	wh2_dlc09_tmb_mon_khemrian_warsphinx_0
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_necrosphinx_0
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_necrosphinx_0
wh3_main_unit_passive_single_entity	wh2_dlc09_tmb_mon_necrosphinx_0
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_necrosphinx_ror
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_necrosphinx_ror
wh3_main_unit_passive_single_entity	wh2_dlc09_tmb_mon_necrosphinx_ror
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_sepulchral_stalkers_0
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_tomb_scorpion_0
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_tomb_scorpion_0
wh3_main_unit_passive_single_entity	wh2_dlc09_tmb_mon_tomb_scorpion_0
wh2_dlc09_unit_passive_unbinding_ushabti	wh2_dlc09_tmb_mon_ushabti_0_summoned
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_ushabti_0_summoned
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_ushabti_0_summoned
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_ushabti_0
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_ushabti_0
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_ushabti_1
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_ushabti_1
wh3_dlc24_unit_passive_construct_instability	wh2_dlc09_tmb_mon_ushabti_ror
wh3_dlc24_unit_passive_construct_instability_ii	wh2_dlc09_tmb_mon_ushabti_ror
wh2_dlc09_faction_passive_realm_of_souls_tier_1	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_faction_passive_realm_of_souls_tier_2	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_faction_passive_realm_of_souls_tier_3	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_unit_passive_unstable_sand	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0
wh2_dlc09_faction_passive_realm_of_souls_tier_1	wh2_dlc09_tmb_veh_skeleton_chariot_0
wh2_dlc09_faction_passive_realm_of_souls_tier_2	wh2_dlc09_tmb_veh_skeleton_chariot_0
wh2_dlc09_faction_passive_realm_of_souls_tier_3	wh2_dlc09_tmb_veh_skeleton_chariot_0
wh2_dlc09_unit_passive_unstable_mark_ii_sand	wh2_dlc09_tmb_veh_skeleton_chariot_0
wh2_dlc09_unit_passive_unstable_sand	wh2_dlc09_tmb_veh_skeleton_chariot_0
wh2_dlc10_spell_bound_lesser_doombolt	wh2_dlc10_def_cav_doomfire_warlocks_0
wh2_dlc10_spell_bound_soulblight	wh2_dlc10_def_cav_doomfire_warlocks_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cav_doomfire_warlocks_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cav_doomfire_warlocks_0
wh_main_unit_passive_frenzy	wh2_dlc10_def_cav_doomfire_warlocks_0
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
wh2_main_unit_passive_primal_instincts	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cav_raven_heralds_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cav_raven_heralds_ror_0
wh2_dlc10_spell_bound_soul_stealer	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
wh2_dlc10_spell_bound_word_of_pain	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
wh_main_unit_passive_frenzy	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
wh2_dlc10_lord_abilities_gaze_of_khaine	wh2_dlc10_def_cha_crone_0
wh2_dlc10_lord_passive_blood_frenzy	wh2_dlc10_def_cha_crone_0
wh2_main_character_abilities_witchbrew	wh2_dlc10_def_cha_crone_0
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_cha_crone_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_crone_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_crone_0
wh_main_character_abilities_heroic_killing_blow	wh2_dlc10_def_cha_crone_0
wh_main_unit_passive_frenzy	wh2_dlc10_def_cha_crone_0
wh2_dlc10_lord_abilities_gaze_of_khaine	wh2_dlc10_def_cha_crone_1
wh2_dlc10_lord_passive_blood_frenzy	wh2_dlc10_def_cha_crone_1
wh2_main_character_abilities_witchbrew	wh2_dlc10_def_cha_crone_1
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_cha_crone_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_crone_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_crone_1
wh_main_character_abilities_heroic_killing_blow	wh2_dlc10_def_cha_crone_1
wh_main_unit_passive_frenzy	wh2_dlc10_def_cha_crone_1
wh2_dlc10_lord_abilities_gaze_of_khaine	wh2_dlc10_def_cha_crone_4
wh2_dlc10_lord_passive_blood_frenzy	wh2_dlc10_def_cha_crone_4
wh2_main_character_abilities_witchbrew	wh2_dlc10_def_cha_crone_4
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_cha_crone_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_crone_4
wh2_main_unit_abilities_fury_of_khaine	wh2_dlc10_def_cha_crone_4
wh2_main_unit_passive_bloodshield_of_khaine	wh2_dlc10_def_cha_crone_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_crone_4
wh_main_character_abilities_heroic_killing_blow	wh2_dlc10_def_cha_crone_4
wh_main_unit_passive_frenzy	wh2_dlc10_def_cha_crone_4
wh2_dlc10_lord_abilities_gaze_of_khaine	wh2_dlc10_def_cha_crone_5
wh2_dlc10_lord_passive_blood_frenzy	wh2_dlc10_def_cha_crone_5
wh2_main_character_abilities_witchbrew	wh2_dlc10_def_cha_crone_5
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_cha_crone_5
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_crone_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_crone_5
wh_main_character_abilities_heroic_killing_blow	wh2_dlc10_def_cha_crone_5
wh_main_unit_passive_frenzy	wh2_dlc10_def_cha_crone_5
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_beasts_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_beasts_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_beasts_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_beasts_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_beasts_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_beasts_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_beasts_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_beasts_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_beasts_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_beasts_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_beasts_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_death_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_death_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_death_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_death_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_death_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_death_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_death_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_death_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_sorceress_death_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_sorceress_death_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_sorceress_death_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_4
wh2_main_unit_abilities_noxious_breath	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_beasts_5
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_dark_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_dark_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_dark_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_dark_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_dark_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_dark_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_dark_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_dark_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_dark_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_dark_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_4
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_4
wh2_main_unit_abilities_noxious_breath	wh2_dlc10_def_cha_supreme_sorceress_dark_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_dark_5
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_dark_5
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_death_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_death_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_death_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_death_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_death_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_death_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_death_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_death_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_death_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_death_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_4
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_4
wh2_main_unit_abilities_noxious_breath	wh2_dlc10_def_cha_supreme_sorceress_death_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_death_5
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_death_5
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_fire_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_fire_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_fire_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_fire_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_fire_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_fire_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_fire_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_fire_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_4
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_4
wh2_main_unit_abilities_noxious_breath	wh2_dlc10_def_cha_supreme_sorceress_fire_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_fire_5
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_fire_5
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_1
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_2
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_3
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_4
wh2_main_unit_abilities_noxious_breath	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
wh3_main_unit_passive_single_entity	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
wh_main_character_abilities_arcane_conduit	wh2_dlc10_def_cha_supreme_sorceress_shadow_5
wh2_dlc09_unit_passive_guardian	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
wh_main_unit_passive_frenzy	wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
wh2_dlc10_unit_passive_the_trial_of_blades	wh2_dlc10_def_inf_sisters_of_slaughter
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_inf_sisters_of_slaughter
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_inf_sisters_of_slaughter
wh2_main_faction_abilities_murderous_mastery	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
wh3_dlc24_unit_abilities_witchbrew	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
wh_main_unit_passive_frenzy	wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_inf_the_bolt_fiends_ror_0
wh2_main_faction_abilities_murderous_prowess	wh2_dlc10_def_inf_the_hellebronai_ror_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_dlc10_def_inf_the_hellebronai_ror_0
wh2_dlc10_unit_abilities_frost_breath	wh2_dlc10_def_mon_chill_of_sontar_ror_0
wh2_main_unit_passive_another_takes_its_place	wh2_dlc10_def_mon_chill_of_sontar_ror_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_mon_chill_of_sontar_ror_0
wh_main_unit_passive_regeneration	wh2_dlc10_def_mon_chill_of_sontar_ror_0
wh3_dlc24_unit_passive_feral_rage_i	wh2_dlc10_def_mon_feral_manticore_0
wh3_dlc24_unit_passive_feral_rage_ii	wh2_dlc10_def_mon_feral_manticore_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_mon_feral_manticore_0
wh2_dlc10_unit_passive_abyssal_howl	wh2_dlc10_def_mon_kharibdyss_0
wh3_main_unit_passive_single_entity	wh2_dlc10_def_mon_kharibdyss_0
wh2_dlc10_quest_abilities_fiery_head	wh2_dlc10_def_mon_war_hydra_boss
wh2_dlc10_quest_abilities_insane_head	wh2_dlc10_def_mon_war_hydra_boss
wh2_dlc10_quest_abilities_regenerating_head	wh2_dlc10_def_mon_war_hydra_boss
wh3_main_unit_passive_single_entity	wh2_dlc10_def_mon_war_hydra_boss
wh_main_unit_passive_regeneration	wh2_dlc10_def_mon_war_hydra_boss
wh3_main_unit_passive_single_entity	wh2_dlc10_dwf_cha_thane_ghost_summoned_0
wh_dlc04_unit_passive_unbinding_wight_king	wh2_dlc10_dwf_cha_thane_ghost_summoned_0
wh_main_unit_passive_deathblow	wh2_dlc10_dwf_inf_giant_slayers
wh2_main_unit_passive_martial_mastery	wh2_dlc10_hef_cav_the_fireborn_ror_0
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
wh2_dlc10_lord_passive_boon_of_isha	wh2_dlc10_hef_cha_alarielle_the_radiant_0
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cha_alarielle_the_radiant_0
wh3_main_unit_passive_single_entity	wh2_dlc10_hef_cha_alarielle_the_radiant_0
wh_main_character_abilities_arcane_conduit	wh2_dlc10_hef_cha_alarielle_the_radiant_0
wh2_dlc10_lord_passive_boon_of_isha	wh2_dlc10_hef_cha_alarielle_the_radiant_1
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cha_alarielle_the_radiant_1
wh3_main_unit_passive_single_entity	wh2_dlc10_hef_cha_alarielle_the_radiant_1
wh_main_character_abilities_arcane_conduit	wh2_dlc10_hef_cha_alarielle_the_radiant_1
wh2_dlc10_lord_passive_boon_of_isha	wh2_dlc10_hef_cha_alarielle_the_radiant_2
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cha_alarielle_the_radiant_2
wh3_main_unit_passive_single_entity	wh2_dlc10_hef_cha_alarielle_the_radiant_2
wh_main_character_abilities_arcane_conduit	wh2_dlc10_hef_cha_alarielle_the_radiant_2
wh2_dlc10_lord_passive_boon_of_isha	wh2_dlc10_hef_cha_alarielle_the_radiant_3
wh3_main_unit_passive_single_entity	wh2_dlc10_hef_cha_alarielle_the_radiant_3
wh_main_character_abilities_arcane_conduit	wh2_dlc10_hef_cha_alarielle_the_radiant_3
wh2_dlc10_lord_abilities_mislead	wh2_dlc10_hef_cha_alith_anar_0
wh2_main_character_passive_darken_the_skies	wh2_dlc10_hef_cha_alith_anar_0
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cha_alith_anar_0
wh3_main_unit_passive_single_entity	wh2_dlc10_hef_cha_alith_anar_0
wh_main_hero_abilities_slippery	wh2_dlc10_hef_cha_alith_anar_0
wh2_dlc10_unit_passive_unbinding_alith_anar	wh2_dlc10_hef_cha_alith_anar_summoned_0
wh2_main_unit_passive_martial_prowess	wh2_dlc10_hef_cha_alith_anar_summoned_0
