phase	stat	value	how
wh3_main_character_passive_the_courage_of_sacrifice	stat_melee_defence	5.0000	add
wh3_main_character_passive_the_courage_of_sacrifice	stat_morale	12.0000	add
wh3_main_character_passive_will_of_the_dragons	stat_morale	4.0000	add
wh3_main_daemon_arms_abilities_mortal_blow_upgraded	stat_melee_damage_ap	1.5000	mult
wh3_main_daemon_arms_abilities_mortal_blow_upgraded	stat_melee_damage_base	1.5000	mult
wh3_main_daemon_arms_abilities_mortal_blow	stat_melee_damage_ap	1.3500	mult
wh3_main_daemon_arms_abilities_mortal_blow	stat_melee_damage_base	1.3500	mult
wh3_main_daemon_arms_passive_for_the_slaughter_iii	stat_melee_attack	24.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_iii	stat_melee_damage_base	1.4600	mult
wh3_main_daemon_arms_passive_for_the_slaughter_iii	stat_resistance_physical	24.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_ii	stat_melee_attack	16.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_ii	stat_melee_damage_base	1.3400	mult
wh3_main_daemon_arms_passive_for_the_slaughter_ii	stat_resistance_physical	12.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_i	stat_melee_attack	8.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_i	stat_melee_damage_base	1.2200	mult
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_iii	stat_melee_attack	36.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_iii	stat_melee_damage_ap	1.4600	mult
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_iii	stat_resistance_all	24.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_ii	stat_melee_attack	24.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_ii	stat_melee_damage_ap	1.3400	mult
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_ii	stat_resistance_all	12.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_i	stat_melee_attack	12.0000	add
wh3_main_daemon_arms_passive_for_the_slaughter_upgraded_i	stat_melee_damage_ap	1.2200	mult
wh3_main_daemon_arms_passive_unending_feast_upgraded	stat_resistance_physical	10.0000	add
wh3_main_daemon_arms_passive_unending_feast_upgraded	stat_weakness_flame	-20.0000	add
wh3_main_daemon_arms_passive_unending_feast	stat_weakness_flame	-20.0000	add
wh3_main_daemon_body_abilities_chaos_armour	stat_damage_reflection	28.0000	add
wh3_main_daemon_body_abilities_chaos_armour	stat_missile_block_chance	20.0000	add
wh3_main_daemon_body_abilities_winds_of_change	scalar_miscast_chance	0.5000	mult
wh3_main_daemon_body_passive_soporific_musk	scalar_speed	0.8500	mult
wh3_main_daemon_body_passive_soporific_musk	stat_melee_attack	-8.0000	add
wh3_main_daemon_body_passive_tempered_rage	stat_resistance_all	20.0000	add
wh3_main_daemon_head_abilities_call_for_power	scalar_splash_attack_power	1.5000	mult
wh3_main_daemon_head_abilities_call_for_power	stat_melee_damage_base	1.5000	mult
wh3_main_daemon_head_abilities_word_of_change	scalar_miscast_chance	2.0000	mult
wh3_main_daemon_legs_abilities_daemonic_onslaught	stat_charge_bonus	1.6000	mult
wh3_main_daemon_legs_abilities_daemonic_onslaught	stat_melee_damage_ap	1.2500	mult
wh3_main_daemon_legs_abilities_daemonic_onslaught	stat_melee_damage_base	1.2500	mult
wh3_main_daemon_legs_passive_sinful_footing	scalar_charge_speed	1.1500	mult
wh3_main_daemon_legs_passive_sinful_footing	scalar_speed	1.1500	mult
wh3_main_daemon_legs_passive_sinful_footing	stat_charge_bonus	1.2500	mult
wh3_main_daemon_wings_abilities_eldritch_aura	stat_resistance_magic	15.0000	add
wh3_main_daemon_wings_abilities_eldritch_aura	stat_resistance_missile	15.0000	add
wh3_main_daemon_wings_abilities_purge_the_weak	scalar_speed	1.3000	mult
wh3_main_daemon_wings_abilities_purge_the_weak	stat_morale	6.0000	add
wh3_main_daemon_wings_abilities_trophy_heads	stat_melee_attack	-30.0000	add
wh3_main_daemon_wings_abilities_trophy_heads	stat_melee_defence	-30.0000	add
wh3_main_daemon_wings_abilities_winds_of_flight	scalar_spell_mastery	1.1500	mult
wh3_main_hidden_dummy_ogre_pre_battle_meat_1	stat_mass	1.0100	mult
wh3_main_hidden_dummy_ogre_pre_battle_meat_2	stat_mass	1.0100	mult
wh3_main_hidden_dummy_ogre_pre_battle_meat_3	stat_mass	1.0100	mult
wh3_main_hidden_dummy_ogre_pre_battle_meat_4	stat_mass	1.0100	mult
wh3_main_hidden_dummy_ogre_pre_battle_meat_5	stat_mass	1.0100	mult
wh3_main_item_abilities_alchemists_elixir_of_iron_skin	stat_armour	90.0000	add
wh3_main_item_abilities_alchemists_elixir_of_puissance	stat_melee_attack	40.0000	add
wh3_main_item_abilities_banner_of_unholy_victory	stat_melee_damage_base	1.1200	mult
wh3_main_item_abilities_banner_of_unholy_victory	stat_morale	10.0000	add
wh3_main_item_abilities_brahmir_statue	stat_morale	-8.0000	add
wh3_main_item_abilities_enthralling_musk	scalar_speed	0.9000	mult
wh3_main_item_abilities_enthralling_musk	stat_charge_bonus	0.8500	mult
wh3_main_item_abilities_ever_full_kovsh	stat_morale	8.0000	add
wh3_main_item_abilities_fistful_of_laurels	stat_melee_attack	40.0000	add
wh3_main_item_abilities_fistful_of_laurels	stat_morale	16.0000	add
wh3_main_item_abilities_fractured_clasp	stat_melee_attack	-5.0000	add
wh3_main_item_abilities_frost_shard_glaive	scalar_speed	0.5500	mult
wh3_main_item_abilities_frost_shard_glaive	stat_melee_defence	-40.0000	add
wh3_main_item_abilities_gnoblar_thiefstone	stat_resistance_all	15.0000	add
wh3_main_item_abilities_hellheart	scalar_miscast_chance	1.5000	mult
wh3_main_item_abilities_maw_shard	scalar_spell_mastery	1.6000	mult
wh3_main_item_abilities_ragbanner	stat_morale	4.0000	add
wh3_main_item_abilities_rune_maw	stat_resistance_magic	10.0000	add
wh3_main_item_abilities_scales_of_the_celestial_court	stat_resistance_physical	75.0000	add
wh3_main_item_abilities_siren_standard	scalar_speed	0.9000	mult
wh3_main_item_abilities_siren_standard	stat_melee_defence	-5.0000	add
wh3_main_item_abilities_skullmantle	stat_morale	-10.0000	add
wh3_main_item_abilities_snowflake_pendant	scalar_miscast_chance	0.5000	mult
wh3_main_item_abilities_standard_of_chaos_glory	stat_morale	10.0000	add
wh3_main_item_abilities_steppe_hunters_horn	stat_bonus_vs_large	2.0000	mult
wh3_main_item_abilities_the_rock_of_inevitability	scalar_charge_speed	0.7500	mult
wh3_main_item_abilities_the_rock_of_inevitability	scalar_speed	0.7500	mult
wh3_main_item_abilities_the_rock_of_inevitability	stat_melee_defence	-26.0000	add
wh3_main_item_abilities_ursuns_claws	stat_melee_damage_base	1.1200	mult
wh3_main_item_passive_armour_of_ursun	stat_melee_attack	12.0000	add
wh3_main_item_passive_armour_of_ursun	stat_melee_damage_ap	1.1800	mult
wh3_main_item_passive_armour_of_ursun	stat_melee_damage_base	1.1800	mult
wh3_main_item_passive_balalaika_of_the_arari	stat_melee_attack	5.0000	add
wh3_main_item_passive_balalaika_of_the_arari	stat_melee_defence	5.0000	add
wh3_main_item_passive_blood_of_the_motherland	stat_melee_defence	5.0000	add
wh3_main_item_passive_catalytic_kiln	stat_weakness_flame	-22.0000	add
wh3_main_item_passive_cauldron_of_the_great_maw_ii	stat_melee_damage_ap	1.2000	mult
wh3_main_item_passive_cauldron_of_the_great_maw_ii	stat_melee_damage_base	1.2000	mult
wh3_main_item_passive_cauldron_of_the_great_maw_i	stat_melee_damage_ap	1.1200	mult
wh3_main_item_passive_cauldron_of_the_great_maw_i	stat_melee_damage_base	1.1200	mult
wh3_main_item_passive_celestial_silk_robe	stat_melee_defence	5.0000	add
wh3_main_item_passive_celestial_silk_robe	stat_resistance_magic	8.0000	add
wh3_main_item_passive_crystal_cloak	stat_resistance_all	20.0000	add
wh3_main_item_passive_great_icon_of_despair	stat_morale	-10.0000	add
wh3_main_item_passive_great_standard_of_sundering	scalar_miscast_chance	1.5000	mult
wh3_main_item_passive_icon_of_endless_war	stat_morale	8.0000	add
wh3_main_item_passive_icon_of_eternal_virulence_0	scalar_missile_damage_ap	0.9000	mult
wh3_main_item_passive_icon_of_eternal_virulence_0	scalar_missile_damage_base	0.9000	mult
wh3_main_item_passive_icon_of_eternal_virulence_0	scalar_speed	0.9000	mult
wh3_main_item_passive_icon_of_eternal_virulence_0	stat_melee_damage_ap	0.9000	mult
wh3_main_item_passive_icon_of_eternal_virulence_0	stat_melee_damage_base	0.9000	mult
wh3_main_item_passive_icon_of_eternal_virulence_1	scalar_missile_damage_ap	0.8500	mult
wh3_main_item_passive_icon_of_eternal_virulence_1	scalar_missile_damage_base	0.8500	mult
wh3_main_item_passive_icon_of_eternal_virulence_1	scalar_speed	0.8500	mult
wh3_main_item_passive_icon_of_eternal_virulence_1	stat_melee_damage_ap	0.8500	mult
wh3_main_item_passive_icon_of_eternal_virulence_1	stat_melee_damage_base	0.8500	mult
wh3_main_item_passive_icon_of_eternal_virulence_2	scalar_missile_damage_ap	0.8000	mult
wh3_main_item_passive_icon_of_eternal_virulence_2	scalar_missile_damage_base	0.8000	mult
wh3_main_item_passive_icon_of_eternal_virulence_2	scalar_speed	0.8000	mult
wh3_main_item_passive_icon_of_eternal_virulence_2	stat_melee_damage_ap	0.8000	mult
wh3_main_item_passive_icon_of_eternal_virulence_2	stat_melee_damage_base	0.8000	mult
wh3_main_item_passive_iron_ice_armour	scalar_speed	0.9000	mult
wh3_main_item_passive_iron_ice_armour	stat_melee_attack	-8.0000	add
wh3_main_item_passive_overtyrants_crown	stat_resistance_all	10.0000	add
wh3_main_item_passive_pennant_of_the_great_orthodoxy	stat_resistance_magic	10.0000	add
wh3_main_item_passive_rock_eye	stat_spotting_forest	1.1000	mult
wh3_main_item_passive_rock_eye	stat_spotting_scrub	1.1000	mult
wh3_main_item_passive_rod_of_command_enemy	scalar_speed	0.8500	mult
wh3_main_item_passive_rod_of_command_friend	scalar_speed	1.1500	mult
wh3_main_item_passive_shield_of_sacrifice	stat_morale	8.0000	add
wh3_main_item_passive_shield_of_sacrifice	stat_resistance_all	20.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_iii	stat_armour	15.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_iii	stat_missile_block_chance	30.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_ii	stat_armour	10.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_ii	stat_missile_block_chance	20.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_i	stat_armour	5.0000	add
wh3_main_item_passive_shield_of_the_nan_gau_i	stat_missile_block_chance	10.0000	add
wh3_main_lord_abilities_ballet_of_blows_1	stat_melee_attack	12.0000	add
wh3_main_lord_abilities_ballet_of_blows_1	stat_melee_damage_ap	1.1200	mult
wh3_main_lord_abilities_ballet_of_blows_1	stat_melee_damage_base	1.1200	mult
wh3_main_lord_abilities_ballet_of_blows_2	stat_melee_attack	24.0000	add
wh3_main_lord_abilities_ballet_of_blows_2	stat_melee_damage_ap	1.2400	mult
wh3_main_lord_abilities_ballet_of_blows_2	stat_melee_damage_base	1.2400	mult
wh3_main_lord_abilities_ballet_of_blows_3	stat_melee_attack	39.0000	add
wh3_main_lord_abilities_ballet_of_blows_3	stat_melee_damage_ap	1.3600	mult
wh3_main_lord_abilities_ballet_of_blows_3	stat_melee_damage_base	1.3600	mult
wh3_main_lord_abilities_blight_swarm	stat_melee_defence	-20.0000	add
wh3_main_lord_abilities_bloodthirst	scalar_charge_speed	1.2500	mult
wh3_main_lord_abilities_bloodthirst	scalar_speed	1.2500	mult
wh3_main_lord_abilities_bloodthirst	stat_charge_bonus	1.4000	mult
wh3_main_lord_abilities_daemonic_possession	stat_resistance_magic	-25.0000	add
wh3_main_lord_abilities_deathbringer_upgraded	stat_melee_damage_ap	2.0000	mult
wh3_main_lord_abilities_deathbringer_upgraded	stat_melee_damage_base	2.0000	mult
wh3_main_lord_abilities_deathbringer	stat_melee_damage_ap	1.5000	mult
wh3_main_lord_abilities_deathbringer	stat_melee_damage_base	1.5000	mult
wh3_main_lord_abilities_everyone_has_their_price	stat_melee_attack	-24.0000	add
wh3_main_lord_abilities_everyone_has_their_price	stat_morale	-8.0000	add
wh3_main_lord_abilities_eye_of_the_storm	stat_melee_attack	24.0000	add
wh3_main_lord_abilities_eye_of_the_storm	stat_melee_damage_ap	1.5000	mult
wh3_main_lord_abilities_eye_of_the_storm	stat_melee_damage_base	1.5000	mult
wh3_main_lord_abilities_fury_of_ursun	stat_melee_damage_ap	1.2500	mult
wh3_main_lord_abilities_fury_of_ursun	stat_melee_damage_base	1.2500	mult
wh3_main_lord_abilities_gaze_of_fate	stat_melee_attack	-40.0000	add
wh3_main_lord_abilities_inspired_assault_iii	stat_charge_bonus	1.4000	mult
wh3_main_lord_abilities_inspired_assault_iii	stat_melee_attack	40.0000	add
wh3_main_lord_abilities_inspired_assault_ii	stat_charge_bonus	1.4000	mult
wh3_main_lord_abilities_inspired_assault_ii	stat_melee_attack	24.0000	add
wh3_main_lord_abilities_inspired_assault_i	stat_charge_bonus	1.2000	mult
wh3_main_lord_abilities_inspired_assault_i	stat_melee_attack	24.0000	add
wh3_main_lord_abilities_inspired_defence_iii	stat_melee_defence	40.0000	add
wh3_main_lord_abilities_inspired_defence_iii	stat_morale	16.0000	add
wh3_main_lord_abilities_inspired_defence_ii	stat_melee_defence	24.0000	add
wh3_main_lord_abilities_inspired_defence_ii	stat_morale	16.0000	add
wh3_main_lord_abilities_inspired_defence_i	stat_melee_defence	24.0000	add
wh3_main_lord_abilities_inspired_defence_i	stat_morale	16.0000	add
wh3_main_lord_abilities_inspired_marksmanship_iii	stat_accuracy	60.0000	add
wh3_main_lord_abilities_inspired_marksmanship_iii	stat_reloading	40.0000	add
wh3_main_lord_abilities_inspired_marksmanship_ii	stat_accuracy	60.0000	add
wh3_main_lord_abilities_inspired_marksmanship_ii	stat_reloading	20.0000	add
wh3_main_lord_abilities_inspired_marksmanship_i	stat_accuracy	30.0000	add
wh3_main_lord_abilities_inspired_marksmanship_i	stat_reloading	20.0000	add
wh3_main_lord_abilities_master_of_alchemy_flaming	scalar_missile_damage_base	1.5000	mult
wh3_main_lord_abilities_master_of_alchemy_flaming	stat_melee_damage_base	1.6000	mult
wh3_main_lord_abilities_master_of_alchemy_piercing	scalar_missile_damage_ap	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy_piercing	scalar_missile_damage_base	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy_piercing	stat_melee_damage_ap	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy_piercing	stat_melee_damage_base	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy_poison	scalar_missile_damage_base	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy_poison	stat_melee_damage_base	1.3000	mult
wh3_main_lord_abilities_master_of_alchemy	scalar_missile_damage_base	1.2500	mult
wh3_main_lord_abilities_master_of_alchemy	stat_melee_damage_base	1.3000	mult
wh3_main_lord_abilities_oracle_of_eternity	stat_resistance_all	44.0000	add
wh3_main_lord_abilities_plaguefathers_oration	stat_melee_defence	24.0000	add
wh3_main_lord_abilities_plaguefathers_oration	stat_morale	16.0000	add
wh3_main_lord_abilities_seductive_glory	stat_melee_defence	-24.0000	add
wh3_main_lord_abilities_shadow_shroud	stat_resistance_all	60.0000	add
wh3_main_lord_abilities_slaughter_and_carnage	stat_melee_damage_ap	2.0000	mult
wh3_main_lord_abilities_slaughter_and_carnage	stat_melee_damage_base	2.0000	mult
wh3_main_lord_abilities_the_dark_master	stat_melee_attack	-40.0000	add
wh3_main_lord_abilities_virulent_contagion_upgraded	stat_melee_defence	-50.0000	add
wh3_main_lord_abilities_virulent_contagion	stat_melee_defence	-40.0000	add
wh3_main_lord_abilities_willing_prey	stat_melee_attack	-24.0000	add
wh3_main_lord_abilities_willing_prey	stat_melee_defence	-40.0000	add
wh3_main_lord_abilities_wrath_of_the_storm	stat_melee_attack	24.0000	add
wh3_main_lord_abilities_wrathful_reaper	stat_melee_damage_ap	1.5000	mult
wh3_main_lord_abilities_wrathful_reaper	stat_melee_damage_base	1.5000	mult
wh3_main_lord_passive_allure_of_slaanesh	stat_melee_attack	-8.0000	add
wh3_main_lord_passive_aura_of_majesty	stat_melee_defence	-9.0000	add
wh3_main_lord_passive_blaze_of_devotion	stat_melee_attack	5.0000	add
wh3_main_lord_passive_blaze_of_devotion	stat_morale	4.0000	add
wh3_main_lord_passive_disdain_of_the_dragons	stat_melee_attack	-8.0000	add
wh3_main_lord_passive_fetid_stench	stat_morale	-8.0000	add
wh3_main_lord_passive_fuelled_by_rage	stat_melee_damage_ap	1.2500	mult
wh3_main_lord_passive_fuelled_by_rage	stat_melee_damage_base	1.2500	mult
wh3_main_lord_passive_glamour_of_slaanesh	stat_melee_attack	-5.0000	add
wh3_main_lord_passive_grand_strategist	stat_melee_defence	9.0000	add
wh3_main_lord_passive_grand_strategist	stat_reloading	10.0000	add
wh3_main_lord_passive_hardened_scale	stat_resistance_all	40.0000	add
wh3_main_lord_passive_hoardmaster	stat_morale	8.0000	add
wh3_main_lord_passive_kill_for_khorne	stat_melee_attack	5.0000	add
wh3_main_lord_passive_kill_for_khorne	stat_morale	4.0000	add
wh3_main_lord_passive_master_of_fates	stat_melee_defence	8.0000	add
wh3_main_lord_passive_master_of_fates	stat_morale	8.0000	add
wh3_main_lord_passive_revel_in_slaughter	stat_melee_attack	8.0000	add
wh3_main_lord_passive_revel_in_slaughter	stat_morale	8.0000	add
wh3_main_lord_passive_seer_of_destiny	stat_melee_defence	5.0000	add
wh3_main_lord_passive_seer_of_destiny	stat_morale	4.0000	add
wh3_main_lord_passive_strategist	stat_melee_defence	5.0000	add
wh3_main_lord_passive_strategist	stat_reloading	5.0000	add
wh3_main_lord_passive_warding_iron	stat_resistance_all	5.0000	add
wh3_main_lord_passive_whisper_of_glory	stat_melee_defence	-5.0000	add
wh3_main_lord_passive_whispers_in_the_darkness	stat_morale	-6.0000	add
wh3_main_lore_passive_blissful_rapture	stat_melee_attack	12.0000	add
wh3_main_lore_passive_blissful_rapture	stat_morale	4.0000	add
wh3_main_lore_passive_fires_of_change	stat_resistance_all	10.0000	add
wh3_main_lore_passive_freezing_winds	scalar_speed	0.7500	mult
wh3_main_lore_passive_frost_shield	stat_armour	15.0000	add
wh3_main_lore_passive_frost_shield	stat_missile_block_chance	12.0000	add
wh3_main_lore_passive_power_of_yin	scalar_speed	0.9000	mult
wh3_main_lore_passive_power_of_yin	stat_armour	-15.0000	add
wh3_main_lore_passive_strength_of_yang	stat_melee_damage_ap	1.2400	mult
wh3_main_lore_passive_strength_of_yang	stat_melee_damage_base	1.2400	mult
wh3_main_mount_passive_totem_of_endless_bloodletting	stat_melee_attack	8.0000	add
wh3_main_mount_passive_totem_of_endless_bloodletting	stat_morale	4.0000	add
wh3_main_prisoners_dismember	scalar_charge_speed	0.4000	mult
wh3_main_prisoners_dismember	scalar_entity_acceleration_modifier	0.3500	mult
wh3_main_prisoners_dismember	scalar_speed	0.4000	mult
wh3_main_prisoners_massacre	stat_melee_damage_ap	1.2500	mult
wh3_main_prisoners_massacre	stat_melee_damage_base	1.2000	mult
wh3_main_pro_character_abilities_heroic_killing_blow_1	stat_melee_damage_ap	1.5000	mult
wh3_main_pro_character_abilities_heroic_killing_blow_1	stat_melee_damage_base	1.5000	mult
wh3_main_pro_character_abilities_heroic_killing_blow_2	stat_melee_damage_ap	2.0000	mult
wh3_main_pro_character_abilities_heroic_killing_blow_2	stat_melee_damage_base	2.0000	mult
wh3_main_pro_character_abilities_ursuns_roar_1	stat_melee_attack	20.0000	add
wh3_main_pro_character_abilities_ursuns_roar_1	stat_morale	16.0000	add
wh3_main_pro_character_abilities_ursuns_roar_2	stat_melee_attack	40.0000	add
wh3_main_pro_character_abilities_ursuns_roar_2	stat_morale	16.0000	add
wh3_main_pro_character_abilities_ursuns_roar_3	stat_melee_attack	60.0000	add
wh3_main_pro_character_abilities_ursuns_roar_3	stat_morale	16.0000	add
wh3_main_pro_character_abilities_ursuns_roar	stat_melee_attack	40.0000	add
wh3_main_pro_quest_passive_favour_of_the_ruinous_powers	stat_melee_attack	8.0000	add
wh3_main_siege_defender	stat_melee_defence	1.1500	mult
wh3_main_siege_defender	stat_morale	10.0000	add
wh3_main_siege_momentum	stat_melee_attack	1.2000	mult
wh3_main_siege_momentum	stat_morale	10.0000	add
wh3_main_spell_bound_transmutation_of_lead	stat_melee_attack	-24.0000	add
wh3_main_spell_bound_transmutation_of_lead	stat_melee_damage_base	0.7000	mult
wh3_main_spell_great_maw_braingobbler_upgraded	stat_morale	-16.0000	add
wh3_main_spell_great_maw_braingobbler	stat_morale	-16.0000	add
wh3_main_spell_great_maw_bullgorger_upgraded	stat_melee_attack	24.0000	add
wh3_main_spell_great_maw_bullgorger_upgraded	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_great_maw_bullgorger	stat_melee_attack	24.0000	add
wh3_main_spell_great_maw_bullgorger	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_great_maw_toothcracker_upgraded	stat_armour	30.0000	add
wh3_main_spell_great_maw_toothcracker_upgraded	stat_resistance_missile	22.0000	add
wh3_main_spell_great_maw_toothcracker	stat_armour	30.0000	add
wh3_main_spell_great_maw_toothcracker	stat_resistance_missile	22.0000	add
wh3_main_spell_ice_crystal_sanctuary_upgraded	stat_resistance_all	80.0000	add
wh3_main_spell_ice_crystal_sanctuary	stat_resistance_all	80.0000	add
wh3_main_spell_ice_frost_blades_upgraded	stat_melee_attack	24.0000	add
wh3_main_spell_ice_frost_blades_upgraded	stat_melee_damage_ap	1.5000	mult
wh3_main_spell_ice_frost_blades_upgraded	stat_melee_damage_base	1.5000	mult
wh3_main_spell_ice_frost_blades	stat_melee_attack	24.0000	add
wh3_main_spell_ice_frost_blades	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_ice_frost_blades	stat_melee_damage_base	1.2500	mult
wh3_main_spell_ice_heart_of_winter_2	scalar_speed	0.7500	mult
wh3_main_spell_ice_heart_of_winter_3	scalar_speed	0.6000	mult
wh3_main_spell_ice_heart_of_winter_4	scalar_speed	0.4000	mult
wh3_main_spell_ice_heart_of_winter_upgraded_2	scalar_speed	0.7500	mult
wh3_main_spell_ice_heart_of_winter_upgraded_3	scalar_speed	0.6000	mult
wh3_main_spell_ice_heart_of_winter_upgraded_4	scalar_speed	0.4000	mult
wh3_main_spell_ice_ice_sheet	scalar_charge_speed	0.7500	mult
wh3_main_spell_ice_ice_sheet	scalar_entity_acceleration_modifier	0.7500	mult
wh3_main_spell_ice_ice_sheet	scalar_speed	0.7500	mult
wh3_main_spell_nurgle_curse_of_the_leper_upgraded	stat_armour	60.0000	add
wh3_main_spell_nurgle_curse_of_the_leper_upgraded	stat_damage_reflection	28.0000	add
wh3_main_spell_nurgle_curse_of_the_leper	stat_armour	30.0000	add
wh3_main_spell_nurgle_curse_of_the_leper	stat_damage_reflection	14.0000	add
wh3_main_spell_nurgle_miasma_of_pestilence_upgraded	stat_charge_bonus	0.6000	mult
wh3_main_spell_nurgle_miasma_of_pestilence_upgraded	stat_melee_attack	-24.0000	add
wh3_main_spell_nurgle_miasma_of_pestilence	stat_charge_bonus	0.6000	mult
wh3_main_spell_nurgle_miasma_of_pestilence	stat_melee_attack	-24.0000	add
wh3_main_spell_slaanesh_acquiescence_upgraded	scalar_speed	0.5500	mult
wh3_main_spell_slaanesh_acquiescence_upgraded	stat_melee_defence	-24.0000	add
wh3_main_spell_slaanesh_acquiescence	scalar_speed	0.7500	mult
wh3_main_spell_slaanesh_acquiescence	stat_melee_defence	-24.0000	add
wh3_main_spell_slaanesh_hysterical_frenzy_upgraded	stat_melee_attack	40.0000	add
wh3_main_spell_slaanesh_hysterical_frenzy_upgraded	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_slaanesh_hysterical_frenzy	stat_melee_attack	40.0000	add
wh3_main_spell_slaanesh_hysterical_frenzy	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_slaanesh_phantasmagoria_upgraded	stat_morale	-16.0000	add
wh3_main_spell_slaanesh_phantasmagoria	stat_morale	-16.0000	add
wh3_main_spell_tempest_gust_of_true_flight_upgraded	scalar_missile_range	1.3000	mult
wh3_main_spell_tempest_gust_of_true_flight_upgraded	stat_accuracy	30.0000	add
wh3_main_spell_tempest_gust_of_true_flight	scalar_missile_range	1.3000	mult
wh3_main_spell_tempest_gust_of_true_flight	stat_accuracy	30.0000	add
wh3_main_spell_tempest_hawks_of_miska_upgraded	stat_morale	-16.0000	add
wh3_main_spell_tempest_hawks_of_miska	stat_morale	-16.0000	add
wh3_main_spell_tempest_swiftwing_upgraded	scalar_speed	1.2500	mult
wh3_main_spell_tempest_swiftwing_upgraded	stat_charge_bonus	1.4000	mult
wh3_main_spell_tempest_swiftwing	scalar_speed	1.2500	mult
wh3_main_spell_tempest_swiftwing	stat_charge_bonus	1.4000	mult
wh3_main_spell_tzeentch_treason_of_tzeentch_upgraded	stat_melee_attack	-24.0000	add
wh3_main_spell_tzeentch_treason_of_tzeentch_upgraded	stat_morale	-16.0000	add
wh3_main_spell_tzeentch_treason_of_tzeentch	stat_morale	-16.0000	add
wh3_main_spell_yang_jade_shield_upgraded	stat_resistance_all	44.0000	add
wh3_main_spell_yang_jade_shield	stat_resistance_all	44.0000	add
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	stat_melee_attack	40.0000	add
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	stat_melee_damage_ap	1.5000	mult
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	stat_melee_damage_base	1.5000	mult
wh3_main_spell_yang_might_of_heaven_and_earth	stat_melee_attack	24.0000	add
wh3_main_spell_yang_might_of_heaven_and_earth	stat_melee_damage_ap	1.2500	mult
wh3_main_spell_yang_might_of_heaven_and_earth	stat_melee_damage_base	1.2500	mult
wh3_main_spell_yang_stone_ground_stance_upgraded	stat_mass	2.0000	mult
wh3_main_spell_yang_stone_ground_stance_upgraded	stat_morale	8.0000	add
wh3_main_spell_yang_stone_ground_stance	stat_mass	2.0000	mult
wh3_main_spell_yang_stone_ground_stance	stat_morale	8.0000	add
wh3_main_spell_yin_storm_of_shadows_upgraded	scalar_speed	0.5500	mult
wh3_main_spell_yin_storm_of_shadows	scalar_speed	0.5500	mult
wh3_main_unit_abilities_gnoblar_traps_1	scalar_charge_speed	0.5500	mult
wh3_main_unit_abilities_gnoblar_traps_1	scalar_speed	0.5500	mult
wh3_main_unit_abilities_gnoblar_traps_1	stat_charge_bonus	0.6000	mult
wh3_main_unit_abilities_mimic_brutish_charge	stat_charge_bonus	20.0000	add
wh3_main_unit_contact_disorientated	scalar_speed	0.7000	mult
wh3_main_unit_contact_disorientated	stat_melee_attack	-6.0000	add
wh3_main_unit_contact_disorientated	stat_melee_defence	-4.0000	add
wh3_main_unit_contact_frostbite_upgraded	scalar_speed	0.7000	mult
wh3_main_unit_contact_frostbite_upgraded	stat_morale	-8.0000	add
wh3_main_unit_contact_soporific_musk	stat_melee_attack	-5.0000	add
wh3_main_unit_contact_soporific_musk	stat_melee_defence	-5.0000	add
wh3_main_unit_contact_warpflame	stat_armour	-10.0000	add
wh3_main_unit_contact_warpflame	stat_weakness_flame	-10.0000	add
wh3_main_unit_passive_battle_harmony_elf	stat_melee_defence	6.0000	add
wh3_main_unit_passive_battle_harmony_elf	stat_morale	6.0000	add
wh3_main_unit_passive_battle_harmony_elf	stat_reloading	12.0000	add
wh3_main_unit_passive_battle_harmony_yang	stat_melee_attack	4.0000	add
wh3_main_unit_passive_battle_harmony_yang	stat_melee_defence	4.0000	add
