uniform_name	filename	battle_filename	campaign_porthole_filename	campaign_politician_filename	campaign_override_skeleton
wh3_dlc27_uniform_chs_cha_daemon_prince_mkho_qb	wh3_dlc27_chs_cha_daemon_prince_kho_qb	wh3_dlc27_chs_cha_daemon_prince_kho_qb	wh3_dlc27_chs_cha_daemon_prince_kho_qb		
wh3_dlc27_uniform_chs_exalted_hero_msla_01	wh3_dlc27_chs_exalted_hero_msla_campaign_01	wh3_dlc27_chs_exalted_hero_msla_campaign_01	wh3_dlc27_chs_exalted_hero_msla_campaign_01		
wh3_dlc27_uniform_chs_exalted_hero_msla_02	wh3_dlc27_chs_exalted_hero_msla_campaign_02	wh3_dlc27_chs_exalted_hero_msla_campaign_02	wh3_dlc27_chs_exalted_hero_msla_campaign_02		
wh3_dlc27_uniform_chs_exalted_hero_msla_03	wh3_dlc27_chs_exalted_hero_msla_campaign_03	wh3_dlc27_chs_exalted_hero_msla_campaign_03	wh3_dlc27_chs_exalted_hero_msla_campaign_03		
wh3_dlc27_uniform_chs_sorcerer_lord_shadows_msla	wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla	wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla	wh3_dlc27_chs_cha_sorcerer_lord_shadows_msla		
wh3_dlc27_uniform_chs_sorcerer_lord_slaanesh_msla	wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla	wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla	wh3_dlc27_chs_cha_sorcerer_lord_slaanesh_msla		
wh3_dlc27_uniform_hef_aislinn	wh3_dlc27_hef_cha_sea_lord_aislinn	wh3_dlc27_hef_cha_sea_lord_aislinn	wh3_dlc27_hef_cha_sea_lord_aislinn		
wh3_dlc27_uniform_hef_caradryan	wh3_dlc27_hef_cha_caradryan	wh3_dlc27_hef_cha_caradryan	wh3_dlc27_hef_cha_caradryan		
wh3_dlc27_uniform_hef_dragonship	wh3_dlc27_campaign_hef_dragonship	wh3_dlc27_campaign_hef_dragonship	wh3_dlc27_campaign_hef_dragonship		
wh3_dlc27_uniform_hef_mist_mage_01	wh3_dlc27_hef_cha_mist_mage_campaign_01	wh3_dlc27_hef_cha_mist_mage_campaign_01	wh3_dlc27_hef_cha_mist_mage_campaign_01		
wh3_dlc27_uniform_hef_mist_mage_02	wh3_dlc27_hef_cha_mist_mage_campaign_02	wh3_dlc27_hef_cha_mist_mage_campaign_02	wh3_dlc27_hef_cha_mist_mage_campaign_02		
wh3_dlc27_uniform_hef_mist_mage_03	wh3_dlc27_hef_cha_mist_mage_campaign_03	wh3_dlc27_hef_cha_mist_mage_campaign_03	wh3_dlc27_hef_cha_mist_mage_campaign_03		
wh3_dlc27_uniform_hef_mon_black_dragon_boss	wh2_main_def_mon_black_dragon	wh2_main_def_mon_black_dragon	wh2_main_def_mon_black_dragon		
wh3_dlc27_uniform_hef_sea_helm	wh3_dlc27_hef_cha_sea_helm	wh3_dlc27_hef_cha_sea_helm	wh3_dlc27_hef_cha_sea_helm		
wh3_dlc27_uniform_hef_sea_helm_campaign_01	wh3_dlc27_hef_cha_sea_helm_campaign_01	wh3_dlc27_hef_cha_sea_helm_campaign_01	wh3_dlc27_hef_cha_sea_helm_campaign_01		
wh3_dlc27_uniform_hef_sea_helm_campaign_02	wh3_dlc27_hef_cha_sea_helm_campaign_02	wh3_dlc27_hef_cha_sea_helm_campaign_02	wh3_dlc27_hef_cha_sea_helm_campaign_02		
wh3_dlc27_uniform_hef_sea_helm_campaign_03	wh3_dlc27_hef_cha_sea_helm_campaign_03	wh3_dlc27_hef_cha_sea_helm_campaign_03	wh3_dlc27_hef_cha_sea_helm_campaign_03		
wh3_dlc27_uniform_nor_beorg_bearstruck	wh3_dlc27_nor_cha_beorg_bearstruck	wh3_dlc27_nor_cha_beorg_bearstruck	wh3_dlc27_nor_cha_beorg_bearstruck		
wh3_dlc27_uniform_nor_fimir_noble_01	wh3_dlc27_nor_cha_fimir_noble_campaign_01	wh3_dlc27_nor_cha_fimir_noble_campaign_01	wh3_dlc27_nor_cha_fimir_noble_campaign_01		
wh3_dlc27_uniform_nor_fimir_noble_02	wh3_dlc27_nor_cha_fimir_noble_campaign_02	wh3_dlc27_nor_cha_fimir_noble_campaign_02	wh3_dlc27_nor_cha_fimir_noble_campaign_02		
wh3_dlc27_uniform_nor_fimir_noble_03	wh3_dlc27_nor_cha_fimir_noble_campaign_03	wh3_dlc27_nor_cha_fimir_noble_campaign_03	wh3_dlc27_nor_cha_fimir_noble_campaign_03		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_death_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_01		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_death_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_02		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_death_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_death_campaign_03		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_fire_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_01		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_fire_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_02		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_fire_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_fire_campaign_03		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_metal_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_01	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_01		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_metal_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_02	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_02		
wh3_dlc27_uniform_nor_great_shaman_sorcerer_metal_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_03	wh3_dlc27_nor_cha_great_shaman_sorcerer_metal_campaign_03		
wh3_dlc27_uniform_nor_mon_bale_taurus_boss_boss	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_mon_bale_taurus	wh3_dlc23_chd_mon_bale_taurus		
wh3_dlc27_uniform_nor_mon_celestial_lion_boss	wh3_dlc24_cth_celestial_lion	wh3_dlc24_cth_celestial_lion	wh3_dlc24_cth_celestial_lion		
wh3_dlc27_uniform_nor_mon_cockatrice_boss	wh3_dlc24_tze_mon_cockatrice	wh3_dlc24_tze_mon_cockatrice	wh3_dlc24_tze_mon_cockatrice		
wh3_dlc27_uniform_nor_mon_ghorgon_boss	wh2_dlc17_bst_mon_ghorgon_boss	wh2_dlc17_bst_mon_ghorgon_boss	wh2_dlc17_bst_mon_ghorgon_boss		
wh3_dlc27_uniform_nor_mon_giant_boss	wh3_main_ogr_giant_0	wh3_main_ogr_giant_0	wh3_main_ogr_giant_0		
wh3_dlc27_uniform_nor_mon_preyton_boss	wh3_dlc27_sla_mon_preyton	wh3_dlc27_sla_mon_preyton	wh3_dlc27_sla_mon_preyton		
wh3_dlc27_uniform_nor_mon_thundertusk_boss	wh3_dlc26_ogr_mon_thundertusk	wh3_dlc26_ogr_mon_thundertusk	wh3_dlc26_ogr_mon_thundertusk		
wh3_dlc27_uniform_nor_mon_toad_dragon_boss	wh3_dlc25_nur_mon_toad_dragon	wh3_dlc25_nur_mon_toad_dragon	wh3_dlc25_nur_mon_toad_dragon		
wh3_dlc27_uniform_nor_sayl_the_faithless	wh3_dlc27_nor_cha_sayl_the_faithless_campaign	wh3_dlc27_nor_cha_sayl_the_faithless	wh3_dlc27_nor_cha_sayl_the_faithless_campaign		
wh3_dlc27_uniform_sla_dechala	wh3_dlc27_sla_cha_dechala	wh3_dlc27_sla_cha_dechala	wh3_dlc27_sla_cha_dechala		
wh3_dlc27_uniform_sla_druchii_anointed_01	wh3_dlc27_sla_cha_druchii_anointed_campaign_01	wh3_dlc27_sla_cha_druchii_anointed_campaign_01	wh3_dlc27_sla_cha_druchii_anointed_campaign_01		
wh3_dlc27_uniform_sla_druchii_anointed_02	wh3_dlc27_sla_cha_druchii_anointed_campaign_02	wh3_dlc27_sla_cha_druchii_anointed_campaign_02	wh3_dlc27_sla_cha_druchii_anointed_campaign_02		
wh3_dlc27_uniform_sla_druchii_anointed_03	wh3_dlc27_sla_cha_druchii_anointed_campaign_03	wh3_dlc27_sla_cha_druchii_anointed_campaign_03	wh3_dlc27_sla_cha_druchii_anointed_campaign_03		
wh3_dlc27_uniform_sla_masque_of_slaanesh	wh3_dlc27_sla_cha_masque_of_slaanesh	wh3_dlc27_sla_cha_masque_of_slaanesh	wh3_dlc27_sla_cha_masque_of_slaanesh		
wh3_dlc27_uniform_sla_sorcerer_lord_01	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_01	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_01	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_01		
wh3_dlc27_uniform_sla_sorcerer_lord_02	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_02	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_02	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_02		
wh3_dlc27_uniform_sla_sorcerer_lord_03	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_03	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_03	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_03		
wh3_dlc27_uniform_sla_sorcerer_lord_04	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_04	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_04	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_04		
wh3_dlc27_uniform_sla_sorcerer_lord_05	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_05	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_05	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_05		
wh3_dlc27_uniform_sla_sorcerer_lord_06	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_06	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_06	wh3_dlc27_chs_cha_sorcerer_lord_msla_campaign_06		
wh3_dlc27_uniform_sla_styrkaar_the_sortsvinaer	wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer	wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer	wh3_dlc27_sla_cha_styrkaar_the_sortsvinaer		
wh3_dlc2_uniform_ksl_cha_mother_ostankya	wh3_dlc24_ksl_cha_mother_ostankya	wh3_dlc24_ksl_cha_mother_ostankya	wh3_dlc24_ksl_cha_mother_ostankya		
wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit	wh3_main_ie_nor_cha_exalted_great_unclean_one_burplesmirk_spewpit		
wh3_main_ie_nor_chaos_lord_killmaim	wh3_main_ie_nor_chaos_lord_killmaim	wh3_main_ie_nor_chaos_lord_killmaim	wh3_main_ie_nor_chaos_lord_killmaim		
wh3_main_pro_uniform_ksl_gerik	wh3_main_pro_ksl_cha_gerik_0	wh3_main_pro_ksl_cha_gerik_0	wh3_main_pro_ksl_cha_gerik_0		
wh3_main_pro_uniform_ksl_yuri	wh3_main_pro_ksl_cha_yuri_0	wh3_main_pro_ksl_cha_yuri_0	wh3_main_pro_ksl_cha_yuri_0		
wh3_main_pro_uniform_ksl_yuri_1	wh3_main_pro_ksl_cha_yuri_1	wh3_main_pro_ksl_cha_yuri_1	wh3_main_pro_ksl_cha_yuri_1		
wh3_main_pro_uniform_ksl_yuri_2	wh3_main_pro_ksl_cha_yuri_2	wh3_main_pro_ksl_cha_yuri_2	wh3_main_pro_ksl_cha_yuri_2		
wh3_main_pro_uniform_ksl_yuri_3	wh3_main_pro_ksl_cha_yuri_3	wh3_main_pro_ksl_cha_yuri_3	wh3_main_pro_ksl_cha_yuri_3		
wh3_main_pro_uniform_nor_skollden	wh3_main_pro_nor_cha_skollden_0	wh3_main_pro_nor_cha_skollden_0	wh3_main_pro_nor_cha_skollden_0		
wh3_main_pro_uniform_slavin	wh3_main_pro_ksl_cha_slavin_0	wh3_main_pro_ksl_cha_slavin_0	wh3_main_pro_ksl_cha_slavin_0		
wh3_main_uniform_cth_alchemist_01	wh3_main_cth_cha_alchemist_campaign_01	wh3_main_cth_cha_alchemist_campaign_01	wh3_main_cth_cha_alchemist_campaign_01		
wh3_main_uniform_cth_alchemist_02	wh3_main_cth_cha_alchemist_campaign_02	wh3_main_cth_cha_alchemist_campaign_02	wh3_main_cth_cha_alchemist_campaign_02		
wh3_main_uniform_cth_alchemist_03	wh3_main_cth_cha_alchemist_campaign_03	wh3_main_cth_cha_alchemist_campaign_03	wh3_main_cth_cha_alchemist_campaign_03		
wh3_main_uniform_cth_alchemist_04	wh3_main_cth_cha_alchemist_campaign_04	wh3_main_cth_cha_alchemist_campaign_04	wh3_main_cth_cha_alchemist_campaign_04		
wh3_main_uniform_cth_alchemist_05	wh3_main_cth_cha_alchemist_campaign_05	wh3_main_cth_cha_alchemist_campaign_05	wh3_main_cth_cha_alchemist_campaign_05		
wh3_main_uniform_cth_astromancer_01	wh3_main_cth_cha_astromancer_campaign_01	wh3_main_cth_cha_astromancer_campaign_01	wh3_main_cth_cha_astromancer_campaign_01		
wh3_main_uniform_cth_astromancer_02	wh3_main_cth_cha_astromancer_campaign_02	wh3_main_cth_cha_astromancer_campaign_02	wh3_main_cth_cha_astromancer_campaign_02		
wh3_main_uniform_cth_astromancer_03	wh3_main_cth_cha_astromancer_campaign_03	wh3_main_cth_cha_astromancer_campaign_03	wh3_main_cth_cha_astromancer_campaign_03		
wh3_main_uniform_cth_astromancer_04	wh3_main_cth_cha_astromancer_campaign_04	wh3_main_cth_cha_astromancer_campaign_04	wh3_main_cth_cha_astromancer_campaign_04		
wh3_main_uniform_cth_astromancer_05	wh3_main_cth_cha_astromancer_campaign_05	wh3_main_cth_cha_astromancer_campaign_05	wh3_main_cth_cha_astromancer_campaign_05		
wh3_main_uniform_cth_dragon_blooded_shugengan_01	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_01	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_01	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_01		
wh3_main_uniform_cth_dragon_blooded_shugengan_02	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_02	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_02	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_02		
wh3_main_uniform_cth_dragon_blooded_shugengan_03	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_03	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_03	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_03		
wh3_main_uniform_cth_dragon_blooded_shugengan_04	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_04	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_04	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_04		
wh3_main_uniform_cth_dragon_blooded_shugengan_05	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_05	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_05	wh3_main_cth_cha_dragon_blooded_shugengan_lord_campaign_05		
wh3_main_uniform_cth_lord_magistrate_01	wh3_main_cth_cha_lord_magistrate_campaign_01	wh3_main_cth_cha_lord_magistrate_campaign_01	wh3_main_cth_cha_lord_magistrate_campaign_01		
wh3_main_uniform_cth_lord_magistrate_02	wh3_main_cth_cha_lord_magistrate_campaign_02	wh3_main_cth_cha_lord_magistrate_campaign_02	wh3_main_cth_cha_lord_magistrate_campaign_02		
wh3_main_uniform_cth_lord_magistrate_03	wh3_main_cth_cha_lord_magistrate_campaign_03	wh3_main_cth_cha_lord_magistrate_campaign_03	wh3_main_cth_cha_lord_magistrate_campaign_03		
wh3_main_uniform_cth_lord_magistrate_04	wh3_main_cth_cha_lord_magistrate_campaign_04	wh3_main_cth_cha_lord_magistrate_campaign_04	wh3_main_cth_cha_lord_magistrate_campaign_04		
wh3_main_uniform_cth_lord_magistrate_05	wh3_main_cth_cha_lord_magistrate_campaign_05	wh3_main_cth_cha_lord_magistrate_campaign_05	wh3_main_cth_cha_lord_magistrate_campaign_05		
wh3_main_uniform_cth_miao_ying	wh3_main_cth_cha_storm_dragon_0	wh3_main_cth_cha_storm_dragon_0	wh3_main_cth_cha_storm_dragon_0		
wh3_main_uniform_cth_zhao_ming	wh3_main_cth_cha_iron_dragon_0	wh3_main_cth_cha_iron_dragon_0	wh3_main_cth_cha_iron_dragon_0		
wh3_main_uniform_dae_belakor	wh3_main_dae_cha_belakor	wh3_main_dae_cha_belakor	wh3_main_dae_cha_belakor		
wh3_main_uniform_dae_daemon_prince	wh3_main_dae_cha_daemon_prince	wh3_main_dae_cha_daemon_prince	wh3_main_dae_cha_daemon_prince		humanoid10e
wh3_main_uniform_kho_bloodreaper_01	wh3_main_kho_cha_bloodreaper_campaign_01	wh3_main_kho_cha_bloodreaper_campaign_01	wh3_main_kho_cha_bloodreaper_campaign_01		
wh3_main_uniform_kho_bloodreaper_02	wh3_main_kho_cha_bloodreaper_campaign_02	wh3_main_kho_cha_bloodreaper_campaign_02	wh3_main_kho_cha_bloodreaper_campaign_02		
wh3_main_uniform_kho_bloodreaper_03	wh3_main_kho_cha_bloodreaper_campaign_03	wh3_main_kho_cha_bloodreaper_campaign_03	wh3_main_kho_cha_bloodreaper_campaign_03		
wh3_main_uniform_kho_bloodreaper_04	wh3_main_kho_cha_bloodreaper_campaign_04	wh3_main_kho_cha_bloodreaper_campaign_04	wh3_main_kho_cha_bloodreaper_campaign_04		
wh3_main_uniform_kho_bloodreaper_05	wh3_main_kho_cha_bloodreaper_campaign_05	wh3_main_kho_cha_bloodreaper_campaign_05	wh3_main_kho_cha_bloodreaper_campaign_05		
wh3_main_uniform_kho_cultist_01	wh3_main_kho_cha_cultist_campaign_01	wh3_main_kho_cha_cultist_campaign_01	wh3_main_kho_cha_cultist_campaign_01		
wh3_main_uniform_kho_cultist_02	wh3_main_kho_cha_cultist_campaign_02	wh3_main_kho_cha_cultist_campaign_02	wh3_main_kho_cha_cultist_campaign_02		
wh3_main_uniform_kho_cultist_03	wh3_main_kho_cha_cultist_campaign_03	wh3_main_kho_cha_cultist_campaign_03	wh3_main_kho_cha_cultist_campaign_03		
wh3_main_uniform_kho_cultist_04	wh3_main_kho_cha_cultist_campaign_04	wh3_main_kho_cha_cultist_campaign_04	wh3_main_kho_cha_cultist_campaign_04		
wh3_main_uniform_kho_cultist_05	wh3_main_kho_cha_cultist_campaign_05	wh3_main_kho_cha_cultist_campaign_05	wh3_main_kho_cha_cultist_campaign_05		
wh3_main_uniform_kho_exalted_bloodthirster_01	wh3_main_kho_cha_exalted_bloodthirster_campaign_01	wh3_main_kho_cha_exalted_bloodthirster_campaign_01	wh3_main_kho_cha_exalted_bloodthirster_campaign_01		
wh3_main_uniform_kho_exalted_bloodthirster_02	wh3_main_kho_cha_exalted_bloodthirster_campaign_02	wh3_main_kho_cha_exalted_bloodthirster_campaign_02	wh3_main_kho_cha_exalted_bloodthirster_campaign_02		
wh3_main_uniform_kho_exalted_bloodthirster_03	wh3_main_kho_cha_exalted_bloodthirster_campaign_03	wh3_main_kho_cha_exalted_bloodthirster_campaign_03	wh3_main_kho_cha_exalted_bloodthirster_campaign_03		
wh3_main_uniform_kho_exalted_bloodthirster_04	wh3_main_kho_cha_exalted_bloodthirster_campaign_04	wh3_main_kho_cha_exalted_bloodthirster_campaign_04	wh3_main_kho_cha_exalted_bloodthirster_campaign_04		
wh3_main_uniform_kho_exalted_bloodthirster_05	wh3_main_kho_cha_exalted_bloodthirster_campaign_05	wh3_main_kho_cha_exalted_bloodthirster_campaign_05	wh3_main_kho_cha_exalted_bloodthirster_campaign_05		
wh3_main_uniform_kho_herald_of_khorne_01	wh3_main_kho_cha_herald_of_khorne_campaign_01	wh3_main_kho_cha_herald_of_khorne_campaign_01	wh3_main_kho_cha_herald_of_khorne_campaign_01		
wh3_main_uniform_kho_herald_of_khorne_02	wh3_main_kho_cha_herald_of_khorne_campaign_02	wh3_main_kho_cha_herald_of_khorne_campaign_02	wh3_main_kho_cha_herald_of_khorne_campaign_02		
wh3_main_uniform_kho_herald_of_khorne_03	wh3_main_kho_cha_herald_of_khorne_campaign_03	wh3_main_kho_cha_herald_of_khorne_campaign_03	wh3_main_kho_cha_herald_of_khorne_campaign_03		
wh3_main_uniform_kho_herald_of_khorne_04	wh3_main_kho_cha_herald_of_khorne_campaign_04	wh3_main_kho_cha_herald_of_khorne_campaign_04	wh3_main_kho_cha_herald_of_khorne_campaign_04		
wh3_main_uniform_kho_herald_of_khorne_05	wh3_main_kho_cha_herald_of_khorne_campaign_05	wh3_main_kho_cha_herald_of_khorne_campaign_05	wh3_main_kho_cha_herald_of_khorne_campaign_05		
wh3_main_uniform_kho_skarbrand	wh3_main_kho_cha_skarbrand_0	wh3_main_kho_cha_skarbrand_0	wh3_main_kho_cha_skarbrand_0		
wh3_main_uniform_ksl_ataman_01	wh3_main_ksl_cha_ataman_campaign_01	wh3_main_ksl_cha_ataman_campaign_01	wh3_main_ksl_cha_ataman_campaign_01		
wh3_main_uniform_ksl_ataman_02	wh3_main_ksl_cha_ataman_campaign_02	wh3_main_ksl_cha_ataman_campaign_02	wh3_main_ksl_cha_ataman_campaign_02		
wh3_main_uniform_ksl_ataman_03	wh3_main_ksl_cha_ataman_campaign_03	wh3_main_ksl_cha_ataman_campaign_03	wh3_main_ksl_cha_ataman_campaign_03		
wh3_main_uniform_ksl_ataman_04	wh3_main_ksl_cha_ataman_campaign_04	wh3_main_ksl_cha_ataman_campaign_04	wh3_main_ksl_cha_ataman_campaign_04		
wh3_main_uniform_ksl_ataman_05	wh3_main_ksl_cha_ataman_campaign_05	wh3_main_ksl_cha_ataman_campaign_05	wh3_main_ksl_cha_ataman_campaign_05		
wh3_main_uniform_ksl_boris	wh3_main_ksl_cha_boris_campaign	wh3_main_ksl_cha_boris	wh3_main_ksl_cha_boris_campaign		
wh3_main_uniform_ksl_boyar_01	wh3_main_ksl_cha_boyar_campaign_01	wh3_main_ksl_cha_boyar_campaign_01	wh3_main_ksl_cha_boyar_campaign_01		
wh3_main_uniform_ksl_boyar_02	wh3_main_ksl_cha_boyar_campaign_02	wh3_main_ksl_cha_boyar_campaign_02	wh3_main_ksl_cha_boyar_campaign_02		
wh3_main_uniform_ksl_boyar_03	wh3_main_ksl_cha_boyar_campaign_03	wh3_main_ksl_cha_boyar_campaign_03	wh3_main_ksl_cha_boyar_campaign_03		
wh3_main_uniform_ksl_boyar_04	wh3_main_ksl_cha_boyar_campaign_04	wh3_main_ksl_cha_boyar_campaign_04	wh3_main_ksl_cha_boyar_campaign_04		
wh3_main_uniform_ksl_boyar_05	wh3_main_ksl_cha_boyar_campaign_05	wh3_main_ksl_cha_boyar_campaign_05	wh3_main_ksl_cha_boyar_campaign_05		
wh3_main_uniform_ksl_frost_maiden_01	wh3_main_ksl_cha_frost_maiden_campaign_01	wh3_main_ksl_cha_frost_maiden_campaign_01	wh3_main_ksl_cha_frost_maiden_campaign_01		
wh3_main_uniform_ksl_frost_maiden_02	wh3_main_ksl_cha_frost_maiden_campaign_02	wh3_main_ksl_cha_frost_maiden_campaign_02	wh3_main_ksl_cha_frost_maiden_campaign_02		
wh3_main_uniform_ksl_frost_maiden_03	wh3_main_ksl_cha_frost_maiden_campaign_03	wh3_main_ksl_cha_frost_maiden_campaign_03	wh3_main_ksl_cha_frost_maiden_campaign_03		
wh3_main_uniform_ksl_frost_maiden_04	wh3_main_ksl_cha_frost_maiden_campaign_04	wh3_main_ksl_cha_frost_maiden_campaign_04	wh3_main_ksl_cha_frost_maiden_campaign_04		
wh3_main_uniform_ksl_frost_maiden_05	wh3_main_ksl_cha_frost_maiden_campaign_05	wh3_main_ksl_cha_frost_maiden_campaign_05	wh3_main_ksl_cha_frost_maiden_campaign_05		
wh3_main_uniform_ksl_ice_witch_01	wh3_main_ksl_cha_ice_witch_campaign_01	wh3_main_ksl_cha_ice_witch_campaign_01	wh3_main_ksl_cha_ice_witch_campaign_01		
wh3_main_uniform_ksl_ice_witch_02	wh3_main_ksl_cha_ice_witch_campaign_02	wh3_main_ksl_cha_ice_witch_campaign_02	wh3_main_ksl_cha_ice_witch_campaign_02		
wh3_main_uniform_ksl_ice_witch_03	wh3_main_ksl_cha_ice_witch_campaign_03	wh3_main_ksl_cha_ice_witch_campaign_03	wh3_main_ksl_cha_ice_witch_campaign_03		
wh3_main_uniform_ksl_ice_witch_04	wh3_main_ksl_cha_ice_witch_campaign_04	wh3_main_ksl_cha_ice_witch_campaign_04	wh3_main_ksl_cha_ice_witch_campaign_04		
wh3_main_uniform_ksl_ice_witch_05	wh3_main_ksl_cha_ice_witch_campaign_05	wh3_main_ksl_cha_ice_witch_campaign_05	wh3_main_ksl_cha_ice_witch_campaign_05		
wh3_main_uniform_ksl_katarin	wh3_main_ksl_cha_katarin	wh3_main_ksl_cha_katarin	wh3_main_ksl_cha_katarin		
wh3_main_uniform_ksl_kostaltyn	wh3_main_ksl_cha_kostaltyn	wh3_main_ksl_cha_kostaltyn	wh3_main_ksl_cha_kostaltyn		
wh3_main_uniform_ksl_patriarch_01	wh3_main_ksl_cha_patriarch_campaign_01	wh3_main_ksl_cha_patriarch_campaign_01	wh3_main_ksl_cha_patriarch_campaign_01		
wh3_main_uniform_ksl_patriarch_02	wh3_main_ksl_cha_patriarch_campaign_02	wh3_main_ksl_cha_patriarch_campaign_02	wh3_main_ksl_cha_patriarch_campaign_02		
wh3_main_uniform_ksl_patriarch_03	wh3_main_ksl_cha_patriarch_campaign_03	wh3_main_ksl_cha_patriarch_campaign_03	wh3_main_ksl_cha_patriarch_campaign_03		
wh3_main_uniform_ksl_patriarch_04	wh3_main_ksl_cha_patriarch_campaign_04	wh3_main_ksl_cha_patriarch_campaign_04	wh3_main_ksl_cha_patriarch_campaign_04		
wh3_main_uniform_ksl_patriarch_05	wh3_main_ksl_cha_patriarch_campaign_05	wh3_main_ksl_cha_patriarch_campaign_05	wh3_main_ksl_cha_patriarch_campaign_05		
wh3_main_uniform_nur_cultist_01	wh3_main_nur_cha_cultist_campaign_01	wh3_main_nur_cha_cultist_campaign_01	wh3_main_nur_cha_cultist_campaign_01		
