entity_type	situation	ability	group_sound
wh3_ogr_giant	teleporting		wh3_main_teleport_out_individual
wh3_ogr_gorger	teleporting		wh3_main_teleport_out
wh3_ogr_greasus_LORD	teleporting		wh3_main_teleport_out_individual
wh3_ogr_hunter_LH	teleporting		wh3_main_teleport_out_individual
wh3_ogr_irongut	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_irongut	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_irongut	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_irongut	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_irongut	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_irongut	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_irongut	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_irongut	teleporting		wh3_main_teleport_out
wh3_ogr_maneater_great_weapon	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_maneater_great_weapon	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_maneater_great_weapon	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_maneater_great_weapon	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_maneater_great_weapon	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_maneater_great_weapon	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_maneater_great_weapon	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_maneater_great_weapon	teleporting		wh3_main_teleport_out
wh3_ogr_maneater_ironfists	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_maneater_ironfists	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_maneater_ironfists	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_maneater_ironfists	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_maneater_ironfists	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_maneater_ironfists	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_maneater_ironfists	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_maneater_ironfists	teleporting		wh3_main_teleport_out
wh3_ogr_maneater_pistol	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_maneater_pistol	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_maneater_pistol	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_maneater_pistol	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_maneater_pistol	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_maneater_pistol	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_maneater_pistol	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_maneater_pistol	teleporting		wh3_main_teleport_out
wh3_ogr_maneater_sword_and_spear	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_maneater_sword_and_spear	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_maneater_sword_and_spear	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_maneater_sword_and_spear	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_maneater_sword_and_spear	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_maneater_sword_and_spear	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_maneater_sword_and_spear	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_maneater_sword_and_spear	teleporting		wh3_main_teleport_out
wh3_ogr_maneater	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_maneater	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_maneater	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_maneater	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_maneater	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_maneater	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_maneater	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_maneater	teleporting		wh3_main_teleport_out
wh3_ogr_mournfang	charge		wh3_grp_vocalisation_mournfang_charge
wh3_ogr_mournfang	fighting		wh3_grp_vocalisation_mournfang_melee
wh3_ogr_mournfang	taunt		wh3_grp_vocalisation_mournfang_melee
wh3_ogr_mournfang	teleporting		wh3_main_teleport_out
wh3_ogr_sabretusk	charge		wh3_grp_vocalisation_sabretusk_charge
wh3_ogr_sabretusk	collision		wh3_grp_vocalisation_sabretusk_colision
wh3_ogr_sabretusk	fighting		wh3_grp_vocalisation_sabretusk_melee
wh3_ogr_sabretusk	injured		wh3_grp_vocalisation_sabretusk_pain
wh3_ogr_sabretusk	response		wh3_grp_vocalisation_sabretusk_unit_response
wh3_ogr_sabretusk	selection		wh3_grp_vocalisation_sabretusk_unit_selection
wh3_ogr_sabretusk	teleporting		wh3_main_teleport_out
wh3_ogr_skrag_LORD	teleporting		wh3_main_teleport_out_individual
wh3_ogr_slaughtermaster_LORD	teleporting		wh3_main_teleport_out_individual
wh3_ogr_stonehorn	teleporting		wh3_main_teleport_out_individual
wh3_ogr_tyrant_LORD	teleporting		wh3_main_teleport_out_individual
wh3_ogr_units	charge		wh3_grp_vocalisation_ogres_charge
wh3_ogr_units	collision		wh3_grp_vocalisation_ogres_collision
wh3_ogr_units	encouragement		wh3_grp_vocalisation_ogres_encouragement
wh3_ogr_units	fighting		wh3_grp_vocalisation_ogres_melee
wh3_ogr_units	injured		wh3_grp_vocalisation_ogres_pain
wh3_ogr_units	response		wh3_grp_vocalisation_ogres_unit_response
wh3_ogr_units	selection		wh3_grp_vocalisation_ogres_unit_selection
wh3_ogr_units	teleporting		wh3_main_teleport_out
wh3_ogr_war_machine_scrap_launcher	teleporting		wh3_main_teleport_out_individual
wh3_pro11_chs_harald_hammerstorm_LH	teleporting		wh3_main_teleport_out
wh3_sla_alluress_LH	teleporting		wh3_main_teleport_out_individual
wh3_sla_cultist_LH	teleporting		wh3_main_teleport_out_individual
wh3_sla_exalted_keeper_of_secrets_LORD	teleporting		wh3_main_teleport_out_individual
wh3_sla_fiend_of_slaanesh	teleporting		wh3_main_teleport_out
wh3_sla_hellflayer_chariot	teleporting		wh3_main_teleport_out_individual
wh3_sla_herald_LORD	teleporting		wh3_main_teleport_out_individual
wh3_sla_keeper_of_secrets	teleporting		wh3_main_teleport_out_individual
wh3_sla_nkari_LORD	teleporting		wh3_main_teleport_out_individual
wh3_sla_soul_grinder	teleporting		wh3_main_teleport_out_individual
wh3_spawn_of_khorne	resurrecting		wh_grp_vocalisation_spawn_resurrecting
wh3_spawn_of_khorne	teleporting		wh3_main_teleport_out
wh3_steed_of_slaanesh	burning		wh3_grp_vocalisation_steed_slaanesh_pain
wh3_steed_of_slaanesh	charge		wh3_grp_vocalisation_steed_slaanesh_charge
wh3_steed_of_slaanesh	collision		wh3_grp_vocalisation_steed_slaanesh_pain
wh3_steed_of_slaanesh	fighting		wh3_grp_vocalisation_steed_slaanesh_melee
wh3_steed_of_slaanesh	idle		wh3_grp_vocalisation_steed_slaanesh_idle
wh3_steed_of_slaanesh	injured		wh3_grp_vocalisation_steed_slaanesh_pain
wh3_steed_of_slaanesh	teleporting		wh3_main_teleport_out
wh3_terracotta_sentinel_twa08_ror	teleporting		wh3_main_teleport_out_individual
wh3_terracotta_sentinel	teleporting		wh3_main_teleport_out_individual
wh3_twa08_ogr_stonehorn_ror	teleporting		wh3_main_teleport_out_individual
wh3_tze_blue_horror	burning		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_blue_horror	charge		wh3_grp_vocalisation_tze_bluepink_horrors_charge
wh3_tze_blue_horror	cheering		wh3_grp_vocalisation_tze_bluepink_horrors_encourage
wh3_tze_blue_horror	collision		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_blue_horror	fighting		wh3_grp_vocalisation_tze_bluepink_horrors_melee
wh3_tze_blue_horror	idle		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_blue_horror	idle_combat_ready		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_blue_horror	idle_shoot		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_blue_horror	injured		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_blue_horror	response		wh3_grp_vocalisation_tze_bluepink_horrors_response
wh3_tze_blue_horror	selection		wh3_grp_vocalisation_tze_bluepink_horrors_response
wh3_tze_blue_horror	teleporting		wh3_main_teleport_out
wh3_tze_cultist_LH	teleporting		wh3_main_teleport_out_individual
wh3_tze_exalted_lord_of_change_LORD	teleporting		wh3_main_teleport_out_individual
wh3_tze_herald_LORD	teleporting		wh3_main_teleport_out_individual
wh3_tze_iridescent_LH	teleporting		wh3_main_teleport_out_individual
wh3_tze_kairos_fateweaver_LORD	teleporting		wh3_main_teleport_out_individual
wh3_tze_lord_of_change_twa08_ror	teleporting		wh3_main_teleport_out_individual
wh3_tze_lord_of_change	teleporting		wh3_main_teleport_out_individual
wh3_tze_pink_horror	burning		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_pink_horror	charge		wh3_grp_vocalisation_tze_bluepink_horrors_charge
wh3_tze_pink_horror	cheering		wh3_grp_vocalisation_tze_bluepink_horrors_encourage
wh3_tze_pink_horror	collision		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_pink_horror	fighting		wh3_grp_vocalisation_tze_bluepink_horrors_melee
wh3_tze_pink_horror	idle		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_pink_horror	idle_combat_ready		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_pink_horror	idle_shoot		wh3_grp_vocalisation_tze_bluepink_horrors_idle
wh3_tze_pink_horror	injured		wh3_grp_vocalisation_tze_bluepink_horrors_pain
wh3_tze_pink_horror	response		wh3_grp_vocalisation_tze_bluepink_horrors_response
wh3_tze_pink_horror	selection		wh3_grp_vocalisation_tze_bluepink_horrors_response
wh3_tze_pink_horror	teleporting		wh3_main_teleport_out
wh3_tze_screamer	charge		wh3_grp_vocalisation_tze_screamer_charge
wh3_tze_screamer	fighting		wh3_grp_vocalisation_tze_screamer_melee
wh3_tze_screamer	idle		wh3_grp_vocalisation_tze_screamer_idle
wh3_tze_screamer	idle_combat_ready		wh3_grp_vocalisation_tze_screamer_idle
wh3_tze_screamer	idle_shoot		wh3_grp_vocalisation_tze_screamer_idle
wh3_tze_screamer	injured		wh3_grp_vocalisation_tze_screamer_pain
wh3_tze_screamer	response		wh3_grp_vocalisation_tze_screamer_response
wh3_tze_screamer	selection		wh3_grp_vocalisation_tze_screamer_response
wh3_tze_screamer	teleporting		wh3_main_teleport_out
wh3_tze_soul_grinder	teleporting		wh3_main_teleport_out_individual
wh_chaos_archaon_LORD	charge		wh_grp_vocalisation_chaos_default_charge
wh_chaos_archaon_LORD	cheering		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_archaon_LORD	encouragement		wh_grp_vocalisation_chaos_default_melee
wh_chaos_archaon_LORD	fighting		wh_grp_vocalisation_chaos_default_melee
wh_chaos_archaon_LORD	injured		wh_grp_vocalisation_chaos_default_pain
wh_chaos_archaon_LORD	response		wh_grp_vocalisation_chaos_default_unit_response
wh_chaos_archaon_LORD	selection		wh_grp_vocalisation_chaos_default_unit_response
wh_chaos_archaon_LORD	taunting		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_archaon_LORD	teleporting		wh3_main_teleport_out
wh_chaos_chosen	charge		wh_grp_vocalisation_chaos_chosen_charge
wh_chaos_chosen	cheering		wh_grp_vocalisation_chaos_chosen_taunting
wh_chaos_chosen	encouragement		wh_grp_vocalisation_chaos_default_melee
wh_chaos_chosen	fighting		wh_grp_vocalisation_chaos_default_melee
wh_chaos_chosen	injured		wh_grp_vocalisation_chaos_default_pain
wh_chaos_chosen	moving_taunt		wh_grp_vocalisation_chaos_chosen_taunt
wh_chaos_chosen	response		wh_grp_vocalisation_chaos_chosen_unit_response
wh_chaos_chosen	selection		wh_grp_vocalisation_chaos_chosen_unit_selection
wh_chaos_chosen	taunt		wh_grp_vocalisation_chaos_chosen_taunt
wh_chaos_chosen	taunting		wh_grp_vocalisation_chaos_chosen_taunting
wh_chaos_chosen	teleporting		wh3_main_teleport_out
wh_chaos_default	charge		wh_grp_vocalisation_chaos_default_charge
wh_chaos_default	cheering		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_default	collision		wh2_grp_vocalisation_chaos_default_collision
wh_chaos_default	encouragement		wh2_grp_vocalisation_chaos_default_encouragement
wh_chaos_default	fighting		wh_grp_vocalisation_chaos_default_melee
wh_chaos_default	injured		wh_grp_vocalisation_chaos_default_pain
wh_chaos_default	moving_taunt		wh_grp_vocalisation_chaos_default_taunt
wh_chaos_default	response		wh_grp_vocalisation_chaos_default_unit_response
wh_chaos_default	selection		wh_grp_vocalisation_chaos_default_unit_selection
wh_chaos_default	taunt		wh_grp_vocalisation_chaos_default_taunt
wh_chaos_default	taunting		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_default	teleporting		wh3_main_teleport_out
wh_chaos_dwarf_hellcannon_crew	charge		wh_grp_vocalisation_dwarf_charge
wh_chaos_dwarf_hellcannon_crew	collision		wh_grp_vocalisation_dwarf_collision
wh_chaos_dwarf_hellcannon_crew	encouragement		wh_grp_vocalisation_dwarf_encouragement
wh_chaos_dwarf_hellcannon_crew	fighting		wh_grp_vocalisation_dwarf_melee
wh_chaos_dwarf_hellcannon_crew	idle_combat_ready		wh_grp_vocalisation_dwarf_idle
wh_chaos_dwarf_hellcannon_crew	injured		wh_grp_vocalisation_dwarf_pain
wh_chaos_dwarf_hellcannon_crew	teleporting		wh3_main_teleport_out
wh_chaos_marauder	charge		wh_grp_vocalisation_chaos_marauder_charge
wh_chaos_marauder	cheering		wh_grp_vocalisation_chaos_marauder_taunting
wh_chaos_marauder	collision		wh2_grp_vocalisation_chaos_marauder_collision
wh_chaos_marauder	encouragement		wh2_grp_vocalisation_chaos_marauder_encouragement
wh_chaos_marauder	fighting		wh_grp_vocalisation_chaos_marauder_melee
wh_chaos_marauder	injured		wh_grp_vocalisation_chaos_marauder_pain
wh_chaos_marauder	moving_taunt		wh_grp_vocalisation_chaos_marauder_moving_taunt
wh_chaos_marauder	response		wh_grp_vocalisation_chaos_marauder_unit_response
wh_chaos_marauder	selection		wh_grp_vocalisation_chaos_marauder_unit_selection
wh_chaos_marauder	taunt		wh_grp_vocalisation_chaos_marauder_taunt
wh_chaos_marauder	taunting		wh_grp_vocalisation_chaos_marauder_taunting
wh_chaos_marauder	teleporting		wh3_main_teleport_out
wh_chaos_sigvald_LORD	charge		wh_grp_vocalisation_chaos_default_charge
wh_chaos_sigvald_LORD	cheering		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_sigvald_LORD	encouragement		wh_grp_vocalisation_chaos_default_melee
wh_chaos_sigvald_LORD	fighting		wh_grp_vocalisation_chaos_default_melee
wh_chaos_sigvald_LORD	injured		wh_grp_vocalisation_chaos_default_pain
wh_chaos_sigvald_LORD	response		wh_grp_vocalisation_chaos_default_unit_response
wh_chaos_sigvald_LORD	selection		wh_grp_vocalisation_chaos_default_unit_response
wh_chaos_sigvald_LORD	taunting		wh_grp_vocalisation_chaos_default_taunting
wh_chaos_sigvald_LORD	teleporting		wh3_main_teleport_out
wh_crypt_ghoul_LH	charge		wh_grp_vocalisation_crypt_ghoul_charge
wh_crypt_ghoul_LH	encouragement		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_ghoul_LH	fighting		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_ghoul_LH	injured		wh_grp_vocalisation_crypt_ghoul_pain
wh_crypt_ghoul_LH	response		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_ghoul_LH	selection		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_ghoul	charge		wh_grp_vocalisation_crypt_ghoul_charge
wh_crypt_ghoul	encouragement		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_ghoul	fighting		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_ghoul	injured		wh_grp_vocalisation_crypt_ghoul_pain
wh_crypt_ghoul	response		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_ghoul	selection		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_ghoul	taunt		wh_grp_vocalisation_crypt_ghoul_taunt
wh_crypt_horror_LH	charge		wh_grp_vocalisation_crypt_ghoul_charge
wh_crypt_horror_LH	encouragement		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_horror_LH	fighting		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_horror_LH	injured		wh_grp_vocalisation_crypt_ghoul_pain
wh_crypt_horror_LH	response		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_horror_LH	selection		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_horror_LH	taunting		wh_grp_vocalisation_crypt_ghoul_taunting
wh_crypt_horror_LH	teleporting		wh3_main_teleport_out
wh_crypt_horror	charge		wh_grp_vocalisation_crypt_ghoul_charge
wh_crypt_horror	encouragement		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_horror	fighting		wh_grp_vocalisation_crypt_ghoul_melee
wh_crypt_horror	injured		wh_grp_vocalisation_crypt_ghoul_pain
wh_crypt_horror	response		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_horror	selection		wh_grp_vocalisation_crypt_ghoul_unit_response
wh_crypt_horror	taunting		wh_grp_vocalisation_crypt_ghoul_taunting
wh_crypt_horror	teleporting		wh3_main_teleport_out
wh_demigryph	charge		wh2_dlc13_grp_vocalisation_griffin_demigryph_charge
wh_demigryph	encouragement		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_demigryph	fighting		wh_grp_vocalisation_griffin_and_demigryph_melee
wh_demigryph	injured		wh_grp_vocalisation_griffin_and_demigryph_pain
wh_demigryph	response		wh_grp_vocalisation_griffin_and_demigryph_unit_response
wh_demigryph	taunting		wh_grp_vocalisation_griffin_and_demigryph_taunting
wh_demigryph	teleporting		wh3_main_teleport_out
wh_dire_wolve_warhound_LH	charge		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge
wh_dire_wolve_warhound_LH	encouragement		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee
wh_dire_wolve_warhound_LH	fighting		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee
wh_dire_wolve_warhound_LH	idle		wh2_dlc13_grp_vocalisation_wolves_and_chaos_warhound_idle
wh_dire_wolve_warhound_LH	injured		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain
wh_dire_wolve_warhound_LH	response		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response
wh_dire_wolve_warhound_LH	selection		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response
wh_dire_wolve_warhound	charge		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge
wh_dire_wolve_warhound	encouragement		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee
wh_dire_wolve_warhound	fighting		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee
wh_dire_wolve_warhound	idle		wh2_dlc13_grp_vocalisation_wolves_and_chaos_warhound_idle
wh_dire_wolve_warhound	injured		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain
wh_dire_wolve_warhound	response		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response
wh_dire_wolve_warhound	selection		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response
wh_dire_wolve_warhound	taunt		wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunt
wh_dlc16_wef_elf_female_bladesinger	charge		wh_grp_vocalisation_woodelf_female_charge
wh_dlc16_wef_elf_female_bladesinger	cheering		wh_grp_vocalisation_woodelf_female_taunting
wh_dlc16_wef_elf_female_bladesinger	collision		wh_grp_vocalisation_human_female_collision
wh_dlc16_wef_elf_female_bladesinger	encouragement		wh_grp_vocalisation_human_female_encouragement
wh_dlc16_wef_elf_female_bladesinger	fighting		wh_grp_vocalisation_human_female_melee
wh_dlc16_wef_elf_female_bladesinger	injured		wh_grp_vocalisation_human_female_pain
wh_dlc16_wef_elf_female_bladesinger	moving_taunt		wh_grp_vocalisation_woodelf_female_taunt
wh_dlc16_wef_elf_female_bladesinger	response		wh_grp_vocalisation_woodelf_female_unit_response
wh_dlc16_wef_elf_female_bladesinger	selection		wh_grp_vocalisation_woodelf_female_unit_selection
wh_dlc16_wef_elf_female_bladesinger	taunt		wh_grp_vocalisation_woodelf_female_taunt
wh_dlc16_wef_elf_female_bladesinger	taunting		wh_grp_vocalisation_woodelf_female_taunting
wh_dlc_centigor	charge		wh2_grp_vocalisation_dlc17_beastmen_charge
wh_dlc_centigor	cheering		wh2_grp_vocalisation_dlc17_beastmen_taunting
wh_dlc_centigor	collision		wh2_grp_vocalisation_dlc17_beastmen_collision
wh_dlc_centigor	encouragement		wh2_grp_vocalisation_dlc17_beastmen_encouragement
wh_dlc_centigor	fighting		wh2_grp_vocalisation_dlc17_beastmen_melee
wh_dlc_centigor	idle		wh2_grp_vocalisation_dlc17_beastmen_idle
wh_dlc_centigor	idle_shoot		wh2_grp_vocalisation_dlc17_beastmen_idle
wh_dlc_centigor	injured		wh2_grp_vocalisation_dlc17_beastmen_pain
wh_dlc_centigor	moving_taunt		wh2_grp_vocalisation_dlc17_beastmen_moving_taunt
wh_dlc_centigor	response		wh2_grp_vocalisation_dlc17_beastmen_unit_response
wh_dlc_centigor	selection		wh2_grp_vocalisation_dlc17_beastmen_unit_selection
wh_dlc_centigor	taunt		wh2_grp_vocalisation_dlc17_beastmen_taunt
wh_dlc_centigor	taunting		wh2_grp_vocalisation_dlc17_beastmen_taunting
wh_dlc_centigor	teleporting		wh3_main_teleport_out
wh_dlc_chaos_forsaken	charge		wh_grp_vocalisation_chaos_forsaken_charge
wh_dlc_chaos_forsaken	cheering		wh_grp_vocalisation_chaos_forsaken_taunting
wh_dlc_chaos_forsaken	encouragement		wh_grp_vocalisation_chaos_forsaken_melee
wh_dlc_chaos_forsaken	fighting		wh_grp_vocalisation_chaos_forsaken_melee
wh_dlc_chaos_forsaken	injured		wh_grp_vocalisation_chaos_forsaken_pain
wh_dlc_chaos_forsaken	moving_taunt		wh_grp_vocalisation_chaos_forsaken_moving_taunt
wh_dlc_chaos_forsaken	response		wh_grp_vocalisation_chaos_forsaken_unit_response
wh_dlc_chaos_forsaken	selection		wh_grp_vocalisation_chaos_forsaken_unit_selection
wh_dlc_chaos_forsaken	taunt		wh_grp_vocalisation_chaos_forsaken_taunt
wh_dlc_chaos_forsaken	taunting		wh_grp_vocalisation_chaos_forsaken_taunting
wh_dlc_chaos_forsaken	teleporting		wh3_main_teleport_out
wh_dlc_gor_LORD_ALT	charge		wh_grp_vocalisation_beastmen_charge
wh_dlc_gor_LORD_ALT	cheering		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_LORD_ALT	encouragement		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_LORD_ALT	fighting		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_LORD_ALT	injured		wh_grp_vocalisation_beastmen_pain
wh_dlc_gor_LORD_ALT	response		wh_grp_vocalisation_beastmen_unit_response
wh_dlc_gor_LORD_ALT	selection		wh_grp_vocalisation_beastmen_unit_selection
wh_dlc_gor_LORD_ALT	taunting		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_LORD_ALT	teleporting		wh3_main_teleport_out
wh_dlc_gor_LORD	charge		wh_grp_vocalisation_beastmen_charge
wh_dlc_gor_LORD	cheering		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_LORD	encouragement		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_LORD	fighting		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_LORD	injured		wh_grp_vocalisation_beastmen_pain
wh_dlc_gor_LORD	response		wh_grp_vocalisation_beastmen_unit_response
wh_dlc_gor_LORD	selection		wh_grp_vocalisation_beastmen_unit_selection
wh_dlc_gor_LORD	taunting		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_LORD	teleporting		wh3_main_teleport_out
wh_dlc_gor_bray_shamen_LH	charge		wh_grp_vocalisation_beastmen_charge
wh_dlc_gor_bray_shamen_LH	cheering		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_bray_shamen_LH	encouragement		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_bray_shamen_LH	fighting		wh_grp_vocalisation_beastmen_melee
wh_dlc_gor_bray_shamen_LH	injured		wh_grp_vocalisation_beastmen_pain
wh_dlc_gor_bray_shamen_LH	response		wh_grp_vocalisation_beastmen_unit_response
wh_dlc_gor_bray_shamen_LH	selection		wh_grp_vocalisation_beastmen_unit_selection
wh_dlc_gor_bray_shamen_LH	taunting		wh_grp_vocalisation_beastmen_taunting
wh_dlc_gor_bray_shamen_LH	teleporting		wh3_main_teleport_out
wh_dlc_gor	charge		wh2_grp_vocalisation_dlc17_beastmen_charge
wh_dlc_gor	cheering		wh2_grp_vocalisation_dlc17_beastmen_taunting
wh_dlc_gor	collision		wh2_grp_vocalisation_dlc17_beastmen_collision
wh_dlc_gor	encouragement		wh2_grp_vocalisation_dlc17_beastmen_encouragement
wh_dlc_gor	fighting		wh2_grp_vocalisation_dlc17_beastmen_melee
wh_dlc_gor	idle		wh2_grp_vocalisation_dlc17_beastmen_idle
wh_dlc_gor	idle_shoot		wh2_grp_vocalisation_dlc17_beastmen_idle
wh_dlc_gor	injured		wh2_grp_vocalisation_dlc17_beastmen_pain
wh_dlc_gor	moving		wh2_grp_vocalisation_dlc17_beastmen_moving
wh_dlc_gor	moving_taunt		wh2_grp_vocalisation_dlc17_beastmen_moving_taunt
wh_dlc_gor	response		wh2_grp_vocalisation_dlc17_beastmen_unit_response
wh_dlc_gor	selection		wh2_grp_vocalisation_dlc17_beastmen_unit_selection
wh_dlc_gor	taunt		wh2_grp_vocalisation_dlc17_beastmen_taunt
wh_dlc_gor	taunting		wh2_grp_vocalisation_dlc17_beastmen_taunting
wh_dlc_gor	teleporting		wh3_main_teleport_out
wh_dlc_minotaur	charge		wh_grp_vocalisation_minotaur_charge
wh_dlc_minotaur	cheering		wh_grp_vocalisation_minotaur_taunting
wh_dlc_minotaur	encouragement		wh_grp_vocalisation_minotaur_melee
wh_dlc_minotaur	fighting		wh_grp_vocalisation_minotaur_melee
wh_dlc_minotaur	injured		wh_grp_vocalisation_minotaur_pain
wh_dlc_minotaur	response		wh_grp_vocalisation_minotaur_unit_response
wh_dlc_minotaur	selection		wh_grp_vocalisation_minotaur_unit_selection
wh_dlc_minotaur	taunting		wh_grp_vocalisation_minotaur_taunting
wh_dlc_minotaur	teleporting		wh3_main_teleport_out
wh_dlc_nor_fimir	charge		wh_grp_vocalisation_fimir_charge
wh_dlc_nor_fimir	encouragement		wh_grp_vocalisation_fimir_melee
wh_dlc_nor_fimir	fighting		wh_grp_vocalisation_fimir_melee
wh_dlc_nor_fimir	idle		wh_grp_vocalisation_fimir_idle
wh_dlc_nor_fimir	injured		wh_grp_vocalisation_fimir_pain
wh_dlc_nor_fimir	response		wh_grp_vocalisation_fimir_unit_response
wh_dlc_nor_fimir	taunt		wh_grp_vocalisation_fimir_taunt
wh_dlc_nor_skin_wolves	charge		wh_grp_vocalisation_skin_wolves_charge
wh_dlc_nor_skin_wolves	cheering		wh_grp_vocalisation_skin_wolves_melee
wh_dlc_nor_skin_wolves	encouragement		wh_grp_vocalisation_skin_wolves_melee
wh_dlc_nor_skin_wolves	fighting		wh_grp_vocalisation_skin_wolves_melee
wh_dlc_nor_skin_wolves	idle		wh_grp_vocalisation_skin_wolves_idle
