variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh2_dlc11_cst_ch_mourngul_haunter_campaign_03		cst_mourngul_haunter_campaign_03	gh4/cst/cst_mourngul_haunter/cst_mourngul_imposter	1.0000	0.5000	0.0000	
wh2_dlc11_cst_ch_mourngul_ror		cst_mourngul_ror	gh4/cst/cst_mourngul_haunter/cst_mourngul_haunter_night_terror_imposter	1.0000	0.6000	0.0000	
wh2_dlc11_cst_ch_vampire_fleet_admiral		cst_fleet_admiral_male		1.0000	1.2000	0.0000	
wh2_dlc11_cst_ch_vampire_fleet_admiral_female		cst_fleet_admiral		1.0000	1.2000	0.0000	
wh2_dlc11_cst_ch_vampire_fleet_admiral_female_campaign_01		cst_cha_vampire_fleet_admiral_female_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_female_campaign_02		cst_cha_vampire_fleet_admiral_female_campaign_02		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_female_campaign_03		cst_cha_vampire_fleet_admiral_female_campaign_03		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_female_campaign_04		cst_cha_vampire_fleet_admiral_female_campaign_04		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_male_campaign_01		cst_vampire_fleet_admiral_male_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_male_campaign_02		cst_vampire_fleet_admiral_male_campaign_02		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_male_campaign_03		cst_vampire_fleet_admiral_male_campaign_03		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_admiral_male_campaign_04		cst_vampire_fleet_admiral_male_campaign_04		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain		cst_fleet_captain		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain_campaign_01		cst_fleet_captain_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain_campaign_02		cst_fleet_captain_campaign_02		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain_campaign_03		cst_fleet_captain_campaign_03		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain_campaign_04		cst_fleet_captain_campaign_04		1.0000	1.1500	0.0500	
wh2_dlc11_cst_ch_vampire_fleet_captain_campaign_05		cst_fleet_captain_campaign_05		1.0000	1.1500	0.0500	
wh2_dlc11_cst_cha_count_noctilus		cst_cha_count_noctilus		1.0000	1.2000	0.0000	
wh2_dlc11_cst_cha_count_noctilus_necrofex_rider		cst_cha_count_noctilus		1.0000	1.0000	0.0000	
wh2_dlc11_cst_cha_luthor_harkon		cst_cha_luthor_harkon		1.0000	1.2000	0.0000	
wh2_dlc11_cst_cylostra		cst_cylostra		1.0000	1.2500	0.0000	
wh2_dlc11_cst_damned_knights_errant		cst_damned_knights_errant		1.0000	1.0000	0.0500	
wh2_dlc11_cst_damned_knights_of_the_realm		cst_damned_knights_of_the_realm	hu1\brt\brt_grail_knights\low_poly\brt_grail_knights_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc11_cst_damned_paladin		cst_damned_paladin		1.0000	1.1500	0.0500	
wh2_dlc11_cst_damned_questing_knight		cst_damned_questing_knight	hu1/brt/brt_questing_knights/imposter/brt_questing_knights_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_damned_questing_knight_warhorse	VariantMeshes\wh_variantmodels\hr1\brt\brt_horse\tech	cst_damned_questing_knight_warhorse		1.0000	1.0000	0.0000	
wh2_dlc11_cst_damned_warhorses_barded		cst_damned_warhorses_barded	hr1\brt\brt_horse\imposter\brt_horse_armoured_random_colours_imposter	1.0000	1.0000	0.0000	
wh2_dlc11_cst_damned_warhorses_barded_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	cst_damned_warhorses_barded	hr1\brt\brt_horse\imposter\brt_horse_armoured_random_colours_imposter	1.0000	1.0000	0.0000	
wh2_dlc11_cst_deathshriek_terrorgheist	VariantMeshes\wh_variantmodels\bi2\vmp\vmp_terrorgheist\tech	cst_death_shriek_terrorgheist		1.0000	1.0000	0.0000	
wh2_dlc11_cst_deck_dropper_bat	VariantMeshes\wh_variantmodels\ba1\cst\cst_dropbat\tech	cst_deck_dropper_bat	ba1/cst/cst_dropbat/cst_dropbat_imposter	0.4000	1.0000	0.0000	
wh2_dlc11_cst_deck_dropper_riders_bomb		cst_zombie_gunnery_sword_bomb		1.0000	1.0000	0.0000	
wh2_dlc11_cst_deck_dropper_riders_bomb_ror		cst_zombie_gunnery_sword_bomb_ror		1.0000	1.0000	0.0500	
wh2_dlc11_cst_deck_dropper_riders_pistol		cst_zombie_gunnery_sword_pistol		1.0000	1.0000	0.0000	
wh2_dlc11_cst_deck_dropper_riders_rifle		cst_zombie_gunnery_rifle		1.0000	1.0000	0.0000	
wh2_dlc11_cst_deck_gunner		cst_deck_gunners		1.0000	1.0000	0.0500	
wh2_dlc11_cst_deck_gunner_ror		cst_deck_gunners_ror		1.0000	1.0000	0.0500	
wh2_dlc11_cst_gunnery_wight		cst_gunnery_wight		1.0000	1.0000	0.0500	
wh2_dlc11_cst_mon_bloated_corpse		cst_bloated_corpse		1.0000	1.0000	0.0000	
wh2_dlc11_cst_necrofex_colossus	VariantMeshes\wh_variantmodels\gi2\cst\cst_necrofex_colossus\tech	cst_necrofex_colossus		1.0000	1.0000	0.0000	
wh2_dlc11_cst_necrofex_colossus_ror	VariantMeshes\wh_variantmodels\gi2\cst\cst_necrofex_colossus\tech	cst_necrofex_colossus_ror		1.0000	1.0000	0.0500	
wh2_dlc11_cst_rotting_leviathan	VariantMeshes/wh_variantmodels/cr1/cst/cst_leviathan/tech	cst_rotting_leviathan		1.0000	2.0000	0.0000	
wh2_dlc11_cst_rotting_promethean	VariantMeshes/wh_variantmodels/cr1/cst/cst_promethean/tech/	cst_rotting_promethean		1.0000	0.8000	0.0000	
wh2_dlc11_cst_rotting_promethean_ror	VariantMeshes/wh_variantmodels/cr1/cst/cst_promethean/tech/	cst_rotting_promethean_ror		1.0000	0.8000	0.0000	
wh2_dlc11_cst_sartosa_free_company		cst_sartosa_free_company	hu1\emp\emp_free_company\low_poly\emp_free_company_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc11_cst_sartosa_militia		cst_sartosa_militia	hu1\emp\emp_free_company\low_poly\emp_free_company_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc11_cst_siege_ladder_01		cst_siege_ladder		1.0000	1.0000	0.0000	
wh2_dlc11_cst_syreens		cst_syreens		1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_bomb		cst_zombie_gunnery_sword_bomb	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_hand_cannon		cst_zombie_gunnery_hand_cannon	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_rider_hand_cannon		cst_zombie_gunnery_hand_cannon	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_rider_rifle		cst_zombie_gunnery_rifle	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_rifle		cst_zombie_gunnery_rifle	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_cst_zombie_gunnery_rifle_ror		cst_zombie_gunnery_ror	hu1/cst/cst_zombie_gunnery/cst_zombie_gunnery_imposter	1.0000	1.0000	0.0500	
wh2_dlc11_def_black_dragon_saddle_lokhir	VariantMeshes\wh_variantmodels\dr1\def\def_black_dragon\tech	def_black_dragon_saddle_lokhir		1.0000	1.0000	0.0000	
wh2_dlc11_def_cha_lokhir		def_cha_lokhir		1.0000	1.2000	0.0000	
wh2_dlc11_vmp_barded_nightmare_blood_dragon_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_blood_knights_steed	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_barded_nightmare_lowlod	1.0000	1.0000	0.0000	
wh2_dlc11_vmp_bloodline_blood_dragon_lord_campaign_01		vmp_bloodline_blood_dragon_lord_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_vmp_bloodline_lahmian_lord_campaign_01		vmp_bloodline_lahmian_lord_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_vmp_bloodline_necrarch_lord_campaign_01		vmp_bloodline_necrarch_lord_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_vmp_bloodline_strigoi_lord_campaign_01		vmp_bloodline_strigoi_lord_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_vmp_bloodline_von_carstein_lord_campaign_01		vmp_bloodline_von_carstein_lord_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc11_vmp_depth_guard		cst_depth_guard	hu1/cst/cst_depth_guards/cst_depth_guards_imposter	1.0000	1.1600	0.0500	
wh2_dlc11_vmp_depth_guard_polearms		cst_depth_guard_polearms	hu1/cst/cst_depth_guards/cst_depth_guards_imposter	1.0000	1.1600	0.0500	
wh2_dlc11_vmp_depth_guard_ror		cst_depth_guard_ror	hu1/cst/cst_depth_guards/cst_depth_guards_imposter	1.0000	1.1600	0.0500	
wh2_dlc12_lzd_bastiladon_3	VariantMeshes/wh_variantmodels/hq1/lzd/lzd_bastiladon/tech	lzd_bastiladon_ark_of_sotek		1.2000	1.0000	0.0000	
wh2_dlc12_lzd_cold_one_riders_spears_shields_ror		lzd_cold_one_riders_spears_shields_ror	hu7b\lzd\lzd_saurus_warriors\imposter\lzd_saurus_grey_imposter	1.0000	1.1200	0.0200	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_dlc12_lzd_cold_one_ror		lzd_cold_one_ror	rp3\lzd\lzd_cold_one\imposter\lzd_cold_one_imposter	1.1500	1.0000	0.0000	
wh2_dlc12_lzd_lord_kroak		lzd_lord_kroak		1.0000	1.6000	0.0000	
wh2_dlc12_lzd_lord_kroak_platform		lzd_lord_kroak_platform		1.0000	0.8500	0.0000	
wh2_dlc12_lzd_ripperdactyl	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_ripperdactyl	bi3/lzd/lzd_ripperdactyl/lzd_ripperdactyl_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_ripperdactyl_hero	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_ripperdactyl	bi3/lzd/lzd_ripperdactyl/lzd_ripperdactyl_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_ripperdactyl_ror	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_ripperdactyl_ror	bi3/lzd/lzd_ripperdactyl/lzd_ripperdactyl_collosadon_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_salamander		lzd_salamander	lz1/lzd/lzd_salamander/lzd_salamander_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_salamander_ancient		lzd_salamander_ancient		1.0000	1.8500	0.0000	
wh2_dlc12_lzd_salamander_ror		lzd_salamander_ror	lz1/lzd/lzd_salamander/lzd_salamander_umbral_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_saurus_shield_chaqua_ror		lzd_saurus_shield_chaqua_ror	hu7b\lzd\lzd_saurus_warriors\imposter\lzd_saurus_grey_imposter	1.0000	1.1000	0.0500	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_dlc12_lzd_skink_chief_red_crested		lzd_skink_chief_red_crested	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.1000	0.0000	
wh2_dlc12_lzd_skink_chief_red_crested_campaign_01		lzd_skink_chief_red_crested_campaign_01	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.1000	0.0000	
wh2_dlc12_lzd_skink_chief_red_crested_campaign_02		lzd_skink_chief_red_crested_campaign_02	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.1000	0.0000	
wh2_dlc12_lzd_skink_chief_red_crested_campaign_03		lzd_skink_chief_red_crested_campaign_03	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.1000	0.0000	
wh2_dlc12_lzd_skink_red_crested		lzd_skink_red_crested	hu7/lzd/lzd_skink/imposter/lzd_skink_redcrest_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_skink_red_crested_ror		lzd_skink_red_crested_ror	hu7\lzd\lzd_skink\imposter\lzd_skink_red_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_skink_ripperdactyl_riders_ror	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_skink_ripperdactyl_riders_ror	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_dlc12_lzd_skink_terradon_riders_ror		lzd_skink_terradon_riders_ror	hu7\lzd\lzd_skink\imposter\lzd_skink_imposter	1.0000	1.0000	0.0000	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_dlc12_lzd_stegadon_ancient_engine_gods	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_ancient_engine_gods		1.6000	1.0000	0.0000	
wh2_dlc12_lzd_stegadon_ancient_ror	VariantMeshes\wh_variantmodels\hq1\lzd\lzd_stegadon\tech	lzd_stegadon_ancient_ror		1.6000	1.0000	0.0000	
wh2_dlc12_lzd_tehenhauin_01		lzd_tehenhauin		1.0000	1.2500	0.0000	
wh2_dlc12_lzd_temple_guard_ror		lzd_saurus_temple_guard_ror	hu7b\lzd\lzd_saurus_warriors\imposter\lzd_saurus_grey_imposter	1.0000	1.1000	0.0500	hu7/lzd/lzd_skink/imposter/skink_super_imposter
wh2_dlc12_lzd_terradon_ror	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_terradon_ror	bi3\lzd\lzd_terradon\imposter\lzd_terradon_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_terradon_zwup	VariantMeshes\wh_variantmodels\bi3\lzd\lzd_terradon\tech	lzd_terradon_zwup	bi3\lzd\lzd_terradon\imposter\lzd_terradon_imposter	1.0000	1.0000	0.0000	
wh2_dlc12_lzd_tiktaqto		lzd_tiktaqto		1.0000	1.1500	0.0000	
wh2_dlc12_skv_campaign_doom_flayer	warmachines/engines/skv_doom_flayer/tech/	campaign_skv_doom_flayer		1.0000	1.0000	0.0000	
wh2_dlc12_skv_campaign_doom_flayer_ikit	warmachines/engines/skv_doom_flayer/tech/	campaign_skv_doom_flayer_ikit		1.0000	1.0000	0.0000	
wh2_dlc12_skv_campaign_doomwheel	art\campaign\chariots\cam_dw1\skv\skv_doom_wheel\tech\	campaign_skv_doomwheel		0.4000	1.0000	0.0000	
wh2_dlc12_skv_campaign_doomwheel_ikit	art\campaign\chariots\cam_dw1\skv\skv_doom_wheel\tech\	campaign_skv_doomwheel_ikit		0.4000	1.0000	0.0000	
wh2_dlc12_skv_clanrat_ror		skv_clanrat_ror	hu17\skv\skv_clan_rats\imposter\skv_clanrat_imposter	1.0000	1.0000	0.0500	
wh2_dlc12_skv_doomwheel_ror	warmachines/engines/skv_doomwheel/tech/	skv_skyre_artillery_crew_ror		1.0000	1.0000	0.0000	
wh2_dlc12_skv_doomwheel_ror_tech_lab	warmachines/engines/skv_doomwheel/tech/	skv_doomwheel_warp_01		1.0000	1.0000	0.0000	
wh2_dlc12_skv_ikit		skv_ikit_claw		1.0000	1.1500	0.0000	
wh2_dlc12_skv_ikit_campaign		skv_ikit_claw_campaign		1.0000	1.3000	0.0000	
wh2_dlc12_skv_ikit_campaign_doomwheel		skv_ikit_claw_campaign_doomwheel		1.0000	1.3000	0.0000	
wh2_dlc12_skv_ikit_doomwheel		skv_ikit_claw_doomwheel		1.0000	1.1500	0.0000	
wh2_dlc12_skv_ikit_doomwheel_engineer_crew		skv_skyre_artillery_crew_ror_tech_lab		1.0000	1.0000	0.0000	
wh2_dlc12_skv_plague_monk_censer_ror		skv_plague_monk_censer_ror		1.0000	1.0000	0.0500	
wh2_dlc12_skv_ratling_gun		skv_ratling_gun_gunner		1.0000	1.0000	0.0500	
wh2_dlc12_skv_ratling_gun_ror		skv_ratling_gun_gunner_ror		1.0000	1.0000	0.0500	
wh2_dlc12_skv_ratling_gun_ror_tech_lab		skv_ratling_gun_gunner_ror_tech_lab		1.0000	1.0000	0.0500	
wh2_dlc12_skv_skyre_artillery_crew_ror		skv_skyre_artillery_crew_ror		1.0000	1.0000	0.0500	
wh2_dlc12_skv_stormvermin_halberd_ror		skv_stormvermin_halberd_ror	hu17\skv\skv_stormvermin\imposter\skv_stormvermin_imposter	1.0000	1.1500	0.0500	
wh2_dlc12_skv_warlock_master		skv_warlock_master		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warlock_master_campaign_01		skv_warlock_master_campaign_01		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warlock_master_campaign_02		skv_warlock_master_campaign_02		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warlock_master_campaign_03		skv_warlock_master_campaign_03		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warlock_master_campaign_04		skv_warlock_master_campaign_04		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warlock_master_campaign_05		skv_warlock_master_campaign_05		1.0000	1.1500	0.0000	
wh2_dlc12_skv_warpfire_thrower_ror_tech_lab		skv_warpfire_gunner_ror_tech_lab		1.0000	1.0000	0.0500	
wh2_dlc12_skv_warplightning_crew_ror		skv_warplightning_crew		1.0000	1.0000	0.0500	
wh2_dlc12_skv_warplock_jezzails		skv_weapon_team_jezzails		1.0000	1.0000	0.0500	
wh2_dlc12_skv_warplock_jezzails_ror_tech_lab		skv_weapon_team_jezzails_ror_tech_lab		1.0000	1.0000	0.0500	
wh2_dlc12_skv_weapon_team_jezzails_ror		skv_weapon_team_jezzails_ror		1.0000	1.0000	0.0500	
wh2_dlc13_emp_archers		emp_archer	hu1\emp\emp_archer\emp_archer_imposter	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_archers_ror		emp_archer_ror	hu1\emp\emp_archer\emp_archer_deathjacket_imposter	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_artillery_crew_ror		emp_artillery_crew_ror	hu1/emp/low_poly/emp_artillery_crew	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_ch_engineer_jorek		dwf_master_engineer_jorek_ror		1.0000	1.1500	0.0000	
wh2_dlc13_emp_ch_paladin_rodrik		emp_paladin_rodrik		1.0000	1.1500	0.0000	
wh2_dlc13_emp_ch_waystalker_kalara		wef_glade_female_lord_kalara_sword_bow_ror_01		1.0000	1.1500	0.0000	
wh2_dlc13_emp_ch_witch_hunter_hertwig		emp_witch_hunter_hertwig_ror		1.0000	1.1500	0.0000	
wh2_dlc13_emp_crossbowmen_ror		emp_state_troops_crossbowmen_ror	hu1\emp\emp_state_troops\imposter\emp_state_troops_stir_river_imposter	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_greatswords_ror		emp_greatswords_ror	hu1\emp\low_poly\emp_greatswords_lowlod	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_gyrocopter_obsinite		emp_gyrocopter_obsinite		1.0000	1.0000	0.0500	
wh2_dlc13_emp_halberdiers_ror		emp_state_troops_halberdiers_ror	hu1\emp\low_poly\emp_state_troops_halberdiers_lowlod	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_handgunners_ror		emp_state_troops_handgunners_ror	hu1\emp\emp_state_troops\imposter\emp_state_troops_surefires_imposter	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_huntsmarshal		emp_huntsmarshal		1.0000	1.2000	0.0000	
wh2_dlc13_emp_huntsmarshal_campaign_01		emp_huntsmarshal_campaign_01		1.0000	1.2000	0.0000	
wh2_dlc13_emp_huntsmarshal_campaign_02		emp_huntsmarshal_campaign_02		1.0000	1.2000	0.0000	
wh2_dlc13_emp_huntsmarshal_campaign_03		emp_huntsmarshal_campaign_03		1.0000	1.2000	0.0000	
wh2_dlc13_emp_huntsmen		emp_huntsman	hu1/emp/emp_huntsman/imposter/emp_huntsman_imposter	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_huntsmen_ror		emp_huntsman_ror	hu1\emp\emp_huntsman\imposter\emp_huntsman_white_wolf_imposter	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_knights_everlasting_light_ror		emp_knights_everlasting_light_ror	hu1/emp/low_poly/emp_reiksguard_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_emp_knights_morr_ror		emp_knights_morr_ror	hu1/emp/low_poly/emp_reiksguard_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_emp_knights_ostland_ror		emp_knights_ostland_ror	hu1/emp/low_poly/emp_reiksguard_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_emp_markus_wulfhart		emp_markus		1.0000	1.2000	0.0000	
wh2_dlc13_emp_outriders_ror		emp_outriders_ror	hu1/emp/low_poly/emp_outrider_lowlod	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_pistoliers_ror		emp_pistoliers_ror	hu1\emp\low_poly\emp_young_nobles_lowlod	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_spearmen_ror_0		emp_state_troops_spearmen_ror	hu1\emp\low_poly\emp_state_troops_spearmen_lowlod	1.0000	1.0000	0.0500	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_steamtank_turret_ror		emp_steam_tank_turret_ror		1.0000	1.0000	0.0500	
wh2_dlc13_emp_swordsmen_ror		emp_state_troops_swordsmen_ror	hu1\emp\emp_state_troops\imposter\emp_state_troops_imposter	1.0000	1.0000	0.0000	hu1\imposter\humanoid_imposter
wh2_dlc13_emp_warhorse_bordermen_ror_0		emp_warhorse_bordermen_ror	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_lzd_cha_nakai		lzd_nakai		1.0000	1.2500	0.0000	
wh2_dlc13_lzd_dread_saurian	VariantMeshes/wh_variantmodels/rp4/lzd/lzd_dread_saurian/tech/	lzd_dread_saurian		1.0000	1.0000	0.0000	
wh2_dlc13_lzd_dread_saurian_ror	VariantMeshes/wh_variantmodels/rp4/lzd/lzd_dread_saurian/tech	lzd_dread_saurian_ror		1.0000	1.0000	0.0000	
wh2_dlc13_lzd_feral_dread_saurian		lzd_dread_saurian_feral		1.0000	1.0000	0.0000	
wh2_dlc13_lzd_lord_gor_rok		lzd_lord_gor_rok		1.0000	1.3000	0.0000	
wh2_dlc13_lzd_mon_kroxigor_ancient		lzd_kroxigor_ancient		1.0000	1.0200	0.0000	
wh2_dlc13_lzd_mon_kroxigor_ancient_campaign_01		lzd_kroxigor_ancient_campaign_01		1.0000	1.0200	0.0000	
wh2_dlc13_lzd_mon_kroxigor_ancient_campaign_02		lzd_kroxigor_ancient_campaign_02		1.0000	1.0200	0.0000	
wh2_dlc13_lzd_mon_kroxigor_ancient_campaign_03		lzd_kroxigor_ancient_campaign_03		1.0000	1.0200	0.0000	
wh2_dlc13_lzd_razordon		lzd_razordon	lz1\lzd\lzd_razordon\lzd_razordon_imposter	1.0000	1.0000	0.0000	lz1\lzd\lzd_razordon\lzd_razordon_imposter
wh2_dlc13_lzd_razordon_amaxon		lzd_razordon_ror_amaxon	lz1\lzd\lzd_razordon\lzd_razordon_amaxon_imposter	1.0000	1.0000	0.0000	lz1\lzd\lzd_razordon\lzd_razordon_imposter
wh2_dlc13_lzd_sacred_kroxigor_ror		lzd_kroxigor_sacred_ror		1.0000	1.0000	0.0000	
wh2_dlc13_lzd_sacred_kroxigors		lzd_kroxigor_sacred		1.0000	1.0000	0.0500	
wh2_dlc13_warhorse_empire_knights_ror_0		emp_warhorse_everlasting_light_ror	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_warhorse_empire_knights_ror_1		emp_warhorse_morr_ror	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_warhorse_empire_knights_ror_2		emp_warhorse_ostland_ror	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1.0000	1.0000	0.0500	
wh2_dlc13_warhorse_sons_abroad_ror_1		emp_warhorse_abroad_ror	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1.0000	1.0000	0.0500	
wh2_dlc14_brt_ch_henri_le_massif		brt_henri_le_massif		1.0000	1.3000	0.0000	
wh2_dlc14_brt_ch_repanse_barded_warhorse		brt_warhorse_barded_repanse		1.0000	1.0000	0.0000	
wh2_dlc14_brt_ch_repanse_barded_warhorse_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_warhorse_barded_repanse	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1.0000	1.0000	0.0000	
wh2_dlc14_brt_ch_repanse_de_lyonesse		brt_repanse_de_lyonesse		1.0000	1.1500	0.0500	
wh2_dlc14_def_bloodwrack_medusa		def_medusa		1.0000	2.2500	0.0000	
wh2_dlc14_def_ch_high_beastmaster		def_beastmaster		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_high_beastmaster_campaign_01		def_beastmaster_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_high_beastmaster_campaign_02		def_beastmaster_campaign_02		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_high_beastmaster_campaign_03		def_beastmaster_campaign_03		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_malus		def_malus		1.0000	1.1500	0.0000	
wh2_dlc14_def_ch_malus_tzarkan		def_malus_tzarkan		1.0000	1.1500	0.0000	
wh2_dlc14_def_ch_master		def_master		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_master_campaign_01		def_master_campaign_01		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_master_campaign_02		def_master_campaign_02		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_master_campaign_03		def_master_campaign_03		1.0000	1.1500	0.0500	
wh2_dlc14_def_ch_master_rider		def_master		1.0000	1.0000	0.0500	
wh2_dlc14_def_cold_one_spite	VariantMeshes\wh_variantmodels\rp3\def\def_cold_one\tech	def_cold_one_spite	rp3\def\def_cold_one\imposter\def_armoured_cold_one_imposter	1.0000	1.2000	0.0000	
wh2_dlc14_def_cold_one_spite_campaign	VariantMeshes\wh_variantmodels\rp3\def\def_cold_one\tech	def_cold_one_spite	rp3\def\def_cold_one\imposter\def_armoured_cold_one_imposter	1.0000	1.2000	0.0000	
wh2_dlc14_def_dark_steed_scourgerunner_ror		def_dark_steed_scourgerunner_ror	hr1\def\def_dark_steed\imposter\def_dark_steed_imposter	1.0000	1.0000	0.0500	
