key	cast_time	completion_payload	cooldown_time	category	slave_cost	global_cooldown_time	start_payload	icon	failure_cooldown_time	required_resources	expended_resources	target	target_expended_resources	target_required_resources	target_cooldown	target_category_cooldown	effects_while_performing	custom_cost_id	on_trigger_vo_event	flags	self_payload	percentage_cost_increase_per_use	sort_order
wh2_dlc10_dwf_ritual_weapon_starbreaker	0	wh2_dlc10_dwf_ritual_weapon_starbreaker	9999	CRAFTING_RITUAL	0	0			0		wh2_dlc10_dwf_ritual_weapon_runecraft_fda				0	0				default		0.0000	0
wh2_dlc10_dwf_ritual_weapon_trollslayer_axe	0	wh2_dlc10_dwf_ritual_weapon_trollslayer_axe	0	CRAFTING_RITUAL	0	0			0		wh2_dlc10_dwf_ritual_weapon_runecraft_eca				0	0				default		0.0000	0
wh2_dlc10_dwf_ritual_weapon_veterans_hammer	0	wh2_dlc10_dwf_ritual_weapon_hammer_of_parrying	0	CRAFTING_RITUAL	0	0			0		wh2_dlc10_dwf_ritual_weapon_runecraft_ca				0	0				default		0.0000	0
wh2_dlc10_ritual_def_drakira	0	wh2_dlc10_ritual_def_drakira	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_def_drakira.png	0		wh2_dlc10_ritual_def_drakira				0	0				default		0.0000	0
wh2_dlc10_ritual_hef_lileath	0	wh2_dlc10_ritual_hef_lileath	15	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_hoeth.png	0		wh2_dlc10_ritual_hef_lileath				0	0				default		0.0000	0
wh2_dlc10_ritual_hef_morai_heg	0	wh2_dlc10_ritual_hef_morai_heg	15	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_hef_morai-heg.png	0		wh2_dlc10_ritual_hef_morai_heg				0	0				default		0.0000	0
wh2_dlc11_ritual_cst_bountiful_treasure	0	wh2_dlc11_ritual_cst_bountiful_treasure	15	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_1.png	0		wh2_dlc11_ritual_cst_bountiful_treasure				0	0				default		0.0000	0
wh2_dlc11_ritual_cst_eternal_service	0	wh2_dlc11_ritual_cst_eternal_service	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_3.png	0		wh2_dlc11_ritual_cst_eternal_service				0	0				default		0.0000	0
wh2_dlc11_ritual_cst_queens_cannon	0	wh2_dlc11_ritual_cst_queens_cannon	25	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_2.png	0		wh2_dlc11_ritual_cst_queens_cannon				0	0				default		0.0000	0
wh2_dlc11_ritual_cst_sea_mist	0	wh2_dlc11_ritual_cst_sea_mist	30	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_cst_4.png	0		wh2_dlc11_ritual_cst_sea_mist				0	0				default		0.0000	0
wh2_dlc11_ritual_def_anath_raema	0	wh2_dlc11_ritual_def_anath_raema	25	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_def_anath_raema.png	0		wh2_dlc11_ritual_def_anath_raema				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_01	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_01				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_02	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_02				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_blood_dragon_03	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_03				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_01	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_01				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_02	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_02				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_lahmian_03	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_03				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_01	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_01				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_02	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_02				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_necrarch_03	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_03				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_01	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_01				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_02	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_02				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_strigoi_03	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_03				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_01	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_01	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_01				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_02	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_02	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_02				0	0				default		0.0000	0
wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_03	0	wh2_dlc11_vmp_ritual_bloodline_awaken_von_carstein_03	0	BLOODLINE_RITUAL	0	0			0		wh2_dlc11_vmp_ritual_bloodline_awaken_03				0	0				default		0.0000	0
wh2_dlc12_ikit_nuke_rite	0	wh2_dlc12_ikit_nuke_rite	5	WORKSHOP_RITUAL	0	0			0		wh2_dlc12_ikit_nuke_rite				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_0	0	wh2_dlc12_ikit_workshop_doomflayer_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_1	0	wh2_dlc12_ikit_workshop_doomflayer_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_2	0	wh2_dlc12_ikit_workshop_doomflayer_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_3	0	wh2_dlc12_ikit_workshop_doomflayer_part_3	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_3				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_4	0	wh2_dlc12_ikit_workshop_doomflayer_part_4	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_4				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_5	0	wh2_dlc12_ikit_workshop_doomflayer_part_5	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_5				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_6	0	wh2_dlc12_ikit_workshop_doomflayer_part_6	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_6				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_7	0	wh2_dlc12_ikit_workshop_doomflayer_part_7	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_7				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_8	0	wh2_dlc12_ikit_workshop_doomflayer_part_8	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_8				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomflayer_part_9	0	wh2_dlc12_ikit_workshop_doomflayer_part_9	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_doomflayer_part_9				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_0	0	wh2_dlc12_ikit_workshop_doomwheel_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_1	0	wh2_dlc12_ikit_workshop_doomwheel_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_2	0	wh2_dlc12_ikit_workshop_doomwheel_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_3	0	wh2_dlc12_ikit_workshop_doomwheel_part_3	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_3				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_4	0	wh2_dlc12_ikit_workshop_doomwheel_part_4	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_4				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_5	0	wh2_dlc12_ikit_workshop_doomwheel_part_5	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_5				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_6	0	wh2_dlc12_ikit_workshop_doomwheel_part_6	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_6				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_7	0	wh2_dlc12_ikit_workshop_doomwheel_part_7	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_7				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_8	0	wh2_dlc12_ikit_workshop_doomwheel_part_8	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_8				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_doomwheel_part_9	0	wh2_dlc12_ikit_workshop_doomwheel_part_9	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_doomwheel_part_9				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_gatling_part_0	0	wh2_dlc12_ikit_workshop_gatling_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0		wh2_dlc12_ikit_workshop_gatling_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_gatling_part_1	0	wh2_dlc12_ikit_workshop_gatling_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0		wh2_dlc12_ikit_workshop_gatling_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_gatling_part_2	0	wh2_dlc12_ikit_workshop_gatling_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_gatling_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_jezail_part_0	0	wh2_dlc12_ikit_workshop_jezail_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_jezail_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_jezail_part_1	0	wh2_dlc12_ikit_workshop_jezail_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_jezail_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_jezail_part_2	0	wh2_dlc12_ikit_workshop_jezail_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_jezail_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_0	0	wh2_dlc12_ikit_workshop_nuke_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0		wh2_dlc12_ikit_workshop_nuke_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_1	0	wh2_dlc12_ikit_workshop_nuke_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_nuke_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_2	0	wh2_dlc12_ikit_workshop_nuke_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0		wh2_dlc12_ikit_workshop_nuke_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_3	0	wh2_dlc12_ikit_workshop_nuke_part_3	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_nuke_part_3				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_4	0	wh2_dlc12_ikit_workshop_nuke_part_4	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0		wh2_dlc12_ikit_workshop_nuke_part_4				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_nuke_part_5	0	wh2_dlc12_ikit_workshop_nuke_part_5	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0		wh2_dlc12_ikit_workshop_nuke_part_5				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_globaldier_0	0	wh2_dlc12_ikit_workshop_poison_wind_globaldier_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_poison_wind_globaldier_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_globaldier_1	0	wh2_dlc12_ikit_workshop_poison_wind_globaldier_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_poison_wind_globaldier_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_globaldier_2	0	wh2_dlc12_ikit_workshop_poison_wind_globaldier_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts.png	0		wh2_dlc12_ikit_workshop_poison_wind_globaldier_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_mortar_0	0	wh2_dlc12_ikit_workshop_poison_wind_mortar_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\transport_parts.png	0		wh2_dlc12_ikit_workshop_poison_wind_mortar_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_mortar_1	0	wh2_dlc12_ikit_workshop_poison_wind_mortar_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\doomrocket_upgrades.png	0		wh2_dlc12_ikit_workshop_poison_wind_mortar_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_poison_wind_mortar_2	0	wh2_dlc12_ikit_workshop_poison_wind_mortar_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc.png	0		wh2_dlc12_ikit_workshop_poison_wind_mortar_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpfire_part_0	0	wh2_dlc12_ikit_workshop_warpfire_part_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_warpfire_part_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpfire_part_1	0	wh2_dlc12_ikit_workshop_warpfire_part_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\armour_parts.png	0		wh2_dlc12_ikit_workshop_warpfire_part_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpfire_part_2	0	wh2_dlc12_ikit_workshop_warpfire_part_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_warpfire_part_2				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpgrinder_0	0	wh2_dlc12_ikit_workshop_warpgrinder_0	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\weapon_parts_2.png	0		wh2_dlc12_ikit_workshop_warpgrinder_0				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpgrinder_1	0	wh2_dlc12_ikit_workshop_warpgrinder_1	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\power_system.png	0		wh2_dlc12_ikit_workshop_warpgrinder_1				0	0				default		0.0000	0
wh2_dlc12_ikit_workshop_warpgrinder_2	0	wh2_dlc12_ikit_workshop_warpgrinder_2	-1	WORKSHOP_RITUAL	0	0		UI\campaign UI\ikit_upgrade_icons\misc_2.png	0		wh2_dlc12_ikit_workshop_warpgrinder_2				0	0				default		0.0000	0
wh2_dlc12_lzd_tiktaqto_ritual_persistence	0	wh2_dlc12_lzd_tiktaqto_ritual_persistence	20	STANDARD_RITUAL	0	5		UI\skins\warhammer2\rites_liz_persistence.png	0		wh2_dlc12_ritual_lzd_persistence				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_amaxon	0	wh2_dlc12_tehenhauin_sacrifice_tier1_follower	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_leadership.png	0		wh2_dlc12_tehenhauin_sacrifice_tier1_follower				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_axlotl	0	wh2_dlc12_tehenhauin_sacrifice_blessed_temple_guards	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_recruitment.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_temple_guards				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_aymara	0	wh2_dlc12_tehenhauin_sacrifice_tier4_banner	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_untainted.png	0		wh2_dlc12_tehenhauin_sacrifice_tier4_banner				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_capac	0	wh2_dlc12_tehenhauin_sacrifice_blessed_stegadon_1	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_the_thunderous_ones.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_stegadon_1				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_chaqua	0	wh2_dlc12_tehenhauin_sacrifice_blessed_saurus_spears_1	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_legion_of_chaqua.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_saurus_spears_1				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_chiquibol	0	wh2_dlc12_tehenhauin_sacrifice_tier3_follower	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_public_order.png	0		wh2_dlc12_tehenhauin_sacrifice_tier3_follower				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_gwakmol	0	wh2_dlc12_tehenhauin_sacrifice_blessed_chameleon_0	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_chameleon.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_chameleon_0				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_gwangee	0	wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_cohort_of_sotek.png	0		wh2_dlc12_tehenhauin_sacrifice_tier2_recruitment				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_huanabic	0	wh2_dlc12_tehenhauin_sacrifice_tier2_follower	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_follower.png	0		wh2_dlc12_tehenhauin_sacrifice_tier2_follower				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_incatol	0	wh2_dlc12_tehenhauin_sacrifice_tier5_follower	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_recruit_rank.png	0		wh2_dlc12_tehenhauin_sacrifice_tier5_follower				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_malliente	0	wh2_dlc12_tehenhauin_sacrifice_blessed_carnosaur_0	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_carnosaur.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_carnosaur_0				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_oyxl	0	wh2_dlc12_tehenhauin_sacrifice_blessed_kroxigors	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_star_chamber_guardians.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_kroxigors				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_pahuax	0	wh2_dlc12_tehenhauin_sacrifice_blessed_terradon_riders_1	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_pahaux_sentinels.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_terradon_riders_1				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_pokhopak	0	wh2_dlc12_tehenhauin_sacrifice_blessed_cold_one_cav_0	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_ror_pok_hopak_cohort.png	0		wh2_dlc12_tehenhauin_sacrifice_blessed_cold_one_cav_0				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_quetza	0	wh2_dlc12_tehenhauin_sacrifice_tier2_banner	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_banner.png	0		wh2_dlc12_tehenhauin_sacrifice_tier2_banner				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_quittax	0	wh2_dlc12_tehenhauin_sacrifice_tier3_banner	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_growth.png	0		wh2_dlc12_tehenhauin_sacrifice_tier3_banner				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_qurveza	0	wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_replenishment.png	0		wh2_dlc12_tehenhauin_sacrifice_tier1_replenishment				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_sotek	0	wh2_dlc12_tehenhauin_sacrifice_tier6_sotek	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_army_ability.png	0		wh2_dlc12_tehenhauin_sacrifice_tier6_sotek				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_xahutec	0	wh2_dlc12_tehenhauin_sacrifice_tier1_banner	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_armour.png	0		wh2_dlc12_tehenhauin_sacrifice_tier1_banner				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_xlaxgor	0	wh2_dlc12_tehenhauin_sacrifice_tier5_legendary_red_crested_skink_lord	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_skink_hero.png	0		wh2_dlc12_tehenhauin_sacrifice_tier5_legendary_red_crested_skink_lord				0	0				default		0.0000	0
wh2_dlc12_tehenhauin_sacrifice_of_xuhua	0	wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm	0	SACRIFICE_RITUAL	0	0		UI/Campaign UI/sacrifices_sotek/icon_sotek_jungle_swarm.png	0		wh2_dlc12_tehenhauin_sacrifice_tier1_jungle_swarm				0	0				default		0.0000	0
wh2_dlc13_ritual_temple_itzl_0_hunters_gaze	0	wh2_dlc13_ritual_temple_itzl_0_hunters_gaze	0	BUILDINGS_RITUAL	0	0		UI/Campaign UI/old_ones_nakai/wh2_dlc13_ritual_temple_itzl_0_hunters_gaze.png	0		wh2_dlc13_nakai_temples_cost_150				0	0				default		0.0000	0
wh2_dlc13_ritual_temple_itzl_1_skink_chief	0	wh2_dlc13_ritual_temple_itzl_1_skink_chief	0	BUILDINGS_RITUAL	0	0		UI/Campaign UI/old_ones_nakai/wh2_dlc13_ritual_temple_itzl_1_skink_chief.png	0		wh2_dlc13_nakai_temples_cost_100				0	0				default		0.0000	0
