battle_personality	land_unit	attach	riders_attachment_point	engine_articulation_index	jettison_rider
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_bomb_bay_right_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_left	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_cannon_left	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_right	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_cannon_right	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_captain	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_captain	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_cupola_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_cupola_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_fireman	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_fireman	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_0	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_1	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_2	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_2	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_3	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_3	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_0	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_upper_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_1	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_left_upper_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_lookout	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_lookout	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_0	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_1	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_2	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_2	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_3	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_3	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_0	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_upper_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_1	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_right_upper_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_barrel	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_crew_barrel	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_pub_left_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_pub_left_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_pub_right_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_mp	autonomous_rider	ap_pub_right_rear	-1	false
wh3_dlc23_chd_veh_locomotive_smokestack_grungni	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_thunderburner	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_front	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_bomb_bay_left_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_bomb_bay_left_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_front	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_bomb_bay_right_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_bomb_bay_right_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_left	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_cannon_left	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_right	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_cannon_right	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_captain	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_captain	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_front	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_cupola_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_cupola_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_fireman	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_fireman	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_0	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_1	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_2	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_2	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_3	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_3	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_0	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_upper_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_1	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_left_upper_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_lookout	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_lookout	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_0	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_1	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_2	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_2	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_3	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_3	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_0	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_upper_0	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_1	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_right_upper_1	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_barrel	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_crew_barrel	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_front	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_pub_left_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_pub_left_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_front	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_pub_right_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni	autonomous_rider	ap_pub_right_rear	-1	false
wh3_dlc23_chd_veh_locomotive_smokestack	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_thunderburner	-1	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_left_front	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_bomb_bay_left_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_left_rear	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_bomb_bay_left_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_right_front	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_bomb_bay_right_front	-1	false
wh3_dlc25_dwf_veh_thunderbarge_bomb_bay_right_rear	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_bomb_bay_right_rear	-1	false
wh3_dlc25_dwf_veh_thunderbarge_cannon_left	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_cannon_left	-1	false
wh3_dlc25_dwf_veh_thunderbarge_cannon_right	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_cannon_right	-1	false
wh3_dlc25_dwf_veh_thunderbarge_captain	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_captain	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_cupola_front	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_cupola_front	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_cupola_rear	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_cupola_rear	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_fireman	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_fireman	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_0	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_0	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_1	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_1	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_2	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_2	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_3	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_3	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_upper_0	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_upper_0	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_left_upper_1	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_left_upper_1	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_lookout	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_lookout	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_0	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_0	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_1	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_1	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_2	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_2	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_3	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_3	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_upper_0	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_upper_0	-1	true
wh3_dlc25_dwf_veh_thunderbarge_crew_right_upper_1	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_right_upper_1	-1	true
wh3_dlc25_dwf_veh_thunderbarge_pub_barrel	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_crew_barrel	-1	true
wh3_dlc25_dwf_veh_thunderbarge_pub_left_front	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_pub_left_front	-1	true
wh3_dlc25_dwf_veh_thunderbarge_pub_left_rear	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_pub_left_rear	-1	true
wh3_dlc25_dwf_veh_thunderbarge_pub_right_front	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_pub_right_front	-1	true
wh3_dlc25_dwf_veh_thunderbarge_pub_right_rear	wh3_dlc25_dwf_veh_thunderbarge	autonomous_rider	ap_pub_right_rear	-1	true
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	autonomous_rider	ap_def_riderposition_0	-1	true
wh3_dlc25_emp_cha_engineer_mechanical_steed	wh3_dlc25_emp_cha_engineer_mechanical_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	wh3_dlc25_emp_cha_master_engineer_mechanical_steed	autonomous_rider	ap_riderposition_0	-1	true
wh3_dlc25_emp_cha_master_engineer_steam_tank	wh3_dlc25_emp_cha_master_engineer_steam_tank	autonomous_rider	ap_riderposition_01	-1	true
wh_main_emp_veh_steam_tank_cannon	wh3_dlc25_emp_cha_master_engineer_steam_tank	autonomous_rider	ap_cannonposition_01	-1	true
wh_main_emp_veh_steam_tank_turret	wh3_dlc25_emp_cha_master_engineer_steam_tank	autonomous_rider	ap_turretposition_01	-1	true
wh3_dlc25_emp_veh_land_ship_cannon	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_cannon	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_cannon_crew_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_cannon_crew_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_captain_morr	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_captain	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_3	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_left_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_3	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_foredeck_right_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_maindeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_maindeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_maindeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_maindeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_poopdeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crows_nest_hochland_long_rifle	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_crows_nest	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_exhaust_lower	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack2	wh3_dlc25_emp_veh_marienburg_land_ship_morr	autonomous_rider	ap_exhaust_upper	-1	true
wh3_dlc25_emp_veh_land_ship_cannon	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_cannon	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_cannon_crew_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_cannon_crew_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_captain_ror	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_captain	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_3	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_left_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_3	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_right_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_maindeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_maindeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_maindeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_maindeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_poopdeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_mortar_centre_0	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_foredeck_centre_0	-1	true
wh3_dlc25_emp_veh_land_ship_crows_nest_hochland_long_rifle	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_crows_nest	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_exhaust_lower	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack2	wh3_dlc25_emp_veh_marienburg_land_ship_ror	autonomous_rider	ap_exhaust_upper	-1	true
wh3_dlc25_emp_veh_land_ship_cannon	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_cannon	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_left_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_cannon_crew_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_cannon_crew_right_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_cannon_crew_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_captain	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_captain	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_3	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_left_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_3	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_foredeck_right_3	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_maindeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_maindeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_maindeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_maindeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_left_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_1	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_left_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_2	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_left_2	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_0	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_right_0	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_1	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_right_1	-1	true
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_right_2	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_poopdeck_right_2	-1	true
wh3_dlc25_emp_veh_land_ship_crows_nest_hochland_long_rifle	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_crows_nest	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_exhaust_lower	-1	true
wh3_dlc25_emp_veh_marienburg_land_ship_smokestack2	wh3_dlc25_emp_veh_marienburg_land_ship	autonomous_rider	ap_exhaust_upper	-1	true
wh3_dlc25_emp_veh_steam_tank_cannon_volley_gun	wh3_dlc25_emp_veh_steam_tank_volley_gun	autonomous_rider	ap_cannonposition_01	-1	true
wh3_dlc25_emp_veh_steam_tank_engineer_commander	wh3_dlc25_emp_veh_steam_tank_volley_gun	autonomous_rider	ap_riderposition_01	-1	true
wh3_dlc25_emp_veh_steam_tank_turret_volley_gun	wh3_dlc25_emp_veh_steam_tank_volley_gun	autonomous_rider	ap_turretposition_01	-1	true
wh3_dlc25_nur_cav_rot_knights_ror	wh3_dlc25_nur_cav_rot_knights_ror	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_nur_cav_rot_knights	wh3_dlc25_nur_cav_rot_knights	autonomous_rider	ap_rider_00	-1	true
wh3_dlc25_nur_razorgor_bray_shaman_chieftain_chariot_rider2	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot	autonomous_rider	ap_crewposition_1	-1	true
wh_dlc03_bst_razorgor_chariot_rider1	wh3_dlc25_nur_cha_bray_shaman_wild_chieftain_razorgor_chariot	autonomous_rider	ap_crewposition_0	-1	true
