building_chain	building_level	building_set	exclude
	wh3_dlc27_nor_trap_core_infiltrate_2a	wh3_dlc27_set_sayl_trap_infilitrate_hidden	false
	wh3_dlc27_nor_trap_core_infiltrate_2b	wh3_dlc27_set_sayl_trap_infilitrate_hidden	false
	wh3_dlc27_nor_trap_core_infiltrate_2c	wh3_dlc27_set_sayl_trap_infilitrate_hidden	false
wh3_dlc27_nor_trap_core_infiltrate		wh3_dlc27_set_sayl_trap_infilitrate	false
wh3_dlc27_sla_dechala_cult_1		wh3_dlc27_set_sla_dechala_cult	false
wh3_dlc27_sla_dechala_cult_2		wh3_dlc27_set_sla_dechala_cult	false
wh3_dlc27_sla_dechala_cult_3		wh3_dlc27_set_sla_dechala_cult	false
wh3_dlc27_sla_dechala_cult_corruption_1		wh3_dlc27_set_sla_dechala_cult	false
wh3_dlc27_sla_dechala_cult_corruption_2		wh3_dlc27_set_sla_dechala_cult	false
wh3_dlc27_sla_barracks_tormentors		wh3_dlc27_set_slaanesh_military_daemon	false
wh3_dlc27_sla_chariots_tormentors		wh3_dlc27_set_slaanesh_military_daemon	false
wh3_main_sla_barracks		wh3_dlc27_set_slaanesh_military_daemon	false
wh3_main_sla_chariots		wh3_dlc27_set_slaanesh_military_daemon	false
wh3_dlc27_sla_marauders_tormentors		wh3_dlc27_set_slaanesh_military_mortal	false
wh3_dlc27_sla_riders		wh3_dlc27_set_slaanesh_military_mortal	false
wh3_dlc27_sla_riders_tormentors		wh3_dlc27_set_slaanesh_military_mortal	false
wh3_main_sla_marauders		wh3_dlc27_set_slaanesh_military_mortal	false
	wh3_dlc27_sla_settlement_major_1_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_major_2_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_major_3_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_major_4_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_major_5_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_minor_1_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_minor_2_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_minor_3_tormentors	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_major_1	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_major_2	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_major_3	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_major_4	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_major_5	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_minor_1	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_minor_2	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_main_sla_settlement_minor_3	wh3_dlc27_set_slaanesh_settlement_daemon	false
	wh3_dlc27_sla_settlement_major_1_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_major_2_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_major_3_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_major_4_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_major_5_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_1_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_1_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_2_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_2_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_3_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_dlc27_sla_settlement_minor_3_a_tormentors	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_main_sla_settlement_major_1_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_main_sla_settlement_major_2_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_main_sla_settlement_major_3_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_main_sla_settlement_major_4_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
	wh3_main_sla_settlement_major_5_a	wh3_dlc27_set_slaanesh_settlement_mortal	false
wh3_main_chs_walls_major		wh3_main_set_chaos_defence	false
wh3_main_chs_loot		wh3_main_set_chaos_economy	false
wh3_main_chs_order		wh3_main_set_chaos_economy	false
wh3_main_chs_slaves		wh3_main_set_chaos_economy	false
wh3_dlc23_special_settlement_bastion_chd		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_1		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_2		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_3		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_4		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_primary		wh3_main_set_cth_bastion	false
wh3_main_special_settlement_bastion_other		wh3_main_set_cth_bastion	false
wh3_main_cth_bastion_1		wh3_main_set_cth_defence	false
wh3_main_cth_bastion_2		wh3_main_set_cth_defence	false
wh3_main_cth_bastion_3		wh3_main_set_cth_defence	false
wh3_main_cth_bastion_4		wh3_main_set_cth_defence	false
wh3_main_cth_defence_yang		wh3_main_set_cth_defence	false
wh3_main_cth_defence_yin		wh3_main_set_cth_defence	false
wh3_main_cth_walls_minor		wh3_main_set_cth_defence	false
wh3_main_foreign_slot_discovery_cth		wh3_main_set_cth_defence	false
wh3_main_cth_income_yang		wh3_main_set_cth_industry_yang	false
wh3_main_cth_growth_yang		wh3_main_set_cth_infrastructure	false
wh3_main_cth_growth_yin		wh3_main_set_cth_infrastructure	false
wh3_main_cth_income_yang		wh3_main_set_cth_infrastructure	false
wh3_main_cth_income_yin		wh3_main_set_cth_infrastructure	false
wh3_main_cth_order_yang		wh3_main_set_cth_infrastructure	false
wh3_main_cth_order_yin		wh3_main_set_cth_infrastructure	false
wh3_main_cth_cavalry		wh3_main_set_cth_military_recruitment	false
wh3_main_cth_gunners		wh3_main_set_cth_military_recruitment	false
wh3_main_cth_jade_barracks		wh3_main_set_cth_military_recruitment	false
wh3_main_cth_artillery		wh3_main_set_cth_military_support	false
wh3_main_cth_celestial		wh3_main_set_cth_military_support	false
wh3_main_cth_magic_tower		wh3_main_set_cth_military_support	false
	wh3_main_cth_defence_yang_1	wh3_main_set_cth_yang	false
	wh3_main_cth_defence_yang_2	wh3_main_set_cth_yang	false
	wh3_main_cth_defence_yang_3	wh3_main_set_cth_yang	false
	wh3_main_cth_growth_yang_1	wh3_main_set_cth_yang	false
	wh3_main_cth_growth_yang_2	wh3_main_set_cth_yang	false
	wh3_main_cth_growth_yang_3	wh3_main_set_cth_yang	false
	wh3_main_cth_income_yang_1	wh3_main_set_cth_yang	false
	wh3_main_cth_income_yang_2	wh3_main_set_cth_yang	false
	wh3_main_cth_income_yang_3	wh3_main_set_cth_yang	false
	wh3_main_cth_order_yang_1	wh3_main_set_cth_yang	false
	wh3_main_cth_order_yang_2	wh3_main_set_cth_yang	false
	wh3_main_cth_order_yang_3	wh3_main_set_cth_yang	false
	wh3_main_cth_defence_yin_1	wh3_main_set_cth_yin	false
	wh3_main_cth_defence_yin_2	wh3_main_set_cth_yin	false
	wh3_main_cth_defence_yin_3	wh3_main_set_cth_yin	false
	wh3_main_cth_growth_yin_1	wh3_main_set_cth_yin	false
	wh3_main_cth_growth_yin_2	wh3_main_set_cth_yin	false
	wh3_main_cth_growth_yin_3	wh3_main_set_cth_yin	false
	wh3_main_cth_income_yin_1	wh3_main_set_cth_yin	false
	wh3_main_cth_income_yin_2	wh3_main_set_cth_yin	false
	wh3_main_cth_income_yin_3	wh3_main_set_cth_yin	false
	wh3_main_cth_order_yin_1	wh3_main_set_cth_yin	false
	wh3_main_cth_order_yin_2	wh3_main_set_cth_yin	false
	wh3_main_cth_order_yin_3	wh3_main_set_cth_yin	false
wh3_main_dae_advanced_2_kho		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_2_nur		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_2_sla		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_2_tze		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_kho		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_nur		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_sla		wh3_main_set_dae_advanced_military	false
wh3_main_dae_advanced_tze		wh3_main_set_dae_advanced_military	false
wh3_main_dae_garrison_major		wh3_main_set_dae_garrison	false
wh3_main_dae_garrison_minor		wh3_main_set_dae_garrison	false
wh3_main_foreign_slot_discovery_dae		wh3_main_set_dae_garrison	false
wh3_main_dae_control_kho		wh3_main_set_dae_infrastructure	false
wh3_main_dae_control_nur		wh3_main_set_dae_infrastructure	false
wh3_main_dae_control_sla		wh3_main_set_dae_infrastructure	false
wh3_main_dae_control_tze		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_gold_kho		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_gold_nur		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_gold_sla		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_gold_tze		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_recruit_kho		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_recruit_nur		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_recruit_sla		wh3_main_set_dae_infrastructure	false
wh3_main_dae_growth_recruit_tze		wh3_main_set_dae_infrastructure	false
wh3_main_dae_temple_kho		wh3_main_set_dae_infrastructure	false
wh3_main_dae_temple_nur		wh3_main_set_dae_infrastructure	false
wh3_main_dae_temple_sla		wh3_main_set_dae_infrastructure	false
wh3_main_dae_temple_tze		wh3_main_set_dae_infrastructure	false
wh3_main_dae_advanced_2_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_advanced_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_barracks_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_control_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_growth_gold_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_growth_recruit_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_kho_settlement_major		wh3_main_set_dae_khorne	false
wh3_main_dae_kho_settlement_minor		wh3_main_set_dae_khorne	false
wh3_main_dae_temple_kho		wh3_main_set_dae_khorne	false
wh3_main_dae_barracks_kho		wh3_main_set_dae_military	false
wh3_main_dae_barracks_nur		wh3_main_set_dae_military	false
wh3_main_dae_barracks_sla		wh3_main_set_dae_military	false
wh3_main_dae_barracks_tze		wh3_main_set_dae_military	false
wh3_main_dae_advanced_2_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_advanced_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_barracks_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_control_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_growth_gold_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_growth_recruit_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_nur_settlement_major		wh3_main_set_dae_nurgle	false
wh3_main_dae_nur_settlement_minor		wh3_main_set_dae_nurgle	false
wh3_main_dae_temple_nur		wh3_main_set_dae_nurgle	false
wh3_main_dae_advanced_2_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_advanced_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_barracks_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_control_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_growth_gold_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_growth_recruit_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_sla_settlement_major		wh3_main_set_dae_slaanesh	false
wh3_main_dae_sla_settlement_minor		wh3_main_set_dae_slaanesh	false
wh3_main_dae_temple_sla		wh3_main_set_dae_slaanesh	false
wh3_main_dae_advanced_2_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_advanced_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_barracks_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_control_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_growth_gold_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_growth_recruit_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_temple_tze		wh3_main_set_dae_tzeentch	false
wh3_main_dae_tze_settlement_major		wh3_main_set_dae_tzeentch	false
wh3_main_dae_tze_settlement_minor		wh3_main_set_dae_tzeentch	false
wh3_main_underdeep_dwf_defence_hold		wh3_main_set_dwarf_foreign_defence	false
wh3_main_underdeep_dwf_defence_slayers		wh3_main_set_dwarf_foreign_defence	false
wh3_main_underdeep_dwf_economy_counting_room		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_economy_drinking		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_economy_oathgold		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_economy_trade		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_resources		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_tall		wh3_main_set_dwarf_foreign_economy	false
wh3_main_underdeep_dwf_grudges		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_deeper		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_karak_eight_peaks		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_major		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_minor		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_skavenblight		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_underdeep_dwf_main_zharr_naggrund		wh3_main_set_dwarf_foreign_settlement	false
wh3_main_DWARFS_underdeep		wh3_main_set_dwarf_underdeep	false
wh3_main_cult_magus_trial		wh3_main_set_kho_cult_magus	false
wh3_main_kho_cult_4		wh3_main_set_kho_cult_magus	false
wh3_main_kho_cult_magus		wh3_main_set_kho_cult_magus	false
wh3_main_kho_cult_special		wh3_main_set_kho_cult_rituals	false
wh3_main_kho_cult_teleport		wh3_main_set_kho_cult_rituals	false
wh3_main_kho_cult_1		wh3_main_set_kho_cult	false
wh3_main_kho_cult_2		wh3_main_set_kho_cult	false
wh3_main_kho_cult_3		wh3_main_set_kho_cult	false
wh3_main_kho_cult_corruption_1		wh3_main_set_kho_cult	false
wh3_main_kho_cult_corruption_2		wh3_main_set_kho_cult	false
wh3_main_foreign_slot_discovery_kho		wh3_main_set_khorne_defence	false
wh3_main_kho_walls_major		wh3_main_set_khorne_defence	false
wh3_main_kho_walls_minor		wh3_main_set_khorne_defence	false
wh3_main_kho_infra_corruption		wh3_main_set_khorne_infrastructure	false
wh3_main_kho_infra_growth_income		wh3_main_set_khorne_infrastructure	false
wh3_main_kho_infra_growth_replenish		wh3_main_set_khorne_infrastructure	false
wh3_main_kho_infra_order		wh3_main_set_khorne_infrastructure	false
wh3_main_kho_bloodletters		wh3_main_set_khorne_military_recruitment	false
wh3_main_kho_monster		wh3_main_set_khorne_military_recruitment	false
wh3_main_kho_warriors		wh3_main_set_khorne_military_recruitment	false
wh3_main_kho_bloodthirster		wh3_main_set_khorne_military_support	false
wh3_main_kho_heavy_cav		wh3_main_set_khorne_military_support	false
wh3_main_kho_infra_champion		wh3_main_set_khorne_military_support	false
wh3_main_kho_vehicle		wh3_main_set_khorne_military_support	false
wh3_main_kho_allied_outpost		wh3_main_set_kho	false
wh3_main_kho_bloodletters		wh3_main_set_kho	false
wh3_main_kho_bloodthirster		wh3_main_set_kho	false
wh3_main_kho_cult_1		wh3_main_set_kho	false
wh3_main_kho_cult_2		wh3_main_set_kho	false
wh3_main_kho_cult_3		wh3_main_set_kho	false
wh3_main_kho_cult_4		wh3_main_set_kho	false
wh3_main_kho_heavy_cav		wh3_main_set_kho	false
wh3_main_kho_infra_champion		wh3_main_set_kho	false
wh3_main_kho_infra_corruption		wh3_main_set_kho	false
wh3_main_kho_infra_growth_income		wh3_main_set_kho	false
wh3_main_kho_infra_growth_replenish		wh3_main_set_kho	false
wh3_main_kho_infra_order		wh3_main_set_kho	false
wh3_main_kho_monster		wh3_main_set_kho	false
wh3_main_kho_port		wh3_main_set_kho	false
wh3_main_kho_resource_animals		wh3_main_set_kho	false
wh3_main_kho_resource_dyes		wh3_main_set_kho	false
wh3_main_kho_resource_furs		wh3_main_set_kho	false
wh3_main_kho_resource_gems		wh3_main_set_kho	false
wh3_main_kho_resource_gold		wh3_main_set_kho	false
wh3_main_kho_resource_iron		wh3_main_set_kho	false
wh3_main_kho_resource_ivory		wh3_main_set_kho	false
wh3_main_kho_resource_marble		wh3_main_set_kho	false
wh3_main_kho_resource_medicine		wh3_main_set_kho	false
wh3_main_kho_resource_obsidian		wh3_main_set_kho	false
wh3_main_kho_resource_pasture		wh3_main_set_kho	false
wh3_main_kho_resource_pottery		wh3_main_set_kho	false
wh3_main_kho_resource_salt		wh3_main_set_kho	false
wh3_main_kho_resource_spices		wh3_main_set_kho	false
wh3_main_kho_resource_wine		wh3_main_set_kho	false
wh3_main_kho_resource_wood		wh3_main_set_kho	false
wh3_main_kho_settlement_major		wh3_main_set_kho	false
wh3_main_kho_settlement_minor		wh3_main_set_kho	false
wh3_main_kho_vehicle		wh3_main_set_kho	false
wh3_main_kho_walls_major		wh3_main_set_kho	false
wh3_main_kho_walls_minor		wh3_main_set_kho	false
wh3_main_kho_warriors		wh3_main_set_kho	false
	wh3_main_ksl_corruption_land_1	wh3_main_set_ksl_corruption_land	false
	wh3_main_ksl_corruption_land_2	wh3_main_set_ksl_corruption_land	false
	wh3_main_ksl_corruption_land_3	wh3_main_set_ksl_corruption_land	false
wh3_main_foreign_slot_discovery_ksl		wh3_main_set_ksl_defence	false
wh3_main_ksl_kislev_city_town_watch		wh3_main_set_ksl_defence	false
wh3_main_ksl_kislev_city_walls		wh3_main_set_ksl_defence	false
wh3_main_ksl_walls_major		wh3_main_set_ksl_defence	false
wh3_main_ksl_walls_minor		wh3_main_set_ksl_defence	false
wh3_main_ksl_gold		wh3_main_set_ksl_garrison_religion	false
wh3_main_ksl_walls_major		wh3_main_set_ksl_garrison_religion	false
wh3_main_ksl_walls_minor		wh3_main_set_ksl_garrison_religion	false
wh3_main_ksl_corruption_land		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_court		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_gold		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_growth_recruit_cost		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_growth_xp		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_kislev_city_build_growth		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_kislev_city_court		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_kislev_city_gold		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_kislev_city_recruit_growth_xp		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_kislev_city_temple		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_trade_order		wh3_main_set_ksl_infrastructure	false
wh3_prologue_building_ksl_growth		wh3_main_set_ksl_infrastructure	false
wh3_prologue_building_ksl_industry		wh3_main_set_ksl_infrastructure	false
wh3_prologue_building_ksl_timber		wh3_main_set_ksl_infrastructure	false
wh3_prologue_ksl_building_second_growth		wh3_main_set_ksl_infrastructure	false
wh3_main_ksl_barracks		wh3_main_set_ksl_military_recruitment	false
wh3_main_ksl_cavalry		wh3_main_set_ksl_military_recruitment	false
wh3_main_ksl_stables		wh3_main_set_ksl_military_recruitment	false
wh3_prologue_building_ksl_barracks		wh3_main_set_ksl_military_recruitment	false
wh3_prologue_building_ksl_royal_guards		wh3_main_set_ksl_military_recruitment	false
wh3_prologue_building_ksl_sleds		wh3_main_set_ksl_military_recruitment	false
wh3_prologue_building_ksl_stables		wh3_main_set_ksl_military_recruitment	false
wh3_dlc24_ksl_bears_mother_ostankya		wh3_main_set_ksl_military_support	false
wh3_dlc24_ksl_woods		wh3_main_set_ksl_military_support	false
wh3_main_ksl_artillery		wh3_main_set_ksl_military_support	false
wh3_main_ksl_atamans		wh3_main_set_ksl_military_support	false
wh3_main_ksl_bears		wh3_main_set_ksl_military_support	false
wh3_main_ksl_ice_guard		wh3_main_set_ksl_military_support	false
wh3_prologue_building_ksl_ammunition		wh3_main_set_ksl_military_support	false
wh3_prologue_building_ksl_armour		wh3_main_set_ksl_military_support	false
wh3_prologue_building_ksl_attack		wh3_main_set_ksl_military_support	false
wh3_prologue_building_ksl_ice_enclave		wh3_main_set_ksl_military_support	false
	wh3_main_ksl_city_temple_1	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_city_temple_2	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_city_temple_3_1	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_city_temple_3_2	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_city_temple_3_3	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_city_temple_4	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_gold_1	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_gold_2	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_gold_3	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ksl_gold_3a	wh3_main_set_ksl_orthodoxy	false
	wh3_main_ogr_camp_town_centre_1	wh3_main_set_newhorde_ogr	false
wh3_main_cult_magus_trial		wh3_main_set_nur_cult_magus	false
wh3_main_nur_cult_magus		wh3_main_set_nur_cult_magus	false
wh3_main_nur_cult_special		wh3_main_set_nur_cult_magus	false
wh3_main_nur_cult_4		wh3_main_set_nur_cult_rituals	false
wh3_main_nur_cult_teleport		wh3_main_set_nur_cult_rituals	false
wh3_main_nur_cult_1		wh3_main_set_nur_cult	false
wh3_main_nur_cult_2		wh3_main_set_nur_cult	false
wh3_main_nur_cult_3		wh3_main_set_nur_cult	false
wh3_main_nur_cult_corruption_1		wh3_main_set_nur_cult	false
wh3_main_nur_cult_corruption_2		wh3_main_set_nur_cult	false
	wh3_main_nur_1_1	wh3_main_set_nurgle_1	false
	wh3_main_nur_1_2	wh3_main_set_nurgle_1	false
	wh3_main_nur_1_3	wh3_main_set_nurgle_1	false
	wh3_main_nur_1_4	wh3_main_set_nurgle_1	false
	wh3_main_nur_1_5	wh3_main_set_nurgle_1	false
	wh3_main_nur_1_6	wh3_main_set_nurgle_1	false
	wh3_main_nur_2_1	wh3_main_set_nurgle_2	false
	wh3_main_nur_2_2	wh3_main_set_nurgle_2	false
	wh3_main_nur_2_3	wh3_main_set_nurgle_2	false
	wh3_main_nur_2_4	wh3_main_set_nurgle_2	false
	wh3_main_nur_2_5	wh3_main_set_nurgle_2	false
	wh3_main_nur_2_6	wh3_main_set_nurgle_2	false
	wh3_main_nur_3_1	wh3_main_set_nurgle_3	false
	wh3_main_nur_3_2	wh3_main_set_nurgle_3	false
	wh3_main_nur_3_3	wh3_main_set_nurgle_3	false
	wh3_main_nur_3_4	wh3_main_set_nurgle_3	false
	wh3_main_nur_3_5	wh3_main_set_nurgle_3	false
	wh3_main_nur_3_6	wh3_main_set_nurgle_3	false
	wh3_main_nur_4_1	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_2	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_3	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_4	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_5	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_6	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_7	wh3_main_set_nurgle_4	false
	wh3_main_nur_4_8	wh3_main_set_nurgle_4	false
	wh3_main_nur_5_1	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_2	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_3	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_4	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_5	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_6	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_7	wh3_main_set_nurgle_5	false
	wh3_main_nur_5_8	wh3_main_set_nurgle_5	false
	wh3_main_nur_6_1	wh3_main_set_nurgle_6	false
	wh3_main_nur_6_2	wh3_main_set_nurgle_6	false
	wh3_main_nur_6_3	wh3_main_set_nurgle_6	false
	wh3_main_nur_6_4	wh3_main_set_nurgle_6	false
	wh3_main_nur_7_1	wh3_main_set_nurgle_7	false
	wh3_main_nur_7_2	wh3_main_set_nurgle_7	false
	wh3_main_nur_7_3	wh3_main_set_nurgle_7	false
	wh3_main_nur_8_1	wh3_main_set_nurgle_8	false
	wh3_main_nur_8_2	wh3_main_set_nurgle_8	false
	wh3_main_nur_8_3	wh3_main_set_nurgle_8	false
	wh3_main_nur_9_1	wh3_main_set_nurgle_9	false
	wh3_main_nur_9_2	wh3_main_set_nurgle_9	false
wh3_main_nur_4		wh3_main_set_nurgle_advanced_mil	false
wh3_main_nur_5		wh3_main_set_nurgle_advanced_mil	false
wh3_main_nur_1		wh3_main_set_nurgle_basic_mil	false
wh3_main_nur_2		wh3_main_set_nurgle_basic_mil	false
wh3_main_nur_3		wh3_main_set_nurgle_basic_mil	false
wh3_dlc25_nur_garrison		wh3_main_set_nurgle_defence	false
wh3_dlc25_nur_walls		wh3_main_set_nurgle_defence	false
wh3_main_foreign_slot_discovery_nur		wh3_main_set_nurgle_defence	false
wh3_main_nur_6		wh3_main_set_nurgle_infrastructure	false
wh3_main_nur_7		wh3_main_set_nurgle_infrastructure	false
wh3_main_nur_8		wh3_main_set_nurgle_infrastructure	false
wh3_main_nur_9		wh3_main_set_nurgle_infrastructure	false
	wh3_main_ogr_camp_barracks_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_barracks_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_barracks_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_cav_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_cav_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_cav_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_cav_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_replenishment_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_replenishment_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_replenishment_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_replenishment_4	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_replenishment_5	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_upkeep_1	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_upkeep_2	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_upkeep_3	wh3_main_set_ogre_camp_all	false
	wh3_main_ogr_camp_defence_upkeep_4	wh3_main_set_ogre_camp_all	false
