key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
wh2_dlc12_lzd_salamander_flame_blessed	musket	small_arm_default	wh2_dlc12_lzd_salamander_flame_blessed	none	1	dual_low_fixed	140	0	88	70.0000	10.0000	0.0000	55	17	false	false	0.0500	12.0000	85.0000	2.9000	30	0	wh2_dlc12_lzd_salamander_flame		wh2_dlc12_salamander_flame	-1.0000	false		-1.0000	1	0.0000	160.0000			1.0000	false	true	true	45	very_low	160	false	true	false	false	1	false	false	false	true	0.5000		false	0.7600	0.4000		placeholder
wh2_dlc12_lzd_salamander_flame_blessed_shrapnel	musket	small_arm_default	wh2_dlc12_lzd_salamander_flame_blessed	none	1	dual_low_fixed	140	0	88	35.0000	10.0000	0.0000	55	17	false	false	0.0500	12.0000	85.0000	2.9000	30	0	wh2_dlc12_lzd_salamander_flame		wh2_dlc12_salamander_flame	-1.0000	false		-1.0000	1	0.0000	160.0000			1.0000	false	true	true	45	very_low	160	false	true	false	false	1	false	false	false	true	0.5000		false	0.7600	0.4000		placeholder
wh2_dlc12_lzd_salamander_flame_large	artillery	artillery_default	wh2_dlc12_lzd_salamander_flame_large	none	1	dual_low_fixed	160	20	60	70.0000	10.0000	0.0000	70	265	false	false	0.2000	12.0000	120.0000	2.3000	0	0	wh2_dlc12_lzd_salamander_flame_large	wh2_dlc12_unit_contact_flammable	wh2_dlc12_salamander_flame_large	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	220.0000			1.0000	false	true	true	45	low	700	false	true	false	true	1	false	true	true	true	1.5000		false	0.7600	0.4000		placeholder
wh2_dlc12_lzd_salamander_flame_large_blessed	artillery	artillery_default	wh2_dlc12_lzd_salamander_flame_large_blessed	none	1	dual_low_fixed	160	20	60	70.0000	10.0000	0.0000	70	265	false	false	0.2000	12.0000	120.0000	2.3000	0	0	wh2_dlc12_lzd_salamander_flame_large	wh2_dlc12_unit_contact_flammable	wh2_dlc12_salamander_flame_large	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	220.0000			1.0000	false	true	true	45	low	700	false	true	false	true	1	false	true	true	true	1.5000		false	0.7600	0.4000		placeholder
wh2_dlc12_lzd_salamander_ror_flame	musket	small_arm_default	wh2_dlc12_lzd_salamander_flame_ror	none	1	dual_low_fixed	140	0	88	70.0000	10.0000	0.0000	80	17	false	false	0.0500	12.0000	85.0000	2.9000	0	26	wh2_dlc12_lzd_salamander_ror_flame		wh2_dlc12_salamander_flame	-1.0000	false		-1.0000	1	0.0000	160.0000			1.0000	false	true	true	45	very_low	160	false	true	false	false	1	false	false	false	true	0.5000		false	0.7600	0.4000		placeholder
wh2_dlc12_skv_doomwheel_warp_lightning_alt	artillery	artillery_explosive	wh2_dlc12_skv_doomwheel_warp_lightning_ror	none	2	low	60	0	80	100.0000	10.0000	8.0000	20	45	false	false	0.1000	12.0000	50.0000	5.0000	0	0	wh2_main_skv_warp_lightning_doomwheel		wh2_main_skv_doomwheel_warp_lightning	0.2000	true		6.0000	1	0.0000	200.0000			0.0000	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_doomwheel_warp_lightning_ikit	artillery	artillery_explosive	wh2_main_skv_doomwheel_warp_lightning	none	3	low	60	0	80	100.0000	20.0000	0.0000	20	45	false	false	0.1000	12.0000	50.0000	8.2000	0	0	wh2_main_skv_warp_lightning_doomwheel		wh2_main_skv_doomwheel_warp_lightning	0.2000	true		6.0000	1	0.0000	200.0000			0.0000	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_doomwheel_warp_lightning_ikit_alt	artillery	artillery_explosive	wh2_main_skv_doomwheel_warp_lightning	none	4	low	60	0	80	100.0000	20.0000	0.0000	20	45	false	false	0.1000	12.0000	50.0000	8.2000	0	0	wh2_main_skv_warp_lightning_doomwheel		wh2_main_skv_doomwheel_warp_lightning	0.2000	true		6.0000	1	0.0000	200.0000			0.0000	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_doomwheel_warp_lightning_ror	artillery	artillery_explosive	wh2_dlc12_skv_doomwheel_warp_lightning_ror	none	2	low	60	0	80	100.0000	10.0000	8.0000	20	45	false	false	0.1000	12.0000	50.0000	5.0000	0	0	wh2_dlc12_skv_warp_lightning_doomwheel_ror		wh2_main_skv_doomwheel_warp_lightning	0.2000	true		6.0000	1	0.0000	200.0000			0.0000	true	true	true	45	medium	100	false	false	false	true	1	false	false	false	true	1.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_ikit_warpfire	musket	artillery_flammable	wh2_main_skv_warpfire_ikit	none	1	low	80	0	55	30.0000	30.0000	0.0000	48	16	false	false	2.0000	12.0000	40.0000	1.7000	0	0	wh2_main_skv_warpfire		wh2_dlc12_ikit_warpfiregun_flame	-1.0000	false	wh_main_unit_contact_morale	3.0000	4	0.5000	40.0000			1.0000	true	true	true	45	low	85	true	true	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
wh2_dlc12_skv_ikit_warpfire_alt	musket	artillery_flammable	wh2_main_skv_warpfire_ikit	none	1	low	100	0	55	30.0000	30.0000	0.0000	48	20	false	false	2.0000	12.0000	40.0000	1.7000	0	50	wh2_main_skv_warpfire		wh2_dlc12_ikit_warpfiregun_flame	-1.0000	false	wh_main_unit_contact_morale	3.0000	4	0.5000	40.0000			1.0000	true	true	true	45	low	135	true	true	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
wh2_dlc12_skv_ratling_gun_bullet	musket	small_arm_default		none	1	low	145	0	88	100.0000	10.0000	0.0000	2	6	false	false	0.0500	5.0000	70.0000	2.7000	0	0	wh2_dlc12_skv_ratling_gun		wh2_dlc12_bullet_ratling_gun	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_ratling_gun_bullet_lab_ror	musket	small_arm_default		none	1	low	175	0	88	120.0000	33.0000	0.0000	2	7	false	false	0.0500	5.0000	80.0000	2.4000	0	0	wh2_dlc12_skv_ratling_gun		wh2_dlc12_bullet_ratling_gun	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	0.5000		false	0.3500	0.4000		placeholder
wh2_dlc12_skv_ratling_gun_bullet_ror	musket	small_arm_default		none	1	low	145	0	88	100.0000	33.0000	0.0000	2	6	false	false	0.0500	5.0000	70.0000	2.7000	0	0	wh2_dlc12_skv_ratling_gun_ror		wh2_dlc12_bullet_ratling_gun	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	5.0000			0.0000	true	true	true	45	very_low	300	false	false	false	false	18	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_warp_jezzails_bullet	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0000	10.0000	0.0000	6	30	false	false	0.0500	12.0000	150.0000	0.6000	0	0	wh2_dlc12_skv_warp_jezzails		wh2_dlc12_warplock_jezzail_bullet	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_warp_jezzails_bullet_lab_ror	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0000	10.0000	0.0000	6	30	false	false	0.0500	12.0000	150.0000	0.6000	0	0	wh2_dlc12_skv_warp_jezzails		wh2_dlc12_warplock_jezzail_bullet	-1.0000	false	wh_dlc06_unit_contact_blinded	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_warp_jezzails_bullet_ror	musket	small_arm_default		shell_spin	1	low	275	0	88	100.0000	10.0000	0.0000	6	30	false	false	0.0500	12.0000	150.0000	0.6000	0	0	wh2_dlc12_skv_warp_jezzails_ror		wh2_dlc12_warplock_jezzail_bullet	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium_1	600	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc12_skv_warp_lightning_ror	artillery	artillery_default	wh2_main_skv_warp_lightning	none	1	low	430	10	50	110.0000	30.0000	0.0000	80	260	false	false	0.1000	21.0000	275.0000	9.0000	0	70	wh2_main_skv_warp_lightning		wh2_main_skv_warp_lightning_cannon	0.4000	true	wh2_dlc12_unit_passive_zzzap	6.0000	1	0.0000	300.0000			0.0000	true	true	true	45	very_high_low_entity	600	false	false	false	true	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
wh2_dlc12_skv_warpfire_alt	musket	artillery_flammable	wh2_main_skv_warpfire	none	1	low	100	0	55	30.0000	10.0000	0.0000	8	3	false	false	1.0000	11.0000	40.0000	1.7000	0	8	wh2_main_skv_warpfire		wh2_warpfiregun_flame	-1.0000	false	wh_main_unit_contact_morale	3.0000	4	0.5000	40.0000			1.0000	true	true	true	45	low	135	true	true	false	false	1	false	false	false	true	0.5000		false	1.4000	0.4000		placeholder
wh2_dlc12_unit_abilities_drop_rocks_character	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_character	shell_spin	1	low	20	0	88	15.0000	0.0000	5.0000	80	30	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5000	false		10.0000	1	0.0000	25.0000			1.0000	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	1.0000		false	2.8000	0.4000		placeholder
wh2_dlc12_unit_abilities_drop_rocks_of_chotec	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_of_chotec	shell_spin	1	low	20	0	88	15.0000	0.0000	5.0000	120	30	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5000	false	wh2_dlc12_unit_contact_flammable	10.0000	1	0.0000	25.0000			1.0000	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	1.0000		false	2.8000	0.4000		placeholder
wh2_dlc12_unit_abilities_drop_rocks_of_sundering	misc	artillery_default	wh2_dlc12_unit_abilities_drop_rocks_of_sundering	shell_spin	1	low	20	0	88	15.0000	0.0000	5.0000	80	45	false	false	0.5000	1.0000	250.0000	10.0000	0	0	wh2_main_unit_abilities_drop_rocks		wh2_Terradon_Bomb	1.5000	false	wh2_dlc12_unit_contact_sundered_armour	10.0000	1	0.0000	25.0000			1.0000	false	false	true	45	very_low_magic	-1	false	true	false	true	1	false	false	false	true	1.0000		false	2.8000	0.4000		placeholder
wh2_dlc12_unit_thunderous_one	misc	artillery_explosive	wh2_dlc12_ability_thunderous_one	shell_spin	1	low	200	25	50	120.0000	30.0000	0.0000	0	672	false	false	2.0000	1.0000	75.0000	0.1000	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh2_dlc12_thunderous_one_projectile	2.0000	true		0.8500	1	0.0000	100.0000			0.0000	true	true	true	45	high_magic	-1	false	false	false	true	1	false	false	true	true	3.0000		true	0.3500	0.4000		placeholder
wh2_dlc12_weapon_abilities_storm_daemon	misc	artillery_explosive	wh2_main_spell_ruin_warp_lightning	none	1	low	400	0	50	120.0000	100.0000	0.0000	0	764	false	false	1.5000	1.0000	250.0000	1.0000	0	0	wh2_dlc12_skv_storm_daemon_lightning		wh2_dlc12_ability_storm_daemon	2.0000	true		0.8000	1	0.0000	100.0000			0.0000	true	true	true	45	all	600	false	false	false	true	1	false	false	true	true	1.0000		true	0.3500	0.4000		placeholder
wh2_dlc13_character_abilities_big_boom	misc	artillery_flammable	wh2_dlc13_character_abilities_big_boom_explosion	grenade_spin	1	dual_low_fixed	70	0	88	28.0000	10.0000	0.0000	0	1	true	false	0.2000	9.0000	50.0000	2.0000	0	0	wh2_dlc13_abilities_big_boom		wh2_dlc13_ability_big_boom	-1.0000	false		-1.0000	1	0.0000	3.0000			1.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	false	true	1.0000		false	1.5000	0.4000		placeholder
wh2_dlc13_character_ability_ishas_rain	misc	small_arm_default		none	2	low	40	0	88	30.0000	0.0000	5.0000	68	48	false	false	0.4000	1.0000	250.0000	10.0000	0	0	wh2_dlc13_character_ability_ishas_rain		wh2_dlc13_ability_ishas_rain	1.0000	true	wh2_dlc13_character_ability_ishas_rain_contact	20.0000	1	0.0000	20.0000			0.0000	true	true	true	45	very_low_magic	-1	false	false	false	false	1	false	false	true	true	1.0000		true	1.4000	0.4000		placeholder
wh2_dlc13_emp_bow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	45.0000	10.0000	0.0000	17	2	false	false	0.1000	10.0000	95.0000	3.7000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_anti_large	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	45.0000	10.0000	0.0000	17	2	false	false	0.1000	10.0000	95.0000	3.7000	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_deathjacks	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	45.0000	20.0000	0.0000	17	2	false	false	0.1000	10.0000	95.0000	3.7000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_double_shot	arrow	small_arm_default		none	2	dual_low_fixed	160	0	88	45.0000	10.0000	1.6500	9	3	false	false	0.1000	11.0000	120.0000	4.3000	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_heavy_headed	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	4	false	false	0.1000	11.0000	120.0000	4.3000	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false	wh_dlc06_unit_contact_sundered_armour	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_huntsman	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	16	4	false	false	0.1000	11.0000	120.0000	4.3000	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_huntsman_anti_large	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	16	4	false	false	0.1000	11.0000	120.0000	5.1000	0	16	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_bow_arrow_huntsman_white_wolves	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	16	4	false	false	0.1000	11.0000	120.0000	4.3000	0	8	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_crossbow_bolt_ror	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	6	false	false	0.1000	13.0000	120.0000	5.1000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_crossbow_bolt_stir_river_patrol	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	20	6	false	false	0.1000	13.0000	120.0000	5.1000	0	0	wh2_dlc13_emp_crossbow_bolt_ror		wh2_crossbow_bolt_flaming_new	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	5.0000			1.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
wh2_dlc13_emp_grenade_bordermen	arrow	explosives	wh2_dlc13_emp_grenade_explosion	grenade_spin	1	dual_low_fixed	100	7	88	40.0000	10.0000	0.0000	4	8	false	false	0.0500	10.0000	100.0000	10.0000	0	0	wh_emp_grenade		wh_grenade	0.0500	false		-1.0000	1	0.0000	1.0000			0.0000	false	false	true	55		230	false	false	false	false	1	false	false	false	true	0.2500		false	1.0500	0.4000		placeholder
wh2_dlc13_emp_helblaster_volley_gun_bullet_war_wagon	artillery	artillery_default		none	1	low	250	0	35	100.0000	20.0000	0.0000	18	57	false	false	0.0500	10.0000	250.0000	7.0000	0	0	wh_emp_volley_gun_shot		wh2_helblaster_bullet_multi_impact_large	0.3000	true		-1.0000	1	0.0000	8.0000			0.0000	false	true	true	45	medium_3	440	false	false	false	false	9	false	false	false	true	1.2500		false	0.0000	0.4000		placeholder
wh2_dlc13_emp_helblaster_volley_gun_bullet_war_wagon_upgraded	artillery	artillery_default		none	1	low	250	0	35	100.0000	20.0000	0.0000	18	57	false	false	0.0500	10.0000	250.0000	7.0000	0	0	wh_emp_volley_gun_shot		wh2_helblaster_bullet_multi_impact_large	0.3000	true		-1.0000	1	0.0000	8.0000			0.0000	false	true	true	45	medium_6	440	false	false	false	false	9	false	false	false	true	1.2500		false	0.0000	0.4000		placeholder
wh2_dlc13_emp_huntsmarshal_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	65.0000	100.0000	0.0000	240	160	false	false	0.1000	8.0000	80.0000	0.2000	0	100	wh2_dlc13_emp_bow_arrow		wh_crossbow_bolt_normal_LH_multi_impact	-1.0000	false		-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	medium	300	false	false	false	true	1	false	false	false	true	0.2500		false	0.6500	0.4000		placeholder
wh2_dlc13_emp_markus_wulfhart_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	65.0000	30.0000	0.0000	100	230	false	false	0.1000	8.0000	150.0000	1.0000	0	120	wh2_dlc13_markus_wulfhart_arrow		wh_bow_arrow_magical_lord	0.2000	false		-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	very_high_6	300	false	false	false	true	1	false	false	false	true	0.2500		false	0.6500	0.4000		placeholder
wh2_dlc13_emp_mortar_shell_sootson	artillery	artillery_flammable	wh2_dlc13_emp_art_mortar_ror_0	axe_spin	1	fixed	380	60	56	68.0000	10.0000	0.0000	105	35	false	false	0.1600	19.0000	300.0000	380.0000	0	0	wh2_dlc13_emp_mortar_art_mortar_ror_0		wh_mortar_cannonball	0.2000	true		-1.0000	1	0.0000	50.0000			1.0000	true	true	false	50	low	600	false	false	false	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
wh2_dlc13_emp_mortar_shell_war_wagon	artillery	artillery_explosive	wh_main_emp_mortar_explosion	axe_spin	1	fixed	380	60	56	68.0000	10.0000	0.0000	100	30	false	false	0.1600	19.0000	300.0000	380.0000	0	0	wh_emp_mortar		wh_mortar_cannonball	0.2000	true		-1.0000	1	0.0000	50.0000			0.0000	false	true	true	50	low	600	false	false	false	false	1	false	false	true	true	1.5000		false	0.0000	0.4000		placeholder
wh2_dlc13_emp_pistol_bullet_noble_sons	musket	small_arm_default		none	1	low	80	0	45	90.0000	10.0000	0.0000	15	4	false	false	0.0500	9.0000	60.0000	1.6000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	2.0000			0.0000	false	true	true	45	low	-1	false	false	false	false	2	false	false	false	true	0.5000		false	0.4700	0.4000		placeholder
wh2_dlc13_emp_rifle_bullet_surefires	musket	small_arm_default		none	1	low	160	0	88	100.0000	20.0000	0.0000	5	17	false	false	0.0500	13.0000	100.0000	1.7000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.5000		false	0.4200	0.4000		placeholder
wh2_dlc13_emp_rifle_bullet_surefires_exploding	musket	small_arm_flaming	wh3_dlc25_emp_exploding_bullets	none	1	low	160	0	88	100.0000	20.0000	0.0000	5	17	false	false	0.0500	13.0000	100.0000	1.7000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
wh2_dlc13_emp_rifle_war_wagons_bullet	musket	small_arm_default		none	1	low	130	0	88	100.0000	10.0000	0.0000	5	25	false	false	0.0500	6.0000	85.0000	1.6000	0	0	wh_emp_rifle_bullet		wh_bullet	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	6	false	false	false	false	0.5000		false	0.4000	0.4000		placeholder
wh2_dlc13_emp_steam_tank_cannon_ball_emperors_wrath	artillery	artillery_default		none	1	low	380	5	45	110.0000	30.0000	0.0000	120	380	true	false	0.3000	11.0000	275.0000	8.0000	0	0	wh_emp_steamtank_cannon_ball		wh_cannon_cannonball_normal	0.3000	true	wh_main_unit_contact_morale	-1.0000	1	0.0000	340.0000			0.0000	false	true	true	45	very_high_low_entity	500	false	false	true	false	1	true	false	true	true	2.0000		false	0.0000	0.4000		placeholder
wh2_dlc13_emp_steam_tank_steam_shot_burnt	artillery	artillery_explosive	wh_main_emp_steamtank_steamgun_explosion	none	1	low	70	5	45	40.0000	20.0000	0.0000	20	5	false	false	0.5000	6.0000	80.0000	6.0000	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	1.0000	true	wh_main_unit_contact_morale	3.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	140	false	false	false	false	1	false	false	false	true	1.5000		false	1.0500	0.4000		placeholder
wh2_dlc13_huntsmarshall_obsinite_gyrocopter_steam_shot	artillery	artillery_explosive	wh_main_dwf_gyrocopter_steamgun_explosion	none	1	low	100	0	45	60.0000	20.0000	0.0000	10	20	false	false	1.0000	8.0000	80.0000	3.0000	0	0	wh_dwf_gyrocopter_steam_shot		wh_steam_gun_steam	2.2000	false		3.0000	1	0.0000	4.0000			0.0000	false	true	true	45	low	140	false	false	false	false	1	false	false	false	true	1.5000		false	0.9300	0.4000		placeholder
