from	to
wh_main_special_settlement_castle_drakenhof_5_brt	wh_main_special_settlement_castle_drakenhof_5_brt
wh_main_special_settlement_castle_drakenhof_5_emp	wh_main_special_settlement_castle_drakenhof_5_emp
wh_main_special_settlement_castle_drakenhof_5_vmp	wh_main_special_settlement_castle_drakenhof_5_vmp
wh_main_special_settlement_castle_drakenhof_ruin	wh_main_special_settlement_castle_drakenhof_ruin
wh_main_special_settlement_castle_drakenhof_ruin_brt	wh_main_special_settlement_castle_drakenhof_ruin_brt
wh_main_special_settlement_castle_drakenhof_ruin_emp	wh_main_special_settlement_castle_drakenhof_ruin_emp
wh_main_special_settlement_couronne_1_brt	wh_main_special_settlement_couronne_1_brt
wh_main_special_settlement_couronne_1_emp	wh_main_special_settlement_couronne_1_emp
wh_main_special_settlement_couronne_1_vmp	wh_main_special_settlement_couronne_1_vmp
wh_main_special_settlement_couronne_2_brt	wh_main_special_settlement_couronne_2_brt
wh_main_special_settlement_couronne_2_emp	wh_main_special_settlement_couronne_2_emp
wh_main_special_settlement_couronne_2_vmp	wh_main_special_settlement_couronne_2_vmp
wh_main_special_settlement_couronne_3_brt	wh_main_special_settlement_couronne_3_brt
wh_main_special_settlement_couronne_3_emp	wh_main_special_settlement_couronne_3_emp
wh_main_special_settlement_couronne_3_vmp	wh_main_special_settlement_couronne_3_vmp
wh_main_special_settlement_couronne_4_brt	wh_main_special_settlement_couronne_4_brt
wh_main_special_settlement_couronne_4_emp	wh_main_special_settlement_couronne_4_emp
wh_main_special_settlement_couronne_4_vmp	wh_main_special_settlement_couronne_4_vmp
wh_main_special_settlement_couronne_5_brt	wh_main_special_settlement_couronne_5_brt
wh_main_special_settlement_couronne_5_emp	wh_main_special_settlement_couronne_5_emp
wh_main_special_settlement_couronne_5_vmp	wh_main_special_settlement_couronne_5_vmp
wh_main_special_settlement_couronne_ruin	wh_main_special_settlement_couronne_ruin
wh_main_special_settlement_couronne_ruin_emp	wh_main_special_settlement_couronne_ruin_emp
wh_main_special_settlement_couronne_ruin_vmp	wh_main_special_settlement_couronne_ruin_vmp
wh_main_special_settlement_eight_peaks_1_dwf	wh_main_special_settlement_eight_peaks_1_dwf
wh_main_special_settlement_eight_peaks_1_grn	wh_main_special_settlement_eight_peaks_1_grn
wh_main_special_settlement_eight_peaks_1_savage	wh_main_special_settlement_eight_peaks_1_savage
wh_main_special_settlement_eight_peaks_2_dwf	wh_main_special_settlement_eight_peaks_2_dwf
wh_main_special_settlement_eight_peaks_2_grn	wh_main_special_settlement_eight_peaks_2_grn
wh_main_special_settlement_eight_peaks_2_savage	wh_main_special_settlement_eight_peaks_2_savage
wh_main_special_settlement_eight_peaks_3_dwf	wh_main_special_settlement_eight_peaks_3_dwf
wh_main_special_settlement_eight_peaks_3_grn	wh_main_special_settlement_eight_peaks_3_grn
wh_main_special_settlement_eight_peaks_3_savage	wh_main_special_settlement_eight_peaks_3_savage
wh_main_special_settlement_eight_peaks_4_dwf	wh_main_special_settlement_eight_peaks_4_dwf
wh_main_special_settlement_eight_peaks_4_grn	wh_main_special_settlement_eight_peaks_4_grn
wh_main_special_settlement_eight_peaks_5_dwf	wh_main_special_settlement_eight_peaks_5_dwf
wh_main_special_settlement_eight_peaks_5_grn	wh_main_special_settlement_eight_peaks_5_grn
wh_main_special_settlement_eight_peaks_dwf_ruin	wh_main_special_settlement_eight_peaks_dwf_ruin
wh_main_special_settlement_eight_peaks_grn_ruin	wh_main_special_settlement_eight_peaks_grn_ruin
wh_main_special_settlement_eight_peaks_savage_ruin	wh_main_special_settlement_eight_peaks_savage_ruin
wh_main_special_settlement_karaz_a_karak_1_dwf	wh_main_special_settlement_karaz_a_karak_1_dwf
wh_main_special_settlement_karaz_a_karak_1_grn	wh_main_special_settlement_karaz_a_karak_1_grn
wh_main_special_settlement_karaz_a_karak_1_savage	wh_main_special_settlement_karaz_a_karak_1_savage
wh_main_special_settlement_karaz_a_karak_2_dwf	wh_main_special_settlement_karaz_a_karak_2_dwf
wh_main_special_settlement_karaz_a_karak_2_grn	wh_main_special_settlement_karaz_a_karak_2_grn
wh_main_special_settlement_karaz_a_karak_2_savage	wh_main_special_settlement_karaz_a_karak_2_savage
wh_main_special_settlement_karaz_a_karak_3_dwf	wh_main_special_settlement_karaz_a_karak_3_dwf
wh_main_special_settlement_karaz_a_karak_3_grn	wh_main_special_settlement_karaz_a_karak_3_grn
wh_main_special_settlement_karaz_a_karak_3_savage	wh_main_special_settlement_karaz_a_karak_3_savage
wh_main_special_settlement_karaz_a_karak_4_dwf	wh_main_special_settlement_karaz_a_karak_4_dwf
wh_main_special_settlement_karaz_a_karak_4_grn	wh_main_special_settlement_karaz_a_karak_4_grn
wh_main_special_settlement_karaz_a_karak_5_dwf	wh_main_special_settlement_karaz_a_karak_5_dwf
wh_main_special_settlement_karaz_a_karak_5_grn	wh_main_special_settlement_karaz_a_karak_5_grn
wh_main_special_settlement_karaz_a_karak_ruin	wh_main_special_settlement_karaz_a_karak_ruin
wh_main_special_settlement_karaz_a_karak_ruin_grn	wh_main_special_settlement_karaz_a_karak_ruin_grn
wh_main_special_settlement_karaz_a_karak_ruin_savage	wh_main_special_settlement_karaz_a_karak_ruin_savage
wh_main_special_settlement_miragliano_1_brt	wh_main_special_settlement_miragliano_1_brt
wh_main_special_settlement_miragliano_1_emp	wh_main_special_settlement_miragliano_1_emp
wh_main_special_settlement_miragliano_1_teb	wh_main_special_settlement_miragliano_1_teb
wh_main_special_settlement_miragliano_2_brt	wh_main_special_settlement_miragliano_2_brt
wh_main_special_settlement_miragliano_2_emp	wh_main_special_settlement_miragliano_2_emp
wh_main_special_settlement_miragliano_2_teb	wh_main_special_settlement_miragliano_2_teb
wh_main_special_settlement_miragliano_3_brt	wh_main_special_settlement_miragliano_3_brt
wh_main_special_settlement_miragliano_3_emp	wh_main_special_settlement_miragliano_3_emp
wh_main_special_settlement_miragliano_3_teb	wh_main_special_settlement_miragliano_3_teb
wh_main_special_settlement_miragliano_4_brt	wh_main_special_settlement_miragliano_4_brt
wh_main_special_settlement_miragliano_4_emp	wh_main_special_settlement_miragliano_4_emp
wh_main_special_settlement_miragliano_4_teb	wh_main_special_settlement_miragliano_4_teb
wh_main_special_settlement_miragliano_5_brt	wh_main_special_settlement_miragliano_5_brt
wh_main_special_settlement_miragliano_5_emp	wh_main_special_settlement_miragliano_5_emp
wh_main_special_settlement_miragliano_5_teb	wh_main_special_settlement_miragliano_5_teb
wh_main_special_settlement_miragliano_ruin	wh_main_special_settlement_miragliano_ruin
wh_main_special_settlement_miragliano_ruin_brt	wh_main_special_settlement_miragliano_ruin_brt
wh_main_special_settlement_miragliano_ruin_emp	wh_main_special_settlement_miragliano_ruin_emp
wh_main_special_settlement_wei_jin_1	wh_main_special_settlement_wei_jin_1
wh_main_special_settlement_wei_jin_2	wh_main_special_settlement_wei_jin_2
wh_main_special_settlement_wei_jin_3	wh_main_special_settlement_wei_jin_3
wh_main_special_settlement_wei_jin_4	wh_main_special_settlement_wei_jin_4
wh_main_special_settlement_wei_jin_5	wh_main_special_settlement_wei_jin_5
wh_main_special_settlement_wei_jin_ruin	wh_main_special_settlement_wei_jin_ruin
wh_main_teb_port_1	wh_main_teb_port_1
wh_main_teb_port_2	wh_main_teb_port_2
wh_main_teb_port_3	wh_main_teb_port_3
wh_main_teb_port_ruin	wh_main_teb_port_ruin
wh_main_vmp_port_1	wh_main_vmp_port_1
wh_main_vmp_port_2	wh_main_vmp_port_2
wh_main_vmp_port_3	wh_main_vmp_port_3
wh_main_vmp_port_ruin	wh_main_vmp_port_ruin
wh_main_vmp_settlement_major_1	wh_main_vmp_settlement_major_1
wh_main_vmp_settlement_major_2	wh_main_vmp_settlement_major_1
wh_main_vmp_settlement_major_3	wh_main_vmp_settlement_major_2
wh_main_vmp_settlement_major_4	wh_main_vmp_settlement_major_3
wh_main_vmp_settlement_major_5	wh_main_vmp_settlement_major_4
wh_main_vmp_settlement_major_ruin	wh_main_vmp_settlement_major_ruin
wh_main_vmp_settlement_minor_1	wh_main_vmp_settlement_minor_1
wh_main_vmp_settlement_minor_2	wh_main_vmp_settlement_minor_1
wh_main_vmp_settlement_minor_3	wh_main_vmp_settlement_minor_2
wh_main_vmp_settlement_minor_ruin	wh_main_vmp_settlement_minor_ruin
wh_twa03_special_albion_port_def_1	wh_twa03_special_albion_port_def_1
wh_twa03_special_albion_port_def_2	wh_twa03_special_albion_port_def_2
wh_twa03_special_albion_port_def_ruin	wh_twa03_special_albion_port_def_ruin
