key	left_click_down	left_click_up	right_click	mouse_on	mouse_off	drag_start	drag_stop	shortcut	panel_opened	panel_closed	double_left_click	mouse_on_off_cooldown	panel_opened_closed_cooldown
UI_CAM_HUD_Panel_Treasure_Map									UI_CAM_HUD_DLC21_VMP_Coast_Treasure_Maps_Panel_Open	UI_CAM_HUD_DLC21_VMP_Coast_Treasure_Maps_Panel_Close		true	true
UI_CAM_HUD_PreBattle_Attack	GBL_UI_Click_Small_Down	UI_CLICK_Start_Battle		UI_MSO_Generic_Small			UI_CLICK_Start_Battle	UI_CLICK_Start_Battle				true	true
UI_CAM_HUD_PreBattle_Autoresolve	GBL_UI_Click_Small_Down	UI_CAM_HUD_DLC20_PreBattle_AutoResolve		UI_MSO_Generic_Small			UI_CAM_HUD_DLC20_PreBattle_AutoResolve	UI_CAM_HUD_DLC20_PreBattle_AutoResolve				true	true
UI_CAM_HUD_PreBattle_Banner_Unassign	GBL_UI_Click_Small_Down	UI_CLICK_GBL_Selection_Unavailible		UI_MSO_Generic_Small			UI_CLICK_GBL_Selection_Unavailible	UI_CLICK_GBL_Selection_Unavailible				true	true
UI_CAM_HUD_PreBattle_Continue_Siege	GBL_UI_Click_Small_Down	UI_CAM_HUD_PreBattle_Continue_Siege		UI_MSO_Generic_Small			UI_CAM_HUD_PreBattle_Continue_Siege	UI_CAM_HUD_PreBattle_Continue_Siege				true	true
UI_CAM_HUD_PreBattle_Dismiss	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Maintain_Blockade	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Play_As_AI	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Portrait_Select	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Retreat	GBL_UI_Click_Small_Down	UI_CAM_HUD_PreBattle_Retreat		UI_MSO_Generic_Small			UI_CAM_HUD_PreBattle_Retreat	UI_CAM_HUD_PreBattle_Retreat				true	true
UI_CAM_HUD_PreBattle_Sally	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Spectate_Battle	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Surrender	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_PreBattle_Surround	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small		UI_CLICK_Generic_Small	UI_CLICK_Generic_Small					true	true
UI_CAM_HUD_Prebattle_Ability_Charge_Arrow_Add	GBL_UI_Click_Small_Down	UI_CLICK_Prebattle_Ability_Charge_Arrow_Add		UI_MSO_Generic_Small			UI_CLICK_Prebattle_Ability_Charge_Arrow_Add	UI_CLICK_Prebattle_Ability_Charge_Arrow_Add				true	true
UI_CAM_HUD_Prebattle_Ability_Charge_Arrow_Remove	GBL_UI_Click_Small_Down	UI_CLICK_Prebattle_Ability_Charge_Arrow_Remove		UI_MSO_Generic_Small			UI_CLICK_Prebattle_Ability_Charge_Arrow_Remove	UI_CLICK_Prebattle_Ability_Charge_Arrow_Remove				true	true
UI_CAM_HUD_Prebattle_Banner	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small		UI_CLICK_HUD_Click_01	UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Raise_Dead	GBL_UI_Click_Small_Down	UI_CLICK_Raise_Dead		UI_MSO_Generic_Small			UI_CLICK_Raise_Dead	UI_CLICK_Raise_Dead				true	true
UI_CAM_HUD_Ritual_Level	GBL_UI_Click_Small_Down	UI_CLICK_Ritual_Level		UI_MSO_Generic_Small			UI_CLICK_Ritual_Level	UI_CLICK_Ritual_Level				true	true
UI_CAM_HUD_Ritual_Types	GBL_UI_Click_Small_Down	UI_CLICK_Ritual_Types		UI_MSO_Generic_Small			UI_CLICK_Ritual_Types	UI_CLICK_Ritual_Types				true	true
UI_CAM_HUD_Rituals	GBL_UI_Click_Small_Down	UI_CLICK_Rituals		UI_MSO_Generic_Small			UI_CLICK_Rituals	UI_CLICK_Rituals				true	true
UI_CAM_HUD_Settlement_Capture_Options_Faction_Specific	GBL_UI_Click_Large_Down	UI_CAM_HUD_PostBattle_Settlement_Options_Faction_Specific		UI_MSO_Generic_Medium			UI_CAM_HUD_PostBattle_Settlement_Options_Faction_Specific	UI_CAM_HUD_PostBattle_Settlement_Options_Faction_Specific				true	true
UI_CAM_HUD_Settlement_Captured_Food_Arrow_Decrease	GBL_UI_Click_Small_Down	UI_CLICK_Settlement_Captured_Food_Arrow_Decrease		UI_MSO_Generic_Small			UI_CLICK_Settlement_Captured_Food_Arrow_Decrease	UI_CLICK_Settlement_Captured_Food_Arrow_Decrease				true	true
UI_CAM_HUD_Settlement_Captured_Food_Arrow_Increase	GBL_UI_Click_Small_Down	UI_CLICK_Settlement_Captured_Food_Arrow_Increase		UI_MSO_Generic_Small			UI_CLICK_Settlement_Captured_Food_Arrow_Increase	UI_CLICK_Settlement_Captured_Food_Arrow_Increase				true	true
UI_CAM_HUD_Settlement_Captured_Norsca_Raze_khorne	GBL_UI_Click_Small_Down	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_khorne		UI_MSO_Generic_Small			UI_CAM_HUD_Settlement_Captured_Norsca_Raze_khorne	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_khorne				true	true
UI_CAM_HUD_Settlement_Captured_Norsca_Raze_nurgle	GBL_UI_Click_Small_Down	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_nurgle		UI_MSO_Generic_Small			UI_CAM_HUD_Settlement_Captured_Norsca_Raze_nurgle	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_nurgle				true	true
UI_CAM_HUD_Settlement_Captured_Norsca_Raze_slaanesh	GBL_UI_Click_Small_Down	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_slaanesh		UI_MSO_Generic_Small			UI_CAM_HUD_Settlement_Captured_Norsca_Raze_slaanesh	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_slaanesh				true	true
UI_CAM_HUD_Settlement_Captured_Norsca_Raze_tzeentch	GBL_UI_Click_Small_Down	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_tzeentch		UI_MSO_Generic_Small			UI_CAM_HUD_Settlement_Captured_Norsca_Raze_tzeentch	UI_CAM_HUD_Settlement_Captured_Norsca_Raze_tzeentch				true	true
UI_CAM_HUD_Slaanesh_Devotees_Browser									UI_CAM_HUD_Slaanesh_Devotees_Panel_Open	UI_CAM_HUD_Slaanesh_Devotees_Panel_Close		true	true
UI_CAM_HUD_Slaves	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_Sword_Of_Khaine_Activate	GBL_UI_Click_Small_Down	UI_CLICK_Cam_Sword_Of_Khaine		UI_MSO_Generic_Small				UI_CLICK_Cam_Sword_Of_Khaine				true	true
UI_CAM_HUD_TWA03_Forge_Of_Daith_Panel									UI_CAM_HUD_Forge_Of_Daith_Panel_Open	UI_CAM_HUD_Forge_Of_Daith_Panel_Close		true	true
UI_CAM_HUD_Tab_Events	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_Tab_Faction	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_Tab_Regions	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_Tab_Units	GBL_UI_Click_Small_Down	UI_CLICK_Drop_Down		UI_MSO_Generic_Small			UI_CLICK_Drop_Down	UI_CLICK_Drop_Down				true	true
UI_CAM_HUD_Treasury	GBL_UI_Click_Small_Down	UI_CLICK_Treasury		UI_MSO_Generic_Small			UI_CLICK_Treasury	UI_CLICK_Treasury				true	true
UI_CAM_HUD_Tzeentch_Changing_Of_The_Ways_Browser									UI_CAM_HUD_Tzeentch_Changing_Of_The_Ways_Panel_Open	UI_CAM_HUD_Tzeentch_Changing_Of_The_Ways_Panel_Close		true	true
UI_CAM_HUD_Tzeentch_WoM_Manipulation_Browser									UI_CAM_HUD_Tzeentch_WoM_Manipulation_Panel_Open	UI_CAM_HUD_Tzeentch_WoM_Manipulation_Panel_Close		true	true
UI_CAM_HUD_Unit_Ability	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_CAM_HUD_Unit_Card	GBL_UI_Click_Small_Down	UI_CLICK_Unit_Card_02		UI_MSO_Generic_Small			UI_CLICK_Unit_Card_02	UI_CLICK_Unit_Card_02				true	true
UI_CAM_HUD_Unit_Panel_Disband	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Unit_Panel_Merge	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Unit_Panel_Retrain	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Unit_Panel_Upgrade	GBL_UI_Click_Small_Down	UI_CLICK_Generic_Small		UI_MSO_Generic_Small			UI_CLICK_Generic_Small	UI_CLICK_Generic_Small				true	true
UI_CAM_HUD_Upgrade_Technology	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology	UI_CLICK_Upgrade_Technology				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Alkhazzar	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Alkhazzar		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Alkhazzar	UI_CLICK_Upgrade_Technology_Awaken_Lord_Alkhazzar				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Lahmizzash	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Lahmizzash		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Lahmizzash	UI_CLICK_Upgrade_Technology_Awaken_Lord_Lahmizzash				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Rakhash	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Rakhash		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Rakhash	UI_CLICK_Upgrade_Technology_Awaken_Lord_Rakhash				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Setep	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Setep		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Setep	UI_CLICK_Upgrade_Technology_Awaken_Lord_Setep				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Thutep	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Thutep		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Thutep	UI_CLICK_Upgrade_Technology_Awaken_Lord_Thutep				true	true
UI_CAM_HUD_Upgrade_Technology_Awaken_Lord_Wakhaf	GBL_UI_Click_Small_Down	UI_CLICK_Upgrade_Technology_Awaken_Lord_Wakhaf		UI_MSO_Generic_Small			UI_CLICK_Upgrade_Technology_Awaken_Lord_Wakhaf	UI_CLICK_Upgrade_Technology_Awaken_Lord_Wakhaf				true	true
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Main_Panel									UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Main_Panel_Open	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Main_Panel_Close		true	true
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Nurgle_Flies									UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Nurgle_Flies_Loop_Start	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Nurgle_Flies_Loop_Stop		true	false
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Nurgle_Flies_Squash	GBL_UI_Click_Small_Down	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Nurgle_Flies_Squish		UI_MSO_Generic_Small								true	true
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Add	GBL_UI_Click_Small_Down	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Add		UI_MSO_Generic_Small			UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Add	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Add				true	true
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Remove	GBL_UI_Click_Small_Down	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Remove		UI_MSO_Generic_Small			UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Remove	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Remove				true	true
UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Select	GBL_UI_Click_Small_Down	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Select		UI_MSO_Generic_Small			UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Select	UI_CAM_HUD_WoC_DLC20_Chaos_Gifts_Slot_Select				true	true
UI_CAM_HUD_monster_hunt_0	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_0		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_0	UI_FE_HUD_Select_Monster_Hunt_Battle_0				true	true
UI_CAM_HUD_monster_hunt_1	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_1		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_1	UI_FE_HUD_Select_Monster_Hunt_Battle_1				true	true
UI_CAM_HUD_monster_hunt_10	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_10		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_10	UI_FE_HUD_Select_Monster_Hunt_Battle_10				true	true
UI_CAM_HUD_monster_hunt_11	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_11		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_11	UI_FE_HUD_Select_Monster_Hunt_Battle_11				true	true
UI_CAM_HUD_monster_hunt_2	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_2		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_2	UI_FE_HUD_Select_Monster_Hunt_Battle_2				true	true
UI_CAM_HUD_monster_hunt_3	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_3		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_3	UI_FE_HUD_Select_Monster_Hunt_Battle_3				true	true
UI_CAM_HUD_monster_hunt_4	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_4		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_4	UI_FE_HUD_Select_Monster_Hunt_Battle_4				true	true
UI_CAM_HUD_monster_hunt_5	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_5		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_5	UI_FE_HUD_Select_Monster_Hunt_Battle_5				true	true
UI_CAM_HUD_monster_hunt_6	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_6		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_6	UI_FE_HUD_Select_Monster_Hunt_Battle_6				true	true
UI_CAM_HUD_monster_hunt_7	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_7		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_7	UI_FE_HUD_Select_Monster_Hunt_Battle_7				true	true
UI_CAM_HUD_monster_hunt_8	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_8		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_8	UI_FE_HUD_Select_Monster_Hunt_Battle_8				true	true
UI_CAM_HUD_monster_hunt_9	GBL_UI_Click_Small_Down	UI_FE_HUD_Select_Monster_Hunt_Battle_9		UI_MSO_Generic_Small			UI_FE_HUD_Select_Monster_Hunt_Battle_9	UI_FE_HUD_Select_Monster_Hunt_Battle_9				true	true
UI_CAM_Kislev_The_Atamans_Btn_Toggle	GBL_UI_Click_Small_Down	UI_CAM_Click_Kislev_Atamans_Toggle		UI_MSO_Generic_Small			UI_CAM_Click_Kislev_Atamans_Toggle	UI_CAM_Click_Kislev_Atamans_Toggle				true	true
UI_CAM_Kislev_The_Atamans_Location_Select	GBL_UI_Click_Small_Down	UI_CAM_Click_Kislev_Select_Atamans_Location		UI_MSO_Generic_Small			UI_CAM_Click_Kislev_Select_Atamans_Location	UI_CAM_Click_Kislev_Select_Atamans_Location				true	true
UI_CAM_Kislev_The_Motherland_Support_Action	GBL_UI_Click_Small_Down	UI_CAM_HUD_Kislev_The_Motherland_Supporter_Action		UI_MSO_Generic_Small			UI_CAM_HUD_Kislev_The_Motherland_Supporter_Action	UI_CAM_HUD_Kislev_The_Motherland_Supporter_Action				true	true
UI_CAM_MSO_ESC_Menu_Open	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_CAM_MSO_PostBattle	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Click_Generic	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Click_Generic										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Infect	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Infect										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Panel_Close	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Panel_Close										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Panel_Hide	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Panel_Hide										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Panel_Open	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Panel_Open		UI_MSO_Generic_Small								true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Panel_Unhide	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Panel_Unhide										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Settlement_Select	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Settlement_Select										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Show_Targets	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Show_Targets										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Summon_Cultist	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Summon_Cultist										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Symptom_Select	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Symptom_Select		UI_CAM_NUR_Plagues_Symptom_Hover								true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Symptom_Unselect	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Symptom_Unselect										true	true
UI_CAM_NUR_DLC25_NUR_Plagues_Zoom	GBL_UI_Click_Small_Down	UI_CAM_NUR_Plagues_Zoom										true	true
UI_CAM_NUR_DLC25_Plagues_Symptom_Hover				UI_CAM_NUR_Plagues_Symptom_Hover								true	true
UI_CAM_POPUP_Building_Browser												true	true
UI_CAM_POPUP_Character_Details_Browser												true	true
UI_CAM_POPUP_Character_Details_Browser_State									UI_POPUP_Character_Details_Browser_State_Only_Open	UI_POPUP_Character_Details_Browser_State_Only_Close		true	true
UI_CAM_POPUP_Clan_Faction_Browser												true	true
UI_CAM_POPUP_DLC12_Skaven_Ikit_Workshop									UI_POPUP_DLC12_Skaven_Ikit_Workshop_Browser_Open	UI_POPUP_DLC12_Skaven_Ikit_Workshop_Browser_Close		true	true
UI_CAM_POPUP_DLC12_Sotek_Sacrifice_Browser									UI_POPUP_DLC12_Lizardmen_Sotek_Sacrifice_Browser_Open	UI_POPUP_DLC12_Lizardmen_Sotek_Sacrifice_Browser_Close		true	true
UI_CAM_POPUP_DLC14_Shadowy_Dealings_Panel									UI_CAM_POPUP_DLC14_Shadowy_Dealings_Panel_Open			true	true
UI_CAM_POPUP_DLC15_Greenskins_Groms_Cauldron_Panel									UI_POPUP_DLC15_Greenskins_Groms_Cauldron_Panel_Open	UI_POPUP_DLC15_Greenskins_Groms_Cauldron_Panel_Close		true	true
UI_CAM_POPUP_DLC15_HighElves_Athel_Tamarha_Panel									UI_POPUP_DLC15_HighElves_Athel_Tamarha_Panel_Open	UI_POPUP_DLC15_HighElves_Athel_Tamarha_Panel_Close		true	true
UI_CAM_POPUP_DLC17_Beastmen_Panel									UI_POPUP_DLC17_Beastmen_Panel_Open	UI_POPUP_DLC17_Beastmen_Panel_Close		true	true
UI_CAM_POPUP_DLC17_Taurox_Rampage_Panel									UI_CLICK_DLC17_Taurox_Rampage_Panel_Open	UI_CLICK_DLC17_Taurox_Rampage_Panel_Close		true	true
UI_CAM_POPUP_Dae_Progression									UI_CAM_HUD_Daemons_Daemonic_Progression_Open	UI_CAM_HUD_Daemons_Daemonic_Progression_Close		true	true
UI_CAM_POPUP_Diplomacy_Browser									UI_POPUP_Diplomacy_Browser_Open	UI_POPUP_Diplomacy_Browser_Close		true	false
UI_CAM_POPUP_Faction_Ability_Generic_Panel									UI_CAM_POPUP_Faction_Ability_Generic_Panel_Open	UI_CAM_POPUP_Faction_Ability_Generic_Panel_Close		true	true
UI_CAM_POPUP_Generic									UI_POPUP_Generic_Open	UI_POPUP_Generic_Close		true	true
UI_CAM_POPUP_Incident									UI_POPUP_Incident_Open	UI_POPUP_Incident_Close		true	true
UI_CAM_POPUP_Message_Event_Close									Movies_Reset_Frontend_Portrait_Videos_State			true	true
UI_CAM_POPUP_Post_Battle_Close												true	true
UI_CAM_POPUP_Pre_Battle_Open												true	true
UI_CAM_POPUP_Quest_Complete_Prologue_Story									UI_CAM_PRO_Ursun_Mission_Complete_Loop_Start	UI_CAM_PRO_Ursun_Mission_Complete_Loop_Stop		true	false
UI_CAM_POPUP_Quest_Issued									UI_CAM_POPUP_Quest_Issued			true	true
UI_CAM_POPUP_Quest_Issued_Prologue_Story									UI_CAM_PRO_Ursun_Mission_Loop_Start	UI_CAM_PRO_Ursun_Mission_Loop_Stop		false	false
UI_CAM_POPUP_StoryPanel									UI_POPUP_StoryPanel_Open	UI_POPUP_StoryPanel_Close		true	true
UI_CAM_POPUP_Technology_Browser									UI_POPUP_Technology_Browser_Open	UI_POPUP_Technology_Browser_Close		true	true
UI_FE_CLICK_Battle_Leaderboards	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Battle_Leaderboards		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Battle_Leaderboards	UI_FE_CLICK_Battle_Leaderboards				true	true
UI_FE_CLICK_Battle_Quest_Battle	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Battle_Quest_Battle		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Battle_Quest_Battle	UI_FE_CLICK_Battle_Quest_Battle				true	true
UI_FE_CLICK_Battle_Ranked_Matchmaking	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Battle_Ranked_Matchmaking		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Battle_Ranked_Matchmaking	UI_FE_CLICK_Battle_Ranked_Matchmaking				true	true
UI_FE_CLICK_Battle_Replays	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Battle_Replays		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Battle_Replays	UI_FE_CLICK_Battle_Replays				true	true
UI_FE_CLICK_Battle_Skirmish_Vs_AI	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Battle_Skirmish_Vs_AI		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Battle_Skirmish_Vs_AI	UI_FE_CLICK_Battle_Skirmish_Vs_AI				true	true
UI_FE_CLICK_Campaign_Load	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Campaign_Load		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Campaign_Load	UI_FE_CLICK_Campaign_Load				true	true
UI_FE_CLICK_Campaign_Multiplayer	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Campaign_Multiplayer		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Campaign_Multiplayer	UI_FE_CLICK_Campaign_Multiplayer				true	true
UI_FE_CLICK_Campaign_New	GBL_UI_Click_Medium_Down	UI_FE_CLICK_Campaign_New		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Campaign_New	UI_FE_CLICK_Campaign_New				true	true
UI_FE_CLICK_Custom_Battle_Add_Unit_Dbl_Click	GBL_UI_Click_Small_Down	UI_CLICK_Unit_Card		UI_MSO_Generic_Small			UI_CLICK_Unit_Card	UI_CLICK_Unit_Card				true	true
UI_FE_CLICK_Custom_Battle_Remove_Unit_Dbl_Click	GBL_UI_Click_Small_Down	UI_CLICK_Unit_Card		UI_MSO_Generic_Small			UI_CLICK_Unit_Card	UI_CLICK_Unit_Card				true	true
UI_FE_CLICK_Misc_Credits	GBL_UI_Click_Small_Down	UI_FE_CLICK_Misc_Credits		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Misc_Credits	UI_FE_CLICK_Misc_Credits				true	true
UI_FE_CLICK_Misc_Movie_Viewer	GBL_UI_Click_Small_Down	UI_FE_CLICK_Misc_Movie_Viewer		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Misc_Movie_Viewer	UI_FE_CLICK_Misc_Movie_Viewer				true	true
UI_FE_CLICK_Misc_Settings	GBL_UI_Click_Small_Down	UI_FE_CLICK_Misc_Settings		UI_FE_MSO_Main_Panel_Buttons			UI_FE_CLICK_Misc_Settings	UI_FE_CLICK_Misc_Settings				true	true
UI_FE_CLICK_New_Cam_Campaign_Settings	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
UI_FE_CLICK_New_Cam_Lord_Generic_Selection	GBL_UI_Click_Small_Down			UI_MSO_Generic_Small								true	true
