key	man_animations_table	variant	battle_entity	battle_entity_stats	autonomous_rider_hero	autonomous_rider_can_shoot_in_melee	can_only_be_used_by_draught
wh3_dlc25_dwf_veh_thunderbarge_crew_left_upper_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_lookout	hu3_dlc25_zeppelin01_crew_lookout	wh3_dlc25_dwf_veh_thunderbarge_crew_lookout	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_2	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_3	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_upper_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_crew_right_upper_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_inf_thunderers_grudge_rakers	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_front	zeppelin01_dlc25_bomb_left	wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_left	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_left_rear	zeppelin01_dlc25_bomb_left	wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_left	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_front	zeppelin01_dlc25_bomb_right	wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_right	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_bay_right_rear	zeppelin01_dlc25_bomb_right	wh3_dlc25_dwf_veh_thunderbarge_grungni_bomb_right	wh3_dlc25_dwf_mnt_veh_thunderbarge_bomb_bay	wh3_dlc25_dwf_veh_thunderbarge_bomb	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_left	zeppelin01_dlc25_cannon_left	wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon	wh3_dlc25_dwf_mnt_veh_thunderbarge_cannon	wh3_dlc25_dwf_veh_thunderbarge_cannon	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon_right	zeppelin01_dlc25_cannon_right	wh3_dlc25_dwf_veh_thunderbarge_grungni_cannon	wh3_dlc25_dwf_mnt_veh_thunderbarge_cannon	wh3_dlc25_dwf_veh_thunderbarge_cannon	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_captain	hu3_dlc25_zeppelin01_crew_captain	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_captain	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_front	hu3_dlc25_zeppelin01_crew_grenade_cupola	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates_grenade	wh3_dlc25_dwf_inf_dwarfs_crew_thunderbarge_cupola	wh3_dlc25_dwf_veh_thunderbarge_grenade	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_cupola_rear	hu3_dlc25_zeppelin01_crew_grenade_cupola	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates_grenade	wh3_dlc25_dwf_inf_dwarfs_crew_thunderbarge_cupola	wh3_dlc25_dwf_veh_thunderbarge_grenade	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_fireman	hu3_dlc25_zeppelin01_crew_fireman	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_fireman	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_2	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_3	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_left_upper_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_lookout	hu3_dlc25_zeppelin01_crew_lookout	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_lookout	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_2	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_3	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_0	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_right_upper_1	hu3_dlc25_zeppelin01_crew_rifle	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pirates	wh_main_dwf_inf_dwarfs_crew_blood_dismembers	wh3_dlc25_dwf_veh_thunderbarge_grudge_raker	true	true	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_barrel	hu3_dlc25_zeppelin01_crew_pub_barrel	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_front	hu3_dlc25_zeppelin01_crew_pub_left_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_left_rear	hu3_dlc25_zeppelin01_crew_pub_left_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_front	hu3_dlc25_zeppelin01_crew_pub_right_front	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_grungni_pub_right_rear	hu3_dlc25_zeppelin01_crew_pub_right_rear	wh3_dlc25_dwf_veh_thunderbarge_grungni_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_pub_barrel	hu3_dlc25_zeppelin01_crew_pub_barrel	wh3_dlc25_dwf_veh_thunderbarge_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_pub_left_front	hu3_dlc25_zeppelin01_crew_pub_left_front	wh3_dlc25_dwf_veh_thunderbarge_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_pub_left_rear	hu3_dlc25_zeppelin01_crew_pub_left_rear	wh3_dlc25_dwf_veh_thunderbarge_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_pub_right_front	hu3_dlc25_zeppelin01_crew_pub_right_front	wh3_dlc25_dwf_veh_thunderbarge_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_dwf_veh_thunderbarge_pub_right_rear	hu3_dlc25_zeppelin01_crew_pub_right_rear	wh3_dlc25_dwf_veh_thunderbarge_crew_pub	wh_main_dwf_inf_dwarfs_crew_blood_dismembers		false	false	false
wh3_dlc25_emp_cha_elspeth_von_draken_carmine_dragon	hu1j_dlc25_elspeth_dr1_dragon_wb_scythe	wh3_dlc25_emp_cha_elspeth_von_draken	wh3_dlc25_emp_cha_elspeth_von_draken		true	true	false
wh3_dlc25_emp_cha_engineer_mechanical_steed	hu1_dlc25_engineer_hr2_mechanical_steed_repeater_rifle	wh3_dlc25_emp_cha_engineer	wh_main_cavalry_rider_standard_blood		true	false	false
wh3_dlc25_emp_cha_master_engineer_mechanical_steed	hu1_dlc25_master_engineer_hr2_mechanical_steed_grenade_launcher	wh3_dlc25_emp_cha_master_engineer	wh_main_cavalry_rider_standard_blood		true	false	false
wh3_dlc25_emp_cha_master_engineer_steam_tank	hu1_dlc25_wm_steamtank01_master_engineer	wh3_dlc25_emp_cha_master_engineer_steam_tank	wh_main_emp_veh_steam_tank_rider_blood	wh3_dlc25_emp_cha_master_engineer_steam_tank	true	true	false
wh3_dlc25_emp_veh_land_ship_cannon	wm_dlc25_wm_landship02_cannon03	wh3_dlc25_emp_veh_land_ship_cannon	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_cannon	false	true	false
wh3_dlc25_emp_veh_land_ship_cannon_crew_left_0	hu1c_wh3_kislev_dual_axe	wh3_dlc25_emp_veh_land_ship_cannon_crew	wh_main_infantry_standard_blood_dismembers		false	true	false
wh3_dlc25_emp_veh_land_ship_cannon_crew_right_0	hu1c_wh3_kislev_dual_axe	wh3_dlc25_emp_veh_land_ship_cannon_crew	wh_main_infantry_standard_blood_dismembers		false	true	false
wh3_dlc25_emp_veh_land_ship_captain	hu1_dlc25_wm_landship02_captain_01	wh3_dlc25_emp_veh_land_ship_captain	wh_main_infantry_standard_blood_dismembers		false	true	false
wh3_dlc25_emp_veh_land_ship_captain_morr	hu1_dlc25_wm_landship02_captain_01	wh3_dlc25_emp_veh_land_ship_captain_morr	wh_main_infantry_standard_blood_dismembers		false	true	false
wh3_dlc25_emp_veh_land_ship_captain_ror	hu1_dlc25_wm_landship02_captain_01	wh3_dlc25_emp_veh_land_ship_captain_ror	wh_main_infantry_standard_blood_dismembers		false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_1	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_2	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_left_3	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_1	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_2	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_foredeck_right_3	hu1_dlc25_wm_landship02_foredeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_maindeck_left_0	hu1_dlc25_wm_landship02_maindeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_maindeck_right_0	hu1_dlc25_wm_landship02_maindeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_0	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_1	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_left_2	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_02	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_0	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_1	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_01	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher_poopdeck_right_2	hu1_dlc25_wm_landship02_poopdeck_grenade_launcher_02	wh3_dlc25_emp_veh_land_ship_crew_grenade_launcher	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_grenade_launcher	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_0	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_1	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_2	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_left_3	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_0	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_1	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_2	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_foredeck_right_3	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_maindeck_left_0	hu1_dlc25_wm_landship02_maindeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_maindeck_right_0	hu1_dlc25_wm_landship02_maindeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_0	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_1	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_left_2	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_02	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_0	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_1	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_morr_repeater_poopdeck_right_2	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_02	wh3_dlc25_emp_inf_nuln_ironsides_morr_repeaters	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater_morr	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_mortar_centre_0	wm_mortar01	wh3_dlc25_emp_mortar	wh_main_emp_art_mortar	wh3_dlc25_emp_veh_land_ship_crew_mortar_centre_0	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_0	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_1	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_2	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_left_3	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_0	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_1	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_2	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_foredeck_right_3	hu1_dlc25_wm_landship02_foredeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_maindeck_left_0	hu1_dlc25_wm_landship02_maindeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_maindeck_right_0	hu1_dlc25_wm_landship02_maindeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_0	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
wh3_dlc25_emp_veh_land_ship_crew_repeater_poopdeck_left_1	hu1_dlc25_wm_landship02_poopdeck_repeater_rifle_01	wh3_dlc25_emp_veh_land_ship_crew_repeater	wh_main_infantry_standard_blood_dismembers	wh3_dlc25_emp_mnt_veh_land_ship_crew_repeater	false	true	false
