level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	only_in_capital	faction_unique	first_in_world_bundle	resource_requirement	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	health_override	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution	resource_cost	additional_loot_value
wh2_dlc11_special_ancient_vault_1	wh2_dlc11_special_ancient_vault	0	1	6000	0		false	false			true	wh2_dlc11_special_ancient_vault	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_special_ancient_vault_2	wh2_dlc11_special_ancient_vault	1	12	500	0		false	false			true	wh2_dlc11_special_ancient_vault	false	0.0000	0	true	5		true	0	0		0
wh2_dlc11_special_cylostra_opera_house_1	wh2_dlc11_special_cylostra_opera_house	0	6	10000	0		false	false			true	wh2_dlc11_special_cylostra_opera_house	false	0.0000	0	true	5		true	0	0		0
wh2_dlc11_special_dragon_tooth_lighthouse_1	wh2_dlc11_special_dragon_tooth_lighthouse	0	6	10000	0		false	false			true	wh2_dlc11_special_dragon_tooth_lighthouse	false	0.0000	0	true	5		true	0	0		0
wh2_dlc11_special_galleons_graveyard_wreck_1	wh2_dlc11_special_galleons_graveyard_wreck	0	6	10000	0		false	false			true	wh2_dlc11_special_galleons_graveyard_wreck	false	0.0000	0	true	5		true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_1	wh2_dlc11_special_settlement_galleons_graveyard	1	1	1000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_2	wh2_dlc11_special_settlement_galleons_graveyard	2	2	2000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	1	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_3	wh2_dlc11_special_settlement_galleons_graveyard	3	3	4000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	2	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_4	wh2_dlc11_special_settlement_galleons_graveyard	4	4	8000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	4	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_5	wh2_dlc11_special_settlement_galleons_graveyard	5	5	16000	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	5	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_other_1	wh2_dlc11_special_settlement_galleons_graveyard_other	1	1	100	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	true	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_other_ruin	wh2_dlc11_special_settlement_galleons_graveyard_other	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	false	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_settlement_galleons_graveyard_ruin	wh2_dlc11_special_settlement_galleons_graveyard	0	1	0	0		false	false			true	wh_main_HUMAN_settlement_major_coast	false	0.0000	0	false	0	wh2_dlc11_cam_settlement_galleons_graveyard_vampire_coast	true	0	0		0
wh2_dlc11_special_ship_aranessa_1	wh2_dlc11_special_ship_aranessa	0	1	8000	0		false	false			true	wh2_dlc11_special_ship_aranessa	false	0.0000	5	true	4	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_special_ship_cylostra_1	wh2_dlc11_special_ship_cylostra	0	1	8000	0		false	false			true	wh2_dlc11_special_ship_cylostra	false	0.0000	5	true	4	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_special_ship_harkon_1	wh2_dlc11_special_ship_harkon	0	1	8000	0		false	false			true	wh2_dlc11_special_ship_harkon	false	0.0000	5	true	4	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_special_ship_harpoon_1	wh2_dlc11_special_ship_harpoon	0	1	1000	0		false	false			true	wh2_dlc11_special_ship_harpoon	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_special_ship_harpoon_2	wh2_dlc11_special_ship_harpoon	1	1	2000	0		false	false			true	wh2_dlc11_special_ship_harpoon	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_special_ship_harpoon_3	wh2_dlc11_special_ship_harpoon	2	1	4000	0		false	false			true	wh2_dlc11_special_ship_harpoon	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_special_ship_harpoon_4	wh2_dlc11_special_ship_harpoon	3	1	6000	0		false	false			true	wh2_dlc11_special_ship_harpoon	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_special_ship_harpoon_5	wh2_dlc11_special_ship_harpoon	4	1	8000	0		false	false			true	wh2_dlc11_special_ship_harpoon	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_special_ship_noctilus_1	wh2_dlc11_special_ship_noctilus	0	1	8000	0		false	false			true	wh2_dlc11_special_ship_noctilus	false	0.0000	5	true	4	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_defence_garrison_1	wh2_dlc11_vampirecoast_defence_garrison	0	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_defence_garrison	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_defence_garrison_2	wh2_dlc11_vampirecoast_defence_garrison	1	5	4000	0		false	false			true	wh2_dlc11_vampirecoast_defence_garrison	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_defence_norsca_1	wh2_dlc11_vampirecoast_defence_norsca	0	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_defence_walls	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_defence_walls_1	wh2_dlc11_vampirecoast_defence_walls	0	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_defence_walls	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_defence_walls_2	wh2_dlc11_vampirecoast_defence_walls	1	5	4000	0		false	false			true	wh2_dlc11_vampirecoast_defence_walls	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_defence_walls_3	wh2_dlc11_vampirecoast_defence_walls	2	6	6000	0		false	false			true	wh2_dlc11_vampirecoast_defence_walls	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_corruption_1	wh2_dlc11_vampirecoast_infrastructure_corruption	0	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_corruption	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_corruption_2	wh2_dlc11_vampirecoast_infrastructure_corruption	1	3	2000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_corruption	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_corruption_3	wh2_dlc11_vampirecoast_infrastructure_corruption	2	4	3000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_corruption	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_growth_1	wh2_dlc11_vampirecoast_infrastructure_growth	0	1	500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_growth	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_growth_2	wh2_dlc11_vampirecoast_infrastructure_growth	1	2	1000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_growth	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_growth_3	wh2_dlc11_vampirecoast_infrastructure_growth	2	3	1500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_growth	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_1	wh2_dlc11_vampirecoast_infrastructure_income	0	1	500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_2	wh2_dlc11_vampirecoast_infrastructure_income	1	3	1500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_other_1	wh2_dlc11_vampirecoast_infrastructure_income_other	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income_other	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_other_2	wh2_dlc11_vampirecoast_infrastructure_income_other	1	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income_other	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_other_3	wh2_dlc11_vampirecoast_infrastructure_income_other	2	3	2000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income_other	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_other_4	wh2_dlc11_vampirecoast_infrastructure_income_other	3	4	3000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income_other	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_income_other_5	wh2_dlc11_vampirecoast_infrastructure_income_other	4	5	4000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_income_other	false	0.0000	0	true	5		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_public_order_1	wh2_dlc11_vampirecoast_infrastructure_public_order	0	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_public_order	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_public_order_2	wh2_dlc11_vampirecoast_infrastructure_public_order	1	3	2000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_public_order	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_infrastructure_public_order_3	wh2_dlc11_vampirecoast_infrastructure_public_order	2	4	3000	0		false	false			true	wh2_dlc11_vampirecoast_infrastructure_public_order	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_military_barracks_1	wh2_dlc11_vampirecoast_military_barracks	0	1	750	0		false	false			true	wh2_dlc11_vampirecoast_military_barracks	true	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_military_barracks_2	wh2_dlc11_vampirecoast_military_barracks	1	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_military_barracks	true	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_military_barracks_3	wh2_dlc11_vampirecoast_military_barracks	2	3	4000	0		false	false			true	wh2_dlc11_vampirecoast_military_barracks	true	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_military_barracks_4	wh2_dlc11_vampirecoast_military_barracks	3	4	8000	0		false	false			true	wh2_dlc11_vampirecoast_military_barracks	true	0.0000	0	true	5		true	0	0		0
wh2_dlc11_vampirecoast_military_flying_1	wh2_dlc11_vampirecoast_military_flying	0	1	750	0		false	false			true	wh2_dlc11_vampirecoast_military_flying	true	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_military_flying_2	wh2_dlc11_vampirecoast_military_flying	1	3	2500	0		false	false			true	wh2_dlc11_vampirecoast_military_flying	true	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_military_flying_3	wh2_dlc11_vampirecoast_military_flying	2	4	4000	0		false	false			true	wh2_dlc11_vampirecoast_military_flying	true	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_military_flying_4	wh2_dlc11_vampirecoast_military_flying	3	5	8000	0		false	false			true	wh2_dlc11_vampirecoast_military_flying	true	0.0000	0	true	5		true	0	0		0
wh2_dlc11_vampirecoast_military_ranged_1	wh2_dlc11_vampirecoast_military_ranged	0	1	750	0		false	false			true	wh2_dlc11_vampirecoast_military_ranged	true	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_military_ranged_2	wh2_dlc11_vampirecoast_military_ranged	1	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_military_ranged	true	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_military_ranged_3	wh2_dlc11_vampirecoast_military_ranged	2	3	2500	0		false	false			true	wh2_dlc11_vampirecoast_military_ranged	true	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_military_ranged_4	wh2_dlc11_vampirecoast_military_ranged	3	4	4000	0		false	false			true	wh2_dlc11_vampirecoast_military_ranged	true	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_port_1	wh2_dlc11_vampirecoast_port	1	2	1500	0		false	false			true	wh2_dlc11_vampirecoast_port	false	0.0000	0	true	1	Wh_Cam_Settlement_Port_Vampire_Coast	true	0	0		0
wh2_dlc11_vampirecoast_port_2	wh2_dlc11_vampirecoast_port	2	4	3000	0		false	false			true	wh2_dlc11_vampirecoast_port	false	0.0000	0	true	3	Wh_Cam_Settlement_Port_Vampire_Coast	true	0	0		0
wh2_dlc11_vampirecoast_port_3	wh2_dlc11_vampirecoast_port	3	6	6000	0		false	false			true	wh2_dlc11_vampirecoast_port	false	0.0000	0	true	5	Wh_Cam_Settlement_Port_Vampire_Coast	true	0	0		0
wh2_dlc11_vampirecoast_port_ruin	wh2_dlc11_vampirecoast_port	0	1	100	0		false	false			true	wh2_dlc11_vampirecoast_port	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_1	wh2_dlc11_vampirecoast_settlement_major	1	3	1000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	0	true	0	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_2	wh2_dlc11_vampirecoast_settlement_major	2	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	1	true	0	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_3	wh2_dlc11_vampirecoast_settlement_major	3	5	4000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	2	true	0	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_4	wh2_dlc11_vampirecoast_settlement_major	4	6	8000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	4	true	0	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_5	wh2_dlc11_vampirecoast_settlement_major	5	7	16000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	5	true	0	wh2_dlc11_cam_settlement_major_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_major_ruin	wh2_dlc11_vampirecoast_settlement_major	0	1	0	0		false	false			true	wh2_dlc11_vampirecoast_settlement_major	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh2_dlc11_vampirecoast_settlement_minor_1	wh2_dlc11_vampirecoast_settlement_minor	1	3	1000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_minor	false	0.0000	0	true	0	wh2_dlc11_cam_settlement_minor_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_minor_2	wh2_dlc11_vampirecoast_settlement_minor	2	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_minor	false	0.0000	1	true	0	wh2_dlc11_cam_settlement_minor_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_minor_3	wh2_dlc11_vampirecoast_settlement_minor	3	5	4000	0		false	false			true	wh2_dlc11_vampirecoast_settlement_minor	false	0.0000	2	true	0	wh2_dlc11_cam_settlement_minor_vampire_coast	true	0	0		0
wh2_dlc11_vampirecoast_settlement_minor_ruin	wh2_dlc11_vampirecoast_settlement_minor	0	1	0	0		false	false			true	wh2_dlc11_vampirecoast_settlement_minor	false	0.0000	0	false	0	wh_cam_settlement_generic_ruin	true	0	0		0
wh2_dlc11_vampirecoast_ship_anchor_1	wh2_dlc11_vampirecoast_ship_anchor	0	1	1500	0		false	false			true	wh2_dlc11_vampirecoast_ship_anchor	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_anchor_2	wh2_dlc11_vampirecoast_ship_anchor	1	1	2500	0		false	false			true	wh2_dlc11_vampirecoast_ship_anchor	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_anchor_3	wh2_dlc11_vampirecoast_ship_anchor	2	1	5000	0		false	false			true	wh2_dlc11_vampirecoast_ship_anchor	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_cannons_1	wh2_dlc11_vampirecoast_ship_cannons	0	1	2000	0		false	false			true	wh2_dlc11_vampirecoast_ship_cannons	false	0.0000	2	true	1		true	0	0		0
wh2_dlc11_vampirecoast_ship_cannons_2	wh2_dlc11_vampirecoast_ship_cannons	1	1	2500	0		false	false			true	wh2_dlc11_vampirecoast_ship_cannons	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_cannons_3	wh2_dlc11_vampirecoast_ship_cannons	2	1	4000	0		false	false			true	wh2_dlc11_vampirecoast_ship_cannons	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_ship_captains_cabin_1	wh2_dlc11_vampirecoast_ship_captains_cabin	0	1	1200	0		false	false			true	wh2_dlc11_vampirecoast_ship_captains_cabin	false	0.0000	0	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_captains_cabin_2	wh2_dlc11_vampirecoast_ship_captains_cabin	1	1	2500	0		false	false			true	wh2_dlc11_vampirecoast_ship_captains_cabin	false	0.0000	2	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_captains_cabin_3	wh2_dlc11_vampirecoast_ship_captains_cabin	2	1	5000	0		false	false			true	wh2_dlc11_vampirecoast_ship_captains_cabin	false	0.0000	4	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_captains_cabin_4	wh2_dlc11_vampirecoast_ship_captains_cabin	3	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_captains_cabin	false	0.0000	8	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_captains_cabin_5	wh2_dlc11_vampirecoast_ship_captains_cabin	4	1	20000	0		false	false			true	wh2_dlc11_vampirecoast_ship_captains_cabin	false	0.0000	16	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_crows_nest_1	wh2_dlc11_vampirecoast_ship_crows_nest	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_crows_nest	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_crows_nest_2	wh2_dlc11_vampirecoast_ship_crows_nest	1	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_crows_nest	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_crows_nest_3	wh2_dlc11_vampirecoast_ship_crows_nest	2	1	5000	0		false	false			true	wh2_dlc11_vampirecoast_ship_crows_nest	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_ship_crows_nest_4	wh2_dlc11_vampirecoast_ship_crows_nest	3	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_crows_nest	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_gunports_1	wh2_dlc11_vampirecoast_ship_gunports	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_gunports	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_gunports_2	wh2_dlc11_vampirecoast_ship_gunports	1	1	2000	0		false	false			true	wh2_dlc11_vampirecoast_ship_gunports	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_ship_gunports_3	wh2_dlc11_vampirecoast_ship_gunports	2	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_gunports	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_gunports_4	wh2_dlc11_vampirecoast_ship_gunports	3	1	5000	0		false	false			true	wh2_dlc11_vampirecoast_ship_gunports	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_ship_helm_1	wh2_dlc11_vampirecoast_ship_helm	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_helm	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_helm_2	wh2_dlc11_vampirecoast_ship_helm	1	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_helm	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_helm_3	wh2_dlc11_vampirecoast_ship_helm	2	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_helm	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_hold_1	wh2_dlc11_vampirecoast_ship_hold	0	1	2000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hold	false	0.0000	2	true	1		true	0	0		0
wh2_dlc11_vampirecoast_ship_hold_2	wh2_dlc11_vampirecoast_ship_hold	1	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hold	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_hold_3	wh2_dlc11_vampirecoast_ship_hold	2	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hold	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_hull_1	wh2_dlc11_vampirecoast_ship_hull	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hull	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_hull_2	wh2_dlc11_vampirecoast_ship_hull	1	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hull	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_hull_3	wh2_dlc11_vampirecoast_ship_hull	2	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_hull	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_main_deck_1	wh2_dlc11_vampirecoast_ship_main_deck	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_main_deck	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_main_deck_2	wh2_dlc11_vampirecoast_ship_main_deck	1	1	2000	0		false	false			true	wh2_dlc11_vampirecoast_ship_main_deck	false	0.0000	0	true	1		true	0	0		0
wh2_dlc11_vampirecoast_ship_main_deck_3	wh2_dlc11_vampirecoast_ship_main_deck	2	1	5000	0		false	false			true	wh2_dlc11_vampirecoast_ship_main_deck	false	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_ship_main_deck_4	wh2_dlc11_vampirecoast_ship_main_deck	3	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_main_deck	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_ship_sail_1	wh2_dlc11_vampirecoast_ship_sail	0	1	1000	0		false	false			true	wh2_dlc11_vampirecoast_ship_sail	false	0.0000	1	true	0		true	0	0		0
wh2_dlc11_vampirecoast_ship_sail_2	wh2_dlc11_vampirecoast_ship_sail	1	1	3000	0		false	false			true	wh2_dlc11_vampirecoast_ship_sail	false	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_ship_sail_3	wh2_dlc11_vampirecoast_ship_sail	2	1	10000	0		false	false			true	wh2_dlc11_vampirecoast_ship_sail	false	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_support_artillery_1	wh2_dlc11_vampirecoast_support_artillery	0	3	2000	0		false	false			true	wh2_dlc11_vampirecoast_support_artillery	true	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_support_artillery_2	wh2_dlc11_vampirecoast_support_artillery	1	4	3000	0		false	false			true	wh2_dlc11_vampirecoast_support_artillery	true	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_support_artillery_3	wh2_dlc11_vampirecoast_support_artillery	2	5	5000	0		false	false			true	wh2_dlc11_vampirecoast_support_artillery	true	0.0000	0	true	4		true	0	0		0
wh2_dlc11_vampirecoast_support_monsters_1	wh2_dlc11_vampirecoast_support_monsters	0	4	2000	0		false	false			true	wh2_dlc11_vampirecoast_support_monsters	true	0.0000	0	true	2		true	0	0		0
wh2_dlc11_vampirecoast_support_monsters_2	wh2_dlc11_vampirecoast_support_monsters	1	5	3000	0		false	false			true	wh2_dlc11_vampirecoast_support_monsters	true	0.0000	0	true	3		true	0	0		0
wh2_dlc11_vampirecoast_support_monsters_3	wh2_dlc11_vampirecoast_support_monsters	2	6	10000	0		false	false			true	wh2_dlc11_vampirecoast_support_monsters	true	0.0000	0	true	5		true	0	0		0
