effect	bonus_value_id	unit_ability
wh2_dlc11_effect_ability_uses_cackle_fruit_pyromaniac	uses_mod	wh2_dlc11_character_abilities_pyromaniac
wh2_dlc11_effect_ability_uses_drowned_dead	uses_mod	wh2_dlc11_spell_vampires_drowned_dead
wh2_dlc11_effect_ability_uses_drowned_dead	uses_mod	wh2_dlc11_spell_vampires_drowned_dead_upgraded
wh2_dlc11_effect_ability_uses_more_powder	uses_mod	wh2_dlc11_hero_abilities_more_powder
wh2_dlc11_effect_ability_wom_cost_denizens_of_the_deep	cost_mod	wh2_dlc11_spell_deep_denizens_of_the_deep
wh2_dlc11_effect_ability_wom_cost_drowned_dead_upgraded	cost_mod	wh2_dlc11_spell_vampires_drowned_dead_upgraded
wh2_dlc11_effect_ability_wom_cost_drowned_dead	cost_mod	wh2_dlc11_spell_vampires_drowned_dead
wh2_dlc11_effect_ability_wom_cost_fog_of_the_damned_upgrade	cost_mod	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded
wh2_dlc11_effect_ability_wom_cost_fog_of_the_damned	cost_mod	wh2_dlc11_spell_deep_fog_of_the_damned
wh2_dlc11_effect_ability_wom_cost_ghost_ship_upgrade	cost_mod	wh2_dlc11_spell_deep_ghost_ship_upgraded
wh2_dlc11_effect_ability_wom_cost_ghost_ship	cost_mod	wh2_dlc11_spell_deep_ghost_ship
wh2_dlc11_effect_ability_wom_cost_krakens_pull_upgrade	cost_mod	wh2_dlc11_spell_deep_krakens_pull_upgraded
wh2_dlc11_effect_ability_wom_cost_krakens_pull	cost_mod	wh2_dlc11_spell_deep_krakens_pull
wh2_dlc11_effect_ability_wom_cost_overcast_deep_spells	cost_mod	wh2_dlc11_spell_deep_fog_of_the_damned_upgraded
wh2_dlc11_effect_ability_wom_cost_overcast_deep_spells	cost_mod	wh2_dlc11_spell_deep_ghost_ship_upgraded
wh2_dlc11_effect_ability_wom_cost_overcast_deep_spells	cost_mod	wh2_dlc11_spell_deep_krakens_pull_upgraded
wh2_dlc11_effect_ability_wom_cost_overcast_deep_spells	cost_mod	wh2_dlc11_spell_deep_spiteful_shot_upgraded
wh2_dlc11_effect_ability_wom_cost_overcast_deep_spells	cost_mod	wh2_dlc11_spell_deep_tidecall_upgraded
wh2_dlc11_effect_ability_wom_cost_spiteful_shot_upgrade	cost_mod	wh2_dlc11_spell_deep_spiteful_shot_upgraded
wh2_dlc11_effect_ability_wom_cost_spiteful_shot	cost_mod	wh2_dlc11_spell_deep_spiteful_shot
wh2_dlc11_effect_ability_wom_cost_tidecall_upgrade	cost_mod	wh2_dlc11_spell_deep_tidecall_upgraded
wh2_dlc11_effect_ability_wom_cost_tidecall	cost_mod	wh2_dlc11_spell_deep_tidecall
wh2_dlc11_effect_ability_wom_cost_transformation_of_kadon_varghulf	cost_mod	wh2_dlc11_spell_beasts_transformation_of_kadon
wh2_dlc12_effect_ability_cooldown_deliverance_of_itza_1	recharge_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_1
wh2_dlc12_effect_ability_cooldown_deliverance_of_itza_2	recharge_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_2
wh2_dlc12_effect_ability_cooldown_deliverance_of_itza_3	recharge_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_3
wh2_dlc12_effect_ability_cooldown_supreme_shield_of_the_old_ones	recharge_mod	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones
wh2_dlc12_effect_ability_disable_drop_sphere_of_tepok	disable	wh2_dlc12_lord_abilities_drop_sphere_of_tepok
wh2_dlc12_effect_ability_enable_adrenaline_rush	enable	wh2_dlc12_lord_passive_adrenaline_rush
wh2_dlc12_effect_ability_enable_blade_of_ancient_skies	enable	wh2_dlc12_weapon_passive_blade_of_the_ancient_skies
wh2_dlc12_effect_ability_enable_blade_of_the_serpents_tongue	enable	wh2_dlc12_weapon_passive_blade_of_the_serpents_tongue
wh2_dlc12_effect_ability_enable_braid_of_boreleaux	enable	wh2_dlc12_item_passive_braid_of_bordeleaux
wh2_dlc12_effect_ability_enable_brass_orb_upgraded	disable	wh2_dlc12_character_abilities_brass_orb
wh2_dlc12_effect_ability_enable_brass_orb_upgraded	enable	wh2_dlc12_character_abilities_brass_orb_upgrade
wh2_dlc12_effect_ability_enable_brass_orb	enable	wh2_dlc12_character_abilities_brass_orb
wh2_dlc12_effect_ability_enable_deliverance_of_itza_1	enable	wh2_dlc12_spell_kroak_deliverance_of_itza_1
wh2_dlc12_effect_ability_enable_deliverance_of_itza_2	enable	wh2_dlc12_spell_kroak_deliverance_of_itza_2
wh2_dlc12_effect_ability_enable_deliverance_of_itza_3	enable	wh2_dlc12_spell_kroak_deliverance_of_itza_3
wh2_dlc12_effect_ability_enable_drop_sphere_of_tepok_upgraded	enable	wh2_dlc12_lord_abilities_drop_sphere_of_tepok_upgraded
wh2_dlc12_effect_ability_enable_drop_sphere_of_tepok	enable	wh2_dlc12_lord_abilities_drop_sphere_of_tepok
wh2_dlc12_effect_ability_enable_golden_death_mask	enable	wh2_dlc12_item_passive_golden_death_mask
wh2_dlc12_effect_ability_enable_mask_of_heavens	enable	wh2_dlc12_item_passive_mask_of_heavens
wh2_dlc12_effect_ability_enable_master_of_skies	enable	wh2_dlc12_lord_abilities_master_of_the_skies
wh2_dlc12_effect_ability_enable_plaque_of_sotek	enable	wh2_dlc12_item_passive_plaque_of_sotek
wh2_dlc12_effect_ability_enable_secondwind_serum	enable	wh2_dlc12_lord_passive_secondwind_serum
wh2_dlc12_effect_ability_enable_storm_daemon	enable	wh2_dlc12_weapon_abilities_storm_daemon
wh2_dlc12_effect_ability_enable_supreme_shield_of_the_old_ones	enable	wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones
wh2_dlc12_effect_ability_enable_unlimited_power	enable	wh2_dlc12_lord_abilities_unlimited_power
wh2_dlc12_effect_ability_enable_warriors_crest	enable	wh2_dlc12_lord_abilities_warriors_crest
wh2_dlc12_effect_ability_wom_cost_deliverance_of_itza_1	cost_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_1
wh2_dlc12_effect_ability_wom_cost_deliverance_of_itza_2	cost_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_2
wh2_dlc12_effect_ability_wom_cost_deliverance_of_itza_3	cost_mod	wh2_dlc12_spell_kroak_deliverance_of_itza_3
wh2_dlc13_ability_disable_determined_fighter	disable	wh2_dlc13_lord_passive_to_the_death
wh2_dlc13_ability_disable_fire_arrow_0	disable	wh2_dlc13_lord_abilities_fire_arrow
wh2_dlc13_ability_disable_hail_of_fire_0	disable	wh2_dlc13_lord_abilities_hail_of_fire
wh2_dlc13_ability_disable_hunter_snare_0	disable	wh2_dlc13_lord_abilities_hunters_snare
wh2_dlc13_ability_disable_kill_shot_0	disable	wh2_dlc13_lord_abilities_kill_shot
wh2_dlc13_ability_disable_no_escape	disable	wh2_dlc13_lord_abilities_miasma_of_despair
wh2_dlc13_ability_enable_a_fleshwound	enable	wh2_dlc13_lord_passive_merely_a_fleshwound
wh2_dlc13_ability_enable_endurance_aura	enable	wh2_dlc13_lord_passive_endurance_aura
wh2_dlc13_ability_enable_fire_arrow_0	enable	wh2_dlc13_lord_abilities_fire_arrow
wh2_dlc13_ability_enable_fire_arrow_1	enable	wh2_dlc13_lord_abilities_arrows_of_aqshy
wh2_dlc13_ability_enable_grounded	enable	wh2_dlc13_lord_abilities_aura_of_inertia
wh2_dlc13_ability_enable_hail_of_fire_0	enable	wh2_dlc13_lord_abilities_hail_of_fire
wh2_dlc13_ability_enable_hail_of_fire_1	enable	wh2_dlc13_lord_abilities_funnel_of_flame
wh2_dlc13_ability_enable_hunter_snare_0	enable	wh2_dlc13_lord_abilities_hunters_snare
wh2_dlc13_ability_enable_hunter_snare_1	enable	wh2_dlc13_lord_abilities_hunters_trap
wh2_dlc13_ability_enable_kill_shot_0	enable	wh2_dlc13_lord_abilities_kill_shot
wh2_dlc13_ability_enable_kill_shot_1	enable	wh2_dlc13_lord_abilities_executioner
wh2_dlc13_ability_enable_refuse_to_die	enable	wh2_dlc12_unit_abilities_refuse_to_die
wh2_dlc13_ability_enable_to_the_death	enable	wh2_dlc13_lord_passive_to_the_death
wh2_dlc13_ability_enable_true_shot_aura	enable	wh2_dlc13_lord_passive_trueshot_aura
wh2_dlc13_ability_fire_arrow_cooldown	recharge_mod	wh2_dlc13_lord_abilities_arrows_of_aqshy
wh2_dlc13_ability_fire_arrow_cooldown	recharge_mod	wh2_dlc13_lord_abilities_fire_arrow
wh2_dlc13_effect_ability_big_boom	enable	wh2_dlc13_character_abilities_big_boom
wh2_dlc13_effect_ability_enable_amber_bow	enable	wh2_dlc13_weapon_abilities_amber_bow
wh2_dlc13_effect_ability_enable_band_of_loyalty	enable	wh2_dlc13_item_passive_band_of_loyalty
wh2_dlc13_effect_ability_enable_golden_tributes	enable	wh2_dlc13_item_passive_golden_tributes
wh2_dlc13_effect_ability_enable_mace_of_ulumak	enable	wh2_dlc13_weapon_abilities_mace_of_ulumak
wh2_dlc13_effect_ability_enable_miasma_of_despair	enable	wh2_dlc13_lord_abilities_miasma_of_despair
wh2_dlc13_effect_ability_enable_obsinite_plate	enable	wh2_dlc13_item_passive_obsinite_plate
wh2_dlc13_effect_ability_enable_resilient_spirit	enable	wh2_dlc13_item_passive_resilient_spirit
wh2_dlc13_effect_ability_enable_shield_of_aeons	enable	wh2_dlc13_item_abilities_shield_of_aeons
wh2_dlc13_effect_ability_hunters_call	enable	wh2_dlc13_character_ability_hunters_call
wh2_dlc13_effect_ability_ishas_rain	enable	wh2_dlc13_character_ability_ishas_rain
wh2_dlc13_effect_ability_shatter	enable	wh2_dlc13_character_ability_shatter
wh2_dlc13_skill_ability_patch_up	enable	wh2_dlc13_character_abilities_patch_up
wh2_dlc13_wulfhart_killing_shot_cooldown	recharge_mod	wh2_dlc13_lord_abilities_executioner
wh2_dlc13_wulfhart_killing_shot_cooldown	recharge_mod	wh2_dlc13_lord_abilities_kill_shot
wh2_dlc14_effect_ability_enable_beastslaver	enable	wh2_dlc14_lord_abilities_beastslaver
wh2_dlc14_effect_ability_enable_deathmasters_sigil	enable	wh2_dlc14_lord_abilities_deathmasters_sigil
wh2_dlc14_effect_ability_enable_fleur_de_lys_banner	enable	wh2_dlc14_lord_passive_fleur_de_lys_banner
wh2_dlc14_effect_ability_enable_halo_of_maidenly_wrath	enable	wh2_dlc14_lord_abilities_halo_of_maidenly_wrath
wh2_dlc14_effect_ability_enable_malus_slow_aura	enable	wh2_dlc14_item_passive_idol_of_darkness
wh2_dlc14_effect_ability_enable_sword_of_lyonesse	enable	wh2_dlc14_weapon_abilities_sword_of_lyonesse
wh2_dlc14_effect_ability_enable_the_cloak_of_shadows	enable	wh2_dlc14_item_passive_the_cloak_of_shadows
wh2_dlc14_effect_ability_enable_warpfireball	enable	wh2_dlc14_spell_bound_warpfireball
wh2_dlc14_effect_ability_enable_warpsword_of_khaine	enable	wh2_dlc14_weapon_passive_warpsword_of_khaine
wh2_dlc14_effect_ability_enable_whiplash	enable	wh2_dlc14_lord_abilities_whiplash
wh2_dlc14_effect_ability_enable_whirl_of_weeping_blades	enable	wh2_dlc14_weapon_abilities_whirl_of_weeping_blades
wh2_dlc14_effect_enable_bloodstorm_cooldown	recharge_mod	wh2_dlc14_lord_abilities_bloodstorm
wh2_dlc14_effect_enable_reaper_of_souls_cooldown	recharge_mod	wh2_dlc14_lord_abilities_reaper_of_souls
wh2_dlc14_effect_enable_the_blood_price_cooldown	recharge_mod	wh2_dlc14_lord_abilities_the_blood_price
wh2_dlc14_effect_enable_the_daemons_curse_recharge	recharge_mod	wh2_dlc14_lord_abilities_the_daemons_curse
wh2_dlc14_effect_magic_plague_cooldown_dreaded_thirteenth_upgraded	recharge_mod	wh2_dlc14_spell_grey_seer_the_dreaded_thirteenth_spell_upgraded
wh2_dlc14_effect_magic_plague_enable_dreaded_thirteenth_upgraded	enable_overchage	wh2_main_spell_grey_seer_the_dreaded_thirteenth_spell
wh2_dlc14_effect_magic_stealth_cooldown_armour_of_darkness	recharge_mod	wh2_dlc14_spell_stealth_armour_of_darkness
wh2_dlc14_effect_magic_stealth_cooldown_black_whirlwind	recharge_mod	wh2_dlc14_spell_stealth_black_whirlwind
wh2_dlc14_effect_magic_stealth_cooldown_brittle_bone	recharge_mod	wh2_dlc14_spell_stealth_brittle_bone
wh2_dlc14_effect_magic_stealth_cooldown_skitterleap	recharge_mod	wh2_main_spell_ruin_skitterleap
wh2_dlc14_effect_magic_stealth_cooldown_veil_of_shadows	recharge_mod	wh2_dlc14_spell_stealth_veil_of_shadows
wh2_dlc14_effect_magic_stealth_cooldown_warp_stars	recharge_mod	wh2_dlc14_spell_stealth_warp_stars
wh2_dlc14_effect_magic_stealth_enable_armour_of_darkness_upgraded	enable_overchage	wh2_dlc14_spell_stealth_armour_of_darkness
wh2_dlc14_effect_magic_stealth_enable_armour_of_darkness_upgraded	enable	wh2_dlc14_spell_stealth_armour_of_darkness
wh2_dlc14_effect_magic_stealth_enable_armour_of_darkness	enable	wh2_dlc14_spell_stealth_armour_of_darkness
wh2_dlc14_effect_magic_stealth_enable_black_whirlwind_upgraded	enable_overchage	wh2_dlc14_spell_stealth_black_whirlwind
wh2_dlc14_effect_magic_stealth_enable_black_whirlwind_upgraded	enable	wh2_dlc14_spell_stealth_black_whirlwind
wh2_dlc14_effect_magic_stealth_enable_black_whirlwind	enable	wh2_dlc14_spell_stealth_black_whirlwind
wh2_dlc14_effect_magic_stealth_enable_brittle_bone_upgraded	enable_overchage	wh2_dlc14_spell_stealth_brittle_bone
wh2_dlc14_effect_magic_stealth_enable_brittle_bone_upgraded	enable	wh2_dlc14_spell_stealth_brittle_bone
wh2_dlc14_effect_magic_stealth_enable_brittle_bone	enable	wh2_dlc14_spell_stealth_brittle_bone
wh2_dlc14_effect_magic_stealth_enable_skitterleap_upgraded	enable_overchage	wh2_main_spell_ruin_skitterleap
wh2_dlc14_effect_magic_stealth_enable_skitterleap_upgraded	enable	wh2_main_spell_ruin_skitterleap
wh2_dlc14_effect_magic_stealth_enable_skitterleap	enable	wh2_main_spell_ruin_skitterleap
wh2_dlc14_effect_magic_stealth_enable_toxic_rain_lore_attribute	enable	wh2_dlc14_lore_passive_toxic_rain
wh2_dlc14_effect_magic_stealth_enable_veil_of_shadows_upgraded	enable_overchage	wh2_dlc14_spell_stealth_veil_of_shadows
wh2_dlc14_effect_magic_stealth_enable_veil_of_shadows_upgraded	enable	wh2_dlc14_spell_stealth_veil_of_shadows
wh2_dlc14_effect_magic_stealth_enable_veil_of_shadows	enable	wh2_dlc14_spell_stealth_veil_of_shadows
wh2_dlc14_effect_magic_stealth_enable_warp_stars_upgraded	enable_overchage	wh2_dlc14_spell_stealth_warp_stars
wh2_dlc14_effect_magic_stealth_enable_warp_stars_upgraded	enable	wh2_dlc14_spell_stealth_warp_stars
wh2_dlc14_effect_magic_stealth_enable_warp_stars	enable	wh2_dlc14_spell_stealth_warp_stars
wh2_dlc14_effect_magic_stealth_miscast_reduction_armour_of_darkness_upgraded	miscast_percentage_mod	wh2_dlc14_spell_stealth_armour_of_darkness_upgraded
wh2_dlc14_effect_magic_stealth_miscast_reduction_black_whirlwind_upgraded	miscast_percentage_mod	wh2_dlc14_spell_stealth_black_whirlwind_upgraded
wh2_dlc14_effect_magic_stealth_miscast_reduction_brittle_bone_upgraded	miscast_percentage_mod	wh2_dlc14_spell_stealth_brittle_bone_upgraded
wh2_dlc14_effect_magic_stealth_miscast_reduction_skitterleap_upgraded	miscast_percentage_mod	wh2_main_spell_ruin_skitterleap_upgraded
wh2_dlc14_effect_magic_stealth_miscast_reduction_veil_of_shadows_upgraded	miscast_percentage_mod	wh2_dlc14_spell_stealth_veil_of_shadows_upgraded
wh2_dlc14_effect_magic_stealth_miscast_reduction_warp_stars_upgraded	miscast_percentage_mod	wh2_dlc14_spell_stealth_warp_stars_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_armour_of_darkness_upgraded	cost_mod	wh2_dlc14_spell_stealth_armour_of_darkness_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_armour_of_darkness	cost_mod	wh2_dlc14_spell_stealth_armour_of_darkness
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_black_whirlwind_upgraded	cost_mod	wh2_dlc14_spell_stealth_black_whirlwind_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_black_whirlwind	cost_mod	wh2_dlc14_spell_stealth_black_whirlwind
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_brittle_bone_upgraded	cost_mod	wh2_dlc14_spell_stealth_brittle_bone_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_brittle_bone	cost_mod	wh2_dlc14_spell_stealth_brittle_bone
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_skitterleap_upgraded	cost_mod	wh2_main_spell_ruin_skitterleap_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_skitterleap	cost_mod	wh2_main_spell_ruin_skitterleap
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_veil_of_shadows_upgraded	cost_mod	wh2_dlc14_spell_stealth_veil_of_shadows_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_veil_of_shadows	cost_mod	wh2_dlc14_spell_stealth_veil_of_shadows
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_warp_stars_upgraded	cost_mod	wh2_dlc14_spell_stealth_warp_stars_upgraded
wh2_dlc14_effect_magic_stealth_reduce_wom_cost_warp_stars	cost_mod	wh2_dlc14_spell_stealth_warp_stars
wh2_dlc14_number_of_uses_bound_fireball	uses_mod	wh_main_spell_bound_fireball
wh2_dlc14_skill_ability_cracklebombs	enable	wh2_dlc14_character_abilities_cracklebomb
wh2_dlc15_abilities_enable_blacktoofs_conjuration	enable	wh2_dlc15_item_abilities_blacktoofs_conjuration
wh2_dlc15_effect_ability_cooldown_mistwalker_barrage	recharge_mod	wh2_dlc15_lord_passive_mistwalkers_barrage
wh2_dlc15_effect_ability_enable_armour_of_caledor	enable	wh2_dlc15_item_abilities_armour_of_caledor
wh2_dlc15_effect_ability_enable_axe_of_grom	enable	wh2_dlc15_weapon_abilities_axe_of_grom
wh2_dlc15_effect_ability_enable_azhags_ard_armour	enable	wh2_dlc15_item_abilities_azhags_ard_armour
wh2_dlc15_effect_ability_enable_ballistics_instructor	enable	wh2_dlc15_hero_passive_ballistics_instructor
wh2_dlc15_effect_ability_enable_best_of_da_best	enable	wh2_dlc15_lord_passive_best_of_da_best
wh2_dlc15_effect_ability_enable_blood_forged_armour	enable	wh2_dlc15_item_abilities_blood_forged_armour
wh2_dlc15_effect_ability_enable_blood_frenzy	enable	wh2_dlc15_quest_passive_blood_frenzy
wh2_dlc15_effect_ability_enable_bound_gaze_of_nagash	enable	wh2_dlc15_spell_bound_gaze_of_nagash
wh2_dlc15_effect_ability_enable_bound_piercing_bolts_of_burning	enable	wh_main_spell_bound_piercing_bolts_of_burning
wh2_dlc15_effect_ability_enable_bound_wind_of_death	enable	wh2_dlc15_spell_bound_wind_of_death
wh2_dlc15_effect_ability_enable_da_boss_loons	enable	wh2_dlc15_lord_abilities_da_boss_loons
wh2_dlc15_effect_ability_enable_da_great_un_is_here	enable	wh2_dlc15_lord_abilities_da_great_un_iz_ere
wh2_dlc15_effect_ability_enable_da_immortulz	enable	wh2_dlc15_banner_passive_da_immortulz
wh2_dlc15_effect_ability_enable_dont_even_try_it	enable	wh2_dlc15_lord_abilities_dont_even_try_it
wh2_dlc15_effect_ability_enable_eltharion_dragonhorn	enable	wh2_dlc15_lord_abilities_dragonhorn
wh2_dlc15_effect_ability_enable_fangsword_of_eltharion	enable	wh2_dlc15_weapon_abilities_fangsword_of_eltharion
wh2_dlc15_effect_ability_enable_fermented_fungi	enable	wh2_dlc15_lord_abilities_fermented_fungi
wh2_dlc15_effect_ability_enable_helm_of_yvresse	enable	wh2_dlc15_item_abilities_helm_of_yvresse
wh2_dlc15_effect_ability_enable_language_of_da_boyz	enable	wh2_dlc15_lord_passive_language_of_da_boyz
wh2_dlc15_effect_ability_enable_lord_of_dragons	enable	wh2_dlc15_lord_abilities_lord_of_dragons
wh2_dlc15_effect_ability_enable_lucky_banner	enable	wh2_dlc15_item_abilities_lucky_banner
wh2_dlc15_effect_ability_enable_mistwalker_barrage	enable	wh2_dlc15_lord_passive_mistwalkers_barrage
wh2_dlc15_effect_ability_enable_mither	enable	wh2_dlc15_hero_abilities_mither
wh2_dlc15_effect_ability_enable_regeneration_map	enable	wh2_dlc15_unit_passive_regeneration_map
wh2_dlc15_effect_ability_enable_slaggas_slashas	enable	wh2_dlc15_weapon_passive_slaggas_slashas
wh2_dlc15_effect_ability_enable_smash_em_faster	enable	wh2_dlc15_lord_abilities_smash_em_faster
wh2_dlc15_effect_ability_enable_star_lance	enable	wh2_dlc15_weapon_abilities_star_lance
wh2_dlc15_effect_ability_enable_they_needs_stabbin	enable	wh2_dlc15_character_abilities_they_needs_stabbin
wh2_dlc15_effect_ability_enable_wardens_stand	enable	wh2_dlc15_lord_passive_wardens_stand
wh2_dlc15_effect_ability_enable_youre_next	enable	wh2_dlc15_lord_abilities_youre_next
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_dlc10_unit_abilities_frost_wyrm_breath
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_dlc15_unit_abilities_noxious_breath_imrik
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_dlc15_unit_abilities_sun_dragon_breath_imrik
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_main_unit_abilities_moon_dragons_breath
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_main_unit_abilities_noxious_breath
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_main_unit_abilities_soporific_breath
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_main_unit_abilities_star_dragons_breath
wh2_dlc15_effect_ability_uses_all_dragon_breaths	uses_mod	wh2_main_unit_abilities_sun_dragons_breath
wh2_dlc15_effect_ability_wom_cost_transformation_of_kadon	cost_mod	wh2_dlc15_spell_beasts_transformation_of_kadon
wh2_dlc15_effect_magic_big_waaagh_cooldown_foot_of_gork_all	recharge_mod	wh_main_spell_big_waaagh_foot_of_gork
wh2_dlc15_effect_magic_big_waaagh_cooldown_foot_of_gork_all	recharge_mod	wh_main_spell_big_waaagh_foot_of_gork_upgraded
wh2_dlc15_effect_magic_heavens_enable_bound_chain_lightning	enable	wh2_dlc15_spell_bound_chain_lightning
