member	context	culture
wh2_main_event_feed_cult_high_elves_battle_attack_outcome_draw	ACTOR	wh2_main_hef_high_elves
wh2_main_event_feed_cult_high_elves_battle_attack_outcome_victory	ACTOR	wh2_main_hef_high_elves
wh2_main_event_feed_cult_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh2_main_event_feed_cult_lizardmen_attrition_desertion	ACTOR	wh2_main_lzd_lizardmen
wh2_main_event_feed_cult_lizardmen_battle_attack_outcome_defeat	ACTOR	wh2_main_lzd_lizardmen
wh2_main_event_feed_cult_lizardmen_battle_attack_outcome_draw	ACTOR	wh2_main_lzd_lizardmen
wh2_main_event_feed_cult_lizardmen_battle_attack_outcome_victory	ACTOR	wh2_main_lzd_lizardmen
wh2_main_event_feed_cult_skaven	ACTOR	wh2_main_skv_skaven
wh2_main_event_feed_cult_skaven_attrition_desertion	ACTOR	wh2_main_skv_skaven
wh2_main_event_feed_cult_skaven_battle_attack_outcome_defeat	ACTOR	wh2_main_skv_skaven
wh2_main_event_feed_cult_skaven_battle_attack_outcome_draw	ACTOR	wh2_main_skv_skaven
wh2_main_event_feed_cult_skaven_battle_attack_outcome_victory	ACTOR	wh2_main_skv_skaven
wh2_main_feature_dark_elves	ACTOR	wh2_main_def_dark_elves
wh2_main_feature_high_elves	ACTOR	wh2_main_hef_high_elves
wh2_main_feature_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh2_main_feature_rogue_armies	ACTOR	wh2_main_rogue
wh2_main_feature_skaven	ACTOR	wh2_main_skv_skaven
wh2_main_ritual_hef	ACTOR	wh2_main_hef_high_elves
wh2_stance_csc_coast	ORIGINATOR	wh2_dlc11_cst_vampire_coast
wh2_stance_csc_dark_elves	ORIGINATOR	wh2_main_def_dark_elves
wh2_stance_csc_high_elves	ORIGINATOR	wh2_main_hef_high_elves
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_beasts	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_beasts_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_death	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_death_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_fire	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_fire_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_heavens	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_heavens_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_high	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_high_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_life	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_life_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_metal	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_metal_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_shadows	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_dlc13_lzd_slann_mage_priest_shadows_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_main_lzd_lord_mazdamundi	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_main_lzd_slann_mage_priest	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_slann_wh2_main_lzd_slann_mage_priest_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_gor_rok	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_kroxigor_ancient	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_kroxigor_ancient_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_nakai	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_red_crested_skink_chief_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_dlc13_lzd_saurus_old_blood_horde	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_main_lzd_kroq_gar	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_lizardmen_wh2_main_lzd_saurus_old_blood	ORIGINATOR	wh2_main_lzd_lizardmen
wh2_stance_csc_skaven	ORIGINATOR	wh2_main_skv_skaven
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_dlc09_tmb_tomb_kings	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_dlc11_cst_vampire_coast	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_def_dark_elves	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_hef_high_elves	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_lzd_lizardmen	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_rogue	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh2_main_skv_skaven	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_cth_cathay	ACTOR	wh3_main_cth_cathay
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_cth_cathay	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_ksl_kislev	ACTOR	wh3_main_ksl_kislev
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_ksl_kislev	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_ogr_ogre_kingdoms	ACTOR	wh3_main_ogr_ogre_kingdoms
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh3_main_ogr_ogre_kingdoms	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc03_bst_beastmen	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc05_wef_wood_elves	ACTOR	wh_dlc05_wef_wood_elves
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc05_wef_wood_elves	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_dlc08_nor_norsca	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_brt_bretonnia	ACTOR	wh_main_brt_bretonnia
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_brt_bretonnia	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_chs_chaos	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_dwf_dwarfs	ACTOR	wh_main_dwf_dwarfs
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_dwf_dwarfs	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_emp_empire	ACTOR	wh_main_emp_empire
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_emp_empire	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_grn_greenskins	ACTOR	wh_main_grn_greenskins
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_grn_greenskins	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_vmp_vampire_counts	ACTOR	wh_main_vmp_vampire_counts
wh3_dlc20_chs_captive_option_release_chaos_vs_non_daemon_non_daemon_wh_main_vmp_vampire_counts	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_dlc09_tmb_tomb_kings	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_dlc09_tmb_tomb_kings	ORIGINATOR	wh2_dlc09_tmb_tomb_kings
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_dlc11_cst_vampire_coast	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_dlc11_cst_vampire_coast	ORIGINATOR	wh2_dlc11_cst_vampire_coast
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_def_dark_elves	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_def_dark_elves	ORIGINATOR	wh2_main_def_dark_elves
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_hef_high_elves	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_hef_high_elves	ORIGINATOR	wh2_main_hef_high_elves
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_lzd_lizardmen	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_lzd_lizardmen	ORIGINATOR	wh2_main_lzd_lizardmen
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_rogue	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_skv_skaven	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh2_main_skv_skaven	ORIGINATOR	wh2_main_skv_skaven
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_dlc23_chd_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_cth_cathay	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_cth_cathay	ORIGINATOR	wh3_main_cth_cathay
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_ksl_kislev	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_ksl_kislev	ORIGINATOR	wh3_main_ksl_kislev
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_ogr_ogre_kingdoms	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh3_main_ogr_ogre_kingdoms	ORIGINATOR	wh3_main_ogr_ogre_kingdoms
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc03_bst_beastmen	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc03_bst_beastmen	ORIGINATOR	wh_dlc03_bst_beastmen
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc05_wef_wood_elves	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc05_wef_wood_elves	ORIGINATOR	wh_dlc05_wef_wood_elves
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc08_nor_norsca	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_dlc08_nor_norsca	ORIGINATOR	wh_dlc08_nor_norsca
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_brt_bretonnia	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_brt_bretonnia	ORIGINATOR	wh_main_brt_bretonnia
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_chs_chaos	ORIGINATOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_dwf_dwarfs	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_dwf_dwarfs	ORIGINATOR	wh_main_dwf_dwarfs
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_emp_empire	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_emp_empire	ORIGINATOR	wh_main_emp_empire
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_grn_greenskins	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_grn_greenskins	ORIGINATOR	wh_main_grn_greenskins
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_vmp_vampire_counts	ACTOR	wh_main_chs_chaos
wh3_dlc20_chs_souls_factor_fighting_non_daemon_wh_main_vmp_vampire_counts	ORIGINATOR	wh_main_vmp_vampire_counts
wh3_dlc20_event_feed_agent_action_hinder_settlement_establish_cult_khorne	ACTOR	wh3_main_kho_khorne
wh3_dlc20_feature_norscan_vassals	ACTOR	wh_dlc08_nor_norsca
wh3_dlc23_captive_option_enslave_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_captive_option_recruit_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_captive_option_release_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_captive_option_scavange_equipment_chaos_dwarfs	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_chaos_dwarfs_province_resources	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_chd_chaos_campaign	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_chd_combi_campaign	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_chd_ritual_hellforge	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_critical_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_critical_hinder_character_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_critical_hinder_province_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_hinder_character_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_failure_hinder_province_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_hinder_character_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_all_success_critical_hinder_character_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_champion_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_champion_hinder_settlement_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_engineer_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_engineer_hinder_settlement_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_spy_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_spy_hinder_settlement_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_wizard_hinder_army_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_agent_action_wizard_hinder_settlement_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_chaos_dwarfs_attrition_desertion	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_chaos_dwarfs_battle_outcome_defeat	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_chaos_dwarfs_battle_outcome_draw	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_chaos_dwarfs_battle_outcome_victory	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_diplomacy_faction_destroyed_chd	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_diplomacy_faction_encountered_chd	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_event_feed_cult_faction_joins_confederation_chd	ORIGINATOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_feature_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_stance_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc23_winds_of_magic_low_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_dlc24_event_feed_agent_action_runesmith_hinder_army_kislev	ACTOR	wh3_main_ksl_kislev
wh3_dlc24_event_feed_agent_action_wizard_hinder_army_chaos	ACTOR	wh_main_chs_chaos
wh3_dlc24_event_feed_agent_action_wizard_hinder_army_daemons	ACTOR	wh3_main_dae_daemons
wh3_dlc24_event_feed_agent_action_wizard_hinder_army_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_captive_option_cathay_venerate	ORIGINATOR	wh3_main_cth_cathay
wh3_main_captive_option_conjurate_locus_tzeentch	ORIGINATOR	wh3_main_tze_tzeentch
wh3_main_captive_option_kill_daemons	ORIGINATOR	wh3_main_dae_daemons
wh3_main_captive_option_kill_khorne	ORIGINATOR	wh3_main_kho_khorne
wh3_main_captive_option_kill_nurgle	ORIGINATOR	wh3_main_nur_nurgle
wh3_main_captive_option_kill_ogre_kingdoms	ORIGINATOR	wh3_main_ogr_ogre_kingdoms
wh3_main_captive_option_kill_slaanesh	ORIGINATOR	wh3_main_sla_slaanesh
wh3_main_captive_option_kill_tzeentch	ORIGINATOR	wh3_main_tze_tzeentch
wh3_main_captive_option_kislev_devotion_wh3_dlc23_chd_chaos_dwarfs	ACTOR	wh3_dlc23_chd_chaos_dwarfs
wh3_main_captive_option_kislev_devotion_wh3_dlc23_chd_chaos_dwarfs	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_dae_daemons	ACTOR	wh3_main_dae_daemons
wh3_main_captive_option_kislev_devotion_wh3_main_dae_daemons	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_kho_khorne	ACTOR	wh3_main_kho_khorne
wh3_main_captive_option_kislev_devotion_wh3_main_kho_khorne	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_nur_nurgle	ACTOR	wh3_main_nur_nurgle
wh3_main_captive_option_kislev_devotion_wh3_main_nur_nurgle	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_argfluxs_pyrocasters	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_doombreeds_followers	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_kurgan_warband	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_legion_of_gorehath	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_scaberaxs_gluttons	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_scriveners_of_fate	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_shadow_legion	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_baleful_princes_muses	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_bloody_harvest	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_challenge_stone_pact	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_convent	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_fluxion_host	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_glothal_brood	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_pleasure_tide	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_rogue_the_putrid_swarm	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_sla_slaanesh	ACTOR	wh3_main_sla_slaanesh
wh3_main_captive_option_kislev_devotion_wh3_main_sla_slaanesh	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh3_main_tze_tzeentch	ACTOR	wh3_main_tze_tzeentch
wh3_main_captive_option_kislev_devotion_wh3_main_tze_tzeentch	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh_dlc03_bst_beastmen	ACTOR	wh_dlc03_bst_beastmen
wh3_main_captive_option_kislev_devotion_wh_dlc03_bst_beastmen	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh_dlc08_nor_norsca	ACTOR	wh_dlc08_nor_norsca
wh3_main_captive_option_kislev_devotion_wh_dlc08_nor_norsca	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_devotion_wh_main_chs_chaos	ACTOR	wh_main_chs_chaos
wh3_main_captive_option_kislev_devotion_wh_main_chs_chaos	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_kislev_salyak_provides	ORIGINATOR	wh3_main_ksl_kislev
wh3_main_captive_option_process_meat_ogre_kingdoms	ORIGINATOR	wh3_main_ogr_ogre_kingdoms
wh3_main_cathay_chaos_campaign	ACTOR	wh3_main_cth_cathay
wh3_main_cathay_combi_campaign	ACTOR	wh3_main_cth_cathay
wh3_main_corruption_chaos_1-10_wh2_dlc09_tmb_tomb_kings	ACTOR	wh2_dlc09_tmb_tomb_kings
wh3_main_corruption_chaos_1-10_wh2_dlc11_cst_vampire_coast	ACTOR	wh2_dlc11_cst_vampire_coast
wh3_main_corruption_chaos_1-10_wh2_main_def_dark_elves	ACTOR	wh2_main_def_dark_elves
wh3_main_corruption_chaos_1-10_wh2_main_hef_high_elves	ACTOR	wh2_main_hef_high_elves
wh3_main_corruption_chaos_1-10_wh2_main_lzd_lizardmen	ACTOR	wh2_main_lzd_lizardmen
wh3_main_corruption_chaos_1-10_wh2_main_rogue	ACTOR	wh2_main_rogue
wh3_main_corruption_chaos_1-10_wh2_main_skv_skaven	ACTOR	wh2_main_skv_skaven
