entity_type	metadata_tag	vfx_filter	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	culling_distance_override	sound_event_campaign_stop	vocalisation_bank_split
wh3_dlc25_dwf_malakai_makaisson_LORD	Cine2_DLC25_Malakai_Gun_Shot	0	Battle_Individual_Cinematic_Kit_Malakai_Attack_Gunshot		Campaign_Individual_Cinematic_Kit_Malakai_Attack_Gunshot	300.0000		
wh3_dlc25_dwf_malakai_makaisson_LORD	Cine2_DLC25_Malakai_Pre_Attack_Small	0	Battle_Individual_Cinematic_Kit_Malakai_Pre_Attack_Small			300.0000		
wh3_dlc25_dwf_daemonslayer	Cine2_DLC25_Malakai_Pre_Attack	0	Battle_Individual_Cinematic_Kit_Malakai_Pre_Attack			300.0000		
wh3_dlc25_dwf_dragonslayer	Cine2_DLC25_Malakai_Pre_Attack	0	Battle_Individual_Cinematic_Kit_Malakai_Pre_Attack			300.0000		
wh3_dlc25_dwf_malakai_makaisson_LORD	Cine2_DLC25_Malakai_Pre_Attack	0	Battle_Individual_Cinematic_Kit_Malakai_Pre_Attack			300.0000		
wh3_dlc26_ogr_blood_vulture	Cine2_DLC26_Blood_Vulture_Beak_Attack	0	Battle_Individual_Cinekit_Blood_Vulture_Beak_Attack			300.0000		
wh3_dlc26_ogr_blood_vulture	Cine2_DLC26_Blood_Vulture_Scratch_Attack	0	Battle_Individual_Cinekit_Blood_Vulture_Scratch_Attack			300.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Attack_Backhand_Punch	0	Battle_Individual_Cinekit_Scyla_Backhand_Punch			350.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Attack_Body_Slam	0	Battle_Individual_Cinekit_Scyla_Body_Slam			350.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Attack_Claw_Swipe	0	Battle_Individual_Cinekit_Scyla_Claw_Swipe			350.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Attack_Ground_Slam_Impact	0	Battle_Individual_Cinekit_Scyla_Ground_Slam_Impact			350.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Attack_Tail_Whip	0	Battle_Individual_Cinekit_Scyla_Tail_Whip			250.0000		
wh3_dlc26_kho_cha_scyla_LH	Cine2_DLC26_Bloodbeast_Leaping_Attack_Slam_Impact	0	Battle_Individual_Cinekit_Scyla_Leaping_Attack_Slam_Impact			350.0000		
wh3_dlc26_ogr_bruiser_LH	Cine2_DLC26_Bruiser_Attack_Ironfist_Impact	0	Battle_Individual_Cinekit_Golgfag_Maneater_Attack_Sword_Impact		Campaign_Individual_Cinekit_Golgfag_Maneater_Attack_Sword_Impact	250.0000		
wh3_dlc26_ogr_bruiser_LH	Cine2_DLC26_Bruiser_Mace_Impact	0	Battle_Individual_Cinekit_Golgfag_Maneater_Attack_Mace_Impact_Short		Campaign_Individual_Cinekit_Golgfag_Maneater_Attack_Mace_Impact_Short	250.0000		
wh3_dlc24_cth_dragon_yuan_bo_LORD	Cine2_Impact_Cat_Iron_Dragon_Drag_Swords_Charge_Long	0				0.0000		
wh3_dlc24_cth_dragon_yuan_bo_LORD	Cine2_Impact_Cat_Iron_Dragon_Drag_Swords_Charge_Short	0				0.0000		
wh3_dlc24_cth_dragon_yuan_bo_LORD	Cine2_Impact_Cat_Iron_Dragon_Drag_Swords_Stab	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Charge_Long	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Charge	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Flame_Spin	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Flame	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Land	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Launch	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Claw_Shot	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Death_Buildup	0				0.0000		
wh2_dlc14_skaven_sorcerer_LH	Cine2_Impact_Ikit_Death_Explosion	0				0.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Keeper_of_Secrets_Attack_Talon	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Talon_Attack			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Body_Spin_Whoosh	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Body_Spin_Whoosh			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Claw_Attack	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Claw_Attack			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Claw_Ground_Impact	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Claw_Ground_Impact_Generic			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Claw_Pull_Out	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Claw_Pull_Out			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Claw_Whoosh	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Claw_Whoosh			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Hoof_Stomp	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Hoof_Stomp			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Sword_Attack	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Sword_Attack			160.0000		
wh3_sla_keeper_of_secrets	Cine2_Impact_Nkari_Sword_Whoosh	0	Battle_Individual_Cinematic_Kit_Keeper_of_Secrets_Sword_Whoosh			160.0000		
wh2_dlc11_cst_mourngul_LH	Cine2_Impact_Punch_Large_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Generic_Punch_Moderate			300.0000		
wh2_kroxigor_ancient_LH	Cine2_Impact_Punch_Large_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Generic_Punch_Moderate			300.0000		
wh_dlc_nor_throgg_LORD	Cine2_Impact_Punch_Large_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Generic_Punch_Moderate			300.0000		
wh3_dlc24_tze_chaos_LORD	Cine2_Impact_Tze_Cultist_Attack_03	0				0.0000		
wh_dlc_wef_treeman_LORD	Cine2_Impact_Weapon_Generic_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Loud			350.0000		
wh_giant	Cine2_Impact_Weapon_Generic_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Loud			350.0000		
wh_lord_of_change	Cine2_Impact_Weapon_Generic_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Loud			350.0000		
wh_nor_giant	Cine2_Impact_Weapon_Generic_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Loud			350.0000		
wh3_dlc20_nur_giant	Cine2_Impact_Weapon_Generic_Huge_Moderate_Positional	0	Battle_Individual_Cinematic_Kit_V2_Animation_Generic_Impact_Moderate_Huge			0.0000		
wh_dlc_wef_treeman_LORD	Cine2_Impact_Weapon_Generic_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Moderate			350.0000		
wh_giant	Cine2_Impact_Weapon_Generic_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Moderate			350.0000		
wh_lord_of_change	Cine2_Impact_Weapon_Generic_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Moderate			350.0000		
wh_nor_giant	Cine2_Impact_Weapon_Generic_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Moderate			350.0000		
wh3_ogr_skrag_LORD	Cine2_Impact_Weapon_Generic_Large_Moderate_Positional	0	Battle_Individual_Cinematic_Kit_V2_Animation_LH_Impact_Moderate_Small			150.0000		
wh_dlc_nor_throgg_LORD	Cine2_Impact_Weapon_Generic_Large_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Huge_Moderate			350.0000		
wh_dlc_dragon_ogre_large_LORD	Cine2_Impact_Weapon_Metal_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge_Loud			350.0000		
wh_dlc_wef_treeman_LORD	Cine2_Impact_Weapon_Metal_Huge_Loud_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge_Loud			350.0000		
wh3_kho_skarbrand_LORD	Cine2_Impact_Weapon_Metal_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge			0.0000		
wh_dlc_dragon_ogre_large_LORD	Cine2_Impact_Weapon_Metal_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge			350.0000		
wh_dlc_wef_treeman_LORD	Cine2_Impact_Weapon_Metal_Huge_Moderate_Positional	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge			350.0000		
wh3_nur_great_unclean_one_LH	Cine2_Impact_Weapon_Metal_XL_Loud_Bone	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge_Loud			350.0000		
wh_dlc_dragon_ogre_large_LORD	Cine2_Impact_Weapon_Metal_XL_Loud_Bone	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge_Loud			350.0000		
wh_dlc_dragon_ogre_large_LORD	Cine2_Impact_Weapon_Metal_XL_Moderate_Bone	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Metal_Huge			350.0000		
wh2_def_elf_female_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_def_elf_male_Lokhir_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_def_elf_male_Malekith_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_def_elf_male_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc11_cst_Aranessa_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc11_cst_Fleet_Ad_male_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc11_cst_Noctilus_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc13_kroxigor_nakai_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc13_saurus_gor_rok_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc14_chaos_tzarkan_Lord	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc14_skaven_snikch_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate_no_prelife			250.0000		
wh2_dlc16_skaven_ghoritch_LH	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc_skaven_Ikit_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc_tmb_arkhan_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc_tmb_khalida_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc_tmb_khatep_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_dlc_tmb_settra_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_hef_elf_male_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_hef_elf_male_dlc15_Eltharion_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_hef_elf_male_tyrion_LH	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_hef_female_Alarielle_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_kroxigor_ancient_LH	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_pro08_dwarf_Gotrek_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_saurus_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_skinks_Skink_Cheif_Red_Crested_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh3_dlc23_chd_chaos_dwarf_sorcerer_prophet_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh3_ksl_human_female_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh3_nur_plaguebearer_herald_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_chaos_archaon_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_chaos_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_chaos_sigvald_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc04_skarsnik_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc_gor_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc_gor_malagor_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc_nor_chaos_wulfrik_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc_nor_throgg_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dlc_wef_orion_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dwarf_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_dwarf_grombrindal_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_empire_balthasar_gelt_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_human_male_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_human_male_LORD_ALT	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_human_male_LORD_Karl_Franz	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	Battle_Individual_Cinematic_Kit_Magic_Hammer_Impact			300.0000		
wh_orc_LH	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh_orc_LORD	Cine2_LH_Impact_Generic_Small_Moderate_NoPL	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate_no_prelife			250.0000		
wh2_def_elf_female_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_def_elf_male_Lokhir_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_def_elf_male_Malekith_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_def_elf_male_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc11_cst_Aranessa_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc11_cst_Cylostra_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc11_cst_Fleet_Ad_male_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc11_cst_Noctilus_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc13_kroxigor_nakai_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc13_saurus_gor_rok_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc14_chaos_tzarkan_Lord	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc14_skaven_snikch_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Sword_Moderate			250.0000		
wh2_dlc16_skaven_ghoritch_LH	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc_skaven_Ikit_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc_tmb_arkhan_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc_tmb_khalida_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc_tmb_khatep_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_dlc_tmb_settra_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_hef_elf_male_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_hef_elf_male_dlc15_Eltharion_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_hef_elf_male_tyrion_LH	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_hef_female_Alarielle_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_kroxigor_ancient_LH	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_pro08_dwarf_Gotrek_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_saurus_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh2_skinks_Skink_Cheif_Red_Crested_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh3_dlc20_dae_kho_chaos_lord	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			0.0000		
wh3_dlc23_chd_chaos_dwarf_astragoth_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			0.0000		
wh3_dlc23_chd_chaos_dwarf_sorcerer_prophet_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			300.0000		
wh3_dlc23_chd_overseer_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	Battle_Individual_Cinematic_Kit_Medium_Metal_Weapon_Impact			0.0000		
wh3_dlc25_dwf_daemonslayer	Cine2_LH_Impact_Generic_Small_Moderate	0				0.0000		
wh3_dlc25_dwf_dragonslayer	Cine2_LH_Impact_Generic_Small_Moderate	0				0.0000		
wh3_dlc26_grn_cha_gorbad_ironclaw_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate		Campaign_Individual_Cinematic_Kit_Tamurkhan_Axe_Impact	250.0000		
wh3_dlc26_grn_cha_savage_orc_great_shaman_LH	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate		Campaign_Individual_Cinematic_Kit_Tamurkhan_Axe_Impact	250.0000		
wh3_dlc26_kho_cha_arbaal_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate		Campaign_Individual_Cinematic_Kit_Tamurkhan_Axe_Impact	250.0000		
wh3_ksl_human_female_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh3_nur_plaguebearer_herald_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh3_ogr_skrag_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_chaos_archaon_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_chaos_default_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_chaos_sigvald_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc04_skarsnik_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc_gor_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc_gor_malagor_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc_nor_chaos_wulfrik_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc_nor_throgg_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
wh_dlc_wef_orion_LORD	Cine2_LH_Impact_Generic_Small_Moderate	0	WH2_IND_Cinematic_Kit_V2_Melee_Weapon_Generic_Moderate			250.0000		
