tree_id	tree_type	tree_rigid	tree_audio	receive_decals
tree_small_jungle_01	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_small_01.wsmodel	Tree_Type_Audio_Tree_Small_Jungle	false
tree_small_jungle_01	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_01.wsmodel		false
tree_small_jungle_01	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_small_01.wsmodel		false
tree_small_jungle_01	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_small_01.wsmodel		false
tree_small_jungle_01	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_small_01.wsmodel		false
tree_small_jungle_01	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_small_01.wsmodel		false
tree_small_jungle_01	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_01.wsmodel		false
tree_small_jungle_02	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_small_02.wsmodel	Tree_Type_Audio_Tree_Small_Jungle	false
tree_small_jungle_02	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_02.wsmodel		false
tree_small_jungle_02	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_small_02.wsmodel		false
tree_small_jungle_02	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_small_02.wsmodel		false
tree_small_jungle_02	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_small_02.wsmodel		false
tree_small_jungle_02	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_small_02.wsmodel		false
tree_small_jungle_02	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_02.wsmodel		false
tree_small_jungle_03	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_small_03.wsmodel	Tree_Type_Audio_Tree_Small_Jungle	false
tree_small_jungle_03	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_03.wsmodel		false
tree_small_jungle_03	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_small_03.wsmodel		false
tree_small_jungle_03	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_small_03.wsmodel		false
tree_small_jungle_03	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_small_03.wsmodel		false
tree_small_jungle_03	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_small_03.wsmodel		false
tree_small_jungle_03	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_03.wsmodel		false
tree_small_jungle_04	BASE	RigidModels/campaign/vegetation/trees/jungle_tree_small_04.wsmodel	Tree_Type_Audio_Tree_Small_Jungle	false
tree_small_jungle_04	CHAOS	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_04.wsmodel		false
tree_small_jungle_04	KHORNE	RigidModels/campaign/vegetation/trees/jungle_tree_kho_small_04.wsmodel		false
tree_small_jungle_04	NURGLE	RigidModels/campaign/vegetation/trees/jungle_tree_nur_small_04.wsmodel		false
tree_small_jungle_04	SLAANESH	RigidModels/campaign/vegetation/trees/jungle_tree_sla_small_04.wsmodel		false
tree_small_jungle_04	TZEENTCH	RigidModels/campaign/vegetation/trees/jungle_tree_tze_small_04.wsmodel		false
tree_small_jungle_04	VAMPIRE	RigidModels/campaign/vegetation/trees/jungle_tree_evil_small_04.wsmodel		false
tree_small_palm_01	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_small_01.wsmodel	Tree_Type_Audio_Tree_Small_Palm	false
tree_small_palm_01	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_01.wsmodel		false
tree_small_palm_01	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_01.wsmodel		false
tree_small_palm_01	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_01.wsmodel		false
tree_small_palm_01	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_small_01.wsmodel		false
tree_small_palm_01	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_small_01.wsmodel		false
tree_small_palm_01	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_01.wsmodel		false
tree_small_palm_02	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_small_02.wsmodel	Tree_Type_Audio_Tree_Small_Palm	false
tree_small_palm_02	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_02.wsmodel		false
tree_small_palm_02	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_02.wsmodel		false
tree_small_palm_02	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_02.wsmodel		false
tree_small_palm_02	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_small_02.wsmodel		false
tree_small_palm_02	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_small_02.wsmodel		false
tree_small_palm_02	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_02.wsmodel		false
tree_small_palm_03	BASE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_small_03.wsmodel	Tree_Type_Audio_Tree_Small_Palm	false
tree_small_palm_03	CHAOS	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_03.wsmodel		false
tree_small_palm_03	KHORNE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_03.wsmodel		false
tree_small_palm_03	NURGLE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_03.wsmodel		false
tree_small_palm_03	SLAANESH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_sla_small_03.wsmodel		false
tree_small_palm_03	TZEENTCH	RigidModels/campaign/vegetation/trees/tmb_tree_palm_tze_small_03.wsmodel		false
tree_small_palm_03	VAMPIRE	RigidModels/campaign/vegetation/trees/tmb_tree_palm_evil_small_03.wsmodel		false
tree_small_palm_04	BASE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2	Tree_Type_Audio_Tree_Small_Palm	false
tree_small_palm_04	CHAOS	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_palm_04	KHORNE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_palm_04	NURGLE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_palm_04	SLAANESH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_palm_04	TZEENTCH	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_palm_04	VAMPIRE	RigidModels/campaign/vegetation/trees/gen_spacer_01.rigid_model_v2		false
tree_small_snow_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_01	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_small_01.wsmodel		false
tree_small_snow_01	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_small_01.wsmodel		false
tree_small_snow_01	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_small_01.wsmodel		false
tree_small_snow_01	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_01.wsmodel		false
tree_small_snow_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_02	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_small_02.wsmodel		false
tree_small_snow_02	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_small_02.wsmodel		false
tree_small_snow_02	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_small_02.wsmodel		false
tree_small_snow_02	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_02.wsmodel		false
tree_small_snow_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_03	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_small_03.wsmodel		false
tree_small_snow_03	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_small_03.wsmodel		false
tree_small_snow_03	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_small_03.wsmodel		false
tree_small_snow_03	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_03.wsmodel		false
tree_small_snow_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_04	KHORNE	RigidModels/campaign/vegetation/trees/snow_tree_kho_small_04.wsmodel		false
tree_small_snow_04	NURGLE	RigidModels/campaign/vegetation/trees/snow_tree_nur_small_04.wsmodel		false
tree_small_snow_04	SLAANESH	RigidModels/campaign/vegetation/trees/snow_tree_sla_small_04.wsmodel		false
tree_small_snow_04	TZEENTCH	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_04.wsmodel		false
tree_small_snow_pro_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_01.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_pro_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_02.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_pro_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_03.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_pro_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_pine_small_04.wsmodel	Tree_Type_Audio_Tree_Large_Snow	false
tree_small_snow_pro_tze_01	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_01.wsmodel		false
tree_small_snow_pro_tze_02	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_02.wsmodel		false
tree_small_snow_pro_tze_03	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_03.wsmodel		false
tree_small_snow_pro_tze_04	BASE	RigidModels/campaign/vegetation/trees/snow_tree_tze_small_04.wsmodel		false
tree_small_tze_01	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_small_01.wsmodel		false
tree_small_tze_02	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_small_02.wsmodel		false
tree_small_tze_03	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_small_03.wsmodel		false
tree_small_tze_04	BASE	Rigidmodels/campaign/vegetation/trees/tze_tree_pine_small_04.wsmodel		false
