trait_level	effect	effect_scope	value
wh3_main_trait_defeated_skrag_the_slaughterer	wh_main_effect_character_stat_miscast	character_to_character_own	-10.0000
wh3_main_trait_defeated_zhao_ming	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	10.0000
wh3_main_trait_defeated_zhao_ming	wh_main_effect_force_stat_armour	general_to_force_own	5.0000
wh3_main_trait_dilemma_cth_selfish_leader	wh_main_effect_character_stat_leadership	character_to_character_own	-3.0000
wh3_main_trait_dilemma_cth_selfless_leader	wh_main_effect_public_order_characters	character_to_province_own	3.0000
wh3_main_trait_dilemma_dae_ruinous_infusion	wh_main_effect_agent_movement_range_mod	character_to_character_own	5.0000
wh3_main_trait_dilemma_dae_the_princes_mark	wh_main_effect_character_stat_leadership	character_to_character_own	4.0000
wh3_main_trait_dilemma_kho_brutalised_visage	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-6.0000
wh3_main_trait_dilemma_kho_ironhide	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh3_main_trait_dilemma_nur_grandfathers_embrace	wh_main_effect_agent_action_success_chance	character_to_character_own	5.0000
wh3_main_trait_dilemma_nur_living_contagion	wh3_main_effect_corruption_nurgle_characters	character_to_province_any	4.0000
wh3_main_trait_dilemma_ogr_full_oguts	wh3_main_effect_ogr_camp_meat_character	general_to_force_own	2.0000
wh3_main_trait_dilemma_ogr_stomach_reduction_surgery	wh_main_effect_force_all_campaign_upkeep	character_to_force_own	-10.0000
wh3_main_trait_dilemma_ogr_tapestry_of_wounds	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh3_main_trait_dilemma_sla_avatar_of_agony	wh_main_effect_force_stat_leadership_enemy_unit	general_to_force_enemy_regionwide	-6.0000
wh3_main_trait_dilemma_sla_intoxicating_presence	wh_main_effect_force_stat_leadership	character_to_force_own	6.0000
wh3_main_trait_dilemma_tze_a_thousand_fingers	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	10.0000
wh3_main_trait_dilemma_tze_whispering_skull	wh3_main_effect_winds_of_magic_pool_cap_enemy	general_to_force_enemy_regionwide	-15.0000
wh3_main_trait_hef_unique_mellindirei	wh2_dlc12_effect_magic_cooldown_all_lores	character_to_character_own	-10.0000
wh3_main_trait_hef_unique_mellindirei	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh3_main_trait_ice_court_agent_of_brutality	wh3_main_effect_agent_action_success_chance_ksl_frost_maiden	character_to_character_provincewide	15.0000
wh3_main_trait_ice_court_artillerist_hero	wh3_main_effect_upkeep_ksl_little_grom	agent_to_parent_army_own	-30.0000
wh3_main_trait_ice_court_artillerist	wh3_main_effect_upkeep_ksl_little_grom	general_to_force_own	-30.0000
wh3_main_trait_ice_court_battler	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh3_main_trait_ice_court_battler	wh_main_effect_character_stat_melee_defence	character_to_character_own	4.0000
wh3_main_trait_ice_court_better_bows_for_bodyguards_hero	wh3_main_effect_force_stat_missile_damage_ksl_ice_guard	agent_to_parent_army_own	10.0000
wh3_main_trait_ice_court_better_bows_for_bodyguards	wh3_main_effect_force_stat_missile_damage_ksl_ice_guard	general_to_force_own	10.0000
wh3_main_trait_ice_court_better_swords_for_shielders_hero	wh3_main_effect_force_stat_melee_attack_ksl_ice_guard	agent_to_parent_army_own	8.0000
wh3_main_trait_ice_court_better_swords_for_shielders	wh3_main_effect_force_stat_melee_attack_ksl_ice_guard	general_to_force_own	8.0000
wh3_main_trait_ice_court_blessed_are_the_footsoldiers	wh2_dlc11_effect_force_stat_weapon_strength_infantry	general_to_force_own	7.0000
wh3_main_trait_ice_court_blessed_cavalry	wh_main_effect_force_stat_charge_bonus_pct_cavalry	general_to_force_own	10.0000
wh3_main_trait_ice_court_builder	wh_main_effect_building_construction_cost_mod	character_to_region_own_provincewide	-20.0000
wh3_main_trait_ice_court_campaigner	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-8.0000
wh3_main_trait_ice_court_cavalry_focused_hero	wh_main_effect_force_stat_charge_bonus_pct_cavalry	agent_to_parent_army_own	10.0000
wh3_main_trait_ice_court_cavalry_focused	wh_main_effect_force_army_campaign_recruitment_cost_cavalry	general_to_force_own	-15.0000
wh3_main_trait_ice_court_cavalry_focused	wh_main_effect_force_army_campaign_upkeep_cost_cavalry	general_to_force_own	-10.0000
wh3_main_trait_ice_court_clerical_conspirator	wh3_main_effect_agent_cap_increase_ksl_patriarch	character_to_faction_unseen	1.0000
wh3_main_trait_ice_court_court_controller	wh_main_effect_public_order_characters	character_to_province_own	4.0000
wh3_main_trait_ice_court_economist	wh_main_effect_economy_gdp_mod_all	character_to_region_own_provincewide	12.0000
wh3_main_trait_ice_court_eldritch_defender	wh_main_effect_force_army_campaign_attrition_all_resistance	agent_to_parent_army_own	-15.0000
wh3_main_trait_ice_court_fighter	wh_main_effect_character_stat_melee_attack	character_to_character_own	4.0000
wh3_main_trait_ice_court_fighter	wh_main_effect_character_stat_weapon_strength	character_to_character_own	8.0000
wh3_main_trait_ice_court_glacial_blaster	wh3_main_effect_ability_enable_glacial_blast	character_to_character_own	1.0000
wh3_main_trait_ice_court_growth_is_great	wh_main_effect_province_growth_characters	character_to_province_own	30.0000
wh3_main_trait_ice_court_ice_charioteer_hero	wh3_main_effect_upkeep_ksl_war_sleds	agent_to_parent_army_own	-30.0000
wh3_main_trait_ice_court_ice_charioteer	wh3_main_effect_upkeep_ksl_war_sleds	general_to_force_own	-30.0000
wh3_main_trait_ice_court_ice_shard_wielder	wh3_main_effect_ability_enable_ice_shard	character_to_character_own	1.0000
wh3_main_trait_ice_court_infantry_focused_hero	wh2_dlc11_effect_force_stat_weapon_strength_infantry	agent_to_parent_army_own	7.0000
wh3_main_trait_ice_court_infantry_focused	wh_main_effect_force_army_campaign_recruitment_cost_infantry	general_to_force_own	-15.0000
wh3_main_trait_ice_court_infantry_focused	wh_main_effect_force_army_campaign_upkeep_cost_infantry	general_to_force_own	-10.0000
wh3_main_trait_ice_court_magical_warrior_hero	wh2_main_effect_ability_cooldown_spells	character_to_character_own	-10.0000
wh3_main_trait_ice_court_magical_warrior	wh2_main_effect_ability_cooldown_spells	character_to_character_own	-10.0000
wh3_main_trait_ice_court_martial_encouragement_hero	wh_main_effect_force_stat_melee_attack_pct	agent_to_parent_army_own	5.0000
wh3_main_trait_ice_court_martial_encouragement	wh_main_effect_force_stat_melee_attack_pct	general_to_force_own	5.0000
wh3_main_trait_ice_court_martial_magician	wh3_main_effect_winds_of_magic_pool_cap	character_to_force_own_alt_text	10.0000
wh3_main_trait_ice_court_ownership_is_theft	wh2_main_effect_agent_action_hinder_settlement_steal_technology_buff	character_to_character_own	10.0000
wh3_main_trait_ice_court_perfect_vigour	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh3_main_trait_ice_court_province_protector	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-4.0000
wh3_main_trait_ice_court_quiet_warrior	wh_main_effect_agent_action_cost_mod	character_to_character_own	-25.0000
wh3_main_trait_ice_court_raider	wh_main_effect_force_all_campaign_raid_income	general_to_force_own	30.0000
wh3_main_trait_ice_court_ranger_hero	wh_main_effect_force_stat_missile_damage	agent_to_parent_army_own	7.0000
wh3_main_trait_ice_court_ranger	wh_main_effect_force_stat_missile_damage	general_to_force_own	7.0000
wh3_main_trait_ice_court_sacker	wh_main_effect_force_all_campaign_sacking_income	character_to_character_own_armytext	30.0000
wh3_main_trait_ice_court_scourge_of_the_corrupt	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-4.0000
wh3_main_trait_ice_court_stalker	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh3_main_trait_ice_court_unbreakable	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh3_main_trait_ice_court_vanguard_deployer	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
wh3_main_trait_ice_court_wounder	wh2_main_effect_agent_action_hinder_agent_assassinate_buff	character_to_character_own	10.0000
wh3_main_trait_realm_khorne_1	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	-25.0000
wh3_main_trait_realm_khorne_1	wh_main_effect_public_order_characters	character_to_province_own	-3.0000
wh3_main_trait_realm_khorne_2	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	-50.0000
wh3_main_trait_realm_khorne_2	wh_main_effect_public_order_characters	character_to_province_own	-5.0000
wh3_main_trait_realm_khorne_3	wh2_dlc10_effect_attribute_enable_rampage	character_to_character_own	1.0000
wh3_main_trait_realm_khorne_3	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	-50.0000
wh3_main_trait_realm_khorne_3	wh_main_effect_public_order_characters	character_to_province_own	-10.0000
wh3_main_trait_realm_khorne_3	wh_main_effect_public_order_characters_factionwide	character_to_province_own_factionwide	-5.0000
wh3_main_trait_realm_khorne_daemons	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	-50.0000
wh3_main_trait_realm_khorne_daemons	wh_main_effect_public_order_characters	character_to_province_own	-5.0000
wh3_main_trait_realm_nurgle_1	wh3_main_effect_force_stat_melee_defence_mult	general_to_force_own	-5.0000
wh3_main_trait_realm_nurgle_1	wh_main_effect_character_stat_speed	character_to_character_own	-8.0000
wh3_main_trait_realm_nurgle_2	wh3_main_effect_force_stat_melee_defence_mult	general_to_force_own	-10.0000
wh3_main_trait_realm_nurgle_2	wh_main_effect_character_stat_ap_damage	character_to_character_own	-10.0000
wh3_main_trait_realm_nurgle_2	wh_main_effect_character_stat_speed	character_to_character_own	-15.0000
wh3_main_trait_realm_nurgle_3	wh2_main_effect_plague_infectivity_mod	general_to_force_own	100.0000
wh3_main_trait_realm_nurgle_3	wh2_main_effect_plague_lifetime_bad	general_to_force_own	3.0000
wh3_main_trait_realm_nurgle_3	wh3_main_effect_force_stat_melee_defence_mult	general_to_force_own	-15.0000
wh3_main_trait_realm_nurgle_3	wh_main_effect_character_stat_ap_damage	character_to_character_own	-10.0000
wh3_main_trait_realm_nurgle_3	wh_main_effect_character_stat_speed	character_to_character_own	-15.0000
wh3_main_trait_realm_nurgle_daemons	wh3_main_effect_force_stat_melee_defence_mult	general_to_force_own	-10.0000
wh3_main_trait_realm_nurgle_daemons	wh_main_effect_character_stat_ap_damage	character_to_character_own	-10.0000
wh3_main_trait_realm_nurgle_daemons	wh_main_effect_character_stat_speed	character_to_character_own	-15.0000
wh3_main_trait_realm_slaanesh_1	wh_main_effect_character_stat_leadership	character_to_character_own	-5.0000
wh3_main_trait_realm_slaanesh_1	wh_main_effect_public_order_characters	character_to_province_own	-3.0000
wh3_main_trait_realm_slaanesh_2	wh_main_effect_character_stat_leadership	character_to_character_own	-8.0000
wh3_main_trait_realm_slaanesh_2	wh_main_effect_public_order_characters	character_to_province_own	-5.0000
wh3_main_trait_realm_slaanesh_3	wh_main_effect_character_stat_leadership	character_to_character_own	-10.0000
wh3_main_trait_realm_slaanesh_3	wh_main_effect_character_stat_melee_defence	character_to_character_own	-10.0000
wh3_main_trait_realm_slaanesh_3	wh_main_effect_public_order_characters	character_to_province_own	-10.0000
wh3_main_trait_realm_slaanesh_3	wh_main_effect_public_order_characters_factionwide	character_to_province_own_factionwide	-5.0000
wh3_main_trait_realm_slaanesh_daemons	wh_main_effect_character_stat_leadership	character_to_character_own	-8.0000
wh3_main_trait_realm_slaanesh_daemons	wh_main_effect_public_order_characters	character_to_province_own	-5.0000
wh3_main_trait_realm_tzeentch_1	wh3_main_effect_winds_of_magic_character	general_to_force_own	-2.0000
wh3_main_trait_realm_tzeentch_1	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	-8.0000
wh3_main_trait_realm_tzeentch_2	wh3_main_effect_winds_of_magic_character	general_to_force_own	-3.0000
wh3_main_trait_realm_tzeentch_2	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	-15.0000
wh3_main_trait_realm_tzeentch_3	wh3_main_effect_winds_of_magic_character	general_to_force_own	-5.0000
wh3_main_trait_realm_tzeentch_3	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	-25.0000
wh3_main_trait_realm_tzeentch_3	wh_main_effect_character_stat_weapon_strength	character_to_character_own	-25.0000
wh3_main_trait_realm_tzeentch_daemons	wh3_main_effect_winds_of_magic_character	general_to_force_own	-3.0000
wh3_main_trait_realm_tzeentch_daemons	wh_main_effect_agent_field_line_of_sight_mod	character_to_character_own	-15.0000
wh3_main_trait_sla_left_slaanesh_fifth	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_sla_left_slaanesh_first	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_sla_left_slaanesh_fourth	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_sla_left_slaanesh_second	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_sla_left_slaanesh_sixth	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_sla_left_slaanesh_third	wh3_main_effect_corruption_slaanesh_characters	character_to_province_any	1.0000
wh3_main_trait_tmb_unique_itzi_bitzi	wh_main_effect_force_stat_leadership_enemy_unit	region_to_force_enemy	-5.0000
wh3_main_trait_tmb_unique_nebbetthar	wh2_dlc09_effect_character_stat_melee_attack_tomb_prince_chariot	character_to_character_own	8.0000
wh3_main_trait_tmb_unique_nebbetthar	wh2_dlc09_effect_character_stat_melee_defence_tmb_tomb_prince_chariot	character_to_character_own	8.0000
wh3_main_trait_tmb_unique_nebbetthar	wh2_dlc09_effect_unit_cap_tmb_veh_skeleton_chariot_0	character_to_faction_unseen	1.0000
wh3_main_trait_unique_samual_ludenhof	wh2_main_effect_attribute_enable_causes_fear_vs_human	character_to_character_own	1.0000
wh3_main_trait_unique_samual_ludenhof	wh2_main_effect_character_stat_melee_attack_vs_human	character_to_character_own	15.0000
wh3_main_trait_unique_samual_ludenhof	wh_main_faction_political_diplomacy_mod_empire	character_to_faction_unseen	-20.0000
wh_dlc03_trait_name_dummy_the_dark_omen	wh_dlc03_effect_name_dummy_the_dark_omen	character_to_character_own	1.0000
wh_dlc03_trait_name_dummy_the_one_eye	wh_dlc03_effect_name_dummy_the_one_eye	character_to_character_own	1.0000
wh_dlc03_trait_name_dummy_todbringer	wh_dlc03_effect_name_dummy_todbringer	character_to_character_own	1.0000
wh_dlc04_trait_name_dummy_ghorst	wh_dlc04_effect_name_dummy_ghorst	character_to_character_own	1.0000
wh_dlc04_trait_name_dummy_the_grim	wh_dlc04_effect_name_dummy_the_grim	character_to_character_own	1.0000
wh_dlc05_trait_name_dummy_morghur_1	wh_dlc05_effect_name_dummy_morghur	character_to_character_own	1.0000
wh_dlc06_clan_angrund_ancestor_master_engineer_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_master_engineer_1	wh_main_effect_agent_cap_increase_engineer	faction_to_faction_own_unseen	1.0000
wh_dlc06_clan_angrund_ancestor_master_engineer_1	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh_dlc06_clan_angrund_ancestor_master_engineer_1	wh_main_effect_force_all_campaign_upkeep_dummy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_master_engineer_1	wh_main_effect_force_stat_leadership	character_to_force_regionwide_own	5.0000
wh_dlc06_clan_angrund_ancestor_runesmith_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_runesmith_1	wh_main_effect_agent_cap_increase_runesmith	faction_to_faction_own_unseen	1.0000
wh_dlc06_clan_angrund_ancestor_runesmith_1	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh_dlc06_clan_angrund_ancestor_runesmith_1	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	20.0000
wh_dlc06_clan_angrund_ancestor_runesmith_1	wh_main_effect_force_all_campaign_upkeep_dummy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_thane_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_thane_1	wh_main_effect_agent_cap_increase_champion_thane	faction_to_faction_own_unseen	1.0000
wh_dlc06_clan_angrund_ancestor_thane_1	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh_dlc06_clan_angrund_ancestor_thane_1	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh_dlc06_clan_angrund_ancestor_thane_1	wh_main_effect_force_all_campaign_upkeep_dummy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_thane_other_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-100.0000
wh_dlc06_clan_angrund_ancestor_thane_other_1	wh_main_effect_agent_cap_increase_champion_thane	faction_to_faction_own_unseen	1.0000
wh_dlc06_clan_angrund_ancestor_thane_other_1	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh_dlc06_clan_angrund_ancestor_thane_other_1	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	10.0000
wh_dlc06_clan_angrund_ancestor_thane_other_1	wh_main_effect_force_all_campaign_upkeep_dummy	character_to_character_own	-100.0000
wh_dlc06_trait_name_dummy_da_great_green_prophet	wh_dlc06_effect_name_dummy_da_great_green_prophet	character_to_character_own	1.0000
wh_dlc06_trait_name_dummy_ironhammer	wh_dlc06_effect_name_dummy_ironhammer	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_5	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_agent_5	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_agent_5	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_agent_5	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_destroy_pledge_agent_5	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_1	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_agent_1	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_agent_1	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_agent_1	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_untaint_pledge_agent_1	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh2_main_effect_grant_immortality_lord	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh_dlc07_upkeep_for_grail_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_5	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_agent_5	wh2_dlc10_effect_attribute_enable_perfect_vigour	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_agent_5	wh2_main_effect_grant_immortality_hero	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_agent_5	wh_main_effect_ability_enable_blessing_of_the_lady	character_to_character_own	1.0000
wh_dlc07_trait_brt_grail_vow_valour_pledge_agent_5	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_5	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_5	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_5	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_agent_5	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc07_trait_brt_knights_vow_chivalry_pledge_agent_5	wh_main_effect_character_stat_leadership	character_to_character_own	5.0000
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_5	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_5	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_5	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_agent_5	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc07_trait_brt_knights_vow_knowledge_pledge_agent_5	wh_main_effect_character_stat_leadership	character_to_character_own	5.0000
wh_dlc07_trait_brt_knights_vow_order_pledge_5	wh3_main_effect_corruption_reduction_characters	character_to_character_own_provincetext	-3.0000
wh_dlc07_trait_brt_knights_vow_order_pledge_5	wh_dlc07_upkeep_for_knight_vow	general_to_force_own	-200.0000
wh_dlc07_trait_brt_knights_vow_order_pledge_5	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh_dlc07_trait_brt_knights_vow_order_pledge_agent_5	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh_dlc07_trait_brt_knights_vow_order_pledge_agent_5	wh_main_effect_character_stat_leadership	character_to_character_own	5.0000
wh_dlc07_trait_brt_lord_bad_abducter_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_abducter_1	wh_main_effect_force_all_campaign_experience_base_all	general_to_force_own	-1.0000
wh_dlc07_trait_brt_lord_bad_abducter_1	wh_main_effect_force_all_campaign_recruitment_cost_all	general_to_force_own	10.0000
wh_dlc07_trait_brt_lord_bad_attacker_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_attacker_1	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	-15.0000
wh_dlc07_trait_brt_lord_bad_attacker_1	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	-2.0000
wh_dlc07_trait_brt_lord_bad_attacker_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_attacker_2	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	-30.0000
wh_dlc07_trait_brt_lord_bad_attacker_2	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	-3.0000
wh_dlc07_trait_brt_lord_bad_attacker_3	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
wh_dlc07_trait_brt_lord_bad_attacker_3	wh_main_effect_character_stat_leadership_aura_size_attacking	character_to_character_own	-50.0000
wh_dlc07_trait_brt_lord_bad_attacker_3	wh_main_effect_force_stat_leadership_attacking	general_to_force_own	-4.0000
wh_dlc07_trait_brt_lord_bad_coward_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_coward_1	wh_dlc07_effect_name_epithet_brt_coward	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_coward_1	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	15.0000
wh_dlc07_trait_brt_lord_bad_coward_1	wh_main_effect_character_stat_leadership	character_to_character_own	-8.0000
wh_dlc07_trait_brt_lord_bad_defeat_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_defeat_1	wh_dlc07_effect_force_stat_leadership_knights	general_to_force_own	-4.0000
wh_dlc07_trait_brt_lord_bad_defeat_1	wh_main_effect_character_stat_leadership	character_to_character_own	-5.0000
wh_dlc07_trait_brt_lord_bad_defeat_1	wh_main_effect_character_stat_melee_attack	character_to_character_own	-5.0000
wh_dlc07_trait_brt_lord_bad_defeat_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
wh_dlc07_trait_brt_lord_bad_defeat_2	wh_dlc07_effect_force_stat_leadership_knights	general_to_force_own	-8.0000
wh_dlc07_trait_brt_lord_bad_defeat_2	wh_dlc07_effect_name_epithet_brt_disgraced	character_to_character_own	1.0000
wh_dlc07_trait_brt_lord_bad_defeat_2	wh_main_effect_character_stat_leadership	character_to_character_own	-10.0000
wh_dlc07_trait_brt_lord_bad_defeat_2	wh_main_effect_character_stat_melee_attack	character_to_character_own	-10.0000
wh_dlc07_trait_brt_lord_bad_defender_1	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-2.0000
wh_dlc07_trait_brt_lord_bad_defender_1	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	-15.0000
wh_dlc07_trait_brt_lord_bad_defender_1	wh_main_effect_force_stat_leadership_defending	general_to_force_own	-2.0000
wh_dlc07_trait_brt_lord_bad_defender_2	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-5.0000
wh_dlc07_trait_brt_lord_bad_defender_2	wh_main_effect_character_stat_leadership_aura_size_defending	character_to_character_own	-30.0000
wh_dlc07_trait_brt_lord_bad_defender_2	wh_main_effect_force_stat_leadership_defending	general_to_force_own	-3.0000
wh_dlc07_trait_brt_lord_bad_defender_3	wh_dlc07_effect_chivalry_per_turn_traits_bad	character_to_faction_when_on_map_unseen	-10.0000
