ancillary	effect	effect_scope	value
wh2_dlc10_dwf_anc_armour_alriks_armour	wh_main_effect_character_stat_ward_save	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_armour_dragon_slayers_scales	wh_main_effect_attribute_enable_causes_terror	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_dragon_slayers_scales	wh_main_effect_character_stat_physical_resistance	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_armour_dragon_slayers_scales	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_gate_keepers_helm	wh2_dlc10_effect_ability_enable_gate_keepers_helm	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_gate_keepers_helm	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_armour_ironbeards_armour	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_ironbeards_armour	wh_main_effect_character_stat_fire_resistance	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_armour_ironwardens_shield	wh2_dlc10_effect_ability_enable_ironwardens_shield	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_ironwardens_shield	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_miners_helm	wh_main_effect_character_stat_armour	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_armour_miners_helm	wh_main_effect_character_stat_leadership	character_to_character_own	8.0000
wh2_dlc10_dwf_anc_armour_old_guards_armour	wh2_dlc10_effect_force_stat_ward_save_vs_greenskins_skaven	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh2_dlc10_effect_attribute_enable_snipe	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_attribute_enable_strider	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_prospectors_mail	wh_main_effect_character_stat_speed	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_armour_rangers_cloak	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_rangers_cloak	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_slayers_gauntlets	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_armour_slayers_gauntlets	wh_main_effect_character_stat_speed	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate_caravan	wh2_dlc10_effect_ability_enable_starmetal_plate	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate_caravan	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate_caravan	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate_caravan	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh2_dlc10_effect_ability_enable_starmetal_plate	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_armour	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_melee_defence	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_armour_starmetal_plate	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_armour	character_to_character_own	7.0000
wh2_dlc10_dwf_anc_armour_troll_slayers_hide	wh_main_effect_character_stat_magic_resistance	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_armour_veterans_armour	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_armour_veterans_armour	wh_main_effect_character_stat_melee_defence	character_to_character_own	4.0000
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_fire_resistance	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_enchanted_item_dragon_slayers_boots	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh2_dlc10_effect_ability_enable_gate_keepers_belt	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_main_effect_attribute_enable_unbreakable	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_gate_keepers_belt	wh_main_effect_character_stat_armour	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_enchanted_item_horn_of_the_ancestors	wh2_dlc10_effect_ability_enable_horn_of_the_ancestors	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_horn_of_the_ancestors	wh_main_effect_character_stat_physical_resistance	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_enchanted_item_ironbeards_bracers	wh2_dlc10_effect_ability_enable_ironbeards_bracers	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_ironbeards_bracers	wh_main_effect_character_stat_armour	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_enchanted_item_ironwardens_tankard	wh2_dlc10_effect_ability_enable_liquid_fortification	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_ironwardens_tankard	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_miners_drinking_horn	wh_main_effect_character_stat_leadership	character_to_character_own	8.0000
wh2_dlc10_dwf_anc_enchanted_item_old_guards_keg	wh_main_effect_character_stat_aura_leadership_effect	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_enchanted_item_old_guards_keg	wh_main_effect_character_stat_leadership_aura_size	character_to_character_own	25.0000
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh2_dlc10_effect_ability_enable_prospectors_spyglass	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_prospectors_spyglass	wh_main_effect_character_stat_missile_damage	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_attribute_enable_stalk	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_attribute_enable_strider	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_rangers_brooch	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_enchanted_item_sceptre_of_stone	wh2_dlc10_effect_ability_enable_sceptre_of_stone	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_enchanted_item_sceptre_of_stone	wh_main_effect_character_stat_melee_attack	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_enchanted_item_slayers_belt	wh_main_effect_character_stat_physical_resistance	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_enchanted_item_troll_slayers_gauntlets	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_enchanted_item_troll_slayers_gauntlets	wh_main_effect_character_stat_melee_attack	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_enchanted_item_veterans_bracers	wh_main_effect_character_stat_armour	character_to_character_own	4.0000
wh2_dlc10_dwf_anc_enchanted_item_veterans_bracers	wh_main_effect_character_stat_melee_defence	character_to_character_own	3.0000
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh2_dlc10_effect_ability_enable_dragon_slayers_fang	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_dragon_slayers_fang	wh_main_effect_character_stat_ward_save	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_gate_keepers_rat_catcher	wh2_main_effect_force_stat_weapon_strength_vs_skaven	general_to_force_own	10.0000
wh2_dlc10_dwf_anc_talisman_gate_keepers_rat_catcher	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_ironbeards_ring	wh2_dlc10_effect_ability_enable_ironbeards_ring	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_ironbeards_ring	wh_main_effect_character_stat_fire_resistance	character_to_character_own	25.0000
wh2_dlc10_dwf_anc_talisman_ironwardens_wardstone	wh2_dlc10_effect_force_stat_ward_save_vs_chaos_norsca_beastmen	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_talisman_ironwardens_wardstone	wh3_main_effect_corruption_reduction_characters	character_to_province_any	-5.0000
wh2_dlc10_dwf_anc_talisman_miners_lattern	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_miners_lattern	wh_main_effect_character_stat_ap_damage	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_talisman_old_guards_tankard	wh2_dlc10_effect_ability_enable_old_guards_tankard	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_old_guards_tankard	wh_main_effect_force_stat_vigour_loss_reduction	character_to_force_own_alt_text	-33.0000
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_leadership	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_talisman_prospectors_charge	wh_main_effect_character_stat_physical_resistance	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_talisman_rangers_pouch	wh_main_effect_character_stat_ammunition	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_rangers_pouch	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh2_dlc10_effect_ability_enable_ring_of_grimnir	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh_main_effect_character_stat_melee_attack	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_ring_of_grimnir	wh_main_effect_character_stat_weapon_strength	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_slayers_ring	wh_main_effect_character_stat_ward_save	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain_caravan	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain_caravan	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain_caravan	wh_main_effect_character_stat_physical_resistance	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_attribute_enable_immune_to_psychology	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_talisman_the_ankor_chain	wh_main_effect_character_stat_physical_resistance	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_attribute_enable_causes_fear	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_talisman_troll_slayers_amulet	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_talisman_veterans_flask	wh_main_effect_character_stat_melee_attack	character_to_character_own	3.0000
wh2_dlc10_dwf_anc_talisman_veterans_flask	wh_main_effect_character_stat_melee_defence	character_to_character_own	3.0000
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh2_dlc10_effect_ability_enable_dragon_slayers_axe	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_dragon_slayers_axe	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_elfbane	wh2_dlc10_effect_character_stat_weapon_strength_vs_elves	character_to_character_own	25.0000
wh2_dlc10_dwf_anc_weapon_elfbane	wh_dlc08_effect_character_stat_melee_attack_vs_elves	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_weapon_elfbane	wh_dlc08_effect_force_stat_melee_attack_vs_elves	general_to_force_own	5.0000
wh2_dlc10_dwf_anc_weapon_elfbane	wh_main_effect_character_stat_enable_magic_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh2_dlc10_effect_ability_enable_chilling_aura	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh_dlc08_effect_character_stat_enable_frostbite_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_gate_keepers_hammer	wh_main_effect_character_stat_melee_defence	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_weapon_ironbeards_axe	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_weapon_ironbeards_axe	wh_main_effect_character_stat_weapon_strength	character_to_character_own	8.0000
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh2_dlc10_effect_ability_enable_ironwardens_hammer	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_ironwardens_hammer	wh_main_effect_character_stat_weapon_strength	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_ap_damage	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_miners_pickaxe	wh_main_effect_character_stat_bonus_vs_infantry	character_to_character_own	5.0000
wh2_dlc10_dwf_anc_weapon_old_guards_hammer	wh2_main_effect_character_stat_melee_attack_vs_greenskins_ogres_skaven	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_weapon_old_guards_hammer	wh2_main_effect_character_stat_weapon_strength_vs_greenskins_ogres_skaven	character_to_character_own	12.0000
wh2_dlc10_dwf_anc_weapon_prospectors_pickaxe	wh2_dlc10_effect_character_stat_enable_sundering_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_prospectors_pickaxe	wh_main_effect_character_stat_ap_damage	character_to_character_own	30.0000
wh2_dlc10_dwf_anc_weapon_rangers_hammer	wh_main_effect_character_stat_range	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_weapon_rangers_hammer	wh_main_effect_character_stat_reload_time_reduction	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_charge_bonus_add	character_to_character_own	15.0000
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_melee_attack	character_to_character_own	3.0000
wh2_dlc10_dwf_anc_weapon_slayers_axe	wh_main_effect_character_stat_speed	character_to_character_own	10.0000
wh2_dlc10_dwf_anc_weapon_starbreaker	wh2_main_effect_character_stat_enable_discourage_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_ability_enable_heroic_killing_blow	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_character_stat_melee_attack	character_to_character_own	6.0000
wh2_dlc10_dwf_anc_weapon_starbreaker	wh_main_effect_character_stat_weapon_strength	character_to_character_own	20.0000
wh2_dlc10_dwf_anc_weapon_trollslayer_axe	wh2_main_effect_character_stat_enable_flaming_attacks	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_trollslayer_axe	wh_main_effect_character_stat_bonus_vs_large	character_to_character_own	16.0000
wh2_dlc10_dwf_anc_weapon_veterans_hammer	wh_main_effect_attribute_enable_expert_charge_defence	character_to_character_own	1.0000
wh2_dlc10_dwf_anc_weapon_veterans_hammer	wh_main_effect_character_stat_melee_defence	character_to_character_own	6.0000
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh2_dlc11_effect_ability_enable_the_bordeleaux_flabellum	character_to_character_own	1.0000
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh3_main_effect_corruption_vampiric_characters	character_to_province_any	5.0000
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_character_mod_ancillary_drop	character_to_force_own_unseen	40.0000
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_character_stat_miscast	character_to_character_own	-15.0000
wh2_dlc11_anc_arcane_item_the_bordeleaux_flabellum	wh_main_effect_public_order_characters	character_to_province_own_factionwide	2.0000
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_armour	character_to_character_own	25.0000
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_fire_resistance	character_to_character_own	-35.0000
wh2_dlc11_anc_armour_armour_of_the_depth	wh_main_effect_character_stat_melee_defence	character_to_character_own	12.0000
wh2_dlc11_anc_armour_seadragon_buckler	wh_main_effect_character_stat_melee_defence	character_to_character_own	5.0000
wh2_dlc11_anc_armour_seadragon_buckler	wh_main_effect_character_stat_missile_resistance	character_to_character_own	10.0000
wh2_dlc11_anc_armour_the_gunnarsson_kron	wh_main_effect_character_stat_physical_resistance	character_to_character_own	10.0000
wh2_dlc11_anc_armour_the_gunnarsson_kron	wh_main_effect_force_all_campaign_post_battle_loot_mod	character_to_character_own	15.0000
wh2_dlc11_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_agent_movement_range_mod	character_to_character_own	20.0000
wh2_dlc11_anc_enchanted_item_black_buckthorns_treasure_map	wh_main_effect_attribute_enable_vanguard_deployment	character_to_character_own	1.0000
