skill	skillset_key	sort_order
wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch_kairos	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_04_treason_of_tzeentch_lord	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_05_fires_of_change	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_06_tzeentchs_firestorm_lord	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh3_main_skill_tze_magic_tzeentch_07_infernal_gateway_lord	wh3_main_skill_node_set_tze_exalted_lord_of_change	110
wh_main_skill_vmp_all_unique_master_of_the_dead	wh_dlc04_skill_node_set_vmp_helman	671
wh_main_skill_vmp_lord_battle_undeath_resurgent	wh_dlc04_skill_node_set_vmp_helman	670
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_dlc05_skill_node_set_vmp_vampire_shadow	590
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_dlc05_skill_node_set_vmp_vampire_shadow	640
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_dlc05_skill_node_set_vmp_vampire_shadow	660
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_dlc05_skill_node_set_vmp_vampire_shadow	450
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_dlc05_skill_node_set_vmp_vampire_shadow	490
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_dlc05_skill_node_set_vmp_vampire_shadow	500
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_dlc05_skill_node_set_vmp_vampire_shadow	510
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_dlc05_skill_node_set_vmp_vampire_shadow	520
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_dlc05_skill_node_set_vmp_vampire_shadow	550
wh_dlc05_skill_magic_shadow_enfeebling_foe	wh_dlc05_skill_node_set_vmp_vampire_shadow	100
wh_dlc05_skill_magic_shadow_enfeebling_foe	wh_dlc05_skill_node_set_vmp_vampire_shadow	30
wh_dlc05_skill_magic_shadow_mystifying_miasma	wh_dlc05_skill_node_set_vmp_vampire_shadow	20
wh_dlc05_skill_magic_shadow_okkams_mindrazor	wh_dlc05_skill_node_set_vmp_vampire_shadow	610
wh_dlc05_skill_magic_shadow_okkams_mindrazor	wh_dlc05_skill_node_set_vmp_vampire_shadow	650
wh_dlc05_skill_magic_shadow_penumbral_pendulum	wh_dlc05_skill_node_set_vmp_vampire_shadow	310
wh_dlc05_skill_magic_shadow_penumbral_pendulum	wh_dlc05_skill_node_set_vmp_vampire_shadow	330
wh_dlc05_skill_magic_shadow_pit_of_shades	wh_dlc05_skill_node_set_vmp_vampire_shadow	530
wh_dlc05_skill_magic_shadow_pit_of_shades	wh_dlc05_skill_node_set_vmp_vampire_shadow	540
wh_dlc05_skill_magic_shadow_smoke_and_mirrors	wh_dlc05_skill_node_set_vmp_vampire_shadow	160
wh_dlc05_skill_magic_shadow_the_withering	wh_dlc05_skill_node_set_vmp_vampire_shadow	220
wh_dlc05_skill_magic_shadow_the_withering	wh_dlc05_skill_node_set_vmp_vampire_shadow	250
wh_main_skill_all_dignitary_self_augury	wh_dlc05_skill_node_set_vmp_vampire_shadow	460
wh_main_skill_all_dignitary_self_augury	wh_dlc05_skill_node_set_vmp_vampire_shadow	470
wh_main_skill_all_dignitary_self_augury	wh_dlc05_skill_node_set_vmp_vampire_shadow	480
wh_main_skill_all_dignitary_self_conviction	wh_dlc05_skill_node_set_vmp_vampire_shadow	180
wh_main_skill_all_dignitary_self_conviction	wh_dlc05_skill_node_set_vmp_vampire_shadow	230
wh_main_skill_all_dignitary_self_conviction	wh_dlc05_skill_node_set_vmp_vampire_shadow	240
wh_main_skill_all_dignitary_self_fervour	wh_dlc05_skill_node_set_vmp_vampire_shadow	600
wh_main_skill_all_dignitary_self_fervour	wh_dlc05_skill_node_set_vmp_vampire_shadow	620
wh_main_skill_all_dignitary_self_fervour	wh_dlc05_skill_node_set_vmp_vampire_shadow	630
wh_main_skill_all_dignitary_self_impassioned	wh_dlc05_skill_node_set_vmp_vampire_shadow	50
wh_main_skill_all_dignitary_self_impassioned	wh_dlc05_skill_node_set_vmp_vampire_shadow	60
wh_main_skill_all_dignitary_self_impassioned	wh_dlc05_skill_node_set_vmp_vampire_shadow	80
wh_main_skill_all_dignitary_self_inviolable	wh_dlc05_skill_node_set_vmp_vampire_shadow	560
wh_main_skill_all_dignitary_self_inviolable	wh_dlc05_skill_node_set_vmp_vampire_shadow	570
wh_main_skill_all_dignitary_self_inviolable	wh_dlc05_skill_node_set_vmp_vampire_shadow	580
wh_main_skill_all_dignitary_self_safeguard	wh_dlc05_skill_node_set_vmp_vampire_shadow	10
wh_main_skill_all_dignitary_self_soothsaying	wh_dlc05_skill_node_set_vmp_vampire_shadow	260
wh_main_skill_all_dignitary_self_soothsaying	wh_dlc05_skill_node_set_vmp_vampire_shadow	270
wh_main_skill_all_dignitary_self_soothsaying	wh_dlc05_skill_node_set_vmp_vampire_shadow	300
wh_main_skill_all_dignitary_self_tenacity	wh_dlc05_skill_node_set_vmp_vampire_shadow	380
wh_main_skill_all_dignitary_self_tenacity	wh_dlc05_skill_node_set_vmp_vampire_shadow	410
wh_main_skill_all_dignitary_self_tenacity	wh_dlc05_skill_node_set_vmp_vampire_shadow	420
wh_main_skill_all_dignitary_self_wild-eyed	wh_dlc05_skill_node_set_vmp_vampire_shadow	110
wh_main_skill_all_dignitary_self_wild-eyed	wh_dlc05_skill_node_set_vmp_vampire_shadow	130
wh_main_skill_all_dignitary_self_wild-eyed	wh_dlc05_skill_node_set_vmp_vampire_shadow	170
wh_main_skill_all_magic_all_06_evasion	wh_dlc05_skill_node_set_vmp_vampire_shadow	340
wh_main_skill_all_magic_all_07_earthing	wh_dlc05_skill_node_set_vmp_vampire_shadow	430
wh_main_skill_all_magic_all_08_power_drain	wh_dlc05_skill_node_set_vmp_vampire_shadow	440
wh_main_skill_all_magic_all_11_arcane_conduit	wh_dlc05_skill_node_set_vmp_vampire_shadow	690
wh_main_skill_vmp_dignitary_self_dark_benediction	wh_dlc05_skill_node_set_vmp_vampire_shadow	680
wh_main_skill_vmp_dignitary_self_immortal_will	wh_dlc05_skill_node_set_vmp_vampire_shadow	360
wh2_main_skill_all_hero_assist_army_scavenge	wh_main_skill_node_set_all_champion	270
wh2_main_skill_all_hero_assist_army_scavenge	wh_main_skill_node_set_all_champion	300
wh2_main_skill_all_hero_assist_army_scavenge	wh_main_skill_node_set_all_champion	310
wh2_main_skill_all_hero_assist_army_training	wh_main_skill_node_set_all_champion	510
wh2_main_skill_all_hero_assist_army_training	wh_main_skill_node_set_all_champion	520
wh2_main_skill_all_hero_assist_army_training	wh_main_skill_node_set_all_champion	530
wh2_main_skill_all_hero_hinder_agent_wound	wh_main_skill_node_set_all_champion	330
wh2_main_skill_all_hero_hinder_army_assault_units	wh_main_skill_node_set_all_champion	30
wh2_main_skill_all_hero_hinder_army_assault_units	wh_main_skill_node_set_all_champion	40
wh2_main_skill_all_hero_hinder_army_assault_units	wh_main_skill_node_set_all_champion	60
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	180
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	230
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	260
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	430
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	440
wh2_main_skill_all_hero_hinder_settlement_assault_garrison	wh_main_skill_node_set_all_champion	450
wh2_main_skill_all_hero_reduce_action_cost	wh_main_skill_node_set_all_champion	620
wh_main_skill_all_all_self_blade_master_starter	wh_main_skill_node_set_all_champion	20
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_all_champion	570
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_all_champion	580
wh_main_skill_all_all_self_blade_shield	wh_main_skill_node_set_all_champion	590
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_all_champion	280
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_all_champion	290
wh_main_skill_all_all_self_deadly_blade	wh_main_skill_node_set_all_champion	320
wh_main_skill_all_all_self_deadly_onslaught	wh_main_skill_node_set_all_champion	630
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_all_champion	50
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_all_champion	70
wh_main_skill_all_all_self_devastating_charge	wh_main_skill_node_set_all_champion	80
wh_main_skill_all_all_self_foe-seeker	wh_main_skill_node_set_all_champion	340
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_all_champion	200
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_all_champion	240
wh_main_skill_all_all_self_hard_to_hit	wh_main_skill_node_set_all_champion	250
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_all_champion	500
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_all_champion	540
wh_main_skill_all_all_self_indomitable	wh_main_skill_node_set_all_champion	550
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_all_champion	420
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_all_champion	470
wh_main_skill_all_all_self_scarred_veteran	wh_main_skill_node_set_all_champion	480
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_all_champion	110
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_all_champion	130
wh_main_skill_all_all_self_thick-skinned	wh_main_skill_node_set_all_champion	160
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_all_champion	350
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_all_champion	380
wh_main_skill_all_all_self_wound-maker	wh_main_skill_node_set_all_champion	390
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_main_skill_node_set_all_dignitary	460
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_main_skill_node_set_all_dignitary	480
wh2_main_skill_all_hero_assist_army_replenish_troops	wh_main_skill_node_set_all_dignitary	510
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_main_skill_node_set_all_dignitary	340
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_main_skill_node_set_all_dignitary	370
wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_main_skill_node_set_all_dignitary	380
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_main_skill_node_set_all_dignitary	400
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_main_skill_node_set_all_dignitary	430
wh2_main_skill_all_hero_hinder_settlement_damage_building	wh_main_skill_node_set_all_dignitary	450
wh2_main_skill_all_hero_passive_stimulate_growth	wh_main_skill_node_set_all_dignitary	10
wh_main_skill_all_dignitary_self_augury	wh_main_skill_node_set_all_dignitary	350
wh_main_skill_all_dignitary_self_augury	wh_main_skill_node_set_all_dignitary	360
wh_main_skill_all_dignitary_self_augury	wh_main_skill_node_set_all_dignitary	390
wh_main_skill_all_dignitary_self_conviction	wh_main_skill_node_set_all_dignitary	160
wh_main_skill_all_dignitary_self_conviction	wh_main_skill_node_set_all_dignitary	180
wh_main_skill_all_dignitary_self_conviction	wh_main_skill_node_set_all_dignitary	190
wh_main_skill_all_dignitary_self_fervour	wh_main_skill_node_set_all_dignitary	470
wh_main_skill_all_dignitary_self_fervour	wh_main_skill_node_set_all_dignitary	490
wh_main_skill_all_dignitary_self_fervour	wh_main_skill_node_set_all_dignitary	500
wh_main_skill_all_dignitary_self_impassioned	wh_main_skill_node_set_all_dignitary	40
wh_main_skill_all_dignitary_self_impassioned	wh_main_skill_node_set_all_dignitary	50
wh_main_skill_all_dignitary_self_impassioned	wh_main_skill_node_set_all_dignitary	60
wh_main_skill_all_dignitary_self_inviolable	wh_main_skill_node_set_all_dignitary	410
wh_main_skill_all_dignitary_self_inviolable	wh_main_skill_node_set_all_dignitary	420
wh_main_skill_all_dignitary_self_inviolable	wh_main_skill_node_set_all_dignitary	440
wh_main_skill_all_dignitary_self_soothsaying	wh_main_skill_node_set_all_dignitary	200
wh_main_skill_all_dignitary_self_soothsaying	wh_main_skill_node_set_all_dignitary	220
wh_main_skill_all_dignitary_self_soothsaying	wh_main_skill_node_set_all_dignitary	240
wh_main_skill_all_dignitary_self_tenacity	wh_main_skill_node_set_all_dignitary	290
wh_main_skill_all_dignitary_self_tenacity	wh_main_skill_node_set_all_dignitary	300
wh_main_skill_all_dignitary_self_tenacity	wh_main_skill_node_set_all_dignitary	320
wh_main_skill_all_dignitary_self_wild-eyed	wh_main_skill_node_set_all_dignitary	120
wh_main_skill_all_dignitary_self_wild-eyed	wh_main_skill_node_set_all_dignitary	80
wh_main_skill_all_dignitary_self_wild-eyed	wh_main_skill_node_set_all_dignitary	90
wh_main_skill_emp_dignitary_self_benediction	wh_main_skill_node_set_all_dignitary	520
wh_main_skill_emp_dignitary_self_faiths_bastion	wh_main_skill_node_set_all_dignitary	270
wh2_main_skill_all_hero_assist_army_increase_mobility	wh_main_skill_node_set_all_engineer	360
wh2_main_skill_all_hero_assist_army_increase_mobility	wh_main_skill_node_set_all_engineer	370
wh2_main_skill_all_hero_assist_army_increase_mobility	wh_main_skill_node_set_all_engineer	390
wh_main_skill_dwf_engineer_self_ballistics_calibration	wh_main_skill_node_set_all_engineer	270
wh_main_skill_dwf_engineer_self_ballistics_instructor	wh_main_skill_node_set_all_engineer	410
wh_main_skill_dwf_engineer_self_ballistics_instructor	wh_main_skill_node_set_all_engineer	420
wh_main_skill_dwf_engineer_self_ballistics_instructor	wh_main_skill_node_set_all_engineer	450
wh_main_skill_dwf_engineer_self_dead_eye	wh_main_skill_node_set_all_engineer	230
wh_main_skill_dwf_engineer_self_dead_eye	wh_main_skill_node_set_all_engineer	240
wh_main_skill_dwf_engineer_self_dead_eye	wh_main_skill_node_set_all_engineer	250
wh_main_skill_dwf_engineer_self_defensive_coordinator	wh_main_skill_node_set_all_engineer	340
wh_main_skill_dwf_engineer_self_defensive_coordinator	wh_main_skill_node_set_all_engineer	350
wh_main_skill_dwf_engineer_self_defensive_coordinator	wh_main_skill_node_set_all_engineer	380
wh_main_skill_dwf_engineer_self_extra_powder	wh_main_skill_node_set_all_engineer	520
wh_main_skill_dwf_engineer_self_overseer	wh_main_skill_node_set_all_engineer	300
wh_main_skill_dwf_engineer_self_overseer	wh_main_skill_node_set_all_engineer	320
wh_main_skill_dwf_engineer_self_overseer	wh_main_skill_node_set_all_engineer	330
wh_main_skill_dwf_engineer_self_requisition	wh_main_skill_node_set_all_engineer	20
wh_main_skill_dwf_engineer_self_requisition	wh_main_skill_node_set_all_engineer	30
wh_main_skill_dwf_engineer_self_requisition	wh_main_skill_node_set_all_engineer	70
wh_main_skill_dwf_engineer_self_sapper	wh_main_skill_node_set_all_engineer	470
wh_main_skill_dwf_engineer_self_sapper	wh_main_skill_node_set_all_engineer	480
wh_main_skill_dwf_engineer_self_sapper	wh_main_skill_node_set_all_engineer	490
wh_main_skill_dwf_engineer_self_standardised_firing_drill	wh_main_skill_node_set_all_engineer	10
wh_main_skill_dwf_engineer_self_technical_enhancements	wh_main_skill_node_set_all_engineer	110
wh_main_skill_dwf_engineer_self_technical_enhancements	wh_main_skill_node_set_all_engineer	130
wh_main_skill_dwf_engineer_self_technical_enhancements	wh_main_skill_node_set_all_engineer	90
wh_main_skill_dwf_engineer_self_triangulation	wh_main_skill_node_set_all_engineer	140
wh_main_skill_dwf_engineer_self_triangulation	wh_main_skill_node_set_all_engineer	150
wh_main_skill_dwf_engineer_self_triangulation	wh_main_skill_node_set_all_engineer	190
wh_main_skill_dwf_runesmith_self_damping	wh_main_skill_node_set_all_runesmith	100
wh_main_skill_dwf_runesmith_self_damping	wh_main_skill_node_set_all_runesmith	70
wh_main_skill_dwf_runesmith_self_damping	wh_main_skill_node_set_all_runesmith	90
wh_main_skill_dwf_runesmith_self_forgefire	wh_main_skill_node_set_all_runesmith	190
wh_main_skill_dwf_runesmith_self_rune_of_hearth_&_home	wh_main_skill_node_set_all_runesmith	10
wh_main_skill_dwf_runesmith_self_rune_of_negation	wh_main_skill_node_set_all_runesmith	410
wh_main_skill_dwf_runesmith_self_rune_of_oath_&_steel	wh_main_skill_node_set_all_runesmith	30
wh_main_skill_dwf_runesmith_self_rune_of_parrying	wh_main_skill_node_set_all_runesmith	350
wh_main_skill_dwf_runesmith_self_rune_of_wrath_&_ruin	wh_main_skill_node_set_all_runesmith	230
wh_main_skill_dwf_runesmith_self_strike_the_runes	wh_main_skill_node_set_all_runesmith	120
wh_main_skill_dwf_runesmith_self_strike_the_runes	wh_main_skill_node_set_all_runesmith	150
wh_main_skill_dwf_runesmith_self_strike_the_runes	wh_main_skill_node_set_all_runesmith	160
wh2_main_skill_all_hero_hinder_agent_assassinate	wh_main_skill_node_set_all_spy	20
wh2_main_skill_all_hero_hinder_agent_assassinate	wh_main_skill_node_set_all_spy	30
wh2_main_skill_all_hero_hinder_agent_assassinate	wh_main_skill_node_set_all_spy	40
wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_all_spy	340
wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_all_spy	350
wh2_main_skill_all_hero_hinder_army_block_army	wh_main_skill_node_set_all_spy	390
wh2_main_skill_all_hero_hinder_settlement_damage_walls	wh_main_skill_node_set_all_spy	270
wh2_main_skill_all_hero_passive_spread_corruption	wh_main_skill_node_set_all_spy	400
wh2_main_skill_all_hero_passive_spread_corruption	wh_main_skill_node_set_all_spy	410
wh2_main_skill_all_hero_passive_spread_corruption	wh_main_skill_node_set_all_spy	460
wh_main_skill_all_spy_self_bloody_blade	wh_main_skill_node_set_all_spy	10
wh_main_skill_all_spy_self_cornered_rat	wh_main_skill_node_set_all_spy	500
wh_main_skill_all_spy_self_cornered_rat	wh_main_skill_node_set_all_spy	510
wh_main_skill_all_spy_self_cornered_rat	wh_main_skill_node_set_all_spy	530
wh_main_skill_all_spy_self_counter-striker	wh_main_skill_node_set_all_spy	360
wh_main_skill_all_spy_self_counter-striker	wh_main_skill_node_set_all_spy	370
wh_main_skill_all_spy_self_counter-striker	wh_main_skill_node_set_all_spy	380
wh_main_skill_all_spy_self_counter-striker_2	wh_main_skill_node_set_all_spy	360
wh_main_skill_all_spy_self_counter-striker_2	wh_main_skill_node_set_all_spy	370
wh_main_skill_all_spy_self_counter-striker_2	wh_main_skill_node_set_all_spy	380
wh_main_skill_all_spy_self_elusive	wh_main_skill_node_set_all_spy	120
wh_main_skill_all_spy_self_elusive	wh_main_skill_node_set_all_spy	130
wh_main_skill_all_spy_self_elusive	wh_main_skill_node_set_all_spy	80
wh_main_skill_all_spy_self_fleet-footed	wh_main_skill_node_set_all_spy	200
wh_main_skill_all_spy_self_fleet-footed	wh_main_skill_node_set_all_spy	210
wh_main_skill_all_spy_self_fleet-footed	wh_main_skill_node_set_all_spy	250
wh_main_skill_all_spy_self_gutter_fighter	wh_main_skill_node_set_all_spy	50
wh_main_skill_all_spy_self_gutter_fighter	wh_main_skill_node_set_all_spy	60
wh_main_skill_all_spy_self_gutter_fighter	wh_main_skill_node_set_all_spy	70
wh_main_skill_all_spy_self_gutter_fighter_2	wh_main_skill_node_set_all_spy	50
wh_main_skill_all_spy_self_gutter_fighter_2	wh_main_skill_node_set_all_spy	60
wh_main_skill_all_spy_self_gutter_fighter_2	wh_main_skill_node_set_all_spy	70
wh_main_skill_all_spy_self_opportunist	wh_main_skill_node_set_all_spy	290
wh_main_skill_all_spy_self_opportunist	wh_main_skill_node_set_all_spy	310
wh_main_skill_all_spy_self_opportunist	wh_main_skill_node_set_all_spy	320
wh_main_skill_all_spy_self_precise_2	wh_main_skill_node_set_all_spy	140
wh_main_skill_all_spy_self_precise_2	wh_main_skill_node_set_all_spy	170
wh_main_skill_all_spy_self_precise_2	wh_main_skill_node_set_all_spy	190
wh_main_skill_all_spy_self_slippery	wh_main_skill_node_set_all_spy	560
wh_main_skill_all_spy_self_stalker	wh_main_skill_node_set_all_spy	260
wh_main_skill_all_spy_self_survivalist	wh_main_skill_node_set_all_spy	440
wh_main_skill_all_spy_self_survivalist	wh_main_skill_node_set_all_spy	450
wh_main_skill_all_spy_self_survivalist	wh_main_skill_node_set_all_spy	480
wh_main_skill_all_spy_self_survivalist_2	wh_main_skill_node_set_all_spy	440
wh_main_skill_all_spy_self_survivalist_2	wh_main_skill_node_set_all_spy	450
wh_main_skill_all_spy_self_survivalist_2	wh_main_skill_node_set_all_spy	480
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_brt_damsel	240
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_brt_damsel	250
wh2_main_skill_all_hero_assist_army_scouting	wh_main_skill_node_set_brt_damsel	260
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_brt_damsel	100
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_brt_damsel	70
wh2_main_skill_all_hero_hinder_army_assault_unit	wh_main_skill_node_set_brt_damsel	90
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_brt_damsel	160
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_brt_damsel	170
wh2_main_skill_all_hero_hinder_settlement_steal_technology	wh_main_skill_node_set_brt_damsel	190
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_brt_damsel	120
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_brt_damsel	130
wh2_main_skill_all_hero_passive_boost_income	wh_main_skill_node_set_brt_damsel	150
wh_main_skill_all_magic_all_06_evasion	wh_main_skill_node_set_brt_damsel	210
