unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
wh2_dlc09_tmb_mon_dire_wolves		0	war_beast	1	false	wh2_dlc09_tmb_mon_dire_wolves	80	0	525	wh_main_shp_transport	1	1	80	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings_Dire_Wolf	war_beast	2	false	vamp_dire_wolf		false		600.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_fell_bats		0	war_beast	1	false	wh2_dlc09_tmb_mon_fell_bats	60	0	375	wh_main_shp_transport	1	1	80	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings_Fell_Bat	vmp_fell_bats	1	false	vamp_fell_bat		false		450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_heirotitan_0		0	monster	3	false	wh2_dlc09_tmb_mon_heirotitan_0	1	0	2000	wh_main_shp_transport	1	1	1	0	0	very_heavy		0	true	wh2_dlc09_vo_culture_Heirotitan	wh2_dlc09_tmb_hierotitan	5	true	tmb_hierotitan		true		2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_necrosphinx_0		0	monster	3	false	wh2_dlc09_tmb_mon_necrosphinx_0	1	0	2000	wh_main_shp_transport	1	1	1	0	0	super_heavy		0	true	wh2_dlc09_vo_culture_Necrosphinx	wh2_dlc09_tmb_necrosphinx	5	true	tmb_necrosphinx		true		2000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_necrosphinx_ror		1	monster	3	false	wh2_dlc09_tmb_mon_necrosphinx_ror	1	1	2350	wh_main_shp_transport	1	1	1	0	0	super_heavy		0	true	wh2_dlc09_vo_culture_Necrosphinx	wh2_dlc09_tmb_necrosphinx	5	true	tmb_necrosphinx		true		2350.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_default	0	false	true	1	false	false		0.0000	true	1	true
wh2_dlc09_tmb_mon_sepulchral_stalkers_0		0	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_0	16	0	1200	wh_main_shp_transport	1	1	12	0	0	heavy		0	true	wh2_dlc09_vo_culture_Sepulchral_Stalker	wh2_dlc09_tmb_sepulchral_stalkers	3	false	tmb_stalkers		false		1080.0000	120.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_sepulchral_stalkers_ror		1	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	16	1	1400	wh_main_shp_transport	1	1	12	0	0	heavy		0	true	wh2_dlc09_vo_culture_Sepulchral_Stalker	wh2_dlc09_tmb_sepulchral_stalkers	3	false	tmb_stalkers		false		1200.0000	200.0000	false	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
wh2_dlc09_tmb_mon_tomb_scorpion_0		0	monster	2	false	wh2_dlc09_tmb_mon_tomb_scorpion_0	1	0	1000	wh_main_shp_transport	1	1	1	0	0	super_heavy		0	true	wh2_dlc09_vo_culture_Tomb_Scorpion	wh2_dlc09_tmb_scorpion	3	true	tmb_tomb_scorpion		true		1000.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	3	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_ushabti_0		0	monstrous_infantry	1	false	wh2_dlc09_tmb_mon_ushabti_0	16	0	900	wh_main_shp_transport	1	1	16	0	0	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti	2	false	tmb_ushabti		false		900.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_ushabti_0_summoned		-1	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_ushabti_0_summoned	16	0	0	wh_main_shp_transport	1	1	16	0	0	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti	2	false	tmb_ushabti		false		450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	0	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_ushabti_1		0	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_ushabti_1	12	0	1100	wh_main_shp_transport	1	1	12	0	0	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti_bow	3	false	tmb_ushabti		false		220.0000	880.0000	false	vo_culture_None	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc09_tmb_mon_ushabti_ror		1	monstrous_infantry	2	false	wh2_dlc09_tmb_mon_ushabti_ror	12	1	1350	wh_main_shp_transport	1	1	12	0	0	heavy		0	true	wh2_dlc09_vo_culture_Ushabti	wh2_dlc09_tmb_ushabti_bow	3	false	tmb_ushabti		false		300.0000	1050.0000	false	vo_culture_None	true	wh_main_vo_actor_default	0	false	false	1	false	false		0.0000	true	1	true
wh2_dlc09_tmb_veh_khemrian_warsphinx_0		0	monster	2	false	wh2_dlc09_tmb_mon_khemrian_warsphinx_0	4	0	1800	wh_main_shp_transport	1	1	4	0	0	super_heavy		0	true	wh2_dlc09_vo_culture_Warsphinx	wh2_dlc09_tmb_warsphinx	4	true	tmb_warsphinx		true		1800.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_default	0	false	true	2	false	false		0.0000	true	1	false
wh2_dlc09_tmb_veh_skeleton_archer_chariot_0		0	chariot	1	false	wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	24	0	1000	wh_main_shp_transport	1	1	24	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	missile_chariot	3	false	default		false	composite_scene\porthole\tmb_skeleton_archer_chariot_porthole_01.csc	667.0000	283.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	5	false	false		0.0000	true	1	false
wh2_dlc09_tmb_veh_skeleton_chariot_0		0	chariot	1	false	wh2_dlc09_tmb_veh_skeleton_chariot_0	24	0	850	wh_main_shp_transport	1	1	24	0	0	heavy		0	true	wh2_dlc09_vo_culture_Tomb_Kings	chariot	2	false	default		false	composite_scene\porthole\tmb_skeleton_chariot_porthole_01.csc	800.0000	0.0000	false	wh2_dlc09_vo_culture_Tomb_Kings_Creature_Order_Giver	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
wh2_dlc10_def_cav_doomfire_warlocks_0		-1	melee_cavalry	2	false	wh2_dlc10_def_cav_doomfire_warlocks_0	60	0	1100	wh_main_shp_transport	1	1	60	1100	275	medium		0	true	wh2_main_vo_culture_Dark_Elves	wh2_dlc10_magic_melee_cav	3	false	emp_reiksguard		false		1100.0000	0.0000	false	vo_culture_None	false	wh2_main_vo_actor_Dark_Elves_Mounted	0	true	false	6	false	false		0.0000	true	1	false
wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0		1	melee_cavalry	3	false	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	48	1	1550	wh_main_shp_transport	1	1	48	1550	388	heavy		0	true	wh2_main_vo_culture_Dark_Elves	wh2_main_cold_one	4	false	liz_cold_one_riders		false		1550.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Mounted	0	true	false	1	false	false		0.0000	true	1	true
wh2_dlc10_def_cav_raven_heralds_ror_0		1	missile_cavalry	1	false	wh2_dlc10_def_cav_raven_heralds_ror_0	24	1	900	wh_main_shp_transport	1	1	24	900	225	medium		0	true	wh2_main_vo_culture_Dark_Elves	wh2_dlc10_flying_missile_cavalry	2	false	emp_reiksguard		false		100.0000	800.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Mounted	0	true	false	1	false	false		0.0000	true	1	true
wh2_dlc10_def_cav_slaanesh_harvesters_ror_0		1	melee_cavalry	1	false	wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	60	1	1450	wh_main_shp_transport	1	1	60	1450	363	medium		0	true	wh2_main_vo_culture_Dark_Elves	wh2_dlc10_magic_melee_cav	3	false	emp_reiksguard		false		1450.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Mounted	0	true	false	1	false	false		0.0000	true	1	true
wh2_dlc10_def_cha_crone_0		-1	lord	1	false	wh2_dlc10_def_cha_crone_0	1	0	1050	wh_main_shp_transport	1	1	1	1050	263	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_infantry_sword	0	true	emp_general_foot		true		1050.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_crone_1		-1	lord	1	false	wh2_dlc10_def_cha_crone_1	1	0	1250	wh_main_shp_transport	1	1	1	1250	313	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_cavalry	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		1250.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_crone_4		-1	lord	1	false	wh2_dlc10_def_cha_crone_4	3	0	1800	wh_main_shp_transport	1	1	1	1800	450	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_chariot	0	true	emp_general_foot	wh2_main_cam_mnt_def_cauldron_of_blood	true		1850.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_crone_5		-1	lord	1	false	wh2_dlc10_def_cha_crone_5	1	0	1650	wh_main_shp_transport	1	1	1	1650	413	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_dragon	0	true	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	true		1800.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Crone_Hellebron	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_beasts_0		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_beasts_0	1	0	300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_beasts	0	true	emp_general_foot		true		300.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_beasts_1		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_beasts_1	1	0	500	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		500.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_beasts_2		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_beasts_2	1	0	650	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		650.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_beasts_3		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_beasts_3	1	0	850	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		850.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_death_0		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_death_0	1	0	300	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_death	0	true	emp_general_foot		true		300.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_death_1		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_death_1	1	0	500	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		500.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_death_2		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_death_2	1	0	650	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		650.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_sorceress_death_3		-1	hero	1	false	wh2_dlc10_def_cha_sorceress_death_3	1	0	850	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		850.0000	0.0000	false	vo_culture_None	true	wh2_main_vo_actor_Dark_Elves_Sorceress	0	true	false	2	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_0		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot		true		450.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_1		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	1	0	650	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_2		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	1	0	800	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		800.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_3		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	1	0	1000	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		1000.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_4		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	1	0	1200	wh_main_shp_transport	1	1	1	1900	475	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	true		1200.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_5		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	1	0	2100	wh_main_shp_transport	1	1	1	2100	575	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_beasts	0	true	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	true		2100.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_0		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot		true		450.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_1		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_1	1	0	650	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_2		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_2	1	0	800	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		800.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_3		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_3	1	0	1000	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		1000.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_4		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_4	1	0	1200	wh_main_shp_transport	1	1	1	1900	475	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	true		1200.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_dark_5		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_dark_5	1	0	2100	wh_main_shp_transport	1	1	1	2100	575	heavy		0	false	wh2_main_vo_culture_Dark_Elves	wh2_main_lord_wizard_dark	0	true	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	true		2100.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_0		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot		true		450.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_1		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_1	1	0	650	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_2		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_2	1	0	800	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		800.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_3		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_3	1	0	1000	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		1000.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_4		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_4	1	0	1200	wh_main_shp_transport	1	1	1	1900	475	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	true		1200.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_death_5		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_death_5	1	0	2100	wh_main_shp_transport	1	1	1	2100	575	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_death	0	true	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	true		2100.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_0		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot		true		450.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_1		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_1	1	0	650	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_2		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_2	1	0	800	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		800.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_3		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_3	1	0	1000	wh_main_shp_transport	1	1	1	1500	375	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_pegasus	true		1000.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_4		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_4	1	0	1200	wh_main_shp_transport	1	1	1	1900	475	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot	wh2_dlc10_cam_mnt_def_manticore	true		1200.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_fire_5		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_fire_5	1	0	2100	wh_main_shp_transport	1	1	1	2100	575	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_fire	0	true	emp_general_foot	wh2_main_cam_mnt_def_black_dragon	true		2100.0000	0.0000	true	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_shadow_0		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_shadow_0	1	0	450	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_shadows	0	true	emp_general_foot		true		450.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_shadow_1		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_shadow_1	1	0	650	wh_main_shp_transport	1	1	1	1100	275	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_shadows	0	true	emp_general_foot	wh2_main_cam_mnt_def_dark_steed	true		650.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
wh2_dlc10_def_cha_supreme_sorceress_shadow_2		-1	lord	1	false	wh2_dlc10_def_cha_supreme_sorceress_shadow_2	1	0	800	wh_main_shp_transport	1	1	1	1400	350	heavy		0	false	wh2_main_vo_culture_Dark_Elves	lord_wizard_shadows	0	true	emp_general_foot	wh2_main_cam_mnt_def_cold_one	true		800.0000	0.0000	false	vo_culture_None	true	wh2_dlc10_vo_actor_Dark_Elves_Supreme_Sorceress	0	true	false	0	false	false		0.0000	false	1	false
