bullet_point	unit_key
armour_piercing_ranged	wh2_dlc11_cst_art_queen_bess
fire_whilst_moving	wh2_dlc11_cst_cav_deck_droppers_0
ranged_attack	wh2_dlc11_cst_cav_deck_droppers_0
anti_infantry	wh2_dlc11_cst_cav_deck_droppers_1
ranged_attack	wh2_dlc11_cst_cav_deck_droppers_1
anti_infantry	wh2_dlc11_cst_cav_deck_droppers_2
armour_piercing_ranged	wh2_dlc11_cst_cav_deck_droppers_2
armour_piercing_ranged	wh2_dlc11_cst_cav_deck_droppers_ror_0
armour_sundering	wh2_dlc11_cst_cav_deck_droppers_ror_0
ranged_attack	wh2_dlc11_cst_cav_deck_droppers_ror_0
anti_infantry	wh2_dlc11_cst_cav_knights_errant_0
ethereal	wh2_dlc11_cst_cav_knights_errant_0
shielded	wh2_dlc11_cst_cav_knights_errant_0
anti_infantry	wh2_dlc11_cst_cav_knights_errant_1
ethereal	wh2_dlc11_cst_cav_knights_errant_1
shielded	wh2_dlc11_cst_cav_knights_errant_1
anti_infantry	wh2_dlc11_cst_cav_knights_errant_2
ethereal	wh2_dlc11_cst_cav_knights_errant_2
shielded	wh2_dlc11_cst_cav_knights_errant_2
anti_large	wh2_dlc11_cst_cav_knights_of_the_realm
ethereal	wh2_dlc11_cst_cav_knights_of_the_realm
shielded	wh2_dlc11_cst_cav_knights_of_the_realm
anti_infantry	wh2_dlc11_cst_cav_questing_knights_0
armour_piercing	wh2_dlc11_cst_cav_questing_knights_0
ethereal	wh2_dlc11_cst_cav_questing_knights_0
anti_large	wh2_dlc11_cst_cha_aranessa_0
aquatic	wh2_dlc11_cst_cha_aranessa_0
armour_piercing	wh2_dlc11_cst_cha_aranessa_0
melee_expert	wh2_dlc11_cst_cha_aranessa_0
aquatic	wh2_dlc11_cst_cha_aranessa_1
armour_piercing	wh2_dlc11_cst_cha_aranessa_1
armoured	wh2_dlc11_cst_cha_aranessa_1
melee_expert	wh2_dlc11_cst_cha_aranessa_1
ethereal	wh2_dlc11_cst_cha_cylostra_direfin_0
spellcaster	wh2_dlc11_cst_cha_cylostra_direfin_0
terror	wh2_dlc11_cst_cha_cylostra_direfin_0
armour_piercing	wh2_dlc11_cst_cha_cylostra_direfin_1
defender	wh2_dlc11_cst_cha_cylostra_direfin_1
spellcaster	wh2_dlc11_cst_cha_cylostra_direfin_1
terror	wh2_dlc11_cst_cha_cylostra_direfin_1
anti_large	wh2_dlc11_cst_cha_damned_paladin_0
ethereal	wh2_dlc11_cst_cha_damned_paladin_0
shielded	wh2_dlc11_cst_cha_damned_paladin_0
anti_large	wh2_dlc11_cst_cha_damned_paladin_1
ethereal	wh2_dlc11_cst_cha_damned_paladin_1
shielded	wh2_dlc11_cst_cha_damned_paladin_1
aquatic	wh2_dlc11_cst_cha_gunnery_wight_0
armour_piercing_ranged	wh2_dlc11_cst_cha_gunnery_wight_0
ballistics_expert	wh2_dlc11_cst_cha_gunnery_wight_0
aquatic	wh2_dlc11_cst_cha_gunnery_wight_1
armour_piercing_ranged	wh2_dlc11_cst_cha_gunnery_wight_1
ballistics_expert	wh2_dlc11_cst_cha_gunnery_wight_1
fire_whilst_moving	wh2_dlc11_cst_cha_gunnery_wight_1
aquatic	wh2_dlc11_cst_cha_luthor_harkon_0
duellist	wh2_dlc11_cst_cha_luthor_harkon_0
fire_whilst_moving	wh2_dlc11_cst_cha_luthor_harkon_0
melee_expert	wh2_dlc11_cst_cha_luthor_harkon_0
armour_piercing	wh2_dlc11_cst_cha_luthor_harkon_1
armoured	wh2_dlc11_cst_cha_luthor_harkon_1
fire_whilst_moving	wh2_dlc11_cst_cha_luthor_harkon_1
terror	wh2_dlc11_cst_cha_luthor_harkon_1
anti_infantry	wh2_dlc11_cst_cha_mourngul_haunter
armour_piercing	wh2_dlc11_cst_cha_mourngul_haunter
stalk	wh2_dlc11_cst_cha_mourngul_haunter
terror	wh2_dlc11_cst_cha_mourngul_haunter
anti_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_1
anti_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_0
anti_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_death_1
anti_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_0
anti_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
armour_piercing_melee	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_deeps_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
armour_piercing_ranged	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
fire_whilst_moving	wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_0
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_captain_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_1
armoured	wh2_dlc11_cst_cha_vampire_fleet_captain_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_captain_1
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_captain_death_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
armoured	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_death_1
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
spellcaster	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_0
aquatic	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
armoured	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
charge_reflector_vs_large	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
decent_melee	wh2_dlc11_cst_cha_vampire_fleet_captain_deeps_1
aquatic	wh2_dlc11_cst_inf_count_noctilus_0
armour_piercing	wh2_dlc11_cst_inf_count_noctilus_0
armoured	wh2_dlc11_cst_inf_count_noctilus_0
melee_expert	wh2_dlc11_cst_inf_count_noctilus_0
armour_piercing	wh2_dlc11_cst_inf_count_noctilus_1
armour_piercing_ranged	wh2_dlc11_cst_inf_count_noctilus_1
fire_whilst_moving	wh2_dlc11_cst_inf_count_noctilus_1
terror	wh2_dlc11_cst_inf_count_noctilus_1
aquatic	wh2_dlc11_cst_inf_deck_gunners_0
armour_piercing_ranged	wh2_dlc11_cst_inf_deck_gunners_0
anti_infantry	wh2_dlc11_cst_inf_deck_gunners_ror_0
armour_piercing_ranged	wh2_dlc11_cst_inf_deck_gunners_ror_0
cursed_ammunition	wh2_dlc11_cst_inf_deck_gunners_ror_0
ethereal	wh2_dlc11_cst_inf_deck_gunners_ror_0
anti_infantry	wh2_dlc11_cst_inf_depth_guard_0
aquatic	wh2_dlc11_cst_inf_depth_guard_0
armoured	wh2_dlc11_cst_inf_depth_guard_0
anti_large	wh2_dlc11_cst_inf_depth_guard_1
aquatic	wh2_dlc11_cst_inf_depth_guard_1
armoured	wh2_dlc11_cst_inf_depth_guard_1
anti_large	wh2_dlc11_cst_inf_depth_guard_ror_0
aquatic	wh2_dlc11_cst_inf_depth_guard_ror_0
armoured	wh2_dlc11_cst_inf_depth_guard_ror_0
anti_infantry	wh2_dlc11_cst_inf_sartosa_free_company_0
aquatic	wh2_dlc11_cst_inf_sartosa_free_company_0
vanguard_deployment	wh2_dlc11_cst_inf_sartosa_free_company_0
aquatic	wh2_dlc11_cst_inf_sartosa_militia_0
decent_melee	wh2_dlc11_cst_inf_sartosa_militia_0
hybrid	wh2_dlc11_cst_inf_sartosa_militia_0
vanguard_deployment	wh2_dlc11_cst_inf_sartosa_militia_0
weak_anti_armour	wh2_dlc11_cst_inf_sartosa_militia_0
armour_piercing	wh2_dlc11_cst_inf_syreens
charmed_attacks	wh2_dlc11_cst_inf_syreens
ethereal	wh2_dlc11_cst_inf_syreens
terror	wh2_dlc11_cst_inf_syreens
aquatic	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
meat_shield	wh2_dlc11_cst_inf_zombie_deckhands_mob_0
anti_large	wh2_dlc11_cst_inf_zombie_deckhands_mob_1
aquatic	wh2_dlc11_cst_inf_zombie_deckhands_mob_1
meat_shield	wh2_dlc11_cst_inf_zombie_deckhands_mob_1
aquatic	wh2_dlc11_cst_inf_zombie_deckhands_mob_necrofex_summoned_0
meat_shield	wh2_dlc11_cst_inf_zombie_deckhands_mob_necrofex_summoned_0
aquatic	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
meat_shield	wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
aquatic	wh2_dlc11_cst_inf_zombie_deckhands_mob_summoned_0
meat_shield	wh2_dlc11_cst_inf_zombie_deckhands_mob_summoned_0
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
fire_whilst_moving	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
meat_shield	wh2_dlc11_cst_inf_zombie_gunnery_mob_0
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
armour_piercing_ranged	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
meat_shield	wh2_dlc11_cst_inf_zombie_gunnery_mob_1
anti_large	wh2_dlc11_cst_inf_zombie_gunnery_mob_2
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_2
armour_piercing_ranged	wh2_dlc11_cst_inf_zombie_gunnery_mob_2
anti_infantry	wh2_dlc11_cst_inf_zombie_gunnery_mob_3
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_3
ranged_attack	wh2_dlc11_cst_inf_zombie_gunnery_mob_3
anti_large	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
armour_piercing_ranged	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
charge_reflector_vs_large	wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
aquatic	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0
fire_whilst_moving	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0
meat_shield	wh2_dlc11_cst_inf_zombie_gunnery_mob_summoned_0
anti_infantry	wh2_dlc11_cst_mon_animated_hulks_0
aquatic	wh2_dlc11_cst_mon_animated_hulks_0
armour_piercing	wh2_dlc11_cst_mon_animated_hulks_0
aquatic	wh2_dlc11_cst_mon_bloated_corpse_0
terror	wh2_dlc11_cst_mon_bloated_corpse_0
weak_anti_armour	wh2_dlc11_cst_mon_fell_bats
anti_infantry	wh2_dlc11_cst_mon_mournguls_0
armour_piercing	wh2_dlc11_cst_mon_mournguls_0
stalk	wh2_dlc11_cst_mon_mournguls_0
anti_infantry	wh2_dlc11_cst_mon_mournguls_ror_0
armour_piercing	wh2_dlc11_cst_mon_mournguls_ror_0
stalk	wh2_dlc11_cst_mon_mournguls_ror_0
terror	wh2_dlc11_cst_mon_mournguls_ror_0
armour_piercing	wh2_dlc11_cst_mon_necrofex_colossus_0
armour_piercing_ranged	wh2_dlc11_cst_mon_necrofex_colossus_0
fire_whilst_moving	wh2_dlc11_cst_mon_necrofex_colossus_0
terror	wh2_dlc11_cst_mon_necrofex_colossus_0
anti_infantry	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
armour_piercing_ranged	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
terror	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
torch_of_bogenhafen	wh2_dlc11_cst_mon_necrofex_colossus_ror_0
aquatic	wh2_dlc11_cst_mon_rotting_leviathan_0
armour_piercing	wh2_dlc11_cst_mon_rotting_leviathan_0
defender	wh2_dlc11_cst_mon_rotting_leviathan_0
terror	wh2_dlc11_cst_mon_rotting_leviathan_0
aquatic	wh2_dlc11_cst_mon_rotting_prometheans_0
armour_piercing	wh2_dlc11_cst_mon_rotting_prometheans_0
armoured	wh2_dlc11_cst_mon_rotting_prometheans_0
defender	wh2_dlc11_cst_mon_rotting_prometheans_0
aquatic	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
armour_piercing	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
defender	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
fire_whilst_moving	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0
aquatic	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
armour_piercing	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
defender	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
fire_whilst_moving	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
regeneration	wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
aquatic	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
armour_piercing	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
armoured	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
defender	wh2_dlc11_cst_mon_rotting_prometheans_summoned_0
vanguard_deployment	wh2_dlc11_cst_mon_scurvy_dogs
very_fast	wh2_dlc11_cst_mon_scurvy_dogs
weak_anti_armour	wh2_dlc11_cst_mon_scurvy_dogs
armour_piercing	wh2_dlc11_cst_mon_terrorgheist
armoured	wh2_dlc11_cst_mon_terrorgheist
regeneration	wh2_dlc11_cst_mon_terrorgheist
terror	wh2_dlc11_cst_mon_terrorgheist
anti_infantry	wh2_dlc11_def_cha_lokhir_fellheart_0
duellist	wh2_dlc11_def_cha_lokhir_fellheart_0
sea_dragon_cloak	wh2_dlc11_def_cha_lokhir_fellheart_0
armour_piercing	wh2_dlc11_def_cha_lokhir_fellheart_1
armoured	wh2_dlc11_def_cha_lokhir_fellheart_1
scaly_skin	wh2_dlc11_def_cha_lokhir_fellheart_1
terror	wh2_dlc11_def_cha_lokhir_fellheart_1
anti_infantry	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0
armoured	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0
frenzy	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0
melee_expert	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_0
anti_infantry	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1
armoured	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1
frenzy	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1
melee_expert	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_1
anti_infantry	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2
armoured	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2
melee_expert	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2
very_fast	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_2
armour_piercing	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3
frenzy	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3
scaly_skin	wh2_dlc11_vmp_cha_bloodline_blood_dragon_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0
dodge	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0
spellcaster	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_0
armoured	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1
dodge	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1
spellcaster	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_1
armoured	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2
dodge	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2
spellcaster	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2
very_fast	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_2
armour_piercing	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3
scaly_skin	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3
spellcaster	wh2_dlc11_vmp_cha_bloodline_lahmian_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0
spellcaster	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_0
armoured	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
spellcaster	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
armoured	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
spellcaster	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
very_fast	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
armour_piercing	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
scaly_skin	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
spellcaster	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
armour_piercing	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
poison	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
spellcaster	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
anti_large	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
armour_piercing	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
poison	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
spellcaster	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
terror	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
armoured_and_shielded	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
melee_expert	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
spellcaster	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
armoured_and_shielded	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
melee_expert	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
spellcaster	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
armoured_and_shielded	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
melee_expert	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
spellcaster	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
very_fast	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
armour_piercing	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
armoured	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
scaly_skin	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
spellcaster	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
spellcaster	wh2_dlc11_vmp_cha_heinrich_kemmler_1
good_range	wh2_dlc11_vmp_inf_crossbowmen
armour_piercing_ranged	wh2_dlc11_vmp_inf_handgunners
armour_piercing	wh2_dlc11_vmp_mon_varghulf_summoned
poor_morale	wh2_dlc11_vmp_mon_varghulf_summoned
regeneration	wh2_dlc11_vmp_mon_varghulf_summoned
very_fast	wh2_dlc11_vmp_mon_varghulf_summoned
anti_large	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
armour_piercing	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
armoured_and_shielded	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
predatory_senses	wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
anti_infantry	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
armour_piercing	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
frenzy	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
vanguard_deployment	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
anti_large	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
armour_piercing	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
frenzy	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
vanguard_deployment	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
death_from_above	wh2_dlc12_lzd_cav_terradon_riders_ror_0
dodge	wh2_dlc12_lzd_cav_terradon_riders_ror_0
fire_whilst_moving	wh2_dlc12_lzd_cav_terradon_riders_ror_0
vanguard_deployment	wh2_dlc12_lzd_cav_terradon_riders_ror_0
anti_large	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
aquatic	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
armour_piercing	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
poison	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
anti_large	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
armour_piercing	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
armoured	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
poison	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
anti_infantry	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
armour_piercing	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
frenzy	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
poison	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
armour_piercing_melee	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
fire_whilst_moving	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
poison	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
terror	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
armour_piercing	wh2_dlc12_lzd_cha_skink_priest_beasts_4
poison	wh2_dlc12_lzd_cha_skink_priest_beasts_4
spellcaster	wh2_dlc12_lzd_cha_skink_priest_beasts_4
terror	wh2_dlc12_lzd_cha_skink_priest_beasts_4
armour_piercing	wh2_dlc12_lzd_cha_skink_priest_heavens_4
poison	wh2_dlc12_lzd_cha_skink_priest_heavens_4
spellcaster	wh2_dlc12_lzd_cha_skink_priest_heavens_4
terror	wh2_dlc12_lzd_cha_skink_priest_heavens_4
aquatic	wh2_dlc12_lzd_cha_tehenhauin_0
frenzy	wh2_dlc12_lzd_cha_tehenhauin_0
spellcaster	wh2_dlc12_lzd_cha_tehenhauin_0
armour_piercing	wh2_dlc12_lzd_cha_tehenhauin_1
armoured	wh2_dlc12_lzd_cha_tehenhauin_1
frenzy	wh2_dlc12_lzd_cha_tehenhauin_1
spellcaster	wh2_dlc12_lzd_cha_tehenhauin_1
anti_infantry	wh2_dlc12_lzd_cha_tehenhauin_2
armour_piercing	wh2_dlc12_lzd_cha_tehenhauin_2
frenzy	wh2_dlc12_lzd_cha_tehenhauin_2
spellcaster	wh2_dlc12_lzd_cha_tehenhauin_2
armour_piercing	wh2_dlc12_lzd_cha_tehenhauin_3
armoured	wh2_dlc12_lzd_cha_tehenhauin_3
spellcaster	wh2_dlc12_lzd_cha_tehenhauin_3
terror	wh2_dlc12_lzd_cha_tehenhauin_3
armour_piercing	wh2_dlc12_lzd_cha_tiktaqto_0
dodge	wh2_dlc12_lzd_cha_tiktaqto_0
vanguard_deployment	wh2_dlc12_lzd_cha_tiktaqto_0
armour_piercing	wh2_dlc12_lzd_cha_tiktaqto_1
death_from_above	wh2_dlc12_lzd_cha_tiktaqto_1
dodge	wh2_dlc12_lzd_cha_tiktaqto_1
vanguard_deployment	wh2_dlc12_lzd_cha_tiktaqto_1
anti_large	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
armoured_and_shielded	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
charge_reflector_vs_large	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
predatory_senses	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
aquatic	wh2_dlc12_lzd_inf_skink_red_crested_0
armour_piercing	wh2_dlc12_lzd_inf_skink_red_crested_0
frenzy	wh2_dlc12_lzd_inf_skink_red_crested_0
poison	wh2_dlc12_lzd_inf_skink_red_crested_0
aquatic	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
armour_piercing	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
frenzy	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
poison	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
armour_piercing	wh2_dlc12_lzd_inf_temple_guards_ror_0
armoured_and_shielded	wh2_dlc12_lzd_inf_temple_guards_ror_0
charge_reflector	wh2_dlc12_lzd_inf_temple_guards_ror_0
predatory_senses	wh2_dlc12_lzd_inf_temple_guards_ror_0
spellcaster	wh2_dlc12_lzd_lzd_cha_kroak_0_boss
unbreakable	wh2_dlc12_lzd_lzd_cha_kroak_0_boss
