key	tech_category_tab	tech_category_position	chain_category	in_encyclopedia	building_superchain	optional_tier_icon	optional_sort_order	optional_required_horde_commander	can_be_dismantled	is_foreign_slot_chain
wh3_main_nur_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_nur_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_nur_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_nur_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_nur_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_nur_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_nur_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_nur_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_nur_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_nur_city.png	0		true	false
wh3_main_nur_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_nur_city.png	0		true	false
wh3_main_ogr_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_ogr_barracks			military	false	wh2_main_sch_military1_barracks		1		true	false
wh3_main_ogr_camp_barracks			military	false	wh3_main_sch_horde_ogr_camp_barracks		2		true	false
wh3_main_ogr_camp_cav			military	false	wh3_main_sch_horde_ogr_camp_cav		4		true	false
wh3_main_ogr_camp_defence_replenishment			military	false	wh3_main_ogr_camp_defence_replenishment		8		true	false
wh3_main_ogr_camp_defence_upkeep			military	false	wh3_main_ogr_camp_defence_upkeep		9		true	false
wh3_main_ogr_camp_growth			military	false	wh3_main_sch_horde_ogr_camp_growth		13		true	false
wh3_main_ogr_camp_gunpowder			military	false	wh3_main_ogr_camp_gunpowder		7		true	false
wh3_main_ogr_camp_heavy_cav			military	false	wh3_main_sch_horde_ogr_camp_dogs		6		true	false
wh3_main_ogr_camp_hunting			military	false	wh3_main_sch_horde_ogr_camp_hunting		11		true	false
wh3_main_ogr_camp_monster			military	false	wh3_main_sch_horde_ogr_camp_monster		5		true	false
wh3_main_ogr_camp_recruitment			military	false	wh3_main_sch_horde_ogr_camp_recruitment		12		true	false
wh3_main_ogr_camp_town_centre			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ogr_camp.png	0		true	false
wh3_main_ogr_camp_upkeep			military	false	wh3_main_sch_horde_ogr_camp_upkeep		10		true	false
wh3_main_ogr_cav			military	false	wh2_main_sch_military3_warmachines		2		true	false
wh3_main_ogr_defence_minor			military	false	wh2_main_sch_defence_minor		2		true	false
wh3_main_ogr_farm			money	false	wh2_main_sch_infrastructure1_farm		4		true	false
wh3_main_ogr_industry			money	false	wh2_main_sch_infrastructure2_industry		5		true	false
wh3_main_ogr_order			money	false	wh2_main_sch_infrastructure3_order		6		true	false
wh3_main_ogr_port			money	false	wh_main_sch_port		0		true	false
wh3_main_ogr_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_ogr_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_ogr_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_ogr_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_ogr_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_ogr_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_ogr_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_ogr_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_ogr_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_ogr_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_ogr_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_ogr_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_ogr_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_ogr_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_ogr_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_ogr_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_ogr_settlement_corruption			money	false	wh2_main_sch_infrastructure5_tradingspying		9		true	false
wh3_main_ogr_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ogr_city.png	0		true	false
wh3_main_ogr_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ogr_city.png	0		true	false
wh3_main_ogr_supplies			money	false	wh2_main_sch_infrastructure4_energy		0		true	false
wh3_main_prologue_NORSCA_settlement_major			military	true	wh_main_sch_main_settlement		0		true	false
wh3_main_prologue_NORSCA_settlement_minor			military	true	wh_main_sch_main_settlement		0		true	false
wh3_main_prologue_kho_bloodletters			military	false	wh2_main_sch_military1_barracks		2		true	false
wh3_main_prologue_kho_monster			military	false	wh2_main_sch_military3_warmachines		0		true	false
wh3_main_prologue_kho_warriors			military	false	wh2_main_sch_military2_stables		1		true	false
wh3_main_skv_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_skv_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_sla_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_sla_barracks			military	true	wh2_main_sch_military3_warmachines		3		true	false
wh3_main_sla_cav			military	true	wh2_main_sch_military2_stables		2		true	false
wh3_main_sla_chariots			military	true	wh2_main_sch_support2_worship		1		true	false
wh3_main_sla_cult_1			money	false	wh3_main_sch_sla_cult_1		0		true	false
wh3_main_sla_cult_2			money	false	wh3_main_sch_sla_cult_2		1		true	false
wh3_main_sla_cult_3			money	false	wh3_main_sch_sla_cult_3		2		true	false
wh3_main_sla_cult_4			money	false	wh3_main_sch_sla_cult_4		3		true	false
wh3_main_sla_cult_corruption_1			money	false	wh3_main_sch_sla_cult_corruption_1		4		true	false
wh3_main_sla_cult_corruption_2			money	false	wh3_main_sch_sla_cult_corruption_2		5		true	false
wh3_main_sla_cult_magus			money	false	wh3_main_sch_sla_cult_magus		6		true	true
wh3_main_sla_cult_special			money	false	wh3_main_sch_sla_cult_special		8		true	false
wh3_main_sla_cult_teleport			money	false	wh3_main_sch_sla_cult_teleport		7		true	false
wh3_main_sla_infra_corruption			money	true	wh2_main_sch_infrastructure7_minor		4		true	false
wh3_main_sla_infra_devotee			money	true	wh2_main_sch_infrastructure8_major		4		true	false
wh3_main_sla_infra_growth_income			money	true	wh2_main_sch_infrastructure2_industry		1		true	false
wh3_main_sla_infra_growth_xp			money	true	wh2_main_sch_infrastructure3_order		2		true	false
wh3_main_sla_infra_order			money	true	wh2_main_sch_infrastructure1_farm		3		true	false
wh3_main_sla_keeper			military	true	wh2_main_sch_support5_extra		2		true	false
wh3_main_sla_marauders			military	true	wh2_main_sch_military1_barracks		1		true	false
wh3_main_sla_port			money	false	wh_main_sch_port		0		true	false
wh3_main_sla_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_sla_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_sla_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_sla_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_sla_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_sla_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_sla_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_sla_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_sla_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_sla_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_sla_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_sla_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_sla_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_sla_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_sla_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_sla_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_sla_seekers			military	true	wh2_main_sch_support1_smith		3		true	false
wh3_main_sla_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_sla_city.png	0		true	false
wh3_main_sla_settlement_major_a			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_sla_city.png	1		true	false
wh3_main_sla_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_sla_city.png	0		true	false
wh3_main_sla_walls_major			money	false	wh2_main_sch_defence_major_def		0		true	false
wh3_main_sla_walls_minor			money	false	wh2_main_sch_defence_minor		1		true	false
wh3_main_special_abandoned_sky_titan_hold			money	false	wh3_main_sch_special_abandoned_sky_titan_hold		1		true	false
wh3_main_special_celestial_palace			money	false	wh3_main_sch_special_celestial_palace		1		true	false
wh3_main_special_challenge_stone_srawl			money	false	wh3_main_sch_special_challenge_stone_srawl		1		true	false
wh3_main_special_city_wei_jin_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh3_main_special_city_zharr_naggrund_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh3_main_special_court_of_the_covenant_kho			money	false	wh3_main_sch_special_court_of_the_covenant_kho		1		true	false
wh3_main_special_court_of_the_covenant_nur			money	false	wh3_main_sch_special_court_of_the_covenant_nur		1		true	false
wh3_main_special_court_of_the_covenant_sla			money	false	wh3_main_sch_special_court_of_the_covenant_sla		1		true	false
wh3_main_special_court_of_the_covenant_tze			money	false	wh3_main_sch_special_court_of_the_covenant_tze		1		true	false
wh3_main_special_cth_li_temple			money	false	wh3_main_special_cth_li_temple		0		true	false
wh3_main_special_desecrated_grove			military	false	wh3_main_sch_special_desecrated_grove		1		true	false
wh3_main_special_drakenhof_malevolent_museum			money	false	wh3_main_sch_special_drakenhok_malevolent_museum		0		true	false
wh3_main_special_galbaraz_mourkain_kho			military	false	wh2_main_sch_special_galbaraz_mourkain		0		true	false
wh3_main_special_goldtooths_toll_gate			money	false	wh3_main_sch_special_goldtooths_toll_gate		1		true	false
wh3_main_special_gorger_haunt			money	false	wh3_main_sch_special_gorger_haunt		1		true	false
wh3_main_special_grand_observatory_of_xing_po			money	false	wh3_main_sch_special_grand_observatory_of_xing_po		1		true	false
wh3_main_special_karak_azorn_great_hall			money	false	wh3_main_sch_special_karak_azorn_great_hall		1		true	false
wh3_main_special_ksl_erengrad_1			military	false	wh3_main_erengrad_city_landmark_1		2		true	false
wh3_main_special_ksl_erengrad_2			military	false	wh3_main_erengrad_city_landmark_2		3		true	false
wh3_main_special_ksl_erengrad_3			military	false	wh_main_sch_port		1		true	false
wh3_main_special_ksl_erengrad_4			military	false	wh3_main_erengrad_city_landmark_3		4		true	false
wh3_main_special_ksl_kislev_1			money	false	wh3_main_kislev_city_landmark_1		1		true	false
wh3_main_special_ksl_kislev_2			military	false	wh3_main_kislev_city_landmark_2		2		true	false
wh3_main_special_ksl_kislev_3			military	false	wh3_main_kislev_city_landmark_3		3		true	false
wh3_main_special_ksl_kislev_4			military	false	wh3_main_special_ksl_kislev_4		4		true	false
wh3_main_special_ksl_praag_1			military	false	wh3_main_praag_city_landmark_1		1		true	false
wh3_main_special_ksl_praag_2			military	false	wh3_main_praag_city_landmark_2		2		true	false
wh3_main_special_ksl_praag_3			military	false	wh3_main_praag_city_landmark_3		3		true	false
wh3_main_special_machina_daemonium			money	false	wh3_main_sch_special_machina_daemonium		1		true	false
wh3_main_special_paradise_gardens			money	false	wh3_main_sch_special_paradise_gardens		1		true	false
wh3_main_special_phoenix_temple			money	false	wh3_main_sch_special_phoenix_temple		1		true	false
wh3_main_special_pigbarter_nur			money	false	wh2_dlc14_special_pigbarter		0		true	false
wh3_main_special_pigbarter_ogr			money	false	wh2_dlc14_special_pigbarter		0		true	false
wh3_main_special_reformed_holds			military	false	wh3_main_sch_special_reformed_holds		1		true	false
wh3_main_special_settlement_bastion_other			military	false	wh_main_sch_main_settlement		0		true	false
wh3_main_special_settlement_fort_other			military	false	wh_main_sch_main_settlement		0		true	false
wh3_main_special_settlement_gate_dae			military	false	wh_main_sch_main_settlement		0		true	false
wh3_main_special_settlement_wei_jin			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_cth_city.png	0		true	false
wh3_main_special_standing_stones			money	false	wh3_main_special_standing_stones		0		true	false
wh3_main_special_standing_stones_others			money	false	wh3_main_special_standing_stones		0		true	false
wh3_main_special_symposium_of_change			money	false	wh3_main_sch_special_symposium_of_change		1		true	false
wh3_main_special_temple_of_the_jade_blood_sorcerers			money	false	wh3_main_sch_special_temple_of_the_jade_blood_sorcerers		1		true	false
wh3_main_special_the_fire_mouth			money	false	wh3_main_sch_special_the_fire_mouth		1		true	false
wh3_main_special_the_great_desert_ogre			money	false	wh3_main_special_the_great_desert		0		true	false
wh3_main_special_the_great_desert_other			money	false	wh3_main_special_the_great_desert		0		true	false
wh3_main_special_the_great_desert_tmb			money	false	wh3_main_special_the_great_desert		0		true	false
wh3_main_special_the_great_embassy			money	false	wh3_main_sch_special_the_great_embassy		1		true	false
wh3_main_special_the_inevitable_city			money	false	wh3_main_sch_special_the_inevitable_city		1		true	false
wh3_main_special_the_khadeium_paradox			money	false	wh3_main_sch_special_the_khadeium_paradox		1		true	false
wh3_main_special_the_marcher_fortress			money	false	wh3_main_sch_special_the_marcher_fortress		1		true	false
wh3_main_special_the_ninth_wall			money	false	wh3_main_sch_special_the_ninth_wall		1		true	false
wh3_main_special_the_pandemournium			money	false	wh3_main_sch_special_the_pandemournium		1		true	false
wh3_main_special_the_temple_of_the_two_moons			money	false	wh3_main_sch_special_the_temple_of_the_two_moons		1		true	false
wh3_main_special_the_vale_of_creatures			money	false	wh3_main_sch_special_the_vale_of_creatures		1		true	false
wh3_main_special_the_wrathgate			money	false	wh3_main_sch_special_the_wrathgate		1		true	false
wh3_main_tmb_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_tmb_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_to_be_deleted				false	wh2_main_sch_infrastructure2_industry		0		true	false
wh3_main_tze_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_tze_caster			military	true	wh2_main_sch_support5_extra		1		true	false
wh3_main_tze_corruption			money	true	wh2_main_sch_infrastructure7_minor		4		true	false
wh3_main_tze_cult_1			money	false	wh3_main_sch_tze_cult_1		0		true	false
wh3_main_tze_cult_2			money	false	wh3_main_sch_tze_cult_2		1		true	false
wh3_main_tze_cult_3			money	false	wh3_main_sch_tze_cult_3		2		true	false
wh3_main_tze_cult_4			money	false	wh3_main_sch_tze_cult_4		3		true	false
wh3_main_tze_cult_corruption_1			money	false	wh3_main_sch_tze_cult_corruption_1		4		true	false
wh3_main_tze_cult_corruption_2			money	false	wh3_main_sch_tze_cult_corruption_2		5		true	false
wh3_main_tze_cult_magus			money	false	wh3_main_sch_tze_cult_magus		6		true	true
wh3_main_tze_cult_special			money	false	wh3_main_sch_tze_cult_special		8		true	false
wh3_main_tze_cult_teleport			money	false	wh3_main_sch_tze_cult_teleport		7		true	false
wh3_main_tze_flamer			military	true	wh2_main_sch_support2_worship		0		true	false
wh3_main_tze_growth_corruption			money	true	wh2_main_sch_infrastructure2_industry		3		true	false
wh3_main_tze_growth_gold			money	true	wh2_main_sch_infrastructure1_farm		2		true	false
wh3_main_tze_horror_barracks			military	true	wh2_main_sch_military2_stables		1		true	false
wh3_main_tze_library			money	true	wh2_main_sch_infrastructure8_major		4		true	false
wh3_main_tze_monster_barracks			military	true	wh2_main_sch_military1_barracks		2		true	false
wh3_main_tze_mounted			military	true	wh2_main_sch_support1_smith		2		true	false
wh3_main_tze_order_los			money	true	wh2_main_sch_infrastructure4_energy		1		true	false
wh3_main_tze_port			money	false	wh_main_sch_port		0		true	false
wh3_main_tze_resource_animals			money	false	wh2_main_sch_resource_animals		10		true	false
wh3_main_tze_resource_dyes			money	false	wh_main_sch_human_resource_dyes		10		true	false
wh3_main_tze_resource_furs			money	false	wh_main_sch_human_resource_furs		10		true	false
wh3_main_tze_resource_gems			money	false	wh2_main_sch_human_resource_gems		10		true	false
wh3_main_tze_resource_gold			money	false	wh_main_sch_human_resource_gold		10		true	false
wh3_main_tze_resource_iron			money	false	wh_main_sch_human_resource_iron		10		true	false
wh3_main_tze_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_tze_resource_marble			money	false	wh_main_sch_human_resource_marble		10		true	false
wh3_main_tze_resource_medicine			money	false	wh2_main_sch_resource_medicine		10		true	false
wh3_main_tze_resource_obsidian			money	false	wh2_main_sch_resource_obsidian		10		true	false
wh3_main_tze_resource_pasture			money	false	wh_main_sch_human_resource_pastures		10		true	false
wh3_main_tze_resource_pottery			money	false	wh_main_sch_human_resource_pottery		10		true	false
wh3_main_tze_resource_salt			money	false	wh_main_sch_human_resource_salt		10		true	false
wh3_main_tze_resource_spices			money	false	wh2_main_sch_resource_spices		10		true	false
wh3_main_tze_resource_wine			money	false	wh_main_sch_human_resource_wine		10		true	false
wh3_main_tze_resource_wood			money	false	wh_main_sch_human_resource_timber		10		true	false
wh3_main_tze_settlement_major			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_tze_city.png	0		true	false
wh3_main_tze_settlement_major_a			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_tze_city.png	1		true	false
wh3_main_tze_settlement_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_tze_city.png	0		true	false
wh3_main_tze_walls_major			money	true	wh2_main_sch_defence_major_def		1		true	false
wh3_main_tze_walls_minor			money	true	wh2_main_sch_defence_minor		1		true	false
wh3_main_underdeep_dwf_blocker			money	false	wh3_main_underdeep_blocker		1		false	true
wh3_main_underdeep_dwf_blocker_beer			money	false	wh3_main_underdeep_blocker_beer		1		true	true
wh3_main_underdeep_dwf_blocker_doomsphere			money	false	wh3_main_underdeep_blocker_doomsphere		1		true	true
wh3_main_underdeep_dwf_blocker_gold			money	false	wh3_main_underdeep_blocker_gold		1		true	true
wh3_main_underdeep_dwf_blocker_lab			money	false	wh3_main_underdeep_blocker_lab		1		true	true
wh3_main_underdeep_dwf_blocker_machines			money	false	wh3_main_underdeep_blocker_machines		1		true	true
wh3_main_underdeep_dwf_blocker_skaven			money	false	wh3_main_underdeep_blocker_skaven		1		true	true
wh3_main_underdeep_dwf_blocker_warpstone			money	false	wh3_main_underdeep_blocker_warpstone		1		false	true
wh3_main_underdeep_dwf_defence_hold			money	false	wh3_main_underdeep_5		7		true	true
wh3_main_underdeep_dwf_defence_slayers			money	false	wh3_main_underdeep_6		8		true	true
wh3_main_underdeep_dwf_economy_counting_room			money	false	wh3_main_underdeep_1		3		true	true
wh3_main_underdeep_dwf_economy_drinking			money	false	wh3_main_underdeep_4		5		true	true
wh3_main_underdeep_dwf_economy_oathgold			money	false	wh3_main_underdeep_3		4		true	true
wh3_main_underdeep_dwf_economy_trade			money	false	wh3_main_underdeep_2		6		true	true
wh3_main_underdeep_dwf_grudges			money	false	wh3_main_underdeep_grudges		9		true	true
wh3_main_underdeep_dwf_main_deeper			money	false	wh3_main_underdeep_main_deeper		2		true	true
wh3_main_underdeep_dwf_main_karak_eight_peaks			money	false	wh3_main_underdeep_main_karak_eight_peaks		1		true	true
wh3_main_underdeep_dwf_main_major			money	false	wh3_main_underdeep_main_major		1		true	true
wh3_main_underdeep_dwf_main_minor			money	false	wh3_main_underdeep_main_minor		1		true	true
wh3_main_underdeep_dwf_main_skavenblight			money	false	wh3_main_underdeep_main_skavenblight		1		true	true
wh3_main_underdeep_dwf_main_zharr_naggrund			money	false	wh3_main_underdeep_main_zharr_naggrund		1		true	true
wh3_main_underdeep_dwf_resources			money	false	wh3_main_underdeep_7		7		true	true
wh3_main_underdeep_dwf_tall			money	false	wh3_main_underdeep_tall		2		true	true
wh3_main_vmp_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_vmp_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_main_wef_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_main_wef_resource_ivory			money	false	wh3_main_sch_human_resource_ivory		10		true	false
wh3_prologue_building_ksl_ammunition			military	false	wh2_main_sch_support5_extra		0		true	false
wh3_prologue_building_ksl_armour			military	false	wh2_main_sch_support3_wizards		0		true	false
wh3_prologue_building_ksl_attack			military	false	wh2_main_sch_support1_smith		0		true	false
wh3_prologue_building_ksl_barracks			military	false	wh2_main_sch_military1_barracks		0		true	false
wh3_prologue_building_ksl_growth			money	false	wh2_main_sch_infrastructure1_farm		3		true	false
wh3_prologue_building_ksl_ice_enclave			military	false	wh2_main_sch_support2_worship		0		true	false
wh3_prologue_building_ksl_industry			money	false	wh2_main_sch_infrastructure2_industry		1		true	false
wh3_prologue_building_ksl_major			money	false	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	0		true	false
wh3_prologue_building_ksl_minor			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_ksl_city.png	0		true	false
wh3_prologue_building_ksl_royal_guards			military	false	wh2_main_sch_military5		0		true	false
wh3_prologue_building_ksl_sleds			military	false	wh2_main_sch_military3_warmachines		0		true	false
wh3_prologue_building_ksl_special_dervingard			military	false	wh3_prologue_ksl_special_dervingard		0		true	false
wh3_prologue_building_ksl_stables			military	false	wh2_main_sch_military2_stables		0		true	false
wh3_prologue_building_ksl_timber			money	false	wh2_main_sch_infrastructure6_other		0		true	false
wh3_prologue_ksl_allied_outpost			military	false	wh3_main_sch_allied_outpost		0		false	false
wh3_prologue_ksl_building_second_growth			money	false	wh2_main_sch_infrastructure4_energy		1		true	false
wh_dlc03_BEASTMEN_port			money	false	wh_main_sch_port		0		true	false
wh_dlc03_GRN-DWF_settlement_major_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_GRN-DWF_settlement_minor_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_HUMAN_settlement_major_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_HUMAN_settlement_minor_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_horde_beastmen_arcane			military	true	wh_dlc03_sch_horde_beastmen_arcane		6		true	false
wh_dlc03_horde_beastmen_centigors			military	true	wh_dlc03_sch_horde_beastmen_centigors		3		true	false
wh_dlc03_horde_beastmen_creatures			military	true	wh_dlc03_sch_horde_beastmen_creatures		2		true	false
wh_dlc03_horde_beastmen_giants			military	true	wh_dlc03_sch_horde_beastmen_giants		7		true	false
wh_dlc03_horde_beastmen_gors			military	true	wh_dlc03_sch_horde_beastmen_gors		1		true	false
wh_dlc03_horde_beastmen_herd			military	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_beastmen_warcamp.png	0		true	false
wh_dlc03_horde_beastmen_minotaurs			military	true	wh_dlc03_sch_horde_beastmen_minotaurs		5		true	false
wh_dlc03_horde_beastmen_razorgors			military	true	wh_dlc03_sch_horde_beastmen_razorgors		4		true	false
wh_dlc03_horde_beastmen_ruination			money	true	wh_dlc03_sch_horde_beastmen_ruination		9		true	false
wh_dlc03_horde_beastmen_weapons			money	true	wh_dlc03_sch_horde_beastmen_weapons		8		true	false
wh_dlc03_special_city_altdorf_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_black_crag_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_castle_drakenhof_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_couronne_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_eight_peaks_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_karaz_a_karak_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_kislev_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc03_special_city_miragliano_beastmenruin			abandoned	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_settlement_wef_outpost			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_wood_elves_city.png	0		true	false
wh_dlc05_special_bordeleaux_port_wef			money	false	wh_main_sch_port		0		true	false
wh_dlc05_special_city_altdorf_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_black_crag_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_castle_drakenhof_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_couronne_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_eight_peaks_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_karaz_a_karak_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_kislev_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_city_miragliano_woodelves			money	false	wh_main_sch_main_settlement		0		true	false
wh_dlc05_special_erengrad_port_wef			money	false	wh_main_sch_port		0		true	false
wh_dlc05_special_marienburg_port_wef			money	false	wh_main_sch_port		0		true	false
wh_dlc05_wef_agent_protection			military	true	wh_dlc05_sch_wef_sdf_agents		3		true	false
wh_dlc05_wef_armoury			military	true	wh_dlc05_sch_wef_sup_armoury		2		true	false
wh_dlc05_wef_cavalry			military	true	wh_dlc05_sch_wef_mil_cavalry		3		true	false
wh_dlc05_wef_flying			military	true	wh_dlc05_sch_wef_mil_flying		5		true	false
wh_dlc05_wef_garrison			military	true	wh_dlc05_sch_wef_sdf_garrison		1		true	false
wh_dlc05_wef_growth			money	true	wh_dlc05_sch_wef_eco_growth		1		true	false
wh_dlc05_wef_income			money	true	wh_dlc05_sch_wef_eco_income		2		true	false
wh_dlc05_wef_melee			military	true	wh_dlc05_sch_wef_mil_melee		1		true	false
wh_dlc05_wef_oak_of_ages			money	true	wh_main_sch_main_settlement	UI\Buildings\tier_icons\tier_wood_elves_city_oak_of_ages.png	0		true	false
wh_dlc05_wef_office_starlight_forge			money	true	wh_dlc05_sch_office_starlight_forge		9		true	false
wh_dlc05_wef_office_the_wild_heath			money	true	wh_dlc05_sch_office_the_wild_heath		9		true	false
wh_dlc05_wef_office_wardancer_feast_halls			money	true	wh_dlc05_sch_office_wardancer_feast_halls		9		true	false
wh_dlc05_wef_office_wildwood_waystones			money	true	wh_dlc05_sch_office_wildwood_waystones		9		true	false
wh_dlc05_wef_outpost_foraging			money	true	wh_dlc05_sch_wef_outpost_foraging		4		true	false
wh_dlc05_wef_outpost_recruitment			military	true	wh_dlc05_sch_wef_outpost_recruitment		2		true	false
wh_dlc05_wef_outpost_replenishment			military	true	wh_dlc05_sch_wef_outpost_replenishment		1		true	false
wh_dlc05_wef_outpost_slaughter			military	false	wh_dlc05_sch_wef_outpost_slaughter		3		true	false
wh_dlc05_wef_port			money	true	wh_main_sch_port		0		true	false
wh_dlc05_wef_public_order			money	true	wh_dlc05_sch_wef_eco_public_order		3		true	false
wh_dlc05_wef_ranged			military	true	wh_dlc05_sch_wef_mil_ranged		2		true	false
