character_skill	character_skill_node	level
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_cst_admiral_tech_04_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_cst_admiral_tech_04_crime_05	1
wh2_dlc11_skill_cst_lord_crime_2_sword	wh2_dlc11_skill_cst_admiral_tech_04_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_crime_02	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_crime_02	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_crime_02	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_crime_03	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_crime_03	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_crime_03	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_crime_04	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_crime_04	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_crime_04	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_crime_05	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_death_crime_02	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_death_crime_02	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_death_crime_02	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_death_crime_03	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_death_crime_03	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_death_crime_03	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_death_crime_04	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_death_crime_04	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_death_crime_04	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_death_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_death_crime_05	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_death_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_deep_crime_02	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_deep_crime_02	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_deep_crime_02	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_deep_crime_03	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_deep_crime_03	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_deep_crime_03	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_deep_crime_04	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_deep_crime_04	1
wh2_dlc11_skill_cst_lord_crime_3	wh2_dlc11_skill_node_cst_admiral_deep_crime_04	1
wh2_dlc11_skill_cst_lord_crime_0	wh2_dlc11_skill_node_cst_admiral_deep_crime_05	1
wh2_dlc11_skill_cst_lord_crime_1	wh2_dlc11_skill_node_cst_admiral_deep_crime_05	1
wh2_dlc11_skill_cst_lord_crime_2	wh2_dlc11_skill_node_cst_admiral_deep_crime_05	1
wh2_dlc11_skill_cst_cylostra_unique_4	wh2_dlc11_skill_node_cst_cylostra_unique_3	1
wh2_dlc11_skill_cst_cylostra_unique_3	wh2_dlc11_skill_node_cst_cylostra_unique_4	1
wh_dlc08_skill_nor_lords_battle_fight_or_die	wh2_dlc11_skill_node_nor_marauder_chieftain_battle_13	1
wh_dlc08_skill_nor_lord_battle_stand_or_die	wh2_dlc11_skill_node_nor_marauder_chieftain_battle_14	1
wh_dlc08_skill_nor_lords_battle_fight_or_die	wh2_dlc11_skill_node_nor_throgg_battle_13	1
wh_dlc08_skill_nor_lord_battle_stand_or_die	wh2_dlc11_skill_node_nor_throgg_battle_14	1
wh_dlc08_skill_nor_lords_battle_fight_or_die	wh2_dlc11_skill_node_nor_wulfrik_battle_13	1
wh_dlc08_skill_nor_lord_battle_stand_or_die	wh2_dlc11_skill_node_nor_wulfrik_battle_14	1
wh2_dlc11_skill_vmp_bloodline_blood_dragon_unique_grave_sentinels	wh2_dlc11_skill_node_vmp_bloodline_blood_dragon_lord_special_01	1
wh2_dlc11_skill_vmp_bloodline_blood_dragon_unique_doomrider	wh2_dlc11_skill_node_vmp_bloodline_blood_dragon_lord_special_04	1
wh2_dlc11_skill_vmp_bloodline_strigoi_unique_infinite_hatred	wh2_dlc11_skill_node_vmp_bloodline_strigoi_lord_special_01	1
wh2_dlc11_skill_vmp_bloodline_strigoi_unique_curse_of_vorag	wh2_dlc11_skill_node_vmp_bloodline_strigoi_lord_special_04	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_ancient_treeman_ability_01	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_ancient_treeman_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_01	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_ancient_treeman_ability_02	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_ancient_treeman_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_02	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_ancient_treeman_ability_03	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_ancient_treeman_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_03	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_ancient_treeman_ability_04	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_ancient_treeman_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_06	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_ancient_treeman_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_ancient_treeman_ability_06	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_durthu_ability_02	1
wh2_dlc16_skill_wef_ability_sight_beyond_sight	wh2_dlc11_skill_node_wef_durthu_ability_02	1
wh2_dlc16_skill_wef_ability_howl_of_the_forest	wh2_dlc11_skill_node_wef_durthu_ability_04	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_durthu_ability_04	1
wh2_dlc16_skill_wef_ability_howl_of_the_forest	wh2_dlc11_skill_node_wef_durthu_ability_06	1
wh2_dlc16_skill_wef_ability_sight_beyond_sight	wh2_dlc11_skill_node_wef_durthu_ability_06	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_ability_01	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_01	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_ability_02	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_02	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_ability_03	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_03	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_ability_04	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_06	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_ability_06	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_01	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_01	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_01	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_02	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_02	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_02	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_03	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_03	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_03	1
wh2_dlc16_skill_wef_ability_dance_of_loec	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_04	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_04	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_05	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_05	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_06	1
wh_dlc05_skill_wef_army_buff_melee_melee_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_1	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_06	1
wh_dlc05_skill_wef_army_buff_ranged_ranged_ability_2	wh2_dlc11_skill_node_wef_glade_lord_fem_ability_06	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_orion_ability_02	1
wh2_dlc16_skill_wef_ability_sight_beyond_sight	wh2_dlc11_skill_node_wef_orion_ability_02	1
wh2_dlc16_skill_wef_ability_howl_of_the_forest	wh2_dlc11_skill_node_wef_orion_ability_04	1
wh2_dlc16_skill_wef_ability_possessed_by_the_trickster_god	wh2_dlc11_skill_node_wef_orion_ability_04	1
wh2_dlc16_skill_wef_ability_howl_of_the_forest	wh2_dlc11_skill_node_wef_orion_ability_06	1
wh2_dlc16_skill_wef_ability_sight_beyond_sight	wh2_dlc11_skill_node_wef_orion_ability_06	1
wh2_dlc12_skill_lzd_skink_chief_unique_1	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_0	1
wh2_dlc12_skill_lzd_skink_chief_unique_2	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_0	1
wh2_dlc12_skill_lzd_skink_chief_unique_0	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_1	1
wh2_dlc12_skill_lzd_skink_chief_unique_2	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_1	1
wh2_dlc12_skill_lzd_skink_chief_unique_0	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_2	1
wh2_dlc12_skill_lzd_skink_chief_unique_1	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_2	1
wh2_dlc12_skill_lzd_skink_chief_unique_4	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_3	1
wh2_dlc12_skill_lzd_skink_chief_unique_5	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_3	1
wh2_dlc12_skill_lzd_skink_chief_unique_3	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_4	1
wh2_dlc12_skill_lzd_skink_chief_unique_5	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_4	1
wh2_dlc12_skill_lzd_skink_chief_unique_3	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_5	1
wh2_dlc12_skill_lzd_skink_chief_unique_4	wh2_dlc12_skill_lzd_red_crested_skink_chief_horde_unique_5	1
wh2_dlc12_skill_lzd_skink_chief_unique_1	wh2_dlc12_skill_lzd_skink_chief_unique_0	1
wh2_dlc12_skill_lzd_skink_chief_unique_2	wh2_dlc12_skill_lzd_skink_chief_unique_0	1
wh2_dlc12_skill_lzd_skink_chief_unique_0	wh2_dlc12_skill_lzd_skink_chief_unique_1	1
wh2_dlc12_skill_lzd_skink_chief_unique_2	wh2_dlc12_skill_lzd_skink_chief_unique_1	1
wh2_dlc12_skill_lzd_skink_chief_unique_0	wh2_dlc12_skill_lzd_skink_chief_unique_2	1
wh2_dlc12_skill_lzd_skink_chief_unique_1	wh2_dlc12_skill_lzd_skink_chief_unique_2	1
wh2_dlc12_skill_lzd_skink_chief_unique_4	wh2_dlc12_skill_lzd_skink_chief_unique_3	1
wh2_dlc12_skill_lzd_skink_chief_unique_5	wh2_dlc12_skill_lzd_skink_chief_unique_3	1
wh2_dlc12_skill_lzd_skink_chief_unique_3	wh2_dlc12_skill_lzd_skink_chief_unique_4	1
wh2_dlc12_skill_lzd_skink_chief_unique_5	wh2_dlc12_skill_lzd_skink_chief_unique_4	1
wh2_dlc12_skill_lzd_skink_chief_unique_3	wh2_dlc12_skill_lzd_skink_chief_unique_5	1
wh2_dlc12_skill_lzd_skink_chief_unique_4	wh2_dlc12_skill_lzd_skink_chief_unique_5	1
wh2_dlc12_skill_lzd_tehenhauin_4	wh2_dlc12_skill_lzd_tehenhauin_0	1
wh2_dlc12_skill_lzd_tehenhauin_0	wh2_dlc12_skill_lzd_tehenhauin_4	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc12_skill_node_lzd_tiktaqto_generic_3	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_3	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_3	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc12_skill_node_lzd_tiktaqto_generic_3	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_3	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc12_skill_node_lzd_tiktaqto_generic_4	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc12_skill_node_lzd_tiktaqto_generic_4	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_4	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc12_skill_node_lzd_tiktaqto_generic_4	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_4	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc12_skill_node_lzd_tiktaqto_generic_5	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc12_skill_node_lzd_tiktaqto_generic_5	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_5	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_5	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_5	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc12_skill_node_lzd_tiktaqto_generic_6	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_6	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_6	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc12_skill_node_lzd_tiktaqto_generic_6	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_6	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc12_skill_node_lzd_tiktaqto_generic_7	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc12_skill_node_lzd_tiktaqto_generic_7	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_7	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_7	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc12_skill_node_lzd_tiktaqto_generic_7	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc12_skill_node_lzd_tiktaqto_generic_8	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc12_skill_node_lzd_tiktaqto_generic_8	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_8	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc12_skill_node_lzd_tiktaqto_generic_8	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc12_skill_node_lzd_tiktaqto_generic_8	1
wh2_main_skill_skv_campaign_corruptive	wh2_dlc12_skill_node_skv_ikit_claw_campaign_chain_04	1
wh2_main_skill_skv_campaign_dictatorial	wh2_dlc12_skill_node_skv_ikit_claw_campaign_chain_05	1
wh2_dlc12_skill_skv_ikit_personal_6	wh2_dlc12_skill_node_skv_ikit_claw_personal_05	1
wh2_dlc12_skill_skv_ikit_personal_5	wh2_dlc12_skill_node_skv_ikit_claw_personal_06	1
wh2_main_skill_skv_campaign_corruptive	wh2_dlc12_skill_node_skv_master_engineer_campaign_chain_04	1
wh2_main_skill_skv_campaign_dictatorial	wh2_dlc12_skill_node_skv_master_engineer_campaign_chain_05	1
wh2_dlc12_skill_skv_engineer_unique_3	wh2_dlc12_skill_node_skv_master_engineer_unique_02	1
wh2_dlc12_skill_skv_engineer_unique_4	wh2_dlc12_skill_node_skv_master_engineer_unique_02	1
wh2_dlc12_skill_skv_engineer_unique_2	wh2_dlc12_skill_node_skv_master_engineer_unique_03	1
wh2_dlc12_skill_skv_engineer_unique_4	wh2_dlc12_skill_node_skv_master_engineer_unique_03	1
wh2_dlc12_skill_skv_engineer_unique_2	wh2_dlc12_skill_node_skv_master_engineer_unique_04	1
wh2_dlc12_skill_skv_engineer_unique_3	wh2_dlc12_skill_node_skv_master_engineer_unique_04	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc13_skill_gor_rok_blessing_0	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc13_skill_gor_rok_blessing_0	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc13_skill_gor_rok_blessing_0	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc13_skill_gor_rok_blessing_0	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc13_skill_gor_rok_blessing_0	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc13_skill_gor_rok_blessing_1	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc13_skill_gor_rok_blessing_1	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc13_skill_gor_rok_blessing_1	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc13_skill_gor_rok_blessing_1	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc13_skill_gor_rok_blessing_1	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc13_skill_gor_rok_blessing_2	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc13_skill_gor_rok_blessing_2	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc13_skill_gor_rok_blessing_2	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc13_skill_gor_rok_blessing_2	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc13_skill_gor_rok_blessing_2	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc13_skill_gor_rok_blessing_3	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc13_skill_gor_rok_blessing_3	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc13_skill_gor_rok_blessing_3	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc13_skill_gor_rok_blessing_3	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc13_skill_gor_rok_blessing_3	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc13_skill_gor_rok_blessing_4	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc13_skill_gor_rok_blessing_4	1
wh2_main_skill_lzd_blessing_itzl	wh2_dlc13_skill_gor_rok_blessing_4	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc13_skill_gor_rok_blessing_4	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc13_skill_gor_rok_blessing_4	1
wh2_main_skill_lzd_blessing_chotec	wh2_dlc13_skill_gor_rok_blessing_5	1
wh2_main_skill_lzd_blessing_huanchi	wh2_dlc13_skill_gor_rok_blessing_5	1
wh2_main_skill_lzd_blessing_quetzl	wh2_dlc13_skill_gor_rok_blessing_5	1
wh2_main_skill_lzd_blessing_tepok	wh2_dlc13_skill_gor_rok_blessing_5	1
wh2_main_skill_lzd_blessing_tlazcotl	wh2_dlc13_skill_gor_rok_blessing_5	1
wh2_dlc13_skill_lzd_ancient_kroxigor_unique_4	wh2_dlc13_skill_node_ancient_kroxigor_horde_unique_3	1
wh2_dlc13_skill_lzd_ancient_kroxigor_unique_3	wh2_dlc13_skill_node_ancient_kroxigor_horde_unique_4	1
wh2_dlc13_skill_lzd_ancient_kroxigor_unique_4	wh2_dlc13_skill_node_ancient_kroxigor_unique_3	1
wh2_dlc13_skill_lzd_ancient_kroxigor_unique_3	wh2_dlc13_skill_node_ancient_kroxigor_unique_4	1
wh2_dlc17_skill_dwf_master_engineer_grudge_raker	wh2_dlc13_skill_node_emp_hunter_jorek_self_07	1
wh2_main_skill_def_names_of_power_2	wh2_dlc14_skill_node_def_beastmaster_unique_7	1
wh2_main_skill_def_names_of_power_3	wh2_dlc14_skill_node_def_beastmaster_unique_7	1
wh2_main_skill_def_names_of_power_1	wh2_dlc14_skill_node_def_beastmaster_unique_8	1
wh2_main_skill_def_names_of_power_3	wh2_dlc14_skill_node_def_beastmaster_unique_8	1
wh2_main_skill_def_names_of_power_1	wh2_dlc14_skill_node_def_beastmaster_unique_9	1
wh2_main_skill_def_names_of_power_2	wh2_dlc14_skill_node_def_beastmaster_unique_9	1
wh2_main_skill_skv_campaign_corruptive	wh2_dlc14_skill_node_skv_deathmaster_snikch_campaign_1_4	1
wh2_main_skill_skv_campaign_dictatorial	wh2_dlc14_skill_node_skv_deathmaster_snikch_campaign_1_5	1
wh2_main_skill_skv_campaign_corruptive	wh2_dlc14_skill_node_skv_master_assassin_campaign_1_4	1
