key	use_unit_exp_level_range	min_unit_exp_level_inclusive	max_unit_exp_level_inclusive	special_category
wh2_dlc11_cst_cha_vampire_fleet_captain_0	false	-1	-1	
wh2_dlc11_cst_deck_droppers	false	-1	-1	
wh2_dlc11_cst_deckhands_depth_guard	false	-1	-1	
wh2_dlc11_cst_depth_guard	false	-1	-1	
wh2_dlc11_cst_fell_bats	false	-1	-1	
wh2_dlc11_cst_gunnery_mobs	false	-1	-1	
wh2_dlc11_cst_gunnery_mobs_deck_gunner_promethean_gunnery_mobs	false	-1	-1	
wh2_dlc11_cst_inf_all_zombie_deckhands_mobs	false	-1	-1	
wh2_dlc11_cst_inf_count_noctilus_0	false	-1	-1	
wh2_dlc11_cst_inf_deck_gunners_0	false	-1	-1	
wh2_dlc11_cst_inf_deck_gunners_ror_0	false	-1	-1	
wh2_dlc11_cst_inf_depth_guard_0	false	-1	-1	
wh2_dlc11_cst_inf_depth_guard_1	false	-1	-1	
wh2_dlc11_cst_inf_depth_guard_ror_0	false	-1	-1	
wh2_dlc11_cst_inf_sartosa_free_company_0	false	-1	-1	
wh2_dlc11_cst_inf_sartosa_militia_0	false	-1	-1	
wh2_dlc11_cst_inf_syreens	false	-1	-1	
wh2_dlc11_cst_inf_zombie_deckhands_mob_0	false	-1	-1	
wh2_dlc11_cst_inf_zombie_deckhands_mob_1	false	-1	-1	
wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0	false	-1	-1	
wh2_dlc11_cst_inf_zombie_gunnery_mob_0	false	-1	-1	
wh2_dlc11_cst_inf_zombie_gunnery_mob_1	false	-1	-1	
wh2_dlc11_cst_inf_zombie_gunnery_mob_2	false	-1	-1	
wh2_dlc11_cst_inf_zombie_gunnery_mob_3	false	-1	-1	
wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	false	-1	-1	
wh2_dlc11_cst_infantry_melee	false	-1	-1	
wh2_dlc11_cst_infantry_ranged	false	-1	-1	
wh2_dlc11_cst_mon_animated_hulks_0	false	-1	-1	
wh2_dlc11_cst_mon_bloated_corpse_0	false	-1	-1	
wh2_dlc11_cst_mon_mournguls_0	false	-1	-1	
wh2_dlc11_cst_mon_mournguls_ror_0	false	-1	-1	
wh2_dlc11_cst_mon_necrofex_colossus_0	false	-1	-1	
wh2_dlc11_cst_mon_necrofex_colossus_ror_0	false	-1	-1	
wh2_dlc11_cst_mon_rotting_leviathan	false	-1	-1	
wh2_dlc11_cst_mon_rotting_leviathan_0	false	-1	-1	
wh2_dlc11_cst_mon_rotting_prometheans	false	-1	-1	
wh2_dlc11_cst_mon_rotting_prometheans_0	false	-1	-1	
wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0	false	-1	-1	
wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	false	-1	-1	
wh2_dlc11_cst_mon_rotting_prometheans_summoned_0	false	-1	-1	
wh2_dlc11_cst_mon_scurvy_dogs	false	-1	-1	
wh2_dlc11_cst_mon_terrorgheist	false	-1	-1	
wh2_dlc11_cst_mortar_carronade_queen_bess	false	-1	-1	
wh2_dlc11_cst_necrofex_colossus	false	-1	-1	
wh2_dlc11_cst_prometheans_leviathon_colossus	false	-1	-1	
wh2_dlc11_cst_rite_vanguard_monsters	false	-1	-1	
wh2_dlc11_cst_syreen_mournguls	false	-1	-1	
wh2_dlc11_cst_tech_infantry_core	false	-1	-1	
wh2_dlc11_cst_tech_missile_core	false	-1	-1	
wh2_dlc11_cst_terrorgheist_scurvy_dogs_syreen	false	-1	-1	
wh2_dlc11_dwf_bolt_throwers_grudge_thrower_cannon_organ_gun_goblin_hewer	false	-1	-1	
wh2_dlc11_dwf_gyrocopters_gyrobombers_thunderbarge	false	-1	-1	
wh2_dlc11_dwf_irondrakes_flame_cannon	false	-1	-1	
wh2_dlc11_dwf_miners_warriors_longbeards	false	-1	-1	
wh2_dlc11_dwf_quarrellers_thunderers_rangers	false	-1	-1	
wh2_dlc11_dwf_slayers_hammerers_ironbreakers	false	-1	-1	
wh2_dlc11_dwf_vets_all_artillery	true	7	9	
wh2_dlc11_dwf_vets_all_artillery_ror	false	-1	-1	
wh2_dlc11_dwf_vets_miners_warriors_longbeards	true	7	9	
wh2_dlc11_dwf_vets_miners_warriors_longbeards_ror	false	-1	-1	
wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers	true	7	9	
wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers_ror	false	-1	-1	
wh2_dlc11_dwf_vets_slayers_hammerers_ironbreakers	true	7	9	
wh2_dlc11_dwf_vets_slayers_hammerers_ironbreakers_ror	false	-1	-1	
wh2_dlc11_emp_empire_knights_reiksguard_knights_of_the_blazing_sun_knights_of_the_black_rose	false	-1	-1	
wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	false	-1	-1	
wh2_dlc11_emp_greatswords_demigryph_knights	false	-1	-1	
wh2_dlc11_emp_spearmen_swordsmen_flagellants_halberdiers	false	-1	-1	
wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon	true	7	9	
wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon_ror	false	-1	-1	
wh2_dlc11_emp_vets_all_melee_cavalry_ror	false	-1	-1	
wh2_dlc11_emp_vets_all_melee_infantry_ror	false	-1	-1	
wh2_dlc11_emp_vets_all_missile_units_ror	false	-1	-1	
wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	true	7	9	
wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_ror	false	-1	-1	
wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights	true	7	9	
wh2_dlc11_emp_vets_greatswords_halberds_reiksguard_knights_of_the_blazing_sun_demigryph_knights_ror	false	-1	-1	
wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights	true	7	9	
wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights_ror	false	-1	-1	
wh2_dlc11_grn_all_goblin_ranged_infantry	false	-1	-1	
wh2_dlc11_grn_all_melee_cav_orc_boar_chariot_squig_herd	false	-1	-1	
wh2_dlc11_grn_all_orc_infantry	false	-1	-1	
wh2_dlc11_grn_all_ranged_cavalry_chariots	false	-1	-1	
wh2_dlc11_grn_orc_arrer_boyz_savage_orc_arrer_boyz	false	-1	-1	
wh2_dlc11_grn_rock_lobber_doom_diver	false	-1	-1	
wh2_dlc11_grn_trolls_giant_arachnarok	false	-1	-1	
wh2_dlc11_grn_vets_all_goblin_squig	true	7	9	
wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon	true	7	9	
wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror	false	-1	-1	
wh2_dlc11_grn_vets_all_goblin_squig_ror	false	-1	-1	
wh2_dlc11_grn_vets_all_orc	true	7	9	
wh2_dlc11_grn_vets_all_orc_ror	false	-1	-1	
wh2_dlc11_grn_vets_rock_lobber_doom_diver	true	7	9	
wh2_dlc11_grn_vets_rock_lobber_doom_diver_ror	false	-1	-1	
wh2_dlc11_grn_vets_trolls_giant_arachnarok	true	7	9	
wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror	false	-1	-1	
wh2_dlc11_nor_fimir_giant_mammoth	false	-1	-1	
wh2_dlc11_nor_manticore_frost_wyrm	false	-1	-1	
wh2_dlc11_nor_marauder_hunters_marauder_horsemen	false	-1	-1	
wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false	-1	-1	
wh2_dlc11_nor_skin_wolves_trolls	false	-1	-1	
wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen	true	7	9	
wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	true	7	9	
wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions_ror	false	-1	-1	
wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir	true	7	9	
wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir_ror	false	-1	-1	
wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	true	7	9	
wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots_ror	false	-1	-1	
wh2_dlc11_nor_warhounds_ice_wolves_chariots	false	-1	-1	
wh2_dlc11_vmp_all_skeleton_zombie_melee_infantry	false	-1	-1	
wh2_dlc11_vmp_black_knights_blood_knights	false	-1	-1	
wh2_dlc11_vmp_book_of_arkhan_tech_melee_infantry	false	-1	-1	
wh2_dlc11_vmp_cairn_wraith_hex_wraith_mourngul	false	-1	-1	
wh2_dlc11_vmp_corspe_cart_mortis_engine_black_coach	false	-1	-1	
wh2_dlc11_vmp_crypt_horrors_vargheist_terrorgheist_varghulf	false	-1	-1	
wh2_dlc11_vmp_dire_wolves_fell_bats	false	-1	-1	
wh2_dlc11_vmp_fell_bats_dire_wolves	false	-1	-1	
wh2_dlc11_vmp_sylvanian_missile_units	false	-1	-1	
wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths	true	7	9	
wh2_dlc11_vmp_vets_all_knights_corpse_cart_mortis_engine_black_coach_hexwraiths_ror	false	-1	-1	
wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs_mournguls	true	7	9	
wh2_dlc11_vmp_vets_crypt_horrors_ghouls_dire_wolves_varghulfs_ror	false	-1	-1	
wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists	true	7	9	
wh2_dlc11_vmp_vets_fell_bats_vargheists_terrorgheists_ror	false	-1	-1	
wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths	true	7	9	
wh2_dlc11_vmp_vets_zombies_skeletons_grave_guard_cairn_wraiths_ror	false	-1	-1	
wh2_dlc11_vmp_zombies_skeletons_ghouls_graveguard	false	-1	-1	
wh2_dlc11_wef_eternal_guard_dryads	false	-1	-1	
wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers	false	-1	-1	
wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn	false	-1	-1	
wh2_dlc11_wef_glade_riders_wild_riders_sisters_of_the_thorn_zoats_great_stag_knights	false	-1	-1	
wh2_dlc11_wef_hawk_riders_great_eagle_forest_dragon	false	-1	-1	
wh2_dlc11_wef_tree_kin_treeman	false	-1	-1	
wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers	true	7	9	
wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers_ror	false	-1	-1	
wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers	true	7	9	
wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers_ror	false	-1	-1	
wh2_dlc11_wef_vets_glade_riders_sisters_of_the_thorn_hawk_riders	true	7	9	
wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle	true	7	9	
wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle_ror	false	-1	-1	
wh2_dlc11_wef_vets_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_great_stags_zoats	true	7	9	
wh2_dlc11_wef_vets_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_great_stags_zoats_ror	false	-1	-1	
wh2_dlc11_wef_wardancers_wildwood_rangers	false	-1	-1	
wh2_dlc12_lzd_ark_of_sotek	false	-1	-1	
wh2_dlc12_lzd_cav_terradon_riders_ror_0	false	-1	-1	
wh2_dlc12_lzd_mon_ancient_stegadon_1	false	-1	-1	
wh2_dlc12_lzd_mon_bastiladon_3	false	-1	-1	
wh2_dlc12_lzd_red_crested_skinks	false	-1	-1	
wh2_dlc12_skv_cha_doomflayer	false	-1	-1	
wh2_dlc12_skv_cha_doomwheel	false	-1	-1	
wh2_dlc12_skv_doomflayers	false	-1	-1	
wh2_dlc12_skv_doomwheel_doomflayers_vets	true	7	9	
wh2_dlc12_skv_doomwheel_doomflayers_vets_ror	false	-1	-1	
wh2_dlc12_skv_ikit_claw	false	-1	-1	
wh2_dlc12_skv_jezzail	false	-1	-1	
wh2_dlc12_skv_ratling	false	-1	-1	
wh2_dlc12_skv_tech_lab_units	false	-1	-1	tech_lab
wh2_dlc12_skv_warpfire	false	-1	-1	
wh2_dlc13_emp_elector_count_reward_units	false	-1	-1	elector_counts
wh2_dlc13_emp_huntsmen_archers	false	-1	-1	
wh2_dlc13_emp_imperial_supply	false	-1	-1	
wh2_dlc13_emp_war_wagon	false	-1	-1	
wh2_dlc13_emp_war_wagon_0	false	-1	-1	
wh2_dlc13_lzd_mon_dread_saurian_0	false	-1	-1	
wh2_dlc13_lzd_mon_dread_saurian_1	false	-1	-1	
wh2_dlc13_lzd_skinks_saurus_temple_guards	false	-1	-1	
wh2_dlc14_brt_repanse	false	-1	-1	
wh2_dlc14_def_bloodwrack_medusa	false	-1	-1	
wh2_dlc14_def_cha_malus	false	-1	-1	
wh2_dlc14_def_cha_tzarkan	false	-1	-1	
wh2_dlc14_def_malus_darkblade_foot	false	-1	-1	
wh2_dlc14_def_malus_darkblade_spite	false	-1	-1	
wh2_dlc14_def_medusa	false	-1	-1	
wh2_dlc14_def_medusa_rank7	true	7	9	
wh2_dlc14_def_medusa_ror	false	-1	-1	
wh2_dlc14_def_scourgerunner_chariots	false	-1	-1	
wh2_dlc14_def_scourgerunner_chariots_rank7	true	7	9	
wh2_dlc14_def_scourgerunner_chariots_ror	false	-1	-1	
wh2_dlc14_skv_all_eshin	false	-1	-1	
wh2_dlc14_skv_all_except_eshin	false	-1	-1	
wh2_dlc14_skv_poison_wind_globaldier_death_globe	false	-1	-1	
wh2_dlc14_skv_poison_wind_mortar	false	-1	-1	
wh2_dlc14_skv_snikch	false	-1	-1	
wh2_dlc14_skv_warp_grinder	false	-1	-1	
wh2_dlc15_grn_all_boyz_and_big_uns	false	-1	-1	
wh2_dlc15_grn_goblin_rider_squig_chariots	false	-1	-1	
wh2_dlc15_grn_mon_rogue_idol	false	-1	-1	
wh2_dlc15_grn_mon_rogue_idol_ror	false	-1	-1	
wh2_dlc15_grn_mon_trolls_giants	false	-1	-1	
wh2_dlc15_grn_regular_goblins	false	-1	-1	
wh2_dlc15_grn_spell_casters	false	-1	-1	
wh2_dlc15_grn_spider_units	false	-1	-1	
wh2_dlc15_grn_veh_snotling_pump_wagon_all	false	-1	-1	
wh2_dlc15_grn_vets_mon_rogue_idol	true	7	9	
wh2_dlc15_grn_vets_snotling_pump_wagon_ror	false	-1	-1	
wh2_dlc15_grn_waaagh_units	false	-1	-1	elector_counts
wh2_dlc15_hef_all_spear_inf	false	-1	-1	
wh2_dlc15_hef_inf_archers_ror_0	false	-1	-1	
wh2_dlc15_hef_martial_passives	false	-1	-1	
wh2_dlc15_hef_rangers	false	-1	-1	
wh2_dlc15_hef_shielded	false	-1	-1	
wh2_dlc15_hef_silverin_guard	false	-1	-1	
wh2_dlc15_hef_war_lion_chariots	false	-1	-1	
wh2_dlc15_hef_war_lions	false	-1	-1	
wh2_dlc15_imrik_dragons	false	-1	-1	
wh2_dlc15_mistwalkers	false	-1	-1	mistwalker
wh2_dlc15_mistwalkers_melee	false	-1	-1	
wh2_dlc15_mistwalkers_ranged	false	-1	-1	
wh2_dlc16_chs_marauders_rank7	true	7	9	
wh2_dlc16_clan_moulder_rank7	true	7	9	
wh2_dlc16_clan_moulder_rank7_ror	false	-1	-1	
wh2_dlc16_clan_moulder_units	false	-1	-1	
wh2_dlc16_drycha_monstermash	false	-1	-1	
wh2_dlc16_malevolent_trees	false	-1	-1	
wh2_dlc16_sisters_of_twilight	false	-1	-1	
wh2_dlc16_sisters_of_twilight_ceithin_har_only	false	-1	-1	
wh2_dlc16_sisters_of_twilight_gwindalor_only	false	-1	-1	
wh2_dlc16_skv_rat_ogres_mutant_rat_ogres	false	-1	-1	
wh2_dlc16_skv_scurry_away	false	-1	-1	
wh2_dlc16_skv_wolf_rats_brood_horrors	false	-1	-1	
wh2_dlc16_throt_flesh_lab_pool	false	-1	-1	tech_lab
wh2_dlc16_wef_ancient_treemen	false	-1	-1	
wh2_dlc16_wef_cha_malicious_branchwraith_beasts_0	false	-1	-1	
wh2_dlc16_wef_dragons_dragon_mounts	false	-1	-1	
wh2_dlc16_wef_dragons_zoats_treemen	false	-1	-1	
wh2_dlc16_wef_dryad_ror	false	-1	-1	
wh2_dlc16_wef_dryads_rank_7	true	7	9	
wh2_dlc16_wef_drycha_wolves_spiders	false	-1	-1	
wh2_dlc16_wef_mon_cave_bats	false	-1	-1	
wh2_dlc16_wef_mon_malicious_treeman_0	false	-1	-1	
wh2_dlc16_wef_non_dragon_mounts	false	-1	-1	
wh2_dlc16_wef_zoats	false	-1	-1	
wh2_dlc17_bst_beasts	false	-1	-1	
wh2_dlc17_bst_chariot_units	false	-1	-1	
wh2_dlc17_bst_monsters_and_beasts	false	-1	-1	
wh2_dlc17_bst_spawn_giant_jabberslythe_ghorgon	false	-1	-1	
wh2_dlc17_bst_unit_cap_bestigor_herd	false	-1	-1	
wh2_dlc17_bst_unit_cap_centigors	false	-1	-1	
wh2_dlc17_bst_unit_cap_centigors_great_weapons	false	-1	-1	
wh2_dlc17_bst_unit_cap_centigors_throwing_axes	false	-1	-1	
wh2_dlc17_bst_unit_cap_chaos_spawn	false	-1	-1	
wh2_dlc17_bst_unit_cap_chaos_warhounds	false	-1	-1	
wh2_dlc17_bst_unit_cap_chaos_warhounds_poison	false	-1	-1	
wh2_dlc17_bst_unit_cap_cygor	false	-1	-1	
wh2_dlc17_bst_unit_cap_ghorgon	false	-1	-1	
wh2_dlc17_bst_unit_cap_giant	false	-1	-1	
wh2_dlc17_bst_unit_cap_gor_herd	false	-1	-1	
wh2_dlc17_bst_unit_cap_gor_herd_shields	false	-1	-1	
wh2_dlc17_bst_unit_cap_harpies	false	-1	-1	
wh2_dlc17_bst_unit_cap_jabberslythe	false	-1	-1	
wh2_dlc17_bst_unit_cap_minotaurs	false	-1	-1	
wh2_dlc17_bst_unit_cap_minotaurs_great_weapons	false	-1	-1	
wh2_dlc17_bst_unit_cap_minotaurs_shield	false	-1	-1	
wh2_dlc17_bst_unit_cap_razorgor_chariots	false	-1	-1	
wh2_dlc17_bst_unit_cap_razorgor_herd	false	-1	-1	
wh2_dlc17_bst_unit_cap_tuskgor_chariots	false	-1	-1	
wh2_dlc17_bst_unit_cap_ungor_herd	false	-1	-1	
wh2_dlc17_bst_unit_cap_ungor_raiders	false	-1	-1	
wh2_dlc17_bst_unit_cap_ungor_spearmen_herd	false	-1	-1	
wh2_dlc17_bst_vets_spawn_minotaur_giant_ghorgon_jabberslythe	true	7	9	
wh2_dlc17_bst_vets_spawn_minotaur_giant_ghorgon_jabberslythe_ror	false	-1	-1	
wh2_dlc17_bst_wargor_chariot_mounts	false	-1	-1	
wh2_dlc17_bst_wargor_unmounted	false	-1	-1	
wh2_dlc17_bst_warhounds_harpies	false	-1	-1	
wh2_dlc17_bst_warhounds_harpies_razorgor_herd	false	-1	-1	
wh2_dlc17_cairnwraith_hexwraith_rank7	true	7	9	
wh2_dlc17_cairnwraith_hexwraith_ror	false	-1	-1	
wh2_dlc17_dwf_miners_longbeard_great_weapons	false	-1	-1	
wh2_dlc17_dwf_quarrelgrudgebolts	false	-1	-1	
wh2_dlc17_graveguard_blackknights_rank7	true	7	9	
wh2_dlc17_graveguard_blackknights_ror	false	-1	-1	
wh2_dlc17_spawn_jabberslythe	false	-1	-1	
wh2_dlc17_throgg_focus_units	false	-1	-1	
wh2_dlc17_throgg_focus_units_excluding_fimir	false	-1	-1	
wh2_dlc17_volkmar_focus_units	false	-1	-1	
wh2_dlc17_wulfrik_focus_units	false	-1	-1	
wh2_dlc23_emp_elector_count_emperors_wrath	false	-1	-1	elector_counts
wh2_dlc23_emp_elector_count_knight_of_morr	false	-1	-1	elector_counts
wh2_hef_hef_phoenix	false	-1	-1	
wh2_main_def_cha_sorceress_dark_0	false	-1	-1	
wh2_main_def_death_hag_0	false	-1	-1	
wh2_main_def_inf_black_ark_corsairs_0	false	-1	-1	
wh2_main_def_inf_black_ark_corsairs_1	false	-1	-1	
wh2_main_emp_basic_empire_knight	false	-1	-1	
wh2_main_hef_cav_ellyrian_reavers_1	false	-1	-1	
wh2_main_hef_cav_tiranoc_chariot	false	-1	-1	
wh2_main_hef_cha_mage_high_0	false	-1	-1	
wh2_main_hef_moranions_wayshard	false	-1	-1	
wh2_main_lzd_blessed_units	false	-1	-1	blessed_spawning
wh2_main_lzd_cav_cold_one_spearriders_blessed_0	false	-1	-1	
wh2_main_lzd_cav_horned_ones_blessed_0	false	-1	-1	
wh2_main_lzd_cav_terradon_riders_blessed_1	false	-1	-1	
wh2_main_lzd_cha_skink_priest_beasts_0	false	-1	-1	
wh2_main_lzd_chameleon	false	-1	-1	
wh2_main_lzd_inf_chameleon_skinks_blessed_0	false	-1	-1	
wh2_main_lzd_inf_saurus_spearmen_blessed_1	false	-1	-1	
wh2_main_lzd_inf_saurus_warriors_blessed_1	false	-1	-1	
wh2_main_lzd_inf_skink_skirmishers_blessed_0	false	-1	-1	
wh2_main_lzd_inf_temple_guards_blessed	false	-1	-1	
wh2_main_lzd_mon_ancient_stegadon	false	-1	-1	
wh2_main_lzd_mon_bastiladon_0	false	-1	-1	
wh2_main_lzd_mon_bastiladon_1	false	-1	-1	
wh2_main_lzd_mon_bastiladon_2	false	-1	-1	
wh2_main_lzd_mon_bastiladon_blessed_2	false	-1	-1	
wh2_main_lzd_mon_carnosaur_blessed_0	false	-1	-1	
wh2_main_lzd_mon_kroxigors_blessed	false	-1	-1	
wh2_main_lzd_mon_stegadon_0	false	-1	-1	
wh2_main_lzd_mon_stegadon_1	false	-1	-1	
wh2_main_lzd_mon_stegadon_blessed_1	false	-1	-1	
wh2_main_ror_units_all	false	-1	-1	renown
wh2_main_skv_cha_plague_priest_0	false	-1	-1	
wh2_main_skv_cha_warlock_engineer	false	-1	-1	
wh2_pro06_tmb_mon_bone_giant_0	false	-1	-1	
wh2_pro06_tmb_vet_bone_giant	true	7	9	
wh2_twa02_wef_glade_captain_eagle	false	-1	-1	
wh2_twa02_wef_glade_captain_horse_stag	false	-1	-1	
wh2_twa02_wef_glade_captain_unmounted	false	-1	-1	
wh2_twa02_wef_glade_lords_glade_captains	false	-1	-1	
wh2_twa03_rakarth_monsters_in_monster_pen	false	-1	-1	rakarth_beasts
wh2_twa03_rakarth_non_monstrous_monsters	false	-1	-1	
wh3_all_spellcasters	false	-1	-1	
wh3_dlc20_chs_aspiring_champions_only	false	-1	-1	
wh3_dlc20_chs_aspiring_champions_only_rank7	true	7	9	
wh3_dlc20_chs_chaos_knights	false	-1	-1	
wh3_dlc20_chs_chaos_spawn_all	false	-1	-1	
wh3_dlc20_chs_chaos_spawn_all_rank7	true	7	9	
wh3_dlc20_chs_chaos_spawn_all_rank7_ror	false	-1	-1	
wh3_dlc20_chs_daemon_units	false	-1	-1	
wh3_dlc20_chs_dual_axe_units_rank_1	true	1	9	
wh3_dlc20_chs_dual_axe_units_rank_2	true	2	9	
wh3_dlc20_chs_dual_axe_units_rank_3	true	3	9	
wh3_dlc20_chs_dual_axe_units_rank_4	true	4	9	
wh3_dlc20_chs_dual_axe_units_rank_5	true	5	9	
wh3_dlc20_chs_dual_axe_units_rank_6	true	6	9	
wh3_dlc20_chs_dual_axe_units_rank_7	true	7	9	
wh3_dlc20_chs_dual_axe_units_rank_8	true	8	9	
wh3_dlc20_chs_dual_axe_units_rank_9	true	9	9	
wh3_dlc20_chs_great_weapon_units_rank_1	true	1	9	
wh3_dlc20_chs_great_weapon_units_rank_2	true	2	9	
wh3_dlc20_chs_great_weapon_units_rank_3	true	3	9	
wh3_dlc20_chs_great_weapon_units_rank_4	true	4	9	
wh3_dlc20_chs_great_weapon_units_rank_5	true	5	9	
wh3_dlc20_chs_great_weapon_units_rank_6	true	6	9	
wh3_dlc20_chs_great_weapon_units_rank_7	true	7	9	
wh3_dlc20_chs_great_weapon_units_rank_8	true	8	9	
wh3_dlc20_chs_great_weapon_units_rank_9	true	9	9	
wh3_dlc20_chs_hellscourge_units_rank_1	true	1	9	
wh3_dlc20_chs_hellscourge_units_rank_2	true	2	9	
wh3_dlc20_chs_hellscourge_units_rank_3	true	3	9	
wh3_dlc20_chs_hellscourge_units_rank_4	true	4	9	
wh3_dlc20_chs_hellscourge_units_rank_5	true	5	9	
wh3_dlc20_chs_hellscourge_units_rank_6	true	6	9	
wh3_dlc20_chs_hellscourge_units_rank_7	true	7	9	
wh3_dlc20_chs_hellscourge_units_rank_8	true	8	9	
wh3_dlc20_chs_hellscourge_units_rank_9	true	9	9	
wh3_dlc20_chs_inf_aspiring_champions_mtze_ror	false	-1	-1	
wh3_dlc20_chs_inf_chaos_warhounds_all	false	-1	-1	
wh3_dlc20_chs_juggernauts	false	-1	-1	
wh3_dlc20_chs_khorne_daemon_units	false	-1	-1	
wh3_dlc20_chs_khorne_marked_units	false	-1	-1	
wh3_dlc20_chs_marauders_inf_only	false	-1	-1	
wh3_dlc20_chs_marauders_inf_only_rank7	true	7	9	
wh3_dlc20_chs_nurgle_daemon_units	false	-1	-1	
wh3_dlc20_chs_nurgle_marked_units	false	-1	-1	
wh3_dlc20_chs_slaanesh_daemon_units	false	-1	-1	
wh3_dlc20_chs_slaanesh_marked_units	false	-1	-1	
wh3_dlc20_chs_spear_halberd_units_rank_1	true	1	9	
wh3_dlc20_chs_spear_halberd_units_rank_2	true	2	9	
wh3_dlc20_chs_spear_halberd_units_rank_3	true	3	9	
wh3_dlc20_chs_spear_halberd_units_rank_4	true	4	9	
wh3_dlc20_chs_spear_halberd_units_rank_5	true	5	9	
wh3_dlc20_chs_spear_halberd_units_rank_6	true	6	9	
wh3_dlc20_chs_spear_halberd_units_rank_7	true	7	9	
wh3_dlc20_chs_spear_halberd_units_rank_8	true	8	9	
wh3_dlc20_chs_spear_halberd_units_rank_9	true	9	9	
wh3_dlc20_chs_tzeentch_daemon_units	false	-1	-1	
wh3_dlc20_chs_tzeentch_marked_units	false	-1	-1	
wh3_dlc20_chs_und_all	false	-1	-1	
wh3_dlc20_chs_unmarked_units	false	-1	-1	
wh3_dlc20_chs_warshrine_units	false	-1	-1	
wh3_dlc20_kho_cav_skullcrushers_mkho_ror	false	-1	-1	
wh3_dlc20_kho_daemons	false	-1	-1	
wh3_dlc20_kho_forsaken_of_khorne	false	-1	-1	
wh3_dlc20_kho_marauders_marauder_horsemen_of_khorne	false	-1	-1	
wh3_dlc20_kho_marauders_of_khorne_rank_7	true	7	9	
wh3_dlc20_kho_warshrine_khorne	false	-1	-1	
wh3_dlc20_kho_warshrine_khorne_rank_7	true	7	9	
wh3_dlc20_marauder_horsemen_all	false	-1	-1	
wh3_dlc20_marauder_horsemen_all_rank7	true	7	9	
wh3_dlc20_nur_marauder_horsemen_mnur	false	-1	-1	
wh3_dlc20_nur_marauders_nurgle	false	-1	-1	
wh3_dlc20_nur_marauders_nurgle_rank_7	true	7	9	
wh3_dlc20_nur_warhounds_poison_nurgle	false	-1	-1	
wh3_dlc20_nur_warhounds_poison_nurgle_rank_7	true	7	9	
wh3_dlc20_nur_warriors_nurgle	false	-1	-1	
wh3_dlc20_nur_warriors_rank_7	true	7	9	
wh3_dlc20_nur_warshrine_nurgle	false	-1	-1	
wh3_dlc20_nur_warshrine_nurgle_rank_7	true	7	9	
wh3_dlc20_sla_daemons	false	-1	-1	
wh3_dlc20_sla_forsaken_slaanesh	false	-1	-1	
wh3_dlc20_sla_forsaken_slaanesh_rank_7	true	7	9	
