name	distance_scaled	density_scaled	event_start	event_stop	grouping_size	max_distance	split	split_close	split_far	split_offset	spotlight	use_reverb	max_start_delay_near	max_start_delay_far	stop_delay	min_refire_time	size_game_parameter	grouping_switch	linked_group_sound	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	grouping	rtpc_1_max_grouping_difference	rtpc_2_max_grouping_difference	size_scaler	min_distance	dual_group_sound	min_size	one_shot_influence_duration	scaled_azimuth_rtpc	doppler_rtpc_name	obstruction_size	trigger_charge_time_to_target	disable_group_merging	grid_multiplier	focus_pool
wh2_dlc13_grp_ability_arrow_of_aqshy_impact	false	false	Battle_IND_Magic_Arrow_Of_Aqshy_Impact		3.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.4000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_ability_arrows_of_aqshy_inflight	false	false	Battle_IND_Magic_Arrow_Of_Aqshy_Inflight_Start	Battle_IND_Magic_Arrow_Of_Aqshy_Inflight_Stop	50.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.6000	0.1500	0.5000	Battle_Group_Size								100.0000	40.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_ability_ishas_rain_impact	false	false	Battle_IND_Magic_Ishas_Rain_Impact		60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	4.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_ability_ishas_rain_inflight	false	false	Battle_IND_Magic_Ishas_Rain_Inflight_Start	Battle_IND_Magic_Ishas_Rain_Inflight_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	0.2000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_ability_ishas_rain_start	false	false	Battle_IND_Magic_Ishas_Rain_Start		60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	8.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_vocalisation_goblin_idle	false	false	Battle_Group_Vocalisation_Goblin_Idle_Play	Battle_Group_Vocalisation_Goblin_Idle_Stop	18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc13_grp_vocalisation_griffin_demigryph_charge	false	false	Battle_Group_Vox_Oneshot_Grifin_Demigryph_Charge_new	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	4.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh2_dlc14_ability_blood_price	false	false	Battle_IND_Magic_Blood_Price_Loop_Start	Battle_IND_Magic_Blood_Price_Loop_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_ability_daemons_curse	false	false	Battle_IND_Magic_Daemons_Curse_Loop_Start	Battle_IND_Magic_Daemons_Curse_Loop_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_ability_doppelgang	false	false	Battle_IND_Magic_Doppelgang_Loop_Start	Battle_IND_Magic_Doppelgang_Loop_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_ability_reaper_of_souls	false	false	Battle_IND_Magic_Reaper_of_Souls_Debuff_Loop_Start	Battle_IND_Magic_Reaper_of_Souls_Debuff_Loop_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_grp_projectile_master_assassin_throwing_star	false	false	Battle_Individual_Projectile_Ninja_Star_InFlight_Play	Battle_Individual_Projectile_Ninja_Star_InFlight_Stop	18.0000	100.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.1500	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc14_grp_projectile_poison_wind_mortar_ROR_globe_explosion	false	false	Battle_Group_Projectile_Poison_Wind_RoR_Globe_Explosion		13.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.5000	Battle_Group_Size_Blasting_Charge								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc14_grp_projectile_poison_wind_mortar_shrapnel_incoming	false	false	Battle_Group_Projectile_Poison_Wind_RoR_Globe_Incoming_play	Battle_Group_Projectile_Poison_Wind_RoR_Globe_Incoming_stop	40.0000	120.0000	false	0.0000	0.0000	0.0000	false	true	2.0000	2.0000	5.0000	5.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc14_grp_spell_stealth_warp_stars_impact	false	false	Battle_IND_Magic_Warp_Stars_Impact		10.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.0500	0.0500	0.0000	1.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc14_grp_spell_stealth_warp_stars_inflight	false	false	Battle_IND_Magic_Warp_Stars_Inflight_Start	Battle_IND_Magic_Warp_Stars_Inflight_Stop	30.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.6000	0.1500	0.5000	Battle_Group_Size			Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact				3.0000	40.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_ruin_flensing_ruin	false	false	Battle_IND_Magic_Ruin_Flensing_Ruin_Debuff_Start	Battle_IND_Magic_Ruin_Flensing_Ruin_Debuff_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_ruin_flensing_ruin_upgraded	false	false	Battle_IND_Magic_Ruin_Upgraded_Flensing_Ruin_Upgraded_Debuff_Start	Battle_IND_Magic_Ruin_Upgraded_Flensing_Ruin_Upgraded_Debuff_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_stealth_armour_of_darkness	false	false	Battle_IND_Magic_Stealth_Armour_of_Darkness_Start	Battle_IND_Magic_Stealth_Armour_of_Darkness_Stop	35.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_stealth_armour_of_darkness_upgraded	false	false	Battle_IND_Magic_Stealth_Armour_of_Darkness_Start	Battle_IND_Magic_Stealth_Armour_of_Darkness_Stop	300.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_stealth_brittle_bone	false	false	Battle_IND_Magic_Stealth_Brittle_Bone_Start	Battle_IND_Magic_Stealth_Brittle_Bone_Stop	35.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_stealth_brittle_bone_upgraded	false	false	Battle_IND_Magic_Stealth_Brittle_Bone_Start	Battle_IND_Magic_Stealth_Brittle_Bone_Stop	300.0000	700.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc14_spell_stealth_skitterleap	false	false	Battle_IND_Magic_Stealth_Skitterleap_Start	Battle_IND_Magic_Stealth_Skitterleap_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_abilities_arachneruption_impact	false	false	Battle_IND_Magic_Arachneruption_impact		7.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.2000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_abilities_arachneruption_start	false	false	Battle_IND_Magic_Arachneruption_start	Battle_IND_Magic_Arachneruption_Launch_stop	20.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	5.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_abilities_rubble_and_ruin_impact	false	false	IND_Magic_SABL_Rubble_And_Ruin_Impact		8.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.4000	0.0000	0.5000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc15_ability_envelop_in_mist_group	false	false	Battle_IND_Magic_Envelop_In_Mist_Loop_Start	Battle_IND_Magic_Envelop_In_Mist_Loop_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_ability_helm_of_yvreese_group	false	false	Battle_IND_Magic_Helm_Of_Yvreese_Loop_Start	Battle_IND_Magic_Helm_Of_Yvreese_Loop_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_ability_wardens_cage_group	false	false	Battle_IND_Magic_Wardens_Cage_Start	Battle_IND_Magic_Wardens_Cage_Stop	350.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_grp_ability_mist_walkers_barrage_impact	false	false	Battle_IND_Magic_Mistwalkers_Barrage_Impact		60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	4.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_grp_ability_mist_walkers_barrage_inflight	false	false	Battle_IND_Magic_Mistwalkers_Barrage_Inflight_Start	Battle_IND_Magic_Mistwalkers_Barrage_Inflight_Stop	60.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.0000	0.2000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_grp_ability_vine_dragon_scales	false	false	Battle_IND_Magic_Vine_Dragon_Scales_Loop_Start	Battle_IND_Magic_Vine_Dragon_Scales_Loop_Stop	35.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc15_grp_projectile_doom_diver_impact	false	false	Battle_Individual_Ability_Projectile_dlc15_Doom_Diver_Impact		8.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.4000	0.0000	0.1500	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc15_grp_vocalisation_war_lion_charge	false	false	Battle_Group_Vocalisation_dlc15_war_lion_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	4.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh2_dlc15_grp_vocalisation_war_lion_unit_response	false	false	Battle_Group_Vocalisation_dlc15_war_lion_Unit_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc16_ability_loecs_blessing	false	false	Battle_IND_Magic_Loecs_Blessing_Loop_Start	Battle_IND_Magic_Loecs_Blessing_Loop_Stop	300.0000	500.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_explosion_snotling_pump_wagon_spore	false	false	Battle_Group_Projectile_Snotling_Pump_Wagon_Spore_Explosion_Sweetener		10.0000	100.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.2000	0.0000	0.2000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_projectile_talon_of_dusk_fire	false	false	Battle_Group_Projectile_Talon_of_Dusk_Arrow_Fire		15.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_projectile_talon_of_dusk_impact	true	true	Battle_Group_Projectile_Talon_of_Dusk_Arrow_Group_Impact		18.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.1000	0.0000	0.7000	Battle_Group_Size								100.0000	100.0000	1.5000	0.0000		2.0000	0.5000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_projectile_talon_of_dusk_inflight	false	false	Battle_Group_Projectile_Talon_of_Dusk_Arrow_Inflight_Play	Battle_Group_Projectile_Talon_of_Dusk_Arrow_Inflight_Stop	18.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.1500	0.5000	Battle_Group_Size			Battle_Projectile_Time_Till_Impact	Projectile_Time_Till_Impact				100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_vocalisation_wolf_rat_charge	false	false	Battle_Group_Vocalisation_dlc16_wolf_rat_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	4.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh2_dlc16_grp_vocalisation_wolf_rat_idle	false	false	Battle_Group_Vocalisation_dlc16_wolf_rat_idle_Play	Battle_Group_Vocalisation_dlc16_wolf_rat_idle_Stop	18.0000	400.0000	false	5.0000	15.0000	15.0000	false	true	0.0000	0.0000	0.4000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc16_grp_vocalisation_wolf_rat_unit_response	false	false	Battle_Group_Vocalisation_dlc16_wolf_rat_Unit_Response		32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_abilities_xapatis_sanctum_impact	false	false	GRP_Magic_DLC17_SABL_Xapatis_Sanctum_Impact		8.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.2000	0.4000	0.0000	0.5000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_ability_rune_of_breaking	false	false	IND_Magic_DLC17_Thorek_Rune_Of_Breaking_Play	IND_Magic_DLC17_Thorek_Rune_Of_Breaking_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_ability_rune_of_negation	false	false	IND_Magic_DLC17_Thorek_Rune_Of_Negation_Play	IND_Magic_DLC17_Thorek_Rune_Of_Negation_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_ability_rune_of_oath_and_steel	false	false	IND_Magic_DLC17_Thorek_Rune_Of_Oath_and_Steel_Play	IND_Magic_DLC17_Thorek_Rune_Of_Oath_and_Steel_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_ability_rune_of_slowness	false	false	IND_Magic_DLC17_Thorek_Rune_Of_Slowness_Play	IND_Magic_DLC17_Thorek_Rune_Of_Slowness_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_ability_rune_of_speed	false	false	IND_Magic_DLC17_Thorek_Rune_Of_Speed_Play	IND_Magic_DLC17_Thorek_Rune_Of_Speed_Stop	300.0000	300.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Magic_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.0000			0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_movement_chariots_metal	false	false	Battle_Group_Movement_Chariot_Metal_Play	Battle_Group_Movement_Chariot_Metal_Stop	30.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.1500	0.5000	Battle_Group_Size	Battle_Ground_Type		Battle_War_Machine_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8000	0.6000	1.0000	0.0000		3.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.2000	
wh2_dlc17_grp_movement_chariots_wood	false	false	Battle_Group_Movement_Chariot_Wood_Play	Battle_Group_Movement_Chariot_Wood_Stop	30.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.1500	0.5000	Battle_Group_Size	Battle_Ground_Type		Battle_War_Machine_Speed	Entity_Speed_Moving	Battle_Group_Movement_Cohesion	Entity_Cohesion		0.8000	0.6000	1.0000	0.0000		3.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.2000	
wh2_dlc17_grp_projectile_centigor_throwing_axe_launch	false	false	Battle_Group_Projectile_Centigor_Throwing_Axe_Launch		20.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_projectile_centigor_throwing_axes_impact	false	false	Battle_Group_Projectile_DLC17_Centigor_Throwing_Axes_Impact		20.0000	80.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.4000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_projectile_centigor_throwing_axes_inflight	false	false	Battle_Group_Projectile_Centigor_Throwing_Axe_InFlight_Play	Battle_Group_Projectile_Centigor_Throwing_Axe_InFlight_Stop	50.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.6000	0.1500	0.5000	Battle_Group_Size								100.0000	40.0000	1.0000	0.0000		6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_projectile_chamaeleon_stalkers_blowpipe_explosions	false	false	Battle_Group_Projectile_Grenade_Explosion		30.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.2000	Battle_Group_Size_Blasting_Charge	Battle_Material_Type							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_projectile_oxyotl_golden_blowpipe_of_phtooee_ability_impact	false	false	IND_Magic_DLC17_Golden_Blowpipe_Of_Phtooee_Impact		20.0000	350.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.4000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc17_grp_projectile_oxyotl_golden_blowpipe_of_phtooee_ability_inflight_grp	false	false	IND_Magic_DLC17_Golden_Blowpipe_Of_Phtooee_Inflight_Play	IND_Magic_DLC17_Golden_Blowpipe_Of_Phtooee_Inflight_Stop	20.0000	200.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.3000	0.0000	0.4000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc_grp_projectile_tmb_stalker_gaze_impact	false	false	Battle_Individual_Projectile_tmb_Stalker_Gaze_Impact		6.0000	240.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.1000	0.0000	1.0000	Battle_Group_Size	Battle_Projectile_Impact_Target							100.0000	100.0000	1.0000	0.0000		1.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc_grp_projectile_tmb_stalker_gaze_inflight	false	false	Battle_Individual_Projectile_tmb_Stalker_Gaze_InFlight_Play	Battle_Individual_Projectile_tmb_Stalker_Gaze_InFlight_Stop	3.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.6000	0.1500	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		2.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_dlc_grp_projectile_tmb_stalker_gaze_launch	false	false	Battle_Individual_Projectile_tmb_Stalker_Gaze_Fire		2.0000	195.0000	false	0.0000	0.0000	0.0000	false	true	0.1000	0.1000	0.0000	0.3500	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		1.0000	0.5000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_grp_dlc12_vocalisation_rat_ogre_charge	false	false	Battle_Group_Vocalisation_Rat_Ogre_Charge	Battle_Group_Vocalisation_do_nothing	32.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	6.0000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	3.0000	Battle_Group_Azimuth		0.0000	0.0000	true	0.0000	
wh2_grp_dlc12_vocalisation_rat_ogre_collision	false	false	Battle_Group_Vocalisation_Rat_Ogre_Collision		32.0000	250.0000	false	0.0000	0.0000	0.0000	false	true	0.3000	0.6000	0.0000	0.5000	Battle_Group_Size								100.0000	100.0000	1.0000	0.0000		5.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
wh2_grp_dlc12_vocalisation_rat_ogre_melee	false	false	Battle_Group_Vocalisation_Rat_Ogre_Melee_Play	Battle_Group_Vocalisation_Rat_Ogre_Melee_Stop	24.0000	400.0000	false	0.0000	0.0000	0.0000	false	true	0.0000	0.0000	0.6000	0.5000	Battle_Group_Size_Slew								100.0000	100.0000	1.0000	0.0000	wh2_grp_vocalisation_overlay_humanoid_gutteral	6.0000	0.0000	Battle_Group_Azimuth		0.0000	0.0000	false	0.0000	
