attribute	attribute_group
causes_fear	wh2_main_hef_cha_prince_4
causes_fear	wh2_main_hef_cha_prince_5
causes_fear	wh2_main_hef_cha_princess_3
causes_fear	wh2_main_hef_cha_princess_4
causes_fear	wh2_main_hef_cha_princess_5
causes_fear	wh2_main_hef_inf_phoenix_guard
causes_fear	wh2_main_hef_mon_great_eagle
causes_fear	wh2_main_hef_mon_great_eagle_summoned
causes_fear	wh2_main_hef_mon_moon_dragon
causes_fear	wh2_main_hef_mon_phoenix_flamespyre
causes_fear	wh2_main_hef_mon_phoenix_frostheart
causes_fear	wh2_main_hef_mon_star_dragon
causes_fear	wh2_main_hef_mon_sun_dragon
causes_fear	wh2_main_lzd_cav_cold_one_spearriders_1
causes_fear	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
causes_fear	wh2_main_lzd_cav_cold_ones_1
causes_fear	wh2_main_lzd_cav_cold_ones_feral_0
causes_fear	wh2_main_lzd_cav_cold_ones_feral_0_summoned
causes_fear	wh2_main_lzd_cav_horned_ones_0
causes_fear	wh2_main_lzd_cav_horned_ones_blessed_0
causes_fear	wh2_main_lzd_cav_terradon_riders_0
causes_fear	wh2_main_lzd_cav_terradon_riders_1
causes_fear	wh2_main_lzd_cav_terradon_riders_blessed_1
causes_fear	wh2_main_lzd_cha_kroq_gar_1
causes_fear	wh2_main_lzd_cha_kroq_gar_2
causes_fear	wh2_main_lzd_cha_kroq_gar_3
causes_fear	wh2_main_lzd_cha_lord_mazdamundi_1
causes_fear	wh2_main_lzd_cha_saurus_old_blood_1
causes_fear	wh2_main_lzd_cha_saurus_old_blood_2
causes_fear	wh2_main_lzd_cha_saurus_scar_veteran_1
causes_fear	wh2_main_lzd_cha_saurus_scar_veteran_2
causes_fear	wh2_main_lzd_cha_skink_chief_1
causes_fear	wh2_main_lzd_cha_skink_chief_2
causes_fear	wh2_main_lzd_cha_skink_chief_3
causes_fear	wh2_main_lzd_cha_skink_priest_beasts_1
causes_fear	wh2_main_lzd_cha_skink_priest_beasts_2
causes_fear	wh2_main_lzd_cha_skink_priest_beasts_3
causes_fear	wh2_main_lzd_cha_skink_priest_heavens_1
causes_fear	wh2_main_lzd_cha_skink_priest_heavens_2
causes_fear	wh2_main_lzd_cha_skink_priest_heavens_3
causes_fear	wh2_main_lzd_mon_ancient_stegadon
causes_fear	wh2_main_lzd_mon_bastiladon_0
causes_fear	wh2_main_lzd_mon_bastiladon_1
causes_fear	wh2_main_lzd_mon_bastiladon_2
causes_fear	wh2_main_lzd_mon_bastiladon_blessed_2
causes_fear	wh2_main_lzd_mon_carnosaur_0
causes_fear	wh2_main_lzd_mon_carnosaur_blessed_0
causes_fear	wh2_main_lzd_mon_kroxigors
causes_fear	wh2_main_lzd_mon_kroxigors_blessed
causes_fear	wh2_main_lzd_mon_stegadon_0
causes_fear	wh2_main_lzd_mon_stegadon_1
causes_fear	wh2_main_lzd_mon_stegadon_blessed_1
causes_fear	wh2_main_skv_cha_grey_seer_plague_1
causes_fear	wh2_main_skv_cha_grey_seer_ruin_1
causes_fear	wh2_main_skv_cha_lord_skrolk
causes_fear	wh2_main_skv_cha_warlord_1
causes_fear	wh2_main_skv_mon_hell_pit_abomination
causes_fear	wh2_main_skv_mon_rat_ogres
causes_fear	wh2_main_skv_veh_doomwheel
causes_fear	wh2_pro06_tmb_mon_bone_giant_0
causes_fear	wh2_twa01_grn_cha_goblin_great_shaman_3
causes_fear	wh2_twa02_wef_cha_glade_captain_2
causes_fear	wh2_twa02_wef_cha_glade_captain_3
causes_fear	wh2_twa03_def_cha_rakarth_2
causes_fear	wh2_twa03_def_cha_rakarth_3
causes_fear	wh2_twa03_def_mon_war_mammoth_0
causes_fear	wh2_twa03_def_mon_wolves_0
causes_fear	wh2_twa04_bst_cha_great_bray_shaman_beasts_1
causes_fear	wh2_twa04_bst_cha_great_bray_shaman_death_1
causes_fear	wh2_twa04_bst_cha_great_bray_shaman_shadows_1
causes_fear	wh2_twa04_bst_cha_great_bray_shaman_wild_1
causes_fear	wh3_dlc20_chs_cav_chaos_chariot_msla_ror
causes_fear	wh3_dlc20_chs_cav_chaos_knights_mkho
causes_fear	wh3_dlc20_chs_cav_chaos_knights_mkho_lances
causes_fear	wh3_dlc20_chs_cav_chaos_knights_mnur
causes_fear	wh3_dlc20_chs_cav_chaos_knights_mnur_lances
causes_fear	wh3_dlc20_chs_cav_chaos_knights_msla
causes_fear	wh3_dlc20_chs_cav_chaos_knights_msla_lances
causes_fear	wh3_dlc20_chs_cav_chaos_knights_mtze_lances
causes_fear	wh3_dlc20_chs_cha_chaos_lord_mkho_gorebeast_chariot
causes_fear	wh3_dlc20_chs_cha_chaos_lord_mkho_juggernaut
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_death_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_fire_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_mnur_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_death_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_fire_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_mtze_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_metal_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_nurgle_mnur_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_shadows_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_lord_tzeentch_mtze_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_metal_mtze_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_metal_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_msla_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_shadows_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_slaanesh_msla_warshrine
causes_fear	wh3_dlc20_chs_cha_chaos_sorcerer_tzeentch_mtze_warshrine
causes_fear	wh3_dlc20_chs_cha_cultist_msla_warshrine
causes_fear	wh3_dlc20_chs_cha_daemon_prince
causes_fear	wh3_dlc20_chs_cha_daemon_prince_mkho
causes_fear	wh3_dlc20_chs_cha_daemon_prince_mnur
causes_fear	wh3_dlc20_chs_cha_daemon_prince_msla
causes_fear	wh3_dlc20_chs_cha_daemon_prince_mtze
causes_fear	wh3_dlc20_chs_cha_exalted_hero_mkho_gorebeast_chariot
causes_fear	wh3_dlc20_chs_cha_exalted_hero_mkho_juggernaut
causes_fear	wh3_dlc20_chs_mon_giant_mnur_ror
causes_fear	wh3_dlc20_chs_mon_warshrine
causes_fear	wh3_dlc20_chs_mon_warshrine_mkho
causes_fear	wh3_dlc20_chs_mon_warshrine_mnur
causes_fear	wh3_dlc20_chs_mon_warshrine_msla
causes_fear	wh3_dlc20_chs_mon_warshrine_mtze
causes_fear	wh3_dlc20_kho_cav_skullcrushers_mkho_ror
causes_fear	wh3_dlc20_kho_cha_cultist_mkho_warshrine
causes_fear	wh3_dlc20_kho_cha_valkia
causes_fear	wh3_dlc20_nur_cha_cultist_mnur_warshrine
causes_fear	wh3_dlc20_sla_cha_azazel
causes_fear	wh3_dlc20_tze_cha_cultist_mtze_warshrine
causes_fear	wh3_dlc23_chd_cav_bull_centaurs_axe
causes_fear	wh3_dlc23_chd_cav_bull_centaurs_dual_axe
causes_fear	wh3_dlc23_chd_cav_bull_centaurs_dual_axe_ror
causes_fear	wh3_dlc23_chd_cav_bull_centaurs_greatweapons
causes_fear	wh3_dlc23_chd_cha_bull_centaur_taurruk
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_bale_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_great_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_death_lammasu
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_bale_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_great_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_fire_lammasu
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_bale_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_great_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_hashut_lammasu
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_bale_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_great_taurus
causes_fear	wh3_dlc23_chd_cha_daemonsmith_sorcerer_metal_lammasu
causes_fear	wh3_dlc23_chd_cha_drazhoath_the_ashen_bale_taurus_cinderbreath
causes_fear	wh3_dlc23_chd_cha_overseer_great_taurus
causes_fear	wh3_dlc23_chd_cha_overseer_lammasu
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_death_bale_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_death_great_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_death_lammasu
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_fire_bale_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_fire_great_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_fire_lammasu
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_bale_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_great_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_hashut_lammasu
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_metal_bale_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_metal_great_taurus
causes_fear	wh3_dlc23_chd_cha_sorcerer_prophet_metal_lammasu
causes_fear	wh3_dlc23_chd_cha_zhatan_the_black_great_taurus
causes_fear	wh3_dlc23_chd_cha_zhatan_the_black_lammasu
causes_fear	wh3_dlc23_chd_mon_bale_taurus
causes_fear	wh3_dlc23_chd_mon_great_taurus
causes_fear	wh3_dlc23_chd_mon_kdaai_destroyer
causes_fear	wh3_dlc23_chd_mon_kdaai_fireborn
causes_fear	wh3_dlc23_chd_mon_kdaai_fireborn_summoned
causes_fear	wh3_dlc23_chd_mon_lammasu
causes_fear	wh3_dlc23_chd_veh_iron_daemon
causes_fear	wh3_dlc23_chd_veh_skullcracker
causes_fear	wh3_dlc23_chd_veh_skullcracker_train
causes_fear	wh3_dlc23_neu_cha_ulrika
causes_fear	wh3_dlc23_neu_cha_ulrika_warhorse
causes_fear	wh3_dlc24_cth_cha_yuan_bo_dragon
causes_fear	wh3_dlc24_cth_inf_onyx_crowmen
causes_fear	wh3_dlc24_cth_inf_onyx_crowmen_ror
causes_fear	wh3_dlc24_cth_mon_jade_lion
causes_fear	wh3_dlc24_cth_mon_jet_lion
causes_fear	wh3_dlc24_ksl_char_hag_witch
causes_fear	wh3_dlc24_ksl_char_mother_ostankya
causes_fear	wh3_dlc24_ksl_mon_incarnate_elemental_of_beasts
causes_fear	wh3_dlc24_ksl_mon_the_things_in_the_woods
causes_fear	wh3_dlc24_ksl_mon_the_things_in_the_woods_ror
causes_fear	wh3_dlc24_monster_koldunjas_spirit
causes_fear	wh3_dlc24_tze_cha_changeling
causes_fear	wh3_dlc24_tze_inf_pink_horrors_ror
causes_fear	wh3_dlc24_tze_mon_cockatrice
causes_fear	wh3_dlc24_tze_mon_mutalith_vortex_beast
causes_fear	wh3_dlc24_tze_mon_mutalith_vortex_beast_ror
causes_fear	wh3_dlc24_tze_mon_screamers_ror
causes_fear	wh3_dlc24_tzn_cha_blue_scribes
causes_fear	wh3_main_cth_cav_jade_longma_riders_0
causes_fear	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yang_2
causes_fear	wh3_main_cth_cha_dragon_blooded_shugengan_lord_yin_2
causes_fear	wh3_main_cth_cha_iron_dragon_1
causes_fear	wh3_main_cth_cha_storm_dragon_1
causes_fear	wh3_main_cth_inf_ancestral_warriors_summoned_0
causes_fear	wh3_main_cth_mon_terracotta_sentinel_0
causes_fear	wh3_main_dae_cha_be_lakor_0
causes_fear	wh3_main_dae_cha_daemon_prince_0
causes_fear	wh3_main_dae_cha_daemon_prince_khorne_0
causes_fear	wh3_main_dae_cha_daemon_prince_nurgle_0
causes_fear	wh3_main_dae_cha_daemon_prince_slaanesh_0
causes_fear	wh3_main_dae_cha_daemon_prince_tzeentch_0
causes_fear	wh3_main_dae_inf_chaos_furies_0
causes_fear	wh3_main_dae_inf_chaos_furies_summoned_0
causes_fear	wh3_main_kho_cav_bloodcrushers_0
causes_fear	wh3_main_kho_cav_gorebeast_chariot
causes_fear	wh3_main_kho_cav_skullcrushers_0
causes_fear	wh3_main_kho_cha_bloodreaper_0
causes_fear	wh3_main_kho_cha_bloodreaper_1
causes_fear	wh3_main_kho_cha_bloodreaper_2
causes_fear	wh3_main_kho_cha_exalted_bloodthirster_0
causes_fear	wh3_main_kho_cha_herald_of_khorne_0
causes_fear	wh3_main_kho_cha_herald_of_khorne_1
causes_fear	wh3_main_kho_cha_herald_of_khorne_2
causes_fear	wh3_main_kho_cha_skarbrand_0
causes_fear	wh3_main_kho_inf_bloodletters_0
causes_fear	wh3_main_kho_inf_bloodletters_1
causes_fear	wh3_main_kho_inf_bloodletters_summoned_0
causes_fear	wh3_main_kho_inf_chaos_furies_0
causes_fear	wh3_main_kho_inf_flesh_hounds_of_khorne_0
causes_fear	wh3_main_kho_mon_bloodthirster_0
causes_fear	wh3_main_kho_mon_bloodthirster_summoned_0
causes_fear	wh3_main_kho_mon_khornataurs_0
causes_fear	wh3_main_kho_mon_khornataurs_1
causes_fear	wh3_main_kho_mon_soul_grinder_0
causes_fear	wh3_main_kho_mon_spawn_of_khorne_0
causes_fear	wh3_main_kho_veh_blood_shrine_0
causes_fear	wh3_main_kho_veh_skullcannon_0
causes_fear	wh3_main_ksl_cav_gryphon_legion_0
causes_fear	wh3_main_ksl_cav_war_bear_riders_1
causes_fear	wh3_main_ksl_cav_winged_lancers_0
causes_fear	wh3_main_ksl_cha_boris_2
causes_fear	wh3_main_ksl_cha_boyar_2
causes_fear	wh3_main_ksl_cha_frost_maiden_ice_2
causes_fear	wh3_main_ksl_cha_frost_maiden_tempest_2
causes_fear	wh3_main_ksl_cha_ice_witch_ice_2
causes_fear	wh3_main_ksl_cha_ice_witch_tempest_2
causes_fear	wh3_main_ksl_cha_katarin_2
causes_fear	wh3_main_ksl_cha_kostaltyn_2
causes_fear	wh3_main_ksl_cha_patriarch_2
causes_fear	wh3_main_ksl_mon_elemental_bear_0
causes_fear	wh3_main_ksl_mon_elemental_bear_summoned_0
causes_fear	wh3_main_ksl_mon_snow_leopard_0
causes_fear	wh3_main_ksl_mon_snow_leopard_summoned_0
causes_fear	wh3_main_ksl_mon_snow_leopard_summoned_1
causes_fear	wh3_main_ksl_mon_snow_leopard_summoned_2
causes_fear	wh3_main_ksl_veh_heavy_war_sled_0
causes_fear	wh3_main_ksl_veh_light_war_sled_0
causes_fear	wh3_main_ksl_veh_little_grom_0
causes_fear	wh3_main_monster_feral_bears
causes_fear	wh3_main_nur_cav_plague_drones_0
causes_fear	wh3_main_nur_cav_plague_drones_1
causes_fear	wh3_main_nur_cav_pox_riders_of_nurgle_0
causes_fear	wh3_main_nur_cha_exalted_great_unclean_one_death_0
causes_fear	wh3_main_nur_cha_exalted_great_unclean_one_nurgle_0
causes_fear	wh3_main_nur_cha_herald_of_nurgle_death_0
causes_fear	wh3_main_nur_cha_herald_of_nurgle_death_1
causes_fear	wh3_main_nur_cha_herald_of_nurgle_death_2
causes_fear	wh3_main_nur_cha_herald_of_nurgle_nurgle_0
causes_fear	wh3_main_nur_cha_herald_of_nurgle_nurgle_1
causes_fear	wh3_main_nur_cha_herald_of_nurgle_nurgle_2
causes_fear	wh3_main_nur_cha_ku_gath_plaguefather_0
causes_fear	wh3_main_nur_cha_plagueridden_death_0
causes_fear	wh3_main_nur_cha_plagueridden_death_1
causes_fear	wh3_main_nur_cha_plagueridden_death_2
causes_fear	wh3_main_nur_cha_plagueridden_nurgle_0
causes_fear	wh3_main_nur_cha_plagueridden_nurgle_1
causes_fear	wh3_main_nur_cha_plagueridden_nurgle_2
causes_fear	wh3_main_nur_inf_chaos_furies_0
causes_fear	wh3_main_nur_inf_forsaken_0
causes_fear	wh3_main_nur_inf_nurglings_0
causes_fear	wh3_main_nur_inf_nurglings_summoned_0
causes_fear	wh3_main_nur_inf_plaguebearers_0
causes_fear	wh3_main_nur_inf_plaguebearers_1
causes_fear	wh3_main_nur_inf_plaguebearers_summoned_0
causes_fear	wh3_main_nur_mon_beast_of_nurgle_0
causes_fear	wh3_main_nur_mon_great_unclean_one_0
causes_fear	wh3_main_nur_mon_great_unclean_one_summoned_0
causes_fear	wh3_main_nur_mon_plague_toads_0
causes_fear	wh3_main_nur_mon_rot_flies_0
causes_fear	wh3_main_nur_mon_soul_grinder_0
causes_fear	wh3_main_nur_mon_spawn_of_nurgle_0
causes_fear	wh3_main_ogr_cav_crushers_0
causes_fear	wh3_main_ogr_cav_crushers_1
causes_fear	wh3_main_ogr_cav_mournfang_cavalry_0
causes_fear	wh3_main_ogr_cav_mournfang_cavalry_1
causes_fear	wh3_main_ogr_cav_mournfang_cavalry_2
causes_fear	wh3_main_ogr_cha_butcher_beasts_0
causes_fear	wh3_main_ogr_cha_butcher_great_maw_0
causes_fear	wh3_main_ogr_cha_firebelly_0
causes_fear	wh3_main_ogr_cha_greasus_goldtooth_0
causes_fear	wh3_main_ogr_cha_hunter_0
causes_fear	wh3_main_ogr_cha_hunter_1
causes_fear	wh3_main_ogr_cha_skrag_the_slaughterer_0
causes_fear	wh3_main_ogr_cha_slaughtermaster_beasts_0
causes_fear	wh3_main_ogr_cha_slaughtermaster_great_maw_0
causes_fear	wh3_main_ogr_cha_tyrant_0
causes_fear	wh3_main_ogr_feral_manticore_summoned
causes_fear	wh3_main_ogr_inf_ironguts_0
causes_fear	wh3_main_ogr_inf_leadbelchers_0
causes_fear	wh3_main_ogr_inf_maneaters_0
causes_fear	wh3_main_ogr_inf_maneaters_1
causes_fear	wh3_main_ogr_inf_maneaters_2
causes_fear	wh3_main_ogr_inf_maneaters_3
causes_fear	wh3_main_ogr_inf_maneaters_summoned_0
causes_fear	wh3_main_ogr_inf_ogres_0
causes_fear	wh3_main_ogr_inf_ogres_1
causes_fear	wh3_main_ogr_inf_ogres_2
causes_fear	wh3_main_ogr_mon_giant_0
causes_fear	wh3_main_ogr_mon_gorgers_0
causes_fear	wh3_main_ogr_mon_gorgers_summoned_0
causes_fear	wh3_main_ogr_mon_sabretusk_pack_0
causes_fear	wh3_main_ogr_mon_stonehorn_0
causes_fear	wh3_main_ogr_mon_stonehorn_1
causes_fear	wh3_main_ogr_veh_gnoblar_scraplauncher_0
causes_fear	wh3_main_ogr_veh_ironblaster_0
causes_fear	wh3_main_pro_kho_cha_bloodreaper_0
causes_fear	wh3_main_pro_kho_cha_bloodreaper_1
causes_fear	wh3_main_pro_kho_cha_bloodreaper_2
causes_fear	wh3_main_pro_kho_cha_herald_of_khorne_0
causes_fear	wh3_main_pro_kho_cha_herald_of_khorne_1
causes_fear	wh3_main_pro_kho_cha_herald_of_khorne_2
causes_fear	wh3_main_pro_kho_inf_bloodletters_0
causes_fear	wh3_main_pro_kho_inf_chaos_furies_0
causes_fear	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_0
causes_fear	wh3_main_pro_kho_inf_flesh_hounds_of_khorne_simaergul_0
causes_fear	wh3_main_pro_ksl_cav_war_bear_riders_1
causes_fear	wh3_main_pro_ksl_cav_winged_lancers_0
causes_fear	wh3_main_pro_ksl_cha_boyar_2
causes_fear	wh3_main_pro_ksl_cha_frost_maiden_ice_2
causes_fear	wh3_main_pro_ksl_cha_patriarch_2
causes_fear	wh3_main_pro_ksl_cha_slavin_0
causes_fear	wh3_main_pro_ksl_cha_yuri_5
causes_fear	wh3_main_pro_ksl_cha_yuri_5_brazen_altar
causes_fear	wh3_main_pro_ksl_cha_yuri_5_howling_citadel
causes_fear	wh3_main_pro_ksl_mon_elemental_bear_ror_0
causes_fear	wh3_main_pro_ksl_veh_little_grom_0
causes_fear	wh3_main_pro_tze_cav_chaos_knights_0
causes_fear	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_0
causes_fear	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_1
causes_fear	wh3_main_pro_tze_cha_herald_of_tzeentch_tzeentch_2
causes_fear	wh3_main_pro_tze_inf_blue_horrors_0
causes_fear	wh3_main_pro_tze_inf_pink_horrors_0
causes_fear	wh3_main_pro_tze_mon_flamers_0
causes_fear	wh3_main_pro_tze_mon_screamers_0
causes_fear	wh3_main_sla_cav_heartseekers_of_slaanesh_0
causes_fear	wh3_main_sla_cav_hellstriders_0
causes_fear	wh3_main_sla_cav_hellstriders_1
causes_fear	wh3_main_sla_cav_seekers_of_slaanesh_0
causes_fear	wh3_main_sla_cha_alluress_shadow_0
causes_fear	wh3_main_sla_cha_alluress_shadow_1
causes_fear	wh3_main_sla_cha_alluress_shadow_2
causes_fear	wh3_main_sla_cha_alluress_shadow_3
causes_fear	wh3_main_sla_cha_alluress_slaanesh_0
causes_fear	wh3_main_sla_cha_alluress_slaanesh_1
causes_fear	wh3_main_sla_cha_alluress_slaanesh_2
causes_fear	wh3_main_sla_cha_alluress_slaanesh_3
causes_fear	wh3_main_sla_cha_exalted_keeper_of_secrets_shadow_0
causes_fear	wh3_main_sla_cha_exalted_keeper_of_secrets_slaanesh_0
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_shadow_0
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_shadow_1
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_shadow_2
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_shadow_3
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_0
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_1
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_2
causes_fear	wh3_main_sla_cha_herald_of_slaanesh_slaanesh_3
causes_fear	wh3_main_sla_cha_nkari_0
causes_fear	wh3_main_sla_inf_chaos_furies_0
causes_fear	wh3_main_sla_inf_daemonette_0
causes_fear	wh3_main_sla_inf_daemonette_1
causes_fear	wh3_main_sla_inf_daemonette_summoned_0
causes_fear	wh3_main_sla_mon_fiends_of_slaanesh_0
causes_fear	wh3_main_sla_mon_keeper_of_secrets_0
causes_fear	wh3_main_sla_mon_keeper_of_secrets_summoned_0
causes_fear	wh3_main_sla_mon_soul_grinder_0
causes_fear	wh3_main_sla_mon_spawn_of_slaanesh_0
causes_fear	wh3_main_sla_veh_exalted_seeker_chariot_0
causes_fear	wh3_main_sla_veh_hellflayer_0
causes_fear	wh3_main_sla_veh_seeker_chariot_0
causes_fear	wh3_main_tze_cav_chaos_knights_0
causes_fear	wh3_main_tze_cav_doom_knights_0
causes_fear	wh3_main_tze_cha_exalted_lord_of_change_metal_0
causes_fear	wh3_main_tze_cha_exalted_lord_of_change_tzeentch_0
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_metal_0
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_metal_1
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_metal_2
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_0
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_1
causes_fear	wh3_main_tze_cha_herald_of_tzeentch_tzeentch_2
causes_fear	wh3_main_tze_cha_iridescent_horror_metal_0
causes_fear	wh3_main_tze_cha_iridescent_horror_metal_1
causes_fear	wh3_main_tze_cha_iridescent_horror_metal_2
causes_fear	wh3_main_tze_cha_iridescent_horror_tzeentch_0
causes_fear	wh3_main_tze_cha_iridescent_horror_tzeentch_1
causes_fear	wh3_main_tze_cha_iridescent_horror_tzeentch_2
causes_fear	wh3_main_tze_cha_kairos_fateweaver_0
causes_fear	wh3_main_tze_inf_blue_horrors_0
causes_fear	wh3_main_tze_inf_blue_horrors_summoned_0
causes_fear	wh3_main_tze_inf_chaos_furies_0
causes_fear	wh3_main_tze_inf_pink_horrors_0
causes_fear	wh3_main_tze_inf_pink_horrors_1
causes_fear	wh3_main_tze_inf_pink_horrors_summoned_0
causes_fear	wh3_main_tze_mon_exalted_flamer_0
causes_fear	wh3_main_tze_mon_flamers_0
causes_fear	wh3_main_tze_mon_lord_of_change_0
causes_fear	wh3_main_tze_mon_lord_of_change_summoned_0
causes_fear	wh3_main_tze_mon_screamers_0
causes_fear	wh3_main_tze_mon_soul_grinder_0
causes_fear	wh3_main_tze_mon_spawn_of_tzeentch_0
causes_fear	wh3_main_tze_veh_burning_chariot_0
causes_fear	wh3_pro10_tze_cha_daemon_prince_of_tzeentch
causes_fear	wh3_pro10_tze_cha_daemon_prince_of_tzeentch_0
causes_fear	wh3_pro11_chs_cha_harald_hammerstorm
causes_fear	wh3_survival_dae_cha_belakor_01
causes_fear	wh3_survival_dae_cha_belakor_02
causes_fear	wh3_survival_kho_cha_bloodreaper
causes_fear	wh3_survival_kho_cha_daemon_prince_of_khorne
causes_fear	wh3_survival_kho_cha_exalted_bloodthirster
causes_fear	wh3_survival_kho_cha_exalted_bloodthirster_0
causes_fear	wh3_survival_nur_cha_daemon_prince_of_nurgle
causes_fear	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle
causes_fear	wh3_survival_nur_cha_exalted_great_unclean_one_nurgle_01
causes_fear	wh3_survival_nur_cha_plagueridden_death
causes_fear	wh3_survival_sla_cha_alluress_shadow
causes_fear	wh3_survival_sla_cha_daemon_prince_of_slaanesh
causes_fear	wh3_survival_sla_cha_exalted_keeper_of_secrets_slaanesh
causes_fear	wh3_survival_tze_cha_daemon_prince_of_tzeentch
causes_fear	wh3_survival_tze_cha_exalted_lord_of_change_tzeentch
causes_fear	wh3_survival_tze_cha_iridescent_horror_metal
causes_fear	wh3_twa06_kho_inf_bloodletters_ror_0
causes_fear	wh3_twa06_nur_inf_plaguebearers_ror_0
causes_fear	wh3_twa06_ogr_inf_maneaters_ror_0
causes_fear	wh3_twa06_sla_inf_daemonette_ror_0
causes_fear	wh3_twa06_tze_inf_pink_horrors_ror_0
causes_fear	wh3_twa07_cth_cav_jade_longma_riders_ror_0
causes_fear	wh3_twa07_ksl_cav_war_bear_riders_ror_0
causes_fear	wh3_twa07_sla_cav_heartseekers_of_slaanesh_0_ror
causes_fear	wh3_twa08_cth_mon_terracotta_sentinel_0_ror_attributes
causes_fear	wh3_twa08_kho_mon_bloodthirster_0_ror_attributes
causes_fear	wh3_twa08_ksl_mon_elemental_bear_0_ror_attributes
causes_fear	wh3_twa08_nur_mon_great_unclean_one_0_ror_attributes
causes_fear	wh3_twa08_ogr_mon_stonehorn_0_ror_attributes
causes_fear	wh3_twa08_sla_mon_keeper_of_secrets_0_ror_attributes
causes_fear	wh3_twa08_tze_mon_lord_of_change_0_ror_attributes
causes_fear	wh3_twa10_kho_inf_flesh_hounds_of_khorne_ror
causes_fear	wh3_twa10_nur_inf_nurglings_ror
causes_fear	wh3_twa10_tze_inf_blue_horrors_ror
causes_fear	wh_dlc01_chs_cav_gorebeast_chariot
causes_fear	wh_dlc01_chs_cha_chaos_lord_10
causes_fear	wh_dlc01_chs_cha_chaos_lord_2
causes_fear	wh_dlc01_chs_cha_chaos_lord_9
causes_fear	wh_dlc01_chs_cha_chaos_sorcerer_death_8
causes_fear	wh_dlc01_chs_cha_chaos_sorcerer_fire_8
causes_fear	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
