key	persistant	show_instant	show_on_navigate	is_header	navigation_order
war.battle.hp.melee_combat.013	false	false	true	false	13
war.battle.hp.melee_combat.014	false	false	true	false	14
war.battle.hp.minor_settlement_battles.001	true	false	true	true	0
war.battle.hp.minor_settlement_battles.002	true	false	true	false	1
war.battle.hp.minor_settlement_battles.003	true	false	true	false	2
war.battle.hp.minor_settlement_battles.004	true	false	true	false	3
war.battle.hp.minor_settlement_battles.005	true	false	true	false	4
war.battle.hp.missile_units.001	true	false	true	true	0
war.battle.hp.missile_units.002	true	false	true	false	1
war.battle.hp.missile_units.003	true	false	true	false	2
war.battle.hp.missile_units.004	true	false	true	false	3
war.battle.hp.missile_units.005	true	false	true	false	4
war.battle.hp.missile_units.006	true	false	true	false	5
war.battle.hp.monsters.001	true	false	true	true	0
war.battle.hp.monsters.002	true	false	true	false	1
war.battle.hp.monsters.003	true	false	true	false	2
war.battle.hp.monsters.004	true	false	true	false	3
war.battle.hp.mounted_units.001	true	false	true	true	0
war.battle.hp.mounted_units.002	true	false	true	false	1
war.battle.hp.mounted_units.003	true	false	true	false	2
war.battle.hp.mounted_units.004	true	false	true	false	3
war.battle.hp.mounted_units.005	true	false	true	false	4
war.battle.hp.mounted_units.006	true	false	true	false	5
war.battle.hp.murderous_prowess.001	true	false	true	true	0
war.battle.hp.murderous_prowess.002	true	false	true	false	1
war.battle.hp.murderous_prowess.003	true	false	true	false	2
war.battle.hp.plague_lords_blessings.001	true	false	true	true	0
war.battle.hp.plague_lords_blessings.002	true	false	true	false	1
war.battle.hp.plague_lords_blessings.003	true	false	true	false	2
war.battle.hp.plague_lords_blessings.004	true	false	true	false	3
war.battle.hp.plague_lords_blessings.005	true	false	true	false	4
war.battle.hp.rallying.001	true	false	true	true	0
war.battle.hp.rallying.002	true	false	true	false	1
war.battle.hp.rallying.003	true	false	true	false	2
war.battle.hp.rallying.004	true	false	true	false	3
war.battle.hp.rallying.005	true	false	true	false	4
war.battle.hp.rampaging.001	true	false	true	true	0
war.battle.hp.rampaging.002	true	false	true	false	1
war.battle.hp.rampaging.003	true	false	true	false	2
war.battle.hp.realm_of_souls.001	true	false	true	true	0
war.battle.hp.realm_of_souls.002	true	false	true	false	1
war.battle.hp.realm_of_souls.003	true	false	true	false	2
war.battle.hp.realm_of_souls.004	true	false	true	false	3
war.battle.hp.realm_of_souls.005	true	false	true	false	4
war.battle.hp.reign_of_chaos.001	true	false	true	true	0
war.battle.hp.reign_of_chaos.002	true	false	true	false	1
war.battle.hp.reign_of_chaos.003	true	false	true	false	2
war.battle.hp.reign_of_chaos.004	true	false	true	false	3
war.battle.hp.reinforcements.001	true	false	true	true	0
war.battle.hp.reinforcements.002	true	false	true	false	1
war.battle.hp.reinforcements.003	true	false	true	false	2
war.battle.hp.sensuous_seductions.001	true	false	true	true	0
war.battle.hp.sensuous_seductions.002	true	false	true	false	1
war.battle.hp.sensuous_seductions.003	true	false	true	false	2
war.battle.hp.sensuous_seductions.004	true	false	true	false	3
war.battle.hp.sensuous_seductions.005	true	false	true	false	4
war.battle.hp.siege_weapons.001	true	false	true	true	0
war.battle.hp.siege_weapons.002	true	false	true	false	1
war.battle.hp.siege_weapons.003	true	false	true	false	2
war.battle.hp.siege_weapons.004	true	false	true	false	3
war.battle.hp.siege_weapons.005	true	false	true	false	4
war.battle.hp.siege_weapons.006	true	false	true	false	5
war.battle.hp.siege_weapons.007	true	false	true	false	6
war.battle.hp.siege_weapons.008	true	false	true	false	7
war.battle.hp.skirmishing.001	true	false	true	true	0
war.battle.hp.skirmishing.002	true	false	true	false	1
war.battle.hp.skirmishing.003	true	false	true	false	2
war.battle.hp.skirmishing.004	true	false	true	false	3
war.battle.hp.spells.001	true	false	true	true	0
war.battle.hp.spells.002	true	false	true	false	1
war.battle.hp.spells.003	true	false	true	false	2
war.battle.hp.spells.004	true	false	true	false	3
war.battle.hp.spells.005	true	false	true	false	4
war.battle.hp.spells.006	true	false	true	false	5
war.battle.hp.spells.007	true	false	true	false	6
war.battle.hp.storm_of_magic_battles.001	true	false	true	true	0
war.battle.hp.storm_of_magic_battles.002	true	false	true	false	1
war.battle.hp.storm_of_magic_battles.003	true	false	true	false	2
war.battle.hp.storm_of_magic_battles.004	true	false	true	false	3
war.battle.hp.storm_of_magic_battles.005	true	false	true	false	4
war.battle.hp.storm_of_magic_battles.006	true	false	true	false	5
war.battle.hp.storm_of_magic_battles.007	true	false	true	false	6
war.battle.hp.storm_of_magic_battles.008	true	false	true	false	7
war.battle.hp.supplies.001	true	false	true	true	0
war.battle.hp.supplies.002	true	false	true	false	1
war.battle.hp.supplies.003	true	false	true	false	2
war.battle.hp.supplies.004	true	false	true	false	3
war.battle.hp.supplies.005	true	false	true	false	4
war.battle.hp.survival_battles.001	true	false	true	true	0
war.battle.hp.survival_battles.002	true	false	true	false	1
war.battle.hp.survival_battles.003	true	false	true	false	2
war.battle.hp.survival_battles.004	true	false	true	false	3
war.battle.hp.survival_battles.005	true	false	true	false	4
war.battle.hp.tactical_map.001	true	false	true	true	0
war.battle.hp.tactical_map.002	true	false	true	false	1
war.battle.hp.tactical_map.003	true	false	true	false	2
war.battle.hp.tactical_map.004	true	false	true	false	3
war.battle.hp.tactical_map.005	true	false	true	false	4
war.battle.hp.tactical_map.006	true	false	true	false	5
war.battle.hp.terrain.001	true	false	true	true	0
war.battle.hp.terrain.002	true	false	true	false	1
war.battle.hp.terrain.003	true	false	true	false	2
war.battle.hp.terrain.004	true	false	true	false	3
war.battle.hp.terrain.005	true	false	true	false	4
war.battle.hp.terrain.006	true	false	true	false	5
war.battle.hp.the_general.001	true	false	true	true	0
war.battle.hp.the_general.002	true	false	true	false	1
war.battle.hp.the_general.003	true	false	true	false	2
war.battle.hp.the_general.004	true	false	true	false	3
war.battle.hp.the_general.005	true	false	true	false	4
war.battle.hp.towers.001	true	false	true	true	0
war.battle.hp.towers.002	true	false	true	false	1
war.battle.hp.towers.003	true	false	true	false	2
war.battle.hp.towers.004	true	false	true	false	3
war.battle.hp.towers.005	true	false	true	false	4
war.battle.hp.towers.006	true	false	true	false	5
war.battle.hp.unit_abilities.001	true	false	true	true	0
war.battle.hp.unit_abilities.002	true	false	true	false	1
war.battle.hp.unit_abilities.003	true	false	true	false	2
war.battle.hp.unit_abilities.004	true	false	true	false	3
war.battle.hp.unit_abilities.005	true	false	true	false	4
war.battle.hp.unit_cards.001	true	false	true	true	0
war.battle.hp.unit_cards.002	true	false	true	false	1
war.battle.hp.unit_cards.003	true	false	true	false	2
war.battle.hp.unit_cards.004	true	false	true	false	3
war.battle.hp.unit_cards.005	true	false	true	false	4
war.battle.hp.unit_cards.006	true	false	true	false	5
war.battle.hp.unit_cards.007	true	false	true	false	6
war.battle.hp.unit_details_panel.001	true	false	true	true	0
war.battle.hp.unit_details_panel.002	true	false	true	false	1
war.battle.hp.unit_details_panel.003	true	false	true	false	2
war.battle.hp.unit_details_panel.004	true	false	true	false	3
war.battle.hp.unit_movement.001	true	false	true	true	0
war.battle.hp.unit_movement.002	true	false	true	false	1
war.battle.hp.unit_movement.003	true	false	true	false	2
war.battle.hp.unit_movement.004	true	false	true	false	3
war.battle.hp.unit_movement.005	true	false	true	false	4
war.battle.hp.unit_selection.001	true	false	true	true	0
war.battle.hp.unit_selection.002	true	false	true	false	1
war.battle.hp.unit_selection.003	true	false	true	false	2
war.battle.hp.unit_selection.004	true	false	true	false	3
war.battle.hp.unit_selection.005	true	false	true	false	4
war.battle.hp.unit_selection.006	true	false	true	false	5
war.battle.hp.unit_types.001	true	false	true	true	0
war.battle.hp.unit_types.002	true	false	true	false	1
war.battle.hp.unit_types.003	true	false	true	false	2
war.battle.hp.unit_types.004	true	false	true	false	3
war.battle.hp.unit_types.005	true	false	true	false	4
war.battle.hp.unit_types.006	true	false	true	false	5
war.battle.hp.unit_types.007	true	false	true	false	6
war.battle.hp.units.001	true	false	true	true	0
war.battle.hp.units.002	true	false	true	false	1
war.battle.hp.units.003	true	false	true	false	2
war.battle.hp.units.004	true	false	true	false	3
war.battle.hp.units.005	true	false	true	false	4
war.battle.hp.units.006	true	false	true	false	5
war.battle.hp.units.007	true	false	true	false	6
war.battle.hp.victory_locations.001	true	false	true	true	0
war.battle.hp.victory_locations.002	true	false	true	false	1
war.battle.hp.victory_locations.003	true	false	true	false	2
war.battle.hp.victory_locations.004	true	false	true	false	3
war.battle.hp.victory_locations.005	true	false	true	false	4
war.battle.hp.victory_locations.006	true	false	true	false	5
war.battle.hp.victory_locations.007	true	false	true	false	6
war.battle.hp.victory_locations.008	true	false	true	false	7
war.battle.hp.victory_locations.009	true	false	true	false	8
war.battle.hp.vigour.001	true	false	true	true	0
war.battle.hp.vigour.002	true	false	true	false	1
war.battle.hp.vigour.003	true	false	true	false	2
war.battle.hp.vigour.004	true	false	true	false	3
war.battle.hp.visibility.001	true	false	true	true	0
war.battle.hp.visibility.002	true	false	true	false	1
war.battle.hp.visibility.003	true	false	true	false	2
war.battle.hp.visibility.004	true	false	true	false	3
war.battle.hp.visibility.005	true	false	true	false	4
war.battle.hp.visibility.006	true	false	true	false	5
war.battle.hp.walls.001	true	false	true	true	0
war.battle.hp.walls.002	true	false	true	false	1
war.battle.hp.walls.003	true	false	true	false	2
war.battle.hp.walls.004	true	false	true	false	3
war.battle.hp.walls.005	true	false	true	false	4
war.battle.hp.walls.006	true	false	true	false	5
war.battle.hp.walls.007	true	false	true	false	6
war.battle.hp.walls.008	true	false	true	false	7
war.battle.hp.walls.009	true	false	true	false	2
war.battle.hp.weapon_types.001	true	false	true	true	0
war.battle.hp.weapon_types.002	true	false	true	false	1
war.battle.hp.weapon_types.003	true	false	true	false	2
war.battle.hp.weapon_types.004	true	false	true	false	3
war.battle.hp.weapon_types.005	true	false	true	false	4
war.battle.hp.winds_of_magic.001	true	false	true	true	0
war.battle.hp.winds_of_magic.002	true	false	true	false	1
war.battle.hp.winds_of_magic.003	true	false	true	false	2
war.battle.hp.winds_of_magic.004	true	false	true	false	3
war.battle.hp.winds_of_magic.005	true	false	true	false	4
war.battle.hp.winds_of_magic.006	true	false	true	false	5
war.battle.hp.wizards.001	true	false	true	true	0
war.battle.hp.wizards.002	true	false	true	false	1
war.battle.hp.wizards.003	true	false	true	false	2
war.battle.hp.wizards.004	true	false	true	false	3
war.battle.hp.wizards.005	true	false	true	false	4
war.battle.prelude.intro.info_001	false	false	true	true	0
war.battle.prelude.intro.info_002	false	false	true	false	1
war.battle.prelude.intro.info_003	false	false	true	false	2
war.battle.prelude.intro.info_004	false	false	true	false	3
war.battle.prelude.intro.info_005	false	false	true	false	4
war.battle.prelude.intro.info_010	false	false	true	true	0
war.battle.prelude.intro.info_011	false	false	true	false	1
war.battle.prelude.intro.info_012	false	false	true	false	2
war.battle.prelude.intro.info_013	false	false	true	false	3
war.battle.prelude.intro.info_014	false	false	true	false	4
war.battle.prelude.intro.info_015	false	false	true	false	5
war.battle.prelude.intro.info_020	false	false	true	true	0
war.battle.prelude.intro.info_021	false	false	true	false	1
war.battle.prelude.intro.info_022	false	false	true	false	2
war.battle.prelude.intro.info_030	false	false	true	true	0
war.battle.prelude.intro.info_031	false	false	true	false	1
war.battle.prelude.intro.info_032	false	false	true	false	2
war.battle.prelude.intro.info_040	false	false	true	true	0
war.battle.prelude.intro.info_041	false	false	true	false	1
war.battle.prelude.intro.info_042	false	false	true	false	2
war.battle.prelude.intro.info_050	false	false	true	true	0
war.battle.prelude.intro.info_051	false	false	true	false	1
war.battle.prelude.intro.info_052	false	false	true	false	2
war.battle.prelude.intro.info_060	false	false	true	true	0
war.battle.prelude.intro.info_061	false	false	true	false	1
war.battle.prelude.intro.info_062	false	false	true	false	2
war.battle.prelude.intro.info_070	false	false	true	true	0
war.battle.prelude.intro.info_071	false	false	true	false	1
war.battle.prelude.intro.info_072	false	false	true	false	2
war.battle.prelude.intro.info_075	false	false	true	true	0
war.battle.prelude.intro.info_076	false	false	true	false	1
war.battle.prelude.intro.info_077	false	false	true	false	2
war.battle.prelude.intro.info_080	false	false	true	true	0
war.battle.prelude.intro.info_081	false	false	true	false	1
war.battle.prelude.intro.info_082	false	false	true	false	2
war.battle.prelude.intro.info_090	false	false	true	true	0
war.battle.prelude.intro.info_091	false	false	true	false	1
war.battle.prelude.intro.info_100	false	false	true	true	0
war.battle.prelude.intro.info_101	false	false	true	false	1
war.battle.prelude.intro.info_102	false	false	true	false	2
war.battle.prelude.intro.info_110	false	false	true	true	0
war.battle.prelude.intro.info_111	false	false	true	false	1
war.battle.prelude.intro.info_112	false	false	true	false	2
war.battle.prelude.intro.info_113	false	false	true	false	3
war.battle.prelude.intro.info_120	false	false	true	true	0
war.battle.prelude.intro.info_121	false	false	true	false	1
war.battle.prelude.intro.info_122	false	false	true	false	2
war.battle.prelude.intro.info_140	false	false	true	true	0
war.battle.prelude.intro.info_141	false	false	true	false	1
war.battle.prelude.intro.info_142	false	false	true	false	2
war.battle.prelude.intro.info_143	false	false	true	false	3
war.camp.advice.alliances.info_001	false	false	true	true	0
war.camp.advice.alliances.info_002	false	false	true	false	1
war.camp.advice.alliances.info_003	false	false	true	false	3
war.camp.advice.alliances.info_004	false	false	true	false	2
war.camp.advice.alliances.info_005	false	false	true	false	2
war.camp.advice.amber.info_001	false	false	true	true	0
war.camp.advice.amber.info_002	false	false	true	false	1
war.camp.advice.amber.info_003	false	false	true	false	2
war.camp.advice.ambushes.info_001	false	false	true	true	0
war.camp.advice.ambushes.info_002	false	false	true	false	1
war.camp.advice.ambushes.info_003	false	false	true	false	2
war.camp.advice.ambushes.info_004	false	false	true	false	3
war.camp.advice.armies_at_sea.info_001	false	false	true	true	0
war.camp.advice.armies_at_sea.info_002	false	false	true	false	1
war.camp.advice.armies_at_sea.info_003	false	false	true	false	2
war.camp.advice.armies_at_sea.info_004	false	false	true	false	3
war.camp.advice.army_movement.info_001	false	false	true	true	0
