technology	effect	effect_scope	value
wh2_dlc09_tech_tmb_campaign_bonus_2_1	wh2_dlc09_effect_force_stat_ammunition_tmb_skeleton_archers_horsemen	faction_to_force_own_unseen	15.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_1	wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_horsemen	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_1	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_archers_horsemen	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_2	wh2_dlc09_effect_force_stat_melee_attack_tmb_horsemen	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_horsemen	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_3	wh2_dlc09_effect_force_stat_armour_skeleton_archers_horsemen	faction_to_force_own_unseen	15.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_3	wh2_dlc09_effect_force_stat_melee_attack_bone_giant	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_3	wh2_dlc09_effect_force_stat_missile_damage_tmb_skeleton_archers_horsemen	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_2_3	wh2_dlc09_effect_force_stat_ward_save_tmb_bone_giant	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_1	wh2_dlc09_effect_force_stat_ap_damage_carrion	faction_to_force_own_unseen	2.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_1	wh2_dlc09_effect_force_stat_charge_bonus_add_tmb_carrion	faction_to_force_own_unseen	8.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_carrion	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_2	wh2_dlc09_effect_force_stat_melee_attack_scorpions	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_scorpions	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_2	wh2_dlc09_effect_force_stat_speed_tmb_scorpions	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_3	wh2_dlc09_effect_force_stat_armour_sepulchral_stalkers	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_3	wh2_dlc09_effect_force_stat_melee_defence_tmb_stalkers	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_3_3	wh2_main_effect_force_stat_melee_attack_tmb_stalkers	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_1	wh2_dlc09_effect_force_stat_melee_attack_heroes	faction_to_force_own_unseen	3.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_1	wh2_dlc09_effect_force_stat_melee_attack_tomb_guard	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_characters	faction_to_force_own_unseen	3.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_tomb_guard	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_hierotitan	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_2	wh2_main_effect_force_stat_melee_attack_hierotitan	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_2	wh2_main_effect_force_stat_ward_save_tmb_hierotitan	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_3	wh2_dlc09_effect_force_stat_armour_tombguard_hierotitan	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_4_3	wh2_dlc09_effect_force_stat_weapon_strength_tmb_tombguard_hierotitans	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_1	wh2_dlc09_effect_force_stat_ammunition_tmb_skull_catapult_casket	faction_to_force_own_unseen	20.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_1	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_skull_catapult_casket	faction_to_force_own_unseen	15.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_2	wh2_dlc09_effect_force_stat_melee_attack_necropolis_knights	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_necropolis_knights	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_3	wh2_dlc09_effect_force_stat_armour_necropolis_knights	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_3	wh2_dlc09_effect_force_stat_missile_damage_tmb_skull_catapult_casket	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_5_3	wh2_dlc09_effect_force_stat_weapon_strength_tmb_necropolis_knights	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_1	wh2_dlc09_effect_force_stat_melee_attack_ushabti	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_1	wh2_dlc09_effect_force_stat_melee_defence_tmb_ushabti	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_1	wh2_dlc09_effect_force_stat_reload_time_reduction_tmb_ushabti	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_1	wh2_dlc09_effect_force_stat_weapon_strength_tmb_ushabti	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_2	wh2_dlc09_effect_force_stat_armour_necrosphinx	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_2	wh2_dlc09_effect_force_stat_melee_attack_necrosphinx	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_2	wh2_dlc09_effect_force_stat_melee_defence_tmb_necrosphinx	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_3	wh2_dlc09_effect_force_stat_armour_warsphinx	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_3	wh2_dlc09_effect_force_stat_melee_defence_tmb_warsphinx	faction_to_force_own_unseen	5.0000
wh2_dlc09_tech_tmb_campaign_bonus_6_3	wh2_dlc09_effect_force_stat_missile_damage_tmb_warsphinx	faction_to_force_own_unseen	15.0000
wh2_dlc09_tech_tmb_dynasty_1	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_1	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_dynasty_2	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_2	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_dynasty_3	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_3	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_dynasty_4	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_4	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_dynasty_5	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_5	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_dynasty_6	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_dynasty_6	wh_main_effect_technology_research_points	faction_to_faction_own_unseen	-30.0000
wh2_dlc09_tech_tmb_faction_target_1	wh2_dlc09_effect_building_construction_cost_mod_tmb_infantry_chariot	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_1	wh_main_effect_agent_movement_range_mod	faction_to_character_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_1	wh_main_effect_economy_trade_tariff_mod	faction_to_faction_own_unseen	5.0000
wh2_dlc09_tech_tmb_faction_target_2	wh2_dlc09_effect_building_construction_cost_mod_tmb_cavalry	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_character_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_2	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_3	wh_main_effect_building_construction_cost_mod_settlement	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_3	wh_main_effect_public_order_tech	faction_to_province_own_unseen	2.0000
wh2_dlc09_tech_tmb_faction_target_3	wh_main_effect_technology_economy_gdp_mod_subsistence_dwarfs	faction_to_region_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_4	wh2_dlc09_effect_building_construction_cost_mod_tmb_defence_estate_citadel	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_4	wh2_main_effect_force_all_campaign_sacking_income	faction_to_faction_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_4	wh_main_effect_force_army_campaign_ambush_attack_success_chance	faction_to_force_own_unseen	10.0000
wh2_dlc09_tech_tmb_faction_target_5	wh2_dlc09_effect_building_construction_cost_mod_tmb_income_growth_public_order	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_5	wh2_dlc09_effect_economy_gdp_mod_culture_tmb	faction_to_region_own_unseen	5.0000
wh2_dlc09_tech_tmb_faction_target_5	wh_main_effect_force_all_campaign_experience_base_all	faction_to_character_own_unseen	1.0000
wh2_dlc09_tech_tmb_faction_target_6	wh2_dlc09_effect_building_construction_cost_mod_constructs	faction_to_region_own_unseen	-10.0000
wh2_dlc09_tech_tmb_faction_target_6	wh3_main_effect_winds_of_magic_pool_cap	faction_to_force_own	5.0000
wh2_dlc09_tech_tmb_faction_target_6	wh_main_effect_unit_recruitment_points	faction_to_province_own	1.0000
wh2_dlc09_tech_tmb_legions_of_legend	wh2_dlc09_effect_increase_army_capacity	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_legions_of_legend	wh_dlc05_effect_building_global_recruitment_duration	faction_to_faction_own_unseen	-1.0000
wh2_dlc09_tech_tmb_legions_of_legend	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own_unseen	3.0000
wh2_dlc09_tech_tmb_liche_priest_1	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_1	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_2	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_2	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_3	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_3	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_4	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_4	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_5	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_5	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_6	wh2_dlc09_effect_agent_cap_increase_tmb_liche_priest	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_liche_priest_6	wh2_dlc09_effect_agent_enable_recruitment_wizard_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_1	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_1	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_2	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_2	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_3	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_3	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_4	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_4	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_5	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_5	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_6	wh2_dlc09_effect_agent_cap_increase_tmb_necrotect	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_necrotect_6	wh2_dlc09_effect_agent_enable_recruitment_engineer_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_1	wh2_dlc09_effect_tomb_king_unlock_1	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_2	wh2_dlc09_effect_tomb_king_unlock_2	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_3	wh2_dlc09_effect_tomb_king_unlock_3	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_4	wh2_dlc09_effect_tomb_king_unlock_4	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_5	wh2_dlc09_effect_tomb_king_unlock_5	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_king_6	wh2_dlc09_effect_tomb_king_unlock_6	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_1	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_1	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_2	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_2	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_3	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_3	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_4	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_4	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_5	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_5	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_6	wh2_dlc09_effect_agent_cap_increase_tmb_tomb_prince	faction_to_faction_own_unseen	1.0000
wh2_dlc09_tech_tmb_tomb_prince_6	wh2_dlc09_effect_agent_enable_recruitment_champion_tmb_hidden	faction_to_province_own_unseen	1.0000
wh2_dlc11_tech_brt_chivalry_vampire_coast_1	wh2_dlc11_effect_force_stat_leadership_vs_vampire_coasts	faction_to_force_own_unseen	8.0000
wh2_dlc11_tech_brt_chivalry_vampire_coast_1	wh2_dlc11_effect_increased_chivalry_vampire_coast	faction_to_faction_own_unseen	4.0000
wh2_dlc11_tech_brt_chivalry_vampire_coast_1	wh2_dlc11_faction_political_diplomacy_mod_vampire_coast	faction_to_faction_own_unseen	-50.0000
wh2_dlc11_tech_brt_chivalry_vampire_coast_1	wh_dlc07_effect_campaign_attrition_vampiric_attrition_casualties	faction_to_force_own_unseen	-25.0000
wh2_dlc11_tech_cst_admirals_00	wh2_dlc11_effect_force_army_campaign_attrition_storm_reef_immunity	faction_to_force_own	1.0000
wh2_dlc11_tech_cst_admirals_01	wh2_dlc11_effect_tech_cst_admirals_01	faction_to_faction_own_unseen	1.0000
wh2_dlc11_tech_cst_admirals_02	wh2_dlc11_effect_tech_cst_admirals_02	faction_to_faction_own_unseen	1.0000
wh2_dlc11_tech_cst_admirals_03	wh2_dlc11_effect_tech_cst_admirals_03	faction_to_faction_own_unseen	1.0000
wh2_dlc11_tech_cst_admirals_04	wh2_dlc11_effect_tech_cst_admirals_04	faction_to_faction_own_unseen	1.0000
wh2_dlc11_tech_cst_command_00	wh2_dlc11_effect_force_stat_leadership_deckhand_mobs	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_command_01	wh2_dlc11_effect_tech_unit_xp_levels_cst_infantry	faction_to_character_own_unseen	2.0000
wh2_dlc11_tech_cst_command_02	wh2_dlc11_agent_recruit_xp_tech_coast	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_command_02	wh_main_effect_agent_recruitment_xp_all_agents	faction_to_province_own_unseen	5.0000
wh2_dlc11_tech_cst_command_03	wh_main_faction_xp_increase_generals	faction_to_province_own_unseen	5.0000
wh2_dlc11_tech_cst_command_03	wh_main_faction_xp_increase_generals_hidden	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_command_04	wh_main_effect_building_construction_cost_mod_infrastructure	faction_to_region_own_unseen	-15.0000
wh2_dlc11_tech_cst_command_05	wh_main_effect_public_order_tech	faction_to_province_own_unseen	2.0000
wh2_dlc11_tech_cst_command_06	wh2_main_effect_building_construction_time_mod_all	faction_to_region_own_unseen	-35.0000
wh2_dlc11_tech_cst_command_07	wh2_dlc11_effect_tech_army_campaign_upkeep_cost_infantry	faction_to_force_own_unseen	-15.0000
wh2_dlc11_tech_cst_command_08	wh_main_effect_economy_gdp_mod_trade_sea	faction_to_region_own_unseen	10.0000
wh2_dlc11_tech_cst_command_09	wh_main_effect_province_growth_tech	faction_to_province_own_unseen	5.0000
wh2_dlc11_tech_cst_firearms_00	wh2_dlc11_effect_force_stat_missile_damage_cst_infantry	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_firearms_01	wh_dlc11_effect_force_stat_missile_damage_cst_artillery	faction_to_force_own_unseen	10.0000
wh2_dlc11_tech_cst_firearms_02	wh_dlc11_effect_force_stat_ammunition_cst_artillery	faction_to_force_own_unseen	20.0000
wh2_dlc11_tech_cst_firearms_03	wh_dlc11_tech_effect_force_army_campaign_experience_base_artillery	faction_to_character_own_unseen	2.0000
wh2_dlc11_tech_cst_firearms_04	wh2_dlc11_tech_effect_upkeep_reduction_artillery	faction_to_force_own_unseen	-15.0000
wh2_dlc11_tech_cst_firearms_05	wh2_dlc11_effect_force_stat_range_cst_infantry	faction_to_force_own_unseen	10.0000
wh2_dlc11_tech_cst_firearms_06	wh2_dlc11_effect_force_stat_ap_damage_cst_ranged	faction_to_force_own_unseen	20.0000
wh2_dlc11_tech_cst_piracy_00	wh2_main_effect_agent_recruitment_cost_mod_general	faction_to_province_own_unseen	-75.0000
wh2_dlc11_tech_cst_piracy_00	wh2_main_effect_agent_recruitment_cost_mod_general_extra	faction_to_force_own_unseen	-75.0000
wh2_dlc11_tech_cst_piracy_01	wh2_dlc11_effect_force_stat_bonus_vs_large_deckhands_depth_guard	faction_to_force_own_unseen	3.0000
wh2_dlc11_tech_cst_piracy_02	wh2_dlc11_effect_force_stat_ammunition_cst_ranged_infantry	faction_to_force_own_unseen	15.0000
wh2_dlc11_tech_cst_piracy_03	wh2_dlc11_effect_force_stat_weapon_strength_deckhands_depthguards	faction_to_force_own_unseen	20.0000
wh2_dlc11_tech_cst_piracy_04	wh2_dlc11_effect_campaign_sacking_income_wood_elves	faction_to_faction_own_unseen	200.0000
wh2_dlc11_tech_cst_piracy_04	wh_dlc08_effect_tech_army_campaign_attrition_athel_loren_resistance	faction_to_force_own_unseen	-50.0000
wh2_dlc11_tech_cst_piracy_05	wh2_dlc11_effect_force_stat_ap_damage_necrofex_colossus	faction_to_force_own_unseen	10.0000
wh2_dlc11_tech_cst_piracy_05	wh2_dlc11_effect_tech_recruitment_cost_reduction_cst_necrofex_colossus	faction_to_force_own_unseen	-10.0000
wh2_dlc11_tech_cst_piracy_07	wh2_dlc11_effect_campaign_sacking_income_dark_elves	faction_to_faction_own_unseen	100.0000
wh2_dlc11_tech_cst_piracy_07	wh2_main_effect_force_stat_leadership_vs_dark_elves	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_piracy_08	wh2_dlc11_effect_force_stat_ward_save_vs_skaven	faction_to_force_own_unseen	10.0000
wh2_dlc11_tech_cst_piracy_09	wh2_dlc11_effect_force_stat_ap_damage_vs_chaos	faction_to_force_own_unseen	5.0000
wh2_dlc11_tech_cst_piracy_09	wh2_dlc11_effect_force_stat_bonus_vs_large_deckhands_prometheans_depth_guard_vs_chaos	faction_to_force_own_unseen	5.0000
