battle_name	battle_duration	battle_environment	battle_script	battle_type	is_player_attacker	bmd_layer_type	use_large_armies	battlefield_folder	teleport_cost	catchment_area	campaign_pre_battle_intro_movie	intro_movie	outro_movie_lose	outro_movie_win	screenshot_path	battle_environment_audio	culture	can_retreat	can_retreat_multiplayer	can_autoresolve_in_campaign	difficulty	campaign_loot_multiplier
wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_the_slayer_of_kings	60	weather/battle/wh_wastes_01.environment_group	script/battle/quest_battles/archaon_the_everchosen/slayer_of_kings/battle_script.lua	classic	true		true	qb_southern_chaos_wastes	500						ui/frontend ui/battle_map_images/southern_chaos_wastes.png		*	true	true	false	NORMAL	1.0000
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_todtheim	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/kholek_suneater/star_crusher/battle_script.lua	underground_intercept	true	quest_battle_1	true	qb_todtheim	500						ui/frontend ui/battle_map_images/todtheim_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_auric_armour	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/prince_sigvald/auric_armour/battle_script.lua	classic	false	quest_battle_2	true	qb_golden_monolith	500						ui/frontend ui/battle_map_images/golden_monolith.png		*	true	true	false	NORMAL	1.0000
wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_sliverslash	60	weather/battle/wh_slaa_survival_01.environment_group	script/battle/quest_battles/prince_sigvald/sliverslash/battle_script.lua	classic	false		true	qb_cliff_of_beasts	500	catchment_02					ui/frontend ui/battle_map_images/cliff_of_beasts.png		*	true	true	false	NORMAL	1.0000
wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign	60	weather/battle/wh_day_sunset_04.environment_group	script/battle/quest_battles/khazrak_the_one_eye/scourge/battle_script.lua	ambush	true	quest_battle_1	true	qb_dlc_bst_slaughter_of_grim	500						ui/frontend ui/battle_map_images/grimminhagen.png		*	true	true	false	NORMAL	1.0000
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign	60	weather/battle/wh_day_desert_01.environment_group	script/battle/quest_battles/khazrak_the_one_eye/the_dark_mail/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc_bst_ashes_of_kelp	500						ui/frontend ui/battle_map_images/kelp_and_koldust.png		*	true	true	false	NORMAL	1.0000
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_the_stir_river_grandcampaign	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/malagor_the_dark_omen/icon_of_vilification_2/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc_bst_stir_river	500						ui/frontend ui/battle_map_images/stir_river.png		*	true	true	false	NORMAL	1.0000
wh_dlc03_qb_bst_the_final_battle	60	weather/battle/wh_rotten_04.environment_group	script/battle/quest_battles/khazrak_the_one_eye/the_fall_of_man/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc_bst_fall_of_man	500						ui/frontend ui/battle_map_images/fall_of_man.png		*	true	true	false	NORMAL	1.0000
wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_mordheim_ruin	60	weather/battle/wh_rotten_01.environment_group	script/battle/quest_battles/volkmar_the_grim/jade_griffon/battle_script.lua	classic	true	quest_battle_3	true	qb_dlc04_mordheim_ruin	500						ui/frontend ui/battle_map_images/void_hel_fenn.png		*	true	true	false	NORMAL	1.0000
wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_altdorf_outskirt	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/volkmar_the_grim/staff_of_command/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc04_altdorf_outskirt	500						ui/frontend ui/battle_map_images/altdorf_outskirt.png		*	true	true	false	NORMAL	1.0000
wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_glacial_lake	60	weather/battle/wh_day_storm_01.environment_group	script\battle\quest_battles\helman_ghorst\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc04_liber_noctus	500						ui/frontend ui/battle_map_images/excavation_site.png		*	true	true	false	NORMAL	1.0000
wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark	60	weather/battle/wh_day_cloudy_02.environment_group	script\battle\quest_battles\vlad_von_carstein\blood_drinker\battle_script.lua	classic	true		true	qb_dlc04_devastation_of_ostermark	500	catchment_03					ui/frontend ui/battle_map_images/devastation_of_ostermark.png		*	true	true	false	NORMAL	1.0000
wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_ruins_of_ostermark	60	weather/battle/wh_rotten_04.environment_group	script/battle/quest_battles/vlad_von_carstein/the_von_carstein_ring/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc04_warpstone	500						ui/frontend ui/battle_map_images/warpstone_mine.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption	60	weather/battle/wh_day_storm_01.environment_group	script\battle\quest_battles\morghur\stave_of_ruinous_corruption\battle_script.lua	classic	false	quest_battle_2	true	qb_dlc05_morghur	500						ui/frontend ui/battle_map_images/dlc05_essence_of_chaos.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_battle_of_cairns	60	weather/battle/wh_day_clear_02.environment_group	script\battle\quest_battles\durthu\daiths_sword_2\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc05_battle_of_the_cairns	500						ui/frontend ui/battle_map_images/dlc05_battle_cairns.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_grand_defense_of_the_oak	60	weather/battle/wh_day_clear_02.environment_group	script\battle\quest_battles\orion\grand_defense_of_the_oak\battle_script.lua	classic	false	quest_battle_2	true	qb_dlc05_spear_of_kurnous	500						ui/frontend ui/battle_map_images/dlc05_spear_kurnous.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_grand_silver_spire	60	weather/battle/wh_day_sunset_03.environment_group	script/battle/quest_battles/orion/mini_silver_spire/battle_script.lua	classic	false		true	qb_dlc05_silver_spire	500	catchment_01					ui/frontend ui/battle_map_images/dlc05_silver_spire.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_the_night_glens	60	weather/battle/wh_night_clear_01.environment_group	script\battle\quest_battles\orion\cloak_of_isha\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc05_night_glens	500						ui/frontend ui/battle_map_images/dlc05_night_glens.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_witherhold	60	weather/battle/wh_day_clear_02.environment_group	script\battle\quest_battles\orion\horn_of_the_wild_hunt\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc05_morghur	500						ui/frontend ui/battle_map_images/dlc05_essence_of_chaos.png		*	true	true	false	NORMAL	1.0000
wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages	60	weather/battle/wh_day_sunset_02.environment_group	script\battle\quest_battles\orion\the_spear_of_kurnous\battle_script.lua	classic	false	quest_battle_1	true	qb_dlc05_spear_of_kurnous	500						ui/frontend ui/battle_map_images/dlc05_spear_kurnous.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_dwf_belegar_hammer_of_angrund_stage_4_karak_eight_peaks	60	weather/battle/wh_day_cloudy_01.environment_group	script/battle/quest_battles/belegar_ironhammer/hammer_of_angrund/battle_script.lua	classic	true		true	qb_dlc06_karak_eight_peaks	500	catchment_02					UI/Frontend UI/battle_map_images/lost_vault_lunn.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_subterranean	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/belegar_ironhammer/shield_of_defiance/battle_script.lua	underground_intercept	true	quest_battle_1	true	qb_dlc06_subterranean	500						UI/Frontend UI/battle_map_images/halls_karak_azul.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_karak_eight_peaks	60	weather/battle/wh_day_cloudy_01.environment_group	script/battle/quest_battles/skarsnik/skarsniks_prodder/battle_script.lua	classic	true		true	qb_dlc06_karak_eight_peaks	500	catchment_03					UI/Frontend UI/battle_map_images/lost_vault_lunn.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_barrier_idols	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/wurrzag_da_great_green_prophet/baleful_mask/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc06_baleful_mask	500						UI/Frontend UI/battle_map_images/the_lost_idols.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_4_black_fire_pass	60	weather/battle/wh_day_storm_01.environment_group	script/battle/quest_battles/wurrzag_da_great_green_prophet/bonewood_staff/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc06_bonewood_staff	500						UI/Frontend UI/battle_map_images/mouth_of_the_pass.png		*	true	true	false	NORMAL	1.0000
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/wurrzag_da_great_green_prophet/squiggly_beast/battle_script.lua	underground_intercept	true	quest_battle_1	true	qb_dlc06_squiggly_beast	500						UI/Frontend UI/battle_map_images/mushroom_cave.png		*	true	true	false	NORMAL	1.0000
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_estalian_tomb	60	weather/battle/wh_rotten_01.environment_group	script\battle\quest_battles\alberic\trident_of_bordeleaux\battle_script.lua	classic	true	quest_battle_1	true	qb_estalian_tomb	500						ui/frontend ui/battle_map_images/estalian_tomb.png		*	true	true	false	NORMAL	1.0000
wh_dlc07_qb_brt_errantry_war_northern_chaos_wastes_stage_1_cliff_of_beasts	60	weather/battle/wh_wastes_01.environment_group	script\battle\quest_battles\louen\errantry_war_chaos_wastes\battle_script.lua	classic	false		true	qb_cliff_of_beasts	1000	catchment_03					ui/frontend ui/battle_map_images/cliff_of_beasts.png		*	true	true	false	NORMAL	1.0000
wh_dlc07_qb_brt_errantry_war_southern_badlands_stage_1_the_lost_idol	60	weather/battle/wh_day_storm_04.environment_group	script\battle\quest_battles\louen\errantry_war_badlands\battle_script.lua	classic	false	quest_battle_2	true	qb_dlc06_baleful_mask	1000						UI/Frontend UI/battle_map_images/the_lost_idols.png		*	true	true	false	NORMAL	1.0000
wh_dlc07_qb_brt_fay_enchantress_stage_6_chalice_of_potions	60	weather/battle/wh_brt_01.environment	script\battle\quest_battles\fay_enchantress\chalice_of_potions\battle_script.lua	classic	false	quest_battle_1	true	qb_threat_from_the_north	500						ui/frontend ui/battle_map_images/northern_threat.png		*	true	true	false	NORMAL	1.0000
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_la_maisontaal_abbey	60	weather/battle/wh_day_cloudy_04.environment_group	script\battle\quest_battles\louen\sword_of_couronne\battle_script.lua	classic	false	quest_battle_2	true	qb_la_maisontaal_abbey	500						ui/frontend ui/battle_map_images/la_maisontaal_abbey.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_chs_final_battle_khorne	60	weather/battle/wh_day_clear_02.environment_group	script\battle\quest_battles\wulfrik_the_wanderer\final_battle/battle_script.lua	classic	true	quest_battle_3	true	qb_dlc08_conflict_of_gods	500						ui/frontend ui/battle_map_images/conflict_of_gods.png	khorne	*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_chs_final_battle_nurgle	60	weather/battle/wh_day_storm_05.environment_group	script\battle\quest_battles\wulfrik_the_wanderer\final_battle/battle_script.lua	classic	true	quest_battle_3	true	qb_dlc08_conflict_of_gods	500						ui/frontend ui/battle_map_images/conflict_of_gods.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_chs_final_battle_slaanesh	60	weather/battle/wh_slaa_survival_01.environment_group	script\battle\quest_battles\wulfrik_the_wanderer\final_battle/battle_script.lua	classic	true	quest_battle_3	true	qb_dlc08_conflict_of_gods	500						ui/frontend ui/battle_map_images/conflict_of_gods.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_chs_final_battle_tzeentch	60	weather/battle/wh_wastes_01.environment_group	script\battle\quest_battles\wulfrik_the_wanderer\final_battle/battle_script.lua	classic	true	quest_battle_3	true	qb_dlc08_conflict_of_gods	500						ui/frontend ui/battle_map_images/conflict_of_gods.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_0	60	weather/battle/wh_day_storm_02.environment_group	script/battle/quest_battles\monster_hunting\monster_0\battle_script.lua	classic	true		true	qb_troll_country	500	catchment_03					ui/frontend ui/battle_map_images/troll_country.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_1	60		script/battle/quest_battles\monster_hunting\monster_1\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc_bst_shadow_forest	500						ui/frontend ui/battle_map_images/shadow_forest.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_2	60		script/battle/quest_battles\monster_hunting\monster_2\battle_script.lua	classic	true		true	qb_cliff_of_beasts	500	catchment_01					ui/frontend ui/battle_map_images/cliff_of_beasts.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_3	60	weather/battle/wh_night_cloudy_03.environment_group	script/battle/quest_battles\monster_hunting\monster_3\battle_script.lua	underground_intercept	true	quest_battle_2	true	qb_dlc06_subterranean	500						UI/Frontend UI/battle_map_images/halls_karak_azul.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_4	60		script/battle/quest_battles\monster_hunting\monster_4\battle_script.lua	underground_intercept	true	quest_battle_1	true	qb_dlc06_squiggly_beast	500						UI/Frontend UI/battle_map_images/mushroom_cave.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_5	60	weather/battle/wh_day_storm_05.environment_group	script/battle/quest_battles\monster_hunting\monster_5\battle_script.lua	classic	true	quest_battle_1	true	qb_dlc05_spear_of_kurnous	500						ui/frontend ui/battle_map_images/dlc05_spear_kurnous.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_6	60		script/battle/quest_battles\monster_hunting\monster_6\battle_script.lua	classic	false	quest_battle_3	true	qb_high_pass	500						ui/frontend ui/battle_map_images/high_pass.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_monster_hunt_7	60	weather/battle/wh_day_storm_05.environment_group	script/battle/quest_battles\monster_hunting\monster_7\battle_script.lua	classic	true	quest_battle_1	true	qb_leitziger_ford	500						ui/frontend ui/battle_map_images/leitziger_ford.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_throgg_wintertooth_crown	60	weather/battle/wh_day_storm_05.environment_group	script/battle/quest_battles/throgg/wintertooth_crown/battle_script.lua	classic	true	quest_battle_1	true	qb_dlc08_wintertooth_crown	500						ui/frontend ui/battle_map_images/wh_dlc08_wintertooth_crown.png		*	true	true	false	NORMAL	1.0000
wh_dlc08_qb_nor_wulfrik_sword_of_torgald	60	weather/battle/wh_day_cloudy_04.environment_group	script/battle/quest_battles/wulfrik_the_wanderer/sword_of_torgald/battle_script.lua	classic	true		true	qb_dlc08_sword_of_torgald	500						ui/frontend ui/battle_map_images/wh_dlc08_sword_of_torgald.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4_troll_country	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/thorgrim_grudgebearer/armour_of_skaldour/battle_script.lua	classic	false		true	qb_troll_country	500	catchment_03					ui/frontend ui/battle_map_images/troll_country.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3_the_pillar_of_bone	60	weather/battle/wh_day_desert_01.environment_group	script/battle/quest_battles/thorgrim_grudgebearer/axe_or_grimnir/battle_script.lua	classic	true	quest_battle_1	true	qb_pillar_of_bone	500						ui/frontend ui/battle_map_images/pillar_of_bone.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_battle_of_hel_fenn	60	wh_quest_dwarfs_thorgrim_great book of grudges.environment_group	script/battle/quest_battles/thorgrim_grudgebearer/book_of_grudges/battle_script.lua	ambush	false		true	qb_hel_fenn	500	catchment_02					ui/frontend ui/battle_map_images/hel_fenn.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass	60	weather/battle/wh_quest_dwarfs_thorgrim_dragon crown of karaz.environment_group	script/battle/quest_battles/thorgrim_grudgebearer/dragon_crown_of_karaz/battle_script.lua	classic	false		true	qb_black_fire_pass	500	catchment_04					ui/frontend ui/battle_map_images/black_fire_pass.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean	30		script/battle/quest_battles/thorgrim_grudgebearer/first_battle/battle_script.lua	underground_intercept	false	quest_battle_1	true	subterranean_battle_03	500						ui/frontend ui/battle_map_images/thundering_falls_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/ungrim_ironfist/axe_of_dargo/battle_script.lua	classic	false	quest_battle_2	true	qb_high_pass	500						ui/frontend ui/battle_map_images/high_pass.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_battle_of_broken_leg_gully	60	weather/battle/wh_day_mountains_02.environment_group	script/battle/quest_battles/ungrim_ironfist/cloak_of_fyrskar_2/battle_script.lua	ambush	true		true	qb_broken_leg_gully	500	catchment_06					ui/frontend ui/battle_map_images/broken_leg_gully.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/ungrim_ironfist/slayer_crown_2/battle_script.lua	classic	true	quest_battle_1	true	qb_ancient_dragon_cave	500						ui/frontend ui/battle_map_images/ancient_dragon_cave.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb	60	weather/battle/wh_rotten_01.environment_group	script/battle/quest_battles/balthasar_gelt/amulet_of_sea_gold_2/battle_script.lua	classic	true	quest_battle_1	true	qb_estalian_tomb	500						ui/frontend ui/battle_map_images/estalian_tomb.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/balthasar_gelt/cloak_of_molten_metal_3/battle_script.lua	classic	true	quest_battle_2	true	qb_ancient_dragon_cave	500						ui/frontend ui/battle_map_images/ancient_dragon_cave.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods	60	weather/battle/wh_day_cloudy_03.environment_group	script/battle/quest_battles/balthasar_gelt/staff_of_volans_2/battle_script.lua	classic	false	quest_battle_2	true	qb_bloodpine_woods	500						ui/frontend ui/battle_map_images/bloodpine_woods.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass	60	weather/battle/wh_day_storm_01.environment_group	script/battle/quest_battles/karl_franz/ghal_maraz/battle_script.lua	classic	false		true	qb_black_fire_pass	500	catchment_03					ui/frontend ui/battle_map_images/black_fire_pass.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods	60	weather/battle/wh_day_cloudy_03.environment_group	script/battle/quest_battles/karl_franz/first_battle/battle_script.lua	ambush	true	quest_battle_1	true	qb_bloodpine_woods	500						ui/frontend ui/battle_map_images/bloodpine_woods.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/karl_franz/the_threat_from_the_north/battle_script.lua	classic	false	quest_battle_1	true	qb_threat_from_the_north	500						ui/frontend ui/battle_map_images/northern_threat.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_emp_karl_franz_silver_seal_stage_3.1_shrine_of_ill_omen	60	weather/battle/wh_day_storm_01.environment_group	script/battle/quest_battles/karl_franz/the_silver_seal/battle_script.lua	classic	true	quest_battle_1	true	qb_shrine_of_ill_omen	500						ui/frontend ui/battle_map_images/shrine_of_ill_omen.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_burial_mound_of_grudsnik_da_magnificent	60	weather/battle/wh_day_sunset_02.environment_group	script/battle/quest_battles/azhag_the_slaughterer/azhags_ard_armour/battle_script.lua	classic	true	quest_battle_1	true	qb_burial_mound_of_grudsnik	500						ui/frontend ui/battle_map_images/burial_mound_of_grudsnik.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_todtheim	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/azhag_the_slaughterer/crown_of_sorcery/battle_script.lua	underground_intercept	true		true	qb_todtheim	500						ui/frontend ui/battle_map_images/todtheim_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_barrier_idols	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/azhag_the_slaughterer/slaggas_slashas_2/battle_script.lua	classic	true	quest_battle_1	false	qb_barrier_idols	500						ui/frontend ui/battle_map_images/barrier_idols.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass	60	weather/battle/wh_day_clear_02.environment_group	script/battle/quest_battles/grimgor_ironhide/blood_forged_armour_2/battle_script.lua	classic	true	quest_battle_1	true	qb_high_pass	500						ui/frontend ui/battle_map_images/high_pass.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass	60	weather/battle/wh_day_storm_01.environment_group	script/battle/quest_battles/grimgor_ironhide/gitsnik/battle_script.lua	classic	true		true	qb_black_fire_pass	500	catchment_02					ui/frontend ui/battle_map_images/black_fire_pass.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_grn_grimgor_ironhide_intro_subterranean	60		script/battle/quest_battles/grimgor_ironhide/first_battle/battle_script.lua	underground_intercept	true	quest_battle_2	true	subterranean_battle_03	500						ui/frontend ui/battle_map_images/thundering_falls_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_glacial_lake	60	weather/battle/wh_day_storm_01.environment_group	script/battle/quest_battles/heinrich_kemmler/chaos_tomb_blade/battle_script.lua	classic	true	quest_battle_1	true	qb_glacial_lake	500						ui/frontend ui/battle_map_images/glacial_lake.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_marbads_tomb	60	weather/battle/wh_day_sunset_03.environment_group	script/battle/quest_battles/heinrich_kemmler/cloak_of_mists/battle_script.lua	ambush	true		true	qb_marbads_tomb	500	catchment_02					ui/frontend ui/battle_map_images/marbads_tomb.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_la_maisontaal_abbey	60	weather/battle/wh_day_cloudy_04.environment_group	script/battle/quest_battles/heinrich_kemmler/skull_staff/battle_script.lua	classic	true	catchment_01	true	qb_la_maisontaal_abbey	500	QB1 - Heinrich Kemmler					ui/frontend ui/battle_map_images/la_maisontaal_abbey.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_burial_mound_of_grudsnik_da_magnificent	60	weather/battle/wh_day_sunset_02.environment_group	script/battle/quest_battles/mannfred_von_carstein/armour_of_templehof_2/battle_script.lua	classic	true	quest_battle_1	true	qb_burial_mound_of_grudsnik	500						ui/frontend ui/battle_map_images/burial_mound_of_grudsnik.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn	60	weather/battle/wh_day_cloudy_02.environment_group	script/battle/quest_battles/mannfred_von_carstein/first_battle/battle_script.lua	classic	true		true	qb_hel_fenn	500	catchment_03					ui/frontend ui/battle_map_images/hel_fenn.png		*	true	true	false	NORMAL	1.0000
wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_the_pillar_of_bone	60	weather/battle/wh_day_desert_01.environment_group	script/battle/quest_battles/mannfred_von_carstein/sword_of_unholy_power/battle_script.lua	classic	true	quest_battle_1	true	qb_pillar_of_bone	500						ui/frontend ui/battle_map_images/pillar_of_bone.png		*	true	true	false	NORMAL	1.0000
wh_pro01_qb_dwf_grombrindal_armour_of_glimril_stage_3_marbads_tomb	60	weather/battle/wh_day_sunset_03.environment_group	script\battle\quest_battles\grombrindal\armour_of_glimril_scales/battle_script.lua	classic	true		true	qb_marbads_tomb	500	catchment_03					ui/frontend ui/battle_map_images/marbads_tomb.png		*	true	true	false	NORMAL	1.0000
wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith	60	weather/battle/wh_day_sunset_02.environment_group	script\battle\quest_battles\grombrindal\rune_axe_of_grimnir/battle_script.lua	classic	true	quest_battle_1	true	qb_golden_monolith	500						ui/frontend ui/battle_map_images/golden_monolith.png		*	true	true	false	NORMAL	1.0000
wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim	60	weather/battle/wh_day_clear_02.environment_group	script\battle\quest_battles\grombrindal\rune_cloak_of_valaya/battle_script.lua	underground_intercept	true	quest_battle_2	true	qb_todtheim	500						ui/frontend ui/battle_map_images/todtheim_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls	60		script\battle\quest_battles\grombrindal\rune_helm_of_zhufbar/battle_script.lua	underground_intercept	true	quest_battle_3	true	subterranean_battle_03	500						ui/frontend ui/battle_map_images/thundering_falls_subterranean.png		*	true	true	false	NORMAL	1.0000
wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_marbads_tomb	60	weather/battle/wh_day_sunset_03.environment_group	script/battle/quest_battles/isabella_von_carstein/blood_chalice_of_bathori_2/battle_script.lua	classic	true		true	qb_marbads_tomb	500	catchment_01					ui/frontend ui/battle_map_images/marbads_tomb.png		*	true	true	false	NORMAL	1.0000
