pooled_resource_factor	resource_cost	amount	context	ui_resource_transaction_pooled_resource
wh3_dlc25_emp_research_post_battle_options	wh3_dlc25_captives_blueprints	1	absolute	default
wh3_dlc25_chieftain_dominance_factor_ritual_ability	wh3_dlc25_chieftain_deference_ritual_t2	-1	absolute	default
wh3_dlc25_chieftain_dominance_factor_ritual_ability	wh3_dlc25_chieftain_deference_ritual_t3	-1	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_bray_shaman_centigors	-2	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_bray_shaman_cygor	-4	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_bray_shaman_ghorgon	-5	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_castellan_blunderbusses	-2	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_castellan_dreadquake	-5	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_castellan_fireglaives	-3	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_exalted_hero_aspiring_champions	-3	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_exalted_hero_dragon_ogre	-5	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_exalted_hero_hellcannon	-3	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_fimir_balefiend_fimir_warriors_0	-3	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_fimir_balefiend_fimir_warriors_1	-3	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_fimir_balefiend_frost_wyrm	-4	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_kazyk_chaos_chariot_mnur	-2	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_kazyk_rot_knights	-4	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_kazyk_toad_dragon	-6	absolute	default
wh3_dlc25_dominance_recruit_chieftain	wh3_dlc25_chieftain_dominance_ritual_recruit_chieftain	-7	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_werekin_feral_mammoth	-4	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_werekin_skin_wolves	-2	absolute	default
wh3_dlc25_dominance_pledge_chieftain_unit	wh3_dlc25_chieftain_dominance_ritual_werekin_war_mammoth	-5	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_cata_spells	-300	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_gelt_globe	-2000	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_items	-1250	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_magic_costs	-1500	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_state_troops	-5000	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_transmute	-150	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_unique_ritual_150	-150	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_unique_ritual_225	-225	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_unique_ritual_300	-300	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_unique_ritual_375	-375	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_unique_ritual_450	-450	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_wizard	-100	absolute	default
wh3_dlc25_emp_arcane_essays_college_of_magic	wh3_dlc25_com_wom_cap	-250	absolute	default
wh3_dlc25_dwf_grudge_settled	wh3_dlc25_dwf_ritual_legendary_lord_confederation	-7500	absolute	default
dwf_oathgold_missions	wh3_dlc25_dwf_ritual_oathgold_generation	200	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_civ_t1	-400	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_civ_t2	-600	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_civ_t3	-800	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_t1	-250	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_t2	-500	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_t3	-1000	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_t4	-600	absolute	default
dwf_oathgold_technology	wh3_dlc25_dwf_tech_unlock_oathgold_cost_t5	-1000	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_call_to_arms	-500	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_casus_belli	-2000	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_conscription	-1000	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_imperial_commendation	-500	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_inquisition	-1000	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_open_the_gates	-500	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_requisition	-1500	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_send_aid	-1000	absolute	default
wh2_dlc13_resource_factor_electoral_machinations	wh3_dlc25_emperors_decrees_unify	-2500	absolute	default
wh3_main_nur_infections_factor_buildings	wh3_dlc25_nur_infections_building_200	-200	absolute	default
wh3_main_nur_infections_factor_buildings	wh3_dlc25_nur_infections_building_400	-400	absolute	default
wh3_main_nur_infections_factor_techs	wh3_dlc25_nur_infections_tech_200	-200	absolute	default
wh3_main_nur_infections_factor_techs	wh3_dlc25_nur_infections_tech_400	-400	absolute	default
wh3_main_nur_infections_factor_techs	wh3_dlc25_nur_infections_tech_600	-600	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_dlc25_nur_plague_mutation_addition_0	0	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_dlc25_nur_plague_mutation_addition_1	-50	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_dlc25_nur_plague_mutation_addition_2	-100	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_dlc25_nur_plague_mutation_addition_3	-150	absolute	default
wh3_main_nur_infections_factor_plague_creation	wh3_dlc25_nur_plague_symptom_addition	0	absolute	default
wh3_main_nur_infections_factor_buildings	wh3_dlc25_nur_rush_construction_infections_cost	-50	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_amethyst_ironsides_1	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_amethyst_ironsides_2	-1500	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_amethyst_ironsides_3	-2250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_amethyst_ironsides_4	-3250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_amethyst_ironsides_cap	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_bjuna_bombard_cost	-750	absolute	default
wh3_dlc25_emp_bjuna_bombard_charges_other	wh3_dlc25_ritual_emp_don_bjuna_bombard	1	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_black_rose_1	-2000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_black_rose_2	-3000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_black_rose_3	-4250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_black_rose_4	-5750	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_black_rose_cap	-2000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_buckshot_reaper_1	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_buckshot_reaper_2	-1500	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_buckshot_reaper_3	-2250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_buckshot_reaper_4	-3250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_buckshot_reaper_cap	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cannons_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cannons_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cannons_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cav_guns_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cav_guns_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_cav_guns_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_deathstorm_battery_1	-1500	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_deathstorm_battery_2	-2250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_deathstorm_battery_3	-3250	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_deathstorm_battery_4	-4500	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_deathstorm_battery_cap	-1500	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helblasters_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helblasters_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helblasters_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helstorm_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helstorm_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_helstorm_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_inf_guns_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_inf_guns_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_inf_guns_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_land_ship_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_land_ship_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_land_ship_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_mortors_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_mortors_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_mortors_3	-1000	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_purple_eclipse_cost	-2500	absolute	default
wh3_dlc25_emp_purple_eclipse_charges_other	wh3_dlc25_ritual_emp_don_purple_eclipse	1	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_spirit_barrage_cost	-1000	absolute	default
wh3_dlc25_emp_spirit_barrage_charges_other	wh3_dlc25_ritual_emp_don_spirit_barrage	1	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_steam_tank_1	-350	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_steam_tank_2	-600	absolute	default
wh3_dlc25_emp_research_imperial_gunnery_school	wh3_dlc25_ritual_emp_don_steam_tank_3	-1000	absolute	default
wh3_dlc25_prestige_resource_factor_fealty	wh3_dlc25_summon_the_elector_counts	-2500	absolute	default
wh2_dlc13_resource_factor_loyalty_events	wh3_dlc25_unify_loyalty	-10	absolute	default
wh2_dlc17_bst_dread_used_panel_purchase	wh3_dlc26_bst_ritual_unit_cap_khorngors	-400	absolute	default
wh3_dlc26_grn_yooreeka_da_plan_tactic_equipped	wh3_dlc26_da_plan_yooreeka_1	-5	absolute	default
wh3_dlc26_grn_yooreeka_da_plan_tactic_equipped	wh3_dlc26_da_plan_yooreeka_2	-10	absolute	default
wh3_dlc26_grn_yooreeka_da_plan_tactic_equipped	wh3_dlc26_da_plan_yooreeka_3	-15	absolute	default
wh3_dlc26_grn_yooreeka_da_plan_tactic_equipped	wh3_dlc26_da_plan_yooreeka_spent	-15	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_01	-2	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_02	-1	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_03	-1	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_04	-2	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_05	-4	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_06	-4	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_07	-3	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_boons	wh3_dlc26_faction_initiative_kho_arbaal_08	-3	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_10_1	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_10_2	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_10_3	-800	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_1_1	0	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_1_2	-25	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_1_3	-50	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_2_1	-25	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_2_2	-50	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_2_3	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_3_1	-25	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_3_2	-50	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_3_3	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_4_1	-50	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_4_2	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_4_3	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_5_1	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_5_2	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_5_3	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_6_1	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_6_2	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_6_3	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_7_1	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_7_2	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_7_3	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_8_1	-100	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_8_2	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_8_3	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_9_1	-200	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_9_2	-400	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_cloak_of_skulls	wh3_dlc26_kho_cloak_of_skulls_9_3	-800	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_1000	-1000	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_100	-100	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_1200	-1200	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_150	-150	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_2000	-2000	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_200	-200	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_225	-225	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_250	-250	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_300	-300	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_400	-400	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_450	-450	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_500	-500	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_600	-600	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_750	-750	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_75	-75	absolute	default
wh3_main_ogr_meat_factor_camp_buildings	wh3_dlc26_ogr_meat_camp_building_800	-800	absolute	default
wh3_dlc26_ogr_meat_CAI_factor_camps	wh3_dlc26_ogr_meat_camp_building_CAI_first_camp_helper	25	absolute	default
wh3_dlc26_ogr_meat_looting_sacking_and_razing_settlements	wh3_dlc26_ogr_meat_looting_sacking_razing	1	absolute	default
wh3_main_ogr_meat_factor_tyrants_demands	wh3_dlc26_ogr_tyrants_demands_stomping_grounds_meat	250	absolute	default
wh3_dlc26_kho_skulls_factor_bloodhost_summon	wh3_dlc26_resource_cost_kho_bloodhost_summon_cost	-1500	absolute	default
wh3_main_ogr_meat_factor_sent_to_the_great_maw	wh3_dlc26_resource_cost_ogr_great_maw_upkeep_cost	-20	absolute	default
merc_active_contract_points_merc_gift	wh3_dlc26_resource_cost_ogr_merc_points_occupation_with_treasury	1	absolute	default
merc_active_contract_points_merc_occupation	wh3_dlc26_resource_cost_ogr_merc_points_occupation	1	absolute	default
wh3_dlc26_kho_arbaal_wrath_of_khorne_progress_factor_travel	wh3_dlc26_ritual_kho_arbaal_teleport	-5	absolute	default
wh3_dlc26_kho_champions_essence_factor_base_amount	wh3_dlc26_ritual_kho_skulltaker_teleport_target	1	absolute	default
wh3_dlc26_kho_champions_essence_faction_factor_teleported_to_a_lord	wh3_dlc26_ritual_kho_skulltaker_teleport	1	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_1	1000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_1	-1000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_2	1000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_2	-1000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_3	1000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_3	-1000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_4	1000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_1_4	-1000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_1	2000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_1	-2000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_2	2000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_2	-2000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_3	2000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_2_3	-2000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_3_1	4000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_3_1	-4000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_3_2	4000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_3_2	-4000	absolute	default
wh3_dlc26_kho_skull_throne_progress_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_4_1	8000	absolute	default
wh3_main_kho_skulls_factor_the_skull_throne	wh3_dlc26_ritual_kho_the_skull_throne_4_1	-8000	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_100	-100	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_150	-150	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_20	-20	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_250	-250	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_30	-30	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_35	-35	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_40	-40	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_45	-45	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_50	-50	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_55	-55	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_60	-60	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_65	-65	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_70	-70	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_75	-75	absolute	default
grn_salvage_unit_upgrade	wh3_dlc26_scrap_cost_80	-80	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_1_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_1_2	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_2_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_2_2	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_3_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_3_2	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_3_3	-500	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_battle_4_1	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_blood_hosts_1	-700	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_blood_hosts_2	-400	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_campaign_4_1	-300	absolute	default
wh3_main_kho_skulls_factor_technology	wh3_dlc26_tech_kho_campaign_4_3	-500	absolute	default
