bonus_value_id	effect	ritual
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_corpse_carts
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_crypt_ghoul
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_deck_droppers
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_deck_gunner
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_depth_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_dire_wolves
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_drakenhof_templars
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_ethereal_infantry
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_grave_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_gunnery_mobs
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_gunpowder_artillery
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_hexwraiths
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_hierotitan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_khemrian_warsphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_khemric_titan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_lahmian_handmaiden
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_magic_artillery
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_magic_chariots
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_morghasts
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_necrofex_colossus
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_necropolis_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_necrosphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_nehekharan_warrior
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_polearm_inf
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_rotting_leviathan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_rotting_prometheans
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_sepulchral_stalkers
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_skeleton_chariots
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_skeleton_horsemen
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_spirit_host
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_terrorgheist
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_tomb_scorpian
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_undead_monstrosities
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_ushabti
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_vargheists
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_varghulf
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_all	wh3_dlc29_ritual_nag_unit_capacity_zombie_dragon
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_animated_hulks
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_dire_wolves
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_morghasts
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_rotting_prometheans
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_sepulchral_stalkers
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_undead_monstrosities
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_ushabti
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_beasts	wh3_dlc29_ritual_nag_unit_capacity_vargheists
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_bone_giant	wh3_dlc29_ritual_nag_unit_capacity_bone_giant
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_black_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_blood_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_drakenhof_templars
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_hexwraiths
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_necropolis_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_skeleton_chariots
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_cavalry	wh3_dlc29_ritual_nag_unit_capacity_skeleton_horsemen
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_bone_giant
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_hierotitan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_khemrian_warsphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_khemric_titan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_necropolis_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_necrosphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_sepulchral_stalkers
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_constructs	wh3_dlc29_ritual_nag_unit_capacity_ushabti
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_dire_wolves	wh3_dlc29_ritual_nag_unit_capacity_dire_wolves
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_drakenhof_blood_knights	wh3_dlc29_ritual_nag_unit_capacity_blood_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_drakenhof_blood_knights	wh3_dlc29_ritual_nag_unit_capacity_drakenhof_templars
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_ethereal_infantry	wh3_dlc29_ritual_nag_unit_capacity_ethereal_infantry
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_grave_guards	wh3_dlc29_ritual_nag_unit_capacity_grave_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_guns	wh3_dlc29_ritual_nag_unit_capacity_deck_droppers
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_guns	wh3_dlc29_ritual_nag_unit_capacity_deck_gunner
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_guns	wh3_dlc29_ritual_nag_unit_capacity_gunnery_mobs
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_hierotitan	wh3_dlc29_ritual_nag_unit_capacity_hierotitan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_crypt_ghoul
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_depth_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_ethereal_infantry
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_grave_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_lahmian_handmaiden
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_nehekharan_warrior
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_polearm_inf
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_spirit_host
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_infantry	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_lahmian_depth_guards	wh3_dlc29_ritual_nag_unit_capacity_depth_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_lahmian_depth_guards	wh3_dlc29_ritual_nag_unit_capacity_lahmian_handmaiden
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_lahmian_handmaidens	wh3_dlc29_ritual_nag_unit_capacity_lahmian_handmaiden
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_bone_giant
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_hierotitan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_khemrian_warsphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_khemric_titan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_necrofex_colossus
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_necrosphinx
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_rotting_leviathan
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_terrorgheist
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_tomb_scorpian
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_varghulf
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_monsters	wh3_dlc29_ritual_nag_unit_capacity_zombie_dragon
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_morghasts	wh3_dlc29_ritual_nag_unit_capacity_morghasts
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_terrorgheist	wh3_dlc29_ritual_nag_unit_capacity_terrorgheist
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_tomb_guard_nehekharan	wh3_dlc29_ritual_nag_unit_capacity_nehekharan_warrior
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_tomb_guard_nehekharan	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_tomb_guard	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_vampire_counts	wh3_dlc29_ritual_nag_unit_capacity_black_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_vampire_counts	wh3_dlc29_ritual_nag_unit_capacity_blood_knights
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_vampire_counts	wh3_dlc29_ritual_nag_unit_capacity_drakenhof_templars
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_vampire_counts	wh3_dlc29_ritual_nag_unit_capacity_grave_guard
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_war_machines	wh3_dlc29_ritual_nag_unit_capacity_corpse_carts
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_war_machines	wh3_dlc29_ritual_nag_unit_capacity_gunpowder_artillery
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_war_machines	wh3_dlc29_ritual_nag_unit_capacity_magic_artillery
percentage_cost_mod	wh3_dlc29_effect_nag_necromancy_cost_mod_war_machines	wh3_dlc29_ritual_nag_unit_capacity_magic_chariots
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_animated_hulks
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_black_knights
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_blood_knights
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_bone_giant
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_corpse_carts
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_crypt_ghoul
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_deck_droppers
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_deck_gunner
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_depth_guard
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_dire_wolves
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_drakenhof_templars
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_ethereal_infantry
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_grave_guard
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_gunnery_mobs
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_gunpowder_artillery
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_hexwraiths
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_hierotitan
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_khemrian_warsphinx
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_khemric_titan
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_lahmian_handmaiden
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_magic_artillery
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_magic_chariots
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_morghasts
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_necrofex_colossus
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_necropolis_knights
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_necrosphinx
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_nehekharan_warrior
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_polearm_inf
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_rotting_leviathan
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_rotting_prometheans
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_sepulchral_stalkers
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_skeleton_chariots
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_skeleton_horsemen
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_spirit_host
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_terrorgheist
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_tomb_guard
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_tomb_scorpian
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_undead_monstrosities
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_ushabti
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_vargheists
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_varghulf
percentage_cost_post_mod	wh3_dlc29_effect_nag_necromancy_cost_mod	wh3_dlc29_ritual_nag_unit_capacity_zombie_dragon
percentage_cost_mod	wh3_dlc29_effect_nag_ritual_discount_ai_only	wh3_dlc29_ritual_nag_devastate_province
percentage_cost_mod	wh3_dlc29_effect_nag_ritual_discount_ai_only	wh3_dlc29_ritual_nag_unit_capacity_gunnery_mobs
percentage_cost_mod	wh3_dlc29_effect_nag_ritual_discount_ai_only	wh3_dlc29_ritual_nag_unit_capacity_polearm_inf
percentage_cost_mod	wh3_dlc29_effect_nag_ritual_discount_ai_only	wh3_dlc29_ritual_nag_unit_capacity_skeleton_horsemen
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_bray_shaman_centigors
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_bray_shaman_cygor
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_bray_shaman_ghorgon
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_castellan_blunderbusses
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_castellan_dreadquake
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_castellan_fireglaives
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_exalted_hero_aspiring_champions
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_exalted_hero_dragon_ogre
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_exalted_hero_hellcannon
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_0
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_fimir_balefiend_fimir_warriors_1
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_fimir_balefiend_frost_wyrm
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_kazyk_chaos_chariot_mnur
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_kazyk_rot_knights
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_kazyk_toad_dragon
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_werekin_feral_mammoth
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_werekin_skin_wolves
percentage_cost_mod	wh3_dlc29_effect_recruitement_cost_reduction_all_chieftain_units	wh3_dlc25_ritual_nur_werekin_war_mammoth
ritual_percentage_cost_mod_targeted	wh3_dlc29_effect_ritual_cost_ritual_of_undeath_targetted	wh3_dlc29_ritual_nag_devastate_province
percentage_cost_mod	wh3_dlc29_effect_ritual_cost_ritual_of_undeath	wh3_dlc29_ritual_nag_devastate_province
cooldown_mod	wh3_dlc29_effect_schemes_ritual_cooldown_reduction	wh2_dlc14_ritual_eshin_sudden_kill
cooldown_mod	wh3_dlc29_effect_schemes_ritual_cooldown_reduction	wh2_dlc14_rituals_skv_revitalizing
effect_bundle_duration_mod	wh3_dlc29_effect_sudden_kill_scheme_payload_duration_mod	wh2_dlc14_ritual_eshin_sudden_kill
disable	wh3_dlc29_effect_tech_rite_disable_domination_scheme_verminlord	wh3_main_ritual_skv_ascendancy_verminlord
disable	wh3_dlc29_effect_tech_rite_disable_domination_scheme	wh2_main_ritual_skv_ascendancy
enable	wh3_dlc29_effect_vmp_bloodlines_ritual_unlock_ghorst	wh3_dlc29_vmp_ritual_confederate_lord_ghorst
enable	wh3_dlc29_effect_vmp_bloodlines_ritual_unlock_kemmler	wh3_dlc29_vmp_ritual_confederate_lord_kemmler
enable	wh3_dlc29_effect_vmp_bloodlines_ritual_unlock_mannfred	wh3_dlc29_vmp_ritual_confederate_lord_mannfred
enable	wh3_dlc29_effect_vmp_bloodlines_ritual_unlock_neferata	wh3_dlc29_vmp_ritual_confederate_lord_neferata
enable	wh3_dlc29_effect_vmp_bloodlines_ritual_unlock_vlad_isabella	wh3_dlc29_vmp_ritual_confederate_lord_vlad_isabella
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_cata_spell_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_cata_spell_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_rank_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_rank_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_rank_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_ritual_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_ritual_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_summon_beasts
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_summon_life
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_being_wom_cost_3
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_cata_spell_1
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_cata_spell_2
percentage_cost_mod	wh3_dlc29_effect_white_tower_scrolls_of_power_reduce_cost	wh3_dlc27_secrets_of_the_white_tower_brilliance_rank_1
