key	campaign_key	faction_key	indent	technology_key	technology_node_set	tier	research_points_required	cost_per_round	food_cost	optional_ui_group	resource_cost	required_parents	pixel_offset_x	pixel_offset_y
wh3_dlc23_tech_chd_military_21			2	wh3_dlc23_tech_chd_military_21	chd_mil	4	400	0	0			0	0	0
wh3_dlc23_tech_chd_military_22			1	wh3_dlc23_tech_chd_military_22	chd_mil	1	400	0	0			0	130	20
wh3_dlc23_tech_chd_military_23			1	wh3_dlc23_tech_chd_military_23	chd_mil	3	500	0	0			0	0	0
wh3_dlc23_tech_chd_military_24			1	wh3_dlc23_tech_chd_military_24	chd_mil	4	100	0	0		wh3_dlc23_tech_chd_military_high	0	0	0
wh3_dlc23_tech_chd_military_25			1	wh3_dlc23_tech_chd_military_25	chd_mil	5	500	0	0			0	0	0
wh3_dlc23_tech_chd_military_26			1	wh3_dlc23_tech_chd_military_26	chd_mil	7	400	0	0			0	-130	20
wh3_dlc23_tech_chd_military_27			0	wh3_dlc23_tech_chd_military_27	chd_mil	1	500	0	0			0	0	0
wh3_dlc23_tech_chd_military_28			0	wh3_dlc23_tech_chd_military_28	chd_mil	4	500	0	0			0	0	0
wh3_dlc23_tech_chd_military_29			0	wh3_dlc23_tech_chd_military_29	chd_mil	7	500	0	0			0	0	0
wh3_dlc23_tech_chd_military_3			9	wh3_dlc23_tech_chd_military_3	chd_mil	6	200	0	0			0	-150	0
wh3_dlc23_tech_chd_military_4			9	wh3_dlc23_tech_chd_military_4	chd_mil	7	300	0	0			0	0	0
wh3_dlc23_tech_chd_military_5			7	wh3_dlc23_tech_chd_military_5	chd_mil	1	400	0	0			0	155	0
wh3_dlc23_tech_chd_military_6			7	wh3_dlc23_tech_chd_military_6	chd_mil	2	100	0	0		wh3_dlc23_tech_chd_military_medium	0	150	0
wh3_dlc23_tech_chd_military_7			7	wh3_dlc23_tech_chd_military_7	chd_mil	3	400	0	0			0	145	0
wh3_dlc23_tech_chd_military_8			7	wh3_dlc23_tech_chd_military_8	chd_mil	5	400	0	0			0	-145	0
wh3_dlc23_tech_chd_military_9			7	wh3_dlc23_tech_chd_military_9	chd_mil	6	100	0	0		wh3_dlc23_tech_chd_military_medium	0	-150	0
wh3_dlc23_tech_chd_second_carriage_hidden			999	wh3_dlc23_tech_chd_second_carriage_hidden	chd_mil	999	1	0	0			0	0	0
wh3_dlc23_tech_chd_sorcery_1			9	wh3_dlc23_tech_chd_sorcery_1	chd_mil	14	200	0	0			0	0	60
wh3_dlc23_tech_chd_sorcery_10			4	wh3_dlc23_tech_chd_sorcery_10	chd_mil	16	400	0	0			0	-150	40
wh3_dlc23_tech_chd_sorcery_11			3	wh3_dlc23_tech_chd_sorcery_11	chd_mil	12	400	0	0			0	150	40
wh3_dlc23_tech_chd_sorcery_12			3	wh3_dlc23_tech_chd_sorcery_12	chd_mil	16	400	0	0			0	-150	40
wh3_dlc23_tech_chd_sorcery_13			2	wh3_dlc23_tech_chd_sorcery_13	chd_mil	11	400	0	0			0	150	40
wh3_dlc23_tech_chd_sorcery_14			2	wh3_dlc23_tech_chd_sorcery_14	chd_mil	12	100	0	0		wh3_dlc23_tech_chd_sorcery_medium	0	150	40
wh3_dlc23_tech_chd_sorcery_15			2	wh3_dlc23_tech_chd_sorcery_15	chd_mil	14	100	0	0		wh3_dlc23_tech_chd_sorcery_high	1	0	40
wh3_dlc23_tech_chd_sorcery_16			2	wh3_dlc23_tech_chd_sorcery_16	chd_mil	16	100	0	0		wh3_dlc23_tech_chd_sorcery_medium	0	-150	40
wh3_dlc23_tech_chd_sorcery_17			2	wh3_dlc23_tech_chd_sorcery_17	chd_mil	17	400	0	0			0	-150	40
wh3_dlc23_tech_chd_sorcery_18			1	wh3_dlc23_tech_chd_sorcery_18	chd_mil	10	500	0	0			0	360	40
wh3_dlc23_tech_chd_sorcery_19			1	wh3_dlc23_tech_chd_sorcery_19	chd_mil	13	500	0	0			0	60	40
wh3_dlc23_tech_chd_sorcery_2			8	wh3_dlc23_tech_chd_sorcery_2	chd_mil	14	200	0	0			0	0	50
wh3_dlc23_tech_chd_sorcery_20			1	wh3_dlc23_tech_chd_sorcery_20	chd_mil	15	500	0	0			0	-60	40
wh3_dlc23_tech_chd_sorcery_21			1	wh3_dlc23_tech_chd_sorcery_21	chd_mil	18	500	0	0			0	-360	40
wh3_dlc23_tech_chd_sorcery_22			0	wh3_dlc23_tech_chd_sorcery_22	chd_mil	10	500	0	0			0	300	20
wh3_dlc23_tech_chd_sorcery_23			0	wh3_dlc23_tech_chd_sorcery_23	chd_mil	18	500	0	0			0	-300	20
wh3_dlc23_tech_chd_sorcery_3			7	wh3_dlc23_tech_chd_sorcery_3	chd_mil	13	300	0	0			0	60	50
wh3_dlc23_tech_chd_sorcery_4			7	wh3_dlc23_tech_chd_sorcery_4	chd_mil	15	300	0	0			0	-60	50
wh3_dlc23_tech_chd_sorcery_5			6	wh3_dlc23_tech_chd_sorcery_5	chd_mil	13	300	0	0			0	60	50
wh3_dlc23_tech_chd_sorcery_6			6	wh3_dlc23_tech_chd_sorcery_6	chd_mil	15	300	0	0			0	-60	50
wh3_dlc23_tech_chd_sorcery_7			5	wh3_dlc23_tech_chd_sorcery_7	chd_mil	13	100	0	0		wh3_dlc23_tech_chd_sorcery_low	0	60	50
wh3_dlc23_tech_chd_sorcery_8			5	wh3_dlc23_tech_chd_sorcery_8	chd_mil	15	100	0	0		wh3_dlc23_tech_chd_sorcery_low	0	-60	50
wh3_dlc23_tech_chd_sorcery_9			4	wh3_dlc23_tech_chd_sorcery_9	chd_mil	12	400	0	0			0	150	40
wh3_dlc23_tech_chd_third_carriage_hidden			998	wh3_dlc23_tech_chd_third_carriage_hidden	chd_mil	998	1	0	0			0	0	0
wh3_main_chs_belakor_kho_0			0	wh3_dlc20_chs_kho_shared_gift_upgrade_authority	chs_mil_belakor	1	400	0	0	chs_kho		0	0	0
wh3_main_chs_belakor_kho_1			0	wh3_dlc20_chs_kho_shared_gift_upgrade_corruption	chs_mil_belakor	2	400	0	0	chs_kho		0	0	0
wh3_main_chs_belakor_kho_2			1	wh3_dlc20_chs_kho_shared_gift_upgrade_diplomacy	chs_mil_belakor	1	400	0	0	chs_kho		0	0	0
wh3_main_chs_belakor_kho_3			1	wh3_dlc20_chs_kho_shared_gift_upgrade_summons	chs_mil_belakor	2	400	0	0	chs_kho		0	0	0
wh3_main_chs_belakor_kho_final			0	wh3_dlc20_chs_kho_warriors_gift_slot_2	chs_mil_belakor	0	800	0	0			3	0	0
wh3_main_chs_belakor_kho_start			0	wh3_main_chs_belakor_1	chs_mil_belakor	3	800	0	0			0	0	0
wh3_main_chs_belakor_nur_0			5	wh3_dlc20_chs_nur_shared_gift_upgrade_authority	chs_mil_belakor	1	400	0	0	chs_nur		0	0	0
wh3_main_chs_belakor_nur_1			5	wh3_dlc20_chs_nur_shared_gift_upgrade_corruption	chs_mil_belakor	2	400	0	0	chs_nur		0	0	0
wh3_main_chs_belakor_nur_2			6	wh3_dlc20_chs_nur_shared_gift_upgrade_diplomacy	chs_mil_belakor	1	400	0	0	chs_nur		0	0	0
wh3_main_chs_belakor_nur_3			6	wh3_dlc20_chs_nur_shared_gift_upgrade_summons	chs_mil_belakor	2	400	0	0	chs_nur		0	0	0
wh3_main_chs_belakor_nur_final			6	wh3_dlc20_chs_nur_warriors_gift_slot_2	chs_mil_belakor	0	800	0	0			3	0	0
wh3_main_chs_belakor_nur_start			6	wh3_main_chs_belakor_2	chs_mil_belakor	3	800	0	0			0	0	0
wh3_main_chs_belakor_sla_0			5	wh3_dlc20_chs_sla_shared_gift_upgrade_authority	chs_mil_belakor	10	400	0	0	chs_sla		0	0	0
wh3_main_chs_belakor_sla_1			5	wh3_dlc20_chs_sla_shared_gift_upgrade_corruption	chs_mil_belakor	11	400	0	0	chs_sla		0	0	0
wh3_main_chs_belakor_sla_2			6	wh3_dlc20_chs_sla_shared_gift_upgrade_diplomacy	chs_mil_belakor	10	400	0	0	chs_sla		0	0	0
wh3_main_chs_belakor_sla_3			6	wh3_dlc20_chs_sla_shared_gift_upgrade_summons	chs_mil_belakor	11	400	0	0	chs_sla		0	0	0
wh3_main_chs_belakor_sla_final			6	wh3_dlc20_chs_sla_warriors_gift_slot_2	chs_mil_belakor	12	800	0	0			3	0	0
wh3_main_chs_belakor_sla_start			6	wh3_main_chs_belakor_4	chs_mil_belakor	9	800	0	0			0	0	0
wh3_main_chs_belakor_tze_0			0	wh3_dlc20_chs_tze_shared_gift_upgrade_authority	chs_mil_belakor	10	400	0	0	chs_tze		0	0	0
wh3_main_chs_belakor_tze_1			0	wh3_dlc20_chs_tze_shared_gift_upgrade_corruption	chs_mil_belakor	11	400	0	0	chs_tze		0	0	0
wh3_main_chs_belakor_tze_2			1	wh3_dlc20_chs_tze_shared_gift_upgrade_diplomacy	chs_mil_belakor	10	400	0	0	chs_tze		0	0	0
wh3_main_chs_belakor_tze_3			1	wh3_dlc20_chs_tze_shared_gift_upgrade_summons	chs_mil_belakor	11	400	0	0	chs_tze		0	0	0
wh3_main_chs_belakor_tze_final			0	wh3_dlc20_chs_tze_warriors_gift_slot_2	chs_mil_belakor	12	800	0	0			3	0	0
wh3_main_chs_belakor_tze_start			0	wh3_main_chs_belakor_3	chs_mil_belakor	9	800	0	0			0	0	0
wh3_main_chs_belakor_und_0			1	wh3_dlc20_chs_und_shared_building	chs_mil_belakor	6	400	0	0			0	0	0
wh3_main_chs_belakor_und_1			2	wh3_dlc20_chs_und_shared_vassals	chs_mil_belakor	5	400	0	0			1	0	0
wh3_main_chs_belakor_und_10			4	wh3_dlc20_chs_und_shared_movement	chs_mil_belakor	7	400	0	0			1	0	0
wh3_main_chs_belakor_und_11			5	wh3_dlc20_chs_und_shared_knights	chs_mil_belakor	6	400	0	0			0	0	0
wh3_main_chs_belakor_und_12			-1	wh3_dlc20_chs_und_shared_gift_slot_1	chs_mil_belakor	6	800	0	0			0	0	0
wh3_main_chs_belakor_und_13			7	wh3_dlc20_chs_und_shared_gift_slot_2	chs_mil_belakor	6	800	0	0			0	0	0
wh3_main_chs_belakor_und_14			1	wh3_dlc20_chs_und_shared_marks_khorne	chs_mil_belakor	4	400	0	0			1	0	0
wh3_main_chs_belakor_und_15			1	wh3_dlc20_chs_und_shared_marks_tzeentch	chs_mil_belakor	8	400	0	0			1	0	0
wh3_main_chs_belakor_und_16			5	wh3_dlc20_chs_und_shared_marks_nurgle	chs_mil_belakor	4	400	0	0			1	0	0
wh3_main_chs_belakor_und_17			5	wh3_dlc20_chs_und_shared_marks_slaanesh	chs_mil_belakor	8	400	0	0			1	0	0
wh3_main_chs_belakor_und_18			3	wh3_dlc20_chs_und_warriors_hellcannons	chs_mil_belakor	3	400	0	0			0	0	0
wh3_main_chs_belakor_und_19			3	wh3_dlc20_chs_und_shared_monsters	chs_mil_belakor	9	400	0	0			0	0	0
wh3_main_chs_belakor_und_2			2	wh3_dlc20_chs_und_shared_diplomacy	chs_mil_belakor	6	400	0	0			0	0	0
wh3_main_chs_belakor_und_20			3	wh3_dlc20_chs_und_warriors_warmachines	chs_mil_belakor	2	400	0	0			0	0	0
wh3_main_chs_belakor_und_21			3	wh3_dlc20_chs_und_warriors_shaggoths	chs_mil_belakor	10	400	0	0			0	0	0
wh3_main_chs_belakor_und_3			2	wh3_dlc20_chs_und_shared_souls	chs_mil_belakor	7	400	0	0			1	0	0
wh3_main_chs_belakor_und_4			3	wh3_dlc20_chs_und_shared_daemonic_mounts	chs_mil_belakor	4	400	0	0			0	0	0
wh3_main_chs_belakor_und_5			3	wh3_dlc20_chs_und_shared_chariots	chs_mil_belakor	5	400	0	0			0	0	0
wh3_main_chs_belakor_und_6			3	wh3_dlc20_chs_und_shared_mutants	chs_mil_belakor	7	400	0	0			0	0	0
wh3_main_chs_belakor_und_7			3	wh3_dlc20_chs_und_shared_beasts	chs_mil_belakor	8	400	0	0			0	0	0
wh3_main_chs_belakor_und_8			4	wh3_dlc20_chs_und_shared_upgrades	chs_mil_belakor	5	400	0	0			1	0	0
wh3_main_chs_belakor_und_9			4	wh3_dlc20_chs_und_shared_chosen	chs_mil_belakor	6	400	0	0			0	0	0
wh3_main_chs_belakor_und_centre			3	wh3_dlc20_chs_und_shared_marauders	chs_mil_belakor	6	300	0	0			0	0	0
wh3_main_ie_tech_nor_darklands_cathay_capital			3	wh3_main_ie_tech_nor_darklands_cathay_capital	nor_mil	14	100	0	0			0	0	0
wh3_main_ie_tech_nor_darklands_hate_cathay			3	wh3_main_ie_tech_nor_darklands_hate_cathay	nor_mil	13	1500	0	0			0	0	0
wh3_main_ie_tech_nor_darklands_hate_kislev			7	wh3_main_ie_tech_nor_oldworld_hate_kislev	nor_mil	7	1500	0	0			0	0	0
wh3_main_ie_tech_nor_darklands_kislev_capital			7	wh3_main_ie_tech_nor_oldworld_kislev_capital	nor_mil	8	100	0	0			0	0	0
wh3_main_ie_tech_nor_darklands_starter			3	wh3_main_ie_tech_nor_darklands_starter	nor_mil	12	1000	0	0			0	0	0
wh3_main_tech_brt_heraldry_aquitaine			1	wh3_main_tech_brt_heraldry_aquitaine	brt_mil	1	400	0	0			0	0	0
wh3_main_tech_cth_1			0	wh3_main_tech_cth_1	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_10			4	wh3_main_tech_cth_10	cth_mil	0	400	0	0			0	0	0
wh3_main_tech_cth_11			4	wh3_main_tech_cth_11	cth_mil	2	400	0	0			0	0	0
wh3_main_tech_cth_12			4	wh3_main_tech_cth_12	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_13			4	wh3_main_tech_cth_13	cth_mil	4	400	0	0			0	0	0
wh3_main_tech_cth_14			4	wh3_main_tech_cth_14	cth_mil	6	400	0	0			1	0	0
wh3_main_tech_cth_15			5	wh3_main_tech_cth_15	cth_mil	1	400	0	0			0	0	0
wh3_main_tech_cth_16			5	wh3_main_tech_cth_16	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_17			5	wh3_main_tech_cth_17	cth_mil	5	400	0	0			0	0	0
wh3_main_tech_cth_18			6	wh3_main_tech_cth_18	cth_mil	1	400	0	0			0	0	0
wh3_main_tech_cth_19			6	wh3_main_tech_cth_19	cth_mil	2	400	0	0			0	0	0
wh3_main_tech_cth_2			1	wh3_main_tech_cth_2	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_20			6	wh3_main_tech_cth_20	cth_mil	4	400	0	0			0	0	0
wh3_main_tech_cth_21			6	wh3_main_tech_cth_21	cth_mil	5	400	0	0			0	0	0
wh3_main_tech_cth_22			7	wh3_main_tech_cth_22	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_23			8	wh3_main_tech_cth_23	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_24			0	wh3_main_tech_cth_24	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_25			1	wh3_main_tech_cth_25	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_26			2	wh3_main_tech_cth_26	cth_mil	9	400	0	0			0	-150	0
wh3_main_tech_cth_27			2	wh3_main_tech_cth_27	cth_mil	10	400	0	0			0	-150	0
wh3_main_tech_cth_28			2	wh3_main_tech_cth_28	cth_mil	12	400	0	0			0	-150	0
wh3_main_tech_cth_29			2	wh3_main_tech_cth_29	cth_mil	13	400	0	0			0	-150	0
wh3_main_tech_cth_3			2	wh3_main_tech_cth_3	cth_mil	1	400	0	0			0	0	0
wh3_main_tech_cth_30			3	wh3_main_tech_cth_30	cth_mil	9	400	0	0			0	-150	0
wh3_main_tech_cth_31			3	wh3_main_tech_cth_31	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_32			3	wh3_main_tech_cth_32	cth_mil	13	400	0	0			0	-150	0
wh3_main_tech_cth_33			4	wh3_main_tech_cth_33	cth_mil	8	400	0	0			0	-150	0
wh3_main_tech_cth_34			4	wh3_main_tech_cth_34	cth_mil	10	400	0	0			0	-150	0
wh3_main_tech_cth_35			4	wh3_main_tech_cth_35	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_36			4	wh3_main_tech_cth_36	cth_mil	12	400	0	0			0	-150	0
wh3_main_tech_cth_37			4	wh3_main_tech_cth_37	cth_mil	14	400	0	0			1	-150	0
wh3_main_tech_cth_38			5	wh3_main_tech_cth_38	cth_mil	9	400	0	0			0	-150	0
wh3_main_tech_cth_39			5	wh3_main_tech_cth_39	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_4			2	wh3_main_tech_cth_4	cth_mil	2	400	0	0			0	0	0
wh3_main_tech_cth_40			5	wh3_main_tech_cth_40	cth_mil	13	400	0	0			0	-150	0
wh3_main_tech_cth_41			6	wh3_main_tech_cth_41	cth_mil	9	400	0	0			0	-150	0
wh3_main_tech_cth_42			6	wh3_main_tech_cth_42	cth_mil	10	400	0	0			0	-150	0
wh3_main_tech_cth_43			6	wh3_main_tech_cth_43	cth_mil	12	400	0	0			0	-150	0
wh3_main_tech_cth_44			6	wh3_main_tech_cth_44	cth_mil	13	400	0	0			0	-150	0
wh3_main_tech_cth_45			7	wh3_main_tech_cth_45	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_46			8	wh3_main_tech_cth_46	cth_mil	11	400	0	0			0	-150	0
wh3_main_tech_cth_47			0	wh3_main_tech_cth_47	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_48			1	wh3_main_tech_cth_48	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_49			2	wh3_main_tech_cth_49	cth_mil	17	600	0	0			0	-300	0
wh3_main_tech_cth_5			2	wh3_main_tech_cth_5	cth_mil	4	400	0	0			0	0	0
wh3_main_tech_cth_50			2	wh3_main_tech_cth_50	cth_mil	18	600	0	0			0	-300	0
wh3_main_tech_cth_51			2	wh3_main_tech_cth_51	cth_mil	20	600	0	0			0	-300	0
wh3_main_tech_cth_52			2	wh3_main_tech_cth_52	cth_mil	21	600	0	0			0	-300	0
wh3_main_tech_cth_53			3	wh3_main_tech_cth_53	cth_mil	17	600	0	0			0	-300	0
wh3_main_tech_cth_54			3	wh3_main_tech_cth_54	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_55			3	wh3_main_tech_cth_55	cth_mil	21	600	0	0			0	-300	0
wh3_main_tech_cth_56			4	wh3_main_tech_cth_56	cth_mil	16	600	0	0			0	-300	0
wh3_main_tech_cth_57			4	wh3_main_tech_cth_57	cth_mil	18	600	0	0			0	-300	0
wh3_main_tech_cth_58			4	wh3_main_tech_cth_58	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_59			4	wh3_main_tech_cth_59	cth_mil	20	600	0	0			0	-300	0
wh3_main_tech_cth_6			2	wh3_main_tech_cth_6	cth_mil	5	400	0	0			0	0	0
wh3_main_tech_cth_60			4	wh3_main_tech_cth_60	cth_mil	22	600	0	0			1	-300	0
wh3_main_tech_cth_61			5	wh3_main_tech_cth_61	cth_mil	17	600	0	0			0	-300	0
wh3_main_tech_cth_62			5	wh3_main_tech_cth_62	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_63			5	wh3_main_tech_cth_63	cth_mil	21	600	0	0			0	-300	0
wh3_main_tech_cth_64			6	wh3_main_tech_cth_64	cth_mil	17	600	0	0			0	-300	0
wh3_main_tech_cth_65			6	wh3_main_tech_cth_65	cth_mil	18	600	0	0			0	-300	0
wh3_main_tech_cth_66			6	wh3_main_tech_cth_66	cth_mil	20	600	0	0			0	-300	0
wh3_main_tech_cth_67			6	wh3_main_tech_cth_67	cth_mil	21	600	0	0			0	-300	0
wh3_main_tech_cth_68			7	wh3_main_tech_cth_68	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_69			8	wh3_main_tech_cth_69	cth_mil	19	600	0	0			0	-300	0
wh3_main_tech_cth_7			3	wh3_main_tech_cth_7	cth_mil	1	400	0	0			0	0	0
wh3_main_tech_cth_8			3	wh3_main_tech_cth_8	cth_mil	3	400	0	0			0	0	0
wh3_main_tech_cth_9			3	wh3_main_tech_cth_9	cth_mil	5	400	0	0			0	0	0
wh3_main_tech_emp_divine_mandate_volkmar		wh3_main_emp_cult_of_sigmar	8	wh3_main_tech_emp_divine_mandate_volkmar	emp_civ_reworkd	4	700	0	0	emp_unique_volkmar		0	42	0
wh3_main_tech_emp_fanatics_decree_volkmar		wh3_main_emp_cult_of_sigmar	7	wh3_main_tech_emp_fanatics_decree_volkmar	emp_civ_reworkd	4	700	0	0	emp_unique_volkmar		0	42	0
wh3_main_tech_kho_1_1			0	wh3_main_tech_kho_1_1	kho_mil	0	500	0	0	kho_1	wh3_main_tech_kho_1_1	0	0	0
wh3_main_tech_kho_1_2			2	wh3_main_tech_kho_1_2	kho_mil	0	500	0	0	kho_1	wh3_main_tech_kho_1_2	0	0	0
wh3_main_tech_kho_1_3			1	wh3_main_tech_kho_1_3	kho_mil	1	500	0	0	kho_1	wh3_main_tech_kho_1_3	0	0	0
wh3_main_tech_kho_1_4			4	wh3_main_tech_kho_1_4	kho_mil	0	500	0	0	kho_1	wh3_main_tech_kho_1_4	0	0	0
wh3_main_tech_kho_1_5			4	wh3_main_tech_kho_1_5	kho_mil	1	500	0	0	kho_1	wh3_main_tech_kho_1_5	0	0	0
wh3_main_tech_kho_1_6			0	wh3_main_tech_kho_1_6	kho_mil	2	500	0	0	kho_1	wh3_main_tech_kho_1_6	0	0	0
wh3_main_tech_kho_1_7			2	wh3_main_tech_kho_1_7	kho_mil	2	500	0	0	kho_1	wh3_main_tech_kho_1_7	0	0	0
wh3_main_tech_kho_1_8			4	wh3_main_tech_kho_1_8	kho_mil	2	500	0	0	kho_1	wh3_main_tech_kho_1_8	0	0	0
wh3_main_tech_kho_2_1			0	wh3_main_tech_kho_2_1	kho_mil	4	500	0	0	kho_2	wh3_main_tech_kho_2_1	3	0	0
wh3_main_tech_kho_2_2			2	wh3_main_tech_kho_2_2	kho_mil	4	500	0	0	kho_2	wh3_main_tech_kho_2_2	3	0	0
wh3_main_tech_kho_2_3			1	wh3_main_tech_kho_2_3	kho_mil	5	500	0	0	kho_2	wh3_main_tech_kho_2_3	3	0	0
wh3_main_tech_kho_2_4			4	wh3_main_tech_kho_2_4	kho_mil	4	500	0	0	kho_2	wh3_main_tech_kho_2_4	3	0	0
wh3_main_tech_kho_2_5			4	wh3_main_tech_kho_2_5	kho_mil	5	500	0	0	kho_2	wh3_main_tech_kho_2_5	3	0	0
wh3_main_tech_kho_2_6			0	wh3_main_tech_kho_2_6	kho_mil	6	500	0	0	kho_2	wh3_main_tech_kho_2_6	3	0	0
wh3_main_tech_kho_2_7			2	wh3_main_tech_kho_2_7	kho_mil	6	500	0	0	kho_2	wh3_main_tech_kho_2_7	3	0	0
wh3_main_tech_kho_2_8			4	wh3_main_tech_kho_2_8	kho_mil	6	500	0	0	kho_2	wh3_main_tech_kho_2_8	3	0	0
wh3_main_tech_kho_3_1			0	wh3_main_tech_kho_3_1	kho_mil	8	500	0	0	kho_3	wh3_main_tech_kho_3_1	3	0	0
wh3_main_tech_kho_3_2			2	wh3_main_tech_kho_3_2	kho_mil	8	500	0	0	kho_3	wh3_main_tech_kho_3_2	3	0	0
wh3_main_tech_kho_3_3			1	wh3_main_tech_kho_3_3	kho_mil	9	500	0	0	kho_3	wh3_main_tech_kho_3_3	3	0	0
wh3_main_tech_kho_3_4			4	wh3_main_tech_kho_3_4	kho_mil	8	500	0	0	kho_3	wh3_main_tech_kho_3_4	3	0	0
wh3_main_tech_kho_3_5			4	wh3_main_tech_kho_3_5	kho_mil	9	500	0	0	kho_3	wh3_main_tech_kho_3_5	3	0	0
wh3_main_tech_kho_3_6			0	wh3_main_tech_kho_3_6	kho_mil	10	500	0	0	kho_3	wh3_main_tech_kho_3_6	3	0	0
wh3_main_tech_kho_3_7			2	wh3_main_tech_kho_3_7	kho_mil	10	500	0	0	kho_3	wh3_main_tech_kho_3_7	3	0	0
wh3_main_tech_kho_3_8			4	wh3_main_tech_kho_3_8	kho_mil	10	500	0	0	kho_3	wh3_main_tech_kho_3_8	3	0	0
wh3_main_tech_kho_4_1			0	wh3_main_tech_kho_4_1	kho_mil	12	500	0	0	kho_4	wh3_main_tech_kho_4_1	3	0	0
wh3_main_tech_kho_4_2			2	wh3_main_tech_kho_4_2	kho_mil	12	500	0	0	kho_4	wh3_main_tech_kho_4_2	3	0	0
wh3_main_tech_kho_4_3			1	wh3_main_tech_kho_4_3	kho_mil	13	500	0	0	kho_4	wh3_main_tech_kho_4_3	3	0	0
wh3_main_tech_kho_4_4			4	wh3_main_tech_kho_4_4	kho_mil	12	500	0	0	kho_4	wh3_main_tech_kho_4_4	3	0	0
wh3_main_tech_kho_4_5			4	wh3_main_tech_kho_4_5	kho_mil	13	500	0	0	kho_4	wh3_main_tech_kho_4_5	3	0	0
wh3_main_tech_kho_4_6			0	wh3_main_tech_kho_4_6	kho_mil	14	500	0	0	kho_4	wh3_main_tech_kho_4_6	3	0	0
wh3_main_tech_kho_4_7			2	wh3_main_tech_kho_4_7	kho_mil	14	500	0	0	kho_4	wh3_main_tech_kho_4_7	3	0	0
wh3_main_tech_kho_4_8			4	wh3_main_tech_kho_4_8	kho_mil	14	500	0	0	kho_4	wh3_main_tech_kho_4_8	3	0	0
wh3_main_tech_kho_5_1			0	wh3_main_tech_kho_5_1	kho_mil	16	500	0	0	kho_5	wh3_main_tech_kho_5_1	3	0	0
wh3_main_tech_kho_5_2			2	wh3_main_tech_kho_5_2	kho_mil	16	500	0	0	kho_5	wh3_main_tech_kho_5_2	3	0	0
wh3_main_tech_kho_5_3			1	wh3_main_tech_kho_5_3	kho_mil	17	500	0	0	kho_5	wh3_main_tech_kho_5_3	3	0	0
wh3_main_tech_kho_5_4			4	wh3_main_tech_kho_5_4	kho_mil	16	500	0	0	kho_5	wh3_main_tech_kho_5_4	3	0	0
wh3_main_tech_kho_5_5			4	wh3_main_tech_kho_5_5	kho_mil	17	500	0	0	kho_5	wh3_main_tech_kho_5_5	3	0	0
wh3_main_tech_kho_5_6			0	wh3_main_tech_kho_5_6	kho_mil	18	500	0	0	kho_5	wh3_main_tech_kho_5_6	3	0	0
wh3_main_tech_kho_5_7			2	wh3_main_tech_kho_5_7	kho_mil	18	500	0	0	kho_5	wh3_main_tech_kho_5_7	3	0	0
wh3_main_tech_kho_5_8			4	wh3_main_tech_kho_5_8	kho_mil	18	500	0	0	kho_5	wh3_main_tech_kho_5_8	3	0	0
wh3_main_tech_kho_6_1			0	wh3_main_tech_kho_6_1	kho_mil	20	500	0	0	kho_6	wh3_main_tech_kho_6_1	3	0	0
wh3_main_tech_kho_6_2			2	wh3_main_tech_kho_6_2	kho_mil	20	500	0	0	kho_6	wh3_main_tech_kho_6_2	3	0	0
wh3_main_tech_kho_6_3			1	wh3_main_tech_kho_6_3	kho_mil	21	500	0	0	kho_6	wh3_main_tech_kho_6_3	3	0	0
wh3_main_tech_kho_6_4			4	wh3_main_tech_kho_6_4	kho_mil	20	500	0	0	kho_6	wh3_main_tech_kho_6_4	3	0	0
wh3_main_tech_kho_6_5			4	wh3_main_tech_kho_6_5	kho_mil	21	500	0	0	kho_6	wh3_main_tech_kho_6_5	3	0	0
wh3_main_tech_kho_6_6			0	wh3_main_tech_kho_6_6	kho_mil	22	500	0	0	kho_6	wh3_main_tech_kho_6_6	3	0	0
wh3_main_tech_kho_6_7			2	wh3_main_tech_kho_6_7	kho_mil	22	500	0	0	kho_6	wh3_main_tech_kho_6_7	3	0	0
wh3_main_tech_kho_6_8			4	wh3_main_tech_kho_6_8	kho_mil	22	500	0	0	kho_6	wh3_main_tech_kho_6_8	3	0	0
