member	context	faction
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheSunkenLandCorsairs_&_Positive	ACTOR	wh2_dlc11_cst_harpoon_the_sunken_land_corsairs
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionChaos_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionVamp_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_Dreadlord2_Faction_TheTyrantsOfTheBlackOcean_&_Positive	ACTOR	wh2_dlc11_cst_rogue_tyrants_of_the_black_ocean
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionVamp_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_ClarKarond_&_Positive	ACTOR	wh2_main_def_clar_karond
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionSkaven_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionTombKings	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionTombKings_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionTombKings_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionVamp	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionVamp_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionVamp_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionWoodElves	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionWoodElves_&_Negative	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_OtherFactionWoodElves_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_KarondKar_&_Positive	ACTOR	wh2_main_def_karond_kar
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBeastmen	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBeastmen_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBeastmen_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBretonnia	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBretonnia_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionBretonnia_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionChaos	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionChaos_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionChaos_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDarkElves	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDarkElves_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDarkElves_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDwarf	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDwarf_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionDwarf_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionEmpire	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionEmpire_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionEmpire_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionGreenskin	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionGreenskin_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionGreenskin_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionHighElves	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionHighElves_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionHighElves_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionLizardmen	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionLizardmen_&_Negative	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionLizardmen_&_Positive	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionSkaven	ACTOR	wh2_main_def_ssildra_tor
diplomacy_FactionGroup_DE_DreadlordFemale_Faction_SsildraTor_&_OtherFactionSkaven_&_Negative	ACTOR	wh2_main_def_ssildra_tor
