key	token_type	number_of_uses	icon	rounds_cooldown_before_use	weight	bag_price	plan_type	tier	mod_negative_draw_pct	max_drawn_copies
wh3_dlc29_military_mod_pool_stormfiends_warlock_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_stormfiends_warlock_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_stormfiends_warlock_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_stormfiends_warlord_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_stormfiends_warlord_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_mod_pool_stormfiends_warlord_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormfiend.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_stormvermin_rank_9	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_warp_grinders_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_warp_grinders.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_warp_lightning_cannon_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_mod_pool_warp_lightning_cannon_warlock_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_mod_pool_warplock_jezzails_dlc_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_tech_teams.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_purple_bounty_chieftain_0	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	4		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_military_purple_bounty_chieftain_1	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	2		wh3_dlc29_military_plan	4	1000	1
wh3_dlc29_military_purple_bounty_packmaster_0	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	4		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_military_purple_bounty_packmaster_2	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	2		wh3_dlc29_military_plan	4	1000	1
wh3_dlc29_military_purple_bounty_plague_priest_0	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	4		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_military_purple_bounty_plague_priest_2	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	2		wh3_dlc29_military_plan	4	1000	1
wh3_dlc29_military_purple_bounty_warlock_engineer	wh3_dlc29_token_type_purple	1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	4		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_military_red_explosion_guard_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_explosion.png	-1	4		wh3_dlc29_military_plan	3	0	1
wh3_dlc29_military_red_hellpit_guard_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hell_pit_abomination_red.png	-1	4		wh3_dlc29_military_plan	3	0	1
wh3_dlc29_military_red_plague_guard_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_nurgle_red.png	-1	4		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_upgrade_basic_infantry_spears_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_spear_shield.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_basic_pusbags_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pusbags.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_upgrade_death_runners_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_death_runners_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_death_runners.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_upgrade_double_units_warlock	wh3_dlc29_token_type_upgrade	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_rune_warlocks.png	-1	1		wh3_dlc29_military_plan	5	0	0
wh3_dlc29_military_upgrade_gutter_runners_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_missile_infantry.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_gutter_runners_poison_1	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_plagues_green.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_upgrade_moulder_wolf_rats_dlc_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_moulder_wolf_rats_dlc_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_wolf_rats.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_upgrade_mutant_rat_ogre_brood_horror_2	wh3_dlc29_token_type_upgrade	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hidden_lab_green.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_upgrade_plague_monks_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_pestilent_monks.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_plagueclaw_catapult_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_plagueclaw_catapult_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_artillery.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_military_upgrade_rictus_stormvermin_2	wh3_dlc29_token_type_upgrade	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_stormvermin.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_military_upgrade_warp_lightning_cannon_2	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	1		wh3_dlc29_military_plan	2	0	0
wh3_dlc29_military_upgrade_warp_lightning_cannon_3	wh3_dlc29_token_type_modify_pool	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_cannons.png	-1	1		wh3_dlc29_military_plan	3	0	0
wh3_dlc29_purple_any_chaos_experience	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_woc_doc_norsca.png	-1	5			3	0	0
wh3_dlc29_purple_any_empire_skaven_not_real	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_empire.png	-1	4			1	0	1
wh3_dlc29_purple_any_reduce_guards	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_dwarf_ale.png	-1	4			1	0	0
wh3_dlc29_purple_any_skaven_blackmail	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	3		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_dwarfs_any_dwarf_brew	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_dwarfs.png	-1	5			1	0	1
wh3_dlc29_purple_dwarfs_any_dwarf_brew_use	wh3_dlc29_token_type_action	1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_concoct.png	-1	1	wh3_dlc29_skv_token_usage_500		1	0	0
wh3_dlc29_purple_dwarfs_any_dwarf_brew_use_generated_1	wh3_dlc29_token_type_yellow	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_attack_patrols.png	-1	1			1	0	1
wh3_dlc29_purple_dwarfs_any_dwarf_brew_use_generated_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_lone_guard.png	-1	1			1	500	1
wh3_dlc29_purple_economic_bretonnia_food	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_bretonnia.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_bretonnia_treasury	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_bretonnia.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_cathay_warpstone	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_cathay.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_chaos_dwarfs_treasury	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_chaos_dwarfs.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_chaos_warpstone	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_woc_doc_norsca.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_dangerous_treasury	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_vaults.png	-1	2		wh3_dlc29_economic_plan	1	500	1
wh3_dlc29_purple_economic_dangerous_warpstone	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_vaults.png	-1	2		wh3_dlc29_economic_plan	1	500	1
wh3_dlc29_purple_economic_greenskins_food	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_greenskins.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_ogre_kingdoms_food	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_ogre_kingdoms_treasury	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_undead_warpstone	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_undead.png	-1	1		wh3_dlc29_economic_plan	1	0	0
wh3_dlc29_purple_economic_vault_1	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_vaults.png	-1	6		wh3_dlc29_economic_plan	1	500	1
wh3_dlc29_purple_economy_vampire_food_big	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_vamp_counts_coast.png	-1	1		wh3_dlc29_economic_plan	4	500	1
wh3_dlc29_purple_economy_vampire_food_small	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_vamp_counts_coast.png	-1	1		wh3_dlc29_economic_plan	2	500	1
wh3_dlc29_purple_lucky_draw	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	2		wh3_dlc29_economic_plan	1	500	1
wh3_dlc29_purple_magic_draw_combo_piece	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_meddling_mage.png	-1	5		wh3_dlc29_magic_plan	3	500	1
wh3_dlc29_purple_magic_draw_combo_piece_action	wh3_dlc29_token_type_action	1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_invigorate.png	-1	1	wh3_dlc29_skv_token_usage_warpstone_300	wh3_dlc29_magic_plan	1	0	0
wh3_dlc29_purple_magic_tzeentch_draw_tokens	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_tzeentch.png	-1	1		wh3_dlc29_magic_plan	1	0	0
wh3_dlc29_purple_military_lab_1	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_hidden_lab.png	-1	6		wh3_dlc29_military_plan	1	0	1
wh3_dlc29_purple_military_mercenaries_1	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	6		wh3_dlc29_military_plan	1	0	1
wh3_dlc29_purple_military_multiple_cultures_stormvermin	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	1		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_pay	wh3_dlc29_token_type_action	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_increase_underling_limit.png	-1	1	wh3_dlc29_skv_token_usage_2000	wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_1	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	4		wh3_dlc29_military_plan	1	500	1
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_2	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	4		wh3_dlc29_military_plan	2	500	1
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_3	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	4		wh3_dlc29_military_plan	3	500	1
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_4	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	4		wh3_dlc29_military_plan	4	500	1
wh3_dlc29_purple_military_ogre_kingdoms_mercenaries_reward_5	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	4		wh3_dlc29_military_plan	5	500	1
wh3_dlc29_purple_military_ogre_kingdoms_rat_ogres	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre.png	-1	5		wh3_dlc29_military_plan	3	1000	1
wh3_dlc29_purple_military_reinforcements	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	2		wh3_dlc29_military_plan	1	500	1
wh3_dlc29_purple_military_skaven_guards_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_skaven_stormvermin	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_tomb_kings_guards_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_tomb_kings_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_tzeentch_guards_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_tzeentch_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_undead_death_runners	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_purple_military_undead_legions_elites_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_undead_red.png	-1	1		wh3_dlc29_military_plan	5	0	0
wh3_dlc29_purple_military_vampire_pay_for_reward	wh3_dlc29_token_type_purple	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_vamp_counts_coast.png	-1	1		wh3_dlc29_economic_plan	3	0	1
wh3_dlc29_purple_military_wood_elves_elites_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_wood_elves_red.png	-1	1		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_red_any_bretonnia_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_bretonnia_red.png	-1	1			1	0	0
wh3_dlc29_red_any_cathay_elites	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_cathay_red.png	-1	1			1	0	0
wh3_dlc29_red_any_chaos_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_woc_doc_norsca_red.png	-1	1			1	0	0
wh3_dlc29_red_any_chaos_dwarfs_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_chaos_dwarfs_red.png	-1	1			1	0	0
wh3_dlc29_red_any_chaos_dwarfs_elites	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_chaos_dwarfs_red.png	-1	1			1	0	0
wh3_dlc29_red_any_dark_elves_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_dark_elves_red.png	-1	1			1	0	0
wh3_dlc29_red_any_felix	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_felix_red.png	-1	1			5	2000	1
wh3_dlc29_red_any_gotrek	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_gotrek_red.png	-1	4			5	2000	1
wh3_dlc29_red_any_greenskins_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_greenskins_red.png	-1	1			1	0	0
wh3_dlc29_red_any_high_elves_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_high_elves_red.png	-1	1			1	0	0
wh3_dlc29_red_any_high_elves_elites	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_high_elves_red.png	-1	1			1	0	0
wh3_dlc29_red_any_kislev_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_kislev_red.png	-1	1			1	0	0
wh3_dlc29_red_any_lizardmen_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_lizardmen_red.png	-1	1			1	0	0
wh3_dlc29_red_any_norsca_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_woc_doc_norsca_red.png	-1	1			1	0	0
wh3_dlc29_red_any_nurgle_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_nurgle_red.png	-1	1			1	0	0
wh3_dlc29_red_any_ogre_kingdoms_elites	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre_red.png	-1	1			1	0	0
wh3_dlc29_red_any_ogre_kingdoms_hungry	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre_red.png	-1	4			2	500	1
wh3_dlc29_red_any_ogre_kingdoms_hungry_elite	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_ogre_red.png	-1	4			4	500	1
wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay	wh3_dlc29_token_type_action	1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_food.png	-1	1	wh3_dlc29_skv_thanquol_lose_food_30		1	0	1
wh3_dlc29_red_any_ogre_kingdoms_hungry_elite_pay_generated	wh3_dlc29_token_type_yellow	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_full_cauldron.png	-1	1			1	-500	1
wh3_dlc29_red_any_ogre_kingdoms_hungry_pay	wh3_dlc29_token_type_action	1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_food.png	-1	1	wh3_dlc29_skv_thanquol_lose_food_50		1	0	1
wh3_dlc29_red_any_ogre_kingdoms_hungry_pay_generated	wh3_dlc29_token_type_yellow	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_full_cauldron.png	-1	1			1	-500	1
wh3_dlc29_red_any_skaven_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail_red.png	-1	1			1	0	0
wh3_dlc29_red_any_skaven_haste	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_blackmail_red.png	-1	4			1	2000	1
wh3_dlc29_red_any_tomb_kings_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_tomb_kings_red.png	-1	1			1	0	0
wh3_dlc29_red_economic_vault_1_generated_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_elite_patrol.png	-1	1		wh3_dlc29_economic_plan	1	2000	1
wh3_dlc29_red_military_bretonnia_elites_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_bretonnia_red.png	-1	1		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_red_military_bretonnia_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_bretonnia_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_cathay_guards_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_cathay_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_chaos_dwarfs_guards_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_chaos_dwarfs_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_dark_elves_elites_1	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_dark_elves_red.png	-1	1		wh3_dlc29_military_plan	4	0	0
wh3_dlc29_red_military_dark_elves_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_dark_elves_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_greenskins_guards_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_greenskins_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_high_elves_guards_3	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_high_elves_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_khorne_elites_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_khorne_red.png	-1	1		wh3_dlc29_military_plan	5	0	0
wh3_dlc29_red_military_kislev_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_kislev_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_kislev_guards_3	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_kislev_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_lizardmen_elites_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_lizardmen_red.png	-1	1		wh3_dlc29_military_plan	5	0	0
wh3_dlc29_red_military_lizardmen_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_lizardmen_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_norsca_guards_2	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_woc_doc_norsca_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_nurgle_guards_3	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_nurgle_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_slaanesh_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_slaanesh_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_undead_legions_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_undead_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_red_military_vampire_pay_to_reduce_alarm	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_vamp_counts_coast_red.png	-1	1		wh3_dlc29_military_plan	3	0	1
wh3_dlc29_red_military_vampire_pay_to_reduce_alarm_elite	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_vamp_counts_coast_red.png	-1	1		wh3_dlc29_military_plan	5	0	1
wh3_dlc29_red_military_wood_elves_guards	wh3_dlc29_token_type_red	-1	UI\skins\default\dlc29_skv_chaotic_plans\token\token_race_wood_elves_red.png	-1	1		wh3_dlc29_military_plan	1	0	0
wh3_dlc29_skv_final_battle_support_eshin	wh3_dlc29_token_type_dummy	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_battle_support_eshin.png	-1	1		wh3_dlc29_dummy_plan	1	0	0
wh3_dlc29_skv_final_battle_support_mors	wh3_dlc29_token_type_dummy	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_battle_support_mors.png	-1	1		wh3_dlc29_dummy_plan	1	0	0
wh3_dlc29_skv_final_battle_support_moulder	wh3_dlc29_token_type_dummy	-1	UI\skins\default\dlc29_skv_chaotic_plans\icon_action_battle_support_moulder.png	-1	1		wh3_dlc29_dummy_plan	1	0	0
