region	campaign	id	owning_faction	faction_capital	base_population	base_max_population	population	base_gdp	town_wealth	rebel_faction	cultural_originator	rebel_faction_name	settler_rebellions_enabled	capture_prestige	long_description	development_points	base_fertility	slot_cap
wh3_main_combi_region_pillars_of_unseen_constellations	wh3_main_combi	735959919	906517539	false	10000	50000	10000	0	0	wh2_main_def_blood_hall_coven	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_plain_of_dogs	wh3_main_combi	967594687	1228528422	false	10000	50000	10000	0	0	wh2_dlc16_skv_clan_gritus	wh2_main_sc_skv_skaven		false	0		0	0	8
wh3_main_combi_region_plain_of_spiders	wh3_main_combi	1330548759	1777299878	false	10000	50000	10000	0	0	wh2_dlc16_grn_naggaroth_orcs	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_plain_of_tuskers	wh3_main_combi	402155172	433034784	false	10000	50000	10000	0	0	wh3_main_emp_cult_of_sigmar	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_plesk	wh3_main_combi	1865830245	1326199041	false	10000	50000	10000	0	0	wh3_main_ksl_ropsmenn_clan	wh3_main_sc_ksl_kislev		false	0		0	0	4
wh3_main_combi_region_po_mei	wh3_main_combi	502467814	48610513	true	10000	50000	10000	0	0	wh3_main_cth_rebel_lords_of_nan_yang	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_pools_of_despair	wh3_main_combi	577000774	536675019	false	10000	50000	10000	0	0	wh2_dlc09_tmb_rakaph_dynasty	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_port_elistor	wh3_main_combi	409205066	953089787	false	10000	50000	10000	0	0	wh2_main_hef_saphery	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_port_of_secrets	wh3_main_combi	990812936	2030819466	false	10000	50000	10000	0	0	wh3_main_tze_all_seeing_eye	wh3_main_sc_tze_tzeentch		false	0		0	0	4
wh3_main_combi_region_port_reaver	wh3_main_combi	424834931	1330000727	true	10000	50000	10000	0	0	wh2_main_emp_new_world_colonies	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_pox_marsh	wh3_main_combi	67535239	569532132	true	10000	50000	10000	0	0	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		false	0		0	0	4
wh3_main_combi_region_praag	wh3_main_combi	888039193	1326199041	true	10000	50000	10000	0	0	wh3_main_ksl_ropsmenn_clan	wh3_main_sc_ksl_kislev		false	0		0	0	10
wh3_main_combi_region_qiang	wh3_main_combi	975027359	1701040892	true	10000	50000	10000	0	0	wh3_main_cth_the_western_provinces	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_quatar	wh3_main_combi	286404826	519923100	false	10000	50000	10000	0	0	wh2_dlc09_tmb_numas	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_quenelles	wh3_main_combi	618604144	1050968618	false	10000	50000	10000	0	0	wh_main_brt_parravon	wh_main_sc_brt_bretonnia		false	0		0	0	4
wh3_main_combi_region_quetza	wh3_main_combi	207251514	982058306	false	10000	50000	10000	0	0	wh2_dlc12_skv_clan_fester	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_quittax	wh3_main_combi	1188268927	1849564109	false	10000	50000	10000	0	0	wh2_dlc12_skv_clan_mange	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_rackdo_gorge	wh3_main_combi	1422215598	566089373	true	10000	50000	10000	0	0	wh2_main_skv_clan_septik	wh2_main_sc_def_dark_elves		false	0		0	0	8
wh3_main_combi_region_rasetra	wh3_main_combi	1315471131	299896925	false	10000	50000	10000	0	0	wh2_main_vmp_the_silver_host	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_red_fortress	wh3_main_combi	507666099	1593776653	false	10000	50000	10000	0	0	wh3_dlc20_chs_vilitch	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_riffraffa	wh3_main_combi	1583140285	1222426971	false	10000	50000	10000	0	0	wh_main_teb_tilea	wh_main_sc_teb_teb		false	0		0	0	4
wh3_main_combi_region_rothkar_spire	wh3_main_combi	1362242556	1777299878	true	10000	50000	10000	0	0	wh2_dlc16_grn_naggaroth_orcs	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_rotten_stone	wh3_main_combi	1319651924	74119223	false	10000	50000	10000	0	0	wh_main_nor_norsca_rebels	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_ruins_end	wh3_main_combi	1831509764	1068087576	false	10000	50000	10000	0	0	wh3_main_ogr_thunderguts	wh_main_sc_grn_greenskins		false	0		0	0	4
wh3_main_combi_region_sabre_mountain	wh3_main_combi	417660455	56228477	true	10000	50000	10000	0	0	wh3_main_ogr_sabreskin	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	8
wh3_main_combi_region_salzenmund	wh3_main_combi	1598193520	1221118825	true	10000	50000	10000	0	0	wh_main_emp_nordland	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_sarl_encampment	wh3_main_combi	716110897	1956714703	true	10000	50000	10000	0	0	wh_main_nor_sarl	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_sartosa	wh3_main_combi	327325870	2100662971	true	10000	50000	10000	0	0	wh2_dlc11_cst_pirates_of_sartosa	wh2_dlc11_sc_cst_vampire_coast		false	0		0	0	10
wh3_main_combi_region_scarpels_lair	wh3_main_combi	639671008	1228528422	false	10000	50000	10000	0	0	wh2_dlc16_skv_clan_gritus	wh2_main_sc_skv_skaven		false	0		0	0	4
wh3_main_combi_region_sentinels_of_xeti	wh3_main_combi	1557944537	542533424	true	10000	50000	10000	0	0	wh2_main_lzd_sentinels_of_xeti	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_serpent_coast	wh3_main_combi	1372595095	850377301	false	10000	50000	10000	0	0	wh2_main_skv_clan_mordkin	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_serpent_jetty	wh3_main_combi	525589629	546858755	false	10000	50000	10000	0	0	wh_main_nor_varg	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_shagrath	wh3_main_combi	272200061	339725344	false	10000	50000	10000	0	0	wh2_main_nor_aghol	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_shang_wu	wh3_main_combi	1202847161	1264920079	true	10000	50000	10000	0	0	wh3_dlc24_cth_the_celestial_court	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_shang_yang	wh3_main_combi	1123970938	85284281	true	10000	50000	10000	0	0	wh3_main_cth_dissenter_lords_of_jinshen	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_shard_bastion	wh3_main_combi	1433566181	1919523229	true	10000	50000	10000	0	0	wh2_main_nor_aghol	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_shattered_cove	wh3_main_combi	347364242	1222086739	false	10000	50000	10000	0	0	wh3_main_lzd_tepoks_spawn	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_shattered_stone_isle	wh3_main_combi	124545780	1222086739	false	10000	50000	10000	0	0	wh3_main_lzd_tepoks_spawn	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_shi_long	wh3_main_combi	503221762	153733105	true	10000	50000	10000	0	0	wh3_dlc21_vmp_jiangshi_rebels	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_shi_wu	wh3_main_combi	93242237	1784816538	true	10000	50000	10000	0	0	wh3_main_cth_eastern_river_lords	wh3_main_sc_cth_cathay		false	0		0	0	8
wh3_main_combi_region_shiyamas_rest	wh3_main_combi	1599996782	583581759	false	10000	50000	10000	0	0	wh3_main_cth_cathay_rebels	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_shrine_of_asuryan	wh3_main_combi	181908888	2063015132	true	10000	50000	10000	0	0	wh2_main_def_cult_of_excess	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_shrine_of_khaine	wh3_main_combi	1142820560	1196890600	false	10000	50000	10000	0	0	wh2_main_def_scourge_of_khaine	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_shrine_of_kurnous	wh3_main_combi	440905522	1332560320	true	10000	50000	10000	0	0	wh3_main_sla_seducers_of_slaanesh	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_shrine_of_ladrielle	wh3_main_combi	999749105	675565794	false	10000	50000	10000	0	0	wh2_main_def_karond_kar	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_shrine_of_loec	wh3_main_combi	477878326	1810179394	true	10000	50000	10000	0	0	wh2_main_hef_yvresse	wh2_main_sc_hef_high_elves		false	0		0	0	4
wh3_main_combi_region_shrine_of_sotek	wh3_main_combi	1928713159	204672036	false	10000	50000	10000	0	0	wh2_main_grn_blue_vipers	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_shrine_of_the_alchemist	wh3_main_combi	522856991	85284281	false	10000	50000	10000	0	0	wh3_main_cth_dissenter_lords_of_jinshen	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_shroktak_mount	wh3_main_combi	1886954624		false	10000	50000	10000	0	0	wh2_main_def_hag_graef	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_silver_pinnacle	wh3_main_combi	187987373	1162270304	true	10000	50000	10000	0	0	wh3_main_vmp_lahmian_sisterhood	wh_main_sc_vmp_vampire_counts		false	0		0	0	8
wh3_main_combi_region_sjoktraken	wh3_main_combi	51676786	1661140290	false	10000	50000	10000	0	0	wh_main_dwf_kraka_drak	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_skavenblight	wh3_main_combi	865817581	837838157	true	10000	50000	10000	0	0	wh2_main_skv_clan_skryre	wh2_main_sc_skv_skaven		false	0		1	0	12
wh3_main_combi_region_skeggi	wh3_main_combi	1510863611	708758271	true	10000	50000	10000	0	0	wh2_main_nor_skeggi	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_skrap_towers	wh3_main_combi	1933020699	1724488880	false	100000	50000	10000	0	0	wh3_main_skv_clan_treecherik	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	4
wh3_main_combi_region_slavers_point	wh3_main_combi	312721795	675565794	false	10000	50000	10000	0	0	wh2_main_def_karond_kar	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_snake_gate	wh3_main_combi	1514149480	1593776653	false	10000	50000	10000	0	0	wh3_main_cth_imperial_wardens	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_sorcerers_islands	wh3_main_combi	1433507605	1040769121	false	10000	50000	10000	0	0	wh2_dlc09_tmb_followers_of_nagash	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_soteks_trail	wh3_main_combi	1557320281	2035219020	false	10000	50000	10000	0	0	wh3_main_skv_clan_morbidus	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_southern_outpost	wh3_main_combi	433546535	95808816	false	10000	50000	10000	0	0	wh3_dlc26_grn_cluster_eye_tribe	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_spektazuma	wh3_main_combi	1621500511	207158515	true	10000	50000	10000	0	0	wh2_main_grn_blue_vipers	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_spite_reach	wh3_main_combi	1664108946	369842912	false	10000	50000	10000	0	0	wh2_main_def_har_ganeth	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_spitepeak	wh3_main_combi	142150453	824379357	false	10000	50000	10000	0	0	wh_main_dwf_karak_azul	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_springs_of_eternal_life	wh3_main_combi	2091716153	1342487182	true	10000	50000	10000	0	0	wh2_main_vmp_necrarch_brotherhood	wh2_dlc09_sc_tmb_tomb_kings		false	0		0	0	4
wh3_main_combi_region_ssildra_tor	wh3_main_combi	153601583	1232471715	true	10000	50000	10000	0	0	wh2_main_def_ssildra_tor	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_statues_of_the_gods	wh3_main_combi	519408361	759572821	false	10000	50000	10000	0	0	wh2_main_lzd_tlaqua	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_steingart	wh3_main_combi	886507239	1515777063	true	10000	50000	10000	0	0	wh_main_grn_black_venom	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_stonemine_tower	wh3_main_combi	475966183	106416812	true	10000	50000	10000	0	0	wh3_main_skv_clan_verms	wh_main_sc_grn_greenskins		false	0		0	0	4
wh3_main_combi_region_storag_kor	wh3_main_combi	1200531399		false	10000	50000	10000	0	0	wh2_main_def_clar_karond	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_stormhenge	wh3_main_combi	747354888	1751606289	false	10000	50000	10000	0	0	wh_main_dwf_karak_hirn	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_stormvrack_mount	wh3_main_combi	13849725	839559960	true	100000	50000	10000	0	0	wh3_dlc26_kho_arbaal	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_subatuun	wh3_main_combi	1121180303	913642425	false	10000	50000	10000	0	0	wh2_main_lzd_itza	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_sudenburg	wh3_main_combi	12795565	2094609216	true	10000	50000	10000	0	0	wh3_main_emp_cult_of_sigmar	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_sulpharets	wh3_main_combi	1526257257	1228528422	false	10000	50000	10000	0	0	wh2_dlc16_skv_clan_gritus	wh2_main_sc_skv_skaven		false	0		0	0	4
wh3_main_combi_region_sump_pit	wh3_main_combi	478202788	824379357	false	10000	50000	10000	0	0	wh_main_dwf_karak_azul	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_sun_tree_glades	wh3_main_combi	107324499	759572821	false	10000	50000	10000	0	0	wh2_dlc12_grn_leaf_cutterz_tribe	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_sunken_khernarch	wh3_main_combi	1793106182	1923431245	false	10000	50000	10000	0	0	wh3_main_ie_vmp_sires_of_mourkain	wh_main_sc_vmp_vampire_counts		false	0		0	0	4
wh3_main_combi_region_swamp_town	wh3_main_combi	935556286	1330000727	false	10000	50000	10000	0	0	wh2_main_emp_new_world_colonies	wh_main_sc_emp_empire		false	0		0	0	4
wh3_main_combi_region_swartzhafen	wh3_main_combi	748250714	823417961	false	10000	50000	10000	0	0	wh_main_vmp_schwartzhafen	wh_main_sc_vmp_vampire_counts		false	0		0	0	4
wh3_main_combi_region_tai_tzu	wh3_main_combi	76656838	85284281	false	10000	50000	10000	0	0	wh3_main_cth_dissenter_lords_of_jinshen	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_talabheim	wh3_main_combi	1214889308	2113120916	true	10000	50000	10000	0	0	wh_main_emp_talabecland	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_temple_avenue_of_gold	wh3_main_combi	2053540137	2035219020	true	10000	50000	10000	0	0	wh3_main_skv_clan_morbidus	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_temple_of_addaioth	wh3_main_combi	1873547852	675348787	false	10000	50000	10000	0	0	wh2_main_def_drackla_coven	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_temple_of_elemental_winds	wh3_main_combi	147487927	730471226	false	10000	50000	10000	0	0	wh2_dlc13_emp_golden_order	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_temple_of_heimkel	wh3_main_combi	1764514033	827911745	false	10000	50000	10000	0	0	wh_dlc08_nor_goromadny_tribe	wh_dlc08_sc_nor_norsca		false	0		0	0	4
wh3_main_combi_region_temple_of_kara	wh3_main_combi	1498755011	508065318	true	10000	50000	10000	0	0	wh2_dlc13_emp_the_huntmarshals_expedition	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_temple_of_khaine	wh3_main_combi	521464868		false	10000	50000	10000	0	0	wh2_main_def_hag_graef	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_temple_of_skulls	wh3_main_combi	1067240466	850377301	true	10000	50000	10000	0	0	wh2_main_skv_clan_mordkin	wh2_main_sc_lzd_lizardmen		false	0		1	0	8
wh3_main_combi_region_temple_of_tlencan	wh3_main_combi	278557707	984601308	true	10000	50000	10000	0	0	wh_main_brt_bordeleaux	wh_main_sc_brt_bretonnia		false	0		0	0	4
wh3_main_combi_region_teotiqua	wh3_main_combi	1420588848	850377301	false	10000	50000	10000	0	0	wh2_main_skv_clan_mordkin	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_terracotta_graveyard	wh3_main_combi	208180214	48610513	false	100000	50000	10000	0	0	wh3_main_cth_rebel_lords_of_nan_yang	wh3_main_sc_cth_cathay		false	0		0	0	4
wh3_main_combi_region_the_awakening	wh3_main_combi	220103296	476033301	true	10000	50000	10000	0	0	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		false	0		0	0	10
wh3_main_combi_region_the_black_forests	wh3_main_combi	1005870929	1807766155	true	10000	50000	10000	0	0	wh2_main_def_the_forgebound	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_the_black_pillar	wh3_main_combi	2081328484	369842912	false	10000	50000	10000	0	0	wh2_main_def_har_ganeth	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_the_black_pit	wh3_main_combi	305991335	1184031258	true	10000	50000	10000	0	0	wh_dlc03_grn_black_pit	wh_main_sc_grn_greenskins		false	0		0	0	8
wh3_main_combi_region_the_bleeding_spire	wh3_main_combi	93628481	1231791871	true	10000	50000	10000	0	0	wh3_main_sla_exquisite_pain	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_blighted_grove	wh3_main_combi	830268868	1418631753	false	100000	50000	10000	0	0	wh3_main_tze_broken_wheel	wh3_main_sc_nur_nurgle		false	0		0	0	4
wh3_main_combi_region_the_blood_hall	wh3_main_combi	1862458761	696189066	true	10000	50000	10000	0	0	wh3_dlc27_sla_masque_of_slaanesh	wh2_main_sc_def_dark_elves		false	0		0	0	8
wh3_main_combi_region_the_blood_swamps	wh3_main_combi	2025544723		false	10000	50000	10000	0	0	wh2_dlc11_cst_vampire_coast	wh2_dlc11_sc_cst_vampire_coast		false	0		0	0	4
wh3_main_combi_region_the_bone_gulch	wh3_main_combi	1729039965	1295067546	false	0	0	0	0	0	wh2_dlc15_dwf_clan_helhein	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_burning_monolith	wh3_main_combi	24974176	1589325213	true	100000	50000	10000	0	0	wh3_dlc20_nor_tong	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_challenge_stone	wh3_main_combi	1286364366	829494977	true	10000	50000	10000	0	0	wh3_main_ogr_fleshgreeders	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	8
wh3_main_combi_region_the_copper_landing	wh3_main_combi	602800178	1731541658	false	10000	50000	10000	0	0	wh3_main_tmb_deserters_of_khatep	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_crystal_spires	wh3_main_combi	35298853	2030819466	true	100000	50000	10000	0	0	wh3_main_tze_all_seeing_eye	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_cursed_jungle	wh3_main_combi	1501270451	850377301	false	10000	50000	10000	0	0	wh2_main_skv_clan_mordkin	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_daemons_stump	wh3_main_combi	1235134616	1823236257	false	10000	50000	10000	0	0	wh3_dlc23_chd_minor_faction	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_dust_gate	wh3_main_combi	1659344269	1731541658	false	10000	50000	10000	0	0	wh3_main_tmb_deserters_of_khatep	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_falls_of_doom	wh3_main_combi	617835575	835127146	false	100000	50000	10000	0	0	wh3_dlc23_chd_conclave	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_fetid_catacombs	wh3_main_combi	1962661104	1153480027	false	100000	50000	10000	0	0	wh3_main_sla_subtle_torture	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_folly_of_malofex	wh3_main_combi	848304939	1153480027	false	10000	50000	10000	0	0	wh3_main_sla_subtle_torture	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_forbidden_citadel	wh3_main_combi	1270248702	2053564926	true	10000	50000	10000	0	0	wh_main_nor_aesling	wh_dlc08_sc_nor_norsca		false	0		0	0	8
wh3_main_combi_region_the_forest_of_decay	wh3_main_combi	217894001	1877503903	true	100000	50000	10000	0	0	wh3_dlc25_nur_epidemius	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_fortress_of_vorag	wh3_main_combi	116084842	1557774012	true	10000	50000	10000	0	0	wh2_dlc15_hef_imrik	wh_main_sc_dwf_dwarfs		false	0		0	0	8
wh3_main_combi_region_the_frozen_city	wh3_main_combi	1037006069	339725344	true	10000	50000	10000	0	0	wh2_main_def_deadwood_sentinels	wh2_main_sc_def_dark_elves		false	0		0	0	8
wh3_main_combi_region_the_galleons_graveyard	wh3_main_combi	1831749771	231949890	true	10000	50000	10000	0	0	wh2_dlc11_cst_noctilus	wh2_dlc11_sc_cst_vampire_coast		false	0		0	0	10
wh3_main_combi_region_the_gallows_tree	wh3_main_combi	1070985274	1731586231	false	100000	50000	10000	0	0	wh3_dlc25_nur_tamurkhan	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_gates_of_zharr	wh3_main_combi	1477002130	1823236257	false	10000	50000	10000	0	0	wh3_dlc23_chd_minor_faction	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_godless_crater	wh3_main_combi	1218011448	1807067425	true	10000	50000	10000	0	0	wh2_dlc17_lzd_oxyotl	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_golden_colossus	wh3_main_combi	1977922810	1731541658	true	10000	50000	10000	0	0	wh3_main_tmb_deserters_of_khatep	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_the_golden_tower	wh3_main_combi	829295898	970922096	true	10000	50000	10000	0	0	wh2_main_lzd_last_defenders	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_great_arena	wh3_main_combi	1832138651	1456132922	false	10000	50000	10000	0	0	wh2_main_def_ghrond	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_the_haunted_forest	wh3_main_combi	2141690069	1660285504	true	10000	50000	10000	0	0	wh3_main_vmp_caravan_of_blue_roses	wh_dlc05_sc_wef_wood_elves		false	0		0	0	10
wh3_main_combi_region_the_high_place	wh3_main_combi	1987555759	709318746	false	10000	50000	10000	0	0	wh_main_grn_bloody_spearz	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_high_sentinel	wh3_main_combi	1307901037	204672036	false	10000	50000	10000	0	0	wh2_main_grn_blue_vipers	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_howling_citadel	wh3_main_combi	948639946	1589325213	true	10000	50000	10000	0	0	wh3_main_kho_bloody_sword	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_lost_palace	wh3_main_combi	29560056	1761450491	false	10000	50000	10000	0	0	wh3_main_tze_oracles_of_tzeentch	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_maw_gate	wh3_main_combi	24334626	1534018226	true	10000	50000	10000	0	0	wh3_main_ogr_lazarghs	wh3_main_sc_ogr_ogre_kingdoms		false	0		0	0	4
wh3_main_combi_region_the_monolith_of_katam	wh3_main_combi	1934560929	546858755	true	10000	50000	10000	0	0	wh_main_nor_varg	wh_dlc08_sc_nor_norsca		false	0		0	0	8
wh3_main_combi_region_the_monoliths	wh3_main_combi	1306998136	1684585931	true	10000	50000	10000	0	0	wh2_main_hef_nagarythe	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_the_moon_shard	wh3_main_combi	1675748754	974767229	false	10000	50000	10000	0	0	wh2_main_def_bleak_holds	wh2_main_sc_def_dark_elves		false	0		0	0	4
wh3_main_combi_region_the_moot	wh3_main_combi	397463068	2143875224	false	10000	50000	10000	0	0	wh_main_emp_stirland	wh_main_sc_emp_empire		false	0		0	0	8
wh3_main_combi_region_the_never_ending_chasm	wh3_main_combi	2028782851	732909713	false	10000	50000	10000	0	0	wh3_main_kho_brazen_throne	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_oak_of_ages	wh3_main_combi	2071581237	126117059	false	10000	50000	10000	0	0	wh_dlc05_wef_wood_elves	wh_dlc05_sc_wef_wood_elves		false	0		0	0	2
wh3_main_combi_region_the_palace_of_ruin	wh3_main_combi	2048704794		false	10000	50000	10000	0	0	wh2_main_nor_aghol	wh_dlc08_sc_nor_norsca		false	0		0	0	8
wh3_main_combi_region_the_pillars_of_grungni	wh3_main_combi	737253114	709318746	false	10000	50000	10000	0	0	wh_main_grn_bloody_spearz	wh_main_sc_dwf_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_sacred_pools	wh3_main_combi	904398079	17675639	true	10000	50000	10000	0	0	wh2_dlc16_lzd_wardens_of_the_living_pools	wh_dlc05_sc_wef_wood_elves		false	0		0	0	10
wh3_main_combi_region_the_sentinel_of_time	wh3_main_combi	708206303	1674673608	false	10000	50000	10000	0	0	wh2_main_lzd_southern_sentinels	wh2_main_sc_lzd_lizardmen		false	0		0	0	4
wh3_main_combi_region_the_sentinels	wh3_main_combi	1086823970	1443954661	false	10000	50000	10000	0	0	wh3_main_grn_dark_land_orcs	wh3_dlc23_sc_chd_chaos_dwarfs		false	0		0	0	4
wh3_main_combi_region_the_silvered_tower_of_sorcerers	wh3_main_combi	517136938	1483749746	true	10000	50000	10000	0	0	wh3_main_kho_crimson_skull	wh_main_sc_chs_chaos		false	0		0	0	8
wh3_main_combi_region_the_sinhall_monolith	wh3_main_combi	1242162233	1488312364	false	10000	50000	10000	0	0	wh3_main_tze_flaming_scribes	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_skull_carvers_abode	wh3_main_combi	561135155	1761450491	true	100000	50000	10000	0	0	wh3_main_nur_bubonic_swarm	wh_main_sc_chs_chaos		false	0		0	0	4
wh3_main_combi_region_the_southern_sentinels	wh3_main_combi	913929980	1674673608	true	10000	50000	10000	0	0	wh2_main_lzd_southern_sentinels	wh2_main_sc_lzd_lizardmen		false	0		0	0	8
wh3_main_combi_region_the_star_tower	wh3_main_combi	1126389137	1392526214	false	10000	50000	10000	0	0	wh2_main_hef_order_of_loremasters	wh2_main_sc_hef_high_elves		false	0		0	0	8
wh3_main_combi_region_the_tower_of_flies	wh3_main_combi	1747847329	2030819466	false	10000	50000	10000	0	0	wh3_main_chs_gharhar	wh_main_sc_chs_chaos		false	0		0	0	4
