key	table_name	patch_key
wh2_main_special_settlement_kislev_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_kislev_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_kislev_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_kislev_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_kislev_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_kislev_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_kislev_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_kislev_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_lahmia_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_lahmia_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_lahmia_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_lahmia_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_lahmia_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_lahmia_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_lahmia_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_lahmia_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_lahmia_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_lahmia_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_lahmia_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_lahmia_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_lahmia_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_lahmia_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_lahmia_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_lahmia_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_lahmia_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_lahmia_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_lahmia_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_lahmia_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_lahmia_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_lahmia_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_lahmia_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_lahmia_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_lahmia_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_lahmia_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_lahmia_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_lahmia_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_lahmia_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_lahmia_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_lahmia_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_lahmia_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_lahmia_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_lahmia_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_lahmia_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_lahmia_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_lahmia_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_lahmia_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_lahmia_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_lahmia_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_lahmia_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_lahmia_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_lahmia_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_lahmia_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_lahmia_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_lahmia_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_lahmia_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_lahmia_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_lahmia_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_lahmia_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_lahmia_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_lahmia_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_lahmia_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_lahmia_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_lahmia_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_lahmia_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_lahmia_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_lahmia_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_lahmia_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_lahmia_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_lahmia_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_lahmia_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_lahmia_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_lahmia_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_lahmia_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_lahmia_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_lahmia_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_lahmia_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_lahmia_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_lahmia_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_lahmia_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_lahmia_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_lahmia_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_lahmia_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_lahmia_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_lahmia_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_lothern_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_lothern_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_lothern_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_lothern_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_lothern_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_lothern_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_lothern_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_lothern_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_lothern_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_lothern_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_lothern_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_lothern_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_lothern_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_lothern_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_lothern_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_lothern_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_lothern_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_lothern_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_lothern_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_lothern_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_lothern_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_lothern_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_lothern_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_lothern_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_lothern_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_lothern_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_lothern_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_lothern_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_lothern_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_lothern_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_lothern_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_lothern_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_lothern_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_lothern_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_lothern_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_lothern_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_lothern_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_lothern_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_lothern_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_lothern_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_lothern_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_lothern_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_lothern_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_lothern_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_lothern_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_lothern_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_lothern_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_lothern_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_lothern_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_lothern_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_lothern_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_lothern_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_lothern_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_lothern_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_lothern_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_lothern_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_lothern_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_lothern_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_lothern_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_lothern_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_lothern_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_lothern_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_lothern_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_lothern_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_miragliano_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_miragliano_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_miragliano_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_miragliano_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_miragliano_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_miragliano_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_miragliano_def_1	building_levels	wh2_main_def_settlement_major_1
wh2_main_special_settlement_miragliano_def_2	building_levels	wh2_main_def_settlement_major_2
wh2_main_special_settlement_miragliano_def_3	building_levels	wh2_main_def_settlement_major_3
wh2_main_special_settlement_miragliano_def_4	building_levels	wh2_main_def_settlement_major_4
wh2_main_special_settlement_miragliano_def_5	building_levels	wh2_main_def_settlement_major_5
wh2_main_special_settlement_miragliano_def_ruin	building_levels	wh2_main_def_settlement_major_ruin
wh2_main_special_settlement_miragliano_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_miragliano_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_miragliano_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_miragliano_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_miragliano_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_miragliano_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_miragliano_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_miragliano_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_miragliano_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_miragliano_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_miragliano_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_miragliano_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_miragliano_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_miragliano_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_miragliano_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_miragliano_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_miragliano_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_miragliano_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_miragliano_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_miragliano_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_miragliano_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_miragliano_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_miragliano_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_miragliano_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_miragliano_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_miragliano_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_miragliano_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_miragliano_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_miragliano_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_miragliano_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_miragliano_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_miragliano_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_miragliano_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_miragliano_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_miragliano_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_miragliano_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_miragliano_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_miragliano_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_miragliano_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_miragliano_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_miragliano_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_miragliano_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_miragliano_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_miragliano_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_miragliano_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_miragliano_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_naggarond_brt_1	building_levels	wh_main_brt_settlement_major_1
wh2_main_special_settlement_naggarond_brt_2	building_levels	wh_main_brt_settlement_major_2
wh2_main_special_settlement_naggarond_brt_3	building_levels	wh_main_brt_settlement_major_3
wh2_main_special_settlement_naggarond_brt_4	building_levels	wh_main_brt_settlement_major_4
wh2_main_special_settlement_naggarond_brt_5	building_levels	wh_main_brt_settlement_major_5
wh2_main_special_settlement_naggarond_brt_ruin	building_levels	wh_main_brt_settlement_major_ruin
wh2_main_special_settlement_naggarond_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_naggarond_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_naggarond_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_naggarond_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_naggarond_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_naggarond_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_naggarond_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_naggarond_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_naggarond_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_naggarond_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_naggarond_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_naggarond_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_naggarond_emp_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_naggarond_emp_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_naggarond_emp_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_naggarond_emp_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_naggarond_emp_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_naggarond_emp_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_naggarond_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_naggarond_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_naggarond_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_naggarond_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_naggarond_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_naggarond_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_naggarond_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_naggarond_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_naggarond_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_naggarond_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_naggarond_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_naggarond_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_naggarond_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_naggarond_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_naggarond_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_naggarond_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_naggarond_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_naggarond_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_naggarond_other_1	building_levels	wh_main_emp_settlement_major_1
wh2_main_special_settlement_naggarond_other_2	building_levels	wh_main_emp_settlement_major_2
wh2_main_special_settlement_naggarond_other_3	building_levels	wh_main_emp_settlement_major_3
wh2_main_special_settlement_naggarond_other_4	building_levels	wh_main_emp_settlement_major_4
wh2_main_special_settlement_naggarond_other_5	building_levels	wh_main_emp_settlement_major_5
wh2_main_special_settlement_naggarond_other_ruin	building_levels	wh_main_emp_settlement_major_ruin
wh2_main_special_settlement_naggarond_savage_1	building_levels	wh_main_savage_settlement_major_1
wh2_main_special_settlement_naggarond_savage_2	building_levels	wh_main_savage_settlement_major_2
wh2_main_special_settlement_naggarond_savage_3	building_levels	wh_main_savage_settlement_major_3
wh2_main_special_settlement_naggarond_savage_ruin	building_levels	wh_main_savage_settlement_major_ruin
wh2_main_special_settlement_naggarond_skv_1	building_levels	wh2_main_skv_settlement_major_1
wh2_main_special_settlement_naggarond_skv_2	building_levels	wh2_main_skv_settlement_major_2
wh2_main_special_settlement_naggarond_skv_3	building_levels	wh2_main_skv_settlement_major_3
wh2_main_special_settlement_naggarond_skv_4	building_levels	wh2_main_skv_settlement_major_4
wh2_main_special_settlement_naggarond_skv_5	building_levels	wh2_main_skv_settlement_major_5
wh2_main_special_settlement_naggarond_skv_ruin	building_levels	wh2_main_skv_settlement_major_ruin
wh2_main_special_settlement_naggarond_vmp_1	building_levels	wh_main_vmp_settlement_major_1
wh2_main_special_settlement_naggarond_vmp_2	building_levels	wh_main_vmp_settlement_major_2
wh2_main_special_settlement_naggarond_vmp_3	building_levels	wh_main_vmp_settlement_major_3
wh2_main_special_settlement_naggarond_vmp_4	building_levels	wh_main_vmp_settlement_major_4
wh2_main_special_settlement_naggarond_vmp_5	building_levels	wh_main_vmp_settlement_major_5
wh2_main_special_settlement_naggarond_vmp_ruin	building_levels	wh_main_vmp_settlement_major_ruin
wh2_main_special_settlement_pyramid_of_nagash_1_wef	building_levels	wh_dlc05_wef_settlement_major_main_1
wh2_main_special_settlement_pyramid_of_nagash_cst_1	building_levels	wh2_dlc11_vampirecoast_settlement_major_1
wh2_main_special_settlement_pyramid_of_nagash_cst_2	building_levels	wh2_dlc11_vampirecoast_settlement_major_2
wh2_main_special_settlement_pyramid_of_nagash_cst_3	building_levels	wh2_dlc11_vampirecoast_settlement_major_3
wh2_main_special_settlement_pyramid_of_nagash_cst_4	building_levels	wh2_dlc11_vampirecoast_settlement_major_4
wh2_main_special_settlement_pyramid_of_nagash_cst_5	building_levels	wh2_dlc11_vampirecoast_settlement_major_5
wh2_main_special_settlement_pyramid_of_nagash_cst_ruin	building_levels	wh2_dlc11_vampirecoast_settlement_major_ruin
wh2_main_special_settlement_pyramid_of_nagash_ruin_wef	building_levels	wh_dlc05_wef_settlement_major_main_ruin
wh2_main_special_settlement_sartosa_dwf_1	building_levels	wh_main_dwf_settlement_major_1
wh2_main_special_settlement_sartosa_dwf_2	building_levels	wh_main_dwf_settlement_major_2
wh2_main_special_settlement_sartosa_dwf_3	building_levels	wh_main_dwf_settlement_major_3
wh2_main_special_settlement_sartosa_dwf_4	building_levels	wh_main_dwf_settlement_major_4
wh2_main_special_settlement_sartosa_dwf_5	building_levels	wh_main_dwf_settlement_major_5
wh2_main_special_settlement_sartosa_dwf_ruin	building_levels	wh_main_dwf_settlement_major_ruin
wh2_main_special_settlement_sartosa_grn_1	building_levels	wh_main_grn_settlement_major_1
wh2_main_special_settlement_sartosa_grn_2	building_levels	wh_main_grn_settlement_major_2
wh2_main_special_settlement_sartosa_grn_3	building_levels	wh_main_grn_settlement_major_3
wh2_main_special_settlement_sartosa_grn_4	building_levels	wh_main_grn_settlement_major_4
wh2_main_special_settlement_sartosa_grn_5	building_levels	wh_main_grn_settlement_major_5
wh2_main_special_settlement_sartosa_grn_ruin	building_levels	wh_main_grn_settlement_major_ruin
wh2_main_special_settlement_sartosa_hef_1	building_levels	wh2_main_hef_settlement_major_1
wh2_main_special_settlement_sartosa_hef_2	building_levels	wh2_main_hef_settlement_major_2
wh2_main_special_settlement_sartosa_hef_3	building_levels	wh2_main_hef_settlement_major_3
wh2_main_special_settlement_sartosa_hef_4	building_levels	wh2_main_hef_settlement_major_4
wh2_main_special_settlement_sartosa_hef_5	building_levels	wh2_main_hef_settlement_major_5
wh2_main_special_settlement_sartosa_hef_ruin	building_levels	wh2_main_hef_settlement_major_ruin
wh2_main_special_settlement_sartosa_lzd_1	building_levels	wh2_main_lzd_settlement_major_1
wh2_main_special_settlement_sartosa_lzd_2	building_levels	wh2_main_lzd_settlement_major_2
wh2_main_special_settlement_sartosa_lzd_3	building_levels	wh2_main_lzd_settlement_major_3
wh2_main_special_settlement_sartosa_lzd_4	building_levels	wh2_main_lzd_settlement_major_4
wh2_main_special_settlement_sartosa_lzd_5	building_levels	wh2_main_lzd_settlement_major_5
wh2_main_special_settlement_sartosa_lzd_ruin	building_levels	wh2_main_lzd_settlement_major_ruin
wh2_main_special_settlement_sartosa_norsca_1	building_levels	wh_main_nor_settlement_major_1
wh2_main_special_settlement_sartosa_norsca_2	building_levels	wh_main_nor_settlement_major_2
wh2_main_special_settlement_sartosa_norsca_3	building_levels	wh_main_nor_settlement_major_3
wh2_main_special_settlement_sartosa_norsca_4	building_levels	wh_main_nor_settlement_major_4
wh2_main_special_settlement_sartosa_norsca_5	building_levels	wh_main_nor_settlement_major_5
wh2_main_special_settlement_sartosa_norsca_ruin	building_levels	wh_main_nor_settlement_major_ruin
wh2_main_special_settlement_sartosa_other_1	building_levels	wh_main_emp_settlement_major_1
