key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	doppler_rtpc_name	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	requires_cinematic	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo	looping_sound_mapping	is_persistent_loop	require_modular_ability_switch	require_secondary_melee_switch	default_vmd_slot_name	use_character_idle_switch	additional_actor_id	is_persistent_one_shot	persistent_one_shot_duration_override
Bodyfall_Heavy_Skarsnik_Goblin	Battle_Individual_Bodyfall_Heavy_Skarsnik_Goblin		Campaign_Individual_Bodyfall_Heavy_Skarsnik_Goblin		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Skarsnik_Squig	Battle_Individual_Bodyfall_Heavy_Skarsnik_Squig		Campaign_Individual_Bodyfall_Heavy_Skarsnik_Squig		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Skaven	Battle_Individual_Bodyfall_Heavy_Skaven		Campaign_Individual_Bodyfall_Heavy_Skaven		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Skinks	Battle_Individual_Bodyfall_Heavy_Skinks		Campaign_Individual_Bodyfall_Heavy_Skinks		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Spider_Large	Battle_Individual_Bodyfall_Heavy_Spider_Large		Campaign_Individual_bodyfall_Heavy_Spider_Large		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Spider_Small	Battle_Individual_Bodyfall_Heavy_Spider_Small		Campaign_Individual_bodyfall_Heavy_Spider_Small		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Squig	Battle_Individual_Bodyfall_Heavy_Squig		Campaign_Individual_Bodyfall_Heavy_Squig		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Stag	Battle_Individual_Bodyfall_Heavy_Stag		Campaign_Individual_Bodyfall_Heavy_Stag		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Steed_Of_Slaanesh	Battle_Individual_Bodyfall_Heavy_Steed_Of_Slaanesh				0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Stegadon	Battle_Individual_Bodyfall_Heavy_Carnosaur				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Stonehorn	Battle_Individual_Bodyfall_Stonehorn_Heavy				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Terracotta_Sentinel	Battle_Individual_Bodyfall_Heavy_Terracotta_Sentinel				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Terradon	Battle_Individual_Bodyfall_Heavy_Terradon				0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Treemen	Battle_Individual_Bodyfall_Heavy_Treemen		Campaign_Individual_Bodyfall_Heavy_Treemen		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Troglodon	Battle_Individual_Bodyfall_Heavy_DLC17_Troglodon				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Troll	Battle_Individual_Bodyfall_Heavy_Troll		Campaign_Individual_bodyfall_Heavy_Troll		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Troll_Hag	Battle_Individual_Bodyfall_Heavy_Troll_Hag		Campaign_Individual_bodyfall_Heavy_Troll_Hag		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Ungor	Battle_Individual_Bodyfall_Heavy_Ungor		Campaign_Individual_Bodyfall_Heavy_Ungor		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Var_Creatures	Battle_Individual_Bodyfall_Heavy_Var_Creatures		Campaign_Individual_bodyfall_Heavy_Var_Creatures		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_Warbear	Battle_Individual_Bodyfall_Heavy_Warbear				0.1000								0	0.0000			100.0000	100.0000	false	false	true	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Heavy_dlc15_War_Lion	Battle_Individual_Bodyfall_Heavy_dlc15_warlion		Campaign_Individual_bodyfall_Heavy_Boar		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Creature_Extra_Large	Battle_Individual_Bodyfall_Landing_Impact_Creature_Extra_Large		Campaign_Individual_Bodyfall_Landing_Impact_Creature_Extra_Large		1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Creature_Huge	Battle_Individual_Bodyfall_Landing_Impact_Creature_Huge		Campaign_Individual_Bodyfall_Landing_Impact_Creature_Huge		1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Creature_Large	Battle_Individual_Bodyfall_Landing_Impact_Creature_Large		Campaign_Individual_Bodyfall_Landing_Impact_Creature_Large		1.0000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Creature_Medium	Battle_Individual_Bodyfall_Landing_Impact_Creature_Medium		Campaign_Individual_Bodyfall_Landing_Impact_Creature_Medium		0.6000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Nurgle_Small	Battle_Individual_Bodyfall_Nurgle_Small_Land				0.5000								0	0.0000			100.0000	20.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	0.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Landing_Impact_Plague_Toad	Battle_Individual_Foley_Plague_Toad_Land				0.0500								0	0.0000			100.0000	20.0000	false	false	true	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	0.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Large_Bloodwrack_Medusa	Battle_Individual_Bodyfall_Heavy_Bloodwrack_Medusa				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Azazel	Battle_Individual_Bodyfall_Light_Azazel		Campaign_Individual_Bodyfall_Light_Azazel		1.0000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Bale_Taurus	Battle_Individual_Bodyfall_Bale_Taurus_Light		Campaign_Individual_Bodyfall_Bale_Taurus_Light		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	large	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Bloodthirster	Battle_Individual_Bodyfall_Light_Bloodthirster		Campaign_Individual_Bodyfall_Light_Bloodthirster		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Boar	Battle_Individual_Bodyfall_Light_Boar		Campaign_Individual_bodyfall_Light_Boar		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Carnosaur	Battle_Individual_Bodyfall_Light_Carnosaur				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Cathay_Dragon	Battle_Individual_Bodyfall_Light_Cathay_Dragon				0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Centigor	Battle_Individual_Bodyfall_Light_Centigor		Campaign_Individual_Bodyfall_Light_Centigor		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Cold_One	Battle_Individual_Bodyfall_Light_Boar		Campaign_Individual_bodyfall_Light_Boar		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Crypt_Ghoul	Battle_Individual_Bodyfall_Light_Crypt_Ghoul		Campaign_Individual_bodyfall_Light_Crypt_Ghoul		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Crypt_Horror	Battle_Individual_Bodyfall_Light_Crypt_Horror		Campaign_Individual_bodyfall_Light_Crypt_Horror		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Cygor	Battle_Individual_Bodyfall_Light_Cygor		Campaign_Individual_Bodyfall_Light_Cygor		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_DLC17_Taurox	Battle_Individual_BodyFall_DLC17_Taurox_Light		Campaign_Individual_Bodyfall_Light_DLC17_Taurox		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dire_Wolves	Battle_Individual_Bodyfall_Light_Dire_Wolves		Campaign_Individual_bodyfall_Light_Dire_Wolves		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dragon_Large	Battle_Individual_Bodyfall_Light_Dragon_Large		Campaign_Individual_bodyfall_Light_Dragon_Large		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dragon_Ogre	Battle_Individual_Bodyfall_Light_Dragon_Ogre		Campaign_Individual_Bodyfall_Light_Dragon_Orge		0.5000	Generic_Entity_Type_Bodyfall_Dragon_Ogre							0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dragon_Small	Battle_Individual_Bodyfall_Light_Dragon_Small		Campaign_Individual_bodyfall_Light_Dragon_Small		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dread_Saurian	Battle_Individual_Bodyfall_Light_Dread_Saurian		Campaign_Individual_Bodyfall_Light_Dread_Saurian		0.5000								0	0.0000			100.0000	100.0000	false	true	false	false	true	false	true	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	200.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Dryad	Battle_Individual_Bodyfall_Light_Dryad		Campaign_Individual_Bodyfall_Light_Dryad		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	true	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	50.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Exalted_Bloodthirster	Battle_Individual_Bodyfall_Light_Exalted_Bloodthirster		Campaign_Individual_Bodyfall_Light_Exalted_Bloodthirster		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	150.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Fell_Bat	Battle_Individual_Bodyfall_Light_Fell_Bat		Campaign_Individual_Bodyfall_Light_Fell_Bat		0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	false	false	true	false	false	false	false	false	false	false	Lord_Hero	80.0000	false	false		false	false	false		false		false	0.0000
Bodyfall_Light_Fiend_Of_Slaanesh	Battle_Individual_Bodyfall_Light_Fiend_Of_Slaanesh				0.5000								0	0.0000			100.0000	100.0000	false	false	false	true	true	false	false	false	false	false	true	true	false	true	false	false	false	false	false	false	false	Lord_Hero	110.0000	false	false		false	false	false		false		false	0.0000
