army_name	ai_army_tactic	approach_angle	army_emblem	army_model	deployment_zone_id	faction	is_allied_to_player	is_reinforcement_army	is_frontend_player_army	use_default_deployment_zones	is_hidden_army	should_merge_army	reinforcement_is_support	override_uniform_colours	uniform_colour_primary_override	uniform_colour_secondary_override	uniform_colour_tertiary_override	override_banner_colours	banner_colour_primary_override	banner_colour_secondary_override	banner_colour_tertiary_override	flag_path	is_primary_army
wh2_dlc13_emp_wulfhart_amber_bow_stage_4_player		270	test_emblem_army_01	1373046027	0	wh2_dlc13_emp_the_huntmarshals_expedition	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_great_vortex_gorrok_lord_kroak_stage_3_player		0	test_emblem_army_01	5702	0	wh2_main_lzd_itza	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_great_vortex_nakai_lord_kroak_stage_3_player		0	test_emblem_army_01	5702	0	wh2_dlc13_lzd_spirits_of_the_jungle	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_emp_harass		0	test_emblem_army_01	341393957	0	wh2_dlc13_emp_the_huntmarshals_expedition	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_gorrok_ally		180	test_emblem_army_01	285610576	0	wh2_main_lzd_itza	true	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_nakai_player		0	test_emblem_army_01	1405880853	0	wh2_dlc13_lzd_spirits_of_the_jungle	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_summoner_1_ally		0	test_emblem_army_01	5584	1	wh2_main_lzd_lizardmen_qb1	true	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_summoner_2_ally		0	test_emblem_army_01	5584	2	wh2_main_lzd_lizardmen_qb2	true	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_wulfhart_enemy		0	test_emblem_army_01	1373046027	0	wh2_dlc13_emp_the_huntmarshals_expedition	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_lzd_final_battle_wulfhart_reinf_enemy		270	test_emblem_army_01	1814920193	0	wh2_dlc13_emp_the_huntmarshals_expedition	false	true	false	true	true	true	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_gor_rok_the_shield_of_aeons_ally_nakai		0	test_emblem_army_01	1405880853	1	wh2_dlc13_lzd_spirits_of_the_jungle	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_gor_rok_the_shield_of_aeons_enemy_2_skaven		0	test_emblem_army_01	5625	1	wh2_main_skv_skaven_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		true
wh2_dlc13_qb_gor_rok_the_shield_of_aeons_enemy_3_vampirates		0	test_emblem_army_01	700217251	2	wh2_dlc11_cst_vampire_coast_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_gor_rok_the_shield_of_aeons_player		0	test_emblem_army_01	285610576	0	wh2_main_lzd_itza	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_albion_ogham_shard_enemy_1		0	test_emblem_army_01	4022	0	wh_main_chs_chaos_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_albion_ogham_shard_enemy_2		0	test_emblem_army_01	5019	0	wh_main_chs_chaos_qb2	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_albion_ogham_shard_player		0	test_emblem_army_01	730976815	0	wh2_dlc13_lzd_spirits_of_the_jungle	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_ally_1_high_ground		0	test_emblem_army_01	424054019	2	wh2_main_lzd_lizardmen_qb1	true	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_ally_2_gor_rok		0	test_emblem_army_01	285610576	1	wh2_main_lzd_itza	true	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_enemy_1_vampirates		0	test_emblem_army_01	1051890561	0	wh2_dlc11_cst_vampire_coast_qb2	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_enemy_2_skaven		0	test_emblem_army_01	5625	1	wh2_main_skv_skaven_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_enemy_3_vampirates		0	test_emblem_army_01	700217251	2	wh2_dlc11_cst_vampire_coast_qb1	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_enemy_6_vampirates		142	test_emblem_army_01	199787672	0	wh2_dlc11_cst_vampire_coast	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc13_qb_nakai_golden_tributes_player		0	test_emblem_army_01	1405880853	0	wh2_dlc13_lzd_spirits_of_the_jungle	false	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_ally_1		0	test_emblem_army_01	3194	1	wh_main_brt_bretonnia_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_ally_2_reinforcements		180	test_emblem_army_01	5725	0	wh_main_brt_bretonnia_qb2	true	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_enemy_1_tombk		0	test_emblem_army_01	1187086529	0	wh2_dlc09_tmb_tombking_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_enemy_2_tombk		0	test_emblem_army_01	1034628616	1	wh2_dlc09_tmb_tombking_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_enemy_3_tombk_reinforcements		90	test_emblem_army_01	942038784	0	wh2_dlc09_tmb_tombking_qb_lybaras	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_enemy_4_tombk_reinforcements		0	test_emblem_army_01	242444387	0	wh2_dlc09_tmb_tombking_qb_exiles_of_nehek	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_crusader_stage_1_player		0	test_emblem_army_01	1492325762	0	wh2_dlc14_brt_chevaliers_de_lyonesse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_ally_1		0	test_emblem_army_01	5729	1	wh_main_brt_bretonnia_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_ally_2_reinforcements		0	test_emblem_army_01	4879	0	wh_main_brt_bretonnia_qb2	true	true	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_enemy_1_vampirates		0	test_emblem_army_01	1702132749	0	wh2_dlc11_cst_vampire_coast_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_enemy_2_vampirates_reinforcements		0	test_emblem_army_01	1165794969	0	wh2_dlc11_cst_vampire_coast_qb2	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_enemy_3_vampirates_reinforcements		180	test_emblem_army_01	1692004273	0	wh2_dlc11_cst_vampire_coast_qb3	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_enemy_4_vampirates_reinforcements		0	test_emblem_army_01	721920362	0	wh2_dlc11_cst_vampire_coast_qb4	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_defend_or_conquer_guardian_stage_1_player		0	test_emblem_army_01	1492325762	0	wh2_dlc14_brt_chevaliers_de_lyonesse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_ally_dwarf_1		0	test_emblem_army_01	3447	2	wh_main_dwf_dwarfs_qb1	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_ally_dwarf_2		0	test_emblem_army_01	5469	3	wh_main_dwf_dwarfs_qb2	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_ally_dwarf_3		0	test_emblem_army_01	4635	1	wh_main_dwf_dwarfs_qb3	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_enemy_1_tombk		0	test_emblem_army_01	1187086529	1	wh2_dlc09_tmb_tombking_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_enemy_2_tombk		0	test_emblem_army_01	25169735	2	wh2_dlc09_tmb_tombking_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_enemy_3_tombk		0	test_emblem_army_01	768029943	0	wh2_dlc09_tmb_tombking_qb3	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_enemy_4_tombk_reinforcements		320	test_emblem_army_01	148388651	0	wh2_dlc09_tmb_tombking_qb2	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_brt_repanse_sword_of_lyonesse_stage_4_player		0	test_emblem_army_01	1492325762	0	wh2_dlc14_brt_chevaliers_de_lyonesse	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_final_battle_dark_elves_ally		0	test_emblem_army_01	1885784875	1	wh2_main_def_dark_elves_qb2	true	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_final_battle_player		0	test_emblem_army_01	252408971	0	wh2_main_def_hag_graef	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_final_battle_skaven_initial		0	test_emblem_army_01	1969015920	0	wh2_main_skv_skaven_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_final_battle_snikch_enemy		0	test_emblem_army_01	1721108995	1	wh2_main_skv_clan_eshin	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_warpsword_of_khaine_stage_4_chaos		0	test_emblem_army_01	3920	0	wh_main_chs_chaos_qb3	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_warpsword_of_khaine_stage_4_chaos_reinforcements		0	test_emblem_army_01	3440	0	wh_main_chs_chaos_qb3	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_def_malus_warpsword_of_khaine_stage_4_player		0	test_emblem_army_01	252408971	0	wh2_main_def_hag_graef	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_final_battle_dark_elf_reinforcements		0	test_emblem_army_01	1885784875	0	wh2_main_def_dark_elves_qb3	false	true	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_final_battle_dark_elves_flank		0	test_emblem_army_01	1885784875	0	wh2_main_def_dark_elves_qb2	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_final_battle_malus_enemy		0	test_emblem_army_01	252408971	1	wh2_main_def_hag_graef	false	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_final_battle_player		0	test_emblem_army_01	1721108995	0	wh2_main_skv_clan_eshin	false	false	true	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_final_battle_player_reinforcements		0	test_emblem_army_01	1721108995	1	wh2_main_skv_skaven_qb2	true	false	false	false	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_stage_4_enemy_1_skaven		0	test_emblem_army_01	1348464538	0	wh2_main_skv_skaven_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_stage_4_enemy_1_skaven_patrols		0	test_emblem_army_01	1348464538	0	wh2_main_skv_skaven_qb2	false	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_stage_4_enemy_1_skaven_patrols_2		0	test_emblem_army_01	1348464538	0	wh2_main_skv_skaven_qb3	false	false	false	true	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_stage_4_enemy_2_delf_reinforcements		120	test_emblem_army_01	1380263921	0	wh2_main_def_dark_elves_qb1	false	true	false	false	true	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc14_qb_skv_snikch_the_cloak_of_shadows_stage_4_player		0	test_emblem_army_01	1721108995	0	wh2_main_skv_clan_eshin	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_armour_of_caledor_blood_dragon		0	test_emblem_army_01	1190104368	0	wh_main_vmp_vampire_counts_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_armour_of_caledor_dark_elves		0	test_emblem_army_01	1380263921	2	wh2_main_def_dark_elves_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_armour_of_caledor_player		0	test_emblem_army_01	279970747	0	wh2_dlc15_hef_imrik	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_armour_of_caledor_zombie_pirates		0	test_emblem_army_01	144766963	1	wh2_dlc11_cst_vampire_coast_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_black_dragon_stage_1_dragon		225	test_emblem_army_01	5448	0	wh2_main_def_dark_elves_qb4	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_black_dragon_stage_1_reinforcement_1		0	test_emblem_army_01	5448	0	wh2_main_def_dark_elves_qb4	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_black_dragon_stage_1_reinforcement_2		135	test_emblem_army_01	5448	0	wh2_main_def_dark_elves_qb4	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_black_dragon_stage_1_zombie_wave		0	test_emblem_army_01	5448	0	wh_main_vmp_vampire_counts_qb3	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_forest_dragon_stage_1		0	test_emblem_army_01	5448	0	wh_dlc05_wef_wood_elves_qb2	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_forest_dragon_stage_1_reinforcements		90	test_emblem_army_01	5448	0	wh_dlc05_wef_wood_elves_qb2	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_moon_dragon_stage_1		0	test_emblem_army_01	5448	0	wh_main_nor_norsca_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_moon_dragon_stage_1_reinforcement_1		270	test_emblem_army_01	5448	0	wh_main_nor_norsca_qb1	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_moon_dragon_stage_1_reinforcement_2		90	test_emblem_army_01	5448	0	wh_main_nor_norsca_qb1	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_star_dragon_stage_1		0	test_emblem_army_01	5448	0	wh2_main_lzd_lizardmen_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_star_dragon_stage_1_reinforcements_1		180	test_emblem_army_01	5448	0	wh2_main_lzd_lizardmen_qb1	false	true	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_hef_imrik_sun_dragon_stage_1		0	test_emblem_army_01	5448	0	wh2_dlc09_tmb_tombking_qb1	false	false	false	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_qb_hef_imrik_dragon_boss_battles_stage_1_player_black		0	test_emblem_army_01	1311496714	0	wh2_dlc15_hef_imrik	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_qb_hef_imrik_dragon_boss_battles_stage_1_player_forest		0	test_emblem_army_01	1311496714	0	wh2_dlc15_hef_imrik	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
wh2_dlc15_qb_hef_imrik_dragon_boss_battles_stage_1_player_moon		0	test_emblem_army_01	1311496714	0	wh2_dlc15_hef_imrik	false	false	true	true	false	false	false	false	000000	000000	000000	false	000000	000000	000000		false
