chain	chain_set	slot_template	super_chain	remove
	wh3_main_secondary_core_generic_minor	wh_main_special_sjoktraken_secondary		false
	wh3_main_primary_core_generic_major	wh_main_special_talabheim_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_talabheim_secondary_roc		false
	wh3_main_secondary_addon_landmark_talabheim	wh_main_special_talabheim_secondary_roc		false
	wh3_main_secondary_core_generic_major	wh_main_special_talabheim_secondary_roc		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_talabheim_secondary		false
	wh3_main_secondary_addon_landmark_talabheim	wh_main_special_talabheim_secondary		false
	wh3_main_secondary_addon_res_furs	wh_main_special_talabheim_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_talabheim_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_tobaro_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_tobaro_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_tower_of_khrakk_secondary		false
	wh3_main_secondary_addon_res_marble	wh_main_special_tower_of_khrakk_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_tower_of_khrakk_secondary		false
	wh3_main_secondary_addon_garrison_minor	wh_main_special_ubersreik_secondary		false
	wh3_main_secondary_addon_landmark_ubersreik	wh_main_special_ubersreik_secondary		false
	wh3_main_secondary_core_generic_minor	wh_main_special_ubersreik_secondary		false
	wh3_main_primary_core_special_major_forest	wh_main_special_vauls_anvil_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_vauls_anvil_secondary		false
	wh3_main_secondary_addon_landmark_threllock	wh_main_special_vauls_anvil_secondary		false
	wh3_main_secondary_addon_landmark_vauls_anvil_wef	wh_main_special_vauls_anvil_secondary		false
	wh3_main_secondary_addon_res_timber	wh_main_special_vauls_anvil_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh_main_special_vauls_anvil_secondary		false
	wh3_main_primary_core_special_major_forest	wh_main_special_waterfall_palace_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_waterfall_palace_secondary		false
	wh3_main_secondary_addon_landmark_waterfall_palace	wh_main_special_waterfall_palace_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh_main_special_waterfall_palace_secondary		false
	wh3_main_primary_core_special_major_forest	wh_main_special_yn_edryl_korian_primary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_yn_edryl_korian_secondary		false
	wh3_main_secondary_addon_landmark_yn_edryl_korian	wh_main_special_yn_edryl_korian_secondary		false
	wh3_main_secondary_core_generic_major_variant_wef_forest	wh_main_special_yn_edryl_korian_secondary		false
	wh3_main_secondary_addon_garrison_major	wh_main_special_zhufbar_secondary		false
	wh3_main_secondary_addon_res_iron	wh_main_special_zhufbar_secondary		false
	wh3_main_secondary_core_generic_major	wh_main_special_zhufbar_secondary		false
