campaign_map	region
wh3_main_combi_map_2	wh3_main_combi_region_luccini
wh3_main_combi_map_2	wh3_main_combi_region_lybaras
wh3_main_combi_map_2	wh3_main_combi_region_lyonesse
wh3_main_combi_map_2	wh3_main_combi_region_macu_peaks
wh3_main_combi_map_2	wh3_main_combi_region_magritta
wh3_main_combi_map_2	wh3_main_combi_region_mahrak
wh3_main_combi_map_2	wh3_main_combi_region_mangrove_coast
wh3_main_combi_map_2	wh3_main_combi_region_mangrove_coast_sea
wh3_main_combi_map_2	wh3_main_combi_region_marienburg
wh3_main_combi_map_2	wh3_main_combi_region_marks_of_the_old_ones
wh3_main_combi_map_2	wh3_main_combi_region_martek
wh3_main_combi_map_2	wh3_main_combi_region_massif_orcal
wh3_main_combi_map_2	wh3_main_combi_region_matorca
wh3_main_combi_map_2	wh3_main_combi_region_middenheim
wh3_main_combi_map_2	wh3_main_combi_region_middenstag
wh3_main_combi_map_2	wh3_main_combi_region_middle_sea
wh3_main_combi_map_2	wh3_main_combi_region_mighdal_vongalbarak
wh3_main_combi_map_2	wh3_main_combi_region_mine_of_the_bearded_skulls
wh3_main_combi_map_2	wh3_main_combi_region_ming_zhu
wh3_main_combi_map_2	wh3_main_combi_region_miragliano
wh3_main_combi_map_2	wh3_main_combi_region_mistnar
wh3_main_combi_map_2	wh3_main_combi_region_misty_mountain
wh3_main_combi_map_2	wh3_main_combi_region_monolith_of_borkill_the_bloody_handed
wh3_main_combi_map_2	wh3_main_combi_region_monolith_of_bubonicus
wh3_main_combi_map_2	wh3_main_combi_region_monolith_of_festerlung
wh3_main_combi_map_2	wh3_main_combi_region_monolith_of_flesh
wh3_main_combi_map_2	wh3_main_combi_region_montenas
wh3_main_combi_map_2	wh3_main_combi_region_montfort
wh3_main_combi_map_2	wh3_main_combi_region_monument_of_izzatal
wh3_main_combi_map_2	wh3_main_combi_region_monument_of_the_moon
wh3_main_combi_map_2	wh3_main_combi_region_mordheim
wh3_main_combi_map_2	wh3_main_combi_region_morgheim
wh3_main_combi_map_2	wh3_main_combi_region_mount_arachnos
wh3_main_combi_map_2	wh3_main_combi_region_mount_athull
wh3_main_combi_map_2	wh3_main_combi_region_mount_grey_hag
wh3_main_combi_map_2	wh3_main_combi_region_mount_gunbad
wh3_main_combi_map_2	wh3_main_combi_region_mount_silverspear
wh3_main_combi_map_2	wh3_main_combi_region_mount_squighorn
wh3_main_combi_map_2	wh3_main_combi_region_mount_thug
wh3_main_combi_map_2	wh3_main_combi_region_mousillon
wh3_main_combi_map_2	wh3_main_combi_region_myrmidens
wh3_main_combi_map_2	wh3_main_combi_region_nagashizzar
wh3_main_combi_map_2	wh3_main_combi_region_nagenhof
wh3_main_combi_map_2	wh3_main_combi_region_naggarond
wh3_main_combi_map_2	wh3_main_combi_region_naglfari_plain
wh3_main_combi_map_2	wh3_main_combi_region_nagrar
wh3_main_combi_map_2	wh3_main_combi_region_nahuontl
wh3_main_combi_map_2	wh3_main_combi_region_nan_gau
wh3_main_combi_map_2	wh3_main_combi_region_nan_li
wh3_main_combi_map_2	wh3_main_combi_region_niedling
wh3_main_combi_map_2	wh3_main_combi_region_nonchang
wh3_main_combi_map_2	wh3_main_combi_region_norden
wh3_main_combi_map_2	wh3_main_combi_region_northern_sea_of_chaos
wh3_main_combi_map_2	wh3_main_combi_region_northern_straits_of_the_great_ocean
wh3_main_combi_map_2	wh3_main_combi_region_northern_straits_of_the_jade_sea
wh3_main_combi_map_2	wh3_main_combi_region_novchozy
wh3_main_combi_map_2	wh3_main_combi_region_nuja
wh3_main_combi_map_2	wh3_main_combi_region_nuln
wh3_main_combi_map_2	wh3_main_combi_region_numas
wh3_main_combi_map_2	wh3_main_combi_region_oakenhammer
wh3_main_combi_map_2	wh3_main_combi_region_okkams_forever_maze
wh3_main_combi_map_2	wh3_main_combi_region_oreons_camp
wh3_main_combi_map_2	wh3_main_combi_region_oyxl
wh3_main_combi_map_2	wh3_main_combi_region_pack_ice_bay
wh3_main_combi_map_2	wh3_main_combi_region_pahuax
wh3_main_combi_map_2	wh3_main_combi_region_palace_of_princes
wh3_main_combi_map_2	wh3_main_combi_region_parravon
wh3_main_combi_map_2	wh3_main_combi_region_petrified_forest
wh3_main_combi_map_2	wh3_main_combi_region_pfeildorf
wh3_main_combi_map_2	wh3_main_combi_region_phoenix_gate
wh3_main_combi_map_2	wh3_main_combi_region_pigbarter
wh3_main_combi_map_2	wh3_main_combi_region_pillar_of_skulls
wh3_main_combi_map_2	wh3_main_combi_region_pillars_of_unseen_constellations
wh3_main_combi_map_2	wh3_main_combi_region_plain_of_dogs
wh3_main_combi_map_2	wh3_main_combi_region_plain_of_spiders
wh3_main_combi_map_2	wh3_main_combi_region_plain_of_tuskers
wh3_main_combi_map_2	wh3_main_combi_region_po_mei
wh3_main_combi_map_2	wh3_main_combi_region_pools_of_despair
wh3_main_combi_map_2	wh3_main_combi_region_port_elistor
wh3_main_combi_map_2	wh3_main_combi_region_port_of_secrets
wh3_main_combi_map_2	wh3_main_combi_region_port_reaver
wh3_main_combi_map_2	wh3_main_combi_region_pox_marsh
wh3_main_combi_map_2	wh3_main_combi_region_praag
wh3_main_combi_map_2	wh3_main_combi_region_qiang
wh3_main_combi_map_2	wh3_main_combi_region_quatar
wh3_main_combi_map_2	wh3_main_combi_region_quenelles
wh3_main_combi_map_2	wh3_main_combi_region_quetza
wh3_main_combi_map_2	wh3_main_combi_region_quittax
wh3_main_combi_map_2	wh3_main_combi_region_rackdo_gorge
wh3_main_combi_map_2	wh3_main_combi_region_rasetra
wh3_main_combi_map_2	wh3_main_combi_region_red_fortress
wh3_main_combi_map_2	wh3_main_combi_region_red_river
wh3_main_combi_map_2	wh3_main_combi_region_riffraffa
wh3_main_combi_map_2	wh3_main_combi_region_river_reik
wh3_main_combi_map_2	wh3_main_combi_region_rothkar_spire
wh3_main_combi_map_2	wh3_main_combi_region_ruins_end
wh3_main_combi_map_2	wh3_main_combi_region_sabre_mountain
wh3_main_combi_map_2	wh3_main_combi_region_salzenmund
wh3_main_combi_map_2	wh3_main_combi_region_sarl_encampment
wh3_main_combi_map_2	wh3_main_combi_region_sartosa
wh3_main_combi_map_2	wh3_main_combi_region_scarpels_lair
wh3_main_combi_map_2	wh3_main_combi_region_scorpion_coast
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_chill
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_claws
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_malice
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_serpents
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_squalls
wh3_main_combi_map_2	wh3_main_combi_region_sea_of_storms
wh3_main_combi_map_2	wh3_main_combi_region_sentinels_of_xeti
wh3_main_combi_map_2	wh3_main_combi_region_serpent_coast
wh3_main_combi_map_2	wh3_main_combi_region_serpent_coast_sea
wh3_main_combi_map_2	wh3_main_combi_region_serpent_jetty
wh3_main_combi_map_2	wh3_main_combi_region_serpent_river
wh3_main_combi_map_2	wh3_main_combi_region_shagrath
wh3_main_combi_map_2	wh3_main_combi_region_shang_wu
wh3_main_combi_map_2	wh3_main_combi_region_shang_yang
wh3_main_combi_map_2	wh3_main_combi_region_shard_bastion
wh3_main_combi_map_2	wh3_main_combi_region_shark_straights
wh3_main_combi_map_2	wh3_main_combi_region_shattered_cove
wh3_main_combi_map_2	wh3_main_combi_region_shattered_stone_isle
wh3_main_combi_map_2	wh3_main_combi_region_shi_long
wh3_main_combi_map_2	wh3_main_combi_region_shi_wu
wh3_main_combi_map_2	wh3_main_combi_region_shifting_isles
wh3_main_combi_map_2	wh3_main_combi_region_shifting_mangrove_coastline
wh3_main_combi_map_2	wh3_main_combi_region_shiyamas_rest
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_asuryan
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_khaine
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_kurnous
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_ladrielle
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_loec
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_sotek
wh3_main_combi_map_2	wh3_main_combi_region_shrine_of_the_alchemist
wh3_main_combi_map_2	wh3_main_combi_region_shroktak_mount
wh3_main_combi_map_2	wh3_main_combi_region_silver_pinnacle
wh3_main_combi_map_2	wh3_main_combi_region_sjoktraken
wh3_main_combi_map_2	wh3_main_combi_region_skavenblight
wh3_main_combi_map_2	wh3_main_combi_region_skeggi
wh3_main_combi_map_2	wh3_main_combi_region_skrap_towers
wh3_main_combi_map_2	wh3_main_combi_region_slavers_point
wh3_main_combi_map_2	wh3_main_combi_region_snake_gate
wh3_main_combi_map_2	wh3_main_combi_region_sorcerers_islands
wh3_main_combi_map_2	wh3_main_combi_region_soteks_trail
wh3_main_combi_map_2	wh3_main_combi_region_southern_sea_of_chaos
wh3_main_combi_map_2	wh3_main_combi_region_spektazuma
wh3_main_combi_map_2	wh3_main_combi_region_spite_reach
wh3_main_combi_map_2	wh3_main_combi_region_spitepeak
wh3_main_combi_map_2	wh3_main_combi_region_springs_of_eternal_life
wh3_main_combi_map_2	wh3_main_combi_region_ssildra_tor
wh3_main_combi_map_2	wh3_main_combi_region_statues_of_the_gods
wh3_main_combi_map_2	wh3_main_combi_region_steingart
wh3_main_combi_map_2	wh3_main_combi_region_stonemine_tower
wh3_main_combi_map_2	wh3_main_combi_region_storag_kor
wh3_main_combi_map_2	wh3_main_combi_region_stormhenge
wh3_main_combi_map_2	wh3_main_combi_region_stormvrack_mount
wh3_main_combi_map_2	wh3_main_combi_region_straights_of_chaos
wh3_main_combi_map_2	wh3_main_combi_region_straits_of_fear
wh3_main_combi_map_2	wh3_main_combi_region_straits_of_lothern
wh3_main_combi_map_2	wh3_main_combi_region_straits_of_nagash
wh3_main_combi_map_2	wh3_main_combi_region_subatuun
wh3_main_combi_map_2	wh3_main_combi_region_sudenburg
wh3_main_combi_map_2	wh3_main_combi_region_sulpharets
wh3_main_combi_map_2	wh3_main_combi_region_sump_pit
wh3_main_combi_map_2	wh3_main_combi_region_sun_tree_glades
wh3_main_combi_map_2	wh3_main_combi_region_sunken_khernarch
wh3_main_combi_map_2	wh3_main_combi_region_sunken_lands
wh3_main_combi_map_2	wh3_main_combi_region_swamp_town
wh3_main_combi_map_2	wh3_main_combi_region_swartzhafen
wh3_main_combi_map_2	wh3_main_combi_region_tai_tzu
wh3_main_combi_map_2	wh3_main_combi_region_talabheim
wh3_main_combi_map_2	wh3_main_combi_region_tarantula_coast
wh3_main_combi_map_2	wh3_main_combi_region_temple_avenue_of_gold
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_addaioth
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_elemental_winds
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_heimkel
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_kara
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_khaine
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_skulls
wh3_main_combi_map_2	wh3_main_combi_region_temple_of_tlencan
wh3_main_combi_map_2	wh3_main_combi_region_teotiqua
wh3_main_combi_map_2	wh3_main_combi_region_terracotta_graveyard
wh3_main_combi_map_2	wh3_main_combi_region_the_albion_channel
wh3_main_combi_map_2	wh3_main_combi_region_the_awakening
wh3_main_combi_map_2	wh3_main_combi_region_the_bitter_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_black_forests
wh3_main_combi_map_2	wh3_main_combi_region_the_black_gulf
wh3_main_combi_map_2	wh3_main_combi_region_the_black_pillar
wh3_main_combi_map_2	wh3_main_combi_region_the_black_pit
wh3_main_combi_map_2	wh3_main_combi_region_the_bleak_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_bleeding_spire
wh3_main_combi_map_2	wh3_main_combi_region_the_blighted_grove
wh3_main_combi_map_2	wh3_main_combi_region_the_blood_hall
wh3_main_combi_map_2	wh3_main_combi_region_the_blood_swamps
wh3_main_combi_map_2	wh3_main_combi_region_the_boiling_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_bone_gulch
wh3_main_combi_map_2	wh3_main_combi_region_the_broken_lands
wh3_main_combi_map_2	wh3_main_combi_region_the_burning_monolith
wh3_main_combi_map_2	wh3_main_combi_region_the_challenge_stone
wh3_main_combi_map_2	wh3_main_combi_region_the_churning_gulf
wh3_main_combi_map_2	wh3_main_combi_region_the_copper_landing
wh3_main_combi_map_2	wh3_main_combi_region_the_crystal_spires
wh3_main_combi_map_2	wh3_main_combi_region_the_cursed_jungle
wh3_main_combi_map_2	wh3_main_combi_region_the_daemonium_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_daemons_stump
wh3_main_combi_map_2	wh3_main_combi_region_the_dust_gate
wh3_main_combi_map_2	wh3_main_combi_region_the_eastern_isles
wh3_main_combi_map_2	wh3_main_combi_region_the_estalia_coastline
wh3_main_combi_map_2	wh3_main_combi_region_the_falls_of_doom
wh3_main_combi_map_2	wh3_main_combi_region_the_far_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_fetid_catacombs
wh3_main_combi_map_2	wh3_main_combi_region_the_folly_of_malofex
wh3_main_combi_map_2	wh3_main_combi_region_the_forbidden_citadel
wh3_main_combi_map_2	wh3_main_combi_region_the_forbidding_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_forest_of_decay
wh3_main_combi_map_2	wh3_main_combi_region_the_fortress_of_vorag
wh3_main_combi_map_2	wh3_main_combi_region_the_frozen_city
wh3_main_combi_map_2	wh3_main_combi_region_the_galleons_graveyard
wh3_main_combi_map_2	wh3_main_combi_region_the_galleons_graveyard_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_gallows_tree
wh3_main_combi_map_2	wh3_main_combi_region_the_gates_of_zharr
wh3_main_combi_map_2	wh3_main_combi_region_the_godless_crater
wh3_main_combi_map_2	wh3_main_combi_region_the_golden_colossus
wh3_main_combi_map_2	wh3_main_combi_region_the_golden_tower
wh3_main_combi_map_2	wh3_main_combi_region_the_great_arena
wh3_main_combi_map_2	wh3_main_combi_region_the_great_ocean_north
wh3_main_combi_map_2	wh3_main_combi_region_the_great_ocean_south
wh3_main_combi_map_2	wh3_main_combi_region_the_haunted_forest
wh3_main_combi_map_2	wh3_main_combi_region_the_high_place
wh3_main_combi_map_2	wh3_main_combi_region_the_high_sentinel
wh3_main_combi_map_2	wh3_main_combi_region_the_howling_citadel
wh3_main_combi_map_2	wh3_main_combi_region_the_inner_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_iron_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_isles
wh3_main_combi_map_2	wh3_main_combi_region_the_jade_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_lost_palace
wh3_main_combi_map_2	wh3_main_combi_region_the_lustria_straight
wh3_main_combi_map_2	wh3_main_combi_region_the_maw_gate
wh3_main_combi_map_2	wh3_main_combi_region_the_mistnar_crossing
wh3_main_combi_map_2	wh3_main_combi_region_the_monolith_of_katam
wh3_main_combi_map_2	wh3_main_combi_region_the_monoliths
wh3_main_combi_map_2	wh3_main_combi_region_the_moon_shard
wh3_main_combi_map_2	wh3_main_combi_region_the_moot
wh3_main_combi_map_2	wh3_main_combi_region_the_never_ending_chasm
wh3_main_combi_map_2	wh3_main_combi_region_the_oak_of_ages
wh3_main_combi_map_2	wh3_main_combi_region_the_palace_of_ruin
wh3_main_combi_map_2	wh3_main_combi_region_the_pillars_of_grungni
wh3_main_combi_map_2	wh3_main_combi_region_the_pirate_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_sacred_pools
wh3_main_combi_map_2	wh3_main_combi_region_the_sea_of_dread
wh3_main_combi_map_2	wh3_main_combi_region_the_sentinel_of_time
wh3_main_combi_map_2	wh3_main_combi_region_the_sentinels
wh3_main_combi_map_2	wh3_main_combi_region_the_shard_coast
wh3_main_combi_map_2	wh3_main_combi_region_the_silvered_tower_of_sorcerers
wh3_main_combi_map_2	wh3_main_combi_region_the_sinhall_monolith
wh3_main_combi_map_2	wh3_main_combi_region_the_skull_carvers_abode
wh3_main_combi_map_2	wh3_main_combi_region_the_southern_sentinels
wh3_main_combi_map_2	wh3_main_combi_region_the_southern_straits
wh3_main_combi_map_2	wh3_main_combi_region_the_star_tower
wh3_main_combi_map_2	wh3_main_combi_region_the_tower_of_flies
wh3_main_combi_map_2	wh3_main_combi_region_the_tower_of_khrakk
wh3_main_combi_map_2	wh3_main_combi_region_the_tower_of_torment
wh3_main_combi_map_2	wh3_main_combi_region_the_turtle_shallows
wh3_main_combi_map_2	wh3_main_combi_region_the_twisted_glade
wh3_main_combi_map_2	wh3_main_combi_region_the_twisted_towers
wh3_main_combi_map_2	wh3_main_combi_region_the_vampire_coast_sea
wh3_main_combi_map_2	wh3_main_combi_region_the_volary
wh3_main_combi_map_2	wh3_main_combi_region_the_witchwood
wh3_main_combi_map_2	wh3_main_combi_region_the_writhing_fortress
wh3_main_combi_map_2	wh3_main_combi_region_thrice_cursed_peak
wh3_main_combi_map_2	wh3_main_combi_region_tilean_sea
wh3_main_combi_map_2	wh3_main_combi_region_titans_notch
wh3_main_combi_map_2	wh3_main_combi_region_tlanxla
wh3_main_combi_map_2	wh3_main_combi_region_tlaqua
wh3_main_combi_map_2	wh3_main_combi_region_tlax
wh3_main_combi_map_2	wh3_main_combi_region_tlaxtlan
wh3_main_combi_map_2	wh3_main_combi_region_tobaro
wh3_main_combi_map_2	wh3_main_combi_region_tor_achare
wh3_main_combi_map_2	wh3_main_combi_region_tor_anlec
wh3_main_combi_map_2	wh3_main_combi_region_tor_anroc
wh3_main_combi_map_2	wh3_main_combi_region_tor_dranil
wh3_main_combi_map_2	wh3_main_combi_region_tor_elasor
wh3_main_combi_map_2	wh3_main_combi_region_tor_elyr
wh3_main_combi_map_2	wh3_main_combi_region_tor_finu
wh3_main_combi_map_2	wh3_main_combi_region_tor_koruali
wh3_main_combi_map_2	wh3_main_combi_region_tor_saroir
wh3_main_combi_map_2	wh3_main_combi_region_tor_sethai
wh3_main_combi_map_2	wh3_main_combi_region_tor_surpindar
wh3_main_combi_map_2	wh3_main_combi_region_tor_yvresse
wh3_main_combi_map_2	wh3_main_combi_region_tower_of_ashung
wh3_main_combi_map_2	wh3_main_combi_region_tower_of_gorgoth
wh3_main_combi_map_2	wh3_main_combi_region_tower_of_lysean
wh3_main_combi_map_2	wh3_main_combi_region_tower_of_the_stars
wh3_main_combi_map_2	wh3_main_combi_region_tower_of_the_sun
wh3_main_combi_map_2	wh3_main_combi_region_tralinia
wh3_main_combi_map_2	wh3_main_combi_region_tribeslaughter
wh3_main_combi_map_2	wh3_main_combi_region_troll_fjord
wh3_main_combi_map_2	wh3_main_combi_region_turtle_gate
wh3_main_combi_map_2	wh3_main_combi_region_tyrant_peak
wh3_main_combi_map_2	wh3_main_combi_region_ubersreik
wh3_main_combi_map_2	wh3_main_combi_region_unicorn_gate
wh3_main_combi_map_2	wh3_main_combi_region_uzkulak
wh3_main_combi_map_2	wh3_main_combi_region_valayas_sorrow
wh3_main_combi_map_2	wh3_main_combi_region_vale_of_titans
wh3_main_combi_map_2	wh3_main_combi_region_valley_of_horns
wh3_main_combi_map_2	wh3_main_combi_region_varenka_hills
wh3_main_combi_map_2	wh3_main_combi_region_varg_camp
wh3_main_combi_map_2	wh3_main_combi_region_vauls_anvil_loren
wh3_main_combi_map_2	wh3_main_combi_region_vauls_anvil_naggaroth
wh3_main_combi_map_2	wh3_main_combi_region_vauls_anvil_ulthuan
wh3_main_combi_map_2	wh3_main_combi_region_venom_glade
wh3_main_combi_map_2	wh3_main_combi_region_verdanos
wh3_main_combi_map_2	wh3_main_combi_region_village_of_the_moon
wh3_main_combi_map_2	wh3_main_combi_region_village_of_the_tigermen
wh3_main_combi_map_2	wh3_main_combi_region_vitevo
wh3_main_combi_map_2	wh3_main_combi_region_volcanos_heart
wh3_main_combi_map_2	wh3_main_combi_region_volksgrad
wh3_main_combi_map_2	wh3_main_combi_region_volulltrax
wh3_main_combi_map_2	wh3_main_combi_region_vulture_mountain
wh3_main_combi_map_2	wh3_main_combi_region_waili_village
wh3_main_combi_map_2	wh3_main_combi_region_waldenhof
wh3_main_combi_map_2	wh3_main_combi_region_waterfall_palace
wh3_main_combi_map_2	wh3_main_combi_region_wei_jin
wh3_main_combi_map_2	wh3_main_combi_region_weismund
wh3_main_combi_map_2	wh3_main_combi_region_wellsprings_of_eternity
wh3_main_combi_map_2	wh3_main_combi_region_weng_chang
wh3_main_combi_map_2	wh3_main_combi_region_white_tower_of_hoeth
wh3_main_combi_map_2	wh3_main_combi_region_whitefire_tor
wh3_main_combi_map_2	wh3_main_combi_region_whitepeak
wh3_main_combi_map_2	wh3_main_combi_region_winter_pyre
wh3_main_combi_map_2	wh3_main_combi_region_wissenburg
wh3_main_combi_map_2	wh3_main_combi_region_witch_sea
wh3_main_combi_map_2	wh3_main_combi_region_wizard_caliphs_palace
wh3_main_combi_map_2	wh3_main_combi_region_wolfenburg
wh3_main_combi_map_2	wh3_main_combi_region_worlds_edge_archway
wh3_main_combi_map_2	wh3_main_combi_region_worm_coast
wh3_main_combi_map_2	wh3_main_combi_region_wreckers_point
wh3_main_combi_map_2	wh3_main_combi_region_wurtbad
wh3_main_combi_map_2	wh3_main_combi_region_xahutec
wh3_main_combi_map_2	wh3_main_combi_region_xen_wu
wh3_main_combi_map_2	wh3_main_combi_region_xhotl
wh3_main_combi_map_2	wh3_main_combi_region_xing_po
wh3_main_combi_map_2	wh3_main_combi_region_xlanhuapec
wh3_main_combi_map_2	wh3_main_combi_region_xlanzec
wh3_main_combi_map_2	wh3_main_combi_region_yetchitch
wh3_main_combi_map_2	wh3_main_combi_region_yhetee_peak
wh3_main_combi_map_2	wh3_main_combi_region_yuatek
wh3_main_combi_map_2	wh3_main_combi_region_zanbaijin
wh3_main_combi_map_2	wh3_main_combi_region_zandri
wh3_main_combi_map_2	wh3_main_combi_region_zarakzil
wh3_main_combi_map_2	wh3_main_combi_region_zavastra
wh3_main_combi_map_2	wh3_main_combi_region_zhanshi
wh3_main_combi_map_2	wh3_main_combi_region_zharr_naggrund
wh3_main_combi_map_2	wh3_main_combi_region_zhizhu
wh3_main_combi_map_2	wh3_main_combi_region_zhufbar
wh3_main_combi_map_2	wh3_main_combi_region_ziggurat_of_dawn
wh3_main_combi_map_2	wh3_main_combi_region_zlatlan
wh3_main_combi_map_2	wh3_main_combi_region_zoishenk
wh3_main_combi_map_2	wh3_main_combi_region_zvorak
wh3_main_combi_map_2	wh_main_unknown_terrain
wh3_main_combi_map_3	wh3_dlc20_combi_region_dragons_death
wh3_main_combi_map_3	wh3_dlc20_combi_region_glacial_gardens
wh3_main_combi_map_3	wh3_dlc20_combi_region_glacier_encampment
wh3_main_combi_map_3	wh3_dlc20_combi_region_krudenwald
wh3_main_combi_map_3	wh3_dlc23_combi_region_blasted_expanse
wh3_main_combi_map_3	wh3_dlc23_combi_region_fort_dorznye_vort
wh3_main_combi_map_3	wh3_dlc23_combi_region_gash_kadrak
wh3_main_combi_map_3	wh3_dlc23_combi_region_river_ruin
wh3_main_combi_map_3	wh3_dlc23_combi_region_uzkulak_port
wh3_main_combi_map_3	wh3_main_combi_region_aarnau
wh3_main_combi_map_3	wh3_main_combi_region_agrul_migdhal
wh3_main_combi_map_3	wh3_main_combi_region_akendorf
wh3_main_combi_map_3	wh3_main_combi_region_al_haikk
wh3_main_combi_map_3	wh3_main_combi_region_altar_of_facades
wh3_main_combi_map_3	wh3_main_combi_region_altar_of_spawns
wh3_main_combi_map_3	wh3_main_combi_region_altar_of_the_crimson_harvest
wh3_main_combi_map_3	wh3_main_combi_region_altar_of_the_horned_rat
wh3_main_combi_map_3	wh3_main_combi_region_altar_of_ultimate_darkness
wh3_main_combi_map_3	wh3_main_combi_region_altdorf
wh3_main_combi_map_3	wh3_main_combi_region_amblepeak
wh3_main_combi_map_3	wh3_main_combi_region_ancient_city_of_quintex
wh3_main_combi_map_3	wh3_main_combi_region_angerrial
wh3_main_combi_map_3	wh3_main_combi_region_antoch
wh3_main_combi_map_3	wh3_main_combi_region_aquitaine
wh3_main_combi_map_3	wh3_main_combi_region_argalis
wh3_main_combi_map_3	wh3_main_combi_region_arnheim
wh3_main_combi_map_3	wh3_main_combi_region_ash_ridge_mountains
wh3_main_combi_map_3	wh3_main_combi_region_ashrak
wh3_main_combi_map_3	wh3_main_combi_region_averheim
wh3_main_combi_map_3	wh3_main_combi_region_avethir
wh3_main_combi_map_3	wh3_main_combi_region_axlotl
wh3_main_combi_map_3	wh3_main_combi_region_baleful_hills
wh3_main_combi_map_3	wh3_main_combi_region_bamboo_crossing
wh3_main_combi_map_3	wh3_main_combi_region_barag_dawazbag
wh3_main_combi_map_3	wh3_main_combi_region_barak_varr
wh3_main_combi_map_3	wh3_main_combi_region_bay_of_blades
wh3_main_combi_map_3	wh3_main_combi_region_bechafen
wh3_main_combi_map_3	wh3_main_combi_region_beichai
wh3_main_combi_map_3	wh3_main_combi_region_bhagar
wh3_main_combi_map_3	wh3_main_combi_region_bilbali
wh3_main_combi_map_3	wh3_main_combi_region_bilious_cliffs
wh3_main_combi_map_3	wh3_main_combi_region_bitter_bay
wh3_main_combi_map_3	wh3_main_combi_region_bitterstone_mine
wh3_main_combi_map_3	wh3_main_combi_region_black_crag
wh3_main_combi_map_3	wh3_main_combi_region_black_creek_spire
wh3_main_combi_map_3	wh3_main_combi_region_black_fang
wh3_main_combi_map_3	wh3_main_combi_region_black_fortress
wh3_main_combi_map_3	wh3_main_combi_region_black_iron_mine
wh3_main_combi_map_3	wh3_main_combi_region_black_pyramid_of_nagash
wh3_main_combi_map_3	wh3_main_combi_region_black_rock
wh3_main_combi_map_3	wh3_main_combi_region_black_tower_of_arkhan
wh3_main_combi_map_3	wh3_main_combi_region_blacklight_tower
wh3_main_combi_map_3	wh3_main_combi_region_blackstone_post
wh3_main_combi_map_3	wh3_main_combi_region_bleak_hold_fortress
wh3_main_combi_map_3	wh3_main_combi_region_blizzardpeak
wh3_main_combi_map_3	wh3_main_combi_region_blood_mountain
wh3_main_combi_map_3	wh3_main_combi_region_bloodpeak
wh3_main_combi_map_3	wh3_main_combi_region_bloodwind_keep
wh3_main_combi_map_3	wh3_main_combi_region_blue_river
wh3_main_combi_map_3	wh3_main_combi_region_bordeleaux
wh3_main_combi_map_3	wh3_main_combi_region_brass_keep
wh3_main_combi_map_3	wh3_main_combi_region_bridge_of_heaven
wh3_main_combi_map_3	wh3_main_combi_region_brionne
wh3_main_combi_map_3	wh3_main_combi_region_cairn_thel
wh3_main_combi_map_3	wh3_main_combi_region_carroburg
wh3_main_combi_map_3	wh3_main_combi_region_castle_alexandronov
wh3_main_combi_map_3	wh3_main_combi_region_castle_artois
wh3_main_combi_map_3	wh3_main_combi_region_castle_bastonne
wh3_main_combi_map_3	wh3_main_combi_region_castle_carcassonne
wh3_main_combi_map_3	wh3_main_combi_region_castle_drakenhof
wh3_main_combi_map_3	wh3_main_combi_region_castle_of_splendour
wh3_main_combi_map_3	wh3_main_combi_region_castle_templehof
wh3_main_combi_map_3	wh3_main_combi_region_castle_von_rauken
wh3_main_combi_map_3	wh3_main_combi_region_caverns_of_sotek
wh3_main_combi_map_3	wh3_main_combi_region_celestial_lake
wh3_main_combi_map_3	wh3_main_combi_region_celestial_monastery
wh3_main_combi_map_3	wh3_main_combi_region_chamber_of_visions
wh3_main_combi_map_3	wh3_main_combi_region_chaos_wasteland
wh3_main_combi_map_3	wh3_main_combi_region_chaqua
wh3_main_combi_map_3	wh3_main_combi_region_chill_road
wh3_main_combi_map_3	wh3_main_combi_region_chimai
wh3_main_combi_map_3	wh3_main_combi_region_chupayotl
