army_name	character_name	script_name
wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_player	wh_dlc01_qb_chs_archaon_slayer_of_kings_stage_3_player_sorceror	
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_1	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_1_general	
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_1	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_1_shaman	
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2_general	
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_defender_2_necromancer	
wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_player	wh_dlc01_qb_chs_kholek_suneater_starcrusher_stage_3_player	
wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_attacker_1	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_attacker_1_general	
wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player	
wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player	wh_dlc01_qb_chs_prince_sigvald_auric_armour_stage_3_player_sorcerer	
wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_defender_1	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_general_1	
wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_player	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_player	
wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_player	wh_dlc01_qb_chs_prince_sigvald_sliverslash_stage_4_player_sorceror	
wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1_grandcampaign	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_defender_1_general	
wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_grandcampaign	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_grandcampaign	
wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_grandcampaign	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_player_shaman	
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_2	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_defender_3_general	
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_grandcampaign	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_grandcampaign	
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_grandcampaign	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_shaman	
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	
wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_shaman	
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1_gc	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_defender_1_general	enemy_army
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_defender_1	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_defender_1_general	enemy_army
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player_grandcampaign	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_champion	
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player_grandcampaign	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_player_grandcampaign	
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_champion	
wh_dlc03_qb_bst_malagor_the_dark_omen_the_icon_of_vilification_stage_5_player	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_player	
wh_dlc03_qb_bst_the_final_battle_defender_1	wh_dlc03_qb_bst_the_final_battle_karl_franz	karl
wh_dlc03_qb_bst_the_final_battle_defender_2	wh_dlc03_qb_bst_the_final_battle_louen_leoncoeur	louen
wh_dlc03_qb_bst_the_final_battle_defender_5	wh_dlc03_qb_bst_the_final_battle_brt_general	back_1
wh_dlc03_qb_bst_the_final_battle_player_ally	wh_dlc03_qb_bst_final_battle_ally_general	bst_ally
wh_dlc03_qb_bst_the_final_battle_player	wh_dlc03_qb_bst_final_battle_player_shaman	
wh_dlc03_qb_bst_the_final_battle_player	wh_dlc03_qb_bst_the_final_battle_player	
wh_dlc03_qb_bst_the_final_battle_player	wh_dlc03_qb_bst_the_final_battle_player_champion	
wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_1	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_defender_1_general	
wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	
wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_4_player_witchhunter	
wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_1	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_1_general	
wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_2	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_defender_2_champion	
wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player	
wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_4_player_witchhunter	
wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_1	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_1_general	
wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_2	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_defender_2_witchhunter	
wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player	
wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_4_player_champion	
wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_1	wh_dlc04_qb_vmp_vlad_von_cartein_blood_drinker_stage_4_defender_1_general	
wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_defender_2	wh_dlc04_qb_vmp_vlad_von_cartein_blood_drinker_stage_4_defender_2_wizard	
wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_player	wh_dlc04_qb_vmp_vlad_von_cartein_blood_drinker_stage_4_player	
wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_player	wh_dlc04_qb_vmp_vlad_von_cartein_blood_drinker_stage_4_player_necromancer	
wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_1	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_1_general	strigoi
wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_3	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_defender_3_witchhunter	
wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player	
wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player	wh_dlc04_qb_vmp_vlad_von_carstein_the_von_carstein_ring_stage_4_player_necromancer	
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_attacker	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_attacker_general	
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_player	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_player_shaman	
wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_player	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_player	
wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_1	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_defender_1_general	
wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player	
wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_player_branchwraith	
wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_01	wh_dlc03_bst_cha_beastlord_0	
wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_02	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker2_general	
wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_03	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker3_general	
wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker_04	wh_dlc05_qb_wef_grand_defense_of_the_oak_attacker1_general	
wh_dlc05_qb_wef_grand_defense_of_the_oak_defender_1	wh_dlc05_qb_wef_grand_defense_of_the_oak_defender1_general	
wh_dlc05_qb_wef_grand_defense_of_the_oak_player	wh_dlc05_qb_wef_grand_defense_of_the_oak_player	
wh_dlc05_qb_wef_grand_defense_of_the_oak_player	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player_spellsinger	
wh_dlc05_qb_wef_grand_silver_spire_player	wh_dlc05_qb_wef_mini_silver_spire_player	
wh_dlc05_qb_wef_grand_silver_spire_player	wh_dlc05_qb_wef_mini_silver_spire_player_spellsinger	
wh_dlc05_qb_wef_grand_silver_spire_player	wh_dlc05_qb_wef_mini_silver_spire_player_spy	
wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_defender_1	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_defender_general	
wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_player	
wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_defender_1	wh_dlc05_qb_wef_orion_horn_of_the_wild_stage_3_defender_general_fix_for_campaign	guardians
wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player	
wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_player_spellsinger	
wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_1	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_attacker_general	enemy_army
wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	
wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player_spellsinger	
wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_player_spy	
wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_1	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_1_general	
wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_2	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_2_champion	
wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_4	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_defender_3_wizard	
wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player	
wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_player_runesmith	
wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_1	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_defender_1_general	
wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player_ally	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player_ally_general	
wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_champion	
wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_player	
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_1	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_1_general	
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_1	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_defender_2_runesmith	
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player_champion	
wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_player_wizard	
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_defender_1_general	
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_player	
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1_general	officer
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1_warrior_priest	officer
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1_witch_hunter	officer
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1_witch_hunter_2	officer
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_defender_1_wizard	officer
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_player	
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_defender_1_general	
wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3_player	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_1	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2_captain	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_defender_2_wizard	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_damsel	
wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_paladin	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_1	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_2	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_2	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_1	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_3	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_3	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_attacker_4	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_attacker_4	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_knights_errant	wh_dlc07_qb_brt_louen_errantry_war_stage_1_errant_lord	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_peasants	wh_dlc07_qb_brt_louen_errantry_war_stage_1_peasants_prophetess	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_damsel	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_qb_brt_louen_errantry_war_stage_1_green_knight	
wh_dlc07_qb_brt_errantry_war_badlands_stage_1_player	wh_dlc07_qb_brt_louen_errantry_war_stage_1_player	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_1	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_1	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_2	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_2	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_3	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_3	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_attacker_4	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_attacker_4	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_knights_errant	wh_dlc07_qb_brt_louen_errantry_war_stage_1_errant_lord	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_peasants	wh_dlc07_qb_brt_louen_errantry_war_stage_1_peasants_prophetess	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_qb_brt_alberic_trident_of_manann_stage_8_player_damsel	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_qb_brt_louen_errantry_war_stage_1_green_knight	
wh_dlc07_qb_brt_errantry_war_chaos_wastes_stage_1_player	wh_dlc07_qb_brt_louen_errantry_war_stage_1_player	
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_1	
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_2	
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_attacker_3	
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_paladin	
wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6_player	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_attacker_1	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_1	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_attacker_1_shaman	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_attacker_2	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_attacker_2	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_attacker_2_shaman	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_player	
wh_dlc07_qb_brt_louen_leoncouer_sword_of_couronne_stage_4_player	wh_dlc07_brt_louen_leoncoeur_sword_of_couronne_player_damsel	
wh_dlc08_qb_bst_final_battle_reinforcement	wh_dlc08_qb_bst_final_battle_reinforcement	beastmen
wh_dlc08_qb_chs_final_battle_khorne	wh_dlc08_qb_chs_final_battle_khorne_general	khorne
wh_dlc08_qb_chs_final_battle_nurgle	wh_dlc08_qb_chs_final_battle_nurgle_general	nurgle
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc08_qb_chs_final_battle_slaanesh_agent	slaanesh
wh_dlc08_qb_chs_final_battle_slaanesh	wh_dlc08_qb_chs_final_battle_slaanesh_general	slaanesh
wh_dlc08_qb_chs_final_battle_tzeentch	wh_dlc08_qb_chs_final_battle_tzeentch_general	tzeentch
wh_dlc08_qb_nor_final_battle_reinforcement	wh_dlc08_qb_nor_final_battle_reinforcement	norsca
wh_dlc08_qb_nor_monster_hunt_0	wh_dlc08_qb_nor_monster_hunt_0	boss
wh_dlc08_qb_nor_monster_hunt_10	wh_dlc08_qb_nor_monster_hunt_10	boss
wh_dlc08_qb_nor_monster_hunt_11	wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_01	minions
wh_dlc08_qb_nor_monster_hunt_11	wh2_dlc10_qb_skv_monster_hunt_warlock_engineer_02	minions
wh_dlc08_qb_nor_monster_hunt_11	wh_dlc08_qb_nor_monster_hunt_11	boss
wh_dlc08_qb_nor_monster_hunt_1_reinforcement	wh_dlc08_qb_nor_monster_hunt_1_reinforcement	boss
wh_dlc08_qb_nor_monster_hunt_1	wh_dlc08_qb_nor_monster_hunt_1	boss
wh_dlc08_qb_nor_monster_hunt_2	wh_dlc08_qb_nor_monster_hunt_2	boss
wh_dlc08_qb_nor_monster_hunt_3	wh_dlc08_qb_nor_monster_hunt_3	boss
wh_dlc08_qb_nor_monster_hunt_4	wh_dlc08_qb_nor_monster_hunt_4	boss
wh_dlc08_qb_nor_monster_hunt_5	wh_dlc08_qb_nor_monster_hunt_5	boss
wh_dlc08_qb_nor_monster_hunt_6_enemy	wh_dlc08_qb_nor_monster_hunt_6_general	
wh_dlc08_qb_nor_monster_hunt_7	wh_dlc08_qb_nor_monster_hunt_7	boss
wh_dlc08_qb_nor_monster_hunt_8	wh_dlc08_qb_nor_monster_hunt_8	boss
wh_dlc08_qb_nor_monster_hunt_9	wh_dlc08_qb_nor_monster_hunt_9	boss
wh_dlc08_qb_nor_throgg_final_battle_army	wh_dlc08_qb_nor_throgg_final_battle	
wh_dlc08_qb_nor_throgg_monster_hunt_army_high	wh_dlc08_qb_nor_throgg_monster_hunt_champion	
wh_dlc08_qb_nor_throgg_monster_hunt_army_high	wh_dlc08_qb_nor_throgg_monster_hunt_general	
wh_dlc08_qb_nor_throgg_monster_hunt_army_high	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_0	
wh_dlc08_qb_nor_throgg_monster_hunt_army_low	wh_dlc08_qb_nor_throgg_monster_hunt_champion	
wh_dlc08_qb_nor_throgg_monster_hunt_army_low	wh_dlc08_qb_nor_throgg_monster_hunt_general	
wh_dlc08_qb_nor_throgg_monster_hunt_army	wh_dlc08_qb_nor_throgg_monster_hunt_champion	
wh_dlc08_qb_nor_throgg_monster_hunt_army	wh_dlc08_qb_nor_throgg_monster_hunt_general	
wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_1	wh_dlc06_dwf_cha_runelord_2	First
wh_dlc08_qb_nor_throgg_wintertooth_crown_defender_3	wh_main_dwf_cha_ungrim_ironfist	Third
wh_dlc08_qb_nor_throgg_wintertooth_crown_player	wh_dlc08_qb_nor_cha_throgg_player_wintertooth_crown	
wh_dlc08_qb_nor_wulfrik_final_battle_army	wh_dlc08_qb_nor_throgg_monster_hunt_champion	
wh_dlc08_qb_nor_wulfrik_final_battle_army	wh_dlc08_qb_nor_wulfrik_monster_hunt_general	
wh_dlc08_qb_nor_wulfrik_final_battle_army	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_0	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army_high	wh_dlc08_qb_nor_throgg_monster_hunt_champion	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army_high	wh_dlc08_qb_nor_wulfrik_monster_hunt_general	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army_high	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_1	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army_low	wh_dlc08_qb_nor_wulfrik_monster_hunt_general	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army_low	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_0	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army	wh_dlc08_qb_nor_wulfrik_monster_hunt_general	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_0	
wh_dlc08_qb_nor_wulfrik_monster_hunt_army	wh_dlc08_qb_nor_wulfrik_monster_hunt_shaman_1	
wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_1	wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_prophetess_1	First
wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_4	wh_dlc08_qb_brt_cha_lord_2_defender_4_sword_of_torgald	Fourth
wh_dlc08_qb_nor_wulfrik_sword_of_torgald_defender_5	wh_dlc08_qb_brt_cha_green_knight_defender_5_sword_of_torgald	Fifth
wh_dlc08_qb_nor_wulfrik_sword_of_torgald_player	wh_dlc08_qb_nor_cha_wulfrik_the_wanderer_0_player_sword_of_torgald	
wh_dlc15_qb_grn_grom_axe_of_grom_git_guzzler_enemy	wh_dlc15_qb_grn_grom_axe_of_grom_grn_git_guzzler	git_guzzler_enemy
wh_dlc15_qb_grn_grom_axe_of_grom_git_guzzler_enemy	wh_dlc15_qb_grn_grom_axe_of_grom_grn_river_troll_hag	git_guzzler_enemy
wh_dlc15_qb_grn_grom_axe_of_grom_player	wh_dlc15_qb_grn_grom_axe_of_grom_grn_grom	axe_grom_player
wh_dlc15_qb_grn_grom_axe_of_grom_player	wh_dlc15_qb_grn_grom_axe_of_grom_grn_orc_shaman	axe_grom_player
wh_dlc15_qb_grn_grom_axe_of_grom_skarsniks_skulkers_enemy_reinforcements	wh_dlc15_qb_grn_grom_axe_of_grom_grn_night_goblin_shaman	skarsniks_skulkers_enemy
