key	event	max_time	min_time	use_reverb	use_obstruction	limitation_scale	min_probability	max_probability
wh_dlc_nor_skin_wolves_walking	Battle_Individual_Vocalisation_Skin_Wolves_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_skarsnik_running	Battle_Individual_Vocalisation_Skarsnik_Goblin_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_skarsnik_walking	Battle_Individual_Vocalisation_Skarsnik_Goblin_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_squig_idle	Battle_Individual_Vocalisation_Squig_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_squig_running	Battle_Individual_Vocalisation_Squig_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_squig_walking	Battle_Individual_Vocalisation_Squig_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_throgg_idle	Battle_Individual_Vocalisation_Throgg_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_throgg_running	Battle_Individual_Vocalisation_Throgg_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_throgg_walking	Battle_Individual_Vocalisation_Throgg_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_ungor_running	Battle_Individual_Vocalisation_Ungor_Running	20.0000	10.0000	true	false	0.2000	100.0000	100.0000
wh_dlc_ungor_walking	Battle_Individual_Vocalisation_Ungor_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_wef_dryad_idle	Battle_Individual_Vocalisation_Dryad_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_wef_dryad_running	Battle_Individual_Vocalisation_Dryad_Running	20.0000	10.0000	false	false	0.7000	100.0000	100.0000
wh_dlc_wef_dryad_walking	Battle_Individual_Vocalisation_Dryad_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dlc_wef_harpies_idle	Battle_Individual_Vocalisation_Harpies_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_wef_harpies_running	Battle_Individual_Vocalisation_Harpies_Running	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_wef_harpies_walking	Battle_Individual_Vocalisation_Harpies_Walking	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dlc_wef_stag_normal_idle	Battle_Individual_Vocalisation_Stag_Idle	20.0000	10.0000	true	false	0.0500	80.0000	0.0000
wh_dlc_wef_stag_normal_running	Battle_Individual_Vocalisation_Stag_Running	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_wef_stag_normal_walking	Battle_Individual_Vocalisation_Stag_Walking	20.0000	10.0000	true	false	0.1000	80.0000	0.0000
wh_dlc_wef_treekin_idle	Battle_Individual_Vocalisation_Treekin_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_dlc_wef_treekin_running	Battle_Individual_Vocalisation_Treekin_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dlc_wef_treekin_walking	Battle_Individual_Vocalisation_Treekin_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_terrorgheist_idle	Battle_Individual_Vocalisation_Dragon_Small_Terrorgheist_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_terrorgheist_running	Battle_Individual_Vocalisation_Dragon_Small_Terrorgheist_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_terrorgheist_walking	Battle_Individual_Vocalisation_Dragon_Small_Terrorgheist_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_wyvern_idle	Battle_Individual_Vocalisation_Dragon_Small_Wyvern_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_wyvern_running	Battle_Individual_Vocalisation_Dragon_Small_Wyvern_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dragon_small_wyvern_walking	Battle_Individual_Vocalisation_Dragon_Small_Wyvern_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_dwarf_default_idle	Battle_Individual_Vocalisation_Dwarf_Idle_Default	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dwarf_default_idle_ranged	Battle_Individual_Vocalisation_Dwarf_Idle_Default_Ranged	12.0000	4.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_default_running	Battle_Individual_Vocalisation_Dwarf_Running_Default	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_default_walking	Battle_Individual_Vocalisation_Dwarf_Walking_Default	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_ghost_idle	Battle_Individual_Vocalisation_Dwarf_Idle_Ghost	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dwarf_ghost_running	Battle_Individual_Vocalisation_Dwarf_Running_Ghost	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_ghost_walking	Battle_Individual_Vocalisation_Dwarf_Walking_Ghost	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_grombrindal_idle	Battle_Individual_Vocalisation_Dwarf_Idle_Grombrindal	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_dwarf_grombrindal_running	Battle_Individual_Vocalisation_Dwarf_Running_Grombrindal	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_grombrindal_walking	Battle_Individual_Vocalisation_Dwarf_Walking_Grombrindal	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_runesmith_idle	Battle_Individual_Vocalisation_Dwarf_Idle_Runesmith	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_runesmith_running	Battle_Individual_Vocalisation_Dwarf_Running_Runesmith	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_runesmith_walking	Battle_Individual_Vocalisation_Dwarf_Walking_Runesmith	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_throne_of_power_idle	Battle_Individual_Vocalisation_Dwarf_Idle_Throne_Of_Power	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_throne_of_power_running	Battle_Individual_Vocalisation_Dwarf_Running_Throne_Of_Power	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_dwarf_throne_of_power_walking	Battle_Individual_Vocalisation_Dwarf_Walking_Throne_Of_Power	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_female_fatigue	Battle_Individual_Vocalisation_Elf_Female_Fatigue_Stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_elf_female_idle	Battle_Individual_Vocalisation_Elf_Female_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_female_running	Battle_Individual_Vocalisation_Elf_Female_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_female_walking	Battle_Individual_Vocalisation_Elf_Female_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_male_fatigue	Battle_Individual_Vocalisation_Elf_Male_Fatigue	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_male_idle	Battle_Individual_Vocalisation_Elf_Male_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_elf_male_running	Battle_Individual_Vocalisation_Elf_Male_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_elf_male_walking	Battle_Individual_Vocalisation_Elf_Male_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_empire_balthasar_gelt_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Balthasar_Gelt	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_empire_balthasar_gelt_running	Battle_Individual_Vocalisation_Humanoid_Male_Running_Balthasar_Gelt	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_empire_balthasar_gelt_walking	Battle_Individual_Vocalisation_Humanoid_Male_Walking_Balthasar_Gelt	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_fell_bat_idle	Battle_Individual_Vocalisation_Fell_Bat_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_fell_bat_running	Battle_Individual_Vocalisation_Fell_Bat_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_fell_bat_walking	Battle_Individual_Vocalisation_Fell_Bat_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_gaint_idle	Battle_Individual_Vocalisation_Giant_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_giant_running	Battle_Individual_Vocalisation_Giant_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_giant_walking	Battle_Individual_Vocalisation_Giant_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_goblin_fatigue	Battle_Individual_Vocalisation_Goblin_Fatigue	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_goblin_idle	Battle_Individual_Vocalisation_Goblin_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_goblin_running	Battle_Individual_Vocalisation_Goblin_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_goblin_walking	Battle_Individual_Vocalisation_Goblin_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_griffin_demigryph_LH_idle	Battle_Individual_Vocalisation_Griffin_Demigryph_LH_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_griffin_demigryph_LH_running	Battle_Individual_Vocalisation_Griffin_Demigryph_LH_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_griffin_demigryph_LH_walking	Battle_Individual_Vocalisation_Griffin_Demigryph_LH_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_griffin_demigryph_idle	Battle_Individual_Vocalisation_Griffin_Demigryph_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_griffin_demigryph_running	Battle_Individual_Vocalisation_Griffin_Demigryph_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_griffin_demigryph_walking	Battle_Individual_Vocalisation_Griffin_Demigryph_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_hell_cannon_idle	Battle_Individual_Vocalisation_Hell_Cannon_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_hell_cannon_walking	Battle_Individual_Vocalisation_Hell_Cannon_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_ghost_idle	Battle_Individual_Vocalisation_Horse_Ghost_Idle	20.0000	10.0000	true	false	0.4000	100.0000	100.0000
wh_horse_ghost_running	Battle_Individual_Vocalisation_Horse_Ghost_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_ghost_walking	Battle_Individual_Vocalisation_Horse_Ghost_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_normal_idle	Battle_Individual_Vocalisation_Horse_Normal_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_horse_normal_running	Battle_Individual_Vocalisation_Horse_Normal_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_normal_walking	Battle_Individual_Vocalisation_Horse_Normal_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_skeleton_idle	Battle_Individual_Vocalisation_Horse_Skeleton_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_horse_skeleton_running	Battle_Individual_Vocalisation_Horse_Skeleton_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_horse_skeleton_walking	Battle_Individual_Vocalisation_Horse_Skeleton_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_human_female_cathay_fatigue	Battle_Individual_Vocalisation_Cathay_Unit_Female_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_female_cathay_idle	Battle_Individual_Vocalisation_Cathay_Unit_Female_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_female_cathay_running	Battle_Individual_Vocalisation_Cathay_Unit_Female_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_female_cathay_walking	Battle_Individual_Vocalisation_Cathay_Unit_Female_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_female_fatigue	Battle_Individual_Vocalisation_Human_Female_Fatigue_Stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_female_idle	Battle_Individual_Vocalisation_Human_Female_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_female_kislev_fatigue	Battle_Individual_Vocalisation_Human_Female_Kislev_Fatigue_Stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_female_kislev_idle	Battle_Individual_Vocalisation_Human_Female_Kislev_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_female_kislev_running	Battle_Individual_Vocalisation_Human_Female_Kislev_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_female_kislev_walking	Battle_Individual_Vocalisation_Human_Female_Kislev_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_female_running	Battle_Individual_Vocalisation_Human_Female_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_female_walking	Battle_Individual_Vocalisation_Human_Female_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_cathay_fatigue	Battle_Individual_Vocalisation_Cathay_Unit_Male_Breathing_to_stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_male_cathay_idle	Battle_Individual_Vocalisation_Cathay_Unit_Male_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_male_cathay_running	Battle_Individual_Vocalisation_Cathay_Unit_Male_Breathing	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_cathay_walking	Battle_Individual_Vocalisation_Cathay_Unit_Male_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_fatigue	Battle_Individual_Vocalisation_Humanoid_Male_Fatigue_Stop_Human	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_male_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Human	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_male_kislev_fatigue	Battle_Individual_Vocalisation_Human_Male_Kislev_Fatigue	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_human_male_kislev_idle	Battle_Individual_Vocalisation_Human_Male_Kislev_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_human_male_kislev_running	Battle_Individual_Vocalisation_Human_Male_Kislev_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_kislev_walking	Battle_Individual_Vocalisation_Human_Male_Kislev_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_running	Battle_Individual_Vocalisation_Humanoid_Male_Running_Human	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_human_male_walking	Battle_Individual_Vocalisation_Humanoid_Male_Walking_Human	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_lord_of_change_idle	Battle_Individual_Vocalisation_Lord_Of_Change_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_lord_of_change_running	Battle_Individual_Vocalisation_Lord_Of_Change_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_lord_of_change_walking	Battle_Individual_Vocalisation_Lord_Of_Change_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_metal_creaks	Battle_Individual_Artillery_Generic_Metal_Structure_Creaks	22.0000	8.0000	false	false	1.0000	100.0000	100.0000
wh_necromancer_fatigue	Battle_Individual_Vocalisation_Humanoid_Male_Fatigue_Stop_Necromancer	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_necromancer_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Necromancer	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_necromancer_running	Battle_Individual_Vocalisation_Humanoid_Male_Running_Necromancer	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_necromancer_walking	Battle_Individual_Vocalisation_Humanoid_Male_Walking_Necromancer	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_orc_fatigue	Battle_Individual_Vocalisation_Orc_Fatigue	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_orc_idle	Battle_Individual_Vocalisation_Orc_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_orc_running	Battle_Individual_Vocalisation_Orc_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_orc_walking	Battle_Individual_Vocalisation_Orc_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_skeleton_idle	Battle_Individual_Vocalisation_Skeleton_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_skeleton_running	Battle_Individual_Vocalisation_Skeleton_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_skeleton_walking	Battle_Individual_Vocalisation_Skeleton_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_spawn_idle	Battle_Individual_Vocalisation_Spawn_Idle	20.0000	10.0000	true	false	0.0500	100.0000	100.0000
wh_spawn_running	Battle_Individual_Vocalisation_Spawn_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_spawn_walking	Battle_Individual_Vocalisation_Spawn_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_spider_large_idle	Battle_Individual_Vocalisation_Spider_Large_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_spider_large_running	Battle_Individual_Vocalisation_Spider_Large_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_spider_large_walking	Battle_Individual_Vocalisation_Spider_Large_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_spider_small_idle	Battle_Individual_Vocalisation_Spider_Small_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_spider_small_running	Battle_Individual_Vocalisation_Spider_Small_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_spider_small_walking	Battle_Individual_Vocalisation_Spider_Small_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_tomb_banshee_idle	Battle_Individual_Vocalisation_Tomb_Banshee_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_tomb_banshee_running	Battle_Individual_Vocalisation_Tomb_Banshee_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_tomb_banshee_walking	Battle_Individual_Vocalisation_Tomb_Banshee_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_troll_idle	Battle_Individual_Vocalisation_Troll_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_troll_running	Battle_Individual_Vocalisation_Troll_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_troll_walking	Battle_Individual_Vocalisation_Troll_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_vampire_blood_knight_idle	Battle_Individual_Vocalisation_Blood_Knights_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_blood_knight_running	Battle_Individual_Vocalisation_Blood_Knights_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_blood_knight_walking	Battle_Individual_Vocalisation_Blood_Knights_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_female_fatigue	Battle_Individual_Vocalisation_Vampire_Female_Fatigue_Stop	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_vampire_female_idle	Battle_Individual_Vocalisation_Vampire_Female_Idle	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_female_running	Battle_Individual_Vocalisation_Vampire_Female_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_female_walking	Battle_Individual_Vocalisation_Vampire_Female_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_male_fatigue	Battle_Individual_Vocalisation_Humanoid_Male_Fatigue_Stop_Vampire	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_vampire_male_idle	Battle_Individual_Vocalisation_Humanoid_Male_Idle_Vampire	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_male_running	Battle_Individual_Vocalisation_Humanoid_Male_Running_Vampire	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vampire_male_walking	Battle_Individual_Vocalisation_Humanoid_Male_Walking_Vampire	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_var_creature_idle	Battle_Individual_Vocalisation_Var_Creature_Idle	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_var_creatures_running	Battle_Individual_Vocalisation_Var_Creature_Running	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_var_creatures_walking	Battle_Individual_Vocalisation_Var_Creature_Walking	20.0000	10.0000	true	false	0.1000	100.0000	100.0000
wh_vmp_krell_idle	Battle_Individual_Vocalisation_Krell_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_vmp_krell_running	Battle_Individual_Vocalisation_Krell_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_vmp_krell_walking	Battle_Individual_Vocalisation_Krell_Walking	20.0000	10.0000	false	false	0.2000	100.0000	100.0000
wh_wooden_creaks	Battle_Individual_Artillery_Generic_Wood_Structure_Creaks	22.0000	8.0000	false	false	1.0000	100.0000	100.0000
wh_wraith_idle	Battle_Individual_Vocalisation_Wraith_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_wraith_running	Battle_Individual_Vocalisation_Wraith_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_wraith_walking	Battle_Individual_Vocalisation_Wraith_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_zombie_idle	Battle_Individual_Vocalisation_Zombie_Idle	20.0000	10.0000	false	false	0.0500	100.0000	100.0000
wh_zombie_running	Battle_Individual_Vocalisation_Zombie_Running	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
wh_zombie_walking	Battle_Individual_Vocalisation_Zombie_Walking	20.0000	10.0000	false	false	0.1000	100.0000	100.0000
