decision_item	decision_policy	query	query_variable_set	query_invert_result	query_weight
wh3_main_ritual_tze_gg_4	great_game_default	resource_mobile_check_combat_potential	scaled_combat_potential	false	1.0000
khorne_skulls	khorne_skulls_policy_default	faction_check_enemy_forces_in_own_regions		false	0.4000
khorne_skulls	khorne_skulls_policy_default	faction_check_own_forces_in_enemy_regions		false	0.4000
khorne_skulls	khorne_skulls_policy_default	faction_check_pooled_resource	source_pooled_resource_skulls_min1500	true	-100.0000
	kislev_motherland_default	decision_item_rounds_ago_that_any_was_chosen	basic_random_bounds	false	-100.0000
kislev_motherland_dazh_upgraded	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_dazh_upgraded	kislev_motherland_default	random_with_min_max_behaviour	bounds_max_0.5	false	-10.0000
kislev_motherland_dazh	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_dazh	kislev_motherland_default	random_with_min_max_behaviour	bounds_max_0.5	false	-10.0000
kislev_motherland_salyak_upgraded	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_salyak_upgraded	kislev_motherland_default	random_with_min_max_behaviour	bounds_max_0.5	false	-10.0000
kislev_motherland_salyak	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_salyak	kislev_motherland_default	random_with_min_max_behaviour	bounds_max_0.5	false	-10.0000
kislev_motherland_tor_upgraded	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_tor_upgraded	kislev_motherland_default	faction_check_own_forces_in_enemy_regions		false	50.0000
kislev_motherland_tor	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_tor	kislev_motherland_default	faction_check_own_forces_in_enemy_regions		false	50.0000
kislev_motherland_ursun_upgraded	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_ursun_upgraded	kislev_motherland_default	decision_item_this_was_chosen_last_time		false	10.0000
kislev_motherland_ursun_upgraded	kislev_motherland_default	faction_check_enemy_forces_in_own_regions		false	100.0000
kislev_motherland_ursun	kislev_motherland_default	always_true		false	1.0000
kislev_motherland_ursun	kislev_motherland_default	decision_item_this_was_chosen_last_time		false	1.0000
kislev_motherland_ursun	kislev_motherland_default	faction_check_enemy_forces_in_own_regions		false	100.0000
	manipulate_diplomacy_default	decision_item_rounds_ago_that_any_was_chosen	long_random_bounds	false	-100.0000
	manipulate_diplomacy_default	faction_check_pooled_resource	pooled_resource_grimoires_bounds_min200	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	faction_check_if_human	queried_domain_third_party	false	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	8.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_default	gds_random		false	9.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	faction_check_if_human	queried_domain_third_party	false	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_default	gds_random		false	9.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_check_if_analysing_faction	queried_domain_most_specific	false	0.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_check_if_human	queried_domain_third_party	false	-15.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_to_faction_check_attitude	queried_domain_target_to_third_party_bounds_0_and_above	false	-30.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_to_faction_check_attitude	queried_domain_target_to_third_party_min-150_max0	true	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	faction_to_locatable_check_distance_from_territory	queried_domain_third_party_to_target_min_200	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_default	gds_random		false	9.0000
	manipulate_diplomacy_default	random_with_min_max_behaviour	bounds_max_0.8	false	-100.0000
	manipulate_diplomacy_easy	decision_item_rounds_ago_that_any_was_chosen	long_random_bounds	false	-100.0000
	manipulate_diplomacy_easy	faction_check_pooled_resource	pooled_resource_grimoires_bounds_min200	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	faction_check_if_human	queried_domain_third_party	false	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	8.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_easy	gds_random		false	9.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	faction_check_if_human	queried_domain_third_party	false	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_easy	gds_random		false	9.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_check_if_analysing_faction	queried_domain_most_specific	false	0.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_check_if_human	queried_domain_target	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_to_faction_check_attitude	queried_domain_target_to_third_party_bounds_0_and_above	false	-30.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_to_faction_check_attitude	queried_domain_target_to_third_party_min-150_max0	true	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	faction_to_locatable_check_distance_from_territory	queried_domain_third_party_to_target_min_200	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_easy	gds_random		false	9.0000
	manipulate_diplomacy_easy	random_with_min_max_behaviour	bounds_max_0.8	false	-100.0000
	manipulate_diplomacy_hard	decision_item_rounds_ago_that_any_was_chosen	basic_random_bounds	false	-100.0000
	manipulate_diplomacy_hard	faction_check_pooled_resource	pooled_resource_grimoires_bounds_min200	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_target	false	-15.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_third_party	false	-15.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	10.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	10.0000
manipulate_diplomacy_break_alliance	manipulate_diplomacy_hard	gds_random		false	5.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_target	false	-15.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_third_party	false	-15.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_most_specific	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_force_war	manipulate_diplomacy_hard	gds_random		false	9.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_check_if_analysing_faction	queried_domain_most_specific	false	0.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_target	false	-15.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_check_if_human	queried_domain_third_party	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_to_faction_check_attitude	queried_domain_source_to_target_bounds_max-15	true	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_to_faction_check_attitude	queried_domain_target_to_third_party_bounds_0_and_above	false	-30.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_to_faction_check_attitude	queried_domain_target_to_third_party_min-150_max0	true	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_to_faction_check_threat_score_normalized	queried_domain_source_to_target	false	8.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	faction_to_locatable_check_distance_from_territory	queried_domain_third_party_to_target_min_200	false	-100.0000
manipulate_diplomacy_transfer_settlement	manipulate_diplomacy_hard	gds_random		false	9.0000
	manipulate_diplomacy_hard	random_with_min_max_behaviour	bounds_max_0.6	false	-100.0000
manipulate_winds_of_magic_level_decrease	manipulate_winds_of_magic_level_policy_default	always_true		false	-0.3000
manipulate_winds_of_magic_level_decrease	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_enemy_region_ratio	queried_domain_source_to_target	false	0.2000
manipulate_winds_of_magic_level_decrease	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_local_army_strength_ratio	queried_domain_source_to_target_bounds_max_0.3	false	0.2500
manipulate_winds_of_magic_level_decrease	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_own_region_ratio	queried_domain_source_to_target	false	-0.2000
manipulate_winds_of_magic_level_increase	manipulate_winds_of_magic_level_policy_default	always_true		false	-0.3500
manipulate_winds_of_magic_level_increase	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_enemy_region_ratio	queried_domain_source_to_target	false	-0.2000
manipulate_winds_of_magic_level_increase	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_if_faction_province_bordering_enemy	source_to_target_faction_province_enemy	false	0.3000
manipulate_winds_of_magic_level_increase	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_local_army_strength_ratio	queried_domain_source_to_target_bounds_min_0.7	false	0.2500
manipulate_winds_of_magic_level_increase	manipulate_winds_of_magic_level_policy_default	faction_to_province_check_own_region_ratio	queried_domain_source_to_target	false	0.2000
nurgle_plague_recipe_agent_army_buboes_0	nurgle_plague_create_plague_default	always_true		false	2.0000
nurgle_plague_recipe_agent_army_buboes_0	nurgle_plague_create_plague_default	resource_mobile_check_combat_potential	scaled_combat_potential	false	1.0000
nurgle_plague_recipe_agent_army_buboes_1	nurgle_plague_create_plague_default	always_true		false	5.0000
nurgle_plague_recipe_agent_army_buboes_1	nurgle_plague_create_plague_default	resource_mobile_check_combat_potential	scaled_combat_potential	false	1.0000
nurgle_plague_recipe_agent_army_buboes_2	nurgle_plague_create_plague_default	always_true		false	5.0000
nurgle_plague_recipe_agent_army_buboes_2	nurgle_plague_create_plague_default	resource_mobile_check_combat_potential	scaled_combat_potential	false	1.0000
nurgle_plague_recipe_agent_army_buboes_3	nurgle_plague_create_plague_default	always_true		false	5.0000
nurgle_plague_recipe_agent_army_buboes_3	nurgle_plague_create_plague_default	resource_mobile_check_combat_potential	scaled_combat_potential	false	1.0000
