key	building_level_key	building_model_id
wh_dlc05_wef_outpost_minor_human_ruin		wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_outpost_minor_norsca_ruin		wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_settlement_major_1		wh_dlc05_building_wef_settlement_major_1
wh_dlc05_wef_settlement_major_2		wh_dlc05_building_wef_settlement_major_2
wh_dlc05_wef_settlement_major_3		wh_dlc05_building_wef_settlement_major_3
wh_dlc05_wef_settlement_major_4		wh_dlc05_building_wef_settlement_major_4
wh_dlc05_wef_settlement_major_5		wh_dlc05_building_wef_settlement_major_5
wh_dlc05_wef_settlement_major_main_1	wh_dlc05_wef_settlement_major_main_1	wh_dlc05_building_wef_settlement_major_1
wh_dlc05_wef_settlement_major_main_2	wh_dlc05_wef_settlement_major_main_2	wh_dlc05_building_wef_settlement_major_2
wh_dlc05_wef_settlement_major_main_3	wh_dlc05_wef_settlement_major_main_3	wh_dlc05_building_wef_settlement_major_3
wh_dlc05_wef_settlement_major_main_4	wh_dlc05_wef_settlement_major_main_4	wh_dlc05_building_wef_settlement_major_4
wh_dlc05_wef_settlement_major_main_5	wh_dlc05_wef_settlement_major_main_5	wh_dlc05_building_wef_settlement_major_5
wh_dlc05_wef_settlement_major_main_ruin	wh_dlc05_wef_settlement_major_main_ruin	wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_settlement_major_ruin		wh_dlc05_building_wef_settlement_ruin
wh_dlc05_wef_settlement_minor_1		wh_dlc05_building_wef_settlement_minor_1
wh_dlc05_wef_settlement_minor_2		wh_dlc05_building_wef_settlement_minor_2
wh_dlc05_wef_settlement_minor_3		wh_dlc05_building_wef_settlement_minor_3
wh_dlc05_wef_settlement_minor_ruin		wh_dlc05_building_wef_settlement_ruin
wh_main_HUMAN_settlement_major_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_HUMAN_settlement_minor_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_HUMAN_settlement_minor_vampireruin	wh_main_HUMAN_settlement_minor_vampireruin	wh_main_building_human_ruin
wh_main_NORSCA_settlement_major_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_NORSCA_settlement_major_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_NORSCA_settlement_major_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_NORSCA_settlement_major_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_NORSCA_settlement_minor_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_NORSCA_settlement_minor_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_NORSCA_settlement_minor_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_NORSCA_settlement_minor_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_brt_settlement_major_1	wh_main_brt_settlement_major_1	wh_main_building_brt_settlement_major_1
wh_main_brt_settlement_major_2	wh_main_brt_settlement_major_2	wh_main_building_brt_settlement_major_2
wh_main_brt_settlement_major_3	wh_main_brt_settlement_major_3	wh_main_building_brt_settlement_major_3
wh_main_brt_settlement_major_4	wh_main_brt_settlement_major_4	wh_main_building_brt_settlement_major_4
wh_main_brt_settlement_major_5	wh_main_brt_settlement_major_5	wh_main_building_brt_settlement_major_5
wh_main_brt_settlement_minor_1	wh_main_brt_settlement_minor_1	wh_main_building_brt_settlement_minor_1
wh_main_brt_settlement_minor_2	wh_main_brt_settlement_minor_2	wh_main_building_brt_settlement_minor_2
wh_main_brt_settlement_minor_3	wh_main_brt_settlement_minor_3	wh_main_building_brt_settlement_minor_3
wh_main_brt_settlement_ruin_major	wh_main_brt_settlement_major_ruin	wh_main_building_human_ruin
wh_main_brt_settlement_ruin_minor	wh_main_brt_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_dwf_grn_settlement_major_chaosruin	wh_main_dwf_grn_settlement_major_chaosruin	wh_main_HUMAN_settlement_minor_chaosruin
wh_main_dwf_grn_settlement_minor_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_dwf_settlement_major_1	wh_main_dwf_settlement_major_1	wh_main_building_dwf_settlement_major_1
wh_main_dwf_settlement_major_2	wh_main_dwf_settlement_major_2	wh_main_building_dwf_settlement_major_2
wh_main_dwf_settlement_major_3	wh_main_dwf_settlement_major_3	wh_main_building_dwf_settlement_major_3
wh_main_dwf_settlement_major_4	wh_main_dwf_settlement_major_4	wh_main_building_dwf_settlement_major_4
wh_main_dwf_settlement_major_5	wh_main_dwf_settlement_major_5	wh_main_building_dwf_settlement_major_5
wh_main_dwf_settlement_minor_1	wh_main_dwf_settlement_minor_1	wh_main_building_dwf_settlement_minor_1
wh_main_dwf_settlement_minor_2	wh_main_dwf_settlement_minor_2	wh_main_building_dwf_settlement_minor_2
wh_main_dwf_settlement_minor_3	wh_main_dwf_settlement_minor_3	wh_main_building_dwf_settlement_minor_3
wh_main_emp_settlement_major_1	wh_main_emp_settlement_major_1	wh_main_building_emp_settlement_major_1
wh_main_emp_settlement_major_2	wh_main_emp_settlement_major_2	wh_main_building_emp_settlement_major_2
wh_main_emp_settlement_major_3	wh_main_emp_settlement_major_3	wh_main_building_emp_settlement_major_3
wh_main_emp_settlement_major_4	wh_main_emp_settlement_major_4	wh_main_building_emp_settlement_major_4
wh_main_emp_settlement_major_5	wh_main_emp_settlement_major_5	wh_main_building_emp_settlement_major_5
wh_main_emp_settlement_minor_1	wh_main_emp_settlement_minor_1	wh_main_building_emp_settlement_minor_1
wh_main_emp_settlement_minor_2	wh_main_emp_settlement_minor_2	wh_main_building_emp_settlement_minor_2
wh_main_emp_settlement_minor_3	wh_main_emp_settlement_minor_3	wh_main_building_emp_settlement_minor_3
wh_main_grn_dwf_settlement_ruin_major	wh_main_dwf_settlement_major_ruin	wh_main_building_human_ruin
wh_main_grn_dwf_settlement_ruin_minor	wh_main_dwf_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_grn_rocklobba		wh_main_building_grn_rocklobba
wh_main_grn_settlement_major_1_skarsnik	wh_main_grn_settlement_major_1_skarsnik	wh_main_building_grn_settlement_major_1
wh_main_grn_settlement_major_1_wurrzag	wh_main_grn_settlement_major_1_wurrzag	wh_main_building_grn_settlement_major_1
wh_main_grn_settlement_major_2_skarsnik	wh_main_grn_settlement_major_2_skarsnik	wh_main_building_grn_settlement_major_2
wh_main_grn_settlement_major_2_wurrzag	wh_main_grn_settlement_major_2_wurrzag	wh_main_building_grn_settlement_major_2
wh_main_grn_settlement_major_3_skarsnik	wh_main_grn_settlement_major_3_skarsnik	wh_main_building_grn_settlement_major_3
wh_main_grn_settlement_major_3_wurrzag	wh_main_grn_settlement_major_3_wurrzag	wh_main_building_grn_settlement_major_3
wh_main_grn_settlement_major_4_skarsnik	wh_main_grn_settlement_major_4_skarsnik	wh_main_building_grn_settlement_major_4
wh_main_grn_settlement_major_4_wurrzag	wh_main_grn_settlement_major_4_wurrzag	wh_main_building_grn_settlement_major_4
wh_main_grn_settlement_major_5_skarsnik	wh_main_grn_settlement_major_5_skarsnik	wh_main_building_grn_settlement_major_5
wh_main_grn_settlement_major_5_wurrzag	wh_main_grn_settlement_major_5_wurrzag	wh_main_building_grn_settlement_major_5
wh_main_grn_settlement_minor_1_skarsnik	wh_main_grn_settlement_minor_1_skarsnik	wh_main_building_grn_settlement_minor_1
wh_main_grn_settlement_minor_1_wurrzag	wh_main_grn_settlement_minor_1_wurrzag	wh_main_building_grn_settlement_minor_1
wh_main_grn_settlement_minor_2_skarsnik	wh_main_grn_settlement_minor_2_skarsnik	wh_main_building_grn_settlement_minor_2
wh_main_grn_settlement_minor_2_wurrzag	wh_main_grn_settlement_minor_2_wurrzag	wh_main_building_grn_settlement_minor_2
wh_main_grn_settlement_minor_3_skarsnik	wh_main_grn_settlement_minor_3_skarsnik	wh_main_building_grn_settlement_minor_3
wh_main_grn_settlement_minor_3_wurrzag	wh_main_grn_settlement_minor_3_wurrzag	wh_main_building_grn_settlement_minor_3
wh_main_grn_settlement_ruin_major	wh_main_grn_settlement_major_ruin	wh_main_building_human_ruin
wh_main_grn_settlement_ruin_major_skarsnik	wh_main_grn_settlement_major_ruin_skarsnik	wh_main_building_human_ruin
wh_main_grn_settlement_ruin_major_wurrzag	wh_main_grn_settlement_major_ruin_wurrzag	wh_main_building_human_ruin
wh_main_grn_settlement_ruin_minor	wh_main_grn_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_grn_settlement_ruin_minor_skarsnik	wh_main_grn_settlement_minor_ruin_skarsnik	wh_main_building_human_ruin
wh_main_grn_settlement_ruin_minor_wurrzag	wh_main_grn_settlement_minor_ruin_wurrzag	wh_main_building_human_ruin
wh_main_grn_stakes		wh_main_building_grn_stakes
wh_main_grn_structure_1		wh_main_building_grn_structure_1
wh_main_grn_structure_2		wh_main_building_grn_structure_2
wh_main_grn_totem		wh_main_building_grn_totem
wh_main_grn_tower_1		wh_main_building_grn_tower_1
wh_main_grn_tower_2		wh_main_building_grn_tower_2
wh_main_horde_chaos_settlement_1	wh_main_horde_chaos_settlement_1	wh3_main_dae_settlement_major_1
wh_main_horde_chaos_settlement_2	wh_main_horde_chaos_settlement_2	wh3_main_dae_settlement_major_2
wh_main_horde_chaos_settlement_3	wh_main_horde_chaos_settlement_3	wh3_main_dae_settlement_major_3
wh_main_horde_chaos_settlement_4	wh_main_horde_chaos_settlement_4	wh3_main_dae_settlement_major_4
wh_main_horde_chaos_settlement_5	wh_main_horde_chaos_settlement_5	wh3_main_dae_settlement_major_5
wh_main_horde_savage_orcs_settlement_1	wh_main_horde_savage_settlement_1	wh_main_building_grn_horde_settlement_1
wh_main_horde_savage_orcs_settlement_2	wh_main_horde_savage_settlement_2	wh_main_building_grn_horde_settlement_1
wh_main_horde_savage_orcs_settlement_3	wh_main_horde_savage_settlement_3	wh_main_building_grn_horde_settlement_1
wh_main_nor_outpost_major_human_1	wh_main_nor_outpost_major_human_1	wh_main_building_nor_settlement_minor_1
wh_main_nor_outpost_major_human_2	wh_main_nor_outpost_major_human_2	wh_main_building_nor_settlement_minor_2
wh_main_nor_outpost_major_human_3	wh_main_nor_outpost_major_human_3	wh_main_building_nor_settlement_minor_3
wh_main_nor_outpost_major_human_ruin	wh_main_nor_outpost_major_human_ruin	wh_main_building_human_ruin
wh_main_nor_outpost_minor_human_1		wh_main_building_nor_settlement_minor_1
wh_main_nor_outpost_minor_human_2		wh_main_building_nor_settlement_minor_2
wh_main_nor_outpost_minor_human_3		wh_main_building_nor_settlement_minor_3
wh_main_nor_outpost_minor_human_ruin		wh_main_building_human_ruin
wh_main_nor_settlement_major_1	wh_main_nor_settlement_major_1	wh_main_building_nor_settlement_minor_1
wh_main_nor_settlement_major_2	wh_main_nor_settlement_major_2	wh_main_building_nor_settlement_minor_2
wh_main_nor_settlement_major_3	wh_main_nor_settlement_major_3	wh_main_building_nor_settlement_minor_3
wh_main_nor_settlement_major_4	wh_main_nor_settlement_major_4	wh_main_building_nor_settlement_minor_4
wh_main_nor_settlement_major_5	wh_main_nor_settlement_major_5	wh_main_building_nor_settlement_minor_5
wh_main_nor_settlement_major_ruin	wh_main_nor_settlement_major_ruin	wh_main_building_human_ruin
wh_main_nor_settlement_minor_1	wh_main_nor_settlement_minor_1	wh_main_building_nor_settlement_minor_1
wh_main_nor_settlement_minor_2	wh_main_nor_settlement_minor_2	wh_main_building_nor_settlement_minor_2
wh_main_nor_settlement_minor_3	wh_main_nor_settlement_minor_3	wh_main_building_nor_settlement_minor_3
wh_main_oak_of_ages_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_oak_of_ages_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_oak_of_ages_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_oak_of_ages_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_orc_settlement_major_1	wh_main_grn_settlement_major_1	wh_main_building_grn_settlement_major_1
wh_main_orc_settlement_major_2	wh_main_grn_settlement_major_2	wh_main_building_grn_settlement_major_2
wh_main_orc_settlement_major_3	wh_main_grn_settlement_major_3	wh_main_building_grn_settlement_major_3
wh_main_orc_settlement_major_4	wh_main_grn_settlement_major_4	wh_main_building_grn_settlement_major_4
wh_main_orc_settlement_major_5	wh_main_grn_settlement_major_5	wh_main_building_grn_settlement_major_5
wh_main_orc_settlement_minor_1	wh_main_grn_settlement_minor_1	wh_main_building_grn_settlement_minor_1
wh_main_orc_settlement_minor_2	wh_main_grn_settlement_minor_2	wh_main_building_grn_settlement_minor_2
wh_main_orc_settlement_minor_3	wh_main_grn_settlement_minor_3	wh_main_building_grn_settlement_minor_3
wh_main_savage_settlement_major_1_orc	wh_main_savage_settlement_major_1	wh_main_building_grn_settlement_major_1
wh_main_savage_settlement_major_2_orc	wh_main_savage_settlement_major_2	wh_main_building_grn_settlement_major_2
wh_main_savage_settlement_major_3_orc	wh_main_savage_settlement_major_3	wh_main_building_grn_settlement_major_3
wh_main_savage_settlement_minor_1_orc	wh_main_savage_settlement_minor_1	wh_main_building_grn_settlement_minor_1
wh_main_savage_settlement_minor_2_orc	wh_main_savage_settlement_minor_2	wh_main_building_grn_settlement_minor_2
wh_main_savage_settlement_minor_3_orc	wh_main_savage_settlement_minor_3	wh_main_building_grn_settlement_minor_3
wh_main_savage_settlement_ruin_major	wh_main_savage_settlement_major_ruin	wh_main_building_human_ruin
wh_main_savage_settlement_ruin_minor	wh_main_savage_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_sch_settlement_major_norscaruin_khorne	wh_main_sch_settlement_major_norscaruin_khorne	wh_dlc08_god_ruin_khorne
wh_main_sch_settlement_major_norscaruin_nurgle	wh_main_sch_settlement_major_norscaruin_nurgle	wh_dlc08_god_ruin_nurgle
wh_main_sch_settlement_major_norscaruin_slaanesh	wh_main_sch_settlement_major_norscaruin_slaanesh	wh_dlc08_god_ruin_slaanesh
wh_main_sch_settlement_major_norscaruin_tzeentch	wh_main_sch_settlement_major_norscaruin_tzeentch	wh_dlc08_god_ruin_tzeentch
wh_main_sch_settlement_minor_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_settlement_minor_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_settlement_minor_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_settlement_minor_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_altdorf_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_altdorf_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_altdorf_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_altdorf_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_black_crag_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_black_crag_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_black_crag_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_black_crag_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_castle_drakenhof_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_castle_drakenhof_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_castle_drakenhof_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_castle_drakenhof_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_couronne_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_couronne_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_couronne_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_couronne_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_eight_peaks_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_eight_peaks_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_eight_peaks_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_eight_peaks_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_karaz_a_karak_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_karaz_a_karak_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_karaz_a_karak_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_karaz_a_karak_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_sch_special_settlement_miragliano_norscaruin_khorne		wh_dlc08_god_ruin_khorne
wh_main_sch_special_settlement_miragliano_norscaruin_nurgle		wh_dlc08_god_ruin_nurgle
wh_main_sch_special_settlement_miragliano_norscaruin_slaanesh		wh_dlc08_god_ruin_slaanesh
wh_main_sch_special_settlement_miragliano_norscaruin_tzeentch		wh_dlc08_god_ruin_tzeentch
wh_main_settlement_major_ruin	wh_main_emp_settlement_major_ruin	wh_main_building_human_ruin
wh_main_settlement_minor_ruin	wh_main_emp_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_settlement_norsca_ruin	wh_main_nor_settlement_minor_ruin	wh_main_building_human_ruin
wh_main_settlement_special_altdorf_1_emp	wh_main_special_settlement_altdorf_1_emp	wh_main_building_emp_settlement_major_1
wh_main_settlement_special_altdorf_1_vmp	wh_main_special_settlement_altdorf_1_vmp	wh_main_building_vmp_settlement_major_1
wh_main_settlement_special_altdorf_2_emp	wh_main_special_settlement_altdorf_2_emp	wh_main_building_emp_settlement_major_2
wh_main_settlement_special_altdorf_2_vmp	wh_main_special_settlement_altdorf_2_vmp	wh_main_building_vmp_settlement_major_2
wh_main_settlement_special_altdorf_3_emp	wh_main_special_settlement_altdorf_3_emp	wh_main_building_emp_settlement_major_3
wh_main_settlement_special_altdorf_3_vmp	wh_main_special_settlement_altdorf_3_vmp	wh_main_building_vmp_settlement_major_3
wh_main_settlement_special_altdorf_4_emp	wh_main_special_settlement_altdorf_4_emp	wh_main_building_emp_settlement_major_4
wh_main_settlement_special_altdorf_4_vmp	wh_main_special_settlement_altdorf_4_vmp	wh_main_building_vmp_settlement_major_4
wh_main_settlement_special_altdorf_5_emp	wh_main_special_settlement_altdorf_5_emp	wh_main_building_emp_settlement_major_5
wh_main_settlement_special_altdorf_5_vmp	wh_main_special_settlement_altdorf_5_vmp	wh_main_building_vmp_settlement_major_5
wh_main_settlement_special_castle_drakenhof_1_brt	wh_main_special_settlement_castle_drakenhof_1_brt	wh_main_building_brt_settlement_major_1
wh_main_settlement_special_castle_drakenhof_1_emp	wh_main_special_settlement_castle_drakenhof_1_emp	wh_main_building_emp_settlement_major_1
wh_main_settlement_special_castle_drakenhof_1_vmp	wh_main_special_settlement_castle_drakenhof_1_vmp	wh_main_building_vmp_settlement_major_1
wh_main_settlement_special_castle_drakenhof_2_brt	wh_main_special_settlement_castle_drakenhof_2_brt	wh_main_building_brt_settlement_major_2
wh_main_settlement_special_castle_drakenhof_2_emp	wh_main_special_settlement_castle_drakenhof_2_emp	wh_main_building_emp_settlement_major_2
wh_main_settlement_special_castle_drakenhof_2_vmp	wh_main_special_settlement_castle_drakenhof_2_vmp	wh_main_building_vmp_settlement_major_2
wh_main_settlement_special_castle_drakenhof_3_brt	wh_main_special_settlement_castle_drakenhof_3_brt	wh_main_building_brt_settlement_major_3
wh_main_settlement_special_castle_drakenhof_3_emp	wh_main_special_settlement_castle_drakenhof_3_emp	wh_main_building_emp_settlement_major_3
wh_main_settlement_special_castle_drakenhof_3_vmp	wh_main_special_settlement_castle_drakenhof_3_vmp	wh_main_building_vmp_settlement_major_3
wh_main_settlement_special_castle_drakenhof_4_brt	wh_main_special_settlement_castle_drakenhof_4_brt	wh_main_building_brt_settlement_major_4
wh_main_settlement_special_castle_drakenhof_4_emp	wh_main_special_settlement_castle_drakenhof_4_emp	wh_main_building_emp_settlement_major_4
wh_main_settlement_special_castle_drakenhof_4_vmp	wh_main_special_settlement_castle_drakenhof_4_vmp	wh_main_building_vmp_settlement_major_4
wh_main_settlement_special_castle_drakenhof_5_brt	wh_main_special_settlement_castle_drakenhof_5_brt	wh_main_building_brt_settlement_major_5
wh_main_settlement_special_castle_drakenhof_5_emp	wh_main_special_settlement_castle_drakenhof_5_emp	wh_main_building_emp_settlement_major_5
wh_main_settlement_special_castle_drakenhof_5_vmp	wh_main_special_settlement_castle_drakenhof_5_vmp	wh_main_building_vmp_settlement_major_5
wh_main_settlement_special_couronne_1_brt	wh_main_special_settlement_couronne_1_brt	wh_main_building_brt_settlement_major_1
wh_main_settlement_special_couronne_1_emp	wh_main_special_settlement_couronne_1_emp	wh_main_building_emp_settlement_major_1
wh_main_settlement_special_couronne_1_vmp	wh_main_special_settlement_couronne_1_vmp	wh_main_building_vmp_settlement_major_1
wh_main_settlement_special_couronne_2_brt	wh_main_special_settlement_couronne_2_brt	wh_main_building_brt_settlement_major_2
wh_main_settlement_special_couronne_2_emp	wh_main_special_settlement_couronne_2_emp	wh_main_building_emp_settlement_major_2
wh_main_settlement_special_couronne_2_vmp	wh_main_special_settlement_couronne_2_vmp	wh_main_building_vmp_settlement_major_2
wh_main_settlement_special_couronne_3_brt	wh_main_special_settlement_couronne_3_brt	wh_main_building_brt_settlement_major_3
wh_main_settlement_special_couronne_3_emp	wh_main_special_settlement_couronne_3_emp	wh_main_building_emp_settlement_major_3
wh_main_settlement_special_couronne_3_vmp	wh_main_special_settlement_couronne_3_vmp	wh_main_building_vmp_settlement_major_3
wh_main_settlement_special_couronne_4_brt	wh_main_special_settlement_couronne_4_brt	wh_main_building_brt_settlement_major_4
wh_main_settlement_special_couronne_4_emp	wh_main_special_settlement_couronne_4_emp	wh_main_building_emp_settlement_major_4
wh_main_settlement_special_couronne_4_vmp	wh_main_special_settlement_couronne_4_vmp	wh_main_building_vmp_settlement_major_4
wh_main_settlement_special_couronne_5_brt	wh_main_special_settlement_couronne_5_brt	wh_main_building_brt_settlement_major_5
wh_main_settlement_special_couronne_5_emp	wh_main_special_settlement_couronne_5_emp	wh_main_building_emp_settlement_major_5
wh_main_settlement_special_couronne_5_vmp	wh_main_special_settlement_couronne_5_vmp	wh_main_building_vmp_settlement_major_5
wh_main_settlement_special_karaz_a_karak_1_dwf	wh_main_special_settlement_karaz_a_karak_1_dwf	wh_main_building_dwf_settlement_major_1
wh_main_settlement_special_karaz_a_karak_1_grn	wh_main_special_settlement_karaz_a_karak_1_grn	wh_main_building_grn_settlement_major_1
wh_main_settlement_special_karaz_a_karak_1_savage	wh_main_special_settlement_karaz_a_karak_1_savage	wh_main_building_grn_settlement_major_1
wh_main_settlement_special_karaz_a_karak_2_dwf	wh_main_special_settlement_karaz_a_karak_2_dwf	wh_main_building_dwf_settlement_major_2
wh_main_settlement_special_karaz_a_karak_2_grn	wh_main_special_settlement_karaz_a_karak_2_grn	wh_main_building_grn_settlement_major_2
wh_main_settlement_special_karaz_a_karak_2_savage	wh_main_special_settlement_karaz_a_karak_2_savage	wh_main_building_grn_settlement_major_2
wh_main_settlement_special_karaz_a_karak_3_dwf	wh_main_special_settlement_karaz_a_karak_3_dwf	wh_main_building_dwf_settlement_major_3
wh_main_settlement_special_karaz_a_karak_3_grn	wh_main_special_settlement_karaz_a_karak_3_grn	wh_main_building_grn_settlement_major_3
wh_main_settlement_special_karaz_a_karak_3_savage	wh_main_special_settlement_karaz_a_karak_3_savage	wh_main_building_grn_settlement_major_3
wh_main_settlement_special_karaz_a_karak_4_dwf	wh_main_special_settlement_karaz_a_karak_4_dwf	wh_main_building_dwf_settlement_major_4
wh_main_settlement_special_karaz_a_karak_4_grn	wh_main_special_settlement_karaz_a_karak_4_grn	wh_main_building_grn_settlement_major_4
wh_main_settlement_special_karaz_a_karak_5_dwf	wh_main_special_settlement_karaz_a_karak_5_dwf	wh_main_building_dwf_settlement_major_5
wh_main_settlement_special_karaz_a_karak_5_grn	wh_main_special_settlement_karaz_a_karak_5_grn	wh_main_building_grn_settlement_major_5
wh_main_settlement_special_miragliano_1_brt	wh_main_special_settlement_miragliano_1_brt	wh_main_building_brt_settlement_major_1
wh_main_settlement_special_miragliano_1_emp	wh_main_special_settlement_miragliano_1_emp	wh_main_building_emp_settlement_major_1
wh_main_settlement_special_miragliano_1_teb	wh_main_special_settlement_miragliano_1_teb	wh_main_building_emp_settlement_major_1
wh_main_settlement_special_miragliano_2_brt	wh_main_special_settlement_miragliano_2_brt	wh_main_building_brt_settlement_major_2
wh_main_settlement_special_miragliano_2_emp	wh_main_special_settlement_miragliano_2_emp	wh_main_building_emp_settlement_major_2
wh_main_settlement_special_miragliano_2_teb	wh_main_special_settlement_miragliano_2_teb	wh_main_building_emp_settlement_major_2
wh_main_settlement_special_miragliano_3_brt	wh_main_special_settlement_miragliano_3_brt	wh_main_building_brt_settlement_major_3
wh_main_settlement_special_miragliano_3_emp	wh_main_special_settlement_miragliano_3_emp	wh_main_building_emp_settlement_major_3
wh_main_settlement_special_miragliano_3_teb	wh_main_special_settlement_miragliano_3_teb	wh_main_building_emp_settlement_major_3
wh_main_settlement_special_miragliano_4_brt	wh_main_special_settlement_miragliano_4_brt	wh_main_building_brt_settlement_major_4
wh_main_settlement_special_miragliano_4_emp	wh_main_special_settlement_miragliano_4_emp	wh_main_building_emp_settlement_major_4
wh_main_settlement_special_miragliano_4_teb	wh_main_special_settlement_miragliano_4_teb	wh_main_building_emp_settlement_major_4
wh_main_settlement_special_miragliano_5_brt	wh_main_special_settlement_miragliano_5_brt	wh_main_building_brt_settlement_major_5
wh_main_settlement_special_miragliano_5_emp	wh_main_special_settlement_miragliano_5_emp	wh_main_building_emp_settlement_major_5
wh_main_settlement_special_miragliano_5_teb	wh_main_special_settlement_miragliano_5_teb	wh_main_building_emp_settlement_major_5
wh_main_special_city_altdorf_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_city_castle_drakenhof_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_city_couronne_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_city_karaz_a_karak_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_city_miragliano_chaosruin		wh_main_HUMAN_settlement_minor_chaosruin
wh_main_special_settlement_altdorf_ruin	wh_main_special_settlement_altdorf_ruin	wh_main_building_human_ruin
wh_main_special_settlement_altdorf_ruin_vmp	wh_main_special_settlement_altdorf_ruin_vmp	wh_main_building_human_ruin
wh_main_special_settlement_black_crag_1_dwf	wh_main_special_settlement_black_crag_1_dwf	wh_main_building_dwf_settlement_major_1
wh_main_special_settlement_black_crag_1_grn	wh_main_special_settlement_black_crag_1_grn	wh_main_building_grn_settlement_major_1
wh_main_special_settlement_black_crag_1_savage	wh_main_special_settlement_black_crag_1_savage	wh_main_building_grn_settlement_major_1
wh_main_special_settlement_black_crag_2_dwf	wh_main_special_settlement_black_crag_2_dwf	wh_main_building_dwf_settlement_major_2
wh_main_special_settlement_black_crag_2_grn	wh_main_special_settlement_black_crag_2_grn	wh_main_building_grn_settlement_major_2
wh_main_special_settlement_black_crag_2_savage	wh_main_special_settlement_black_crag_2_savage	wh_main_building_grn_settlement_major_2
wh_main_special_settlement_black_crag_3_dwf	wh_main_special_settlement_black_crag_3_dwf	wh_main_building_dwf_settlement_major_3
