ability	effect
wh3_main_spell_nurgle_rancid_visitations_upgraded	wh_dlc08_direct_damage_character_unit
wh3_main_spell_nurgle_rancid_visitations_upgraded	wh_main_all_direct_damage
wh3_main_spell_nurgle_rancid_visitations_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_nurgle_rancid_visitations	wh_dlc08_direct_damage_character_unit
wh3_main_spell_nurgle_rancid_visitations	wh_main_all_direct_damage
wh3_main_spell_nurgle_stream_of_corruption_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_nurgle_stream_of_corruption_upgraded	wh_main_vortex_large_breath_long
wh3_main_spell_nurgle_stream_of_corruption	wh_main_vortex_large_breath_long
wh3_main_spell_slaanesh_acquiescence_upgraded	wh_dlc03_spell_upgraded_speed_reduction
wh3_main_spell_slaanesh_hysterical_frenzy_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_slaanesh_lash_of_slaanesh_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh3_main_spell_slaanesh_lash_of_slaanesh_upgraded	wh_main_vortex_large_breath
wh3_main_spell_slaanesh_lash_of_slaanesh	wh_main_vortex_large_breath
wh3_main_spell_slaanesh_pavane_of_slaanesh_bound	wh_dlc08_direct_damage_medium_unit
wh3_main_spell_slaanesh_pavane_of_slaanesh_bound	wh_main_all_direct_damage
wh3_main_spell_slaanesh_pavane_of_slaanesh_upgraded	wh_dlc08_direct_damage_medium_unit
wh3_main_spell_slaanesh_pavane_of_slaanesh_upgraded	wh_main_all_direct_damage
wh3_main_spell_slaanesh_pavane_of_slaanesh_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_slaanesh_pavane_of_slaanesh	wh_dlc08_direct_damage_medium_unit
wh3_main_spell_slaanesh_pavane_of_slaanesh	wh_main_all_direct_damage
wh3_main_spell_slaanesh_phantasmagoria_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_slaanesh_slicing_shards_bound	wh_main_bombardment_large_strike_aoe
wh3_main_spell_slaanesh_slicing_shards_upgraded	wh_main_bombardment_large_strike_aoe
wh3_main_spell_slaanesh_slicing_shards_upgraded	wh_main_spell_upgraded_ap_damage_ranged
wh3_main_spell_slaanesh_slicing_shards	wh_main_bombardment_large_strike_aoe
wh3_main_spell_tempest_biting_wind_upgraded	wh3_main_spell_expanding_wind
wh3_main_spell_tempest_biting_wind_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_tempest_biting_wind	wh3_main_spell_expanding_wind
wh3_main_spell_tempest_blizzard_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_tempest_blizzard_upgraded	wh_main_spell_upgraded_damage
wh3_main_spell_tempest_blizzard_upgraded	wh_main_vortex_large_static_aoe
wh3_main_spell_tempest_blizzard	wh_main_vortex_large_static_aoe
wh3_main_spell_tempest_gust_of_true_flight_upgraded	wh_main_spell_upgraded_area
wh3_main_spell_tempest_hailstorm_upgraded	wh2_main_bombardment_medium_strike_aoe
wh3_main_spell_tempest_hailstorm_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_tempest_hailstorm_upgraded	wh_main_spell_upgraded_projectiles
wh3_main_spell_tempest_hailstorm	wh2_main_bombardment_medium_strike_aoe
wh3_main_spell_tempest_hawks_of_miska_upgraded	wh2_main_spell_friendly_fire_explosion
wh3_main_spell_tempest_hawks_of_miska_upgraded	wh_main_spell_upgraded_damage
wh3_main_spell_tempest_hawks_of_miska	wh2_main_spell_friendly_fire_explosion
wh3_main_spell_tempest_swiftwing_upgraded	wh_main_spell_upgraded_area
wh3_main_spell_tzeentch_blue_fire_of_tzeentch_upgraded	wh3_main_projectile_requires_line_of_sight
wh3_main_spell_tzeentch_blue_fire_of_tzeentch_upgraded	wh_main_all_good_vs_large
wh3_main_spell_tzeentch_blue_fire_of_tzeentch_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_tzeentch_blue_fire_of_tzeentch	wh3_main_projectile_requires_line_of_sight
wh3_main_spell_tzeentch_blue_fire_of_tzeentch	wh_main_all_good_vs_large
wh3_main_spell_tzeentch_glean_magic_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_tzeentch_infernal_gateway_bound	wh2_main_spell_stationary_aoe
wh3_main_spell_tzeentch_infernal_gateway_upgraded	wh2_main_spell_stationary_aoe
wh3_main_spell_tzeentch_infernal_gateway_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_tzeentch_infernal_gateway	wh2_main_spell_stationary_aoe
wh3_main_spell_tzeentch_pink_fire_of_tzeentch_upgraded	wh_main_spell_upgraded_damage
wh3_main_spell_tzeentch_pink_fire_of_tzeentch_upgraded	wh_main_vortex_large_breath
wh3_main_spell_tzeentch_pink_fire_of_tzeentch	wh_main_vortex_large_breath
wh3_main_spell_tzeentch_treason_of_tzeentch_upgraded	wh_main_spell_upgraded_added_melee_attack
wh3_main_spell_tzeentch_tzeentchs_firestorm_bound	wh2_main_army_vortices_3
wh3_main_spell_tzeentch_tzeentchs_firestorm_bound	wh2_main_spell_small_vortex
wh3_main_spell_tzeentch_tzeentchs_firestorm_upgraded	wh2_main_army_vortices_3
wh3_main_spell_tzeentch_tzeentchs_firestorm_upgraded	wh2_main_spell_small_vortex
wh3_main_spell_tzeentch_tzeentchs_firestorm_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_tzeentch_tzeentchs_firestorm	wh2_main_army_vortices_3
wh3_main_spell_tzeentch_tzeentchs_firestorm	wh2_main_spell_small_vortex
wh3_main_spell_yang_constellation_of_the_dragon_upgraded	wh_main_spell_upgraded_ap_damage_explosion
wh3_main_spell_yang_constellation_of_the_dragon_upgraded	wh_main_spell_upgraded_damage
wh3_main_spell_yang_dragons_breath_upgraded	wh_main_spell_upgraded_damage
wh3_main_spell_yang_jade_shield_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	wh_main_spell_upgraded_melee_attack
wh3_main_spell_yang_might_of_heaven_and_earth_upgraded	wh_main_spell_upgraded_melee_damage
wh3_main_spell_yang_stone_ground_stance_upgraded	wh_main_spell_upgraded_area
wh3_main_spell_yang_wall_of_wind_and_fire_upgraded	wh2_main_spell_medium_wind
wh3_main_spell_yang_wall_of_wind_and_fire_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_yang_wall_of_wind_and_fire	wh2_main_spell_medium_wind
wh3_main_spell_yin_ancestral_warriors_upgraded	wh3_main_all_summon_ancestral_warriors
wh3_main_spell_yin_ancestral_warriors_upgraded	wh_main_all_direct_damage_unbinding
wh3_main_spell_yin_ancestral_warriors_upgraded	wh_main_spell_upgraded_cast_range
wh3_main_spell_yin_ancestral_warriors	wh3_main_all_summon_ancestral_warriors
wh3_main_spell_yin_ancestral_warriors	wh_main_all_direct_damage_unbinding
wh3_main_spell_yin_blossom_wind_upgraded	wh2_main_spell_medium_wind
wh3_main_spell_yin_blossom_wind_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_yin_blossom_wind	wh2_main_spell_medium_wind
wh3_main_spell_yin_cloak_of_jet_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_yin_missile_mirror_upgraded	wh3_main_spell_redirects_projectiles
wh3_main_spell_yin_missile_mirror_upgraded	wh_main_spell_upgraded_cast_range
wh3_main_spell_yin_missile_mirror_upgraded	wh_main_spell_upgraded_duration
wh3_main_spell_yin_missile_mirror	wh3_main_spell_redirects_projectiles
wh3_main_spell_yin_storm_of_shadows_upgraded	wh_main_spell_upgraded_added_effect_range
wh3_main_spell_yin_talons_of_night_upgraded	wh2_main_spell_stationary_aoe
wh3_main_spell_yin_talons_of_night_upgraded	wh_main_spell_upgraded_ap_damage
wh3_main_spell_yin_talons_of_night	wh2_main_spell_stationary_aoe
wh3_main_unit_abilities_elemental_breath	wh3_main_projectile_requires_line_of_sight
wh3_main_unit_abilities_necrotic_explosion	wh_main_all_kill_self
wh3_main_unit_passive_aura_of_mutation	wh_main_all_direct_damage
wh3_main_unit_passive_battle_harmony_yang	wh3_main_ability_intensity_harmony_multiplier
wh3_main_unit_passive_battle_harmony_yang	wh3_main_ability_yin_nearby
wh3_main_unit_passive_battle_harmony_yin	wh3_main_ability_intensity_harmony_multiplier
wh3_main_unit_passive_battle_harmony_yin	wh3_main_ability_yang_nearby
wh3_main_unit_passive_chaotic_ebb	wh3_main_reign_of_chaos_negates_chaotic_surge
wh3_main_unit_passive_chaotic_surge	wh3_main_reign_of_chaos_negates_chaotic_ebb
wh3_main_unit_passive_daemonic_instability_daemon_ii	wh_main_all_direct_damage_self_high
wh3_main_unit_passive_daemonic_instability_daemon	wh_main_all_direct_damage_self
wh3_main_unit_passive_daemonic_instability_khorne_ii	wh_main_all_direct_damage_self_high
wh3_main_unit_passive_daemonic_instability_khorne	wh_main_all_direct_damage_self
wh3_main_unit_passive_daemonic_instability_nurgle_ii	wh_main_all_direct_damage_self_high
wh3_main_unit_passive_daemonic_instability_nurgle	wh_main_all_direct_damage_self
wh3_main_unit_passive_daemonic_instability_slaanesh_ii	wh_main_all_direct_damage_self_high
wh3_main_unit_passive_daemonic_instability_slaanesh	wh_main_all_direct_damage_self
wh3_main_unit_passive_daemonic_instability_tzeentch_ii	wh_main_all_direct_damage_self_high
wh3_main_unit_passive_daemonic_instability_tzeentch	wh_main_all_direct_damage_self
wh3_main_unit_passive_gorefeast	wh_main_all_replenish
wh3_main_unit_passive_skullfeast	wh2_dlc11_all_replenish_ammo
wh3_main_unit_passive_soul_hunters	wh3_main_ability_intensity_kills
wh3_main_unit_passive_soulscent	wh3_main_ability_intensity_enemy_low_morale_nearby
wh3_main_weapon_abilities_axe_of_tor	wh2_main_bombardment_medium_strike_aoe
wh3_main_weapon_abilities_banespear	wh_dlc08_direct_damage_medium_unit
wh3_main_weapon_abilities_siegebreaker	wh3_main_all_building_equipment_destroy
wh3_main_weapon_abilities_siegebreaker	wh_main_projectile_powerful_explosion
wh3_main_weapon_abilities_the_traitors_sword	wh2_main_bombardment_medium_strike_aoe
wh3_main_weapon_abilities_thundermace	wh_main_projectile_powerful_explosion
wh3_main_weapon_passive_blade_of_shadows	wh3_main_ability_intensity_kills
wh3_main_weapon_passive_blood_cleaver	wh_main_all_replenish
wh3_main_weapon_passive_chainsword	wh3_main_ability_intensity_kills
wh3_main_weapon_passive_dazhs_brazier	wh_main_all_replenish
wh3_main_weapon_passive_plague_flail	wh_main_all_direct_damage
wh3_main_weapon_passive_slaughter_and_carnage	wh3_main_ability_intensity_kills
wh3_main_weapon_passive_staff_of_change	wh3_main_ability_explosion_damage_range
wh3_main_weapon_passive_staff_of_change	wh3_main_ability_explosion_triggered_on_enemy
wh3_main_weapon_passive_staff_of_change	wh_dlc06_automatic
wh3_supplies_replenishment_ammunition_01	wh2_dlc11_all_replenish_ammo_high
wh3_supplies_replenishment_full_restore_01	wh_main_all_replenish_high
wh3_supplies_replenishment_regen_01	wh_main_all_replenish
wh3_supplies_replenishment_regen_01	wh_main_all_resurrect
wh3_supplies_replenishment_regen_01	wh_main_all_resurrect_hp
wh3_supplies_replenishment_regen_magical_01	wh_main_all_replenish
wh3_supplies_replenishment_regen_magical_01	wh_main_all_resurrect
wh3_supplies_replenishment_regen_magical_01	wh_main_all_resurrect_hp
wh3_twa06_unit_active_conduit_of_infinity	wh2_dlc11_all_replenish_ammo
wh3_twa06_unit_passive_festering_gate	wh_main_all_replenish
wh3_twa06_unit_passive_festering_gate	wh_main_all_resurrect
wh3_twa06_unit_passive_festering_gate	wh_main_all_resurrect_hp
wh3_twa07_spell_bound_call_of_tor	wh2_dlc12_spell_friendly_fire_aoe
wh3_twa07_spell_bound_call_of_tor	wh2_main_all_magical_damage_moderate
wh3_twa07_spell_bound_call_of_tor	wh_main_all_weak_against_single
wh3_twa07_spell_bound_call_of_tor	wh_main_bombardment_large_strike_aoe
wh3_twa07_unit_abilities_searing_torrent	wh_main_all_strong_against_multiple
wh3_twa07_unit_abilities_searing_torrent	wh_main_all_weak_against_single
wh3_twa07_unit_abilities_searing_torrent	wh_main_bombardment_small_strike_aoe
wh_dlc01_unit_passive_unbinding_chaos_spawn	wh_main_all_direct_damage_unbinding
wh_dlc01_weapon_abilities_sword_of_change	wh_dlc01_all_summon_spawn
wh_dlc01_weapon_abilities_sword_of_change	wh_main_all_direct_damage_unbinding
wh_dlc01_weapon_passive_auric_armour	wh_main_all_replenish
wh_dlc03_item_abilities_chalice_of_dark_rain	wh_dlc03_all_reduce_accuracy
wh_dlc03_item_passive_trollhide	wh_main_all_replenish
wh_dlc03_lore_passive_bestial_surge	wh_dlc05_spell_trigger_when_casting
wh_dlc03_lore_passive_wild_heart	wh_dlc05_spell_trigger_when_casting
wh_dlc03_quest_passive_poisoning	wh_main_all_direct_damage_self_high
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_dlc08_direct_damage_medium_unit
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_main_all_direct_damage
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_main_all_strong_against_multiple
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_main_all_weak_against_single
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_main_spell_upgraded_cast_range
wh_dlc03_spell_beasts_flock_of_doom_upgraded	wh_main_spell_upgraded_duration
wh_dlc03_spell_beasts_flock_of_doom	wh_dlc08_direct_damage_medium_unit
wh_dlc03_spell_beasts_flock_of_doom	wh_main_all_direct_damage
wh_dlc03_spell_beasts_flock_of_doom	wh_main_all_strong_against_multiple
wh_dlc03_spell_beasts_flock_of_doom	wh_main_all_weak_against_single
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	wh_dlc07_spell_ignores_ap
wh_dlc03_spell_beasts_panns_impenetrable_pelt_upgraded	wh_main_spell_upgraded_added_effect_range
wh_dlc03_spell_beasts_panns_impenetrable_pelt	wh_dlc07_spell_ignores_ap
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh2_main_all_good_against_armour
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh2_main_all_magical_damage_moderate
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh3_main_projectile_requires_line_of_sight
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh_main_projectile_effective_all_ranges
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh_main_projectile_friendly_fire
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh_main_spell_upgraded_ap_damage
wh_dlc03_spell_beasts_the_amber_spear_upgraded	wh_main_spell_upgraded_ap_damage_explosion_ranged
wh_dlc03_spell_beasts_the_amber_spear	wh2_main_all_good_against_armour
wh_dlc03_spell_beasts_the_amber_spear	wh2_main_all_magical_damage_moderate
wh_dlc03_spell_beasts_the_amber_spear	wh3_main_projectile_requires_line_of_sight
wh_dlc03_spell_beasts_the_amber_spear	wh_main_projectile_effective_all_ranges
wh_dlc03_spell_beasts_the_amber_spear	wh_main_projectile_high_penetration
wh_dlc03_spell_beasts_the_curse_of_anraheir_upgraded	wh_main_spell_upgraded_area
wh_dlc03_spell_beasts_transformation_of_kadon	wh_dlc03_all_summon_manticore
wh_dlc03_spell_beasts_transformation_of_kadon	wh_main_all_direct_damage_unbinding
wh_dlc03_spell_beasts_transformation_of_kadon	wh_main_all_summoned_unit
wh_dlc03_spell_beasts_transformation_of_kadon	wh_main_all_summoned_unit_single_use
wh_dlc03_spell_beasts_wyssans_wildform_upgraded	wh_main_spell_upgraded_added_effect_range
wh_dlc03_spell_bound_the_amber_spear	wh2_main_all_good_against_armour
wh_dlc03_spell_bound_the_amber_spear	wh2_main_all_magical_damage_moderate
wh_dlc03_spell_bound_the_amber_spear	wh_main_projectile_effective_all_ranges
wh_dlc03_spell_bound_the_amber_spear	wh_main_projectile_high_penetration
wh_dlc03_spell_bound_viletide	wh_main_all_strong_against_unit
wh_dlc03_spell_bound_viletide	wh_main_vortex_large_static_aoe
wh_dlc03_spell_wild_bray_scream_upgraded	wh_main_all_strong_against_units
wh_dlc03_spell_wild_bray_scream_upgraded	wh_main_all_weak_against_single
wh_dlc03_spell_wild_bray_scream_upgraded	wh_main_spell_upgraded_cast_range
wh_dlc03_spell_wild_bray_scream_upgraded	wh_main_spell_upgraded_damage
wh_dlc03_spell_wild_bray_scream_upgraded	wh_main_vortex_large_breath_short
wh_dlc03_spell_wild_bray_scream	wh2_main_all_good_against_armour
wh_dlc03_spell_wild_bray_scream	wh_main_all_strong_against_units
wh_dlc03_spell_wild_bray_scream	wh_main_all_weak_against_single
wh_dlc03_spell_wild_bray_scream	wh_main_vortex_large_breath_short
wh_dlc03_spell_wild_devolve_upgraded	wh_main_all_direct_damage
wh_dlc03_spell_wild_devolve_upgraded	wh_main_spell_upgraded_area
wh_dlc03_spell_wild_devolve	wh_main_all_direct_damage
wh_dlc03_spell_wild_savage_dominion	wh_dlc03_all_summon_cygor
wh_dlc03_spell_wild_savage_dominion	wh_main_all_direct_damage_unbinding
wh_dlc03_spell_wild_traitor_kin_upgraded	wh_dlc08_direct_damage_character_unit
wh_dlc03_spell_wild_traitor_kin_upgraded	wh_main_all_direct_damage
wh_dlc03_spell_wild_traitor_kin_upgraded	wh_main_all_strong_against_single
wh_dlc03_spell_wild_traitor_kin_upgraded	wh_main_all_weak_against_multiple
wh_dlc03_spell_wild_traitor_kin_upgraded	wh_main_spell_upgraded_damage
wh_dlc03_spell_wild_traitor_kin	wh_dlc08_direct_damage_character_unit
wh_dlc03_spell_wild_traitor_kin	wh_main_all_direct_damage
wh_dlc03_spell_wild_traitor_kin	wh_main_all_strong_against_single
wh_dlc03_spell_wild_traitor_kin	wh_main_all_weak_against_multiple
wh_dlc03_spell_wild_viletide_upgraded	wh_main_all_strong_against_unit
wh_dlc03_spell_wild_viletide_upgraded	wh_main_spell_upgraded_ap_damage
wh_dlc03_spell_wild_viletide_upgraded	wh_main_vortex_large_static_aoe
wh_dlc03_spell_wild_viletide	wh_main_all_strong_against_unit
wh_dlc03_spell_wild_viletide	wh_main_vortex_large_static_aoe
wh_dlc03_unit_passive_bloodgreed	wh3_main_ability_intensity_kills
wh_dlc03_unit_passive_unbinding_chaos_spawn	wh_main_all_direct_damage_unbinding
wh_dlc03_unit_passive_unbinding_cygor	wh_main_all_direct_damage_unbinding
wh_dlc03_unit_passive_unbinding_giant	wh_main_all_direct_damage_unbinding
wh_dlc03_unit_passive_unbinding_manticore	wh_main_all_direct_damage_unbinding
wh_dlc03_weapon_abilities_hunting_spear	wh_main_all_armour_piercing
wh_dlc03_weapon_abilities_hunting_spear	wh_main_projectile_effective_all_ranges
wh_dlc03_weapon_abilities_hunting_spear	wh_main_projectile_high_penetration
wh_dlc03_weapon_passive_the_middenland_runefang	wh_main_all_replenish
wh_dlc04_item_abilities_the_liber_noctus	wh_main_all_direct_damage_self
wh_dlc04_item_passive_jade_griffon	wh_main_all_replenish
wh_dlc04_quest_abilities_servant_of_nagash	wh_dlc04_all_summon_graveguard
wh_dlc04_quest_abilities_servant_of_nagash	wh_main_all_direct_damage_high
wh_dlc04_spell_bound_banishment_innate	wh2_main_all_good_against_armour
wh_dlc04_spell_bound_banishment_innate	wh2_main_spell_huge_vortex
wh_dlc04_spell_bound_banishment_innate	wh_main_all_strong_against_units
wh_dlc04_spell_bound_banishment	wh2_main_all_good_against_armour
wh_dlc04_spell_bound_banishment	wh2_main_spell_huge_vortex
wh_dlc04_spell_bound_banishment	wh_main_all_strong_against_units
wh_dlc04_spell_bound_hammer_of_sigmar_upgraded	wh_main_spell_upgraded_duration
wh_dlc04_spell_bound_shield_of_faith_upgraded	wh_main_spell_upgraded_duration
wh_dlc04_spell_bound_soulfire_upgraded	wh2_dlc12_spell_friendly_fire_aoe
wh_dlc04_spell_bound_soulfire_upgraded	wh2_main_all_magical_damage_moderate
wh_dlc04_spell_bound_soulfire_upgraded	wh_main_all_weak_against_single
wh_dlc04_spell_bound_soulfire_upgraded	wh_main_bombardment_large_strike_aoe
wh_dlc04_spell_bound_soulfire_upgraded	wh_main_spell_upgraded_area
wh_dlc04_spell_bound_soulfire_upgraded	wh_main_spell_upgraded_projectiles
wh_dlc04_spell_death_spirit_leech_strigoi	wh_main_all_direct_damage
wh_dlc04_spell_death_spirit_leech_strigoi	wh_main_all_strong_against_single
wh_dlc04_spell_death_spirit_leech_strigoi	wh_main_all_weak_against_multiple
wh_dlc04_spell_vampires_gaze_of_nagash_helman	wh2_main_all_good_against_armour
wh_dlc04_spell_vampires_gaze_of_nagash_helman	wh2_main_all_magical_damage_moderate
wh_dlc04_spell_vampires_gaze_of_nagash_helman	wh_main_all_good_vs_large
wh_dlc04_spell_vampires_gaze_of_nagash_helman	wh_main_all_strong_against_single
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi	wh2_main_all_good_against_armour
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi	wh2_main_all_magical_damage_moderate
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi	wh_main_all_good_vs_large
wh_dlc04_spell_vampires_gaze_of_nagash_strigoi	wh_main_all_strong_against_single
wh_dlc04_spell_vampires_invocation_of_nehek_helman	wh_main_all_replenish
wh_dlc04_spell_vampires_invocation_of_nehek_helman	wh_main_all_resurrect
wh_dlc04_spell_vampires_invocation_of_nehek_helman	wh_main_all_resurrect_hp
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi	wh_main_all_replenish
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi	wh_main_all_resurrect
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi	wh_main_all_resurrect_hp
wh_dlc04_spell_vampires_raise_dead_helman	wh_dlc04_all_summon_graveguard
wh_dlc04_spell_vampires_raise_dead_helman	wh_dlc04_all_summon_melee_expert
wh_dlc04_spell_vampires_raise_dead_helman	wh_main_all_direct_damage_unbinding
wh_dlc04_spell_vampires_raise_dead_strigoi	wh_dlc04_all_summon_crypt_ghouls
wh_dlc04_spell_vampires_raise_dead_strigoi	wh_dlc04_all_summon_flanker
wh_dlc04_spell_vampires_raise_dead_strigoi	wh_main_all_direct_damage_unbinding
wh_dlc04_spell_vampires_raise_dead_upgraded_helman	wh_dlc04_all_summon_melee_expert
wh_dlc04_spell_vampires_raise_dead_upgraded_helman	wh_dlc04_all_summon_wight_king
wh_dlc04_spell_vampires_raise_dead_upgraded_helman	wh_main_all_direct_damage_unbinding
wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	wh_dlc04_all_summon_crypt_horrors
wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	wh_dlc04_all_summon_flanker
wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	wh_main_all_direct_damage_unbinding
wh_dlc04_spell_vampires_wind_of_death_helman	wh2_main_all_good_against_armour
wh_dlc04_spell_vampires_wind_of_death_helman	wh2_main_spell_medium_wind
wh_dlc04_spell_vampires_wind_of_death_helman	wh_main_all_strong_against_units
wh_dlc04_spell_vampires_wind_of_death_helman	wh_main_all_weak_against_single
wh_dlc04_unit_passive_the_reliquary_binding	wh_main_all_replenish
wh_dlc04_unit_passive_the_reliquary_corruption	wh_main_all_direct_damage
wh_dlc04_unit_passive_unbinding_crypt_ghouls	wh_main_all_direct_damage_unbinding
wh_dlc04_unit_passive_unbinding_crypt_horrors	wh_main_all_direct_damage_unbinding
wh_dlc04_unit_passive_unbinding_grave_guard	wh_main_all_direct_damage_unbinding
wh_dlc04_unit_passive_unbinding_wight_king	wh_main_all_direct_damage_unbinding
wh_dlc04_unit_passive_unholy_lodestone	wh_main_all_replenish
wh_dlc04_weapon_passive_blood_drinker	wh_main_all_replenish
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_main_all_armour_piercing
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_main_projectile_effective_long_range
wh_dlc05_hero_abilities_arrow_of_kurnous	wh_main_projectile_high_penetration
wh_dlc05_item_abilities_hail_of_doom_arrow	wh_main_all_large_aoe
wh_dlc05_item_abilities_hail_of_doom_arrow	wh_main_all_strong_against_units
wh_dlc05_item_abilities_hail_of_doom_arrow	wh_main_all_weak_against_single
wh_dlc05_item_abilities_hail_of_doom_arrow	wh_main_projectile_powerful_explosion
wh_dlc05_item_passive_cloak_of_isha	wh_main_all_replenish
wh_dlc05_lord_abilities_lamentation_of_despair	wh_dlc05_projectile_strikes_ahead
wh_dlc05_lord_abilities_lamentation_of_despair	wh_main_all_armour_piercing_ranged
wh_dlc05_lord_abilities_lamentation_of_despair	wh_main_all_strong_against_unit
wh_dlc05_lord_abilities_lamentation_of_despair	wh_main_all_weak_against_single
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_dlc01_all_summon_spawn
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_dlc04_all_summon_melee_expert
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_dlc06_automatic
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_main_all_direct_damage_high
wh_dlc05_lord_abilities_spirit_essence_of_chaos	wh_main_all_direct_damage_unbinding
wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos	wh_dlc01_all_summon_spawn
wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos	wh_dlc04_all_summon_melee_expert
wh_dlc05_lord_ablities_grey_wolves	wh2_main_spell_medium_vortex
wh_dlc05_lord_ablities_grey_wolves	wh_main_all_strong_against_units
wh_dlc05_lord_ablities_grey_wolves	wh_main_all_weak_against_single
wh_dlc05_lore_passive_life_bloom	wh_dlc05_spell_trigger_when_casting
wh_dlc05_lore_passive_life_bloom	wh_main_all_replenish
wh_dlc05_lore_passive_smoke_and_mirrors	wh_dlc05_spell_trigger_when_casting
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc01_all_summon_spawn
wh_dlc05_quest_passive_aura_of_transmutation	wh_dlc06_automatic
wh_dlc05_quest_passive_aura_of_transmutation	wh_main_all_direct_damage_high
wh_dlc05_quest_passive_aura_of_transmutation	wh_main_all_direct_damage_unbinding
wh_dlc05_quest_passive_blessed_by_the_mage_queen	wh_dlc05_effect_increase_with_time
wh_dlc05_quest_passive_blessed_by_the_mage_queen	wh_main_all_replenish
wh_dlc05_quest_passive_corruptor_of_the_shadowgave	wh_main_all_direct_damage
wh_dlc05_quest_passive_gift_of_slaanesh	wh_dlc01_all_summon_spawn
wh_dlc05_quest_passive_gift_of_slaanesh	wh_main_all_direct_damage_high
wh_dlc05_spell_bound_shield_of_thorns	wh3_main_spell_melee_damage_reflection
wh_dlc05_spell_life_awakening_of_the_wood	wh_main_vortex_large_static_aoe
wh_dlc05_spell_life_awakening_the_wood_branchwraith	wh_main_vortex_large_static_aoe
wh_dlc05_spell_life_earth_blood_branchwraith	wh_main_all_replenish
wh_dlc05_spell_life_earth_blood_upgraded	wh_main_all_replenish
wh_dlc05_spell_life_earth_blood_upgraded	wh_main_spell_upgraded_duration
wh_dlc05_spell_life_earth_blood	wh_main_all_replenish
wh_dlc05_spell_life_flesh_to_stone_upgraded	wh_main_spell_upgraded_duration
wh_dlc05_spell_life_regrowth_upgraded	wh_dlc05_spell_upgraded_replenish
wh_dlc05_spell_life_regrowth_upgraded	wh_main_all_replenish
wh_dlc05_spell_life_regrowth	wh_main_all_replenish
wh_dlc05_spell_life_shield_of_thorns_upgraded	wh3_main_spell_melee_damage_reflection
wh_dlc05_spell_life_shield_of_thorns_upgraded	wh3_main_spell_upgraded_melee_damage_reflection
wh_dlc05_spell_life_shield_of_thorns_upgraded	wh_main_spell_upgraded_melee_damage
wh_dlc05_spell_life_shield_of_thorns	wh3_main_spell_melee_damage_reflection
wh_dlc05_spell_life_the_dwellers_below_upgraded	wh2_main_all_huge_static_aoe
