from	to
wh3_main_dwf_resource_ivory_1	wh3_main_dwf_resource_ivory_2
wh3_main_dwf_resource_ivory_2	wh3_main_dwf_resource_ivory_3
wh3_main_dwf_resource_ivory_3	wh3_main_dwf_resource_ivory_4
wh3_main_emp_allied_outpost_1	wh3_main_emp_allied_outpost_2
wh3_main_emp_allied_outpost_2	wh3_main_emp_allied_outpost_3
wh3_main_emp_resource_ivory_1	wh3_main_emp_resource_ivory_2
wh3_main_emp_resource_ivory_2	wh3_main_emp_resource_ivory_3
wh3_main_foreign_slot_discovery_cth_1	wh3_main_foreign_slot_discovery_cth_2
wh3_main_foreign_slot_discovery_cth_2	wh3_main_foreign_slot_discovery_cth_3
wh3_main_foreign_slot_discovery_dae_1	wh3_main_foreign_slot_discovery_dae_2
wh3_main_foreign_slot_discovery_dae_2	wh3_main_foreign_slot_discovery_dae_3
wh3_main_foreign_slot_discovery_kho_1	wh3_main_foreign_slot_discovery_kho_2
wh3_main_foreign_slot_discovery_kho_2	wh3_main_foreign_slot_discovery_kho_3
wh3_main_foreign_slot_discovery_ksl_1	wh3_main_foreign_slot_discovery_ksl_2
wh3_main_foreign_slot_discovery_ksl_2	wh3_main_foreign_slot_discovery_ksl_3
wh3_main_foreign_slot_discovery_nur_1	wh3_main_foreign_slot_discovery_nur_2
wh3_main_foreign_slot_discovery_nur_2	wh3_main_foreign_slot_discovery_nur_3
wh3_main_foreign_slot_discovery_ogr_1	wh3_main_foreign_slot_discovery_ogr_2
wh3_main_foreign_slot_discovery_ogr_2	wh3_main_foreign_slot_discovery_ogr_3
wh3_main_foreign_slot_discovery_sla_1	wh3_main_foreign_slot_discovery_sla_2
wh3_main_foreign_slot_discovery_sla_2	wh3_main_foreign_slot_discovery_sla_3
wh3_main_foreign_slot_discovery_tze_1	wh3_main_foreign_slot_discovery_tze_2
wh3_main_foreign_slot_discovery_tze_2	wh3_main_foreign_slot_discovery_tze_3
wh3_main_grn_allied_outpost_1	wh3_main_grn_allied_outpost_2
wh3_main_grn_allied_outpost_2	wh3_main_grn_allied_outpost_3
wh3_main_hef_allied_outpost_1	wh3_main_hef_allied_outpost_2
wh3_main_hef_allied_outpost_2	wh3_main_hef_allied_outpost_3
wh3_main_hef_resource_ivory_1	wh3_main_hef_resource_ivory_2
wh3_main_hef_resource_ivory_2	wh3_main_hef_resource_ivory_3
wh3_main_kho_allied_outpost_1	wh3_main_kho_allied_outpost_2
wh3_main_kho_allied_outpost_2	wh3_main_kho_allied_outpost_3
wh3_main_kho_bloodletters_1	wh3_main_kho_bloodletters_2
wh3_main_kho_bloodthirster_1	wh3_main_kho_bloodthirster_2
wh3_main_kho_heavy_cav_1	wh3_main_kho_heavy_cav_2
wh3_main_kho_heavy_cav_2	wh3_main_kho_heavy_cav_3
wh3_main_kho_infra_champion_1	wh3_main_kho_infra_champion_2
wh3_main_kho_infra_champion_2	wh3_main_kho_infra_champion_3
wh3_main_kho_infra_corruption_1	wh3_main_kho_infra_corruption_2
wh3_main_kho_infra_corruption_2	wh3_main_kho_infra_corruption_3
wh3_main_kho_infra_growth_income_1	wh3_main_kho_infra_growth_income_2
wh3_main_kho_infra_growth_income_2	wh3_main_kho_infra_growth_income_3
wh3_main_kho_infra_growth_replenish_1	wh3_main_kho_infra_growth_replenish_2
wh3_main_kho_infra_growth_replenish_2	wh3_main_kho_infra_growth_replenish_3
wh3_main_kho_infra_order_1	wh3_main_kho_infra_order_2
wh3_main_kho_infra_order_2	wh3_main_kho_infra_order_3
wh3_main_kho_monster_1	wh3_main_kho_monster_2
wh3_main_kho_monster_2	wh3_main_kho_monster_3
wh3_main_kho_port_1	wh3_main_kho_port_2
wh3_main_kho_port_2	wh3_main_kho_port_3
wh3_main_kho_port_ruin	wh3_main_kho_port_1
wh3_main_kho_resource_animals_1	wh3_main_kho_resource_animals_2
wh3_main_kho_resource_animals_2	wh3_main_kho_resource_animals_3
wh3_main_kho_resource_dyes_1	wh3_main_kho_resource_dyes_2
wh3_main_kho_resource_dyes_2	wh3_main_kho_resource_dyes_3
wh3_main_kho_resource_furs_1	wh3_main_kho_resource_furs_2
wh3_main_kho_resource_furs_2	wh3_main_kho_resource_furs_3
wh3_main_kho_resource_gems_1	wh3_main_kho_resource_gems_2
wh3_main_kho_resource_gems_2	wh3_main_kho_resource_gems_3
wh3_main_kho_resource_gold_1	wh3_main_kho_resource_gold_2
wh3_main_kho_resource_gold_2	wh3_main_kho_resource_gold_3
wh3_main_kho_resource_iron_1	wh3_main_kho_resource_iron_2
wh3_main_kho_resource_iron_2	wh3_main_kho_resource_iron_3
wh3_main_kho_resource_ivory_1	wh3_main_kho_resource_ivory_2
wh3_main_kho_resource_ivory_2	wh3_main_kho_resource_ivory_3
wh3_main_kho_resource_marble_1	wh3_main_kho_resource_marble_2
wh3_main_kho_resource_marble_2	wh3_main_kho_resource_marble_3
wh3_main_kho_resource_medicine_1	wh3_main_kho_resource_medicine_2
wh3_main_kho_resource_medicine_2	wh3_main_kho_resource_medicine_3
wh3_main_kho_resource_obsidian_1	wh3_main_kho_resource_obsidian_2
wh3_main_kho_resource_obsidian_2	wh3_main_kho_resource_obsidian_3
wh3_main_kho_resource_pasture_1	wh3_main_kho_resource_pasture_2
wh3_main_kho_resource_pasture_2	wh3_main_kho_resource_pasture_3
wh3_main_kho_resource_pottery_1	wh3_main_kho_resource_pottery_2
wh3_main_kho_resource_pottery_2	wh3_main_kho_resource_pottery_3
wh3_main_kho_resource_salt_1	wh3_main_kho_resource_salt_2
wh3_main_kho_resource_salt_2	wh3_main_kho_resource_salt_3
wh3_main_kho_resource_spices_1	wh3_main_kho_resource_spices_2
wh3_main_kho_resource_spices_2	wh3_main_kho_resource_spices_3
wh3_main_kho_resource_wine_1	wh3_main_kho_resource_wine_2
wh3_main_kho_resource_wine_2	wh3_main_kho_resource_wine_3
wh3_main_kho_resource_wood_1	wh3_main_kho_resource_wood_2
wh3_main_kho_resource_wood_2	wh3_main_kho_resource_wood_3
wh3_main_kho_settlement_major_1_a	wh3_main_kho_settlement_major_2
wh3_main_kho_settlement_major_1_a	wh3_main_kho_settlement_major_2_a
wh3_main_kho_settlement_major_1	wh3_main_kho_settlement_major_2
wh3_main_kho_settlement_major_1	wh3_main_kho_settlement_major_2_a
wh3_main_kho_settlement_major_2_a	wh3_main_kho_settlement_major_3
wh3_main_kho_settlement_major_2_a	wh3_main_kho_settlement_major_3_a
wh3_main_kho_settlement_major_2	wh3_main_kho_settlement_major_3
wh3_main_kho_settlement_major_2	wh3_main_kho_settlement_major_3_a
wh3_main_kho_settlement_major_3_a	wh3_main_kho_settlement_major_4
wh3_main_kho_settlement_major_3_a	wh3_main_kho_settlement_major_4_a
wh3_main_kho_settlement_major_3	wh3_main_kho_settlement_major_4
wh3_main_kho_settlement_major_3	wh3_main_kho_settlement_major_4_a
wh3_main_kho_settlement_major_4_a	wh3_main_kho_settlement_major_5
wh3_main_kho_settlement_major_4_a	wh3_main_kho_settlement_major_5_a
wh3_main_kho_settlement_major_4	wh3_main_kho_settlement_major_5
wh3_main_kho_settlement_major_4	wh3_main_kho_settlement_major_5_a
wh3_main_kho_settlement_major_ruin	wh3_main_kho_settlement_major_1
wh3_main_kho_settlement_major_ruin	wh3_main_kho_settlement_major_1_a
wh3_main_kho_settlement_minor_1	wh3_main_kho_settlement_minor_2
wh3_main_kho_settlement_minor_2	wh3_main_kho_settlement_minor_3
wh3_main_kho_settlement_minor_ruin	wh3_main_kho_settlement_minor_1
wh3_main_kho_vehicle_1	wh3_main_kho_vehicle_2
wh3_main_kho_vehicle_2	wh3_main_kho_vehicle_3
wh3_main_kho_walls_major_1	wh3_main_kho_walls_major_2
wh3_main_kho_walls_major_2	wh3_main_kho_walls_major_3
wh3_main_kho_walls_minor_1	wh3_main_kho_walls_minor_2
wh3_main_kho_warriors_1	wh3_main_kho_warriors_2
wh3_main_kho_warriors_2	wh3_main_kho_warriors_3
wh3_main_ksl_allied_outpost_1	wh3_main_ksl_allied_outpost_2
wh3_main_ksl_allied_outpost_2	wh3_main_ksl_allied_outpost_3
wh3_main_ksl_artillery_1	wh3_main_ksl_artillery_2
wh3_main_ksl_barracks_1	wh3_main_ksl_barracks_2
wh3_main_ksl_barracks_2	wh3_main_ksl_barracks_3
wh3_main_ksl_bears_1	wh3_main_ksl_bears_2
wh3_main_ksl_bears_2	wh3_main_ksl_bears_3
wh3_main_ksl_cavalry_1	wh3_main_ksl_cavalry_2
wh3_main_ksl_cavalry_2	wh3_main_ksl_cavalry_3
wh3_main_ksl_city_build_growth_1	wh3_main_ksl_city_build_growth_2
wh3_main_ksl_city_build_growth_2	wh3_main_ksl_city_build_growth_3
wh3_main_ksl_city_build_growth_3	wh3_main_ksl_city_build_growth_4
wh3_main_ksl_city_build_growth_4	wh3_main_ksl_city_build_growth_5
wh3_main_ksl_city_gold_1	wh3_main_ksl_city_gold_2
wh3_main_ksl_city_gold_2	wh3_main_ksl_city_gold_3
wh3_main_ksl_city_gold_3	wh3_main_ksl_city_gold_4
wh3_main_ksl_city_gold_4	wh3_main_ksl_city_gold_5
wh3_main_ksl_city_recruit_growth_xp_1	wh3_main_ksl_city_recruit_growth_xp_2
wh3_main_ksl_city_recruit_growth_xp_2	wh3_main_ksl_city_recruit_growth_xp_3
wh3_main_ksl_city_recruit_growth_xp_3	wh3_main_ksl_city_recruit_growth_xp_4
wh3_main_ksl_city_recruit_growth_xp_4	wh3_main_ksl_city_recruit_growth_xp_5
wh3_main_ksl_city_temple_1	wh3_main_ksl_city_temple_2
wh3_main_ksl_city_temple_2	wh3_main_ksl_city_temple_3
wh3_main_ksl_city_temple_3	wh3_main_ksl_city_temple_4
wh3_main_ksl_city_town_watch_1	wh3_main_ksl_city_town_watch_2
wh3_main_ksl_city_town_watch_2	wh3_main_ksl_city_town_watch_3
wh3_main_ksl_city_town_watch_3	wh3_main_ksl_city_town_watch_4
wh3_main_ksl_city_town_watch_4	wh3_main_ksl_city_town_watch_5
wh3_main_ksl_city_walls_1	wh3_main_ksl_city_walls_2
wh3_main_ksl_city_walls_2	wh3_main_ksl_city_walls_3
wh3_main_ksl_city_walls_3	wh3_main_ksl_city_walls_4
wh3_main_ksl_corruption_land_1	wh3_main_ksl_corruption_land_2
wh3_main_ksl_corruption_land_2	wh3_main_ksl_corruption_land_3
wh3_main_ksl_erengrad_city_1	wh3_main_ksl_erengrad_city_2
wh3_main_ksl_erengrad_city_2	wh3_main_ksl_erengrad_city_3
wh3_main_ksl_erengrad_city_3	wh3_main_ksl_erengrad_city_4
wh3_main_ksl_erengrad_city_4	wh3_main_ksl_erengrad_city_5
wh3_main_ksl_erengrad_city_ruin	wh3_main_ksl_erengrad_city_1
wh3_main_ksl_gold_1	wh3_main_ksl_gold_2
wh3_main_ksl_gold_2	wh3_main_ksl_gold_3
wh3_main_ksl_growth_recruit_cost_1	wh3_main_ksl_growth_recruit_cost_2
wh3_main_ksl_growth_recruit_cost_2	wh3_main_ksl_growth_recruit_cost_3
wh3_main_ksl_growth_xp_1	wh3_main_ksl_growth_xp_2
wh3_main_ksl_growth_xp_2	wh3_main_ksl_growth_xp_3
wh3_main_ksl_ice_guard_1	wh3_main_ksl_ice_guard_2
wh3_main_ksl_kislev_city_1	wh3_main_ksl_kislev_city_2
wh3_main_ksl_kislev_city_2	wh3_main_ksl_kislev_city_3
wh3_main_ksl_kislev_city_3	wh3_main_ksl_kislev_city_4
wh3_main_ksl_kislev_city_4	wh3_main_ksl_kislev_city_5
wh3_main_ksl_kislev_city_ruin	wh3_main_ksl_kislev_city_1
wh3_main_ksl_port_1	wh3_main_ksl_port_2
wh3_main_ksl_port_2	wh3_main_ksl_port_3
wh3_main_ksl_port_ruin	wh3_main_ksl_port_1
wh3_main_ksl_praag_city_1	wh3_main_ksl_praag_city_2
wh3_main_ksl_praag_city_2	wh3_main_ksl_praag_city_3
wh3_main_ksl_praag_city_3	wh3_main_ksl_praag_city_4
wh3_main_ksl_praag_city_4	wh3_main_ksl_praag_city_5
wh3_main_ksl_praag_city_ruin	wh3_main_ksl_praag_city_1
wh3_main_ksl_resource_animals_1	wh3_main_ksl_resource_animals_2
wh3_main_ksl_resource_animals_2	wh3_main_ksl_resource_animals_3
wh3_main_ksl_resource_dyes_1	wh3_main_ksl_resource_dyes_2
wh3_main_ksl_resource_dyes_2	wh3_main_ksl_resource_dyes_3
wh3_main_ksl_resource_furs_1	wh3_main_ksl_resource_furs_2
wh3_main_ksl_resource_furs_2	wh3_main_ksl_resource_furs_3
wh3_main_ksl_resource_gems_1	wh3_main_ksl_resource_gems_2
wh3_main_ksl_resource_gems_2	wh3_main_ksl_resource_gems_3
wh3_main_ksl_resource_gold_1	wh3_main_ksl_resource_gold_2
wh3_main_ksl_resource_gold_2	wh3_main_ksl_resource_gold_3
wh3_main_ksl_resource_iron_1	wh3_main_ksl_resource_iron_2
wh3_main_ksl_resource_iron_2	wh3_main_ksl_resource_iron_3
wh3_main_ksl_resource_ivory_1	wh3_main_ksl_resource_ivory_2
wh3_main_ksl_resource_ivory_2	wh3_main_ksl_resource_ivory_3
wh3_main_ksl_resource_marble_1	wh3_main_ksl_resource_marble_2
wh3_main_ksl_resource_marble_2	wh3_main_ksl_resource_marble_3
wh3_main_ksl_resource_medicine_1	wh3_main_ksl_resource_medicine_2
wh3_main_ksl_resource_medicine_2	wh3_main_ksl_resource_medicine_3
wh3_main_ksl_resource_obsidian_1	wh3_main_ksl_resource_obsidian_2
wh3_main_ksl_resource_obsidian_2	wh3_main_ksl_resource_obsidian_3
wh3_main_ksl_resource_pasture_1	wh3_main_ksl_resource_pasture_2
wh3_main_ksl_resource_pasture_2	wh3_main_ksl_resource_pasture_3
wh3_main_ksl_resource_pottery_1	wh3_main_ksl_resource_pottery_2
wh3_main_ksl_resource_pottery_2	wh3_main_ksl_resource_pottery_3
wh3_main_ksl_resource_salt_1	wh3_main_ksl_resource_salt_2
wh3_main_ksl_resource_salt_2	wh3_main_ksl_resource_salt_3
wh3_main_ksl_resource_spices_1	wh3_main_ksl_resource_spices_2
wh3_main_ksl_resource_spices_2	wh3_main_ksl_resource_spices_3
wh3_main_ksl_resource_wine_1	wh3_main_ksl_resource_wine_2
wh3_main_ksl_resource_wine_2	wh3_main_ksl_resource_wine_3
wh3_main_ksl_resource_wood_1	wh3_main_ksl_resource_wood_2
wh3_main_ksl_resource_wood_2	wh3_main_ksl_resource_wood_3
wh3_main_ksl_settlement_major_1	wh3_main_ksl_settlement_major_2
wh3_main_ksl_settlement_major_2	wh3_main_ksl_settlement_major_3
wh3_main_ksl_settlement_major_3	wh3_main_ksl_settlement_major_4
wh3_main_ksl_settlement_major_4	wh3_main_ksl_settlement_major_5
wh3_main_ksl_settlement_major_ruin	wh3_main_ksl_settlement_major_1
wh3_main_ksl_settlement_minor_1	wh3_main_ksl_settlement_minor_2
wh3_main_ksl_settlement_minor_2	wh3_main_ksl_settlement_minor_3
wh3_main_ksl_settlement_minor_ruin	wh3_main_ksl_settlement_minor_1
wh3_main_ksl_stables_1	wh3_main_ksl_stables_2
wh3_main_ksl_trade_order_1	wh3_main_ksl_trade_order_2
wh3_main_ksl_trade_order_2	wh3_main_ksl_trade_order_3
wh3_main_ksl_trade_order_3	wh3_main_ksl_trade_order_4
wh3_main_ksl_trade_order_4	wh3_main_ksl_trade_order_5
wh3_main_ksl_walls_major_1	wh3_main_ksl_walls_major_2
wh3_main_ksl_walls_major_2	wh3_main_ksl_walls_major_3
wh3_main_ksl_walls_minor_1	wh3_main_ksl_walls_minor_2
wh3_main_lzd_allied_outpost_1	wh3_main_lzd_allied_outpost_2
wh3_main_lzd_allied_outpost_2	wh3_main_lzd_allied_outpost_3
wh3_main_lzd_resource_ivory_1	wh3_main_lzd_resource_ivory_2
wh3_main_lzd_resource_ivory_2	wh3_main_lzd_resource_ivory_3
wh3_main_nor_allied_outpost_1	wh3_main_nor_allied_outpost_2
wh3_main_nor_allied_outpost_2	wh3_main_nor_allied_outpost_3
wh3_main_nur_1_1	wh3_main_nur_1_2
wh3_main_nur_1_2	wh3_main_nur_1_3
wh3_main_nur_1_3	wh3_main_nur_1_4
wh3_main_nur_1_4	wh3_main_nur_1_5
wh3_main_nur_1_5	wh3_main_nur_1_6
wh3_main_nur_2_1	wh3_main_nur_2_2
wh3_main_nur_2_2	wh3_main_nur_2_3
wh3_main_nur_2_3	wh3_main_nur_2_4
wh3_main_nur_2_4	wh3_main_nur_2_5
wh3_main_nur_3_1	wh3_main_nur_3_2
wh3_main_nur_3_2	wh3_main_nur_3_3
wh3_main_nur_3_3	wh3_main_nur_3_4
wh3_main_nur_4_1	wh3_main_nur_4_2
wh3_main_nur_4_2	wh3_main_nur_4_3
wh3_main_nur_4_3	wh3_main_nur_4_4
wh3_main_nur_4_4	wh3_main_nur_4_5
wh3_main_nur_4_5	wh3_main_nur_4_6
wh3_main_nur_4_6	wh3_main_nur_4_7
wh3_main_nur_4_7	wh3_main_nur_4_8
wh3_main_nur_5_1	wh3_main_nur_5_2
wh3_main_nur_5_2	wh3_main_nur_5_3
wh3_main_nur_5_3	wh3_main_nur_5_4
wh3_main_nur_5_4	wh3_main_nur_5_5
wh3_main_nur_6_1	wh3_main_nur_6_2
wh3_main_nur_6_2	wh3_main_nur_6_3
wh3_main_nur_6_3	wh3_main_nur_6_4
wh3_main_nur_7_1	wh3_main_nur_7_2
wh3_main_nur_7_2	wh3_main_nur_7_3
wh3_main_nur_7_3	wh3_main_nur_7_4
wh3_main_nur_8_1	wh3_main_nur_8_2
wh3_main_nur_8_2	wh3_main_nur_8_3
wh3_main_nur_8_3	wh3_main_nur_8_4
wh3_main_nur_9_1	wh3_main_nur_9_2
wh3_main_nur_9_2	wh3_main_nur_9_3
wh3_main_nur_9_3	wh3_main_nur_9_4
wh3_main_nur_allied_outpost_1	wh3_main_nur_allied_outpost_2
wh3_main_nur_allied_outpost_2	wh3_main_nur_allied_outpost_3
wh3_main_nur_port_1	wh3_main_nur_port_2
wh3_main_nur_port_2	wh3_main_nur_port_3
wh3_main_nur_port_ruin	wh3_main_nur_port_1
wh3_main_nur_resource_animals_1	wh3_main_nur_resource_animals_2
wh3_main_nur_resource_animals_2	wh3_main_nur_resource_animals_3
wh3_main_nur_resource_dyes_1	wh3_main_nur_resource_dyes_2
wh3_main_nur_resource_dyes_2	wh3_main_nur_resource_dyes_3
wh3_main_nur_resource_furs_1	wh3_main_nur_resource_furs_2
wh3_main_nur_resource_furs_2	wh3_main_nur_resource_furs_3
wh3_main_nur_resource_gems_1	wh3_main_nur_resource_gems_2
wh3_main_nur_resource_gems_2	wh3_main_nur_resource_gems_3
wh3_main_nur_resource_gold_1	wh3_main_nur_resource_gold_2
wh3_main_nur_resource_gold_2	wh3_main_nur_resource_gold_3
wh3_main_nur_resource_iron_1	wh3_main_nur_resource_iron_2
wh3_main_nur_resource_iron_2	wh3_main_nur_resource_iron_3
wh3_main_nur_resource_ivory_1	wh3_main_nur_resource_ivory_2
wh3_main_nur_resource_ivory_2	wh3_main_nur_resource_ivory_3
wh3_main_nur_resource_marble_1	wh3_main_nur_resource_marble_2
wh3_main_nur_resource_marble_2	wh3_main_nur_resource_marble_3
wh3_main_nur_resource_medicine_1	wh3_main_nur_resource_medicine_2
wh3_main_nur_resource_medicine_2	wh3_main_nur_resource_medicine_3
wh3_main_nur_resource_obsidian_1	wh3_main_nur_resource_obsidian_2
wh3_main_nur_resource_obsidian_2	wh3_main_nur_resource_obsidian_3
wh3_main_nur_resource_pasture_1	wh3_main_nur_resource_pasture_2
wh3_main_nur_resource_pasture_2	wh3_main_nur_resource_pasture_3
wh3_main_nur_resource_pottery_1	wh3_main_nur_resource_pottery_2
wh3_main_nur_resource_pottery_2	wh3_main_nur_resource_pottery_3
wh3_main_nur_resource_salt_1	wh3_main_nur_resource_salt_2
wh3_main_nur_resource_salt_2	wh3_main_nur_resource_salt_3
wh3_main_nur_resource_spices_1	wh3_main_nur_resource_spices_2
wh3_main_nur_resource_spices_2	wh3_main_nur_resource_spices_3
wh3_main_nur_resource_wine_1	wh3_main_nur_resource_wine_2
wh3_main_nur_resource_wine_2	wh3_main_nur_resource_wine_3
wh3_main_nur_resource_wood_1	wh3_main_nur_resource_wood_2
wh3_main_nur_resource_wood_2	wh3_main_nur_resource_wood_3
wh3_main_nur_settlement_major_1	wh3_main_nur_settlement_major_2
wh3_main_nur_settlement_major_2	wh3_main_nur_settlement_major_3
wh3_main_nur_settlement_major_3	wh3_main_nur_settlement_major_4
wh3_main_nur_settlement_major_4	wh3_main_nur_settlement_major_5
wh3_main_nur_settlement_major_ruin	wh3_main_nur_settlement_major_1
wh3_main_nur_settlement_minor_1	wh3_main_nur_settlement_minor_2
wh3_main_nur_settlement_minor_2	wh3_main_nur_settlement_minor_3
wh3_main_nur_settlement_minor_ruin	wh3_main_nur_settlement_minor_1
wh3_main_ogr_allied_outpost_1	wh3_main_ogr_allied_outpost_2
wh3_main_ogr_allied_outpost_2	wh3_main_ogr_allied_outpost_3
wh3_main_ogr_barracks_1	wh3_main_ogr_barracks_2
wh3_main_ogr_barracks_2	wh3_main_ogr_barracks_3
wh3_main_ogr_camp_barracks_1	wh3_main_ogr_camp_barracks_2
wh3_main_ogr_camp_barracks_2	wh3_main_ogr_camp_barracks_3
wh3_main_ogr_camp_cav_1	wh3_main_ogr_camp_cav_2
wh3_main_ogr_camp_cav_2	wh3_main_ogr_camp_cav_3
wh3_main_ogr_camp_cav_3	wh3_main_ogr_camp_cav_4
wh3_main_ogr_camp_defence_replenishment_1	wh3_main_ogr_camp_defence_replenishment_2
wh3_main_ogr_camp_defence_replenishment_2	wh3_main_ogr_camp_defence_replenishment_3
wh3_main_ogr_camp_defence_replenishment_3	wh3_main_ogr_camp_defence_replenishment_4
wh3_main_ogr_camp_defence_replenishment_4	wh3_main_ogr_camp_defence_replenishment_5
wh3_main_ogr_camp_defence_upkeep_1	wh3_main_ogr_camp_defence_upkeep_2
wh3_main_ogr_camp_defence_upkeep_2	wh3_main_ogr_camp_defence_upkeep_3
wh3_main_ogr_camp_defence_upkeep_3	wh3_main_ogr_camp_defence_upkeep_4
wh3_main_ogr_camp_defence_upkeep_4	wh3_main_ogr_camp_defence_upkeep_5
wh3_main_ogr_camp_growth_1	wh3_main_ogr_camp_growth_2
wh3_main_ogr_camp_growth_2	wh3_main_ogr_camp_growth_3
wh3_main_ogr_camp_growth_3	wh3_main_ogr_camp_growth_4
wh3_main_ogr_camp_growth_4	wh3_main_ogr_camp_growth_5
wh3_main_ogr_camp_gunpowder_1	wh3_main_ogr_camp_gunpowder_2
wh3_main_ogr_camp_gunpowder_2	wh3_main_ogr_camp_gunpowder_3
wh3_main_ogr_camp_heavy_cav_1	wh3_main_ogr_camp_heavy_cav_2
wh3_main_ogr_camp_heavy_cav_2	wh3_main_ogr_camp_heavy_cav_3
wh3_main_ogr_camp_hunting_1	wh3_main_ogr_camp_hunting_2
wh3_main_ogr_camp_hunting_2	wh3_main_ogr_camp_hunting_3
wh3_main_ogr_camp_hunting_3	wh3_main_ogr_camp_hunting_4
wh3_main_ogr_camp_hunting_4	wh3_main_ogr_camp_hunting_5
wh3_main_ogr_camp_monster_1	wh3_main_ogr_camp_monster_2
wh3_main_ogr_camp_monster_2	wh3_main_ogr_camp_monster_3
wh3_main_ogr_camp_recruitment_1	wh3_main_ogr_camp_recruitment_2
wh3_main_ogr_camp_recruitment_2	wh3_main_ogr_camp_recruitment_3
wh3_main_ogr_camp_recruitment_3	wh3_main_ogr_camp_recruitment_4
wh3_main_ogr_camp_town_centre_1	wh3_main_ogr_camp_town_centre_2
wh3_main_ogr_camp_town_centre_2	wh3_main_ogr_camp_town_centre_3
wh3_main_ogr_camp_town_centre_3	wh3_main_ogr_camp_town_centre_4
wh3_main_ogr_camp_town_centre_4	wh3_main_ogr_camp_town_centre_5
wh3_main_ogr_camp_upkeep_1	wh3_main_ogr_camp_upkeep_2
wh3_main_ogr_camp_upkeep_2	wh3_main_ogr_camp_upkeep_3
wh3_main_ogr_camp_upkeep_3	wh3_main_ogr_camp_upkeep_4
wh3_main_ogr_camp_upkeep_4	wh3_main_ogr_camp_upkeep_5
wh3_main_ogr_cav_1	wh3_main_ogr_cav_2
wh3_main_ogr_corruption_1	wh3_main_ogr_corruption_2
wh3_main_ogr_corruption_2	wh3_main_ogr_corruption_3
wh3_main_ogr_defence_minor_1	wh3_main_ogr_defence_minor_2
wh3_main_ogr_defence_minor_2	wh3_main_ogr_defence_minor_3
wh3_main_ogr_farm_1	wh3_main_ogr_farm_2
wh3_main_ogr_farm_2	wh3_main_ogr_farm_3
wh3_main_ogr_industry_1	wh3_main_ogr_industry_2
wh3_main_ogr_industry_2	wh3_main_ogr_industry_3
wh3_main_ogr_order_1	wh3_main_ogr_order_2
wh3_main_ogr_order_2	wh3_main_ogr_order_3
wh3_main_ogr_port_1	wh3_main_ogr_port_2
wh3_main_ogr_port_ruin	wh3_main_ogr_port_1
wh3_main_ogr_resource_animals_1	wh3_main_ogr_resource_animals_2
wh3_main_ogr_resource_animals_2	wh3_main_ogr_resource_animals_3
wh3_main_ogr_resource_dyes_1	wh3_main_ogr_resource_dyes_2
wh3_main_ogr_resource_dyes_2	wh3_main_ogr_resource_dyes_3
wh3_main_ogr_resource_furs_1	wh3_main_ogr_resource_furs_2
wh3_main_ogr_resource_furs_2	wh3_main_ogr_resource_furs_3
wh3_main_ogr_resource_gems_1	wh3_main_ogr_resource_gems_2
wh3_main_ogr_resource_gems_2	wh3_main_ogr_resource_gems_3
wh3_main_ogr_resource_gold_1	wh3_main_ogr_resource_gold_2
wh3_main_ogr_resource_gold_2	wh3_main_ogr_resource_gold_3
wh3_main_ogr_resource_iron_1	wh3_main_ogr_resource_iron_2
wh3_main_ogr_resource_iron_2	wh3_main_ogr_resource_iron_3
wh3_main_ogr_resource_ivory_1	wh3_main_ogr_resource_ivory_2
wh3_main_ogr_resource_ivory_2	wh3_main_ogr_resource_ivory_3
wh3_main_ogr_resource_marble_1	wh3_main_ogr_resource_marble_2
wh3_main_ogr_resource_marble_2	wh3_main_ogr_resource_marble_3
wh3_main_ogr_resource_medicine_1	wh3_main_ogr_resource_medicine_2
wh3_main_ogr_resource_medicine_2	wh3_main_ogr_resource_medicine_3
wh3_main_ogr_resource_obsidian_1	wh3_main_ogr_resource_obsidian_2
wh3_main_ogr_resource_obsidian_2	wh3_main_ogr_resource_obsidian_3
wh3_main_ogr_resource_pasture_1	wh3_main_ogr_resource_pasture_2
wh3_main_ogr_resource_pasture_2	wh3_main_ogr_resource_pasture_3
wh3_main_ogr_resource_pottery_1	wh3_main_ogr_resource_pottery_2
wh3_main_ogr_resource_pottery_2	wh3_main_ogr_resource_pottery_3
wh3_main_ogr_resource_salt_1	wh3_main_ogr_resource_salt_2
wh3_main_ogr_resource_salt_2	wh3_main_ogr_resource_salt_3
wh3_main_ogr_resource_spices_1	wh3_main_ogr_resource_spices_2
wh3_main_ogr_resource_spices_2	wh3_main_ogr_resource_spices_3
wh3_main_ogr_resource_wine_1	wh3_main_ogr_resource_wine_2
wh3_main_ogr_resource_wine_2	wh3_main_ogr_resource_wine_3
wh3_main_ogr_resource_wood_1	wh3_main_ogr_resource_wood_2
wh3_main_ogr_resource_wood_2	wh3_main_ogr_resource_wood_3
wh3_main_ogr_settlement_major_1	wh3_main_ogr_settlement_major_2
wh3_main_ogr_settlement_major_2	wh3_main_ogr_settlement_major_3
wh3_main_ogr_settlement_major_ruin	wh3_main_ogr_settlement_major_1
wh3_main_ogr_settlement_minor_1	wh3_main_ogr_settlement_minor_2
wh3_main_ogr_settlement_minor_2	wh3_main_ogr_settlement_minor_3
